50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1de94a87-b1a0-47f8-8100-fc1973bab6b6,1,,,,3890285,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Werder Bremen,176,,0,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 23269, 'name': 'Felix Wiedwald'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 42}, {'player': {'id': 8396, 'name': 'Theodor Gebre Selassie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 51388, 'name': 'Assani Lukimya-Mulongoti'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 8815, 'name': 'Jannik Vestergaard'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 7}, {'player': {'id': 26359, 'name': 'Santiago García'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 2}, {'player': {'id': 8390, 'name': 'Philipp Bargfrede'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 44}, {'player': {'id': 20010, 'name': 'Clemens Fritz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 22043, 'name': 'Ulisses Alexandre Garcia Lopes'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 20}, {'player': {'id': 8762, 'name': 'Zlatko Junuzović'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 16}, {'player': {'id': 8402, 'name': 'Aron Jóhannsson'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 12624, 'name': 'Anthony Ujah'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 21}]}",Werder Bremen,176,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4f064107-6464-4075-a49c-233f48a5c4ec,2,,,,3890285,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Werder Bremen,176,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 12320, 'name': 'Tony Jantschke'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 24}, {'player': {'id': 400654, 'name': 'Roel Brouwers'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 29245, 'name': 'Marvin Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 8809, 'name': 'Oscar Wendt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 17}, {'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 34}, {'player': {'id': 8813, 'name': 'Patrick Herrmann'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 13}, {'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Borussia Mönchengladbach,185,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,10bf4498-0e2b-4f26-b9bf-b7adffda4575,3,,,,3890285,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Werder Bremen,176,['df427058-ece9-4c75-af55-457d46a40810'],0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,df427058-ece9-4c75-af55-457d46a40810,4,,,,3890285,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Werder Bremen,176,['10bf4498-0e2b-4f26-b9bf-b7adffda4575'],0,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,426a2407-e619-42e4-8e54-7500ab74d298,1593,,,,3890285,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,97,Werder Bremen,176,['a8d0bdcb-0e10-4fd4-ae01-83577d97d0b5'],0,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a8d0bdcb-0e10-4fd4-ae01-83577d97d0b5,1594,,,,3890285,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,,,,97,Werder Bremen,176,['426a2407-e619-42e4-8e54-7500ab74d298'],0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.459291,,,,,,,,,,,,,,,504d9ae0-deea-4cfc-bcc6-27c60bf60353,5,,,"[61.0, 40.1]",3890285,0,,True,,,2.0255156,,Right Foot,,,,"[58.8, 44.6]",,Ground Pass,5.0089917,,,,Aron Jóhannsson,8402.0,,,,,,Kick Off,1,From Kick Off,Anthony Ujah,12624.0,Left Center Forward,2,Werder Bremen,176,['dbc3ac03-6998-416d-82d6-d8827fd7b466'],0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:00.218,Pass,
,,,,,,,,,,,,,,,,0.778289,,,,,,,,,,,,,,,4a2450f3-e70d-423e-8047-028aacfd51e3,7,,,"[59.0, 43.1]",3890285,0,,,,,-2.9317644,,Right Foot,,,,"[48.2, 40.8]",,Ground Pass,11.0421915,,,,Zlatko Junuzović,8762.0,,,,,,,1,From Kick Off,Aron Jóhannsson,8402.0,Right Center Forward,2,Werder Bremen,176,['0cc695eb-2b18-4f65-bcf3-9e4d3935517e'],0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:00.677,Pass,
,,,,,,,,,,,,,,,,1.823081,,,,,,,,,,,,,,,379c0bd7-de79-42e3-8c01-419674c41f9b,10,,,"[48.2, 40.2]",3890285,0,,,,,1.4350091,,Right Foot,,,,"[52.9, 74.6]",,Ground Pass,34.71959,,,,Theodor Gebre Selassie,8396.0,,,,,,,1,From Kick Off,Zlatko Junuzović,8762.0,Center Attacking Midfield,2,Werder Bremen,176,['e80e0e93-e0e8-4431-bf09-7ead4152b71d'],2,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:02.559,Pass,
,,,,,,,,,,,,,,,,1.771552,,,,,,,,,,,,,,,d11d7483-c686-44b8-87b9-de25e74b63d8,13,,,"[57.2, 75.1]",3890285,0,,,,,-2.5524652,,Right Foot,,,,"[36.7, 61.4]",,Ground Pass,24.656439,,,,Assani Lukimya-Mulongoti,51388.0,,,,,,,1,From Kick Off,Theodor Gebre Selassie,8396.0,Right Back,2,Werder Bremen,176,['b872540e-2cf7-4ee4-b0c2-8cc63c7d05cc'],6,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:06.699,Pass,
,,,,,,,,,,,,,,,,1.501705,,,,,,,,,,,,,,,7c231185-0aea-462b-bc57-4c65711620e6,16,,,"[36.7, 59.2]",3890285,0,,,,,-1.4783639,,Right Foot,,,,"[40.0, 23.6]",,Ground Pass,35.75262,,,,Jannik Vestergaard,8815.0,,,,,,,1,From Kick Off,Assani Lukimya-Mulongoti,51388.0,Right Center Back,2,Werder Bremen,176,['fbf19470-ec91-449c-8c1b-e345df451bce'],9,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:09.604,Pass,
,,,,,,,,,,,,,,,,1.622431,,,,,,,,,,,,,,,11789c5a-fa71-4981-be14-2921789d4a11,19,,,"[42.3, 24.9]",3890285,0,,,,,1.693465,,Left Foot,,,,"[37.8, 61.4]",,Ground Pass,36.776352,,,,Assani Lukimya-Mulongoti,51388.0,,,,,,,1,From Kick Off,Jannik Vestergaard,8815.0,Left Center Back,2,Werder Bremen,176,['3a8e0fe0-26ff-4b19-b141-eabf4b7ad53c'],15,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:15.374,Pass,
,,,,,,,,,,,,,,,,1.379681,,,,,,,,,,,,,,,26840b48-9841-4d96-92db-e6528275eb10,22,,,"[37.8, 60.1]",3890285,0,,,,,-1.6096117,,Right Foot,,,,"[37.0, 39.5]",,Ground Pass,20.615528,,,,Jannik Vestergaard,8815.0,,,,,,,1,From Kick Off,Assani Lukimya-Mulongoti,51388.0,Right Center Back,2,Werder Bremen,176,['5bd3632e-aa6e-4484-a27c-2a7b03257f76'],18,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:18.161,Pass,
,,,,,,,,,,,,,,,,1.779592,,,,,,,,,,,,,,,8e8c4f62-46bd-4fae-b3d1-62e54cd77be2,25,,,"[42.7, 30.5]",3890285,0,,,,,-0.8821605,,Right Foot,,,,"[62.7, 6.2]",,Ground Pass,31.472052,,,,Santiago García,26359.0,,,,,,,1,From Kick Off,Jannik Vestergaard,8815.0,Left Center Back,2,Werder Bremen,176,['7a890f77-551d-47ed-8e18-e1d67a9db041'],21,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:21.275,Pass,
,,,,,,,,,,,,,,,,1.776719,,,,,,,,,,,,,,,00ac4f54-6bce-403f-b0e0-5d146d2d630f,28,,,"[63.0, 4.7]",3890285,0,,,,,2.637302,,Left Foot,,,,"[41.8, 16.4]",,Ground Pass,24.214252,,,,Jannik Vestergaard,8815.0,,,,,,,1,From Kick Off,Santiago García,26359.0,Left Back,2,Werder Bremen,176,['72c10e2b-5a3f-476b-b93d-e0fae479845a'],24,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:24.035,Pass,
,,,,,,,,,,,,,,,,1.773961,,,,,,,,,,,,,,,69a3c6e1-efab-46aa-a414-03804a775dd2,31,,,"[47.3, 28.9]",3890285,0,,,,,1.5134574,,Left Foot,,,,"[49.2, 62.0]",,Ground Pass,33.154488,,,,Assani Lukimya-Mulongoti,51388.0,,,,,,,1,From Kick Off,Jannik Vestergaard,8815.0,Left Center Back,2,Werder Bremen,176,['0c0e8797-e8db-43e0-a580-ee57736db0cc'],30,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:30.059,Pass,
,,,,,,,,,,,,,,,,1.534982,,,,,,,,,,,,,,,e51e4bbd-b1b0-45e1-9165-294f5b55f910,34,,,"[53.7, 72.8]",3890285,0,,,,,-1.9237868,,Left Foot,,,,"[42.5, 42.4]",,Ground Pass,32.39753,,,,Jannik Vestergaard,8815.0,,,,,,,1,From Kick Off,Assani Lukimya-Mulongoti,51388.0,Right Center Back,2,Werder Bremen,176,['b2c1b2e3-eb1e-409c-b719-7d5cfa34d390'],35,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:35.560,Pass,
,,,,,,,,,,,,,,,,0.639777,,,,,,,,,,,,,,,d1712882-71d8-4eb8-adb2-63a1f1a7a646,37,,,"[47.5, 50.2]",3890285,0,,,,,0.25825223,,Right Foot,,,,"[63.4, 54.4]",,Ground Pass,16.445364,,,,Clemens Fritz,20010.0,,,,,,,1,From Kick Off,Jannik Vestergaard,8815.0,Left Center Back,2,Werder Bremen,176,['ad0f9ff0-8f53-4bcb-a349-6be21e7e8358'],40,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:40.241,Pass,
,,,,,,,,,,,,,,,,1.026637,,,,,,,,,,,,,,,56d07086-b462-4754-b864-5478ddb0d29c,41,,,"[63.2, 57.7]",3890285,0,,,,,-0.557367,,Right Foot,,,,"[77.8, 48.6]",,Ground Pass,17.20378,,,,Zlatko Junuzović,8762.0,,,,,,,1,From Kick Off,Clemens Fritz,20010.0,Right Center Midfield,2,Werder Bremen,176,"['460c6464-7d1a-47c5-a262-b6fa657c36fb', 'b762e42a-6a2b-4430-b82b-e065ec4dad17']",41,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:41.736,Pass,True
,,,,,,,,,,,,,,,,0.968008,,,,,,,,,,,,,,,09d4c844-3e4a-4e6f-9b7b-08819d3a8dda,45,,,"[78.2, 50.4]",3890285,0,,,,,0.6787928,,Right Foot,,,,"[93.2, 62.5]",,Low Pass,19.272001,,Incomplete,,Aron Jóhannsson,8402.0,,,,,,,1,From Kick Off,Zlatko Junuzović,8762.0,Center Attacking Midfield,2,Werder Bremen,176,"['3e16e05e-0499-40e0-a9d9-6502bb39ca9d', 'dfb3c258-dbc0-4c11-b479-00a2dc967da0', 'f1e45cf2-0220-4097-ac97-d59146f1b620']",42,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:42.875,Pass,True
,,,,,,,,,,,,,,,,1.127228,,,,,,,,,,,,,,,cca82179-1503-410f-97c8-b6b822247d48,50,,,"[39.8, 7.6]",3890285,0,,,,,1.6971045,,Left Foot,,,,"[37.4, 26.5]",,Ground Pass,19.051771,,,,Jannik Vestergaard,8815.0,,,,,,,1,From Kick Off,Ulisses Alexandre Garcia Lopes,22043.0,Left Center Midfield,2,Werder Bremen,176,['71946d75-ecee-447a-a89d-ce7d16bd926e'],52,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:52.766,Pass,
,,,,,,,,,,,,,,,,1.297624,,,,,,,,,,,,,,,c40f599e-1d4e-42d8-9d0a-ce6769ebf0b9,53,,,"[39.8, 26.3]",3890285,0,,,,,0.18255985,,Right Foot,,,,"[52.8, 28.7]",,Ground Pass,13.219683,,,,Philipp Bargfrede,8390.0,,,,,,,1,From Kick Off,Jannik Vestergaard,8815.0,Left Center Back,2,Werder Bremen,176,['997f739a-a417-41c9-a3f2-ea0cc128402b'],57,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:57.516,Pass,
,,,,,,,,,,,,,,,,1.190602,,,,,,,,,,,,,,,2aa25eb6-c9d4-48e0-a1a2-defeb5fe1b5d,56,,,"[54.1, 25.2]",3890285,1,,,,,-0.86674005,,Right Foot,,,,"[71.0, 5.3]",,Ground Pass,26.107853,,,,Santiago García,26359.0,,,,,,,1,From Kick Off,Philipp Bargfrede,8390.0,Center Defensive Midfield,2,Werder Bremen,176,['3015e4a9-2ae9-477d-b6d9-a268c1ca9e82'],0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:00.495,Pass,
,,,,,,,,,,,,,,,,3.724013,,,,,,,,,,,,,,,043c0888-043a-456d-a561-5d40f15525d0,59,,,"[71.0, 5.3]",3890285,1,,,,,0.2687699,,Left Foot,,,,"[111.3, 16.4]",,High Pass,41.800716,,Incomplete,,Aron Jóhannsson,8402.0,,,,,,,1,From Kick Off,Santiago García,26359.0,Left Back,2,Werder Bremen,176,"['2c5b19ac-a56e-4063-9284-cb9535f31576', '6ce7d432-ddf8-414c-8006-8eb3db652f98']",2,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:02.064,Pass,
,,,,,,,,,,,,,,,,1.559896,,,,,,,,,,,,,,,9a764bef-d018-4052-a130-9c3833024038,62,,,"[63.7, 0.1]",3890285,1,,True,,,2.011067,,,,,,"[53.1, 22.6]",,Low Pass,24.871872,,,,Jannik Vestergaard,8815.0,,,,,,Throw-in,1,From Throw In,Santiago García,26359.0,Left Back,3,Werder Bremen,176,['96b93c82-7cbe-4c6a-a328-4212b7699333'],12,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:12.495,Pass,
,,,,,,,,,,,,,,,,2.002725,,,,,,,,,,,,,,,41d8a067-e374-46a7-bf40-697fbf357bbb,64,,,"[49.3, 20.2]",3890285,1,,,,,1.5983583,,Right Foot,,,,"[48.2, 60.1]",,Ground Pass,39.91516,,,,Assani Lukimya-Mulongoti,51388.0,,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,3,Werder Bremen,176,['a62f09ca-fe81-4e0f-a024-7de743c7af46'],15,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:15.375,Pass,
,,,,,,,,,,,,,,,,1.367743,,,,,,,,,,,,,,,4ad07197-43df-4a8b-ad93-5fa8c846bc2b,67,,,"[49.3, 60.7]",3890285,1,,,,,-1.7083309,,Right Foot,,,,"[45.3, 31.8]",,Ground Pass,29.175503,,,,Jannik Vestergaard,8815.0,,,,,,,1,From Throw In,Assani Lukimya-Mulongoti,51388.0,Right Center Back,3,Werder Bremen,176,['a5234b42-8e5b-4f08-affb-ee68ce675156'],19,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:19.231,Pass,
,,,,,,,,,,,,,,,,2.76604,,,,,,,,,,,,,,,e1d947a3-bed0-4fd7-b741-c5b1b6cf4355,70,,,"[47.8, 35.3]",3890285,1,,,,,0.820349,,Right Foot,,,,"[89.2, 79.7]",,High Pass,60.706837,,,,Theodor Gebre Selassie,8396.0,,,True,,,,1,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,3,Werder Bremen,176,['518c17c4-6da3-4a35-8d4a-bfdd4bf16d9d'],23,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:23.751,Pass,
,,,,,,,,,,,,,,,,1.926093,,,,,,,,,,,,,,,3e96c6be-7ff8-4ea4-80ef-817a2e236efb,73,,,"[89.2, 79.1]",3890285,1,,,,,-0.25139707,,Right Foot,,,,"[107.5, 74.4]",,High Pass,18.893915,,,,Clemens Fritz,20010.0,,,,,,,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,3,Werder Bremen,176,['6fe479d5-19a5-4eb4-b5d3-142428d18392'],27,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:27.251,Pass,
,,,,,,,,,,,,,,,,2.214231,,,,,,,,,,,,,,,1a90785b-f943-4bed-b4f5-6da2097daf58,79,,,"[110.0, 80.0]",3890285,1,,,,,-1.5636022,,,,,,"[110.2, 52.2]",,High Pass,27.80072,,Incomplete,,Anthony Ujah,12624.0,,,,,,Throw-in,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,4,Werder Bremen,176,"['9cf5d750-3dfd-45a4-a8fa-3a2a1487f2c5', 'f866a9eb-e13b-4cbb-a2ef-e85e978495a9']",44,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:44.397,Pass,
,,,,,,,,,,,,,,,,1.029062,,,,,,,,,,,,,,,ccfe0929-05a5-447b-8229-6f9442887d5b,85,,,"[103.6, 80.0]",3890285,1,,True,,,-2.0981872,,,,,,"[98.3, 70.9]",,Low Pass,10.530907,,,,Philipp Bargfrede,8390.0,,,,,,Throw-in,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,5,Werder Bremen,176,['20f08865-123e-4762-a363-790eeaad3616'],59,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:59.878,Pass,
,,,,,,,,,,,,,,,,1.024155,,,,,,,,,,,,,,,fef00a65-b23f-4c61-a9ac-1623172b4c39,87,,,"[98.3, 70.7]",3890285,2,,,,,0.4961805,,Right Foot,,,,"[111.6, 77.9]",,Ground Pass,15.123822,,,,Theodor Gebre Selassie,8396.0,,,,,,,1,From Throw In,Philipp Bargfrede,8390.0,Center Defensive Midfield,5,Werder Bremen,176,['ae3b8766-b010-4cf5-a080-75a83708c40f'],0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:00.907,Pass,
,,,,,,,,,,,,,,,,1.733056,,,,,,,,,,,,,,,4c0fb6cc-9131-459b-9efd-e9be33c9e3db,92,,,"[118.5, 73.0]",3890285,2,,,,,-1.6233793,,Right Foot,,,,"[118.1, 65.4]",,Ground Pass,7.610519,,Incomplete,,,,,,,,,,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,5,Werder Bremen,176,"['608ac066-7899-48db-b4b7-8cb9229da310', '8c11f2ae-a2bf-4861-bcbc-1ed849efe5ce', 'f5f80059-9106-4ccc-a929-806698d54a91']",6,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:06.021,Pass,True
,,,,,,,,,,,,,,,,0.990485,,,,,,,,,,,,,,,95c80478-1145-477b-a9ed-dd749e9e04cb,96,,,"[2.0, 14.9]",3890285,2,,,,,-0.013792229,,Right Foot,,,,"[16.5, 14.7]",,Ground Pass,14.501379,,,,Lars Edi Stindl,8806.0,,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Back,6,Borussia Mönchengladbach,185,['10794f0a-a97a-41ff-967c-b23c57a20fdc'],8,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:08.632,Pass,
,,,,,,,,,,,,,,,,1.097137,,,,,,,,,,,,,,,9b220ce0-5cbd-4cb2-8b7a-3b70b621279f,99,,,"[16.5, 15.2]",3890285,2,,,,,-2.148236,,Right Foot,,,,"[7.9, 2.0]",,Ground Pass,15.754364,,,,Raffael Caetano de Araújo,8810.0,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,6,Borussia Mönchengladbach,185,['6831fbba-3010-4980-8d10-567b397b034b'],9,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:09.823,Pass,
,,,,,,,,,,,,,,,,0.723971,,,,,,,,,,,,,,,58d68c79-bd14-4143-8b25-55fb912c03bd,101,,,"[7.9, 3.0]",3890285,2,,,,,-0.2275675,,Right Foot,,,,"[17.4, 0.8]",,Ground Pass,9.7514105,,,,Thorgan Hazard,5632.0,,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,6,Borussia Mönchengladbach,185,['bd80b282-7b34-46ee-91bb-1dc63a52211b'],10,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:10.920,Pass,
,,,,,,,,,,,,,,,,1.002032,,,,,,,,,,,,,,,6db7e18e-4bde-488d-981b-029878e6d8cb,103,,,"[17.4, 0.8]",3890285,2,,,,,3.0202405,,Left Foot,,,,"[9.2, 1.8]",,Ground Pass,8.260751,,,,Raffael Caetano de Araújo,8810.0,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Left Midfield,6,Borussia Mönchengladbach,185,['b11a0242-72f2-4f62-892c-5af019d41d90'],11,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:11.644,Pass,
,,,,,,,,,,,,,,,,0.190102,,,,,,,,,,,,,,,15cf0b79-6848-4bf6-8a59-4734b6a4d7e6,106,,,"[8.8, 1.5]",3890285,2,,,,,1.2220253,,Right Foot,,,,"[9.2, 2.6]",,Ground Pass,1.17047,,Incomplete,,Thorgan Hazard,5632.0,,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,6,Borussia Mönchengladbach,185,"['2afffb16-11d9-4f14-bfc3-f048971a0810', '61cdb441-402e-4f34-9d83-ef71360e421b', 'f62b9ce2-d93c-4df7-80bd-58e5743b37aa']",12,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:12.646,Pass,True
,,,,,,,,,,,,,,,,4.199535,,,,,,,,,,,,,,,451de249-3a89-4a79-9172-7711f8d51a79,109,,,"[17.1, 0.1]",3890285,2,,,,,0.31930956,,,,,,"[54.0, 12.3]",,High Pass,38.86451,,Incomplete,,Lars Edi Stindl,8806.0,,,,,,Throw-in,1,From Throw In,Oscar Wendt,8809.0,Left Back,7,Borussia Mönchengladbach,185,"['74b16166-1f04-4fa4-a0c3-04bb11e378d4', 'd629f017-1e17-4b3e-85c8-8a0dde1d7351']",30,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:30.822,Pass,
,,,,,,,,,,,,,,,,1.902805,,,,,,,,,,,,,,,74b16166-1f04-4fa4-a0c3-04bb11e378d4,111,,,"[66.1, 67.8]",3890285,2,,,,,-2.3424966,,Right Foot,,,,"[55.3, 56.7]",,Ground Pass,15.487091,,,,Jannik Vestergaard,8815.0,,,,,,Recovery,1,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,8,Werder Bremen,176,"['33dde298-757a-4235-b448-d11ffb37a6ec', '451de249-3a89-4a79-9172-7711f8d51a79']",35,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:35.021,Pass,
,,,,,,,,,,,,,,,,2.957219,,,,,,,,,,,,,,,6fbd909e-ffee-4b75-83d5-9a7fbb9f8e82,114,,,"[54.6, 55.7]",3890285,2,,,,,-1.9032499,,Left Foot,,,,"[41.1, 16.6]",,Ground Pass,41.36496,,,,Santiago García,26359.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,8,Werder Bremen,176,['ef2fde79-e3c7-44bb-a0c1-6a91cb818a55'],38,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:38.045,Pass,
,,,,,,,,,,,,,,,,1.572642,,,,,,,,,,,,,,,709bb39c-603b-4f3f-976e-75e13aaf6451,117,,,"[47.6, 11.8]",3890285,2,,,,,1.7313082,,Left Foot,,,,"[42.5, 43.3]",,Ground Pass,31.910187,,,,Jannik Vestergaard,8815.0,,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,8,Werder Bremen,176,['ad539f74-45ed-49ac-8d13-41c2b88f6104'],42,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:42.435,Pass,
,,,,,,,,,,,,,,,,1.415969,,,,,,,,,,,,,,,5a36cf26-f64d-423d-9ba5-f037262c2ee7,120,,,"[50.2, 47.3]",3890285,2,,,,,1.2062148,,Left Foot,,,,"[58.1, 68.0]",,Ground Pass,22.156263,,,,Assani Lukimya-Mulongoti,51388.0,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,8,Werder Bremen,176,['202cf849-1ceb-4d93-8fbb-a70c4fcbeb20'],47,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:47.012,Pass,
,,,,,,,,,,,,,,,,1.244582,,,,,,,,,,,,,,,dc4a4e4a-542a-4a2b-918c-cc969823368d,123,,,"[65.7, 68.1]",3890285,2,,,,,0.6857295,,Right Foot,,,,"[78.9, 78.9]",,Ground Pass,17.055204,,,,Theodor Gebre Selassie,8396.0,,,,,,,1,Regular Play,Assani Lukimya-Mulongoti,51388.0,Right Center Back,8,Werder Bremen,176,['bbcb0e12-d66d-4041-bce6-4b88b856c1b1'],49,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:49.834,Pass,
