50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.748959,,,,,,,,,,,,,,b1e99195-26fa-488c-964e-57b21c5a9d38,17,,"[34.0, 57.1]",3890508,0,,,,True,-0.75908846,,,,,"[41.8, 49.7]",,Low Pass,,10.751744,,,Leon Goretzka,6324.0,,,,Recovery,1,From Kick Off,Joël Andre Job Matip,3502.0,Right Center Back,2,Ingolstadt,189,"['0a27fb10-89c5-4ebb-ba14-e891319a92a9', '3825e153-f921-419b-a3dc-8b0493c91067', 'b6b37625-a6ca-4ff0-9714-2a95166a6886']",8,,,,,,,,,,,,,,,,Schalke 04,181,00:00:08.281,Pass,True
,,,,,,,,,,,,,,,,1.049988,,,,,,,,,,,,,,29538ff2-4b71-4d9d-b7d0-10e074056c8a,21,,"[77.9, 33.9]",3890508,0,,,,,0.3439691,,Right Foot,,,"[84.6, 36.3]",,Ground Pass,,7.1168814,,,Lukas Hinterseer,9103.0,,,,Recovery,1,From Kick Off,Pascal Groß,3097.0,Right Center Midfield,2,Ingolstadt,189,['239de730-312b-4f65-979a-40bc767559b3'],10,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:10.418,Pass,
,,,,,,,,,,,,,,,,3.087935,,,,,,,,,,,,,,ca99f8bb-9735-4867-b945-c81d308d62b6,29,,"[74.8, 53.1]",3890508,0,,,,,-0.1247138,,Right Foot,,,"[109.1, 48.8]",,Ground Pass,,34.56848,Incomplete,,Dario Lezcano,9113.0,,,,,1,From Kick Off,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,2,Ingolstadt,189,"['50270e30-ecd1-4e2e-9d08-4d192f643e9a', '98a64e9e-5208-4e98-8d39-5d981e2bcf95']",16,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:16.327,Pass,
,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,,15a422b0-5886-40e3-951f-b5b67a24bafc,33,,"[13.7, 40.9]",3890508,0,,,,,1.0882831,,Keeper Arm,,,"[19.2, 51.4]",,Ground Pass,,11.85327,,,Joël Andre Job Matip,3502.0,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,3,Schalke 04,181,['af98fd17-c2c0-422a-941b-1f4716e9949e'],25,,,,,,,,,,,,,,,,Schalke 04,181,00:00:25.975,Pass,
,,,,,,,,,,,,,,,,0.813252,,,,,,,,,,,,,,c62585ca-9d26-45d2-bf37-855fd211459b,37,,"[19.5, 50.8]",3890508,0,,,,,-0.2850166,,Right Foot,,,"[35.2, 46.2]",,Ground Pass,,16.360012,,,Johannes Geis,6717.0,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,3,Schalke 04,181,"['7dfce753-2976-4327-80d7-9f620eb66d9d', 'a9886d82-2731-4982-a0a8-55b9c4d47c89']",28,,,,,,,,,,,,,,,,Schalke 04,181,00:00:28.721,Pass,True
,,,,,,,,,,,,,,,,2.347194,,,,,,,,,,,,,,bc6049df-bdc6-41ab-af8e-ff7fd34ccc60,40,,"[33.8, 44.7]",3890508,0,,,,,-1.0444819,,Left Foot,,,"[56.4, 5.8]",,High Pass,,44.988556,,,Dennis Aogo,8958.0,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,3,Schalke 04,181,['547c60be-52a0-4898-9480-52e7f3cfc8f6'],30,,,,,,,,,,,,,,,,Schalke 04,181,00:00:30.525,Pass,
,,,,,,,,,,,,,,,,0.932894,,,,,,,,,,,,,,c4213d50-0f95-429b-a5f4-0fe79843e414,43,,"[75.6, 6.6]",3890508,0,,,,,1.1096057,,Left Foot,,,"[83.7, 22.9]",,Ground Pass,,18.201649,,,Max Meyer,8508.0,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,3,Schalke 04,181,['2c5a7f9e-56b3-45c5-b8dd-997c7b5eed30'],35,,,,,,,,,,,,,,,,Schalke 04,181,00:00:35.707,Pass,
,,,,,,,,,,,,,,,,1.439999,,,,,,,,,,,,,,8a29c159-d4aa-4eb3-ac9d-27058cbe6d7d,47,,"[91.0, 14.5]",3890508,0,,,,,-0.583373,,Left Foot,,,"[106.0, 4.6]",,Ground Pass,,17.972479,,,Dennis Aogo,8958.0,,,,,1,Regular Play,Max Meyer,8508.0,Left Midfield,3,Schalke 04,181,"['3902b0c0-de51-4bdc-85f5-8742af31849c', '4bb08e19-5e13-4a4e-bd83-79111f4aa5eb']",38,,,,,,,,,,,,,,,,Schalke 04,181,00:00:38.160,Pass,True
,,,,,,,,,,,,,,,,1.063011,,,,,,,,,,,,,,5b0015c0-e89d-4b1e-b05a-4cfab2688e8e,50,,"[105.5, 5.2]",3890508,0,,,,,1.3785114,,Left Foot,,,"[109.9, 27.8]",,Low Pass,,23.024336,Incomplete,,Franco Matías Di Santo,8512.0,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,3,Schalke 04,181,"['95bbb4c1-d682-4b88-ba5f-fecbcdf370ec', 'aeb2cc81-5e2b-4032-a292-d05a219dc798', 'b6d456e9-bb37-43e0-98b4-406bf5a0132b']",39,,,,,,,,,,,,,,,,Schalke 04,181,00:00:39.600,Pass,True
,,,,,,,,,,,,,,,,4.28754,,,,,,,,,,,,,,9d74d239-3395-491c-9eb9-ec9c320580d0,55,,"[19.0, 49.3]",3890508,0,,,,,-1.133091,,Right Foot,,,"[28.5, 29.0]",,High Pass,,22.412943,Incomplete,,Moritz Hartmann,40464.0,,,,,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,3,Schalke 04,181,"['46067f3b-ed78-42dc-9b9c-a605e7cfc5db', 'aa3834f0-31a1-4468-931a-c12c1fcf3f38']",42,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:42.777,Pass,
,,,,,,,,,,,,,,,,2.799998,,,,,,,,,,,,,,cd99874d-98b8-46e5-87ce-c7998b2b80e6,59,,"[91.6, 53.2]",3890508,0,,,,,1.1254022,,Left Foot,,,"[101.1, 73.1]",,Ground Pass,,22.051304,,,Uilson de Souza Paula Júnior,30312.0,,,,,1,Regular Play,Leroy Sané,3053.0,Right Midfield,3,Schalke 04,181,['2f830c51-e036-4bf5-ac35-d11fae45f437'],49,,,,,,,,,,,,,,,,Schalke 04,181,00:00:49.065,Pass,
,,,,,,,,,,,,,,,,0.332739,,,,,,,,,,,,,,b3a58e69-dfbc-408b-b52f-5e03c81b057f,62,,"[100.6, 73.5]",3890508,0,,,,,-1.2990042,,Right Foot,,,"[102.3, 67.4]",,Low Pass,,6.332456,Incomplete,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,3,Schalke 04,181,"['0b75c5d8-54d4-43ed-ba3d-d5339bba00d9', 'd909a6bc-f635-4d38-be76-7aaba7bd7d94']",51,,,,,,,,,,,,,,,,Schalke 04,181,00:00:51.865,Pass,
,,,,,,,,,,,,,,,,2.655888,,,,,,,,,,,,,,809a618e-7d98-44f5-a7e1-a63ba442bc28,71,,"[13.7, 6.0]",3890508,1,,,,,-0.2670938,,Right Foot,,,"[33.8, 0.5]",,Low Pass,,20.838905,Out,,Dario Lezcano,9113.0,,,,,1,Regular Play,Max Christiansen,12551.0,Left Center Midfield,3,Schalke 04,181,['1a4da0f6-cfeb-4479-ae3e-6fcef3ae6514'],0,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:00.715,Pass,
,,,,,,,,,,,,,,,,1.06075,,,,,,,,,,,,,,59d926c7-99d4-44da-947f-b965a9be3495,73,,"[81.6, 80.0]",3890508,1,,,,,-1.1889845,,,,,"[86.9, 66.8]",,High Pass,,14.224275,,,Leroy Sané,3053.0,,,,Throw-in,1,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,4,Schalke 04,181,['59bf252e-b14e-4694-b8a8-5f3773da5a9b'],18,,,,,,,,,,,,,,,,Schalke 04,181,00:01:18.714,Pass,
,,,,,,,,,,,,,,,,0.614505,,,,,,,,,,,,,,5b78a4bc-4849-48f1-be62-2a22278a251f,78,,"[35.0, 15.4]",3890508,1,,,,True,-1.343107,,,,,"[36.9, 7.2]",,High Pass,,8.417244,,,Moritz Hartmann,40464.0,,,,Recovery,1,Regular Play,Max Christiansen,12551.0,Left Center Midfield,5,Ingolstadt,189,"['5ed24881-e8b0-4e6b-8220-454994c927ba', 'd146aff3-b27e-4b42-96ee-c3c6971e5d70']",20,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:20.570,Pass,True
,,,,,,,,,,,,,,,,2.429378,,,,,,,,,,,,,,a32f23ce-e38b-456e-afd7-6e57b86e2de9,80,,"[37.5, 6.6]",3890508,1,,,,,0.6539295,,Head,,,"[51.2, 17.1]",,High Pass,,17.260939,,,Lukas Hinterseer,9103.0,,,,,1,Regular Play,Moritz Hartmann,40464.0,Left Wing,5,Ingolstadt,189,['534e9a52-cace-4a6b-81b6-522c073e4176'],21,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:21.239,Pass,
,,,,,,,,,,,,,,,,0.09939,,,,,,,,,,,,,,c4c4dbb3-aa5d-4310-9ff3-3a6fd6f88689,87,,"[62.3, 8.4]",3890508,1,,,,,0.5743048,,Left Foot,,,"[64.0, 9.5]",,Ground Pass,,2.0248456,Incomplete,,Dario Lezcano,9113.0,,,,Recovery,1,Regular Play,Moritz Hartmann,40464.0,Left Wing,6,Schalke 04,181,"['0c44883c-2608-4682-87e8-7fa0cabc6d91', '62f46858-eacf-4899-8b6a-5f5085b31309', 'c096be52-3ba7-4838-b809-3feec5a75fd6']",27,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:27.066,Pass,True
,,,,,,,,,,,,,,,,2.577295,,,,,,,,,,,,,,d199e45b-f186-429f-a2e5-3bbeb2acae49,92,,"[34.0, 66.8]",3890508,1,,,,,0.005870774,,Right Foot,,,"[85.1, 67.1]",,High Pass,,51.10088,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,6,Schalke 04,181,['6fe80283-6ce1-4ca2-ac5e-b12e8502e194'],30,,,,,,,,,,,,,,,,Schalke 04,181,00:01:30.209,Pass,
,,,,,,,,,,,,,,,,1.398379,,,,,,,,,,,,,,11b141bb-036d-40ed-99f7-03ee1c43ce99,98,,"[90.1, 62.2]",3890508,2,,,,,-0.74098295,89ccfebe-761b-4083-9a27-1f8b753621cf,Left Foot,True,,"[113.6, 40.7]",,High Pass,,31.851217,,,Joël Andre Job Matip,3502.0,True,,,Free Kick,1,From Free Kick,Dennis Aogo,8958.0,Left Back,7,Schalke 04,181,['98cf3cf2-256d-4598-8642-af3e5d403b7d'],11,,,,,,,,,,,,,,,,Schalke 04,181,00:02:11.272,Pass,
,,,,,,,,,,,,,,,,2.705463,,,,,,,,,,,,,,27fa78b4-4a6a-4d42-8b89-20cb040b897b,103,,"[7.0, 36.1]",3890508,2,,True,,,0.18464306,,Left Foot,,,"[84.1, 50.5]",,High Pass,,78.43322,,,Dario Lezcano,9113.0,,,,Goal Kick,1,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,8,Ingolstadt,189,['1bd3d055-dad8-4c2e-a771-ebed294b71a2'],44,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:44.037,Pass,
,,,,,,,,,,,,,,,,1.221556,,,,,,,,,,,,,,17feace6-edf0-411b-b78f-d5d8127ffdd3,105,,"[84.1, 50.5]",3890508,2,,,,True,-0.2730087,,,,,"[96.6, 47.0]",,High Pass,,12.980755,Incomplete,,Moritz Hartmann,40464.0,,,,,1,From Goal Kick,Dario Lezcano,9113.0,Center Forward,8,Ingolstadt,189,"['42b1c24f-abd2-4d28-8088-0bf52c8b4a56', '6f61ea9b-66bb-4b46-9d7e-2f9c9a828a8e', '721f1cb9-18ce-4304-8b94-fb6d860c1d18']",46,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:46.742,Pass,True
,,,,,,,,,,,,,,,,3.389784,,,,,,,,,,,,,,7dca090a-4ed8-437f-880c-99fc7aa218e7,111,,"[32.6, 30.4]",3890508,2,,,,True,-1.2263,,,,,"[43.4, 0.3]",,High Pass,,31.978899,Out,,Max Meyer,8508.0,,,,Recovery,1,From Goal Kick,Johannes Geis,6717.0,Right Defensive Midfield,8,Ingolstadt,189,"['508cccf5-996b-4e0a-bfc8-5eacd0ce3387', '98310fe5-7498-404a-9ce0-81b9aa4fa81a']",49,,,,,,,,,,,,,,,,Schalke 04,181,00:02:49.287,Pass,True
,,,,,,,,,,,,,,,,2.978939,,,,,,,,,,,,,,8dc2a3d1-f581-436e-98b7-59f126bb63a6,113,,"[76.7, 80.0]",3890508,2,,,,,-0.12554973,,,,,"[107.6, 76.1]",,High Pass,,31.145144,,,Moritz Hartmann,40464.0,,,,Throw-in,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,9,Ingolstadt,189,['c8176308-df69-4e2f-a3dd-75d4408eba35'],56,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:56.550,Pass,
,,,,,,,,,,,,,,,,0.66051,,,,,,,,,,,,,,f87bb4a5-a271-43fa-ab63-45f10429b7c1,118,,"[18.0, 10.1]",3890508,3,,,,,1.7782925,,Right Foot,,,"[17.2, 13.9]",,Ground Pass,,3.8832977,,,Leon Goretzka,6324.0,,,,Recovery,1,Regular Play,Dennis Aogo,8958.0,Left Back,10,Schalke 04,181,['0518bc0c-7dbd-409c-af73-9340e4159cd4'],0,,,,,,,,,,,,,,,,Schalke 04,181,00:03:00.994,Pass,
,,,,,,,,,,,,,,,,0.84884,,,,,,,,,,,,,,d986ce14-1f2c-416e-9e95-2644757c97e7,120,,"[16.9, 13.9]",3890508,3,,,,,-2.772633,,Right Foot,,,"[9.4, 11.0]",,Ground Pass,,8.041144,,,Roman Neustädter,16534.0,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,10,Schalke 04,181,['030619e4-dbb8-4cda-b98f-452bd622e017'],1,,,,,,,,,,,,,,,,Schalke 04,181,00:03:01.654,Pass,
,,,,,,,,,,,,,,,,1.627023,,,,,,,,,,,,,,f59dafbc-5904-4225-8a75-f150a55ed90c,123,,"[9.4, 11.0]",3890508,3,,,,,-0.23297924,,Right Foot,,,"[38.9, 4.0]",,High Pass,,30.319136,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,10,Schalke 04,181,['e42d8166-c8af-4264-979a-15a1fc09800c'],3,,,,,,,,,,,,,,,,Schalke 04,181,00:03:03.635,Pass,
,,,,,,,,,,,,,,,,1.193039,,,,,,,,,,,,,,8bd9e110-666c-465f-a035-272fb70b1386,126,,"[84.1, 80.0]",3890508,3,,,,,-1.532056,,,,,"[84.6, 67.1]",,High Pass,,12.909686,,,Max Christiansen,12551.0,,,,Throw-in,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,11,Ingolstadt,189,['b26cfe83-0ed5-437e-8eb5-5615864f7122'],12,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:12.013,Pass,
,,,,,,,,,,,,,,,,1.815541,,,,,,,,,,,,,,a6d3f2b0-81f9-4dc1-9960-e2be9d7f52c3,129,,"[86.1, 67.1]",3890508,3,,,,,0.41730982,,Right Foot,,,"[106.4, 76.1]",,High Pass,,22.20563,,,Danny Vieira da Costa,8676.0,,,,,1,From Throw In,Max Christiansen,12551.0,Left Center Midfield,11,Ingolstadt,189,['95923c92-de29-468a-b181-3967d46a3d09'],14,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:14.626,Pass,
,,,,,,,,,,,,,,,,1.807797,,,,,,,,,,,,,,0584f54a-2c65-49d8-bcea-8a5fdad6b27c,132,,"[109.9, 76.3]",3890508,3,,,,,-1.0993364,,Right Foot,,,"[117.7, 61.0]",,Ground Pass,,17.173527,,,Pascal Groß,3097.0,,,,,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,11,Ingolstadt,189,['93f609f6-11c5-4c93-b6c7-559e56397bce'],17,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:17.386,Pass,
,,,,,,,,,,,,,,,,0.109718,,,,,,,,,,,,,,090bdf3a-6835-4084-b785-61719a089611,134,,"[117.7, 61.0]",3890508,3,,,,,-2.1175852,,Right Foot,,,"[116.3, 58.7]",,Ground Pass,,2.6925824,Incomplete,,Lukas Hinterseer,9103.0,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,11,Ingolstadt,189,"['9e321568-1263-44d0-8c63-f9353a9ce75f', 'b5be4ca8-9022-4b5a-84d6-2c844434686d']",19,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:19.194,Pass,
,,,,,,,,,,,,,,,,1.539003,,,,,,,,,,,,,,824f0afb-cb73-4973-ac3c-7d1fabb03e6a,138,,"[120.0, 80.0]",3890508,3,,,,,-1.8083023,,Right Foot,,,"[111.6, 45.3]",,High Pass,,35.70224,Incomplete,True,,,,,Outswinging,Corner,1,From Corner,Pascal Groß,3097.0,Right Center Midfield,12,Ingolstadt,189,['bede8609-567d-47be-a87a-17249d7752f0'],41,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:41.276,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,a8e3c89e-25d6-4bd3-b099-447abf5884c0,144,,"[6.0, 36.0]",3890508,3,,True,,,-0.4875951,,Right Foot,,,"[19.2, 29.0]",,Ground Pass,,14.941218,,,Roman Neustädter,16534.0,,,,Goal Kick,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,13,Schalke 04,181,['8be8151d-6aa2-46ed-a461-aadba7204fca'],57,,,,,,,,,,,,,,,,Schalke 04,181,00:03:57.569,Pass,
