50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.539371,,,,,,,,,,,cb394c6b-670d-4b7e-acd7-5f11478461d1,21,,"[50.9, 59.8]",3890339,0,,,,,-2.976444,,Left Foot,,,,"[29.3, 56.2]",Ground Pass,,21.897945,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Kick Off,Salif Sané,5664.0,Right Defensive Midfield,2,Hannover 96,178,"['7eb3bd4a-d475-4dd3-ac8c-c84985dc1a8b', 'd381f025-2b70-41c7-a3ed-37ec7908f92a', 'f56c6e05-19a6-4d17-a6b0-7263132208f2']",9,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:09.978,Pass,True
,,,,,,,,,,,,,,,,1.440956,,,,,,,,,,,59c7ab58-b53b-4792-9015-af79467894a8,24,,"[29.6, 56.2]",3890339,0,,,,,-1.4431915,,Right Foot,,,,"[33.0, 29.7]",Ground Pass,,26.717222,,,Christian Schulz,400614.0,,,,,,1,From Kick Off,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,2,Hannover 96,178,['53fdffed-d7e7-4ee5-a713-ec71dcd50af2'],12,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:12.581,Pass,
,,,,,,,,,,,,,,,,1.600026,,,,,,,,,,,40076246-73ec-4d63-b9f5-3902da0e89a4,27,,"[32.6, 19.3]",3890339,0,,,,,-1.1773456,,Left Foot,,,,"[39.2, 3.4]",Ground Pass,,17.2154,,,Miiko Martín Albornoz Inola,13126.0,,,,,,1,From Kick Off,Christian Schulz,400614.0,Left Center Back,2,Hannover 96,178,['e57af850-85a5-4e38-b59b-abd0151a4944'],16,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:16.597,Pass,
,,,,,,,,,,,,,,,,2.394591,,,,,,,,,,,fbdc120b-8217-4902-8cfd-244a9c80a435,30,,"[39.2, 3.4]",3890339,0,,,,,0.43931612,,Left Foot,,,,"[75.8, 20.6]",High Pass,,40.44008,Incomplete,,Artur Sobiech,11845.0,,,,,,1,From Kick Off,Miiko Martín Albornoz Inola,13126.0,Left Back,2,Hannover 96,178,"['53a0e8ea-6123-4f7b-a36a-532b4cd7bca8', 'c4dd0eb0-1e6f-4d3c-83fc-090526f43d70']",19,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:19.264,Pass,
,,,,,,,,,,,,,,,,1.465183,,,,,,,,,,,c4dd0eb0-1e6f-4d3c-83fc-090526f43d70,32,,"[44.3, 59.5]",3890339,0,,,,,-0.6901814,,Head,,,,"[63.8, 43.4]",High Pass,,25.287546,Incomplete,,Yūya Ōsako,5679.0,,,,,Recovery,1,From Kick Off,Frederik Hillesborg Sørensen,8829.0,Right Center Back,2,Hannover 96,178,"['ac9272c6-fbe5-48f3-a963-ed0003d560a7', 'cc5ea172-7909-49e1-9ee7-a91a58309326', 'fbdc120b-8217-4902-8cfd-244a9c80a435']",21,,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:21.658,Pass,
,,,,,,,,,,,,,,,,1.656521,,,,,,,,,,,8d1270f5-f2be-44a9-9524-f2e01acf9e96,39,,"[63.0, 14.9]",3890339,0,,,,,-2.1014361,,Right Foot,,,,"[55.9, 2.8]",Ground Pass,,14.029255,,,Miiko Martín Albornoz Inola,13126.0,,,,,,1,From Kick Off,Manuel Schmiedebach,8543.0,Left Defensive Midfield,2,Hannover 96,178,"['0c11fe96-7cef-46c8-b944-420512f0b538', 'b700e2a2-0dab-485c-9dd5-44a16af827a2']",28,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:28.251,Pass,True
,,,,,,,,,,,,,,,,1.933127,,,,,,,,,,,1724671a-85b2-4466-9229-d9500f5d2177,42,,"[55.9, 2.2]",3890339,0,,,,,2.905441,,Left Foot,,,,"[37.2, 6.7]",Ground Pass,,19.233824,,,Christian Schulz,400614.0,,,,,,1,From Kick Off,Miiko Martín Albornoz Inola,13126.0,Left Back,2,Hannover 96,178,['511b11e0-7d3a-4de6-817f-cd4c62db091c'],31,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:31.152,Pass,
,,,,,,,,,,,,,,,,1.953282,,,,,,,,,,,c3be5863-446c-44c7-aa99-b8cb8803d1f8,44,,"[37.2, 6.7]",3890339,0,,,,,2.2493565,,Left Foot,,,,"[21.8, 25.8]",Ground Pass,,24.535076,,,Ron-Robert Zieler,8947.0,,,,,,1,From Kick Off,Christian Schulz,400614.0,Left Center Back,2,Hannover 96,178,['e497f150-67df-41f2-858a-35b6f4f83005'],33,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:33.085,Pass,
,,,,,,,,,,,,,,,,2.718526,,,,,,,,,,,a4b93ccf-f587-4076-9400-11844df9a068,47,,"[20.8, 26.3]",3890339,0,,,,,1.218443,,Right Foot,,,,"[31.5, 55.4]",Ground Pass,,31.004839,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Kick Off,Ron-Robert Zieler,8947.0,Goalkeeper,2,Hannover 96,178,['c83c79f2-eeb4-45a9-a244-f11ddf2a9ced'],35,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:35.814,Pass,
,,,,,,,,,,,,,,,,0.700028,,,,,,,,,,,d19f300c-3f08-4d59-ab94-8c7a9c7dfb08,50,,"[50.6, 66.0]",3890339,0,,,,,-0.7266424,,Right Foot,,,,"[56.9, 60.4]",Ground Pass,,8.429116,,,Salif Sané,5664.0,,,,,,1,From Kick Off,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,2,Hannover 96,178,['1f0801d7-6bd3-4256-88e2-586a266c1b08'],41,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:41.998,Pass,
,,,,,,,,,,,,,,,,3.543412,,,,,,,,,,,fb0871f6-0bae-40f1-a92a-e47fdd9cab3e,54,,"[56.7, 59.0]",3890339,0,,,,,-3.0899668,,Right Foot,,,,"[23.8, 57.3]",Low Pass,,32.943893,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Kick Off,Salif Sané,5664.0,Right Defensive Midfield,2,Hannover 96,178,"['3596a484-350e-4b68-96e4-9eae46da59ed', '72bdff1f-e01d-4993-ba11-2ef2c0ded807']",43,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:43.621,Pass,True
,,,,,,,,,,,,,,,,1.594121,,,,,,,,,,,f854bcca-ac50-4f5d-b492-ead69a819ad0,56,,"[24.3, 57.3]",3890339,0,,,,,-2.3897953,,Right Foot,,,,"[12.0, 45.8]",Ground Pass,,16.838646,,,Ron-Robert Zieler,8947.0,,,,,,1,From Kick Off,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,2,Hannover 96,178,['59c267a5-d38e-4bf8-babe-b19789f9a8a9'],47,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:47.164,Pass,
,,,,,,,,,,,,,,,,3.475583,,,,,,,,,,,c95a808d-3b16-490c-8d03-7f9e84237128,58,,"[12.0, 45.8]",3890339,0,,,,,0.19706455,,Right Foot,,,,"[70.1, 57.4]",High Pass,,59.24669,Incomplete,,Leon Andreasen,400613.0,,,,,,1,From Kick Off,Ron-Robert Zieler,8947.0,Goalkeeper,2,Hannover 96,178,"['664abf37-f177-4fc7-aa3d-521b789c14b4', 'f8ca0eb5-0422-490f-9d94-39d099573afd']",48,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:48.758,Pass,
,,,,,,,,,,,,,,,,2.49381,,,,,,,,,,,664abf37-f177-4fc7-aa3d-521b789c14b4,61,,"[50.0, 22.7]",3890339,0,,,,True,1.0201207,,,,,,"[64.0, 45.5]",High Pass,,26.755186,,,Marcel Risse,8823.0,,,,,Recovery,1,Regular Play,Dominique Heintz,8828.0,Left Center Back,3,FC Köln,186,"['bff5202f-96fc-4e87-a7eb-a4518ff19e7c', 'c95a808d-3b16-490c-8d03-7f9e84237128', 'e492066b-97de-4804-b9c0-d6d535b0db17']",52,,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:52.234,Pass,True
,,,,,,,,,,,,,,,,2.418661,,,,,,,,,,,462a6e13-b5ba-4b80-ae18-bd6df27ae1b4,63,,"[64.0, 45.5]",3890339,0,,,,,-1.3036538,,Head,,,,"[69.2, 26.5]",Low Pass,,19.69873,,,Matthias Lehmann,8827.0,,,,,,1,Regular Play,Marcel Risse,8823.0,Right Midfield,3,FC Köln,186,['12cafddb-d341-4c10-aa10-bcbace71643e'],54,,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:54.768,Pass,
,,,,,,,,,,,,,,,,1.222322,,,,,,,,,,,0361549d-a063-4b3e-9482-bda7a1839622,66,,"[70.0, 22.0]",3890339,0,,,,,-1.2262826,,Right Foot,,,,"[76.1, 5.0]",Ground Pass,,18.061285,,,Leonardo Bittencourt,8826.0,,,,,,1,Regular Play,Matthias Lehmann,8827.0,Right Defensive Midfield,3,FC Köln,186,['85f75d43-add0-484a-8270-47f717a86d99'],57,,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:57.530,Pass,
,,,,,,,,,,,,,,,,1.107695,,,,,,,,,,,f90915dd-21c2-43d1-8ddb-a162ee71e33d,70,,"[76.0, 6.6]",3890339,0,,,,,2.3069072,,Right Foot,,,,"[65.4, 18.3]",Ground Pass,,15.787653,,,Jonas Hector,6040.0,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Left Midfield,3,FC Köln,186,"['61b080d5-469d-4ae1-9bc6-4105b486e800', 'b05e2b14-63d7-47a6-92df-20dcf4f48346']",59,,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:59.927,Pass,True
,,,,,,,,,,,,,,,,2.437219,,,,,,,,,,,1f1d8412-47aa-4b81-9615-8c0391f4892f,74,,"[57.6, 19.2]",3890339,1,,,,,2.1962814,,Left Foot,,,,"[39.4, 44.4]",Ground Pass,,31.085045,,,Frederik Hillesborg Sørensen,8829.0,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,3,FC Köln,186,"['142f6134-9d5c-426a-8ce6-9b72390107f5', 'f4138a26-e0e4-4bf1-be59-dfda5df5924e']",2,,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:02.549,Pass,True
,,,,,,,,,,,,,,,,1.217528,,,,,,,,,,,975483b6-28cd-4f97-95c6-764cf46ee8c7,77,,"[39.3, 44.4]",3890339,1,,,,,-1.5342829,,Right Foot,,,,"[40.1, 22.5]",Ground Pass,,21.914606,,,Dominique Heintz,8828.0,,,,,,1,Regular Play,Frederik Hillesborg Sørensen,8829.0,Right Center Back,3,FC Köln,186,['7314f493-14c6-4da0-8e44-377b8bbaea94'],5,,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:05.786,Pass,
,,,,,,,,,,,,,,,,1.84302,,,,,,,,,,,6166838a-56b9-41c1-b8f0-5700ed752996,80,,"[44.8, 17.5]",3890339,1,,,,,-0.41106454,,Left Foot,,,,"[76.0, 3.9]",Ground Pass,,34.035275,,,Jonas Hector,6040.0,,,,,,1,Regular Play,Dominique Heintz,8828.0,Left Center Back,3,FC Köln,186,['8df7d1d8-4304-40b1-a505-0c0b6e48dbfd'],7,,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:07.853,Pass,
,,,,,,,,,,,,,,,,0.67822,,,,,,,,,,,0f4efc01-c8fd-4fc4-914f-8651949d5a9e,84,,"[80.1, 5.3]",3890339,1,,,,,1.1071488,,Left Foot,,,,"[83.9, 12.9]",Ground Pass,,8.497058,,,Leonardo Bittencourt,8826.0,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,3,FC Köln,186,['16dce75b-5b58-4dea-b9f6-3f34497e4876'],10,,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:10.644,Pass,
,,,,,,,,,,,,,,,,4.194616,,,,,,,,,,,d769099a-b80a-45a4-849b-9dd6eaf61936,87,,"[87.5, 14.8]",3890339,1,,,,,-0.34281063,,Right Foot,,,,"[117.2, 4.2]",Ground Pass,,31.5349,,,Jonas Hector,6040.0,,,Through Ball,True,,1,Regular Play,Leonardo Bittencourt,8826.0,Left Midfield,3,FC Köln,186,['3f1f3bd2-3587-4a2f-b434-37d42c208adf'],12,,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:12.320,Pass,
,,,,,,,,,,,,,,,,2.638139,,,,,,,,,,,e8b88496-97e7-4dc7-b27f-3c73196f58c8,93,,"[8.5, 80.0]",3890339,1,,,,,-0.19898877,,,,,,"[44.7, 72.7]",High Pass,,36.928715,,,Artur Sobiech,11845.0,,,,,Throw-in,1,From Throw In,Oliver Sorg,12316.0,Right Back,4,Hannover 96,178,['68c7fd82-144a-4979-96df-1df22cea54d9'],32,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:32.632,Pass,
,,,,,,,,,,,,,,,,1.383709,,,,,,,,,,,88f091f3-690c-41ba-9cde-14063c5a6da1,99,,"[43.5, 80.0]",3890339,1,,,,,-0.93847686,,,,,,"[50.9, 69.9]",Low Pass,,12.520782,,,Hiroshi Kiyotake,38524.0,,,,,Throw-in,1,From Throw In,Oliver Sorg,12316.0,Right Back,5,Hannover 96,178,['9439d52e-b82a-4054-b686-65677e04ca82'],46,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:46.906,Pass,
,,,,,,,,,,,,,,,,1.110752,,,,,,,,,,,2a57fa71-1756-4b6c-a12e-dca8764eb4c1,102,,"[50.9, 69.9]",3890339,1,,,,,-0.16514868,,Right Foot,,,,"[67.1, 67.2]",High Pass,,16.423458,,,Manuel Schmiedebach,8543.0,,,,,,1,From Throw In,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,5,Hannover 96,178,['e7507f6f-e3e9-424d-98e9-b83978f03d75'],48,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:48.335,Pass,
,,,,,,,,,,,,,,,,0.843938,,,,,,,,,,,e9376add-4a0d-4526-a17f-8332a26d5197,104,,"[66.7, 67.2]",3890339,1,,,,,1.8964379,,Right Foot,,,,"[64.1, 74.9]",Low Pass,,8.127115,,,Leon Andreasen,400613.0,,,,,,1,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,5,Hannover 96,178,['b4e8e3e2-b5f3-4dde-a0f1-efa7a8fdbf57'],49,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:49.446,Pass,
,,,,,,,,,,,,,,,,1.800088,,,,,,,,,,,775c8850-aa4e-4e09-a5f7-8937e7203c65,106,,"[64.1, 74.9]",3890339,1,,,,,-0.77295065,,Left Foot,,,,"[76.3, 63.0]",Low Pass,,17.042593,Incomplete,,Artur Sobiech,11845.0,,,,,,1,From Throw In,Leon Andreasen,400613.0,Right Wing,5,Hannover 96,178,"['175c0476-df5c-4ee5-9a75-f402e7c98e65', '810c6090-3c50-49e3-9787-5f684077e56f']",50,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:50.290,Pass,
,,,,,,,,,,,,,,,,3.478522,,,,,,,,,,,132ae6f4-2870-47b0-a10f-d67f46b3cda4,109,,"[6.0, 36.0]",3890339,2,,,,,0.1993373,,Right Foot,,,,"[75.3, 50.0]",High Pass,,70.7,Incomplete,,Hiroshi Kiyotake,38524.0,,,,,Goal Kick,1,From Goal Kick,Ron-Robert Zieler,8947.0,Goalkeeper,6,Hannover 96,178,"['c56fe3c2-e946-4859-a3c3-59aa516bbeb3', 'c8aa4f2c-450c-45a5-b84a-2d41657a39d5']",18,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:18.220,Pass,
,,,,,,,,,,,,,,,,0.634529,,,,,,,,,,,c8aa4f2c-450c-45a5-b84a-2d41657a39d5,111,,"[44.8, 30.1]",3890339,2,,,,True,-0.14888994,,,,,,"[56.8, 28.3]",Low Pass,,12.134249,Incomplete,,Matthias Lehmann,8827.0,,,,,Recovery,1,From Goal Kick,Yannick Gerhardt,8231.0,Left Defensive Midfield,6,Hannover 96,178,"['132ae6f4-2870-47b0-a10f-d67f46b3cda4', '5c86d606-5c50-4660-96c6-6647af3de89b', '7280cbdb-1244-406c-baff-5dcfe7e3b753', 'a0e7f58f-e25c-45a0-8aea-f979c516b1f3']",21,,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:21.699,Pass,True
,,,,,,,,,,,,,,,,1.497063,,,,,,,,,,,6f258d6b-8568-4562-949e-c3fdb76d36aa,120,,"[76.1, 54.4]",3890339,2,,,,,-2.0859997,,Left Foot,,,,"[63.7, 32.5]",Ground Pass,,25.166843,,,Christian Schulz,400614.0,,,,,Free Kick,1,From Free Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,7,Hannover 96,178,['cf59925c-6cfb-40b2-b03d-7c6b78c03de0'],36,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:36.074,Pass,
,,,,,,,,,,,,,,,,0.868385,,,,,,,,,,,4594f7ed-a615-4a36-9229-4f82a21e7f0a,123,,"[73.1, 25.9]",3890339,2,,,,,-0.4466038,,Left Foot,,,,"[80.2, 22.5]",Ground Pass,,7.8721027,,,Kenan Karaman,8541.0,,,,,,1,From Free Kick,Christian Schulz,400614.0,Left Center Back,7,Hannover 96,178,['740dfa87-b560-430d-a175-6e948fd93a2b'],39,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:39.361,Pass,
,,,,,,,,,,,,,,,,0.71926,,,,,,,,,,,e4c2e9a0-db4d-448c-b8d5-e28c1bdccf54,134,,"[62.5, 6.4]",3890339,2,,,,,2.2943265,,Left Foot,,,,"[57.2, 12.4]",Ground Pass,,8.005623,,,Salif Sané,5664.0,,,,,Recovery,1,From Free Kick,Kenan Karaman,8541.0,Left Wing,7,Hannover 96,178,['e105065a-b961-4b25-a5d1-fde8ffb9484f'],45,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:45.047,Pass,
