50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.574047,,,,,,,,,,,,5346bff9-9310-46a4-8e30-538d8a9f54f2,20,,"[75.6, 34.4]",3890526,0,,,,True,-1.817687,,,,,"[72.5, 22.1]",,High Pass,,12.684636,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,,1,From Kick Off,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,2,Schalke 04,181,"['b8d6c201-7f7b-43ab-9b0d-f3a44f763282', 'c1d279b0-dcd7-4cb5-bd7c-cebdac80b066', 'd46bb8ee-cd6c-468f-926b-ef6565080e94']",11,,,,,,,,,,,,,,,,Schalke 04,181,00:00:11.798,Pass,True
,,,,,,,,,,,,,,,2.44563,,,,,,,,,,,,b8d6c201-7f7b-43ab-9b0d-f3a44f763282,22,,"[47.6, 58.0]",3890526,0,,,,,-3.0337873,,Right Foot,,,"[24.5, 55.5]",,Low Pass,,23.234888,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,Recovery,1,Regular Play,Philipp Lahm,19295.0,Right Center Midfield,3,Bayern Munich,169,"['2c722ede-2421-4e95-bdf1-4a3a7cdabf9b', '5346bff9-9310-46a4-8e30-538d8a9f54f2']",13,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:13.372,Pass,
,,,,,,,,,,,,,,,0.950278,,,,,,,,,,,,a95953df-8b01-44df-b4a8-6a0afc50056c,25,,"[21.3, 57.1]",3890526,0,,,,,-0.22740234,,Right Foot,,,"[33.4, 54.3]",,Ground Pass,,12.419743,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,3,Bayern Munich,169,['7c8f1fa8-6071-40e9-9e6b-4b1156e3f920'],17,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:17.666,Pass,
,,,,,,,,,,,,,,,0.94326,,,,,,,,,,,,18bf982e-1395-4d38-9ab1-ad50ae23c420,28,,"[34.7, 54.0]",3890526,0,,,,,0.20632389,,Right Foot,,,"[47.6, 56.7]",,Ground Pass,,13.179529,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,3,Bayern Munich,169,['1fc36d49-5d1b-4ab8-a930-946a618bc389'],19,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:19.764,Pass,
,,,,,,,,,,,,,,,1.130936,,,,,,,,,,,,198245e9-340a-46cd-9471-a93768a093dc,32,,"[50.1, 56.5]",3890526,0,,,,,2.0428295,,Right Foot,,,"[40.4, 75.5]",,Ground Pass,,21.332838,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Center Midfield,3,Bayern Munich,169,"['4ea11a6b-bc58-4603-a4b8-e17e191002c3', '557bc587-3ddb-468a-8389-e2e3be5d77ca']",20,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:20.897,Pass,True
,,,,,,,,,,,,,,,1.334444,,,,,,,,,,,,17b6bed0-2d06-43fb-9740-e307e1c42c1b,35,,"[42.2, 75.0]",3890526,0,,,,,0.10673567,,Right Foot,,,"[56.2, 76.5]",,Ground Pass,,14.080128,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Back,3,Bayern Munich,169,['6d6bccdf-0332-4c2c-a7b1-4eeccec140f7'],23,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:23.225,Pass,
,,,,,,,,,,,,,,,0.938068,,,,,,,,,,,,03702e7f-b501-4ec2-8494-9a52c3843d83,38,,"[56.2, 76.5]",3890526,0,,,,,-3.1172073,,Left Foot,,,"[43.9, 76.2]",,Ground Pass,,12.303658,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Center Midfield,3,Bayern Munich,169,['2cc85ff4-6cd6-4a08-89e4-6253bab29d4a'],25,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:25.938,Pass,
,,,,,,,,,,,,,,,2.106059,,,,,,,,,,,,60e1e513-2a97-437e-a6ad-a74e354fedbc,42,,"[33.9, 76.1]",3890526,0,,,,,-1.6569337,,Left Foot,,,"[30.8, 40.2]",,Low Pass,,36.033596,,,David Olatukunbo Alaba,8220.0,,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Back,3,Bayern Munich,169,"['1094cfb0-897c-4de5-8c54-b67b980b2cc1', 'b4fcf4b5-e9dc-4c97-aef2-b17d4a13ac8f']",28,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:28.117,Pass,True
,,,,,,,,,,,,,,,1.452025,,,,,,,,,,,,c85bdd99-8a8d-4de6-b568-05c514e48a35,45,,"[45.1, 30.4]",3890526,0,,,,,-1.0659349,,Right Foot,,,"[55.6, 11.4]",,Ground Pass,,21.708294,,,Juan Bernat Velasco,15651.0,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,3,Bayern Munich,169,['d6853661-0e13-408e-b3e0-97110576f272'],33,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:33.673,Pass,
,,,,,,,,,,,,,,,1.996046,,,,,,,,,,,,b8153d7c-5b25-43a8-96e9-0db41cfc7cf9,54,,"[29.8, 74.9]",3890526,0,,,,,-2.383965,,Left Foot,,,"[7.6, 53.9]",,Ground Pass,,30.558796,,,Ralf Fährmann,8517.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,3,Bayern Munich,169,['73f2db34-6d89-4e7b-baae-40ad5a75d545'],42,,,,,,,,,,,,,,,,Schalke 04,181,00:00:42.837,Pass,
,,,,,,,,,,,,,,,3.641054,,,,,,,,,,,,13e6e7f8-c805-451a-b18c-600f312125e7,58,,"[7.3, 54.8]",3890526,0,,,,,-0.023692248,,Right Foot,,,"[70.6, 53.3]",,High Pass,,63.317772,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,3,Bayern Munich,169,"['4e2b1d65-a0f6-4e2c-a95f-bfc18e0b7b82', 'ecb9a875-6b68-44cd-abbc-4758b0317046']",45,,,,,,,,,,,,,,,,Schalke 04,181,00:00:45.092,Pass,
,,,,,,,,,,,,,,,1.490709,,,,,,,,,,,,ecb9a875-6b68-44cd-abbc-4758b0317046,61,,"[49.5, 26.8]",3890526,0,,,,True,0.8826514,,,,,"[56.9, 35.8]",,Low Pass,,11.651609,,,Philipp Lahm,19295.0,,,,,,Recovery,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,3,Bayern Munich,169,"['13e6e7f8-c805-451a-b18c-600f312125e7', '8a0a1460-3a02-48cc-a375-c4ab4dedc9cb', 'eeee9889-d335-4979-bb97-5bbb5a6b9344']",48,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:48.733,Pass,True
,,,,,,,,,,,,,,,1.780245,,,,,,,,,,,,c4a1845a-fa68-4738-871e-2480993e9de0,64,,"[56.2, 37.1]",3890526,0,,,,,2.2243474,,Right Foot,,,"[44.1, 52.9]",,Ground Pass,,19.901005,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Center Midfield,3,Bayern Munich,169,['d2a3dc85-3a18-41e9-8e7a-87416cceea23'],50,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:50.893,Pass,
,,,,,,,,,,,,,,,1.483455,,,,,,,,,,,,70c52f94-ad6a-4328-8f89-9f4316d8a11b,67,,"[43.8, 51.8]",3890526,0,,,,,-1.9222411,,Right Foot,,,"[36.1, 30.8]",,Ground Pass,,22.367163,,,David Olatukunbo Alaba,8220.0,,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Back,3,Bayern Munich,169,['9565cdc8-b0db-4e48-82ea-ddc3d617618e'],53,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:53.609,Pass,
,,,,,,,,,,,,,,,1.292119,,,,,,,,,,,,ef922e5a-db76-4c51-aa55-3deb1ebbca67,70,,"[42.0, 28.1]",3890526,0,,,,,-0.8896698,,Left Foot,,,"[57.4, 9.1]",,Ground Pass,,24.45731,,,Juan Bernat Velasco,15651.0,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,3,Bayern Munich,169,['3ccc6f33-f374-4253-91d0-09177e9e2c10'],56,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:56.625,Pass,
,,,,,,,,,,,,,,,0.999857,,,,,,,,,,,,5094f4ad-8e26-4f13-8255-fe95633f90c4,73,,"[56.9, 9.1]",3890526,0,,,,,-0.40024066,,Left Foot,,,"[67.3, 4.7]",,Ground Pass,,11.292476,,,Douglas Costa de Souza,5837.0,,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,3,Bayern Munich,169,['c4cdf3e1-3838-4f6d-9ceb-bf80f4b7dac1'],58,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:58.890,Pass,
,,,,,,,,,,,,,,,0.909668,,,,,,,,,,,,5acb3715-b7cb-4788-9076-1f82abd3149a,77,,"[63.6, 4.9]",3890526,1,,,,,3.09225,,Right Foot,,,"[55.5, 5.3]",,Ground Pass,,8.109871,,,Juan Bernat Velasco,15651.0,,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Left Midfield,3,Bayern Munich,169,"['06720c10-e270-4ac6-a4de-b86f66569fbe', 'b3280608-19ad-44b7-8153-416c129c2942']",0,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:00.645,Pass,True
,,,,,,,,,,,,,,,1.625942,,,,,,,,,,,,f4ee1c24-ea1d-4ff5-94a9-4b9e08fa702b,81,,"[46.6, 4.7]",3890526,1,,,,,2.6882539,,Left Foot,,,"[34.9, 10.4]",,Ground Pass,,13.014607,,,David Olatukunbo Alaba,8220.0,,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,3,Bayern Munich,169,"['67442f01-c51f-4a53-8cdd-90c357f6de7c', '7ed42d9d-f72c-4f05-a1fe-2c4bb4ddddc8']",2,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:02.756,Pass,True
,,,,,,,,,,,,,,,1.334401,,,,,,,,,,,,326a376a-f6d3-4227-a2f0-208a8f312882,85,,"[35.5, 11.0]",3890526,1,,,,,-1.2141762,,Right Foot,,,"[37.4, 5.9]",,Ground Pass,,5.4424257,,,Juan Bernat Velasco,15651.0,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,3,Bayern Munich,169,"['911e36c0-0215-45ad-a4a4-ab3dc4168401', 'cfd36b58-2a3f-41ae-aa7c-be6a1bb03e16']",8,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:08.216,Pass,True
,,,,,,,,,,,,,,,1.610197,,,,,,,,,,,,4c045563-9e1b-4dea-92f7-814d74b0402b,88,,"[29.5, 18.7]",3890526,1,,,,,1.7140393,,Left Foot,,,"[28.0, 29.1]",,Ground Pass,,10.507616,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,3,Bayern Munich,169,['519b2b82-727c-4bdc-b16e-86f489b0d0e0'],12,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:12.758,Pass,
,,,,,,,,,,,,,,,2.732009,,,,,,,,,,,,c9e735f4-a030-44f5-8262-6885d637c9f8,91,,"[28.2, 27.3]",3890526,1,,,,,1.0351729,,Right Foot,,,"[57.4, 76.5]",,Low Pass,,57.212585,,,Márcio Rafael Ferreira de Souza,8209.0,,,True,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,3,Bayern Munich,169,['efab1f87-0fb9-4d2a-a416-1b1919260056'],15,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:15.582,Pass,
,,,,,,,,,,,,,,,1.225997,,,,,,,,,,,,e741ce60-91f9-45ab-bbcc-99e6a9bff144,95,,"[91.1, 62.6]",3890526,1,,,,,1.1532699,,Left Foot,,,"[97.0, 75.9]",,Ground Pass,,14.549914,,,Kingsley Coman,8217.0,,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Back,3,Bayern Munich,169,"['0c461531-291c-42b4-ab13-0baf41953fbf', '481d2a71-046f-49f9-acbb-828a1e480db5']",22,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:22.315,Pass,True
,,,,,,,,,,,,,,,1.735356,,,,,,,,,,,,aec61a05-b734-4fc5-8d6f-07f0d7b27172,98,,"[110.3, 67.2]",3890526,1,,,,,-1.5072687,,Right Foot,True,,"[112.8, 27.9]",,High Pass,,39.379436,Incomplete,,Robert Lewandowski,5668.0,,,,,,,1,Regular Play,Kingsley Coman,8217.0,Right Midfield,3,Bayern Munich,169,"['8ed9b0cb-f432-4d23-ad0f-c7827bd03c06', 'd2f3bf08-4c3d-4f3d-8868-f539c6f9d867']",26,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:26.528,Pass,
,,,,,,,,,,,,,,,4.046987,,,,,,,,,,,,b0b87dad-b0f5-4523-8631-c3673b14b5d7,107,,"[6.0, 36.0]",3890526,1,,,,,-0.4629589,,Right Foot,,,"[64.1, 7.0]",,High Pass,,64.93543,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,Goal Kick,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,4,Schalke 04,181,['c34f5cad-c438-4ccb-a366-d19ca48d2add'],53,,,,,,,,,,,,,,,,Schalke 04,181,00:01:53.302,Pass,
,,,,,,,,,,,,,,,3.254437,,,,,,,,,,,,57c2af55-94ce-4438-9133-928302654923,110,,"[64.1, 7.0]",3890526,1,,,,True,-0.07956589,,,,,"[94.2, 4.6]",,Low Pass,,30.19553,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,,1,From Goal Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,4,Schalke 04,181,"['47f8fd23-41b7-4a13-aaf5-6b9b581a2d14', '50302d25-beee-44f7-81b0-73120ba8bade', 'be7fe885-dc61-479d-9cc7-70a053c00b03']",57,,,,,,,,,,,,,,,,Schalke 04,181,00:01:57.389,Pass,True
,,,,,,,,,,,,,,,1.138776,,,,,,,,,,,,d7481667-5baf-4263-9c3c-ec4580d664c6,114,,"[26.7, 75.0]",3890526,2,,,,,-1.3124181,,Right Foot,,,"[30.4, 61.0]",,Ground Pass,,14.480677,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,5,Bayern Munich,169,['0e3d32f8-beb0-4729-8c32-c2b505a4f08c'],2,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:02.263,Pass,
,,,,,,,,,,,,,,,1.59746,,,,,,,,,,,,db03a490-9895-4a71-a795-bd81ab378eb0,117,,"[30.4, 61.3]",3890526,2,,,,,-1.382799,,Right Foot,,,"[34.3, 40.8]",,Ground Pass,,20.867678,,,David Olatukunbo Alaba,8220.0,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,5,Bayern Munich,169,['a832d50d-11b9-4807-9619-dd89029d816f'],4,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:04.662,Pass,
,,,,,,,,,,,,,,,1.47806,,,,,,,,,,,,04d7bb3c-2954-4325-9df7-2cd2e0542509,121,,"[54.2, 23.5]",3890526,2,,,,,1.1108593,,Left Foot,,,"[64.9, 45.1]",,Ground Pass,,24.104979,,,Robert Lewandowski,5668.0,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,5,Bayern Munich,169,"['e5ca218a-1275-4fa1-8134-f629462fdd75', 'ffceef0f-6b92-453b-a4b1-a52887d2adc6']",12,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:12.148,Pass,True
,,,,,,,,,,,,,,,1.618097,,,,,,,,,,,,ad5dcaa5-68ee-4a44-bf50-a10581209884,124,,"[64.4, 45.6]",3890526,2,,,,,2.0828755,,Right Foot,,,"[55.8, 60.9]",,Ground Pass,,17.551353,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,Regular Play,Robert Lewandowski,5668.0,Center Forward,5,Bayern Munich,169,['d8dfced6-ef4d-4ad0-9a2c-ab4088f42a6d'],14,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:14.221,Pass,
,,,,,,,,,,,,,,,1.314865,,,,,,,,,,,,de0543e0-ca0b-4e30-9f79-d3594d375b0c,127,,"[55.8, 60.9]",3890526,2,,,,,0.83598787,,Right Foot,,,"[70.8, 77.5]",,Ground Pass,,22.373198,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,5,Bayern Munich,169,['1a2cb33a-0aed-4411-ba1b-97b1981f5c0b'],16,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:16.636,Pass,
,,,,,,,,,,,,,,,1.212049,,,,,,,,,,,,b480cafe-c86c-4a48-94f4-abcdcb018a1b,130,,"[76.5, 75.3]",3890526,2,,,,,-0.49394137,,Right Foot,,,"[92.1, 66.9]",,Ground Pass,,17.717787,,,Philipp Lahm,19295.0,,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Back,5,Bayern Munich,169,['c36172c7-1785-44e7-a12e-189e70f382dd'],20,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:20.430,Pass,
