50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.177599,,,,,,,,,,,,,e9f9856f-27c6-43d3-a66c-d097eaedf106,1038,,,"[33.6, 24.5]",3890520,23,,,,,1.0342729,,Right Foot,,,,"[47.1, 47.2]",,Ground Pass,,26.410982,,,,Lars Edi Stindl,8806.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Left Defensive Midfield,59,Borussia Mönchengladbach,185,['686e18fd-d7da-4c27-ad79-f827f24d1f3a'],30,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:30.874,Pass,
,,,,,,,,,,,,,,,1.035711,,,,,,,,,,,,,f702ed1d-4fbe-489b-baeb-fcb19a752d15,1042,,,"[54.0, 39.7]",3890520,23,,,,,-0.22952735,,Right Foot,,,,"[64.7, 37.2]",,Ground Pass,,10.988175,,Unknown,,Raffael Caetano de Araújo,8810.0,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Center Attacking Midfield,59,Borussia Mönchengladbach,185,"['a4dabcca-af73-4059-99c7-9850cf3a939c', 'f2dba274-3cbd-43ea-a1d2-40f92d2a216b']",33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:33.033,Pass,True
,,,,,,,,,,,,,,,2.818256,,,,,,,,,,,,,b76df129-84f7-4e50-b77d-17f3d1675df6,1047,,,"[63.8, 36.5]",3890520,23,,,,,-0.8534746,,Right Foot,,,,"[92.5, 3.6]",,High Pass,,43.658905,,,,Oscar Wendt,8809.0,,,,,,Free Kick,1,From Free Kick,Lars Edi Stindl,8806.0,Center Attacking Midfield,60,Borussia Mönchengladbach,185,['95ef9b5a-3c11-401f-83f4-b6d810903a7d'],42,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:42.429,Pass,
,,,,,,,,,,,,,,,1.361714,,,,,,,,,,,,,d8443076-7824-4e9e-9bf5-89cdc4b30baf,1050,,,"[92.5, 2.7]",3890520,23,,,,,2.9743388,,Left Foot,,,,"[77.1, 5.3]",,Ground Pass,,15.617938,,,,Mahmoud Dahoud,8238.0,,,,,,,1,From Free Kick,Oscar Wendt,8809.0,Left Back,60,Borussia Mönchengladbach,185,['1c052615-28ef-44a8-bbda-b0a5d6147e04'],47,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:47.165,Pass,
,,,,,,,,,,,,,,,3.034154,,,,,,,,,,,,,472f763b-8d1c-4a9f-ae83-cf81cc323155,1054,,,"[73.9, 9.6]",3890520,23,,,,,1.591761,,Right Foot,,,,"[72.6, 71.6]",,High Pass,,62.013626,,,,Nico Elvedi,8814.0,,,True,,,,1,From Free Kick,Mahmoud Dahoud,8238.0,Right Defensive Midfield,60,Borussia Mönchengladbach,185,"['58965f89-8699-4e28-85ab-fd84132c6c05', 'dce8b27e-e3f1-41f1-8729-e5b1e9427723']",49,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:49.791,Pass,True
,,,,,,,,,,,,,,,1.957936,,,,,,,,,,,,,fb494d3c-5450-48b2-b14f-60e141e1c9b7,1057,,,"[74.9, 69.7]",3890520,23,,,,,-2.6234877,,Right Foot,,,,"[54.2, 57.9]",,Ground Pass,,23.827085,,,,Martin Stranzl,20499.0,,,,,,,1,From Free Kick,Nico Elvedi,8814.0,Right Back,60,Borussia Mönchengladbach,185,['1a3199fd-113e-4d57-ab77-4790ca7a26ca'],54,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:54.109,Pass,
,,,,,,,,,,,,,,,1.753101,,,,,,,,,,,,,751098dc-711d-46fa-a0de-886401dad3ed,1060,,,"[54.2, 54.3]",3890520,23,,,,,-1.7755148,,Right Foot,,,,"[49.3, 30.7]",,Ground Pass,,24.10332,,,,Håvard Nordtveit,8395.0,,,,,,,1,From Free Kick,Martin Stranzl,20499.0,Right Center Back,60,Borussia Mönchengladbach,185,['0cdb4535-bdae-43ec-a5bf-57bc03e36057'],56,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:56.106,Pass,
,,,,,,,,,,,,,,,2.229251,,,,,,,,,,,,,85a8a8a8-2c3b-4b7c-84f8-8632944b7b0b,1063,,,"[51.4, 34.2]",3890520,23,,,,,-0.83780915,,Right Foot,,,,"[80.3, 2.1]",,High Pass,,43.192825,,,,Oscar Wendt,8809.0,,,,,,,1,From Free Kick,Håvard Nordtveit,8395.0,Left Center Back,60,Borussia Mönchengladbach,185,['cf657b88-b8d3-4e70-ae73-3752033a3d24'],58,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:23:58.816,Pass,
,,,,,,,,,,,,,,,1.306006,,,,,,,,,,,,,7fdca3c9-55c4-4419-8202-a7141536766f,1065,,,"[80.3, 2.1]",3890520,24,,,,,0.3277385,,Head,,,,"[90.3, 5.5]",,High Pass,,10.562197,,Incomplete,,Fabian Johnson,11283.0,,,,,,,1,From Free Kick,Oscar Wendt,8809.0,Left Back,60,Borussia Mönchengladbach,185,"['4525cfc7-5488-4cac-b3b8-4b0e4e49b8cc', '526aa3ff-3c32-4678-90e7-8e2a64d54c07']",1,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:01.045,Pass,
,,,,,,,,,,,,,,,2.005942,,,,,,,,,,,,,4525cfc7-5488-4cac-b3b8-4b0e4e49b8cc,1067,,,"[29.8, 74.6]",3890520,24,,,,,0.32549587,,Right Foot,,,,"[45.8, 80.0]",,High Pass,,16.88668,,Out,,Noah-Joel Sarenren-Bazee,21311.0,,,,,,Recovery,1,From Free Kick,Hiroki Sakai,3530.0,Right Back,60,Borussia Mönchengladbach,185,"['576a3f4f-0b53-40cd-bbfb-e08a418a6109', '7fdca3c9-55c4-4419-8202-a7141536766f']",2,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:02.351,Pass,
,,,,,,,,,,,,,,,2.146275,,,,,,,,,,,,,95ec45af-f9d8-42fc-8bd2-705cc67d9044,1069,,,"[76.0, 0.1]",3890520,24,,,,,2.886915,,,,,,"[51.8, 6.4]",,Low Pass,,25.0066,,,,Håvard Nordtveit,8395.0,,,,,,Throw-in,1,From Throw In,Oscar Wendt,8809.0,Left Back,61,Borussia Mönchengladbach,185,['3b8b0c83-19f9-4fe4-b3dc-b59aeda97395'],9,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:09.193,Pass,
,,,,,,,,,,,,,,,1.607364,,,,,,,,,,,,,29ec34c7-f07b-44a3-8131-8690f194a0fa,1072,,,"[50.8, 8.7]",3890520,24,,,,,1.7707893,,Right Foot,,,,"[43.3, 45.7]",,Ground Pass,,37.752483,,,,Martin Stranzl,20499.0,,,,,,,1,From Throw In,Håvard Nordtveit,8395.0,Left Center Back,61,Borussia Mönchengladbach,185,['ddd9449b-b580-44ff-ab28-d19b69ffc7f5'],13,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:13.412,Pass,
,,,,,,,,,,,,,,,0.970955,,,,,,,,,,,,,0f4fba1a-ab35-4a52-a64a-8b1fb26fef14,1075,,,"[42.0, 47.6]",3890520,24,,,,,-0.55531204,,Right Foot,,,,"[55.7, 39.1]",,Ground Pass,,16.122654,,,,Andreas Christensen,3959.0,,,,,,,1,From Throw In,Martin Stranzl,20499.0,Right Center Back,61,Borussia Mönchengladbach,185,['6dc6ccce-ae26-4442-a949-47eef4f974aa'],17,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:17.513,Pass,
,,,,,,,,,,,,,,,1.639193,,,,,,,,,,,,,9f334b89-7bee-4837-9ee3-e2009c80f636,1079,,,"[55.9, 45.3]",3890520,24,,,,,1.8797271,,Left Foot,,,,"[49.9, 64.1]",,Ground Pass,,19.734234,,,,Nico Elvedi,8814.0,,,,,,,1,From Throw In,Andreas Christensen,3959.0,Left Defensive Midfield,61,Borussia Mönchengladbach,185,"['216603dc-4f80-43f4-9497-f04ef1411385', 'd431919d-3c1e-4b12-90a9-3568bf2f4961']",19,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:19.610,Pass,True
,,,,,,,,,,,,,,,0.761914,,,,,,,,,,,,,0f1dd5c1-be2b-4ab8-860f-42b2e7074f91,1081,,,"[49.9, 63.0]",3890520,24,,,,,-0.5900066,,Right Foot,,,,"[61.4, 55.3]",,Ground Pass,,13.839798,,,,Raffael Caetano de Araújo,8810.0,,,,,,,1,From Throw In,Nico Elvedi,8814.0,Right Back,61,Borussia Mönchengladbach,185,['ec09cd20-3310-464d-bd79-48e9611ad3f0'],21,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:21.250,Pass,
,,,,,,,,,,,,,,,1.863061,,,,,,,,,,,,,52310c42-da84-4ab8-b038-a8b511da804c,1086,,,"[39.6, 36.3]",3890520,24,,,,,3.08148,,Right Foot,,,,"[18.0, 37.6]",,Ground Pass,,21.639086,,,,Ron-Robert Zieler,8947.0,,,,,,Recovery,1,Regular Play,Manuel Schmiedebach,8543.0,Left Defensive Midfield,62,Hannover 96,178,['d747c91e-0c2e-4be0-808d-0886f1b63d48'],24,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:24.508,Pass,
,,,,,,,,,,,,,,,1.471947,,,,,,,,,,,,,09880414-d0d4-408d-92a1-e8490de57b7b,1089,,,"[20.6, 32.7]",3890520,24,,,,,0.11905157,,Right Foot,,,,"[41.5, 35.2]",,Ground Pass,,21.04899,,,,Waldemar Anton,8538.0,,,,,,,1,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,62,Hannover 96,178,['debf5435-e485-4db3-8a86-af6251dbd132'],27,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:27.789,Pass,
,,,,,,,,,,,,,,,1.598737,,,,,,,,,,,,,5115ca49-7c72-4260-bfc7-5b6425dbb412,1093,,,"[40.5, 33.5]",3890520,24,,,,,3.0531147,,Right Foot,,,,"[15.7, 35.7]",,Ground Pass,,24.89739,,,,Ron-Robert Zieler,8947.0,,,,,,,1,Regular Play,Waldemar Anton,8538.0,Right Defensive Midfield,62,Hannover 96,178,['2d24a445-7146-4409-b7ea-d0087f5f4124'],30,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:30.216,Pass,
,,,,,,,,,,,,,,,3.9547,,,,,,,,,,,,,37961583-2651-4326-9103-a5347dae067e,1096,,,"[15.7, 35.7]",3890520,24,,,,,0.12876871,,Right Foot,,,,"[79.8, 44.0]",,High Pass,,64.63513,,Incomplete,,Artur Sobiech,11845.0,,,,,,,1,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,62,Hannover 96,178,"['bf741c7b-dc9a-40e7-92b9-0bcdc5845552', 'c9e45847-56e7-43eb-82b5-1a3b0f69518d']",31,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:31.854,Pass,
,,,,,,,,,,,,,,,2.317338,,,,,,,,,,,,,c9e45847-56e7-43eb-82b5-1a3b0f69518d,1098,,,"[40.3, 36.1]",3890520,24,,,,,-0.022273544,,Right Foot,,,,"[80.7, 35.2]",,High Pass,,40.410023,,Incomplete,,Lars Edi Stindl,8806.0,,,,,,Recovery,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,62,Hannover 96,178,"['17ed866a-3a81-4c3b-9b09-dedb5c50f83e', '37961583-2651-4326-9103-a5347dae067e', 'a80a96f8-5711-4904-bec1-81aceea6f41a']",35,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:35.809,Pass,
,,,,,,,,,,,,,,,3.146817,,,,,,,,,,,,,a80a96f8-5711-4904-bec1-81aceea6f41a,1100,,,"[39.4, 44.9]",3890520,24,,,,,2.989583,,Other,,,,"[15.9, 48.5]",,Low Pass,,23.774145,,,,Ron-Robert Zieler,8947.0,,,,,,Recovery,1,Regular Play,Alexander Milosevic,23341.0,Right Center Back,62,Hannover 96,178,"['9762af66-8f63-4e99-9a8e-6ffd39a1211b', 'c9e45847-56e7-43eb-82b5-1a3b0f69518d']",38,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:38.126,Pass,
,,,,,,,,,,,,,,,2.622394,,,,,,,,,,,,,057e5a47-ef44-4318-99c3-9e52f2a84df4,1104,,,"[15.2, 49.4]",3890520,24,,,,,-1.176669,,Keeper Arm,,,,"[33.0, 6.6]",,Low Pass,,46.353855,,,,Miiko Martín Albornoz Inola,13126.0,,,True,,,,1,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,62,Hannover 96,178,['bc732395-9e2b-4fb2-b0e2-60e838ff7bee'],44,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:44.264,Pass,
,,,,,,,,,,,,,,,0.197713,,,,,,,,,,,,,ea05f4cc-1181-4cf4-abfe-e5fef14c2d88,1107,,,"[34.9, 3.8]",3890520,24,,,,,0.47145995,,Left Foot,,,,"[40.0, 6.4]",,Low Pass,,5.724509,,Incomplete,,Kenan Karaman,8541.0,,,,,,,1,Regular Play,Miiko Martín Albornoz Inola,13126.0,Left Back,62,Hannover 96,178,"['01fcee12-262e-4621-bd1f-5d00ae8756f4', '79b10222-4d11-4086-ac15-46127b68db2a']",47,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:47.879,Pass,
,,,,,,,,,,,,,,,1.902865,,,,,,,,,,,,,4e5b4445-063a-4feb-aa91-293d4dda0d05,1110,,,"[62.7, 75.0]",3890520,24,,,,,-0.427798,,Right Foot,,,,"[82.0, 66.2]",,Low Pass,,21.211554,,,,Raffael Caetano de Araújo,8810.0,,,,,,Recovery,1,Regular Play,Nico Elvedi,8814.0,Right Back,62,Hannover 96,178,['4eaecfad-6eb8-4956-abd5-f7f52bce6609'],49,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:24:49.979,Pass,
,,,,,,,,,,,,,,,0.377156,,,,,,,,,,,,,dc513c15-bfcd-40f1-8ac5-9a64d8969f0c,1118,,,"[43.7, 3.4]",3890520,24,,,,,1.7738415,,Right Foot,,,,"[43.0, 6.8]",,Ground Pass,,3.471311,,Incomplete,,Kenan Karaman,8541.0,,,,,,,1,Regular Play,Salif Sané,5664.0,Left Center Back,62,Hannover 96,178,"['5b5b3ab4-e28d-4bdf-8a41-74adafa2f85c', '8bba7792-0fcd-4a83-99ae-45720450cfd1', 'ca5d8b1b-0a5e-496c-a5ea-72d168c644ac']",57,,,,,,,,,,,,,,,,,Hannover 96,178,00:24:57.338,Pass,True
,,,,,,,,,,,,,,,0.597048,,,,,,,,,,,,,c67912b9-51b9-4b92-94b0-7d0403d40c89,1129,,,"[75.1, 74.6]",3890520,25,,,,,-0.057080783,,Right Foot,,,,"[78.6, 74.4]",,Ground Pass,,3.5057096,,,,Raffael Caetano de Araújo,8810.0,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Wing,63,Borussia Mönchengladbach,185,"['23bb33ba-0bbc-4872-89ed-ca152fde9213', '33de94bb-e2e5-41c9-83c1-721d1de3056a']",1,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:01.537,Pass,True
,,,,,,,,,,,,,,,1.736094,,,,,,,,,,,,,4267a2bb-576e-4209-bc79-b2373b34975f,1135,,,"[91.0, 72.7]",3890520,25,,,,,-1.0012146,,Right Foot,True,,,"[111.3, 41.0]",,High Pass,,37.642796,,Incomplete,,Raffael Caetano de Araújo,8810.0,,,,,,Free Kick,1,From Free Kick,Thorgan Hazard,5632.0,Right Wing,64,Borussia Mönchengladbach,185,"['23a6eac8-a939-45ec-b2c7-6158f65fad37', 'f300f0a7-028a-4bb6-8e8c-12c09c1deb0c']",40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:40.803,Pass,
,,,,,,,,,,,,,,,1.224075,,,,,,,,,,,,,ffc1cdf0-b38d-4198-afb4-62f5fe4a9874,1138,,,"[96.5, 57.5]",3890520,25,,,,,2.0074234,,Right Foot,,,,"[92.3, 66.5]",,Low Pass,,9.931767,,,,Thorgan Hazard,5632.0,,,,,,Recovery,1,From Free Kick,Mahmoud Dahoud,8238.0,Right Defensive Midfield,64,Borussia Mönchengladbach,185,['561f157a-99c6-4e13-9c75-68d35bb28bb0'],44,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:44.564,Pass,
,,,,,,,,,,,,,,,2.195425,,,,,,,,,,,,,88db30ad-4a76-4966-8e8b-dc9c22cc8405,1141,,,"[97.0, 65.2]",3890520,25,,,,,-1.1131624,,Right Foot,True,,,"[120.0, 18.5]",,High Pass,,52.056602,,Out,,Raffael Caetano de Araújo,8810.0,,,True,,,,1,From Free Kick,Thorgan Hazard,5632.0,Right Wing,64,Borussia Mönchengladbach,185,['9be12b5d-f7fd-40cf-87a9-299fec42dce6'],47,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:47.080,Pass,
,,,,,,,,,,,,,,,1.032724,,,,,,,,,,,,,4116cf68-6fd4-4b23-bfae-8ad4bff08017,1143,,,"[7.0, 44.1]",3890520,26,,,,,-0.6080892,,Right Foot,,,,"[17.2, 37.0]",,Ground Pass,,12.427792,,,,Waldemar Anton,8538.0,,,,,,Goal Kick,1,From Goal Kick,Ron-Robert Zieler,8947.0,Goalkeeper,65,Hannover 96,178,['35a7cd9f-a935-4480-bf7e-54834a2accbe'],4,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:04.055,Pass,
,,,,,,,,,,,,,,,1.712662,,,,,,,,,,,,,9ae08e6a-e1aa-44d4-bf9d-8a5a79b39716,1147,,,"[19.5, 37.4]",3890520,26,,,,,2.8071308,,Right Foot,,,,"[5.4, 42.3]",,Ground Pass,,14.927156,,,,Ron-Robert Zieler,8947.0,,,,,,,1,From Goal Kick,Waldemar Anton,8538.0,Right Defensive Midfield,65,Hannover 96,178,"['928e0739-d048-4a7b-9d20-1878df04472f', 'f27821e4-5574-417b-92c3-b35b3a4e46e8']",6,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:06.704,Pass,True
,,,,,,,,,,,,,,,3.374897,,,,,,,,,,,,,7d47113b-340b-4d83-b5ff-2fc17b6021ef,1150,,,"[8.0, 45.3]",3890520,26,,,,,0.08950382,,Right Foot,,,,"[70.4, 50.9]",,High Pass,,62.65078,,Incomplete,,Noah-Joel Sarenren-Bazee,21311.0,,,,,,,1,From Goal Kick,Ron-Robert Zieler,8947.0,Goalkeeper,65,Hannover 96,178,"['02935534-b80e-4114-99f5-a87324ce944e', 'bbe7a5a0-5ab2-4675-83af-b4bf4b3aef99']",13,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:13.659,Pass,
,,,,,,,,,,,,,,,0.738917,,,,,,,,,,,,,02935534-b80e-4114-99f5-a87324ce944e,1153,,,"[49.7, 29.2]",3890520,26,,,,True,-0.9857967,,,,,,"[54.8, 21.5]",,Low Pass,,9.2358,,,,Fabian Johnson,11283.0,,,,,,Recovery,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,66,Borussia Mönchengladbach,185,"['55a6d7d3-1de5-4bb7-af76-f9bcec7f44d2', '7d47113b-340b-4d83-b5ff-2fc17b6021ef', 'e8238c19-f608-4c83-8469-c78276aefa68']",17,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:17.034,Pass,True
,,,,,,,,,,,,,,,1.082426,,,,,,,,,,,,,65065553-22ad-4bf3-b2d6-0d77ce103015,1157,,,"[51.4, 22.4]",3890520,26,,,,,1.1331651,,Right Foot,,,,"[56.5, 33.3]",,Ground Pass,,12.034118,,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Fabian Johnson,11283.0,Left Wing,66,Borussia Mönchengladbach,185,"['5ead74e2-4152-42be-8937-5d771aeb6b5c', 'a08f0b5b-7940-4c94-8e3d-06f341b313d3']",18,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:18.840,Pass,True
,,,,,,,,,,,,,,,1.387084,,,,,,,,,,,,,6a75976d-372b-4193-a2cc-cc3aade26b0b,1162,,,"[52.7, 34.8]",3890520,26,,,,,2.9889433,,Right Foot,,,,"[37.1, 37.2]",,Ground Pass,,15.783536,,,,Martin Stranzl,20499.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Left Defensive Midfield,66,Borussia Mönchengladbach,185,['34933473-00c4-4ce4-a020-16bfbf4401f2'],22,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:22.540,Pass,
,,,,,,,,,,,,,,,2.211228,,,,,,,,,,,,,d677a80a-1034-44f9-9815-fbb1dd474b57,1165,,,"[36.9, 37.6]",3890520,26,,,,,-0.9908635,,Right Foot,,,,"[59.5, 3.1]",,High Pass,,41.2433,,,,Oscar Wendt,8809.0,,,,,,,1,Regular Play,Martin Stranzl,20499.0,Right Center Back,66,Borussia Mönchengladbach,185,['549c33c0-382c-4aca-b627-b1865526df8a'],24,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:24.949,Pass,
,,,,,,,,,,,,,,,1.754315,,,,,,,,,,,,,350349cd-9c44-4f46-b914-9bb33a8cf15c,1167,,,"[60.4, 2.5]",3890520,26,,,,,0.6863853,,Head,,,,"[68.7, 9.3]",,High Pass,,10.729865,,Incomplete,,,,,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Back,66,Borussia Mönchengladbach,185,['808a2aba-b189-46c0-b7dd-c2c6cdd162ee'],27,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:27.160,Pass,
,,,,,,,,,,,,,,,1.26043,,,,,,,,,,,,,2151d216-2a00-499b-8560-8e2822d64e88,1169,,,"[59.7, 1.2]",3890520,26,,,,,1.9061207,,Right Foot,,,,"[57.4, 7.8]",,High Pass,,6.9892774,,,,Mahmoud Dahoud,8238.0,,,,,,Recovery,1,Regular Play,Oscar Wendt,8809.0,Left Back,66,Borussia Mönchengladbach,185,['3a2a471b-ed1e-4824-8396-6a776c42c2f1'],29,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:29.852,Pass,
,,,,,,,,,,,,,,,2.035878,,,,,,,,,,,,,8eaf3b8d-a454-4fea-9755-291ffc8fa2b7,1172,,,"[57.2, 8.3]",3890520,26,,,,,2.8301775,,Right Foot,,,,"[33.9, 15.8]",,High Pass,,24.477337,,,,Håvard Nordtveit,8395.0,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,66,Borussia Mönchengladbach,185,['0b07542e-bf59-45d6-af45-52d7e48b826d'],31,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:31.152,Pass,
,,,,,,,,,,,,,,,1.934777,,,,,,,,,,,,,7d35f344-8066-4a62-8f59-f33d3713f19f,1175,,,"[33.2, 17.0]",3890520,26,,,,,2.3609338,,Right Foot,,,,"[12.0, 38.0]",,Ground Pass,,29.84024,,,,Yann Sommer,5550.0,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,66,Borussia Mönchengladbach,185,['dc99a1c8-4db8-4cb7-bfcc-1d5a81174b71'],35,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:35.359,Pass,
,,,,,,,,,,,,,,,2.913182,,,,,,,,,,,,,66eaa583-a558-4466-bfc3-3faded7fe675,1178,,,"[6.3, 26.2]",3890520,26,,,,,-0.016062876,,Left Foot,,,,"[56.1, 25.4]",,High Pass,,49.806427,,Incomplete,,,,,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,66,Borussia Mönchengladbach,185,['75d069df-f045-4f46-9dfb-50dca400f33d'],40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:40.911,Pass,
,,,,,,,,,,,,,,,1.241808,,,,,,,,,,,,,75d069df-f045-4f46-9dfb-50dca400f33d,1179,,,"[64.0, 54.7]",3890520,26,,,,True,-0.08522023,,,,,,"[83.9, 53.0]",,High Pass,,19.97248,,Incomplete,,Hiroshi Kiyotake,38524.0,,,,,,Recovery,1,Regular Play,Alexander Milosevic,23341.0,Right Center Back,66,Borussia Mönchengladbach,185,"['63e7dde3-f6bd-46d7-917b-f8457b49bb13', '66eaa583-a558-4466-bfc3-3faded7fe675', '7abb2eaf-575f-452b-b544-75e2c2aa8e9b', 'f4200e8b-9699-4c80-8866-6f72d123a145']",43,,,,,,,,,,,,,,,,,Hannover 96,178,00:26:43.824,Pass,True
,,,,,,,,,,,,,,,1.653194,,,,,,,,,,,,,f4200e8b-9699-4c80-8866-6f72d123a145,1182,,,"[36.2, 27.1]",3890520,26,,,,,0.2758059,,Right Foot,,,,"[57.4, 33.1]",,High Pass,,22.032703,,,,Raffael Caetano de Araújo,8810.0,,,,,,Recovery,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,66,Borussia Mönchengladbach,185,"['75d069df-f045-4f46-9dfb-50dca400f33d', 'f0536e21-91d2-4fdc-aef1-83112e07bcd6']",45,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:45.066,Pass,
,,,,,,,,,,,,,,,0.687158,,,,,,,,,,,,,1aca6b75-8d62-4590-9842-a0058499dab6,1186,,,"[57.8, 34.2]",3890520,26,,,,,-1.9866081,,Left Foot,,,,"[54.4, 26.5]",,Low Pass,,8.417244,,,,Lars Edi Stindl,8806.0,,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Center Forward,66,Borussia Mönchengladbach,185,['c4b6cf22-ca41-40d1-bea4-579b51ff7ab4'],46,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:46.745,Pass,
,,,,,,,,,,,,,,,3.015289,,,,,,,,,,,,,68444553-8324-4a66-a862-b2f545f4525e,1190,,,"[74.3, 24.5]",3890520,26,,,,,-0.79020584,,Left Foot,,,,"[95.0, 3.6]",,Ground Pass,,29.415981,,,,Fabian Johnson,11283.0,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Center Attacking Midfield,66,Borussia Mönchengladbach,185,['87e983cb-7980-469a-93a2-87a3321bc8c8'],50,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:50.376,Pass,
,,,,,,,,,,,,,,,1.002675,,,,,,,,,,,,,8e2edd82-4bd4-46b9-b0ba-9d4b16d00f8c,1193,,,"[99.3, 2.9]",3890520,26,,,,,1.9111782,,Right Foot,,,,"[94.2, 17.3]",,Ground Pass,,15.276452,,,,Raffael Caetano de Araújo,8810.0,,,,,,,1,Regular Play,Fabian Johnson,11283.0,Left Wing,66,Borussia Mönchengladbach,185,['43200f63-00ae-4b20-944c-87de494d1852'],54,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:26:54.845,Pass,
