50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.637095,,,,,,,,,,,,,5bff66c1-bce5-42f5-9aed-339c23a6fd79,2735,,"[43.5, 56.5]",3890538,75,,,,1.6556981,,Right Foot,,,"[42.7, 65.9]",Ground Pass,,9.433981,,,,Markus Feulner,40480.0,,,,,Recovery,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,138,Augsburg,172,['c33daeae-ce2f-49ac-8a5c-99d73e7db001'],12,,,,,,,,,,,,,,,,,Augsburg,172,00:30:12.369,Pass,
,,,,,,,,,,,,,,,1.035128,,,,,,,,,,,,,88e416d0-b05f-4598-9091-3e37b8fa964e,2738,,"[41.1, 65.9]",3890538,75,,,,-2.6023319,,Right Foot,,,"[28.4, 58.3]",Ground Pass,,14.800338,,,,Dominik Kohr,8207.0,,,,,,2,Regular Play,Markus Feulner,40480.0,Right Back,138,Augsburg,172,['8d498597-dea5-4205-a057-98774bedb15b'],14,,,,,,,,,,,,,,,,,Augsburg,172,00:30:14.880,Pass,
,,,,,,,,,,,,,,,1.804968,,,,,,,,,,,,,c63b7263-119a-431b-b4fa-c183660fb688,2741,,"[29.5, 58.6]",3890538,75,,,,-1.5829909,,Right Foot,,,"[29.2, 34.0]",Ground Pass,,24.60183,,,,Ragnar Klavan,4174.0,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,138,Augsburg,172,['a064e3dc-6c91-4b6b-a447-712d31a046c2'],16,,,,,,,,,,,,,,,,,Augsburg,172,00:30:16.743,Pass,
,,,,,,,,,,,,,,,1.46524,,,,,,,,,,,,,130f8328-ac70-47e9-87c5-68b58af86d8f,2744,,"[33.4, 31.0]",3890538,75,,,,-0.21293835,,Right Foot,,,"[48.2, 27.8]",Ground Pass,,15.141994,,,,Daniel Baier,8317.0,,,,,,2,Regular Play,Ragnar Klavan,4174.0,Left Center Back,138,Augsburg,172,['f48af904-b367-4742-a4a9-a44d96c6cb72'],19,,,,,,,,,,,,,,,,,Augsburg,172,00:30:19.301,Pass,
,,,,,,,,,,,,,,,2.293041,,,,,,,,,,,,,13dfcb67-b74f-4d96-a74c-1d070eb12a8c,2747,,"[68.4, 42.3]",3890538,75,,,,1.5164282,,Right Foot,,,"[69.2, 57.0]",Ground Pass,,14.721752,,,,Dominik Kohr,8207.0,,,,,,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,138,Augsburg,172,['0697eaa8-6d5a-4ed8-9632-113fd8ce4276'],27,,,,,,,,,,,,,,,,,Augsburg,172,00:30:27.118,Pass,
,,,,,,,,,,,,,,,2.162385,,,,,,,,,,,,,404c69b4-2b38-4ff1-8a30-e7a4643523ed,2750,,"[69.2, 57.6]",3890538,75,,,,0.7611311,,Right Foot,,,"[90.3, 77.7]",Ground Pass,,29.14138,,,,Markus Feulner,40480.0,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,138,Augsburg,172,['63e4d9b2-f2ea-473c-9c41-c66653c4aea7'],29,,,,,,,,,,,,,,,,,Augsburg,172,00:30:29.531,Pass,
,,,,,,,,,,,,,,,1.225938,,,,,,,,,,,,,22a170ab-51cc-4c1c-bbf4-b416dedbd26d,2753,,"[92.1, 77.4]",3890538,75,,,,-2.7819982,,Right Foot,,,"[78.8, 72.4]",Ground Pass,,14.2088,,,,Dominik Kohr,8207.0,,,,,,2,Regular Play,Markus Feulner,40480.0,Right Back,138,Augsburg,172,['a1eb111c-45a1-4d62-bf88-c7cf6b2de7a3'],35,,,,,,,,,,,,,,,,,Augsburg,172,00:30:35.015,Pass,
,,,,,,,,,,,,,,,2.287591,,,,,,,,,,,,,2509c0a6-eaa0-4ff5-8155-206a534cd968,2756,,"[76.9, 69.2]",3890538,75,,,,-1.9895712,,Right Foot,,,"[61.9, 35.5]",Ground Pass,,36.88753,,,,Ragnar Klavan,4174.0,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,138,Augsburg,172,['1e0b2461-070b-48cf-907f-f52c4a197ae7'],37,,,,,,,,,,,,,,,,,Augsburg,172,00:30:37.695,Pass,
,,,,,,,,,,,,,,,1.438272,,,,,,,,,,,,,4a0e5f80-1005-4de3-9b8e-82bd464aa731,2759,,"[64.2, 34.3]",3890538,75,,,,1.5850811,,Left Foot,,,"[63.9, 55.3]",Ground Pass,,21.002142,,,,Jeffrey Gouweleeuw,8318.0,,,,,,2,Regular Play,Ragnar Klavan,4174.0,Left Center Back,138,Augsburg,172,['4722c671-13f8-4d57-a644-4e4fb51a1f9a'],42,,,,,,,,,,,,,,,,,Augsburg,172,00:30:42.550,Pass,
,,,,,,,,,,,,,,,1.010222,,,,,,,,,,,,,011fa06d-e3bb-436c-9113-49a3695ae69a,2762,,"[63.9, 57.0]",3890538,75,,,,0.9151007,,Right Foot,,,"[74.9, 71.3]",Ground Pass,,18.041342,,,,Dominik Kohr,8207.0,,,,,,2,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,138,Augsburg,172,['5e9a6348-8a58-4638-812a-23858057c5ca'],44,,,,,,,,,,,,,,,,,Augsburg,172,00:30:44.710,Pass,
,,,,,,,,,,,,,,,0.972706,,,,,,,,,,,,,880bb8c6-714c-4c85-be45-aac77347ccae,2765,,"[78.5, 71.9]",3890538,75,,,,-0.18432441,,Right Foot,,,"[96.2, 68.6]",Ground Pass,,18.005,,,,Alfreð Finnbogason,5514.0,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,138,Augsburg,172,['feebda43-4266-4829-9aa4-f7999a30ae6d'],47,,,,,,,,,,,,,,,,,Augsburg,172,00:30:47.219,Pass,
,,,,,,,,,,,,,,,1.953203,,,,,,,,,,,,,94128f4c-f8b6-4f13-aaaa-e2afc3580d9c,2774,,"[79.9, 68.3]",3890538,75,,,,-2.0649223,,Right Foot,,,"[62.5, 36.0]",Ground Pass,,36.688553,,,,Ragnar Klavan,4174.0,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,138,Augsburg,172,['547d38fd-9725-4b32-b135-d286e949f1f7'],51,,,,,,,,,,,,,,,,,Augsburg,172,00:30:51.884,Pass,
,,,,,,,,,,,,,,,1.336871,,,,,,,,,,,,,f09f6883-9575-49cd-9255-ecf6f5f7ead1,2777,,"[62.5, 34.9]",3890538,75,,,,-0.8034142,,Left Foot,,,"[73.4, 23.6]",Ground Pass,,15.700318,,,,Halil Altıntop,40462.0,,,,,,2,Regular Play,Ragnar Klavan,4174.0,Left Center Back,138,Augsburg,172,['20dce54b-72ea-4529-bb9a-42f36e5ad742'],54,,,,,,,,,,,,,,,,,Augsburg,172,00:30:54.602,Pass,
,,,,,,,,,,,,,,,2.466425,,,,,,,,,,,,,884b892d-d90c-42be-ba9d-fb11a5aef9b4,2787,,"[54.0, 51.2]",3890538,76,,,,-0.37520373,,Right Foot,,,"[93.1, 35.8]",High Pass,,42.023445,,,,Anthony Modeste,23486.0,,,,,Free Kick,2,From Free Kick,Dominik Maroh,11286.0,Right Center Back,140,FC Köln,186,['217fc013-5c5b-4f34-b72e-56de19c69970'],31,,,,,,,,,,,,,,,,,FC Köln,186,00:31:31.737,Pass,
,,,,,,,,,,,,,,,1.824056,,,,,,,,,,,,,8f9d10d9-fbfa-47ea-94dd-7830b627c9b7,2791,,"[95.6, 36.1]",3890538,76,,,,-0.38718408,,Right Foot,,,"[105.9, 31.9]",High Pass,,11.123399,,Incomplete,,Miloš Jojić,8825.0,,,,,,2,From Free Kick,Anthony Modeste,23486.0,Center Forward,140,FC Köln,186,"['0bfa5cb3-c6ef-46cb-b7ef-5d652f3ca8d4', '851989bd-d689-4e9a-b1e7-2b6fa18633d7']",35,,,,,,,,,,,,,,,,,FC Köln,186,00:31:35.060,Pass,
,,,,,,,,,,,,,,,0.840432,,,,,,,,,,,,,0bfa5cb3-c6ef-46cb-b7ef-5d652f3ca8d4,2794,,"[14.2, 48.2]",3890538,76,,,True,-0.5150728,,,,,"[19.5, 45.2]",High Pass,,6.090156,,,,Dominik Kohr,8207.0,,,,,Recovery,2,Regular Play,Markus Feulner,40480.0,Right Back,141,Augsburg,172,"['0ea5998d-9c55-422b-8c0e-4caf44d77ff0', '1b4f6082-c959-4924-9085-26cfd35c6b97', '8f9d10d9-fbfa-47ea-94dd-7830b627c9b7']",36,,,,,,,,,,,,,,,,,Augsburg,172,00:31:36.885,Pass,True
,,,,,,,,,,,,,,,3.643964,,,,,,,,,,,,,0ecf7bff-1435-4e4f-adc9-3b513591b535,2797,,"[19.5, 45.2]",3890538,76,,,,-0.7191967,,Right Foot,,,"[38.8, 28.3]",High Pass,,25.65346,,,,Raúl Marcelo Bobadilla,8807.0,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,141,Augsburg,172,['ed89eed3-f44a-483f-b958-101efbc830db'],37,,,,,,,,,,,,,,,,,Augsburg,172,00:31:37.769,Pass,
,,,,,,,,,,,,,,,1.728441,,,,,,,,,,,,,99685775-9682-4555-9963-10bd1e54d35e,2804,,"[37.2, 36.6]",3890538,76,,,,1.3987684,,Right Foot,,,"[41.7, 62.5]",High Pass,,26.28802,,,,Markus Feulner,40480.0,,,,,,2,Regular Play,Raúl Marcelo Bobadilla,8807.0,Left Wing,141,Augsburg,172,"['9f3102e3-ecd1-4af9-a3f5-9d25f90e641f', 'ae499c7d-170d-4661-91ac-454da8ccf87c']",44,,,,,,,,,,,,,,,,,Augsburg,172,00:31:44.502,Pass,True
,,,,,,,,,,,,,,,1.554636,,,,,,,,,,,,,c50140ae-9462-413d-a191-6e968f32f412,2807,,"[57.7, 71.9]",3890538,76,,,,-2.3923233,,Right Foot,,,"[49.1, 63.9]",Ground Pass,,11.745638,,,,Jeffrey Gouweleeuw,8318.0,,,,,,2,Regular Play,Markus Feulner,40480.0,Right Back,141,Augsburg,172,['69ef19c2-b701-42ab-b8ba-fd46ad07ee7c'],50,,,,,,,,,,,,,,,,,Augsburg,172,00:31:50.980,Pass,
,,,,,,,,,,,,,,,2.290852,,,,,,,,,,,,,9178197a-d0a0-439a-91af-eb4fbd270c8e,2810,,"[49.4, 62.2]",3890538,76,,,,-1.6024431,,Right Foot,,,"[47.7, 8.5]",High Pass,,53.726902,,,,Daniel Baier,8317.0,,True,,,,2,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,141,Augsburg,172,['ae85242e-71e3-4339-9e89-d0ee86370a57'],53,,,,,,,,,,,,,,,,,Augsburg,172,00:31:53.741,Pass,
,,,,,,,,,,,,,,,1.294006,,,,,,,,,,,,,c590afd4-d84c-4489-acc7-0d15f5e19d9e,2813,,"[47.9, 9.3]",3890538,76,,,,0.21629365,,Right Foot,,,"[70.2, 14.2]",Ground Pass,,22.831995,,,,Halil Altıntop,40462.0,,,,,,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,141,Augsburg,172,['76e55a62-1740-42ce-887e-b4461740a526'],57,,,,,,,,,,,,,,,,,Augsburg,172,00:31:57.883,Pass,
,,,,,,,,,,,,,,,1.333916,,,,,,,,,,,,,60a52136-ae33-4db8-b083-2f76adac0f0a,2816,,"[61.9, 15.3]",3890538,77,,,,-1.2830883,,Left Foot,,,"[64.8, 5.5]",Ground Pass,,10.220078,,,,Daniel Baier,8317.0,,,,,,2,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,141,Augsburg,172,['459e0c54-0289-4979-bcbf-4664c5f88ce4'],0,,,,,,,,,,,,,,,,,Augsburg,172,00:32:00.856,Pass,
,,,,,,,,,,,,,,,0.715046,,,,,,,,,,,,,0dedacb9-9619-4072-943a-b0e2df18c1f5,2819,,"[68.4, 16.2]",3890538,77,,,,-0.031904064,,Right Foot,,,"[77.8, 15.9]",Ground Pass,,9.404786,,,,Raúl Marcelo Bobadilla,8807.0,,,,,,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,141,Augsburg,172,['b01932aa-3142-43aa-ac0d-ab528b5f56b1'],4,,,,,,,,,,,,,,,,,Augsburg,172,00:32:04.948,Pass,
,,,,,,,,,,,,,,,1.649807,,,,,,,,,,,,,03c61f1c-d21d-476d-9339-40963727d7ab,2825,,"[33.6, 54.5]",3890538,77,,,,1.1772516,,Right Foot,,,"[40.7, 71.6]",High Pass,,18.5154,,,,Marcel Risse,8823.0,,,,,Recovery,2,Regular Play,Dominik Maroh,11286.0,Right Center Back,141,Augsburg,172,['235c67f6-7014-4298-8a9a-0fa2397a728c'],7,,,,,,,,,,,,,,,,,FC Köln,186,00:32:07.505,Pass,
,,,,,,,,,,,,,,,2.42414,,,,,,,,,,,,,42c49773-3935-41e8-8afa-04390895ca13,2828,,"[40.7, 71.6]",3890538,77,,,,-0.5427505,,Right Foot,,,"[72.2, 52.6]",High Pass,,36.786545,,Incomplete,,Anthony Modeste,23486.0,,,,,,2,Regular Play,Marcel Risse,8823.0,Right Midfield,141,Augsburg,172,"['7c19b62c-cda3-48d0-baa7-735d90445a4a', '86cc927c-6e31-401a-b881-33dcb67fc67e']",9,,,,,,,,,,,,,,,,,FC Köln,186,00:32:09.195,Pass,
,,,,,,,,,,,,,,,2.609064,,,,,,,,,,,,,86cc927c-6e31-401a-b881-33dcb67fc67e,2830,,"[47.9, 27.5]",3890538,77,,,,1.1071488,,Left Foot,,,"[58.1, 47.9]",High Pass,,22.807894,,Incomplete,,Dominik Kohr,8207.0,,,,,Recovery,2,Regular Play,Ragnar Klavan,4174.0,Left Center Back,141,Augsburg,172,"['42c49773-3935-41e8-8afa-04390895ca13', 'a579997c-cf3a-42a2-9d0c-9b7d2a2b1b1b', 'c12aa08a-c4cd-4f53-a9c2-a1ccefd2af10']",11,,,,,,,,,,,,,,,,,Augsburg,172,00:32:11.619,Pass,
,,,,,,,,,,,,,,,2.470222,,,,,,,,,,,,,a579997c-cf3a-42a2-9d0c-9b7d2a2b1b1b,2833,,"[62.0, 32.2]",3890538,77,,,True,-0.9854819,,,,,"[67.7, 23.6]",High Pass,,10.317461,,Incomplete,,,,,,,,Recovery,2,Regular Play,Miloš Jojić,8825.0,Left Midfield,141,Augsburg,172,"['86cc927c-6e31-401a-b881-33dcb67fc67e', '88020523-ffb6-47b8-9a51-c097ad32f14e', '948fc791-b8f2-4563-9860-1c0f5e6ee689']",14,,,,,,,,,,,,,,,,,FC Köln,186,00:32:14.228,Pass,True
,,,,,,,,,,,,,,,1.05161,,,,,,,,,,,,,88020523-ffb6-47b8-9a51-c097ad32f14e,2834,,"[52.4, 56.5]",3890538,77,,,,-3.0641615,,Head,,,"[40.8, 55.6]",High Pass,,11.634861,,,,Jeffrey Gouweleeuw,8318.0,,,,,Recovery,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,141,Augsburg,172,"['7af5d9a5-4cc7-405d-acac-88a1c14443f1', 'a579997c-cf3a-42a2-9d0c-9b7d2a2b1b1b']",16,,,,,,,,,,,,,,,,,Augsburg,172,00:32:16.698,Pass,
,,,,,,,,,,,,,,,1.490096,,,,,,,,,,,,,c482dd12-03d1-4d88-a349-a7458727426c,2838,,"[40.2, 55.9]",3890538,77,,,,-0.12010874,,Right Foot,,,"[51.8, 54.5]",Ground Pass,,11.684177,,,,Dominik Kohr,8207.0,,,,,,2,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,141,Augsburg,172,"['0af4aec2-a4f5-4abf-bc72-d5f553f0ddbe', '952f884a-7083-47b0-8218-afc25fbad0c0']",18,,,,,,,,,,,,,,,,,Augsburg,172,00:32:18.706,Pass,True
,,,,,,,,,,,,,,,1.515774,,,,,,,,,,,,,0dcb3959-f795-4105-a08c-5058c3811e05,2840,,"[52.1, 55.0]",3890538,77,,,,1.8925469,,Right Foot,,,"[44.7, 77.2]",Ground Pass,,23.400854,,,,Markus Feulner,40480.0,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,141,Augsburg,172,['c5237d45-1c57-4bf5-a931-c95313e75556'],20,,,,,,,,,,,,,,,,,Augsburg,172,00:32:20.196,Pass,
,,,,,,,,,,,,,,,2.002843,,,,,,,,,,,,,0431834f-8938-4470-be6f-8ee632416373,2847,,"[42.1, 80.0]",3890538,77,,,,-2.2787633,,,,,"[31.4, 67.5]",Low Pass,,16.454178,,,,Jeffrey Gouweleeuw,8318.0,,,,,Throw-in,2,From Throw In,Markus Feulner,40480.0,Right Back,142,Augsburg,172,['a95ba141-d1ca-467f-beeb-32c28bd835e6'],31,,,,,,,,,,,,,,,,,Augsburg,172,00:32:31.684,Pass,
,,,,,,,,,,,,,,,2.223074,,,,,,,,,,,,,1a8ad4d1-762d-4616-bc93-ed49af6f546c,2850,,"[34.7, 59.7]",3890538,77,,,,-1.399063,,Right Foot,,,"[41.1, 22.8]",Ground Pass,,37.4509,,,,Daniel Baier,8317.0,,,,,,2,From Throw In,Jeffrey Gouweleeuw,8318.0,Right Center Back,142,Augsburg,172,['e4f552fd-4b69-4c51-aef2-21c12f4e3c89'],35,,,,,,,,,,,,,,,,,Augsburg,172,00:32:35.366,Pass,
,,,,,,,,,,,,,,,3.879504,,,,,,,,,,,,,2ef63839-d41d-4060-af7f-5e9566ea81cd,2853,,"[46.2, 22.5]",3890538,77,,,,-0.24427195,,Right Foot,,,"[112.8, 5.9]",High Pass,,68.637596,,,,Philipp Max,8319.0,,,,,,2,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,142,Augsburg,172,['9096b67e-532d-4840-a5b4-55edf1b7f6b4'],39,,,,,,,,,,,,,,,,,Augsburg,172,00:32:39.079,Pass,
,,,,,,,,,,,,,,,2.600163,,,,,,,,,,,,,9fb4685c-4588-43db-b624-e42c93730340,2856,,"[119.0, 9.1]",3890538,77,,,,1.8004137,,Left Foot,True,,"[107.5, 58.3]",High Pass,,50.52613,,,,Ja-Cheol Koo,5627.0,,True,,,,2,From Throw In,Philipp Max,8319.0,Left Back,142,Augsburg,172,['6bcb04af-0543-4176-9b35-57fc634740d3'],44,,,,,,,,,,,,,,,,,Augsburg,172,00:32:44.010,Pass,
,,,,,,,,,,,,,,,1.441198,,,,,,,,,,,,,d961cb53-3d9e-41d7-9a45-667cd341a98d,2860,,"[104.5, 65.6]",3890538,77,,,,-2.461333,,Right Foot,,,"[93.5, 56.7]",Ground Pass,,14.149558,,,,Dominik Kohr,8207.0,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Right Wing,142,Augsburg,172,['e7278777-698c-4449-8897-fd605897f8fe'],52,,,,,,,,,,,,,,,,,Augsburg,172,00:32:52.117,Pass,
,,,,,,,,,,,,,,,1.58581,,,,,,,,,,,,,d967ce90-1214-4c27-bfc4-edfd48ead42a,2863,,"[95.6, 56.7]",3890538,77,,,,-0.35144478,,Right Foot,,,"[98.6, 55.6]",Ground Pass,,3.1953092,,Incomplete,,Halil Altıntop,40462.0,,,,,,2,From Throw In,Dominik Kohr,8207.0,Right Defensive Midfield,142,Augsburg,172,"['2d315715-3f76-4192-93f8-220e6fb7595b', '99eed996-f685-4e48-8253-98eb0a833325']",54,,,,,,,,,,,,,,,,,Augsburg,172,00:32:54.476,Pass,
,,,,,,,,,,,,,,,2.735348,,,,,,,,,,,,,af70d6f9-1d45-4a75-b427-dc605585a192,2867,,"[96.5, 65.0]",3890538,77,,,,-0.9842986,,Right Foot,True,,"[116.9, 34.3]",High Pass,,36.85987,,Incomplete,,,,,,,,Recovery,2,From Throw In,Markus Feulner,40480.0,Right Back,142,Augsburg,172,['cb142753-0873-4a77-8c32-acfcca9de18e'],57,,,,,,,,,,,,,,,,,Augsburg,172,00:32:57.928,Pass,
,,,,,,,,,,,,,,,4.241787,,,,,,,,,,,,,48eba80f-69c2-47b1-b398-6fe5ff3d8df0,2870,,"[16.5, 50.2]",3890538,78,,,,0.066955164,,Drop Kick,,,"[85.1, 54.8]",High Pass,,68.75405,,Incomplete,,Anthony Modeste,23486.0,,,,,,2,Regular Play,Timo Horn,8821.0,Goalkeeper,143,FC Köln,186,"['10a88a6d-5ae0-4394-bc8a-b2e9f29da21c', '5df4f2f7-627b-4ac1-81fa-50edb7ec89d4']",12,,,,,,,,,,,,,,,,,FC Köln,186,00:33:12.469,Pass,
,,,,,,,,,,,,,,,2.343264,,,,,,,,,,,,,5df4f2f7-627b-4ac1-81fa-50edb7ec89d4,2872,,"[35.0, 25.3]",3890538,78,,,,0.11555434,,Head,,,"[68.6, 29.2]",High Pass,,33.82558,,Incomplete,,Halil Altıntop,40462.0,,,,,Recovery,2,Regular Play,Ragnar Klavan,4174.0,Left Center Back,143,FC Köln,186,"['0b4c081b-4608-4781-a862-14cd55ef39fa', '48eba80f-69c2-47b1-b398-6fe5ff3d8df0', '7391505f-00d0-4e01-91c1-4a5b543220b8']",16,,,,,,,,,,,,,,,,,Augsburg,172,00:33:16.711,Pass,
,,,,,,,,,,,,,,,1.309721,,,,,,,,,,,,,7391505f-00d0-4e01-91c1-4a5b543220b8,2875,,"[51.5, 50.9]",3890538,78,,,True,-0.88139844,,,,,"[57.6, 43.5]",Low Pass,,9.590099,,,,Jonas Hector,6040.0,,,,,Recovery,2,Regular Play,Dominik Maroh,11286.0,Right Center Back,143,FC Köln,186,"['5df4f2f7-627b-4ac1-81fa-50edb7ec89d4', '873f7d0d-1b4d-4a44-878f-10a79807f20b', 'bc053c49-2cb7-4cf8-94bb-806da665f36d']",19,,,,,,,,,,,,,,,,,FC Köln,186,00:33:19.054,Pass,True
,,,,,,,,,,,,,,,1.042203,,,,,,,,,,,,,507ebc40-4d68-474d-baba-2be79cc0088a,2878,,"[65.6, 44.3]",3890538,78,,,,2.058249,,Left Foot,,,"[61.2, 52.6]",Ground Pass,,9.394147,,,,Yannick Gerhardt,8231.0,,,,,,2,Regular Play,Jonas Hector,6040.0,Left Defensive Midfield,143,FC Köln,186,['c3e6777e-0bf3-4f30-8671-fae7698b0845'],22,,,,,,,,,,,,,,,,,FC Köln,186,00:33:22.626,Pass,
,,,,,,,,,,,,,,,2.152243,,,,,,,,,,,,,a694cc5c-b67f-4e4e-9276-b816f9adae79,2880,,"[61.2, 52.6]",3890538,78,,,,-1.2364886,712753fb-90ad-413d-abb8-944e7ce20cc4,Left Foot,,,"[76.9, 7.4]",Ground Pass,,47.849033,,,,Miloš Jojić,8825.0,True,True,,,,2,Regular Play,Yannick Gerhardt,8231.0,Right Defensive Midfield,143,FC Köln,186,['3b49b367-3974-432f-b88a-a6462e493fd3'],23,,,,,,,,,,,,,,,,,FC Köln,186,00:33:23.668,Pass,
,,,,,,,,,,,,,,,1.232713,,,,,,,,,,,,,01c148ea-d4ec-41a4-ba6e-3ee5f488f9b4,2887,,"[120.0, 0.1]",3890538,79,,,,1.7747122,,Right Foot,,,"[113.3, 32.5]",Low Pass,True,33.085495,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Miloš Jojić,8825.0,Left Midfield,144,FC Köln,186,['7dfe8f26-0b5e-4e7d-b237-6c239f061fe8'],5,,,,,,,,,,,,,,,,,FC Köln,186,00:34:05.633,Pass,
,,,,,,,,,,,,,,,1.470299,,,,,,,,,,,,,5dd63530-425f-4bec-8855-8e9a0ca4490b,2891,,"[72.4, 28.4]",3890538,79,,,,1.9316331,,Left Foot,,,"[64.4, 49.6]",Ground Pass,,22.659214,,,,Yannick Gerhardt,8231.0,,,,,,2,From Corner,Filip Mladenović,7993.0,Left Back,144,FC Köln,186,['5ccf7eaf-3e22-4012-b06d-4ae94fa10bb3'],12,,,,,,,,,,,,,,,,,FC Köln,186,00:34:12.200,Pass,
,,,,,,,,,,,,,,,2.252648,,,,,,,,,,,,,e0eb131d-a732-4b38-9255-355611675ca7,2894,,"[61.4, 52.6]",3890538,79,,,,-2.793761,,Left Foot,,,"[27.2, 40.2]",Ground Pass,,36.378567,,,,Timo Horn,8821.0,,,,,,2,From Corner,Yannick Gerhardt,8231.0,Right Defensive Midfield,144,FC Köln,186,['9404e1f1-6e5c-4732-b917-0d0669fecf2c'],15,,,,,,,,,,,,,,,,,FC Köln,186,00:34:15.995,Pass,
,,,,,,,,,,,,,,,3.172208,,,,,,,,,,,,,f182314a-1bb7-4a67-9cd2-099eccd9a53e,2897,,"[29.5, 39.6]",3890538,79,,,,-0.51494026,,Left Foot,,,"[83.4, 9.1]",High Pass,,61.93109,,Incomplete,,Anthony Modeste,23486.0,,,,,,2,From Corner,Timo Horn,8821.0,Goalkeeper,144,FC Köln,186,"['b4b66cc9-24e8-4717-9eb5-e9139eade272', 'df6f0949-b0f4-49d1-a430-f5329b946b50']",21,,,,,,,,,,,,,,,,,FC Köln,186,00:34:21.516,Pass,
,,,,,,,,,,,,,,,1.852665,,,,,,,,,,,,,56223067-f6a9-4f59-bf72-af0b83baf05f,2901,,"[61.4, 0.1]",3890538,79,,,,0.056707695,,,,,"[84.3, 1.4]",High Pass,,22.93687,,,,Anthony Modeste,23486.0,,,,,Throw-in,2,From Throw In,Filip Mladenović,7993.0,Left Back,145,FC Köln,186,['942f8956-9da3-45c7-bdb1-e77ae9e75f44'],45,,,,,,,,,,,,,,,,,FC Köln,186,00:34:45.341,Pass,
,,,,,,,,,,,,,,,2.241661,,,,,,,,,,,,,a380f2c8-ef24-4217-ab34-20709bd7ae2c,2905,,"[21.5, 80.0]",3890538,79,,,,-1.755243,,,,,"[16.5, 53.2]",Low Pass,,27.262428,,,,Ragnar Klavan,4174.0,,,,,Throw-in,2,From Throw In,Jeffrey Gouweleeuw,8318.0,Right Center Back,146,Augsburg,172,['2893e875-7d47-4416-bd34-3c4123a0b7d9'],50,,,,,,,,,,,,,,,,,Augsburg,172,00:34:50.580,Pass,
,,,,,,,,,,,,,,,1.51917,,,,,,,,,,,,,4169b3d0-c8a5-44af-9aeb-babf016c727b,2908,,"[23.7, 48.7]",3890538,79,,,,-0.5393047,,Left Foot,,,"[36.9, 40.8]",Ground Pass,,15.383432,,,,Daniel Baier,8317.0,,,,,,2,From Throw In,Ragnar Klavan,4174.0,Left Center Back,146,Augsburg,172,['fcfcf32b-024f-4719-8d75-f4680ae54bcc'],54,,,,,,,,,,,,,,,,,Augsburg,172,00:34:54.266,Pass,
