50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.413337,,,,,,,,,,,,622acb60-95d3-4aed-9fe1-b166c9cd1945,15,,,"[37.2, 51.3]",3890438,0,,,,,1.309214,,Right Foot,,,,"[44.0, 76.7]",,Ground Pass,26.294487,,,,Gotoku Sakai,6339.0,,,,,,,1,From Kick Off,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,2,Hamburger SV,171,['6c624d1f-94eb-41ef-9e93-15562af8ca60'],7,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:07.505,Pass,
,,,,,,,,,,,,,,,,,,1.523176,,,,,,,,,,,,8d5d8563-4cb1-402a-8219-827959ddb2b9,18,,,"[43.5, 77.8]",3890438,0,,,,,-0.10522052,,Right Foot,,,,"[73.8, 74.6]",,High Pass,30.468508,,Incomplete,,Nicolai Müller,8302.0,,,,,,,1,From Kick Off,Gotoku Sakai,6339.0,Right Back,2,Hamburger SV,171,"['83d21263-7fd0-426e-9169-309b9c5588bc', 'e40a84b9-945b-4d75-8aa9-594ae14dd332']",10,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:10.624,Pass,
,,,,,,,,,,,,,,,,,,0.729089,,,,,,,,,,,,e40a84b9-945b-4d75-8aa9-594ae14dd332,21,,,"[46.3, 5.5]",3890438,0,,,,True,-0.4789136,,,,,,"[56.7, 0.1]",,High Pass,11.718362,,Out,,Filip Mladenović,7993.0,,,,,,Interception,1,From Kick Off,Leonardo Bittencourt,8826.0,Left Wing,2,Hamburger SV,171,"['8d5d8563-4cb1-402a-8219-827959ddb2b9', 'c792078d-fffa-4df8-8936-e75f87ebad18', 'dc2bf29b-4d02-4be6-b1a2-b68847a9f411']",12,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:12.147,Pass,True
,,,,,,,,,,,,,,,,,,2.771449,,,,,,,,,,,,1e641865-c0a7-458f-8e2e-ff18f9e639bc,23,,,"[69.5, 80.0]",3890438,0,,,,,-0.19486392,,,,,,"[99.9, 74.0]",,High Pass,30.986448,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,Throw-in,1,From Throw In,Gotoku Sakai,6339.0,Right Back,3,Hamburger SV,171,"['8b44bc47-b3fc-4369-9433-73155d5246c6', 'ea0902b5-8c2d-4a3e-995c-39a409cde56b']",22,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:22.048,Pass,
,,,,,,,,,,,,,,,,,,1.785183,,,,,,,,,,,,ea0902b5-8c2d-4a3e-995c-39a409cde56b,25,,,"[20.2, 6.1]",3890438,0,,,,,0.5070985,,Head,,,,"[22.9, 7.6]",,Low Pass,3.088689,,Incomplete,,Yannick Gerhardt,8231.0,,,,,,Interception,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,3,Hamburger SV,171,"['1e641865-c0a7-458f-8e2e-ff18f9e639bc', '379fcf27-1619-4918-87e0-a104ddb06168', 'c0fc7cb1-8899-4206-b8e2-90c1557a950a']",24,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:24.820,Pass,
,,,,,,,,,,,,,,,,,,0.972964,,,,,,,,,,,,f0375997-eda7-4f46-b377-56ad202872a0,32,,,"[96.3, 80.0]",3890438,0,,,,,-1.2669467,,,,,,"[100.0, 68.2]",,High Pass,12.366487,,,,Pierre-Michel Lasogga,8895.0,,,,,,Throw-in,1,From Throw In,Gotoku Sakai,6339.0,Right Back,4,Hamburger SV,171,['3cd204cf-25b8-45c6-81d2-d2d51d2e31b2'],31,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:31.161,Pass,
,,,,,,,,,,,,,,,,,,0.957134,,,,,,,,,,,,00d8a0d3-4e12-48c6-8849-debb8fff78e7,37,,,"[97.6, 71.2]",3890438,0,,,,,1.3550302,,Right Foot,,,,"[99.2, 78.5]",,Ground Pass,7.4732857,,,,Nicolai Müller,8302.0,,,,,,,1,From Throw In,Pierre-Michel Lasogga,8895.0,Center Forward,4,Hamburger SV,171,"['05da859f-403e-4ecb-a155-aa88223b3e7a', 'f7849bee-f3b7-49fe-a937-65915ebe5e47']",33,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:33.059,Pass,True
,,,,,,,,,,,,,,,,,,1.594491,,,,,,,,,,,,b1865b63-4e35-4347-b483-5bee4aae8373,44,,,"[111.1, 77.6]",3890438,0,,,,,-1.4903253,,Right Foot,True,,,"[114.1, 40.4]",,Low Pass,37.32077,,Incomplete,,,,,,,,,,1,From Throw In,Nicolai Müller,8302.0,Right Wing,4,Hamburger SV,171,['6f259900-2259-48d9-8094-d27ad9e12480'],37,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:37.768,Pass,
,,,,,,,,,,,,,,,,,,3.085471,,,,,,,,,,,,c2955185-3c8f-45c0-892f-08650f89f70b,47,,,"[23.8, 41.3]",3890438,0,,,,,0.13695243,,Left Foot,,,,"[83.3, 49.5]",,High Pass,60.062386,,,,Anthony Modeste,23486.0,,,,,,,1,From Throw In,Timo Horn,8821.0,Goalkeeper,4,Hamburger SV,171,['6d78f7ac-5529-43ac-8718-568699a9a434'],58,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:58.012,Pass,
,,,,,,,,,,,,,,,,,,2.648477,,,,,,,,,,,,e46d6f5a-313b-4d5d-bbb1-afb5d6d3ac55,49,,,"[83.3, 49.5]",3890438,1,,,,True,0.02428672,,,,,,"[108.0, 50.1]",,High Pass,24.707287,,Incomplete,,Simon Zoller,8822.0,,,,,,,1,From Throw In,Anthony Modeste,23486.0,Center Forward,4,Hamburger SV,171,"['50c59f61-459a-4a6c-90a5-913355eaab8f', 'b2feefdb-0263-437c-a687-5345a8560021', 'c01f8bff-8ee1-461e-ac85-0835e257001c']",1,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:01.098,Pass,True
,,,,,,,,,,,,,,,,,,1.970093,,,,,,,,,,,,45602b5b-99a9-495b-be43-423c6f0d3f13,54,,,"[15.1, 36.9]",3890438,1,,,,,-1.1049166,,Right Foot,,,,"[24.1, 19.0]",,Ground Pass,20.03522,,,,Emir Spahić,26791.0,,,,,,,1,From Throw In,René Adler,8560.0,Goalkeeper,4,Hamburger SV,171,['28526c18-c7d1-4064-87dd-7e4883e5d913'],12,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:12.008,Pass,
,,,,,,,,,,,,,,,,,,1.144768,,,,,,,,,,,,de6fd601-83a7-4c74-9a25-7d5c98b8504e,57,,,"[28.5, 19.3]",3890438,1,,,,,1.6345396,,Right Foot,,,,"[27.6, 33.4]",,Ground Pass,14.128695,,,,Lewis Harry Holtby,8891.0,,,,,,,1,From Throw In,Emir Spahić,26791.0,Left Center Back,4,Hamburger SV,171,['312e1e6a-a32f-4880-9847-a5bfef08ba02'],17,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:17.022,Pass,
,,,,,,,,,,,,,,,,,,1.509436,,,,,,,,,,,,87531fd2-d8c1-406b-9c19-752a83f77502,60,,,"[40.3, 41.7]",3890438,1,,,,,-1.5483786,,Left Foot,,,,"[40.8, 19.4]",,Ground Pass,22.305605,,,,Emir Spahić,26791.0,,,,,,,1,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,4,Hamburger SV,171,['cf1e8703-9b9e-4041-ba2c-d6bf07b3238a'],22,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:22.846,Pass,
,,,,,,,,,,,,,,,,,,1.312632,,,,,,,,,,,,096f5c60-4a2d-481e-a227-172c705535cc,63,,,"[47.2, 17.6]",3890438,1,,,,,-0.5053988,,Left Foot,,,,"[62.2, 9.3]",,Ground Pass,17.14322,,,,Matthias Ostrzolek,8547.0,,,,,,,1,From Throw In,Emir Spahić,26791.0,Left Center Back,4,Hamburger SV,171,['13b68ea0-246a-4b5f-baee-988796b10191'],25,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:25.999,Pass,
,,,,,,,,,,,,,,,,,,1.252484,,,,,,,,,,,,f42ebfb9-7c85-42c9-8184-2b9098ffc7a0,67,,,"[56.0, 12.1]",3890438,1,,,,,2.936646,,Left Foot,,,,"[38.2, 15.8]",,Ground Pass,18.180485,,,,Emir Spahić,26791.0,,,,,,,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,4,Hamburger SV,171,['052097c9-5d9b-467a-8316-4d6d85e3d85d'],28,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:28.713,Pass,
,,,,,,,,,,,,,,,,,,1.298828,,,,,,,,,,,,b693fea3-680f-4547-a005-f57656a7abb7,70,,,"[34.4, 19.3]",3890438,1,,,,,0.8537845,,Right Foot,,,,"[44.6, 31.0]",,Ground Pass,15.52192,,,,Lewis Harry Holtby,8891.0,,,,,,,1,From Throw In,Emir Spahić,26791.0,Left Center Back,4,Hamburger SV,171,['c76bcbc0-93d1-4fdc-bab8-2bb0a6fd74b5'],31,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:31.126,Pass,
,,,,,,,,,,,,,,,,,,1.728054,,,,,,,,,,,,872163f4-3a74-4b8e-a101-e5a8c9230a53,74,,,"[38.2, 33.3]",3890438,1,,,,,1.5458708,,Right Foot,,,,"[39.1, 69.4]",,Ground Pass,36.111217,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,,1,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,4,Hamburger SV,171,['7723eb43-7ed2-4bf9-a30c-2bec275bc815'],33,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:33.588,Pass,
,,,,,,,,,,,,,,,,,,2.837322,,,,,,,,,,,,656ceac1-2644-4c63-987c-3cce8dc9feea,77,,,"[39.1, 71.5]",3890438,1,,,,,0.035279475,,Right Foot,,,,"[90.1, 73.3]",,High Pass,51.031754,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,4,Hamburger SV,171,"['1b069cde-3c6c-4448-9ac0-d0798d545a27', '4f5c5e87-ee05-4015-8933-5766fec5f689']",36,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:36.673,Pass,
,,,,,,,,,,,,,,,,,,1.26794,,,,,,,,,,,,efa60f35-2c38-4e02-a439-13bb2450dec7,83,,,"[30.4, 17.4]",3890438,1,,,,,-1.3863497,,Left Foot,,,,"[32.9, 4.0]",,Ground Pass,13.631214,,,,Filip Mladenović,7993.0,,,,,,,1,From Throw In,Jonas Hector,6040.0,Left Defensive Midfield,4,Hamburger SV,171,['13a6a47f-141d-4038-93e4-f99d56486a0f'],42,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:42.092,Pass,
,,,,,,,,,,,,,,,,,,4.627117,,,,,,,,,,,,bf512edb-cc87-4f60-bb1a-f46efb4b3129,86,,,"[38.0, 3.8]",3890438,1,,,,,0.36107767,,Left Foot,,,,"[99.7, 27.1]",,High Pass,65.952866,,Incomplete,,Leonardo Bittencourt,8826.0,,,,,,,1,From Throw In,Filip Mladenović,7993.0,Left Wing Back,4,Hamburger SV,171,"['36660086-5772-436c-a2bd-85bf5865c992', '5abd0121-2b0d-4ed8-ac58-f9eaba7619ce']",44,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:44.507,Pass,
,,,,,,,,,,,,,,,,,,1.16432,,,,,,,,,,,,5abd0121-2b0d-4ed8-ac58-f9eaba7619ce,89,,,"[20.4, 53.0]",3890438,1,,,,,-2.621468,,Right Foot,,,,"[9.4, 46.7]",,Ground Pass,12.676356,,,,René Adler,8560.0,,,,,,Recovery,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,4,Hamburger SV,171,"['993ce333-6484-44be-b0ec-bca32276b2e7', 'bf512edb-cc87-4f60-bb1a-f46efb4b3129']",49,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:49.134,Pass,
,,,,,,,,,,,,,,,,,,2.274664,,,,,,,,,,,,52ad2b83-6815-4138-bb77-897b9cd378ae,91,,,"[9.6, 47.6]",3890438,1,,,,,0.3261884,,Right Foot,,,,"[50.1, 61.3]",,High Pass,42.754414,,,,Aaron Hunt,8308.0,,,,,,,1,From Throw In,René Adler,8560.0,Goalkeeper,4,Hamburger SV,171,['557b8c6b-eca9-4313-ab18-03db877ab419'],50,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:50.299,Pass,
,,,,,,,,,,,,,,,,,,1.950128,,,,,,,,,,,,bf361e39-59e8-4bbd-966b-86e67d502c03,94,,,"[50.1, 60.6]",3890438,1,,,,,-1.4741595,,Right Foot,,,,"[52.0, 41.0]",,Low Pass,19.691877,,Incomplete,,Josip Drmic,5835.0,,,,,,,1,From Throw In,Aaron Hunt,8308.0,Center Attacking Midfield,4,Hamburger SV,171,"['39e039ca-a7cc-4623-8293-0055a18aaeb4', 'd589a03b-330d-414d-8dca-07638fc80bc3']",52,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:52.637,Pass,
,,,,,,,,,,,,,,,,,,0.773274,,,,,,,,,,,,d589a03b-330d-414d-8dca-07638fc80bc3,96,,,"[68.1, 39.1]",3890438,1,,,,,0.44956404,,Right Foot,,,,"[82.4, 46.0]",,Ground Pass,15.877657,,,,Anthony Modeste,23486.0,,,,,,Recovery,1,Regular Play,Yannick Gerhardt,8231.0,Right Defensive Midfield,5,FC Köln,186,"['5db630c5-ee83-4dc6-b492-994adb9b4e42', 'bf361e39-59e8-4bbd-966b-86e67d502c03']",54,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:54.587,Pass,
,,,,,,,,,,,,,,,,,,2.030918,,,,,,,,,,,,873c4952-ccb4-4204-9ae1-a315159fc41c,99,,,"[82.4, 46.0]",3890438,1,,,,,1.5436537,,Right Foot,,,,"[83.0, 68.1]",,Ground Pass,22.108143,,,,Marcel Risse,8823.0,,,,,,,1,Regular Play,Anthony Modeste,23486.0,Center Forward,5,FC Köln,186,"['7e8cf887-438b-467d-9e00-ce8d691e4d66', '81783df8-e696-4a5e-b978-0706352d66d2']",55,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:55.360,Pass,True
,,,,,,,,,,,,,,,,,,2.06368,,,,,,,,,,,,7156ed7f-877c-4bf9-a297-189bdf6753d1,101,,,"[88.5, 68.4]",3890438,1,,,,,-0.83884513,,Right Foot,True,,,"[111.5, 42.8]",,High Pass,34.41453,,Incomplete,,Anthony Modeste,23486.0,,,,,,,1,Regular Play,Marcel Risse,8823.0,Right Wing Back,5,FC Köln,186,"['de53ad68-8138-4766-be11-f5ed352030af', 'fab425c9-d276-48e9-bbbc-d908a2f2c3f2']",57,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:57.391,Pass,
,,,,,,,,,,,,,,,,,,2.172025,,,,,,,,,,,,fab425c9-d276-48e9-bbbc-d908a2f2c3f2,103,,,"[8.6, 37.3]",3890438,1,,,,,-1.2590312,,Left Foot,,,,"[15.4, 16.2]",,Ground Pass,22.16867,,,,Matthias Ostrzolek,8547.0,,,,,,Recovery,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,6,Hamburger SV,171,"['5732c351-b781-49a5-9b2c-cf34dc2ab913', '7156ed7f-877c-4bf9-a297-189bdf6753d1']",59,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:59.455,Pass,
,,,,,,,,,,,,,,,,,,1.476019,,,,,,,,,,,,c09a58ff-27af-446a-9451-3df01b685c3d,106,,,"[42.2, 13.5]",3890438,2,,,,,1.8411217,,Left Foot,,,,"[39.9, 21.8]",,Ground Pass,8.612782,,,,Aaron Hunt,8308.0,,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,6,Hamburger SV,171,['74a3ea02-4926-4c6d-8bd7-8a438b13ab3a'],6,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:06.087,Pass,
,,,,,,,,,,,,,,,,,,2.755923,,,,,,,,,,,,049b1cf7-a66b-45c1-a2db-4bc2f397a881,112,,,"[77.4, 39.5]",3890438,2,,,,,-0.17162807,,Right Foot,,,,"[107.4, 34.3]",,Low Pass,30.447332,,Injury Clearance,,,,,,,,,Recovery,1,Other,Leonardo Bittencourt,8826.0,Left Wing,8,Hamburger SV,171,,49,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:49.882,Pass,
,,,,,,,,,,,,,,,,,,1.799809,,,,,,,,,,,,2fa37933-0d03-4666-aae0-fb2deb7b12ac,115,,,"[18.7, 50.3]",3890438,2,,,,,-1.4148157,,Right Foot,,,,"[22.6, 25.5]",,Ground Pass,25.10478,,,,Emir Spahić,26791.0,,,,,,,1,Other,René Adler,8560.0,Goalkeeper,8,Hamburger SV,171,['8547fa11-8e8c-48d4-90fd-4b2f99d7b8be'],58,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:58.193,Pass,
,,,,,,,,,,,,,,,,,,1.789522,,,,,,,,,,,,02d2915e-dc05-42c4-a09f-7a922a46be2c,118,,,"[37.2, 19.9]",3890438,3,,,,,0.31924847,,Left Foot,,,,"[73.2, 31.8]",,High Pass,37.91583,,,,Pierre-Michel Lasogga,8895.0,,,,,,,1,Other,Emir Spahić,26791.0,Left Center Back,8,Hamburger SV,171,['9a6a593a-e278-4b16-93bf-feacd5941023'],4,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:04.616,Pass,
,,,,,,,,,,,,,,,,,,2.203378,,,,,,,,,,,,0c8f3945-02c8-466e-823d-78aa8c1b89b4,120,,,"[73.2, 31.8]",3890438,3,,,,,0.9466165,,Head,,,,"[85.3, 48.6]",,High Pass,20.703865,,Incomplete,,,,,,,,,,1,Other,Pierre-Michel Lasogga,8895.0,Center Forward,8,Hamburger SV,171,['a6b8e531-9395-497c-9149-dd6197f6ed53'],6,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:06.406,Pass,
