50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.891662,,,,,,,,,,,,,ba586f80-0f71-495c-bcb7-9598190dd2da,24,,,"[43.2, 24.0]",3890351,0,,,,-0.31327617,,Right Foot,,"[57.4, 19.4]",,Ground Pass,,14.926487,,,,,Tolga Ciğerci,30439.0,,,,,,,1,From Kick Off,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,2,Hertha Berlin,173,['7cbb0e4f-e049-4b4a-8650-cd68e3c9d974'],15,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:15.907,Pass,
,,,,,,,,,,,,,,,1.084167,,,,,,,,,,,,,0db6a397-4f1c-41cb-adfc-f111efdcbf47,28,,,"[56.8, 18.9]",3890351,0,,,,-2.5026786,,Right Foot,,"[39.3, 5.9]",,Ground Pass,,21.80023,,,,,Marvin Plattenhardt,5569.0,,,,,,,1,From Kick Off,Tolga Ciğerci,30439.0,Center Attacking Midfield,2,Hertha Berlin,173,['f97a628b-1464-4f7b-976a-b93443fd702b'],17,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:17.747,Pass,
,,,,,,,,,,,,,,,1.934968,,,,,,,,,,,,,0256f084-1104-42d5-a535-fe75149fdb61,31,,,"[39.3, 5.9]",3890351,0,,,,1.9478595,,Left Foot,,"[25.4, 41.0]",,Low Pass,,37.752087,,,,,Sebastian Langkamp,8580.0,,,,,,,1,From Kick Off,Marvin Plattenhardt,5569.0,Left Back,2,Hertha Berlin,173,['45a26987-ce0d-441b-b09b-3c944e995400'],20,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:20.081,Pass,
,,,,,,,,,,,,,,,1.558482,,,,,,,,,,,,,f6462fca-4258-4275-8d63-04b68c6c58f7,35,,,"[12.4, 50.9]",3890351,0,,,,1.0296345,,Right Foot,,"[24.3, 70.7]",,Ground Pass,,23.100866,,,,,Mitchell Weiser,8576.0,,,,,,,1,From Kick Off,Sebastian Langkamp,8580.0,Right Center Back,2,Hertha Berlin,173,['b9b1c921-6037-4c73-92d8-2460079ae5f2'],24,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:24.823,Pass,
,,,,,,,,,,,,,,,0.409514,,,,,,,,,,,,,44b4c48b-1e23-41a1-b3e6-2a7fe47d5659,38,,,"[22.8, 63.1]",3890351,0,,,,-2.6211343,,Right Foot,,"[14.6, 58.4]",,Ground Pass,,9.451455,,,,,Sebastian Langkamp,8580.0,,,,,,,1,From Kick Off,Mitchell Weiser,8576.0,Right Back,2,Hertha Berlin,173,['c457b954-2692-48c3-9dff-a46a6c29be27'],28,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:28.058,Pass,
,,,,,,,,,,,,,,,1.58767,,,,,,,,,,,,,66650632-4aae-42dc-8544-c3a8af929567,41,,,"[14.6, 58.4]",3890351,0,,,,-2.536048,,No Touch,,"[2.9, 50.3]",,Ground Pass,,14.230249,,True,,,Rune Almenning Jarstein,8577.0,,,,,,,1,From Kick Off,Sebastian Langkamp,8580.0,Right Center Back,2,Hertha Berlin,173,['0f7cbdeb-58b8-4b57-8a67-0704ef412416'],28,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:28.548,Pass,
,,,,,,,,,,,,,,,3.317398,,,,,,,,,,,,,5188ed4d-9e6e-4595-8640-1e54e15ae582,45,,,"[3.8, 50.2]",3890351,0,,,,0.21778789,,Right Foot,,"[63.9, 63.5]",,High Pass,,61.554043,,,Incomplete,,Tolga Ciğerci,30439.0,,,,,,,1,From Kick Off,Rune Almenning Jarstein,8577.0,Goalkeeper,2,Hertha Berlin,173,"['a63bf4ce-b6f9-413b-8025-b8639fd0f473', 'fa44aedd-dcbb-4af5-90ce-a633065df5ef']",31,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:31.822,Pass,
,,,,,,,,,,,,,,,1.211911,,,,,,,,,,,,,fa44aedd-dcbb-4af5-90ce-a633065df5ef,47,,,"[56.2, 16.6]",3890351,0,,,,-2.1562016,,Head,,"[50.3, 7.7]",,Low Pass,,10.678015,,,,,Oscar Wendt,8809.0,,,,,,Recovery,1,Regular Play,Álvaro Domínguez Soto,26677.0,Left Center Back,3,Borussia Mönchengladbach,185,"['0c67713b-b3cb-441d-8f28-6d755ce46074', '5188ed4d-9e6e-4595-8640-1e54e15ae582']",35,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:35.139,Pass,
,,,,,,,,,,,,,,,1.734546,,,,,,,,,,,,,d4ba3111-f05c-4e08-b680-b3f16ae194cf,50,,,"[46.6, 10.2]",3890351,0,,,,0.38596782,,Right Foot,,"[78.1, 23.0]",,High Pass,,34.001324,,,,,Lars Edi Stindl,8806.0,,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Back,3,Borussia Mönchengladbach,185,['7272ed84-4780-412d-a2e8-e4e2b22906a9'],37,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:37.679,Pass,
,,,,,,,,,,,,,,,0.984105,,,,,,,,,,,,,bdc413a6-ed0e-4554-9a50-38f34ec8c955,52,,,"[78.1, 23.0]",3890351,0,,,,2.6686862,,Right Foot,,"[69.5, 27.4]",,Ground Pass,,9.660228,,,,,Mahmoud Dahoud,8238.0,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,3,Borussia Mönchengladbach,185,['0024e630-c804-436e-9d9e-0f857027d163'],39,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:39.414,Pass,
,,,,,,,,,,,,,,,0.907383,,,,,,,,,,,,,1bc47b88-443e-4603-8d50-3774fedb9196,57,,,"[64.0, 27.8]",3890351,0,,,,-1.8925469,,Right Foot,,"[62.6, 23.6]",,Ground Pass,,4.427189,,,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Center Attacking Midfield,3,Borussia Mönchengladbach,185,"['93e8063b-284d-45c6-bedc-eff66e55b28b', 'b3db2b0c-a4b2-48cd-b1dc-ff1fb75b99de']",41,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:41.893,Pass,True
,,,,,,,,,,,,,,,2.519596,,,,,,,,,,,,,bc278b20-3860-4119-b628-41a0a87f162e,60,,,"[63.7, 25.4]",3890351,0,,,,0.8690017,,Left Foot,,"[88.3, 54.5]",,High Pass,,38.104725,,,Incomplete,,Ibrahima Traoré,11285.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Center Defensive Midfield,3,Borussia Mönchengladbach,185,"['ce3f5f82-8213-4f8e-833a-1e79ce07cafb', 'f7800a69-92da-418f-940c-64e78c522824']",43,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:43.571,Pass,
,,,,,,,,,,,,,,,0.945279,,,,,,,,,,,,,f7800a69-92da-418f-940c-64e78c522824,62,,,"[31.8, 25.6]",3890351,0,,,,0.33370218,,Head,,"[39.3, 28.2]",,High Pass,,7.937884,,,,,Valentin Stocker,9721.0,,,,,,Recovery,1,Regular Play,Marvin Plattenhardt,5569.0,Left Back,4,Hertha Berlin,173,"['bc1ecf1c-9928-49a2-b5e7-a95546cba3de', 'bc278b20-3860-4119-b628-41a0a87f162e']",46,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:46.091,Pass,
,,,,,,,,,,,,,,,2.186549,,,,,,,,,,,,,f8afd1af-a59b-4ead-a917-03573b724753,65,,,"[33.4, 30.1]",3890351,0,,,,2.8221252,,Left Foot,,"[7.1, 38.8]",,Ground Pass,,27.701624,,,,,Rune Almenning Jarstein,8577.0,,,,,,,1,Regular Play,Valentin Stocker,9721.0,Left Wing,4,Hertha Berlin,173,['9c98ad90-6753-40c0-b515-672704bf60e9'],48,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:48.421,Pass,
,,,,,,,,,,,,,,,2.067851,,,,,,,,,,,,,acaa3921-dcd7-4940-8810-b703555712ee,69,,,"[8.0, 38.7]",3890351,0,,,,0.44684246,,Right Foot,,"[46.4, 57.1]",,High Pass,,42.580746,,,,,Genki Haraguchi,5697.0,,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,4,Hertha Berlin,173,"['0f5293df-d140-4ac8-a84d-0db8dedefc3c', 'a36f8680-4fec-4ec8-93e6-6e28e37fb2ac']",52,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:52.235,Pass,True
,,,,,,,,,,,,,,,1.45742,,,,,,,,,,,,,07cc14f0-262f-4e9e-aab8-1915a40a42e9,72,,,"[46.2, 57.1]",3890351,0,,,,2.1020265,,Right Foot,,"[35.8, 74.8]",,Low Pass,,20.529247,,,,,Mitchell Weiser,8576.0,,,,,,,1,Regular Play,Genki Haraguchi,5697.0,Right Wing,4,Hertha Berlin,173,['df4f778f-32f3-4f72-832e-13b7d9bb87f3'],54,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:54.343,Pass,
,,,,,,,,,,,,,,,3.083082,,,,,,,,,,,,,5a5ca7fd-333f-4721-b2ea-775602fc1e89,75,,,"[41.1, 75.7]",3890351,0,,,,-0.29399782,,Right Foot,,"[88.0, 61.5]",,High Pass,,49.002552,,,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,,,1,Regular Play,Mitchell Weiser,8576.0,Right Back,4,Hertha Berlin,173,"['aa4b63c9-8212-4da1-a93a-60b579177e11', 'd82611ea-abf2-4208-b303-85477d604e90']",57,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:57.351,Pass,
,,,,,,,,,,,,,,,1.553631,,,,,,,,,,,,,ace33a0e-361e-492a-8973-464e828fbfce,79,,,"[28.1, 13.7]",3890351,1,,,,0.48075324,,Left Foot,,"[53.6, 27.0]",,High Pass,,28.760042,,,Incomplete,,Mahmoud Dahoud,8238.0,,,,,,,1,Regular Play,Álvaro Domínguez Soto,26677.0,Left Center Back,4,Hertha Berlin,173,"['0a49005b-b3a6-45b8-a177-7e429f516244', 'bbc31afd-a1ea-4a64-a06c-a7feccbafd25']",1,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:01.975,Pass,
,,,,,,,,,,,,,,,0.704851,,,,,,,,,,,,,bbc31afd-a1ea-4a64-a06c-a7feccbafd25,82,,,"[66.5, 53.1]",3890351,1,,,,0.46823475,,Head,,"[75.2, 57.5]",,Low Pass,,9.749359,,,,,Tolga Ciğerci,30439.0,,,,,,Recovery,1,Regular Play,Vladimír Darida,8579.0,Left Defensive Midfield,4,Hertha Berlin,173,"['4f893ca2-53b1-4770-9a8d-c5debdecf5e1', 'ace33a0e-361e-492a-8973-464e828fbfce', 'b57f6dad-03ce-4117-8bec-3d89c077801f']",3,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:03.529,Pass,True
,,,,,,,,,,,,,,,0.184448,,,,,,,,,,,,,11e5d286-b179-485a-8837-efee9756b485,84,,,"[75.2, 57.5]",3890351,1,,,,-1.2548261,,Right Foot,,"[76.9, 52.3]",,Low Pass,,5.470832,,,Incomplete,,Genki Haraguchi,5697.0,,,,,,,1,Regular Play,Tolga Ciğerci,30439.0,Center Attacking Midfield,4,Hertha Berlin,173,"['68986ffe-dc7e-4f23-bd8f-36cfe3609af7', 'bb5d0a5b-ab8c-468f-8365-88f371ec1ebb']",4,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:04.234,Pass,
,,,,,,,,,,,,,,,0.159996,,,,,,,,,,,,,3cdc3c7b-f214-4ac0-8a63-61db2e721a3f,88,,,"[34.4, 27.6]",3890351,1,,,,1.7681919,,Left Foot,,"[33.7, 31.1]",,Ground Pass,,3.5693138,,,,,Granit Xhaka,3500.0,,,,,,Recovery,1,Regular Play,Álvaro Domínguez Soto,26677.0,Left Center Back,5,Borussia Mönchengladbach,185,"['12a17111-2095-49ad-898f-25de7d82c31a', '9c1aee89-d28e-4768-a44a-81da74dadb0b']",6,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:06.202,Pass,True
,,,,,,,,,,,,,,,2.443072,,,,,,,,,,,,,7df34082-8855-49f8-8719-e7dc138987b3,92,,,"[32.4, 31.2]",3890351,1,,,,2.8234608,,Right Foot,,"[7.5, 39.4]",,Ground Pass,,26.215454,,,,,Yann Sommer,5550.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Center Defensive Midfield,5,Borussia Mönchengladbach,185,"['08e6a23d-c99d-4298-816b-eb96b809c6e6', '2abd3042-bbdd-4387-be6a-de3509aa4af7']",7,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:07.577,Pass,True
,,,,,,,,,,,,,,,2.354423,,,,,,,,,,,,,3aa1d4ba-9709-4258-8569-8c1d2b8a8e0a,95,,,"[7.9, 39.4]",3890351,1,,,,0.94765437,,Right Foot,,"[33.7, 75.3]",,High Pass,,44.209164,,,,,Ibrahima Traoré,11285.0,,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,5,Borussia Mönchengladbach,185,['f357ab7d-9719-40a0-adcd-9093843957f5'],11,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:11.187,Pass,
,,,,,,,,,,,,,,,1.536936,,,,,,,,,,,,,b77c1138-18f8-4f74-b700-1e4b99fd8806,98,,,"[28.6, 70.2]",3890351,1,,,,-2.209959,,Right Foot,,"[17.6, 55.4]",,Ground Pass,,18.440174,,,,,Andreas Christensen,3959.0,,,,,,,1,Regular Play,Ibrahima Traoré,11285.0,Right Center Midfield,5,Borussia Mönchengladbach,185,['5d95168e-f6b3-43d0-92ae-1c75e4c7b904'],16,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:16.146,Pass,
,,,,,,,,,,,,,,,1.946156,,,,,,,,,,,,,1ffea9eb-36fe-4f22-838b-3db021873f5f,101,,,"[18.0, 54.1]",3890351,1,,,,-1.2546324,,Right Foot,,"[26.8, 27.2]",,Ground Pass,,28.302826,,,,,Álvaro Domínguez Soto,26677.0,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Right Center Back,5,Borussia Mönchengladbach,185,['830482f8-01b2-4d44-9d70-723e41a5386b'],18,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:18.784,Pass,
,,,,,,,,,,,,,,,1.196996,,,,,,,,,,,,,255961ca-ae62-49ca-86d5-11505be51697,104,,,"[33.1, 16.3]",3890351,1,,,,-0.69391114,,Left Foot,,"[45.0, 6.4]",,Ground Pass,,15.479664,,,,,Oscar Wendt,8809.0,,,,,,,1,Regular Play,Álvaro Domínguez Soto,26677.0,Left Center Back,5,Borussia Mönchengladbach,185,['3b3a6950-2314-49e4-bcce-f5538c7a1f6c'],22,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:22.488,Pass,
,,,,,,,,,,,,,,,0.85135,,,,,,,,,,,,,c70a906b-37e9-46bc-b345-4ce09485b91c,107,,,"[45.0, 6.4]",3890351,1,,,,1.1659045,,Left Foot,,"[49.8, 17.6]",,Ground Pass,,12.185237,,,,,Lars Edi Stindl,8806.0,,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Back,5,Borussia Mönchengladbach,185,['711df91d-11a1-49fa-87a1-b25f6afc9fb2'],24,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:24.642,Pass,
,,,,,,,,,,,,,,,0.42292,,,,,,,,,,,,,948dee1f-12a2-41c4-8c7d-0651ceb6d7fc,111,,,"[56.7, 15.4]",3890351,1,,,,-0.29423457,,Left Foot,,"[63.3, 13.4]",,Ground Pass,,6.8963757,,,,,Fabian Johnson,11283.0,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,5,Borussia Mönchengladbach,185,"['486ab1a1-d042-41c5-8875-85e7cb5ea129', 'a7d117cd-03c5-4c61-a045-e11306732680']",27,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:27.508,Pass,True
,,,,,,,,,,,,,,,2.312846,,,,,,,,,,,,,994ca721-1003-4449-9251-3285f91689bd,113,,,"[63.3, 13.4]",3890351,1,,,,2.7425318,,Left Foot,,"[38.4, 23.9]",,Low Pass,,27.023323,,,,,Álvaro Domínguez Soto,26677.0,,,,,,,1,Regular Play,Fabian Johnson,11283.0,Left Center Midfield,5,Borussia Mönchengladbach,185,['b4be91c1-7ba5-4fce-af00-585c3838cebf'],27,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:27.931,Pass,
