50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.972947,,,,,,,,,,,,85e6bef6-2243-43bd-b68d-bc1eb27b3db3,17,,"[60.8, 71.9]",3890375,0,,,,0.16449209,,Right Foot,,,"[85.5, 76.0]",Ground Pass,,25.037971,,,Yanni Regäsel,20950.0,,,,,,1,From Kick Off,Sebastian Langkamp,8580.0,Right Center Back,2,Hertha Berlin,173,['076eb6e6-675c-418d-8fb5-b7779bfb8119'],15,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:15.373,Pass,
,,,,,,,,,,,,,,,,1.400019,,,,,,,,,,,,4b7935ce-2cee-4232-823c-4422955c7227,20,,"[85.7, 76.0]",3890375,0,,,,-0.9025069,,Right Foot,,,"[93.2, 66.5]",Ground Pass,,12.103719,,,Genki Haraguchi,5697.0,,,,,,1,From Kick Off,Yanni Regäsel,20950.0,Right Back,2,Hertha Berlin,173,['5e377556-89fd-4930-9622-05a2a2ee2bb6'],16,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:16.450,Pass,
,,,,,,,,,,,,,,,,1.780532,,,,,,,,,,,,ff1699fd-993f-48a2-83d2-974c089de387,23,,"[93.2, 66.5]",3890375,0,,,,0.61018014,,Right Foot,,,"[105.5, 75.1]",Ground Pass,,15.008331,,,Yanni Regäsel,20950.0,,,,,,1,From Kick Off,Genki Haraguchi,5697.0,Right Wing,2,Hertha Berlin,173,['cfd979c0-f503-44d4-a848-5f0bf384170f'],17,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:17.890,Pass,
,,,,,,,,,,,,,,,,1.735385,,,,,,,,,,,,98791fd2-3a20-4a0c-9e7a-614f2ecdeafb,25,,"[108.0, 75.6]",3890375,0,,,,-1.3484476,,Right Foot,True,,"[115.8, 41.1]",High Pass,,35.37075,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,,1,From Kick Off,Yanni Regäsel,20950.0,Right Back,2,Hertha Berlin,173,"['10392098-b3c7-483a-ba94-dc9580318a7f', 'aea617e6-83a9-4cda-944e-851600b6f0fc']",19,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:19.670,Pass,
,,,,,,,,,,,,,,,,1.452607,,,,,,,,,,,,79b0e099-64ea-4556-950d-dbf779672bd7,28,,"[120.0, 80.0]",3890375,0,,,,-1.6556981,,Left Foot,,,"[116.8, 42.4]",High Pass,True,37.735924,Incomplete,,Fabian Lustenberger,8965.0,,,Inswinging,,Corner,1,From Corner,Marvin Plattenhardt,5569.0,Left Back,3,Hertha Berlin,173,"['13b88b84-7f3b-49ef-848a-f0c108b0b02c', '6e5c6a36-6b86-4e86-bf1f-0b98cb069fe0']",54,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:54.833,Pass,
,,,,,,,,,,,,,,,,1.243705,,,,,,,,,,,,603d0bfb-8975-41ec-9c8e-0733deb68ac9,33,,"[115.8, 72.8]",3890375,1,,,,-1.6400858,,Left Foot,True,,"[113.6, 41.1]",High Pass,,31.776249,Incomplete,,Genki Haraguchi,5697.0,,,,,,1,From Corner,Marvin Plattenhardt,5569.0,Left Back,3,Hertha Berlin,173,"['052d5c17-582b-4551-a550-f89b604cf5f2', 'f7fee5a9-dd06-4801-aca8-521edc250f69']",0,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:00.127,Pass,
,,,,,,,,,,,,,,,,1.658032,,,,,,,,,,,,43cc485d-926c-492b-bd4d-4856ef5f87c6,43,,"[54.1, 80.0]",3890375,1,,,,-2.7379146,,,,,"[34.2, 71.5]",Low Pass,,21.639317,,,Niklas Süle,6322.0,,,,,Throw-in,1,From Throw In,Tobias Strobl,12321.0,Right Back,5,Hoffenheim,175,['2889e1e8-a7c1-42f4-9700-07b57870cbce'],16,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:16.611,Pass,
,,,,,,,,,,,,,,,,2.873178,,,,,,,,,,,,0fe9ac58-b4a5-4d74-98df-9feaf7903b37,46,,"[33.8, 69.7]",3890375,1,,,,-1.5934682,,Right Foot,,,"[32.8, 25.6]",Ground Pass,,44.111336,,,Ermin Bičakčić,9396.0,,True,,,,1,From Throw In,Niklas Süle,6322.0,Right Center Back,5,Hoffenheim,175,['6428660d-acee-4d04-a0ec-2cace83b5648'],19,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:19.869,Pass,
,,,,,,,,,,,,,,,,2.684467,,,,,,,,,,,,5fc1a981-d26b-4111-8dda-2887a50c6405,49,,"[32.8, 25.6]",3890375,1,,,,2.2665477,,Left Foot,,,"[16.6, 45.0]",Ground Pass,,25.274492,,,Oliver Baumann,8393.0,,,,,,1,From Throw In,Ermin Bičakčić,9396.0,Left Center Back,5,Hoffenheim,175,['831577fb-cb2f-436b-86dc-b0193fe0550b'],25,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:25.248,Pass,
,,,,,,,,,,,,,,,,2.847162,,,,,,,,,,,,28c83890-76c3-4d79-8199-fe2d059da39e,53,,"[19.8, 52.0]",3890375,1,,,,0.42760012,,Right Foot,,,"[74.0, 76.7]",High Pass,,59.562824,,,Kevin Volland,8215.0,,,,,,1,From Throw In,Oliver Baumann,8393.0,Goalkeeper,5,Hoffenheim,175,"['1ba472d0-1dc7-4bd3-b91b-2990de2b0a3a', 'df3acb04-7d18-478f-8de0-d6ca78e5f486']",29,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:29.493,Pass,True
,,,,,,,,,,,,,,,,2.321205,,,,,,,,,,,,3b5ee221-0fb2-4940-9a85-fee19411a893,55,,"[74.0, 76.7]",3890375,1,,,,0.20339788,,Head,,,"[90.0, 80.0]",Low Pass,,16.33677,Out,,Mark Uth,8387.0,,,,,,1,From Throw In,Kevin Volland,8215.0,Right Wing,5,Hoffenheim,175,['0f44b264-62be-483e-9d39-a10a260a76b4'],32,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:32.340,Pass,
,,,,,,,,,,,,,,,,1.916562,,,,,,,,,,,,3f319243-0bab-4ebd-ac70-613f10e7b870,57,,"[32.9, 0.1]",3890375,1,,,,0.27179217,,,,,"[51.2, 5.2]",High Pass,,18.997368,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,Throw-in,1,From Throw In,Marvin Plattenhardt,5569.0,Left Back,6,Hertha Berlin,173,"['c4a40196-71d5-49d3-ae2d-1cae0f4a7d3a', 'e45ae6af-e0af-4907-9cd7-5b1469005a13']",50,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:50.190,Pass,
,,,,,,,,,,,,,,,,0.915509,,,,,,,,,,,,c4a40196-71d5-49d3-ae2d-1cae0f4a7d3a,60,,"[68.9, 74.9]",3890375,1,,,,-0.66355574,,Right Foot,,,"[74.4, 70.6]",Ground Pass,,6.981404,Incomplete,,Nadiem Amiri,8403.0,,,,,Recovery,1,From Throw In,Sebastian Rudy,6039.0,Right Defensive Midfield,6,Hertha Berlin,173,"['3f319243-0bab-4ebd-ac70-613f10e7b870', 'c3a71275-8966-4705-8660-4810055a0b74', 'e5b392a7-6d39-49da-ba26-43d49e13cb5e']",52,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:52.106,Pass,
,,,,,,,,,,,,,,,,0.839908,,,,,,,,,,,,c3a71275-8966-4705-8660-4810055a0b74,63,,"[45.7, 9.5]",3890375,1,,,,-1.3108562,,Right Foot,,,"[48.2, 0.1]",Ground Pass,,9.726768,Out,,Tolga Ciğerci,30439.0,,,,,Recovery,1,From Throw In,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,6,Hertha Berlin,173,"['c4a40196-71d5-49d3-ae2d-1cae0f4a7d3a', 'd81a06e7-2a1e-48e0-ac6f-ad410746fbdd', 'e3184e13-d82a-4d7e-a52d-468f6e65c187']",53,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:53.022,Pass,True
,,,,,,,,,,,,,,,,1.910034,,,,,,,,,,,,701bc356-57d4-4c1a-be30-84fef0eefbe2,65,,"[70.8, 80.0]",3890375,1,,,,-2.7489932,,,,,"[48.1, 70.6]",Low Pass,,24.56929,,,Niklas Süle,6322.0,,,,,Throw-in,1,From Throw In,Tobias Strobl,12321.0,Right Back,7,Hoffenheim,175,['1e696f3e-f8f4-4d68-bcb5-d75c03da7db2'],57,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:57.228,Pass,
,,,,,,,,,,,,,,,,2.609913,,,,,,,,,,,,59507956-a234-426e-b0f9-a8431c568e1c,68,,"[49.7, 68.5]",3890375,2,,,,-1.6635526,,Right Foot,,,"[45.7, 25.5]",Ground Pass,,43.185646,,,Ermin Bičakčić,9396.0,,True,,,,1,From Throw In,Niklas Süle,6322.0,Right Center Back,7,Hoffenheim,175,['0b8a9364-7a39-4b81-a95d-0abf9c56c058'],1,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:01.731,Pass,
,,,,,,,,,,,,,,,,1.348264,,,,,,,,,,,,92472e63-a8f4-4a80-b534-0da421eeab36,72,,"[62.5, 28.0]",3890375,2,,,,-1.4648119,,Right Foot,,,"[65.0, 4.5]",Ground Pass,,23.632605,,,Jin-Su Kim,40538.0,,,,,,1,From Throw In,Ermin Bičakčić,9396.0,Left Center Back,7,Hoffenheim,175,"['3f1388e6-549b-4f73-9198-10bf16f28493', '7ac87675-01a9-4b95-93c7-01218ba8c559']",7,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:07.061,Pass,True
,,,,,,,,,,,,,,,,2.483465,,,,,,,,,,,,4e70e65e-4384-445b-8832-cdfe956b3461,76,,"[58.6, 3.8]",3890375,2,,,,2.643726,,Right Foot,,,"[20.7, 24.4]",High Pass,,43.136642,,,Oliver Baumann,8393.0,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,7,Hoffenheim,175,['b9cb101b-1089-4e9d-a98e-bdfbbf26c0e2'],9,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:09.607,Pass,
,,,,,,,,,,,,,,,,2.797124,,,,,,,,,,,,d663bfb4-72d1-4ada-9b30-8546649c86d5,80,,"[21.7, 21.9]",3890375,2,,,,-0.7606841,,Left Foot,,,"[44.5, 0.2]",High Pass,,31.475864,Out,,,,,,,,,1,From Throw In,Oliver Baumann,8393.0,Goalkeeper,7,Hoffenheim,175,['a82395f3-e323-4482-9c60-f78ca5c1b73d'],13,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:13.286,Pass,True
,,,,,,,,,,,,,,,,1.754755,,,,,,,,,,,,1e1875b0-6fce-47b8-827f-1c7da93adba5,81,,"[66.5, 80.0]",3890375,2,True,,,-0.91148627,,,,,"[69.6, 76.0]",Low Pass,,5.060632,,,Vladimír Darida,8579.0,,,,,Throw-in,1,From Throw In,Yanni Regäsel,20950.0,Right Back,8,Hertha Berlin,173,['ed990c4a-b12f-43a2-828e-1a8ce2cb2380'],26,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:26.627,Pass,
,,,,,,,,,,,,,,,,1.072542,,,,,,,,,,,,c98b7763-0832-4171-ba94-379118fffe7f,83,,"[69.6, 75.8]",3890375,2,True,,,2.9702134,,Right Foot,,,"[64.4, 76.7]",Low Pass,,5.27731,,,Yanni Regäsel,20950.0,,,,,,1,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,8,Hertha Berlin,173,['92a5b4a7-aafd-4d42-9870-af3afe5d1dae'],28,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:28.549,Pass,
,,,,,,,,,,,,,,,,0.244212,,,,,,,,,,,,d9b6adfa-983e-4f2c-8317-27572eb4310f,86,,"[62.9, 77.2]",3890375,2,True,,,-0.94200003,,Right Foot,,,"[63.7, 76.1]",Low Pass,,1.360147,Incomplete,,Vladimír Darida,8579.0,,,,,,1,From Throw In,Yanni Regäsel,20950.0,Right Back,8,Hertha Berlin,173,"['0a829feb-b0be-430e-b9f6-cd79cc88c743', 'd614bc39-ccd1-4e80-b52a-ae55df60d04a', 'ebc4c920-4892-4425-8c43-b5b5f09c5251']",29,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:29.622,Pass,True
,,,,,,,,,,,,,,,,1.63105,,,,,,,,,,,,eeaa11a2-0edc-4cd6-96a9-575fa4eb55b1,94,,"[68.7, 3.8]",3890375,2,,,,2.7684445,,Left Foot,,,"[45.2, 13.0]",Ground Pass,,25.23668,,,Ermin Bičakčić,9396.0,,,,,Free Kick,1,From Free Kick,Jin-Su Kim,40538.0,Left Back,10,Hoffenheim,175,['c492a8c5-6e1b-4901-9d56-f0b0a47d51a7'],47,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:47.350,Pass,
,,,,,,,,,,,,,,,,1.809537,,,,,,,,,,,,023e8355-4caf-4058-9bd5-1aa4ceeb5d25,97,,"[39.5, 15.1]",3890375,2,,,,1.99801,,Left Foot,,,"[27.8, 40.8]",Ground Pass,,28.237917,,,Oliver Baumann,8393.0,,,,,,1,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,10,Hoffenheim,175,['f4a59f22-899e-45ce-a346-11bef456e970'],51,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:51.421,Pass,
,,,,,,,,,,,,,,,,1.379917,,,,,,,,,,,,16393ab6-f9d1-4557-a0e8-d7dbd7fc0c0c,100,,"[27.8, 40.8]",3890375,2,,,,1.3694792,,Left Foot,,,"[30.8, 55.5]",Ground Pass,,15.002999,,,Niklas Süle,6322.0,,,,,,1,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,10,Hoffenheim,175,['8f14d8ee-17b7-4575-9749-3b3b8952fb86'],54,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:54.530,Pass,
,,,,,,,,,,,,,,,,1.335934,,,,,,,,,,,,fb4eb392-219c-4f4d-bca3-ce8432618e21,103,,"[30.8, 55.5]",3890375,2,,,,-2.2602556,,Right Foot,,,"[20.0, 42.4]",Ground Pass,,16.977926,,,Oliver Baumann,8393.0,,,,,,1,From Free Kick,Niklas Süle,6322.0,Right Center Back,10,Hoffenheim,175,['96989002-932f-42af-b4e8-76a31fccb63b'],57,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:57.151,Pass,
,,,,,,,,,,,,,,,,3.46292,,,,,,,,,,,,2aadc2a0-0918-4d37-8208-0a5bddc4da79,107,,"[20.3, 47.3]",3890375,2,,,,0.33593836,,Right Foot,,,"[68.7, 64.2]",High Pass,,51.265682,Unknown,,Kevin Volland,8215.0,,,,,,1,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,10,Hoffenheim,175,"['aa91d4bc-bda0-4442-89df-a10e270df808', 'e9e3bf53-2d7c-4591-b8b6-6edd235626b4']",59,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:59.619,Pass,True
,,,,,,,,,,,,,,,,1.381728,,,,,,,,,,,,aa56ad81-93f5-4543-a854-91f5660b4fd5,111,,"[51.4, 15.9]",3890375,3,True,,,-0.99804306,,Left Foot,,,"[58.3, 5.2]",Ground Pass,,12.73185,,,Tolga Ciğerci,30439.0,,,,,Free Kick,1,From Free Kick,Marvin Plattenhardt,5569.0,Left Back,11,Hertha Berlin,173,['135dd40b-4e9f-4451-95de-4997cfaabb2d'],33,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:33.139,Pass,
,,,,,,,,,,,,,,,,0.84536,,,,,,,,,,,,5b3c852f-ba2e-4c6c-b62c-80529c5b3c18,113,,"[58.3, 5.2]",3890375,3,True,,,-3.0854719,,Right Foot,,,"[49.4, 4.7]",Ground Pass,,8.914034,,,Marvin Plattenhardt,5569.0,,,,,,1,From Free Kick,Tolga Ciğerci,30439.0,Left Wing,11,Hertha Berlin,173,['f717de25-9836-49b8-94ec-7e7b93ae8cea'],34,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:34.520,Pass,
,,,,,,,,,,,,,,,,0.748747,,,,,,,,,,,,3abbca05-cd67-4538-892d-ed979fcfaa18,115,,"[49.4, 4.7]",3890375,3,,,,-0.23860933,,Left Foot,,,"[60.5, 2.0]",Ground Pass,,11.423659,,,Tolga Ciğerci,30439.0,,,,,,1,From Free Kick,Marvin Plattenhardt,5569.0,Left Back,11,Hertha Berlin,173,['3a7dc4a6-b280-4e58-82f3-597ed2e7a375'],38,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:38.701,Pass,
,,,,,,,,,,,,,,,,1.637035,,,,,,,,,,,,93ec4366-5555-4943-a0f9-121f39cc9d6f,119,,"[60.3, 0.8]",3890375,3,,,,2.686198,,Right Foot,,,"[31.1, 15.1]",High Pass,,32.513535,,,John Anthony Brooks,12327.0,,,,,,1,From Free Kick,Tolga Ciğerci,30439.0,Left Wing,11,Hertha Berlin,173,['5ca9d5e6-5ed6-452c-8772-55a23289b225'],40,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:40.122,Pass,
,,,,,,,,,,,,,,,,2.409366,,,,,,,,,,,,3781706e-9be1-45c1-a14b-2c62023ee287,122,,"[27.7, 18.9]",3890375,3,,,,1.3863717,,Right Foot,,,"[33.8, 51.6]",Ground Pass,,33.264095,,,Sebastian Langkamp,8580.0,,,,,,1,From Free Kick,John Anthony Brooks,12327.0,Left Center Back,11,Hertha Berlin,173,['c91d7363-2bac-46cb-93a7-45206dbb709b'],43,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:43.446,Pass,
,,,,,,,,,,,,,,,,1.150392,,,,,,,,,,,,9a65ed2e-cfe8-4bb3-8988-4c3438c5fa58,126,,"[58.0, 60.8]",3890375,3,,,,-0.50230235,,Right Foot,,,"[72.2, 53.0]",Ground Pass,,16.201235,,,Salomon Armand Magloire Kalou,8575.0,,,,,,1,From Free Kick,Sebastian Langkamp,8580.0,Right Center Back,11,Hertha Berlin,173,"['3ba456cb-2f3b-4022-802b-932e7fb51a68', 'e0e8beb9-67b9-4b9d-90d3-e917dfa6482e']",48,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:48.739,Pass,True
