50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.81239,,,,,,,,,,,2e5ba236-8152-44fa-b79f-21454daa7dc8,17,,"[38.0, 51.5]",3890509,0,,,,0.9781925,,Left Foot,,,,"[48.1, 66.5]",,Ground Pass,,18.083418,,,Tobias Strobl,12321.0,,,,,,,1,From Kick Off,Niklas Süle,6322.0,Center Back,2,Hoffenheim,175,['7627cba1-a64b-4883-a9f1-d80b83453fee'],15,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:15.669,Pass,
,,,,,,,,,,,,,,,,,1.296943,,,,,,,,,,,3c635bfe-ac28-4000-b0f5-4b97929d09c5,20,,"[48.7, 69.3]",3890509,0,,,,-2.2779233,,Right Foot,,,,"[39.3, 58.3]",,Ground Pass,,14.469277,,,Niklas Süle,6322.0,,,,,,,1,From Kick Off,Tobias Strobl,12321.0,Right Center Back,2,Hoffenheim,175,['72ba7cd6-91d6-4058-ae2c-1cbbbdf2b0f5'],18,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:18.121,Pass,
,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,980459aa-df95-4bc4-a260-7fe342367210,23,,"[39.5, 56.2]",3890509,0,,,,0.99503803,,Left Foot,,,,"[46.9, 67.6]",,Ground Pass,,13.591173,,,Tobias Strobl,12321.0,,,,,,,1,From Kick Off,Niklas Süle,6322.0,Center Back,2,Hoffenheim,175,['24ecbfe4-51c7-4982-95d0-b48a3a8d9b55'],21,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:21.418,Pass,
,,,,,,,,,,,,,,,,,0.837006,,,,,,,,,,,18d4d83a-57a0-4330-b3e5-0b696a6be746,26,,"[51.2, 70.1]",3890509,0,,,,-1.2277724,,Right Foot,,,,"[55.7, 57.5]",,Ground Pass,,13.379462,,,Nadiem Amiri,8403.0,,,,,,,1,From Kick Off,Tobias Strobl,12321.0,Right Center Back,2,Hoffenheim,175,['fd7720a7-6d2e-4164-a6b5-862065b7cab6'],23,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:23.818,Pass,
,,,,,,,,,,,,,,,,,1.267354,,,,,,,,,,,2694abfa-f7c8-4f47-bff5-55ba4ed64f8d,28,,"[57.1, 57.7]",3890509,0,,,,2.263676,,Right Foot,,,,"[48.3, 68.3]",,Ground Pass,,13.776793,,,Tobias Strobl,12321.0,,,,,,,1,From Kick Off,Nadiem Amiri,8403.0,Left Defensive Midfield,2,Hoffenheim,175,['585640fa-2b24-4c3d-8771-67d9449f3dd5'],24,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:24.655,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,e4f2e43f-54a3-46d6-9b65-ea6c49f4966e,31,,"[46.7, 69.0]",3890509,0,,,,-2.5096185,,Right Foot,,,,"[29.9, 56.7]",,Ground Pass,,20.821383,,,Niklas Süle,6322.0,,,,,,,1,From Kick Off,Tobias Strobl,12321.0,Right Center Back,2,Hoffenheim,175,['2447e653-74e1-4326-949e-2d1fed8e5b2b'],27,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:27.506,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,59f6c2a0-8c40-4b8b-9706-0a26d4d97dd0,34,,"[46.2, 63.9]",3890509,0,,,,0.7328151,,Left Foot,,,,"[54.2, 71.1]",,Ground Pass,,10.762899,,,Tobias Strobl,12321.0,,,,,,,1,From Kick Off,Niklas Süle,6322.0,Center Back,2,Hoffenheim,175,['6025323c-cc47-491b-9673-575e5452c73a'],33,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:33.506,Pass,
,,,,,,,,,,,,,,,,,3.480739,,,,,,,,,,,15f09f56-5589-4c11-abc9-9cf946788bf8,37,,"[56.8, 67.6]",3890509,0,,,,-1.1764916,,Right Foot,,,,"[81.1, 9.2]",,High Pass,,63.253853,,,Jeremy Toljan,8392.0,,,True,,,,1,From Kick Off,Tobias Strobl,12321.0,Right Center Back,2,Hoffenheim,175,['d9c0d60b-858b-4bc6-a171-77e1be1a88c1'],35,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:35.506,Pass,
,,,,,,,,,,,,,,,,,0.9012,,,,,,,,,,,30113842-5ab2-46b4-bb34-34540d0a1db1,40,,"[89.4, 9.4]",3890509,0,,,,0.9664908,,Left Foot,,,,"[98.1, 22.0]",,Ground Pass,,15.31176,,,Kevin Volland,8215.0,,,,,,,1,From Kick Off,Jeremy Toljan,8392.0,Left Wing Back,2,Hoffenheim,175,['6bbf6664-9d3c-45f8-897a-9ef66cc7a897'],40,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:40.827,Pass,
,,,,,,,,,,,,,,,,,0.581986,,,,,,,,,,,5a654a17-fff7-4b14-8cad-d0d21a356d67,42,,"[98.6, 23.7]",3890509,0,,,,-0.48312566,,Left Foot,,,,"[104.7, 20.5]",,Ground Pass,,6.8883963,Incomplete,,Andrej Kramarić,5460.0,,,,,,,1,From Kick Off,Kevin Volland,8215.0,Left Wing,2,Hoffenheim,175,"['812ed439-34d9-440f-a278-89276187aa0c', 'ca83078c-30cb-4457-ab81-bd37264aae38']",41,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:41.728,Pass,
,,,,,,,,,,,,,,,,,1.750309,,,,,,,,,,,c1629b0d-6ecf-4546-a737-971a49a14155,45,,"[98.5, 18.8]",3890509,0,,,,-0.52984905,,Left Foot,,,,"[112.5, 10.6]",,Ground Pass,,16.224672,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Kevin Volland,8215.0,Left Wing,2,Hoffenheim,175,['7d626f54-9a2a-4f89-a7fc-6f89af9da034'],43,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:43.567,Pass,
,,,,,,,,,,,,,,,,,1.569253,,,,,,,,,,,c92a190e-7b32-411f-bb19-129dbc52e9b3,49,,"[5.6, 74.1]",3890509,0,,,,-0.27967015,,Right Foot,,,,"[34.5, 65.8]",,Ground Pass,,30.068256,Incomplete,,Leonardo Bittencourt,8826.0,,,,,,,1,From Kick Off,Marcel Risse,8823.0,Right Back,2,Hoffenheim,175,"['19860898-3973-4ddd-9c28-d2ef6f6a541e', '2743eda1-bf3a-4d0b-9058-c2cf48f32646', '88c8ce2e-e423-4522-b9bd-83c839dfb5db']",46,,,,,,,,,,,,,,,,FC Köln,186,00:00:46.473,Pass,True
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,2743eda1-bf3a-4d0b-9058-c2cf48f32646,51,,"[85.6, 14.3]",3890509,0,,,,-0.8509973,,Right Foot,,,,"[92.0, 7.0]",,Ground Pass,,9.708244,,,Andrej Kramarić,5460.0,,,,,,Recovery,1,From Kick Off,Nadiem Amiri,8403.0,Left Defensive Midfield,2,Hoffenheim,175,"['2f113260-c970-4a77-b282-9f53cad75482', 'c92a190e-7b32-411f-bb19-129dbc52e9b3']",48,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:48.042,Pass,
,,,,,,,,,,,,,,,,,1.447596,,,,,,,,,,,2b0cccad-f336-4cbc-b278-7f4840d94a0f,58,,"[9.0, 72.1]",3890509,0,,,,-0.23109066,,Right Foot,,,,"[34.5, 66.1]",,Ground Pass,,26.196373,Incomplete,,Leonardo Bittencourt,8826.0,,,,,,,1,From Kick Off,Dominik Maroh,11286.0,Right Center Back,2,Hoffenheim,175,"['8cf62b4a-be8c-4603-ac6d-79e18d5e142f', 'ac6ffb98-c5a8-4805-9a06-d5744a016351']",55,,,,,,,,,,,,,,,,FC Köln,186,00:00:55.818,Pass,
,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,3a7795fd-6fc4-4b42-abcc-4a0ff4e49ae8,63,,"[78.1, 16.8]",3890509,0,,,,2.158799,,Right Foot,,,,"[73.5, 23.7]",,Ground Pass,,8.292768,,,Sebastian Rudy,6039.0,,,,,,,1,From Kick Off,Nadiem Amiri,8403.0,Left Defensive Midfield,2,Hoffenheim,175,['0b116e84-9e00-4cf0-8f29-061dcf90c888'],58,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:58.866,Pass,
,,,,,,,,,,,,,,,,,1.852107,,,,,,,,,,,8ca9bbdd-dc5f-4ca7-b779-259a9dfdc6c0,66,,"[74.9, 28.9]",3890509,1,,,,1.7794781,,Right Foot,,,,"[69.5, 54.4]",,Ground Pass,,26.065495,,,Tobias Strobl,12321.0,,,,,,,1,From Kick Off,Sebastian Rudy,6039.0,Right Defensive Midfield,2,Hoffenheim,175,['db3a33d1-6294-4ed5-81a0-27dbe3ae059b'],1,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:01.666,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,3c3b97ce-5554-4c3a-b063-5a185c529786,69,,"[70.9, 56.7]",3890509,1,,,,-2.4335048,,Right Foot,,,,"[55.6, 43.6]",,Ground Pass,,20.141996,,,Niklas Süle,6322.0,,,,,,,1,From Kick Off,Tobias Strobl,12321.0,Right Center Back,2,Hoffenheim,175,['8d072cb4-ffe3-4eba-9ac7-df6d506b7733'],4,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:04.318,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,364d4ccf-c426-4ed9-b1ee-bfae17c40d3f,72,,"[65.8, 54.4]",3890509,1,,,,1.3444078,,Left Foot,,,,"[69.9, 72.2]",,Ground Pass,,18.266088,,,Pavel Kadeřábek,9397.0,,,,,,,1,From Kick Off,Niklas Süle,6322.0,Center Back,2,Hoffenheim,175,['1a80fe4a-f628-4d47-bf50-409ad50e56bc'],7,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:07.971,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,630fc2e1-a35b-470b-b25a-0819bf2e8905,75,,"[70.3, 72.8]",3890509,1,,,,-2.9567356,,Right Foot,,,,"[58.0, 70.5]",,Ground Pass,,12.513193,,,Tobias Strobl,12321.0,,,,,,,1,From Kick Off,Pavel Kadeřábek,9397.0,Right Wing Back,2,Hoffenheim,175,['a038d699-7662-47b1-a0e4-23abd9620e6d'],10,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:10.775,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,3a542f56-d945-4982-95ff-301bcd84d09d,78,,"[58.4, 69.3]",3890509,1,,,,-2.7472782,,Right Foot,,,,"[43.5, 63.1]",,Ground Pass,,16.138464,,,Niklas Süle,6322.0,,,,,,,1,From Kick Off,Tobias Strobl,12321.0,Right Center Back,2,Hoffenheim,175,['516e9bda-f8e4-4ff8-b75b-174a6584d567'],13,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:13.975,Pass,
,,,,,,,,,,,,,,,,,3.76,,,,,,,,,,,bc4483d8-c7f3-4a0d-a571-afd7a808c1b3,82,,"[56.8, 64.4]",3890509,1,,,,-1.0000186,,Right Foot,,,,"[91.6, 10.2]",,High Pass,,64.41025,,,Jeremy Toljan,8392.0,,,True,,,,1,From Kick Off,Niklas Süle,6322.0,Center Back,2,Hoffenheim,175,['29530999-afe7-4a51-ad59-b567c0b8deba'],19,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:19.975,Pass,
,,,,,,,,,,,,,,,,,2.485424,,,,,,,,,,,33660f16-677a-41b0-b8ef-541f40a3d196,87,,"[52.9, 73.1]",3890509,1,,,,-0.2833358,,Right Foot,,,,"[94.8, 60.9]",,Low Pass,,43.640003,Incomplete,,Leonardo Bittencourt,8826.0,,,,,,,1,Regular Play,Marcel Risse,8823.0,Right Back,3,FC Köln,186,"['84963069-57af-4b55-ac8a-183e1df70994', 'a95a19cb-ac45-4bf1-9a6b-ed657a286a11']",28,,,,,,,,,,,,,,,,FC Köln,186,00:01:28.653,Pass,
,,,,,,,,,,,,,,,,,1.405764,,,,,,,,,,,7ed2ad51-2b08-40b7-8bdc-3a69ba21c9ac,90,,"[63.1, 80.0]",3890509,1,,,,-1.2466477,,,,,,"[67.3, 67.5]",,Low Pass,,13.186736,,,Matthias Lehmann,8827.0,,,,,,Throw-in,1,From Throw In,Marcel Risse,8823.0,Right Back,4,FC Köln,186,['20a11d0a-ff7e-481f-9caf-91445bb20b50'],40,,,,,,,,,,,,,,,,FC Köln,186,00:01:40.681,Pass,
,,,,,,,,,,,,,,,,,0.799493,,,,,,,,,,,1c98643d-7d1b-41da-989c-bc70b71bd49d,93,,"[66.9, 68.5]",3890509,1,,,,2.0537653,,Other,,,,"[62.6, 76.7]",,Low Pass,,9.259049,,,Marcel Risse,8823.0,,,,,,,1,From Throw In,Matthias Lehmann,8827.0,Center Defensive Midfield,4,FC Köln,186,['7283ab54-0d5c-4e27-88ed-58e3fb0b241b'],42,,,,,,,,,,,,,,,,FC Köln,186,00:01:42.233,Pass,
,,,,,,,,,,,,,,,,,1.905718,,,,,,,,,,,eb631da1-7d28-4aff-8606-5260e991468a,95,,"[64.7, 75.5]",3890509,1,,,,-2.1518338,,Right Foot,,,,"[49.4, 52.2]",,Low Pass,,27.874361,,,Dominique Heintz,8828.0,,,,,,,1,From Throw In,Marcel Risse,8823.0,Right Back,4,FC Köln,186,['fe56192f-6d2f-4827-8404-581b8ca9c6d6'],43,,,,,,,,,,,,,,,,FC Köln,186,00:01:43.032,Pass,
,,,,,,,,,,,,,,,,,2.606844,,,,,,,,,,,7be480f4-62a4-4869-8703-862916e68bea,98,,"[51.6, 53.3]",3890509,1,,,,-1.0303768,,Left Foot,,,,"[63.3, 33.8]",,High Pass,,22.740713,,,Yannick Gerhardt,8231.0,,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,4,FC Köln,186,"['1095c224-d497-42b4-b672-8adc0b625488', 'd6ef0877-806f-489f-8d65-49e22838f780']",44,,,,,,,,,,,,,,,,FC Köln,186,00:01:44.938,Pass,True
,,,,,,,,,,,,,,,,,2.607186,,,,,,,,,,,baa3735b-f9af-4921-85bb-2dfeeb857dd9,101,,"[62.6, 36.5]",3890509,1,,,,-2.068913,,Head,,,,"[53.3, 19.4]",,High Pass,,19.465353,Incomplete,,Jonas Hector,6040.0,,,,,,,1,From Throw In,Yannick Gerhardt,8231.0,Left Midfield,4,FC Köln,186,"['55f9e1cc-168d-4329-9282-1039164cf675', '5c076bba-9c4f-4465-821a-b7d924ea661c', '611d9260-1bc5-446d-8ce7-b4826a59e8b7']",47,,,,,,,,,,,,,,,,FC Köln,186,00:01:47.625,Pass,True
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,04dc914b-40b7-4e17-8a14-0596e47e6bda,106,,"[69.0, 62.7]",3890509,1,,,,2.884269,,Right Foot,,,,"[50.0, 67.7]",,Ground Pass,,19.646883,,,Tobias Strobl,12321.0,,,,,,,1,Regular Play,Pavel Kadeřábek,9397.0,Right Wing Back,5,Hoffenheim,175,['c7f6c4a2-26a3-494b-9aac-60d803ca2785'],51,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:51.387,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,90d59765-1016-4512-a053-e5207271e8df,109,,"[50.0, 67.7]",3890509,1,,,,-2.3499053,,Right Foot,,,,"[42.1, 59.7]",,Ground Pass,,11.24322,,,Niklas Süle,6322.0,,,,,,,1,Regular Play,Tobias Strobl,12321.0,Right Center Back,5,Hoffenheim,175,['3b50669d-b06e-4fcc-a49f-8230c9b0dfe5'],54,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:54.837,Pass,
,,,,,,,,,,,,,,,,,0.974613,,,,,,,,,,,4902df91-f9a1-4d80-93ed-756e394aa252,112,,"[45.2, 55.4]",3890509,1,,,,-0.28511775,,Right Foot,,,,"[56.8, 52.0]",,Ground Pass,,12.088011,,,Nadiem Amiri,8403.0,,,,,,,1,Regular Play,Niklas Süle,6322.0,Center Back,5,Hoffenheim,175,['b8193dfe-544f-4b44-a8ba-d963e46e7718'],57,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:57.237,Pass,
,,,,,,,,,,,,,,,,,1.373433,,,,,,,,,,,898ca9b4-0bf2-4614-9215-d2898f316dc0,115,,"[54.6, 47.8]",3890509,1,,,,2.684987,,Right Foot,,,,"[43.2, 53.4]",,Ground Pass,,12.701181,,,Niklas Süle,6322.0,,,,,,,1,Regular Play,Nadiem Amiri,8403.0,Left Defensive Midfield,5,Hoffenheim,175,['f2b6b835-2b65-4558-aab7-676b677c8795'],59,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:59.412,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,466e252a-46a1-44a4-bd7a-92179e30208a,118,,"[59.8, 60.3]",3890509,2,,,,0.67600995,,Right Foot,,,,"[79.0, 75.7]",,Ground Pass,,24.613005,,,Pavel Kadeřábek,9397.0,,,,,,,1,Regular Play,Niklas Süle,6322.0,Center Back,5,Hoffenheim,175,['3567864e-2cc9-4ea8-a84b-8da886d56009'],5,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:05.985,Pass,
,,,,,,,,,,,,,,,,,1.490233,,,,,,,,,,,ceef5c83-65f6-46fc-93e7-58634f12a3fd,120,,"[76.7, 73.8]",3890509,2,,,,-2.6078844,,Right Foot,,,,"[65.7, 67.3]",,Low Pass,,12.776933,,,Tobias Strobl,12321.0,,,,,,,1,Regular Play,Pavel Kadeřábek,9397.0,Right Wing Back,5,Hoffenheim,175,['c3e80c1e-38fb-4a48-b7c9-a3705fdc8138'],7,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:07.585,Pass,
,,,,,,,,,,,,,,,,,0.941001,,,,,,,,,,,072a5259-1305-4f89-b974-8359298a388c,123,,"[60.2, 66.9]",3890509,2,,,,-0.6669082,,Right Foot,,,,"[69.6, 59.5]",,Ground Pass,,11.963277,,,Sebastian Rudy,6039.0,,,,,,,1,Regular Play,Tobias Strobl,12321.0,Right Center Back,5,Hoffenheim,175,['047ca760-fc16-445c-8367-f7089fa4b502'],9,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:09.275,Pass,
