50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.414675,,,,,,,,,,,,22820f0e-87c5-4071-a5ac-60b7d7e2c37a,16,,"[33.1, 67.7]",3890417,0,,,,0.85789657,,Right Foot,,,,"[41.4, 77.3]",,Ground Pass,,12.690548,,Łukasz Piszczek,5658.0,,,,,,1,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,2,Borussia Dortmund,180,['a00e0977-352b-4c7e-96a9-5eebd5773662'],7,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:07.803,Pass,
,,,,,,,,,,,,,,,,,,1.212491,,,,,,,,,,,,e27c18e9-d58f-42c3-a3e9-6bd4b0edf2fe,19,,"[41.5, 76.2]",3890417,0,,,,-2.9029834,,Right Foot,,,,"[30.4, 73.5]",,Ground Pass,,11.423659,,Sokratis Papastathopoulos,8244.0,,,,,,1,From Kick Off,Łukasz Piszczek,5658.0,Right Back,2,Borussia Dortmund,180,['d08f723c-6d5f-4157-9f90-a1188ab76691'],9,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:09.793,Pass,
,,,,,,,,,,,,,,,,,,1.951437,,,,,,,,,,,,f25e1a9c-ea7d-41c6-80ef-7bb48462a43c,22,,"[22.2, 64.5]",3890417,0,,,,-2.3274255,,Right Foot,,,,"[8.7, 50.2]",,Ground Pass,,19.665707,,Roman Bürki,8225.0,,,,,,1,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,2,Borussia Dortmund,180,['1b249007-6653-40d7-89bf-7cd205a44818'],12,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:12.368,Pass,
,,,,,,,,,,,,,,,,,,4.421886,,,,,,,,,,,,f7a8b391-8ff6-486e-b597-e875bb501d1e,26,,"[8.7, 49.1]",3890417,0,,,,-0.6430086,,Right Foot,,,,"[73.7, 0.4]",,High Pass,,81.22001,Out,Henrikh Mkhitaryan,3275.0,,True,,,,1,From Kick Off,Roman Bürki,8225.0,Goalkeeper,2,Borussia Dortmund,180,"['469d33f1-81dc-4d7d-950e-505f5f106f1a', '6470d195-0404-4159-878d-61b9b676f9dd']",15,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:15.521,Pass,True
,,,,,,,,,,,,,,,,,,1.001922,,,,,,,,,,,,d8f9f3b7-5b42-4a05-b4ce-654954e49f2e,28,,"[51.8, 80.0]",3890417,0,,,,-0.9430886,,,,,,"[63.7, 63.6]",,High Pass,,20.262527,,Raffael Caetano de Araújo,8810.0,,,,,Throw-in,1,From Throw In,Julian Korb,8545.0,Right Back,3,Borussia Mönchengladbach,185,['662918b7-8dea-4d9b-bc4f-08241731ff7d'],31,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:31.384,Pass,
,,,,,,,,,,,,,,,,,,0.6098,,,,,,,,,,,,08ac45fa-9452-42f5-b0b4-3e8f12350dd4,31,,"[63.7, 65.2]",3890417,0,,,,0.5108229,,Right Foot,,,,"[72.8, 70.3]",,Low Pass,,10.431683,,Lars Edi Stindl,8806.0,,,,,,1,From Throw In,Raffael Caetano de Araújo,8810.0,Left Center Forward,3,Borussia Mönchengladbach,185,"['dbf03aca-a50a-4a47-aa18-61d37ed166f3', 'eda5d0c6-aaa5-447c-bda2-c79e0d80e9b5']",32,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:32.386,Pass,True
,,,,,,,,,,,,,,,,,,0.402276,,,,,,,,,,,,77c23ab1-6fa2-47b0-a87c-763378c837e5,35,,"[70.3, 68.1]",3890417,0,,,,2.9841757,,Right Foot,,,,"[64.0, 69.1]",,Ground Pass,,6.3788714,,Raffael Caetano de Araújo,8810.0,,,,,,1,From Throw In,Lars Edi Stindl,8806.0,Right Center Forward,3,Borussia Mönchengladbach,185,"['436a8338-eac2-4c91-b417-dade6d7a0556', 'ceac74b8-3c06-4df2-93f5-a452ff21a92a']",33,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:33.758,Pass,True
,,,,,,,,,,,,,,,,,,0.311996,,,,,,,,,,,,b3ba2ebe-50ed-45a3-bc59-0d2cc8c2be9a,37,,"[64.3, 68.9]",3890417,0,,,,1.5920697,,Right Foot,,,,"[64.2, 73.6]",,Ground Pass,,4.7010636,Incomplete,Ibrahima Traoré,11285.0,,,,,,1,From Throw In,Raffael Caetano de Araújo,8810.0,Left Center Forward,3,Borussia Mönchengladbach,185,"['77afccde-fbd3-4574-b014-71ec7454f35a', 'c1c2230c-6f40-49f4-ab87-dc230b5d1eaf']",34,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:34.161,Pass,
,,,,,,,,,,,,,,,,,,0.666147,,,,,,,,,,,,77afccde-fbd3-4574-b014-71ec7454f35a,39,,"[55.9, 6.5]",3890417,0,,,,3.0525432,,Right Foot,,,,"[50.3, 7.0]",,Ground Pass,,5.6222773,,Joo-Ho Park,5609.0,,,,,Interception,1,From Throw In,Henrikh Mkhitaryan,3275.0,Left Wing,3,Borussia Mönchengladbach,185,"['27b77459-8307-453d-b42b-211abadf2625', 'b3ba2ebe-50ed-45a3-bc59-0d2cc8c2be9a']",34,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:34.472,Pass,
,,,,,,,,,,,,,,,,,,0.578485,,,,,,,,,,,,9c2a247b-379b-4c4e-80d9-eb377cf31797,44,,"[70.1, 72.4]",3890417,0,,,,-0.9556101,,Left Foot,,,,"[75.4, 64.9]",,Low Pass,,9.1836815,,Lars Edi Stindl,8806.0,,,,,Recovery,1,From Throw In,Ibrahima Traoré,11285.0,Right Midfield,3,Borussia Mönchengladbach,185,"['3517a99e-aa21-4b3c-9665-d2af06afade7', '5f86dd24-0bc1-434d-85e1-72cbad901ac9']",35,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:35.613,Pass,True
,,,,,,,,,,,,,,,,,,1.904202,,,,,,,,,,,,22591c79-6fe7-4372-bf28-8d6346682592,51,,"[55.4, 72.6]",3890417,0,,,,-0.19803865,,Right Foot,,,,"[85.3, 66.6]",,High Pass,,30.496065,Pass Offside,Pierre-Emerick Aubameyang,3712.0,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,3,Borussia Mönchengladbach,185,"['58a786a3-8d7c-4147-b21f-ef9b64af4f6f', '8a044351-60fb-445e-9fd2-6c5c0e1604ef']",46,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:46.468,Pass,True
,,,,,,,,,,,,,,,,,,0.971003,,,,,,,,,,,,dbfa55a4-c4e3-4d5c-bc8f-6269db156982,53,,"[35.4, 12.4]",3890417,1,True,,,1.7657565,,Right Foot,,,,"[27.6, 51.9]",,Ground Pass,,40.26276,,Andreas Christensen,3959.0,,,,,Free Kick,1,From Free Kick,Nico Elvedi,8814.0,Left Center Back,4,Borussia Mönchengladbach,185,['96d8663b-844b-4a67-8a39-1252feffe3ac'],2,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:02.216,Pass,
,,,,,,,,,,,,,,,,,,2.394375,,,,,,,,,,,,634f3375-a5cf-4691-af53-7a35a3ad6f2c,55,,"[27.6, 52.0]",3890417,1,,,,-2.1492364,,Right Foot,,,,"[16.5, 35.0]",,Ground Pass,,20.302956,,Yann Sommer,5550.0,,,,,,1,From Free Kick,Andreas Christensen,3959.0,Right Center Back,4,Borussia Mönchengladbach,185,['54271eeb-e9af-44aa-b9f6-35d85273e2b7'],4,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:04.513,Pass,
,,,,,,,,,,,,,,,,,,1.997248,,,,,,,,,,,,551a957a-8dbd-429c-a402-ff1559f6830a,59,,"[14.5, 26.7]",3890417,1,,,,-0.28484192,,Left Foot,,,,"[54.8, 14.9]",,High Pass,,41.992023,,Fabian Johnson,11283.0,,,,,,1,From Free Kick,Yann Sommer,5550.0,Goalkeeper,4,Borussia Mönchengladbach,185,['f0734e02-2f81-4062-9450-5e5ec6befa0b'],9,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:09.130,Pass,
,,,,,,,,,,,,,,,,,,1.249712,,,,,,,,,,,,cd6f89e5-8b17-4d95-83e1-3276e992a519,63,,"[54.3, 14.7]",3890417,1,,,,-2.3561945,,Left Foot,,,,"[45.7, 6.1]",,Ground Pass,,12.162236,,Oscar Wendt,8809.0,,,,,,1,From Free Kick,Fabian Johnson,11283.0,Left Midfield,4,Borussia Mönchengladbach,185,"['6c1e73f0-90e7-474b-a4b4-32b9021146ea', 'f50a824f-f14e-4148-8d1f-ce2e0753d78f']",11,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:11.167,Pass,True
,,,,,,,,,,,,,,,,,,4.16506,,,,,,,,,,,,07f5d9f3-e0ab-4ae6-9adc-c71be0258dbe,65,,"[47.6, 5.0]",3890417,1,,,,0.4006494,,Right Foot,,,,"[87.5, 21.9]",,Ground Pass,,43.331512,Incomplete,,,,,,,,1,From Free Kick,Oscar Wendt,8809.0,Left Back,4,Borussia Mönchengladbach,185,['1da13ecd-0230-47f9-9433-96a01258d745'],12,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:12.417,Pass,
,,,,,,,,,,,,,,,,,,0.974925,,,,,,,,,,,,0a71ad1f-9810-4813-816a-e5b0958ef70d,69,,"[28.6, 60.2]",3890417,1,,,,0.9764108,,Right Foot,,,,"[35.9, 71.0]",,Ground Pass,,13.03572,,Sokratis Papastathopoulos,8244.0,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,4,Borussia Mönchengladbach,185,"['7db6697f-2417-4214-9d3b-7ffbae962ba8', 'da2fe222-7526-4c34-bc61-d634b8ee547c']",19,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:19.417,Pass,True
,,,,,,,,,,,,,,,,,,0.850299,,,,,,,,,,,,cd3b38b2-73d4-422e-8a75-a84faadaa512,73,,"[37.0, 73.5]",3890417,1,,,,0.39707944,,Right Foot,,,,"[52.5, 80.0]",,Ground Pass,,16.807735,Out,Łukasz Piszczek,5658.0,,,,,,1,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,4,Borussia Mönchengladbach,185,"['c7591e59-e98c-4d12-a362-5674cb881e1a', 'd154748b-d422-4475-b476-6ff370f9a08d']",21,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:21.535,Pass,True
,,,,,,,,,,,,,,,,,,1.819541,,,,,,,,,,,,09c8dd1a-171f-4709-b7ca-3eec5736723d,75,,"[69.8, 0.1]",3890417,1,,,,0.37282014,,,,,,"[92.3, 8.9]",,High Pass,,24.159678,,Lars Edi Stindl,8806.0,,,,,Throw-in,1,From Throw In,Oscar Wendt,8809.0,Left Back,5,Borussia Mönchengladbach,185,['f1240617-ef54-4e88-9686-387f3d7fb974'],31,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:31.536,Pass,
,,,,,,,,,,,,,,,,,,1.591821,,,,,,,,,,,,4091e3b3-a20c-4c2b-b72a-e8980e62dd40,80,,"[25.3, 70.4]",3890417,1,,,,-0.4094372,,Head,,,,"[30.6, 68.1]",,High Pass,,5.7775426,,Łukasz Piszczek,5658.0,,,,,Recovery,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,5,Borussia Mönchengladbach,185,['28a177ac-6ab7-455e-a299-127d7ba51582'],34,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:34.220,Pass,
,,,,,,,,,,,,,,,,,,1.386084,,,,,,,,,,,,fbabba40-796e-4862-93cb-a4f4fdf68ff6,82,,"[29.4, 68.1]",3890417,1,,,,-0.76101273,,Head,,,,"[37.8, 60.1]",,High Pass,,11.6,Incomplete,Julian Weigl,8816.0,,,,,,1,From Throw In,Łukasz Piszczek,5658.0,Right Back,5,Borussia Mönchengladbach,185,"['0f5f2e67-a6b9-4f45-9021-c15b69671aef', '15a3621d-b94a-41dd-8cfc-e962197f51e2']",35,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:35.831,Pass,
,,,,,,,,,,,,,,,,,,1.1118,,,,,,,,,,,,0bb14932-c35e-46a8-8feb-b6a5cea68099,88,,"[83.7, 18.9]",3890417,1,,,,-3.0466409,,Right Foot,,,,"[75.3, 18.1]",,Ground Pass,,8.438009,Incomplete,Håvard Nordtveit,8395.0,,,,,,1,From Throw In,Raffael Caetano de Araújo,8810.0,Left Center Forward,5,Borussia Mönchengladbach,185,"['2653ea63-d0d4-4415-ab1e-089c5be863b2', '5dfc398f-e36e-41c2-b8a5-c56f4bf7acfd', '81173bd4-925c-449d-a4a7-332be1c0d6ac', '8f1c733e-ddcd-48e2-bfe4-d8cb7c88a2a5']",38,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:38.923,Pass,True
,,,,,,,,,,,,,,,,,,2.813869,,,,,,,,,,,,61b16dec-1320-41cc-ab43-061902346d99,95,,"[66.5, 46.2]",3890417,1,,,,0.64224005,,Right Foot,,,,"[91.9, 65.2]",,Ground Pass,,31.720026,,Marco Reus,5559.0,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Center Midfield,6,Borussia Dortmund,180,['f4c5cf48-8bfe-4ceb-94a6-6db512ae13b8'],43,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:43.685,Pass,
,,,,,,,,,,,,,,,,,,1.098241,,,,,,,,,,,,30b07db7-cc3a-4df3-9dd2-c6c7024eab91,98,,"[107.3, 62.1]",3890417,1,,,,-1.8330146,8fba3114-bf14-4a85-a363-3db393aa31b9,Right Foot,True,,,"[101.1, 39.0]",,Ground Pass,,23.917566,,İlkay Gündoğan,10287.0,True,,,,,1,Regular Play,Marco Reus,5559.0,Right Wing,6,Borussia Dortmund,180,['c571123f-5fbf-4821-a01f-21ff7bcfcecb'],47,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:47.839,Pass,
,,,,,,,,,,,,,,,,,,0.598604,,,,,,,,,,,,7e55cc82-64a0-4b30-b7fb-40638e56fc29,102,,"[6.0, 36.0]",3890417,2,True,,,1.2371306,,Right Foot,,,,"[17.3, 68.6]",,Ground Pass,,34.5029,,Andreas Christensen,3959.0,,,,,Goal Kick,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,7,Borussia Mönchengladbach,185,['6e1e31fd-deed-4df7-8922-b67503099c03'],8,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:08.877,Pass,
,,,,,,,,,,,,,,,,,,0.876018,,,,,,,,,,,,c3dff90b-1e29-46ff-a5dd-07c76f8785f7,104,,"[16.7, 68.6]",3890417,2,True,,,0.12898697,,Right Foot,,,,"[40.6, 71.7]",,High Pass,,24.100208,Incomplete,,,,,,,,1,From Goal Kick,Andreas Christensen,3959.0,Right Center Back,7,Borussia Mönchengladbach,185,['5a8abbac-8d66-42ec-bde6-d7e460858479'],9,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:09.863,Pass,
,,,,,,,,,,,,,,,,,,3.079025,,,,,,,,,,,,5a8abbac-8d66-42ec-bde6-d7e460858479,105,,"[79.5, 8.4]",3890417,2,,,,0.34071848,,Head,,,,"[101.5, 16.2]",,High Pass,,23.341808,Incomplete,Henrikh Mkhitaryan,3275.0,,,,,Recovery,1,From Goal Kick,Joo-Ho Park,5609.0,Left Back,7,Borussia Mönchengladbach,185,"['653a4c13-7a96-4b21-a58f-738fe0172d63', 'c142de66-1444-4a93-a1e5-388b4f77ca53', 'c3dff90b-1e29-46ff-a5dd-07c76f8785f7']",10,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:10.739,Pass,
,,,,,,,,,,,,,,,,,,1.056389,,,,,,,,,,,,c142de66-1444-4a93-a1e5-388b4f77ca53,108,,"[18.6, 63.9]",3890417,2,,,True,0.6043055,,,,,,"[27.0, 69.7]",,High Pass,,10.20784,,Julian Korb,8545.0,,,,,Recovery,1,From Goal Kick,Andreas Christensen,3959.0,Right Center Back,7,Borussia Mönchengladbach,185,"['5a8abbac-8d66-42ec-bde6-d7e460858479', '767bb589-2d7a-49f0-a8d4-a18bb24a3373', 'b7688640-0bf6-48f3-a7ac-cc5dd183a1dd']",13,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:13.818,Pass,True
,,,,,,,,,,,,,,,,,,1.430866,,,,,,,,,,,,7170881b-bfa7-4e07-88a6-6ed0ff4f4369,110,,"[26.8, 69.7]",3890417,2,,,,0.07785649,,Head,,,,"[40.9, 70.8]",,High Pass,,14.142842,Incomplete,Ibrahima Traoré,11285.0,,,,,,1,From Goal Kick,Julian Korb,8545.0,Right Back,7,Borussia Mönchengladbach,185,"['1d797293-3d28-4e05-83cc-15f3f72301e4', '453fd710-382e-4f09-9c21-4b62993088bb']",14,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:14.915,Pass,
,,,,,,,,,,,,,,,,,,0.807768,,,,,,,,,,,,1d797293-3d28-4e05-83cc-15f3f72301e4,112,,"[79.2, 9.3]",3890417,2,,,,0.72097135,,Other,,,,"[85.8, 15.1]",,Low Pass,,8.786353,,Joo-Ho Park,5609.0,,,,,Recovery,1,From Goal Kick,Julian Weigl,8816.0,Center Defensive Midfield,7,Borussia Mönchengladbach,185,"['7170881b-bfa7-4e07-88a6-6ed0ff4f4369', 'f659cebf-b254-47d3-989a-feaa439149be']",16,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:16.346,Pass,
,,,,,,,,,,,,,,,,,,1.348323,,,,,,,,,,,,313ad9cf-e60a-4cd0-b36a-85ddcfb2aaf2,121,,"[38.9, 67.8]",3890417,2,,,,0.075127155,,Left Foot,,,,"[48.2, 68.5]",,Ground Pass,,9.326307,,Lars Edi Stindl,8806.0,,,,,,1,From Goal Kick,Ibrahima Traoré,11285.0,Right Midfield,7,Borussia Mönchengladbach,185,"['937b1b6e-e9e3-40e8-976b-4282bd152f52', 'ab676cfc-ebcf-4f32-8081-f8142a9cdba1']",19,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:19.430,Pass,True
