50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,2.8467,,,,,,,,,,5937df79-ae0c-4536-ad86-69e2325d5c50,17,,"[29.6, 32.8]",3890471,0,,,,,1.583422,,Right Foot,,,,"[29.1, 72.4]",,Ground Pass,,39.603157,,,,Daniel Schwaab,8270.0,,,,,,1,From Kick Off,Georg Niedermeier,40470.0,Left Center Back,2,VfB Stuttgart,174,['ba5b9898-d208-4087-911f-1a1ebbd8f210'],9,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:09.559,Pass,
,,,,,,,,,,,,,,,,,,,,2.398192,,,,,,,,,,340603f8-100c-4dc1-99d5-823a7dac5d67,21,,"[37.3, 78.0]",3890471,0,,,,,-0.07773776,,Right Foot,,,,"[84.8, 74.3]",,High Pass,,47.643887,,,,Timo Werner,5557.0,,,,,,1,From Kick Off,Daniel Schwaab,8270.0,Right Center Back,2,VfB Stuttgart,174,['7ca59f2e-c21a-40eb-88be-ce1f9e4bbea1'],14,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:14.124,Pass,
,,,,,,,,,,,,,,,,,,,,0.063253,,,,,,,,,,8238799f-8cba-45bc-9bb7-143c109fdea7,24,,"[83.4, 73.0]",3890471,0,,,,,-0.19321148,,Right Foot,,,,"[88.0, 72.1]",,High Pass,,4.6872168,,Incomplete,,Martin Harnik,8557.0,,,,,,1,From Kick Off,Timo Werner,5557.0,Center Forward,2,VfB Stuttgart,174,"['34b1ef04-2439-4f36-8da6-4f83dd52c16c', '669dcc3a-4523-4cfd-96e9-93b44f81ef54']",18,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:18.988,Pass,
,,,,,,,,,,,,,,,,,,,,0.851072,,,,,,,,,,f99103a4-5595-4dcf-97a3-d6a2f712d714,27,,"[25.5, 24.7]",3890471,0,,,,,-1.6431336,,Head,,,,"[25.0, 17.8]",,Low Pass,,6.9180923,,,,Granit Xhaka,3500.0,,,,,Recovery,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,3,Borussia Mönchengladbach,185,['e26f4f9c-a41b-4bc0-9782-9164aca00711'],21,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:21.019,Pass,
,,,,,,,,,,,,,,,,,,,,1.272163,,,,,,,,,,2e01fb6e-4f71-47d5-8ff6-f6d0027f14e5,29,,"[25.0, 17.8]",3890471,0,,,,,-3.0916343,,Left Foot,,,,"[13.0, 17.2]",,Ground Pass,,12.014991,,,,Håvard Nordtveit,8395.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,3,Borussia Mönchengladbach,185,['d6304921-f386-4c93-8f86-8f315b03c57f'],21,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:21.870,Pass,
,,,,,,,,,,,,,,,,,,,,2.075363,,,,,,,,,,dd696791-ef9f-424f-899b-35c74b595799,32,,"[13.3, 17.5]",3890471,0,,,,,2.0074234,,Left Foot,,,,"[4.9, 35.5]",,Ground Pass,,19.863535,,,,Yann Sommer,5550.0,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,3,Borussia Mönchengladbach,185,['c608ae44-a8a2-46f4-93ae-e98b2b856282'],24,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:24.228,Pass,
,,,,,,,,,,,,,,,,,,,,2.960165,,,,,,,,,,0046b2a8-2d12-4432-9edd-dc9f618cbefb,36,,"[6.4, 39.5]",3890471,0,,,,,0.63183874,,Right Foot,,,,"[49.3, 70.9]",,High Pass,,53.163616,,,,Fabian Johnson,11283.0,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,3,Borussia Mönchengladbach,185,"['53478331-6922-45f5-beaf-06c3bcfd82b9', '8f0eb332-ef7f-48ba-8806-ef7767cacf87']",27,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:27.917,Pass,True
,,,,,,,,,,,,,,,,,,,,0.835206,,,,,,,,,,c0d8c647-2a2d-4eeb-940d-96764c7647aa,40,,"[72.8, 0.1]",3890471,0,,,,,1.423119,,,,,,"[74.6, 12.2]",,Low Pass,,12.233151,,,,Christian Gentner,8959.0,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,4,VfB Stuttgart,174,['06250656-868a-4964-8f3c-f544f64c0d8c'],38,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:38.975,Pass,
,,,,,,,,,,,,,,,,,,,,0.609268,,,,,,,,,,95c6f9f0-9faa-44c9-9ac4-ef92951c353f,43,,"[74.6, 12.2]",3890471,0,,,,,-1.867641,,Right Foot,,,,"[72.0, 3.7]",,Ground Pass,,8.888757,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,From Throw In,Christian Gentner,8959.0,Left Center Midfield,4,VfB Stuttgart,174,['7f8f7b97-0e8f-4158-83f8-13fecb534c2d'],39,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:39.915,Pass,
,,,,,,,,,,,,,,,,,,,,1.220087,,,,,,,,,,e57cfb73-2b7a-43e1-a1bc-e7f19ebfef24,46,,"[74.6, 4.0]",3890471,0,,,,,0.041355718,,Left Foot,,,,"[89.1, 4.6]",,Low Pass,,14.512408,,Incomplete,,Timo Werner,5557.0,,,,,,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,4,VfB Stuttgart,174,"['7c39f695-290a-4ece-ab1d-36d7c4c628b2', '9b2d7515-4d1e-4482-9c48-a2564a3e4399']",42,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:42.101,Pass,
,,,,,,,,,,,,,,,,,,,,1.316654,,,,,,,,,,67545ebe-509d-44f8-a6ee-ecf849ecc0c1,51,,"[29.6, 74.4]",3890471,0,,,,,0.1659474,,Right Foot,,,,"[49.9, 77.8]",,High Pass,,20.58276,,,,Thorgan Hazard,5632.0,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,5,Borussia Mönchengladbach,185,"['8c62fda6-77e2-449b-92d5-1748fb5e16cc', 'a814de1b-a592-4f33-b57a-86b21604367b']",44,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:44.637,Pass,True
,,,,,,,,,,,,,,,,,,,,1.481725,,,,,,,,,,f471d8f0-56b2-4ca5-8c24-5bc5ff857308,53,,"[49.9, 77.8]",3890471,0,,,,,-1.4121411,,Right Foot,,,,"[51.9, 65.3]",,Low Pass,,12.658989,,,,Lars Edi Stindl,8806.0,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Center Attacking Midfield,5,Borussia Mönchengladbach,185,['4744b719-512c-46c4-95f3-f7dacccc4a73'],45,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:45.954,Pass,
,,,,,,,,,,,,,,,,,,,,1.369651,,,,,,,,,,ed99c6fc-a5b8-43a0-a30e-1c7a2fd61777,56,,"[55.6, 66.1]",3890471,0,,,,,-0.9530406,,Right Foot,,,,"[63.7, 54.7]",,Ground Pass,,13.984634,,,,Raffael Caetano de Araújo,8810.0,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Right Center Forward,5,Borussia Mönchengladbach,185,"['bdcc8b9a-9145-4047-adf6-b9ea2763c6fd', 'df53d9b0-3b41-4b33-9dd7-68539bc87081']",47,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:47.436,Pass,True
,,,,,,,,,,,,,,,,,,,,1.772508,,,,,,,,,,52445c83-6981-4a60-98ab-1f8ec1e9af65,60,,"[70.5, 55.8]",3890471,0,,,,,0.8917371,,Right Foot,,,,"[86.4, 75.5]",,Ground Pass,,25.316002,,,,Fabian Johnson,11283.0,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,5,Borussia Mönchengladbach,185,['c9bb5b61-c789-4580-908c-1f4250abde9e'],50,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:50.388,Pass,
,,,,,,,,,,,,,,,,,,,,2.637226,,,,,,,,,,28f5fcae-53b1-443e-9975-9987cd424f52,66,,"[7.0, 44.1]",3890471,1,,,,,0.10505991,,Right Foot,,,,"[63.9, 50.1]",,High Pass,,57.21547,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Przemysław Tytoń,9082.0,Goalkeeper,6,VfB Stuttgart,174,['75e644da-88b0-4a5e-a14e-73a7a410ea3a'],29,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:29.320,Pass,
,,,,,,,,,,,,,,,,,,,,3.493515,,,,,,,,,,75e644da-88b0-4a5e-a14e-73a7a410ea3a,67,,"[56.2, 30.0]",3890471,1,,,,,1.3383869,,Head,,,,"[64.2, 63.8]",,Low Pass,,34.733845,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Mahmoud Dahoud,8238.0,Right Defensive Midfield,6,VfB Stuttgart,174,"['06ca3806-a7ef-421d-a95e-9eb118e57843', '28f5fcae-53b1-443e-9975-9987cd424f52']",31,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:31.957,Pass,
,,,,,,,,,,,,,,,,,,,,1.556217,,,,,,,,,,06ca3806-a7ef-421d-a95e-9eb118e57843,68,,"[55.9, 16.3]",3890471,1,,,,,-0.40394482,,Left Foot,,,,"[81.4, 5.4]",,Ground Pass,,27.731932,,,,Filip Kostić,5591.0,,,,,Recovery,1,From Goal Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,6,VfB Stuttgart,174,"['697279a2-9760-44cf-a89f-5acbe7591f63', '75e644da-88b0-4a5e-a14e-73a7a410ea3a']",35,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:35.451,Pass,
,,,,,,,,,,,,,,,,,,,,1.342006,,,,,,,,,,fb92a2c1-11c2-4684-bd7f-20aa6ea87f76,80,,"[2.2, 63.0]",3890471,1,,,,,1.2041587,,Right Foot,,,,"[7.0, 75.5]",,Ground Pass,,13.389921,,,,Nico Elvedi,8814.0,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,7,Borussia Mönchengladbach,185,['c2394aaa-b775-4ecf-a289-8800db6b0bb2'],43,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:43.530,Pass,
,,,,,,,,,,,,,,,,,,,,0.902307,,,,,,,,,,427996e1-c231-4697-855f-5b33b3c03781,84,,"[6.7, 74.7]",3890471,1,,,,,-1.0322889,,Right Foot,,,,"[11.3, 67.0]",,Ground Pass,,8.969393,,,,Fabian Johnson,11283.0,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,7,Borussia Mönchengladbach,185,"['6b5a85e5-55e3-469f-a8eb-70c8c9208b41', '8888b480-9df8-4fc3-b06f-648030986b1e']",45,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:45.127,Pass,True
,,,,,,,,,,,,,,,,,,,,0.892521,,,,,,,,,,46f691a4-8f8d-4106-9ed8-c33fb212b613,86,,"[11.3, 67.0]",3890471,1,,,,,3.0798156,,Left Foot,,,,"[1.6, 67.6]",,Ground Pass,,9.718539,,,,Mahmoud Dahoud,8238.0,,,,,,1,Regular Play,Fabian Johnson,11283.0,Right Wing Back,7,Borussia Mönchengladbach,185,['a9dfefe2-3dbf-4dd8-97fc-99caa331310e'],46,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:46.029,Pass,
,,,,,,,,,,,,,,,,,,,,2.750889,,,,,,,,,,a21454d5-2f50-498a-bb08-f8d244d79388,88,,"[1.9, 67.6]",3890471,1,,,,,0.28507692,,Right Foot,,,,"[40.8, 79.0]",,High Pass,,40.536034,,Out,,Thorgan Hazard,5632.0,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,7,Borussia Mönchengladbach,185,['8e10550a-8e69-4c2d-a9b9-416fb0b0ce9f'],46,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:46.921,Pass,
,,,,,,,,,,,,,,,,,,,,1.510568,,,,,,,,,,339f7c2c-1972-475e-af0f-689beb99ee7e,90,,"[79.1, 0.1]",3890471,1,,,,,0.26811078,,,,,,"[97.3, 5.1]",,High Pass,,18.874321,,,,Christian Gentner,8959.0,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,8,VfB Stuttgart,174,['15e7075e-d9cd-4842-873f-1fc0e1fe1323'],57,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:57.147,Pass,
,,,,,,,,,,,,,,,,,,,,1.29423,,,,,,,,,,8122fa71-8f65-4eb0-9ca2-519e71eee477,93,,"[97.3, 5.1]",3890471,1,,,,True,2.8809903,,,,,,"[92.8, 6.3]",,High Pass,,4.6572523,,Incomplete,,Filip Kostić,5591.0,,,,,,1,From Throw In,Christian Gentner,8959.0,Left Center Midfield,8,VfB Stuttgart,174,"['733e3de9-3a06-49a1-8cd1-5025c07e75a5', '8bd2ca85-f0db-44e3-a582-30df46f477c5', 'cbe15a64-67f3-43bb-aebd-57cebb6070f0']",58,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:58.698,Pass,True
,,,,,,,,,,,,,,,,,,,,2.241756,,,,,,,,,,8bd2ca85-f0db-44e3-a582-30df46f477c5,95,,"[27.3, 73.8]",3890471,1,,,,,0.45647928,,Head,,,,"[38.5, 79.3]",,High Pass,,12.47758,,Out,,Thorgan Hazard,5632.0,,,,,Recovery,1,From Throw In,Fabian Johnson,11283.0,Right Wing Back,8,VfB Stuttgart,174,"['8122fa71-8f65-4eb0-9ca2-519e71eee477', 'b03ccd84-9bb5-48c9-8ce5-5a509bc129e9']",59,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:59.992,Pass,
,,,,,,,,,,,,,,,,,,,,0.747478,,,,,,,,,,9e126c93-9f0b-4fcf-a0b8-b767c250ff2c,97,,"[86.2, 0.1]",3890471,2,,,,,1.6717181,,,,,,"[85.4, 8.0]",,Low Pass,,7.940403,,,,Timo Werner,5557.0,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,9,VfB Stuttgart,174,['bd294570-db44-460f-a8cc-7a6c738bbc35'],12,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:12.475,Pass,
,,,,,,,,,,,,,,,,,,,,0.395577,,,,,,,,,,0d03ab23-faf9-4fe3-8f67-537c815b5e07,100,,"[85.7, 9.2]",3890471,2,,,,,-1.3360738,,Right Foot,,,,"[86.8, 4.6]",,Ground Pass,,4.7296934,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,From Throw In,Timo Werner,5557.0,Center Forward,9,VfB Stuttgart,174,"['56fb6eb4-09df-4a24-9b3c-7925a3050c29', '6c37c8d2-fd0d-46b9-947a-eea5bae30a44']",13,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:13.222,Pass,True
,,,,,,,,,,,,,,,,,,,,1.20116,,,,,,,,,,5307d98a-37b1-4c77-b8d6-36ebc38ca1f0,106,,"[94.3, 4.6]",3890471,2,,,,,1.0520419,,Left Foot,True,,,"[110.0, 32.1]",,High Pass,,31.66607,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Filip Kostić,5591.0,Left Midfield,10,VfB Stuttgart,174,['9a466f76-f765-4200-9631-c468f0d45bff'],49,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:49.628,Pass,
,,,,,,,,,,,,,,,,,,,,2.014046,,,,,,,,,,d1e8e159-e009-4e60-81da-78937e90895c,116,,"[22.2, 48.6]",3890471,2,,,,,-0.30752125,,Left Foot,,,,"[45.5, 41.2]",,Ground Pass,,24.44688,,Incomplete,,Lars Edi Stindl,8806.0,,,,,,1,From Free Kick,Thorgan Hazard,5632.0,Center Attacking Midfield,10,VfB Stuttgart,174,"['9bf617a3-25b8-4dae-b24a-2a83ab760fbc', 'b71226c6-6b9d-4044-b1f3-13140e0e1d35', 'f1df7c09-1611-43f1-956c-60ba971d3ba5']",55,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:55.487,Pass,True
,,,,,,,,,,,,,,,,,,,,1.670909,,,,,,,,,,43e751bf-5d2f-4079-8dd3-7225436345f2,125,,"[80.2, 38.9]",3890471,2,,,,,1.1728674,,Right Foot,,,,"[89.7, 61.5]",,High Pass,,24.515505,,Incomplete,,Martin Harnik,8557.0,,,,,,1,From Free Kick,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,10,VfB Stuttgart,174,"['cc2f1e32-42fc-4824-8f9e-bfcb05cc8976', 'd55f5fe7-1485-47e7-b7ce-f59f099919cb']",59,,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:59.087,Pass,
,,,,,,,,,,,,,,,,,,,,0.255785,,,,,,,,,,dd10c051-d1f1-44a1-8db0-14bdd0bd1bac,130,,"[70.5, 3.2]",3890471,3,,,,,0.23109066,,Right Foot,,,,"[75.6, 4.4]",,Ground Pass,,5.239275,,Incomplete,,Oscar Wendt,8809.0,,,,,,1,From Free Kick,Thorgan Hazard,5632.0,Center Attacking Midfield,10,VfB Stuttgart,174,"['65598beb-cd8b-4b8e-adbf-a9c546b7cc79', '797512a6-c8fe-45b3-8642-8d91bd17c809']",7,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:03:07.109,Pass,
