50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.251738,,,,,,,,,,,,4d1fa40c-4195-41d0-90f4-7b773a23581f,16,,,"[28.0, 33.1]",3890362,0,,,,1.5350972,,Left Foot,,,"[28.6, 49.9]",Ground Pass,,16.81071,,,,Pirmin Schwegler,8556.0,,,,,,1,From Kick Off,Ermin Bičakčić,9396.0,Left Center Back,2,Hoffenheim,175,['9aab7e67-ee36-485b-937d-7aec8a2e5992'],7,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:07.490,Pass,
,,,,,,,,,,,,,,,,,1.090651,,,,,,,,,,,,51f93025-bdc8-4e81-871f-e87ad2a8ecff,19,,,"[34.8, 49.4]",3890362,0,,,,-0.41450688,,Right Foot,,,"[52.3, 41.7]",Ground Pass,,19.1191,,,,Sebastian Rudy,6039.0,,,,,,1,From Kick Off,Pirmin Schwegler,8556.0,Left Defensive Midfield,2,Hoffenheim,175,['69baa719-d8d6-4dc3-b2b6-e092d4a17c3c'],10,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:10.510,Pass,
,,,,,,,,,,,,,,,,,1.112891,,,,,,,,,,,,7bb9311d-e258-4bc9-883f-8c614ff832c9,21,,,"[52.3, 41.7]",3890362,0,,,,2.638099,,Right Foot,,,"[40.5, 48.2]",Ground Pass,,13.471823,,,,Pirmin Schwegler,8556.0,,,,,,1,From Kick Off,Sebastian Rudy,6039.0,Right Defensive Midfield,2,Hoffenheim,175,['3d65a00d-b5bb-4b6d-a81f-99192bfafe04'],11,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:11.600,Pass,
,,,,,,,,,,,,,,,,,0.9934,,,,,,,,,,,,d454037e-a532-4470-8321-086f8992e31f,24,,,"[43.9, 49.0]",3890362,0,,,,0.57096845,,Right Foot,,,"[57.6, 57.8]",Ground Pass,,16.282812,,,,Kevin Volland,8215.0,,,,,,1,From Kick Off,Pirmin Schwegler,8556.0,Left Defensive Midfield,2,Hoffenheim,175,['768f6b40-b06e-4181-a65e-186c9d82f725'],13,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:13.713,Pass,
,,,,,,,,,,,,,,,,,1.573753,,,,,,,,,,,,47701967-f7b9-4ee0-b64a-7b5d40dccb6f,26,,,"[57.6, 57.8]",3890362,0,,,,2.640827,,Right Foot,,,"[42.8, 65.9]",Ground Pass,,16.871574,,,,Niklas Süle,6322.0,,,,,,1,From Kick Off,Kevin Volland,8215.0,Right Midfield,2,Hoffenheim,175,['067601f8-272b-4fd0-99c9-e8e85091f905'],14,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:14.706,Pass,
,,,,,,,,,,,,,,,,,0.835678,,,,,,,,,,,,ba678017-1e84-4151-9c9c-b1fb00aaa099,29,,,"[42.8, 65.9]",3890362,0,,,,-1.6642731,,Right Foot,,,"[41.9, 56.3]",Ground Pass,,9.642096,,,,Pirmin Schwegler,8556.0,,,,,,1,From Kick Off,Niklas Süle,6322.0,Right Center Back,2,Hoffenheim,175,['4197e531-3df7-4c65-a5d1-f2cba96d46ed'],16,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:16.320,Pass,
,,,,,,,,,,,,,,,,,1.959589,,,,,,,,,,,,3082b2b2-a159-4447-a488-8e6ee2ee63aa,32,,,"[45.8, 53.1]",3890362,0,,,,-1.5957022,,Right Foot,,,"[45.1, 25.0]",Ground Pass,,28.108717,,,,Ermin Bičakčić,9396.0,,,,,,1,From Kick Off,Pirmin Schwegler,8556.0,Left Defensive Midfield,2,Hoffenheim,175,['dfe3ffc6-a4a2-4a04-a5ff-19df6fd0dfa9'],19,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:19.416,Pass,
,,,,,,,,,,,,,,,,,1.240329,,,,,,,,,,,,37071d51-6d89-4ed7-87f3-766a9f33c8fc,35,,,"[47.1, 24.1]",3890362,0,,,,1.6289318,,Left Foot,,,"[46.0, 43.0]",Ground Pass,,18.931984,,,,Pirmin Schwegler,8556.0,,,,,,1,From Kick Off,Ermin Bičakčić,9396.0,Left Center Back,2,Hoffenheim,175,['d9e8afea-6dd1-40fa-b5b6-3801e21c4f18'],22,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:22.532,Pass,
,,,,,,,,,,,,,,,,,1.890866,,,,,,,,,,,,74688844-fdcf-43cb-82cd-f7b1d2157a7c,39,,,"[55.7, 52.8]",3890362,0,,,,2.2348425,,Right Foot,,,"[46.7, 64.3]",Ground Pass,,14.603082,,,,Niklas Süle,6322.0,,,,,,1,From Kick Off,Pirmin Schwegler,8556.0,Left Defensive Midfield,2,Hoffenheim,175,"['1da3e3f3-f4a8-4aee-befd-e7d14bd5f44d', '66c2a494-15dc-4e0a-9271-9b914d7d895f']",29,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:29.230,Pass,True
,,,,,,,,,,,,,,,,,0.882153,,,,,,,,,,,,ec6a7f48-7309-417c-9c19-4b1363c0ec5f,42,,,"[38.1, 59.9]",3890362,0,,,,0.72374797,,Left Foot,,,"[46.7, 67.5]",Ground Pass,,11.4769335,,,,Pirmin Schwegler,8556.0,,,,,,1,From Kick Off,Niklas Süle,6322.0,Right Center Back,2,Hoffenheim,175,['afbc2a22-736c-488b-8be6-80d331d4e7b9'],33,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:33.955,Pass,
,,,,,,,,,,,,,,,,,1.186213,,,,,,,,,,,,9bb2d140-6a44-4d1b-8dc1-042eea2851df,45,,,"[45.1, 64.3]",3890362,0,,,,-0.79440695,,Right Foot,,,"[56.1, 53.1]",Ground Pass,,15.698407,,,,Sebastian Rudy,6039.0,,,,,,1,From Kick Off,Pirmin Schwegler,8556.0,Left Defensive Midfield,2,Hoffenheim,175,['cc1fee61-6eb4-410b-891c-90f4dfff526b'],36,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:36.831,Pass,
,,,,,,,,,,,,,,,,,1.223285,,,,,,,,,,,,3a349d52-12c0-40ae-a236-a63e2ce137e6,47,,,"[56.1, 53.1]",3890362,0,,,,2.9020097,,Right Foot,,,"[43.0, 56.3]",Ground Pass,,13.485177,,,,Pirmin Schwegler,8556.0,,,,,,1,From Kick Off,Sebastian Rudy,6039.0,Right Defensive Midfield,2,Hoffenheim,175,['533543dd-d903-4169-bf19-993d0bae18ec'],38,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:38.017,Pass,
,,,,,,,,,,,,,,,,,1.091774,,,,,,,,,,,,f804a2ed-035b-4841-a52f-0dab22cdfa12,50,,,"[44.3, 54.8]",3890362,0,,,,0.19968389,,Right Foot,,,"[69.5, 59.9]",Ground Pass,,25.710892,,,,Kevin Volland,8215.0,,,,,,1,From Kick Off,Pirmin Schwegler,8556.0,Left Defensive Midfield,2,Hoffenheim,175,['ed5052fa-345c-4590-9bb7-ed3c8d4e52fe'],40,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:40.806,Pass,
,,,,,,,,,,,,,,,,,0.507034,,,,,,,,,,,,7d7dc0ea-8e02-41fb-9045-d387350a6c33,57,,,"[69.2, 61.5]",3890362,0,,,,-0.44310257,,Right Foot,,,"[75.1, 58.7]",Ground Pass,,6.530697,,,,Eduardo Jesús Vargas Rojas,27317.0,,,,,Free Kick,1,From Free Kick,Sebastian Rudy,6039.0,Right Defensive Midfield,3,Hoffenheim,175,['f9426e9c-34ff-44e9-9ba2-9ef5e2c211f3'],57,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:57.743,Pass,
,,,,,,,,,,,,,,,,,1.38167,,,,,,,,,,,,fe680d41-bf60-4d1c-9a53-c597b714f6c2,60,,,"[75.1, 58.7]",3890362,0,,,,1.8208835,,Right Foot,,,"[70.4, 77.1]",Ground Pass,,18.990788,,,,Tobias Strobl,12321.0,,,,,,1,From Free Kick,Eduardo Jesús Vargas Rojas,27317.0,Left Center Forward,3,Hoffenheim,175,['c93cd9b6-b3f8-43d5-9d0b-440ce693c67b'],58,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:58.286,Pass,
,,,,,,,,,,,,,,,,,1.180748,,,,,,,,,,,,cff9e8fa-f76d-4be9-acc6-84c08404d940,62,,,"[70.4, 77.1]",3890362,0,,,,-2.1361327,,Right Foot,,,"[64.5, 67.8]",Ground Pass,,11.013628,,,,Sebastian Rudy,6039.0,,,,,,1,From Free Kick,Tobias Strobl,12321.0,Right Back,3,Hoffenheim,175,['d62bda9e-d2df-4bd1-978e-9ec51e62d83b'],59,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:59.668,Pass,
,,,,,,,,,,,,,,,,,0.795888,,,,,,,,,,,,825617f5-2401-4a43-bdfb-f9b1580dc87f,65,,,"[61.5, 62.2]",3890362,1,,,,-2.0885782,,Right Foot,,,"[57.0, 54.3]",Ground Pass,,9.091755,,,,Pirmin Schwegler,8556.0,,,,,,1,From Free Kick,Sebastian Rudy,6039.0,Right Defensive Midfield,3,Hoffenheim,175,['47a0476a-2f62-4d8a-a72e-e723fc11be45'],1,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:01.837,Pass,
,,,,,,,,,,,,,,,,,1.663546,,,,,,,,,,,,81fe6c38-d182-469c-90ab-55184ffe67e5,67,,,"[56.3, 53.8]",3890362,1,,,,2.4108276,,Right Foot,,,"[42.8, 65.9]",Ground Pass,,18.128983,,,,Niklas Süle,6322.0,,,,,,1,From Free Kick,Pirmin Schwegler,8556.0,Left Defensive Midfield,3,Hoffenheim,175,['c2f4bf4d-104b-40e8-840a-ade80271f838'],2,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:02.632,Pass,
,,,,,,,,,,,,,,,,,1.363684,,,,,,,,,,,,f87440e1-3046-4c7a-8a6b-ba96e0397b64,70,,,"[42.8, 65.9]",3890362,1,,,,-1.8059473,,Right Foot,,,"[40.5, 56.3]",Ground Pass,,9.871676,,,,Pirmin Schwegler,8556.0,,,,,,1,From Free Kick,Niklas Süle,6322.0,Right Center Back,3,Hoffenheim,175,['bde62daf-95b6-468a-9bd9-3b57f55f5cbe'],5,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:05.181,Pass,
,,,,,,,,,,,,,,,,,1.08157,,,,,,,,,,,,e0f8bda5-130d-4356-8f95-5204ed37326a,73,,,"[41.5, 52.5]",3890362,1,,,,-0.4501349,,Right Foot,,,"[56.4, 45.3]",Ground Pass,,16.548414,,,,Sebastian Rudy,6039.0,,,,,,1,From Free Kick,Pirmin Schwegler,8556.0,Left Defensive Midfield,3,Hoffenheim,175,['93b2c8b3-1b2f-4c40-80a2-2a2aaf52108a'],7,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:07.734,Pass,
,,,,,,,,,,,,,,,,,1.274737,,,,,,,,,,,,9e7d0fde-86d8-484a-be2e-0733f0e60385,75,,,"[56.4, 45.3]",3890362,1,,,,2.8109138,,Left Foot,,,"[43.0, 49.9]",Ground Pass,,14.167568,,,,Pirmin Schwegler,8556.0,,,,,,1,From Free Kick,Sebastian Rudy,6039.0,Right Defensive Midfield,3,Hoffenheim,175,['0f268ecc-e246-48f8-8c99-6469af053523'],8,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:08.815,Pass,
,,,,,,,,,,,,,,,,,0.70477,,,,,,,,,,,,d785359a-bdba-43b1-a82e-789160887567,78,,,"[52.0, 45.4]",3890362,1,,,,1.1886797,,Left Foot,,,"[56.3, 56.1]",Ground Pass,,11.531695,,,,Sebastian Rudy,6039.0,,,,,,1,From Free Kick,Pirmin Schwegler,8556.0,Left Defensive Midfield,3,Hoffenheim,175,['ff14b867-01a2-4c41-9814-684eca830a25'],13,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:13.232,Pass,
,,,,,,,,,,,,,,,,,1.046021,,,,,,,,,,,,5d9c81e7-c1f8-4aba-8236-1a5368676403,82,,,"[56.6, 56.3]",3890362,1,,,,2.3158937,,Right Foot,,,"[44.7, 69.2]",Ground Pass,,17.550499,,,,Niklas Süle,6322.0,,,,,,1,From Free Kick,Sebastian Rudy,6039.0,Right Defensive Midfield,3,Hoffenheim,175,"['15f43fe2-81e6-420a-a719-ccdaf2098c01', '6c493ce4-e513-4768-b50b-763fd355259d']",14,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:14.697,Pass,True
,,,,,,,,,,,,,,,,,0.857426,,,,,,,,,,,,750872d7-c726-4143-a56e-a09419cc6d8b,85,,,"[48.6, 69.2]",3890362,1,,,,0.7917675,,Left Foot,,,"[56.4, 77.1]",Ground Pass,,11.101802,,,,Tobias Strobl,12321.0,,,,,,1,From Free Kick,Niklas Süle,6322.0,Right Center Back,3,Hoffenheim,175,['9c411a92-d3fe-4ce8-a984-8552eb0dcbb6'],18,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:18.286,Pass,
,,,,,,,,,,,,,,,,,1.335898,,,,,,,,,,,,b603083c-5d44-4edd-b0ee-168f52a1f604,87,,,"[56.4, 77.1]",3890362,1,,,,-2.62652,,Right Foot,,,"[45.8, 71.1]",Ground Pass,,12.180312,,,,Niklas Süle,6322.0,,,,,,1,From Free Kick,Tobias Strobl,12321.0,Right Back,3,Hoffenheim,175,['267f8712-117a-4bc8-b6e3-9ba6d49cba16'],19,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:19.143,Pass,
,,,,,,,,,,,,,,,,,0.925894,,,,,,,,,,,,20e5f18f-f99a-49f6-ad7e-d0a084e7c125,90,,,"[46.1, 71.2]",3890362,1,,,,-1.7467359,,Right Foot,,,"[44.5, 62.2]",Ground Pass,,9.141116,,,,Pirmin Schwegler,8556.0,,,,,,1,From Free Kick,Niklas Süle,6322.0,Right Center Back,3,Hoffenheim,175,['ef2c886e-b6c2-4634-a570-52d174698064'],22,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:22.560,Pass,
,,,,,,,,,,,,,,,,,1.141806,,,,,,,,,,,,3850dcca-c6ed-4885-9946-b0378cd46a71,93,,,"[50.7, 64.1]",3890362,1,,,,-0.726107,,Left Foot,,,"[62.3, 53.8]",Ground Pass,,15.5128975,,,,Sebastian Rudy,6039.0,,,,,,1,From Free Kick,Pirmin Schwegler,8556.0,Left Defensive Midfield,3,Hoffenheim,175,['7b6faeb6-73aa-4fb2-90f3-446d5303dacf'],29,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:29.289,Pass,
,,,,,,,,,,,,,,,,,1.545095,,,,,,,,,,,,0fc71f82-55c2-4fa1-a7fa-7b6338e754b9,95,,,"[62.3, 53.8]",3890362,1,,,,1.5566463,,Right Foot,,,"[62.6, 75.0]",Ground Pass,,21.202122,,,,Tobias Strobl,12321.0,,,,,,1,From Free Kick,Sebastian Rudy,6039.0,Right Defensive Midfield,3,Hoffenheim,175,['e70dba9b-4e82-4bdb-a5c4-0055b9af669e'],30,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:30.431,Pass,
,,,,,,,,,,,,,,,,,1.591255,,,,,,,,,,,,de3639bb-34fb-474b-874b-1b4bdd8eb909,97,,,"[62.6, 75.0]",3890362,1,,,,-2.8953,,Right Foot,,,"[44.7, 70.5]",Ground Pass,,18.456978,,,,Niklas Süle,6322.0,,,,,,1,From Free Kick,Tobias Strobl,12321.0,Right Back,3,Hoffenheim,175,['f42d27dd-e19a-46bd-9271-07870522db52'],31,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:31.976,Pass,
,,,,,,,,,,,,,,,,,1.164373,,,,,,,,,,,,2cd87281-bda7-47d5-87f8-d8a873946fe7,99,,,"[44.7, 70.5]",3890362,1,,,,-1.506599,,Right Foot,,,"[45.6, 56.5]",Ground Pass,,14.028899,,,,Pirmin Schwegler,8556.0,,,,,,1,From Free Kick,Niklas Süle,6322.0,Right Center Back,3,Hoffenheim,175,['c04c23b4-a86c-45d4-85e6-4d7bc0ec0e7f'],33,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:33.567,Pass,
,,,,,,,,,,,,,,,,,1.700712,,,,,,,,,,,,1d7768cc-2e79-4ea2-81b9-fe031c5b9dfd,102,,,"[45.6, 56.5]",3890362,1,,,,-1.5651307,,Right Foot,,,"[45.8, 21.2]",Ground Pass,,35.300568,,,,Ermin Bičakčić,9396.0,,,,,,1,From Free Kick,Pirmin Schwegler,8556.0,Left Defensive Midfield,3,Hoffenheim,175,['5e3725c0-a53b-4260-8b3e-8f77003be624'],36,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:36.040,Pass,
,,,,,,,,,,,,,,,,,2.261858,,,,,,,,,,,,1996ee17-f2a5-4f9a-bfe4-5a205edd604b,105,,,"[44.5, 20.2]",3890362,1,,,,2.5753875,,Left Foot,,,"[19.8, 35.9]",Ground Pass,,29.267387,,,,Oliver Baumann,8393.0,,,,,,1,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,3,Hoffenheim,175,['8d7d5391-0e9c-477e-ad03-1728ab45d87e'],40,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:40.329,Pass,
,,,,,,,,,,,,,,,,,1.565309,,,,,,,,,,,,3a9c847a-092f-4946-a68d-8ca43afb9082,108,,,"[19.6, 38.4]",3890362,1,,,,1.2282382,,Right Foot,,,"[29.3, 65.6]",Ground Pass,,28.877846,,,,Niklas Süle,6322.0,,,,,,1,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,3,Hoffenheim,175,['d2e282c6-9aa3-483b-b79e-c803f51ca059'],43,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:43.679,Pass,
,,,,,,,,,,,,,,,,,1.49399,,,,,,,,,,,,cb20824a-b895-465c-bc92-8c3e9191bb00,111,,,"[31.0, 65.3]",3890362,1,,,,0.64058566,,Left Foot,,,"[47.5, 77.6]",Ground Pass,,20.580088,,,,Tobias Strobl,12321.0,,,,,,1,From Free Kick,Niklas Süle,6322.0,Right Center Back,3,Hoffenheim,175,['23e813e4-e863-48b0-bdd2-1dc25999d5dc'],47,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:47.272,Pass,
