50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.588859,,,,,,,,,,,,,,,e5dda0f4-8dbc-4551-8df1-86d4674fb485,3232,,,"[47.7, 66.9]",3890493,72,,,,-1.3874985,,Right Foot,,,"[54.8, 28.6]",,Ground Pass,,38.952534,,,,Martin Hinteregger,8307.0,,,,,2,From Throw In,Andreas Christensen,3959.0,Center Back,150,Borussia Mönchengladbach,185,['bc096fe8-680f-45dc-b632-d3e7353abcd9'],29,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:29.473,Pass,
,,,,,,,,,,,,,,,,,1.662415,,,,,,,,,,,,,,,2cfd2e7f-d8c5-411c-9e1b-e865e56df652,3235,,,"[59.1, 27.1]",3890493,72,,,,0.8267946,,Left Foot,,,"[67.2, 35.9]",,Ground Pass,,11.960351,,,,Mahmoud Dahoud,8238.0,,,,,2,From Throw In,Martin Hinteregger,8307.0,Left Center Back,150,Borussia Mönchengladbach,185,['e8e584d3-3ace-47c8-ae47-b61fd46d33d0'],32,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:32.652,Pass,
,,,,,,,,,,,,,,,,,1.407152,,,,,,,,,,,,,,,dc9bebec-a130-4a27-9102-d687a222ca08,3238,,,"[66.4, 35.0]",3890493,72,,,,2.2946608,,Right Foot,,,"[56.5, 46.2]",,Ground Pass,,14.948244,,,,Andreas Christensen,3959.0,,,,,2,From Throw In,Mahmoud Dahoud,8238.0,Right Defensive Midfield,150,Borussia Mönchengladbach,185,['f09b58d8-0c77-4ca7-ada4-ac7b2f9eebd8'],35,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:35.570,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,fc9a9989-4f38-45a8-8ad0-8417180fff1e,3241,,,"[58.4, 47.9]",3890493,72,,,,0.9293236,,Left Foot,,,"[70.2, 63.7]",,Ground Pass,,19.720041,,,,Granit Xhaka,3500.0,,,,,2,From Throw In,Andreas Christensen,3959.0,Center Back,150,Borussia Mönchengladbach,185,['2e8b494a-5e5b-4384-be53-96c2eb85ce97'],37,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:37.629,Pass,
,,,,,,,,,,,,,,,,,1.147199,,,,,,,,,,,,,,,61e7dae3-5430-4971-8451-7e2bc353e029,3244,,,"[76.6, 56.2]",3890493,72,,,,0.18422267,,Left Foot,,,"[92.7, 59.2]",,Ground Pass,,16.37712,,,,Ibrahima Traoré,11285.0,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,150,Borussia Mönchengladbach,185,['71e8ab77-4c66-43e0-9dc3-fd4ffb6f5451'],40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:40.380,Pass,
,,,,,,,,,,,,,,,,,1.218581,,,,,,,,,,,,,,,edb72d39-aa90-4ff3-9eeb-5b1ebeeec1dc,3247,,,"[91.6, 60.7]",3890493,72,,,,1.7833631,,Left Foot,,,"[88.6, 74.6]",,Ground Pass,,14.220057,,,,Nico Elvedi,8814.0,,,,,2,From Throw In,Ibrahima Traoré,11285.0,Right Center Forward,150,Borussia Mönchengladbach,185,['1a62667c-79d6-4058-9ca7-b2dc76b1346c'],42,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:42.189,Pass,
,,,,,,,,,,,,,,,,,1.362249,,,,,,,,,,,,,,,4fbeabdc-d26b-4f5d-bc55-d36c575b4f34,3250,,,"[89.7, 71.8]",3890493,72,,,,-1.9815133,,Right Foot,,,"[84.3, 59.4]",,Ground Pass,,13.524792,,,,Granit Xhaka,3500.0,,,,,2,From Throw In,Nico Elvedi,8814.0,Right Wing Back,150,Borussia Mönchengladbach,185,['a1bc480f-2a42-4b48-a9c6-8d515e8fcdd0'],44,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:44.793,Pass,
,,,,,,,,,,,,,,,,,1.950615,,,,,,,,,,,,,,,db8eb571-f319-4eae-82c4-c989d5064b59,3253,,,"[86.2, 57.7]",3890493,72,,,,-1.5371698,,Left Foot,,,"[87.3, 25.0]",,Ground Pass,,32.718494,,,,Martin Hinteregger,8307.0,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,150,Borussia Mönchengladbach,185,['14101602-f0bc-4316-a778-3e60f4f35ee9'],47,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:47.474,Pass,
,,,,,,,,,,,,,,,,,0.860835,,,,,,,,,,,,,,,1227629e-6429-4fc3-b7d6-25cbeb76c761,3256,,,"[88.2, 24.1]",3890493,72,,,,-0.79784566,,Left Foot,,,"[100.1, 11.9]",,Ground Pass,,17.042593,,,,Thorgan Hazard,5632.0,,,,,2,From Throw In,Martin Hinteregger,8307.0,Left Center Back,150,Borussia Mönchengladbach,185,['6c7ace28-7c8e-4f5a-81ea-e34973b2c28f'],50,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:50.157,Pass,
,,,,,,,,,,,,,,,,,2.868105,,,,,,,,,,,,,,,b28930a1-f66c-465f-af6b-c0902b0ad058,3259,,,"[95.0, 14.1]",3890493,72,,,,1.0194204,,Right Foot,True,,"[119.6, 54.1]",,High Pass,,46.95913,,Out,,,,,True,,,2,From Throw In,Thorgan Hazard,5632.0,Left Wing Back,150,Borussia Mönchengladbach,185,,52,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:27:52.530,Pass,
,,,,,,,,,,,,,,,,,3.513715,,,,,,,,,,,,,,,95d8af62-2d95-458b-8f78-5ad9213bedf7,3260,,,"[6.0, 36.0]",3890493,73,,,,-0.24790548,,Right Foot,,,"[78.3, 17.7]",,High Pass,,74.580025,,,,Franco Matías Di Santo,8512.0,,,,Goal Kick,2,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,151,Schalke 04,181,['6070c9db-66da-42eb-b79c-3d5ebfa368ca'],17,,,,,,,,,,,,,,,,,Schalke 04,181,00:28:17.428,Pass,
,,,,,,,,,,,,,,,,,3.62577,,,,,,,,,,,,,,,eda275e3-7aba-47cc-91fc-71b6decadbb3,3265,,,"[64.0, 19.2]",3890493,73,,,,-0.49344012,,Head,,,"[87.8, 6.4]",,High Pass,,27.023693,,,,Leroy Sané,3053.0,,,,Recovery,2,From Goal Kick,Sead Kolašinac,3510.0,Left Defensive Midfield,151,Schalke 04,181,"['5827e588-1241-4dcf-b1ec-20765a2ccf8b', '7b4ec026-20da-405a-90e6-7444bac09c63']",23,,,,,,,,,,,,,,,,,Schalke 04,181,00:28:23.303,Pass,True
,,,,,,,,,,,,,,,,,1.002882,,,,,,,,,,,,,,,1b5b73ce-1bb8-45a0-82e3-c28f5dbbcd2b,3274,,,"[46.0, 74.8]",3890493,73,,,,-1.5707964,,Right Foot,,,"[46.0, 66.5]",,Ground Pass,,8.3,,,,Mahmoud Dahoud,8238.0,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Wing Back,152,Borussia Mönchengladbach,185,['86a99e4d-f9ff-41cb-86a4-7145b9022d5a'],33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:33.507,Pass,
,,,,,,,,,,,,,,,,,1.127594,,,,,,,,,,,,,,,15e453a9-5083-4c9c-8301-57087ba36699,3277,,,"[46.2, 67.5]",3890493,73,,,,-1.1251647,,Right Foot,,,"[56.9, 45.1]",,Ground Pass,,24.824383,,,,Lars Edi Stindl,8806.0,,,,,2,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,152,Borussia Mönchengladbach,185,['00aa75ea-c46f-4a57-a990-81ea872501d5'],34,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:34.510,Pass,
,,,,,,,,,,,,,,,,,1.914359,,,,,,,,,,,,,,,11fc62dd-525e-4225-97a1-948b008d121c,3280,,,"[66.4, 41.9]",3890493,73,,,,-1.2609628,,Right Foot,,,"[75.3, 14.1]",,Low Pass,,29.189896,,,,Thorgan Hazard,5632.0,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Center Attacking Midfield,152,Borussia Mönchengladbach,185,['734a204d-87f1-4f56-8d33-b79c0c45a6b1'],36,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:36.505,Pass,
,,,,,,,,,,,,,,,,,2.880118,,,,,,,,,,,,,,,7010713d-bc02-4d99-89c2-e00239ddb37e,3283,,,"[85.0, 19.4]",3890493,73,,,,1.6694226,,Right Foot,,,"[80.3, 66.9]",,Ground Pass,,47.73196,,,,Nico Elvedi,8814.0,,True,,,2,Regular Play,Thorgan Hazard,5632.0,Left Wing Back,152,Borussia Mönchengladbach,185,['7aa342d4-a563-4afe-a2de-600a8e5b49e7'],42,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:42.201,Pass,
,,,,,,,,,,,,,,,,,0.983506,,,,,,,,,,,,,,,918e391e-b634-40a8-a313-924e64c8f075,3286,,,"[90.5, 63.7]",3890493,73,,,,0.6924986,,Left Foot,,,"[99.3, 71.0]",,Ground Pass,,11.4337225,,,,Raffael Caetano de Araújo,8810.0,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Wing Back,152,Borussia Mönchengladbach,185,['3fd32378-f563-4b31-9641-cbaf110cf3fe'],46,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:46.437,Pass,
,,,,,,,,,,,,,,,,,0.77284,,,,,,,,,,,,,,,e84d5b68-3735-41e6-9bd1-3aa535a0c0f0,3289,,,"[105.5, 63.9]",3890493,73,,,,-1.6871516,,Right Foot,,,"[104.6, 56.2]",,Ground Pass,,7.752419,,,,Nico Elvedi,8814.0,,,,,2,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,152,Borussia Mönchengladbach,185,['b89146bf-622f-46d6-8900-29038d69ff24'],50,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:50.196,Pass,
,,,,,,,,,,,,,,,,,1.045907,,,,,,,,,,,,,,,422e51c1-6967-4ca5-8682-85e98c087915,3292,,,"[104.6, 56.9]",3890493,73,,,,-2.891614,,Right Foot,,,"[95.2, 54.5]",,Ground Pass,,9.701547,,,,Mahmoud Dahoud,8238.0,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Wing Back,152,Borussia Mönchengladbach,185,['5a42cc7d-3139-4545-ac20-2d7e68493a5c'],51,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:51.808,Pass,
,,,,,,,,,,,,,,,,,1.159968,,,,,,,,,,,,,,,1b23bc1e-3a31-433f-b543-a36a558c4b49,3295,,,"[95.4, 52.4]",3890493,73,,,,-2.2612429,1225cb5f-5310-442b-a5b4-58df9b598669,Right Foot,,,"[89.7, 45.5]",,Ground Pass,,8.949861,,,,Granit Xhaka,3500.0,True,,,,2,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,152,Borussia Mönchengladbach,185,['d7ee32fc-072f-4e2c-8480-0611b24350c9'],53,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:28:53.117,Pass,
,,,,,,,,,,,,,,,,,1.67815,,,,,,,,,,,,,,,301e65c7-10b2-448a-b3ce-d108f392973c,3305,,,"[27.2, 35.4]",3890493,73,,,,-0.7278347,,Right Foot,,,"[42.8, 21.5]",,High Pass,,20.894258,,Incomplete,,,,,,,,2,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,152,Borussia Mönchengladbach,185,['f65cf851-3744-456c-85c8-318ccc12a39d'],57,,,,,,,,,,,,,,,,,Schalke 04,181,00:28:57.788,Pass,
,,,,,,,,,,,,,,,,,1.444024,,,,,,,,,,,,,,,28149a92-ef5f-4a76-a366-1233e8a752b2,3308,,,"[77.3, 59.2]",3890493,74,,,,0.49761513,,Right Foot,,,"[93.5, 68.0]",,Ground Pass,,18.435835,,,,Nico Elvedi,8814.0,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Right Center Back,152,Borussia Mönchengladbach,185,['2fa791dd-0541-4603-89bc-1c17aec766b0'],0,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:29:00.994,Pass,
,,,,,,,,,,,,,,,,,1.231418,,,,,,,,,,,,,,,fa14d7cc-8770-4ccf-bbae-3b2cb5918e75,3311,,,"[93.5, 68.2]",3890493,74,,,,-0.5428138,68d6f284-f3a7-46cf-a914-a00b6ef3ed38,Right Foot,,,"[111.9, 57.1]",,Ground Pass,,21.488834,,,,Raffael Caetano de Araújo,8810.0,True,,,,2,Regular Play,Nico Elvedi,8814.0,Right Wing Back,152,Borussia Mönchengladbach,185,['6e97c1a8-6d04-4a92-b7c0-cf11a945846f'],3,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:29:03.238,Pass,
,,,,,,,,,,,,,,,,,1.333512,,,,,,,,,,,,,,,7c81fc5e-be67-4141-a204-b5b5882e4622,3317,,,"[9.7, 24.7]",3890493,74,,,,-0.28067777,,Right Foot,,,"[31.9, 18.3]",,Ground Pass,,23.104113,,,,Leroy Sané,3053.0,,,,Recovery,2,Regular Play,Roman Neustädter,16534.0,Left Center Back,153,Schalke 04,181,['774de4d3-da21-4f5b-96ed-5f246cbc6010'],8,,,,,,,,,,,,,,,,,Schalke 04,181,00:29:08.567,Pass,
,,,,,,,,,,,,,,,,,1.278503,,,,,,,,,,,,,,,3bc1cd9b-cca7-47d9-8dac-abf7c2fc2acb,3326,,,"[30.6, 0.1]",3890493,75,,,,0.18948016,,,,,"[45.2, 2.9]",,High Pass,,14.866069,,,,Younès Belhanda,5242.0,,,,Throw-in,2,From Throw In,Dennis Aogo,8958.0,Left Back,154,Schalke 04,181,['8565d942-f3a7-4d52-9cff-1ac6f0740ab7'],25,,,,,,,,,,,,,,,,,Schalke 04,181,00:30:25.466,Pass,
,,,,,,,,,,,,,,,,,2.740755,,,,,,,,,,,,,,,6f303357-2947-44cb-be83-8023024bb85e,3329,,,"[45.2, 2.9]",3890493,75,,,,0.09746795,,Head,,,"[67.7, 5.1]",,High Pass,,22.6073,,Incomplete,,Leroy Sané,3053.0,,,,,2,From Throw In,Younès Belhanda,5242.0,Center Attacking Midfield,154,Schalke 04,181,"['50f75314-20f1-44e0-9936-b9a731b3e56b', '90587081-69eb-4239-be3e-0c8f3681edb8']",26,,,,,,,,,,,,,,,,,Schalke 04,181,00:30:26.745,Pass,
,,,,,,,,,,,,,,,,,1.694724,,,,,,,,,,,,,,,297c2b59-b239-46fe-9867-2629b0f77107,3334,,,"[46.0, 73.5]",3890493,75,,,,-1.076855,,Right Foot,,,"[51.6, 63.1]",,Ground Pass,,11.811858,,,,Granit Xhaka,3500.0,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Center Back,155,Borussia Mönchengladbach,185,['9dcd9aaa-2e88-4779-b537-b8f7a15b71b8'],31,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:30:31.175,Pass,
,,,,,,,,,,,,,,,,,2.917734,,,,,,,,,,,,,,,4df4637b-4a4f-4ff4-bbaf-c9321e80ce67,3337,,,"[51.8, 61.8]",3890493,75,,,,-1.3904414,,Left Foot,,,"[58.2, 26.7]",,Ground Pass,,35.678703,,,,Martin Hinteregger,8307.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,155,Borussia Mönchengladbach,185,['833cab8a-b71c-4b9e-b18e-ec3d445f552f'],36,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:30:36.824,Pass,
,,,,,,,,,,,,,,,,,0.853826,,,,,,,,,,,,,,,f0509596-735c-4989-9d64-23d3ef26bc76,3340,,,"[65.5, 19.6]",3890493,75,,,,-0.8606328,,Right Foot,,,"[74.7, 8.9]",,Ground Pass,,14.111343,,,,Thorgan Hazard,5632.0,,,,,2,Regular Play,Martin Hinteregger,8307.0,Left Center Back,155,Borussia Mönchengladbach,185,['1f442dc4-7b86-4b09-88e0-a2d903d29c29'],40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:30:40.938,Pass,
,,,,,,,,,,,,,,,,,1.799151,,,,,,,,,,,,,,,1fcbd711-f1e1-42c0-b925-245c6d765182,3343,,,"[74.7, 8.9]",3890493,75,,,,2.3974934,,Right Foot,,,"[62.1, 20.5]",,Ground Pass,,17.126587,,,,Andreas Christensen,3959.0,,,,,2,Regular Play,Thorgan Hazard,5632.0,Left Wing Back,155,Borussia Mönchengladbach,185,['3f741830-274e-40b7-922e-c46307bc7361'],42,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:30:42.762,Pass,
,,,,,,,,,,,,,,,,,0.977503,,,,,,,,,,,,,,,4d541e9a-b54b-4592-807c-51a04dd2a318,3346,,,"[62.5, 21.3]",3890493,75,,,,1.833609,,Right Foot,,,"[57.2, 41.0]",,Ground Pass,,20.40049,,,,Granit Xhaka,3500.0,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Defensive Midfield,155,Borussia Mönchengladbach,185,['86f1bfdb-e647-41dc-b4e1-f55572b7e525'],45,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:30:45.339,Pass,
,,,,,,,,,,,,,,,,,1.362001,,,,,,,,,,,,,,,9f886da0-33c4-45f7-a93a-617580557256,3349,,,"[66.4, 41.5]",3890493,75,,,,1.5571454,,Left Foot,,,"[66.8, 70.8]",,Ground Pass,,29.30273,,,,Nico Elvedi,8814.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,155,Borussia Mönchengladbach,185,['65ca6e8d-4c92-428c-8452-d5554de6c195'],47,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:30:47.742,Pass,
,,,,,,,,,,,,,,,,,0.993794,,,,,,,,,,,,,,,f0357118-6d8c-4bf2-85d0-e2ff367e44f6,3352,,,"[74.3, 74.4]",3890493,75,,,,0.26791042,,Right Foot,,,"[84.5, 77.2]",,Ground Pass,,10.577334,,,,Patrick Herrmann,8813.0,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Center Back,155,Borussia Mönchengladbach,185,['a9fa8d2e-e710-4895-bf5e-a60273b3d96c'],51,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:30:51.120,Pass,
,,,,,,,,,,,,,,,,,3.173512,,,,,,,,,,,,,,,67b4e670-3ab0-4976-9b8b-d5029fddba4b,3355,,,"[84.5, 77.2]",3890493,75,,,,-3.0961695,,Right Foot,,,"[69.1, 76.5]",,Ground Pass,,15.415901,,,,Nico Elvedi,8814.0,,,,,2,Regular Play,Patrick Herrmann,8813.0,Right Wing Back,155,Borussia Mönchengladbach,185,['ada34587-aebd-4fee-9939-3cb72c948785'],52,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:30:52.154,Pass,
,,,,,,,,,,,,,,,,,1.037898,,,,,,,,,,,,,,,f8a38140-691e-40d3-b61f-4640d5eea63f,3358,,,"[57.8, 71.8]",3890493,75,,,,-1.7348264,,Left Foot,,,"[55.4, 57.3]",,Ground Pass,,14.697279,,,,Håvard Nordtveit,8395.0,,,,,2,Regular Play,Nico Elvedi,8814.0,Right Center Back,155,Borussia Mönchengladbach,185,['bcaa12b9-7f5b-4791-a5d3-302b87f76a2f'],55,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:30:55.656,Pass,
,,,,,,,,,,,,,,,,,1.74759,,,,,,,,,,,,,,,645fe759-f306-4e70-84bc-e6d0742860a1,3361,,,"[57.2, 58.3]",3890493,75,,,,0.9440534,,Right Foot,,,"[69.8, 75.7]",,Ground Pass,,21.483017,,,,Raffael Caetano de Araújo,8810.0,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Center Back,155,Borussia Mönchengladbach,185,['2d95d30e-338a-4ef7-aa24-b3bc982a6ecc'],58,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:30:58.140,Pass,
,,,,,,,,,,,,,,,,,0.799998,,,,,,,,,,,,,,,3e08f85a-4fae-4c77-ab92-27343d3d58bc,3365,,,"[74.9, 66.3]",3890493,76,,,,-2.0675201,,Right Foot,,,"[69.1, 55.6]",,Ground Pass,,12.170867,,,,Granit Xhaka,3500.0,,,,,2,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,155,Borussia Mönchengladbach,185,"['a54b57e9-b2bf-4b88-8257-50c70d9c6ccb', 'e160468d-3c6f-4881-b80f-1a66b0dcdbc6']",4,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:04.392,Pass,True
,,,,,,,,,,,,,,,,,0.606747,,,,,,,,,,,,,,,005aac93-0277-433d-8bbd-78a8d1d2b135,3368,,,"[69.1, 55.4]",3890493,76,,,,1.1769277,,Left Foot,,,"[72.3, 63.1]",,Ground Pass,,8.338465,,,,Raffael Caetano de Araújo,8810.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,155,Borussia Mönchengladbach,185,['e1f5f8d0-e9e1-4afc-a608-4ada22ddaa7c'],5,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:05.960,Pass,
,,,,,,,,,,,,,,,,,1.263986,,,,,,,,,,,,,,,3f10a677-b221-4b73-aa5e-3ca73f1395c1,3373,,,"[84.1, 62.2]",3890493,76,,,,0.9579761,,Right Foot,,,"[93.1, 75.0]",,Ground Pass,,15.647364,,,,Ibrahima Traoré,11285.0,,,,,2,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,155,Borussia Mönchengladbach,185,"['783a63d3-7715-43aa-b925-c6c05656fc0e', '9eb967cc-de3d-4935-bb3b-5da1a74be7c9']",12,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:12.165,Pass,True
,,,,,,,,,,,,,,,,,0.370772,,,,,,,,,,,,,,,17a64997-b00b-4471-a9b1-505de195dd82,3376,,,"[99.3, 75.0]",3890493,76,,,,-1.5063695,,Left Foot,,,"[99.7, 68.8]",,Ground Pass,,6.2128897,,Incomplete,,Raffael Caetano de Araújo,8810.0,,,,,2,Regular Play,Ibrahima Traoré,11285.0,Right Center Forward,155,Borussia Mönchengladbach,185,"['0e3cf05a-e461-4eaa-9168-679ce95a10e5', 'fd332331-e5f6-4d95-92ba-c102f46611ab']",14,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:14.783,Pass,
,,,,,,,,,,,,,,,,,1.965819,,,,,,,,,,,,,,,f9d2f04c-6755-401e-9c09-1351940758df,3381,,,"[95.9, 72.9]",3890493,76,,,,0.08572687,,Left Foot,,,"[108.7, 74.0]",,Ground Pass,,12.847178,,,,Patrick Herrmann,8813.0,,,,,2,Regular Play,Ibrahima Traoré,11285.0,Right Center Forward,155,Borussia Mönchengladbach,185,['d7df72ab-b993-4b57-a4cf-87efeb2ac25f'],19,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:19.199,Pass,
,,,,,,,,,,,,,,,,,1.084752,,,,,,,,,,,,,,,0c595fd3-eb39-4c19-bbbe-1d0e0aaf936d,3384,,,"[108.5, 62.8]",3890493,76,,,,-2.0687313,c951308a-a7f9-451c-88e9-ce7d13120d97,Right Foot,,,"[100.4, 47.9]",,Ground Pass,,16.959364,,,,Lars Edi Stindl,8806.0,True,,,,2,Regular Play,Patrick Herrmann,8813.0,Right Wing Back,155,Borussia Mönchengladbach,185,['7f732a75-3d68-4f17-9df5-1ee377057e80'],22,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:22.805,Pass,
,,,,,,,,,,,,,,,,,2.997173,,,,,,,,,,,,,,,927594de-fc76-41ab-ac71-c7781b55811e,3388,,,"[14.8, 43.8]",3890493,76,,,,0.19476783,,Right Foot,,,"[80.7, 56.8]",,High Pass,,67.170006,,,,Franco Matías Di Santo,8512.0,,,,,2,From Keeper,Ralf Fährmann,8517.0,Goalkeeper,156,Schalke 04,181,['2c2825e3-4920-4ee1-b4a3-f6518d1229a7'],43,,,,,,,,,,,,,,,,,Schalke 04,181,00:31:43.492,Pass,
,,,,,,,,,,,,,,,,,2.811654,,,,,,,,,,,,,,,e91a0622-77de-4a5a-9b0f-b50727378312,3390,,,"[82.2, 57.9]",3890493,76,,,,0.25272045,,Head,,,"[100.4, 62.6]",,High Pass,,18.797073,,Incomplete,,Leroy Sané,3053.0,,,,,2,From Keeper,Franco Matías Di Santo,8512.0,Center Forward,156,Schalke 04,181,"['3a518971-10cf-4af4-965e-f2eee94a9952', 'a03f1fc1-8bc1-4387-8551-f64ad2ddcc77']",46,,,,,,,,,,,,,,,,,Schalke 04,181,00:31:46.489,Pass,
,,,,,,,,,,,,,,,,,2.016834,,,,,,,,,,,,,,,83769332-2645-467a-bf9f-dd6991dae2a1,3394,,,"[15.0, 21.1]",3890493,76,,,,1.3104093,,Left Foot,,,"[22.7, 50.0]",,Ground Pass,,29.908194,,,,Håvard Nordtveit,8395.0,,,,,2,Regular Play,Martin Hinteregger,8307.0,Left Center Back,157,Borussia Mönchengladbach,185,['d49cb5e4-cd48-4367-a531-eaa403e6f204'],50,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:50.552,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,5a5ec8fd-2df6-4884-af36-8f05d013bb97,3397,,,"[30.4, 57.5]",3890493,76,,,,-0.80667156,,Right Foot,,,"[39.6, 47.9]",,Ground Pass,,13.296617,,,,Granit Xhaka,3500.0,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Center Back,157,Borussia Mönchengladbach,185,['6d4d4492-c690-4d3d-85f2-817a9d12f25c'],54,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:54.680,Pass,
,,,,,,,,,,,,,,,,,2.487098,,,,,,,,,,,,,,,c07c0063-971e-4b51-b073-3f815e09ccfc,3400,,,"[42.6, 48.3]",3890493,76,,,,1.01521,,Left Foot,,,"[59.3, 75.2]",,Ground Pass,,31.662281,,,,Patrick Herrmann,8813.0,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,157,Borussia Mönchengladbach,185,['3b772bac-b566-49d4-8e21-edbf094654bb'],57,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:31:57.209,Pass,
