50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.6874,,,,,,,,,,,236e4abd-3e3c-4a4f-9a8b-337090953eb8,19,,,"[77.7, 74.4]",3890541,0,,,,0.12283524,,Right Foot,,,,"[85.8, 75.4]",,Ground Pass,,8.161495,,,Thorgan Hazard,5632.0,,,,,,1,From Kick Off,Ibrahima Traoré,11285.0,Right Wing Back,2,Borussia Mönchengladbach,185,"['20348eb6-49db-4e60-8d04-d551dc4a4c05', '674603ad-5155-4d05-bc48-892dacbb0da6']",14,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:14.146,Pass,True
,,,,,,,,,,,,,,,,,1.468414,,,,,,,,,,,d7d51344-a9df-419f-abb7-cd3e2115daf7,23,,,"[86.6, 76.2]",3890541,0,,,,-0.56810474,,Right Foot,,,,"[96.0, 70.2]",,Ground Pass,,11.151682,Incomplete,,Raffael Caetano de Araújo,8810.0,,,,,,1,From Kick Off,Thorgan Hazard,5632.0,Center Attacking Midfield,2,Borussia Mönchengladbach,185,"['662e55a9-68ad-4ced-a59c-2872682387df', 'a7434996-e08f-448b-95b5-ff04afd295f9', 'fa973b52-42ce-4938-b2e8-bc5cd451ce23']",15,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:15.395,Pass,True
,,,,,,,,,,,,,,,,,1.191644,,,,,,,,,,,72a51513-e305-4f1a-8615-9f36dfdf5e99,28,,,"[31.3, 19.5]",3890541,0,,,,-0.100082904,,Right Foot,,,,"[55.2, 17.1]",,Ground Pass,,24.0202,,,Thomas Müller,5562.0,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Center Back,3,Bayern Munich,169,"['8b8271cf-2bff-4702-8baf-e2952f50e991', 'fc176697-553b-4676-b07a-aa6990e276d7']",19,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:19.397,Pass,True
,,,,,,,,,,,,,,,,,1.513558,,,,,,,,,,,7fb5e63f-71f2-49fc-893d-f4d28193adcc,30,,,"[55.4, 16.1]",3890541,0,,,,-2.766322,,Right Foot,,,,"[42.2, 10.9]",,Ground Pass,,14.187318,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,Thomas Müller,5562.0,Center Forward,3,Bayern Munich,169,['7900be12-d9bd-4872-ba69-467298ef345c'],20,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:20.589,Pass,
,,,,,,,,,,,,,,,,,0.587321,,,,,,,,,,,3f252a72-1664-4fad-a53e-544268ba17f4,35,,,"[39.8, 9.9]",3890541,0,,,,-0.53581125,,Left Foot,,,,"[46.2, 6.1]",,Ground Pass,,7.4431176,,,Mario Götze,8227.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Wing Back,3,Bayern Munich,169,"['5553e051-1cda-4774-b8b4-79a037e40921', 'c13ffd9e-8e9b-46d6-8409-ce9be13618da']",22,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:22.102,Pass,True
,,,,,,,,,,,,,,,,,2.193773,,,,,,,,,,,d147d19b-9e93-4dd3-817d-d5175271cf61,38,,,"[40.8, 7.3]",3890541,0,,,,2.3708456,,Right Foot,,,,"[13.1, 34.2]",,Ground Pass,,38.612175,,,Manuel Neuer,5570.0,,,,,,1,Regular Play,Mario Götze,8227.0,Left Wing,3,Bayern Munich,169,['63d1473d-09fc-4603-a2ef-1038e17ceec4'],24,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:24.634,Pass,
,,,,,,,,,,,,,,,,,3.159377,,,,,,,,,,,0f3f54ca-f085-4a6f-b646-8c148222c107,40,,,"[13.3, 34.0]",3890541,0,,,,0.14756808,,Right Foot,,,,"[72.5, 42.8]",,High Pass,,59.85048,Incomplete,,Kingsley Coman,8217.0,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,3,Bayern Munich,169,"['79ada235-2029-4e80-87de-cacc6ebd8c55', '96a1c33c-e56b-4b19-b9dd-da59e67483f8']",26,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:26.827,Pass,
,,,,,,,,,,,,,,,,,1.974439,,,,,,,,,,,8a868996-7748-41c9-b12c-0323a4826427,43,,,"[43.4, 46.2]",3890541,0,,,,-0.7101149,,Head,,,,"[65.5, 27.2]",,High Pass,,29.14464,Incomplete,,Thomas Müller,5562.0,,,,,Recovery,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,3,Bayern Munich,169,"['1809741b-ca2c-4bcd-abcd-9a04de9df1b5', 'd80499e3-e3bc-45ba-90b0-c2b20543dc96']",31,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:31.835,Pass,
,,,,,,,,,,,,,,,,,1.480073,,,,,,,,,,,1809741b-ca2c-4bcd-abcd-9a04de9df1b5,46,,,"[54.6, 52.9]",3890541,0,,,,0.8960554,,Right Foot,,,,"[58.2, 57.4]",,Low Pass,,5.7628117,Incomplete,,,,,,,,Recovery,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,3,Bayern Munich,169,"['8a868996-7748-41c9-b12c-0323a4826427', 'ecb38952-3f1b-43d1-818c-052f9e932a27', 'fd4cf20a-e393-489d-80dd-4fe2bf9c4d13']",33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:33.810,Pass,True
,,,,,,,,,,,,,,,,,1.105786,,,,,,,,,,,ecb38952-3f1b-43d1-818c-052f9e932a27,47,,,"[61.9, 22.7]",3890541,0,,,,-2.103006,,Right Foot,,,,"[56.6, 13.7]",,Ground Pass,,10.444615,,,Juan Bernat Velasco,15651.0,,,,,Recovery,1,Regular Play,Thomas Müller,5562.0,Center Forward,3,Bayern Munich,169,"['1809741b-ca2c-4bcd-abcd-9a04de9df1b5', '9c0a82b7-7c2a-4a8d-a644-06d622d89ce2']",35,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:35.290,Pass,
,,,,,,,,,,,,,,,,,1.794477,,,,,,,,,,,62a1a9af-c682-471d-a86e-521f6ad77999,53,,,"[71.1, 0.1]",3890541,0,,,,0.81612134,,,,,,"[91.6, 21.9]",,High Pass,,29.92474,,,Thomas Müller,5562.0,,,,,Throw-in,1,From Throw In,Juan Bernat Velasco,15651.0,Left Wing Back,4,Bayern Munich,169,['0d1011ec-d516-495d-a8f7-b52cfe880f97'],50,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:50.318,Pass,
,,,,,,,,,,,,,,,,,3.070999,,,,,,,,,,,d71268a5-066a-45ec-bd8d-860ea3fa6eb8,55,,,"[91.6, 21.9]",3890541,0,,,True,-2.0142446,,,,,,"[84.0, 5.9]",,High Pass,,17.713272,Incomplete,,Mario Götze,8227.0,,,,,,1,From Throw In,Thomas Müller,5562.0,Center Forward,4,Bayern Munich,169,"['304aa8a3-894b-4549-9f44-77a74adcaae5', '30bfec0e-ae45-49db-a259-89e9966dc0e7', 'c9e3038f-66b4-40e7-8fc3-ea5b19ad80ba']",52,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:52.113,Pass,True
,,,,,,,,,,,,,,,,,1.38629,,,,,,,,,,,f773d4b5-87a2-4415-96ed-08e448d94fa6,63,,,"[36.7, 80.0]",3890541,1,,,,-0.6661889,,,,,,"[56.8, 64.2]",,High Pass,,25.56658,,,Raffael Caetano de Araújo,8810.0,,,,,Throw-in,1,From Throw In,Nico Elvedi,8814.0,Right Center Back,6,Borussia Mönchengladbach,185,['3bb7340e-c5b5-401b-a5a7-710d3fc78f40'],11,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:11.169,Pass,
,,,,,,,,,,,,,,,,,2.06296,,,,,,,,,,,54263827-679b-4a6d-a1c0-ca1e58d2e5b2,66,,,"[56.8, 64.2]",3890541,1,,,True,-0.104876935,,,,,,"[66.3, 63.2]",,High Pass,,9.552486,Incomplete,,André Hahn,8322.0,,,,,,1,From Throw In,Raffael Caetano de Araújo,8810.0,Left Center Forward,6,Borussia Mönchengladbach,185,"['0d0c2dec-a154-4396-af38-80fc19ddaab1', '65a65ebf-d09f-4ce1-aa9a-a0018e7a4229', 'd4e1fbfa-44c9-46eb-b4b6-105a80f01ed1']",12,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:12.556,Pass,True
,,,,,,,,,,,,,,,,,0.745316,,,,,,,,,,,0d0c2dec-a154-4396-af38-80fc19ddaab1,68,,,"[53.8, 16.9]",3890541,1,,,True,1.2036225,,,,,,"[56.8, 24.7]",,Low Pass,,8.357033,Incomplete,,Joshua Kimmich,5579.0,,,,,Recovery,1,From Throw In,Jérôme Boateng,5578.0,Center Back,6,Borussia Mönchengladbach,185,"['2a4ac157-0781-48c8-8a1a-c6c5e731c541', '54263827-679b-4a6d-a1c0-ca1e58d2e5b2', '73d9da35-36b0-4e5a-8ba8-8f8356ec95b8', 'f9aac1d4-08e0-42ef-9990-b39bd1355074']",14,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:14.618,Pass,True
,,,,,,,,,,,,,,,,,3.039733,,,,,,,,,,,acf4d2de-afff-4ffb-ad65-873c9e19134b,74,,,"[56.0, 24.7]",3890541,1,,,,1.7506498,,Right Foot,,,,"[49.6, 59.9]",,High Pass,,35.77709,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,Recovery,1,Regular Play,Joshua Kimmich,5579.0,Left Defensive Midfield,7,Bayern Munich,169,"['0e844312-69a3-4863-8924-181607abbd1e', '779227a2-9a1f-4814-bf3d-ce77544a2be3']",16,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:16.147,Pass,True
,,,,,,,,,,,,,,,,,2.160637,,,,,,,,,,,f807c5ed-34ac-4d66-9420-b9d7c23feb6d,77,,,"[46.6, 70.7]",3890541,1,,,,0.22099994,,Right Foot,,,,"[69.3, 75.8]",,Low Pass,,23.265854,Unknown,,Kingsley Coman,8217.0,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Wing Back,7,Bayern Munich,169,['6c524980-6ce4-4125-98f9-c010923f003e'],20,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:20.974,Pass,
,,,,,,,,,,,,,,,,,2.089092,,,,,,,,,,,81b42a68-c901-4fb9-bb3d-efe8592a19ff,82,,,"[74.9, 77.4]",3890541,1,,,,-2.3654966,,Right Foot,,,,"[53.2, 56.1]",,Ground Pass,,30.406908,,,Jérôme Boateng,5578.0,,,,,Free Kick,1,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Wing Back,8,Bayern Munich,169,['8fd832af-8057-426c-9f01-de4425b9f7e4'],51,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:51.746,Pass,
,,,,,,,,,,,,,,,,,2.404251,,,,,,,,,,,9ca11f23-0a31-4423-a7f9-80cd3c9e8f48,85,,,"[49.4, 52.7]",3890541,1,,,,-1.6149665,,Right Foot,,,,"[47.8, 16.5]",,Ground Pass,,36.23534,,,Serdar Taşçı,400984.0,,,,,,1,From Free Kick,Jérôme Boateng,5578.0,Center Back,8,Bayern Munich,169,['3bfccf96-559a-4b77-8dfc-af3c4ed5d447'],55,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:55.417,Pass,
,,,,,,,,,,,,,,,,,1.346066,,,,,,,,,,,f5a424df-232c-44c7-b9d9-c3dfe56bb591,92,,,"[47.8, 26.1]",3890541,2,,,,-0.044415217,,Right Foot,,,,"[70.3, 25.1]",,Ground Pass,,22.522211,,,Mario Götze,8227.0,,,,,,1,From Free Kick,Serdar Taşçı,400984.0,Left Center Back,8,Bayern Munich,169,['5a7de77d-c85a-4513-8fe6-42754938a370'],1,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:01.440,Pass,
,,,,,,,,,,,,,,,,,0.905796,,,,,,,,,,,fe69a166-2a3d-4b62-8723-18e6ca070e43,100,,,"[65.9, 21.1]",3890541,2,,,,-1.7807698,,Right Foot,,,,"[63.3, 8.9]",,Ground Pass,,12.473973,,,Joshua Kimmich,5579.0,,,,,,1,From Free Kick,Mario Götze,8227.0,Left Wing,8,Bayern Munich,169,['3cd13a24-5afe-4e31-9bca-5027545492e5'],4,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:04.846,Pass,
,,,,,,,,,,,,,,,,,1.258548,,,,,,,,,,,6a589004-9269-4157-836c-db7cab2c284a,103,,,"[64.3, 8.9]",3890541,2,,,,2.3458142,,Right Foot,,,,"[50.0, 23.5]",,Ground Pass,,20.436487,,,Jérôme Boateng,5578.0,,,,,,1,From Free Kick,Joshua Kimmich,5579.0,Left Defensive Midfield,8,Bayern Munich,169,['99952f29-53ca-4aa2-91e1-5e9e454b8805'],8,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:08.473,Pass,
,,,,,,,,,,,,,,,,,4.318966,,,,,,,,,,,ddaa2df9-c170-43b6-ba08-75d4f62b3454,106,,,"[49.4, 32.0]",3890541,2,,,,-0.11702656,,Right Foot,,,,"[120.0, 23.7]",,High Pass,,71.08621,Out,,Thomas Müller,5562.0,,,,,,1,From Free Kick,Jérôme Boateng,5578.0,Center Back,8,Bayern Munich,169,['5c89a883-be9b-45b9-a1b7-b3e450116234'],11,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:11.684,Pass,
,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,bf3c762c-6c2c-4cca-b44d-07d833929023,108,,,"[6.0, 44.0]",3890541,2,True,,,1.3318598,,Right Foot,,,,"[9.8, 59.6]",,Ground Pass,,16.056152,,,Nico Elvedi,8814.0,,,,,Goal Kick,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,9,Borussia Mönchengladbach,185,['e01fe17d-039d-4105-8341-87aae199fd46'],21,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:21.535,Pass,
,,,,,,,,,,,,,,,,,2.068051,,,,,,,,,,,ef60ecde-a594-4a14-82d0-2b6911acb842,110,,,"[11.2, 60.2]",3890541,2,,,,-1.9220873,,Right Foot,,,,"[4.2, 41.1]",,Ground Pass,,20.34232,,,Yann Sommer,5550.0,,,,,,1,From Goal Kick,Nico Elvedi,8814.0,Right Center Back,9,Borussia Mönchengladbach,185,['f6805bfb-02c2-431d-a867-82213a9781e9'],25,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:25.175,Pass,
,,,,,,,,,,,,,,,,,1.270218,,,,,,,,,,,c356264a-1ff8-440e-8a94-46254f81e832,113,,,"[3.4, 36.5]",3890541,2,,,,-1.4696201,,Right Foot,,,,"[5.4, 16.8]",,Ground Pass,,19.801262,,,Håvard Nordtveit,8395.0,,,,,,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,9,Borussia Mönchengladbach,185,['bca8b07e-5b17-44f5-ade5-bd9cd4750dc8'],28,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:28.071,Pass,
,,,,,,,,,,,,,,,,,1.385876,,,,,,,,,,,1acef44a-0c2b-4492-99ce-c9a0e173cb06,116,,,"[6.0, 18.0]",3890541,2,,,,1.7806771,,Right Foot,,,,"[2.4, 34.9]",,Ground Pass,,17.279179,,,Yann Sommer,5550.0,,,,,,1,From Goal Kick,Håvard Nordtveit,8395.0,Left Center Back,9,Borussia Mönchengladbach,185,['92656133-36c0-4e24-8973-411c4d5985dc'],30,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:30.561,Pass,
,,,,,,,,,,,,,,,,,1.392206,,,,,,,,,,,4a084a8f-4e59-4a0c-b994-e44f1166a876,119,,,"[3.8, 34.9]",3890541,2,,,,-0.80039704,,Right Foot,,,,"[23.5, 14.6]",,Ground Pass,,28.287453,,,Granit Xhaka,3500.0,,,,,,1,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,9,Borussia Mönchengladbach,185,['7bc2e114-ace7-483d-8e13-5458dd85580b'],33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:33.057,Pass,
,,,,,,,,,,,,,,,,,1.494821,,,,,,,,,,,6a3aa4aa-ff60-4214-8a19-2be9580b7f02,123,,,"[22.9, 14.8]",3890541,2,,,,2.9988573,,Right Foot,,,,"[6.2, 17.2]",,Ground Pass,,16.871574,,,Håvard Nordtveit,8395.0,,,,,,1,From Goal Kick,Granit Xhaka,3500.0,Left Defensive Midfield,9,Borussia Mönchengladbach,185,"['5e710137-d92a-41af-b230-32d544d59d8b', '79c5c463-e08c-4a74-8d3b-c3b0ba7b695f']",34,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:34.490,Pass,True
,,,,,,,,,,,,,,,,,1.237581,,,,,,,,,,,dc79e26d-abf8-4ad0-b631-11fdc1d7b76e,126,,,"[7.8, 16.8]",3890541,2,,,,0.06681489,,Right Foot,,,,"[34.7, 18.6]",,Ground Pass,,26.960155,,,Thorgan Hazard,5632.0,,,,,,1,From Goal Kick,Håvard Nordtveit,8395.0,Left Center Back,9,Borussia Mönchengladbach,185,['5681e009-2bcf-4174-8a67-98ad2c776e4b'],36,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:36.477,Pass,
,,,,,,,,,,,,,,,,,1.83246,,,,,,,,,,,e6439de0-2759-48d5-9f74-81487d652afd,128,,,"[34.7, 18.6]",3890541,2,,,,-0.5178398,,Right Foot,,,,"[51.2, 9.2]",,Low Pass,,18.989735,Incomplete,,,,,,,,,1,From Goal Kick,Thorgan Hazard,5632.0,Center Attacking Midfield,9,Borussia Mönchengladbach,185,['2987a15a-f57a-4bc8-bcfa-e466bb453388'],37,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:37.715,Pass,
