50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.151663,,,,,,,,,,,,,e9e04c3d-f49c-445d-a732-afd730727628,17,,"[29.9, 55.8]",3890530,0,,,,,1.1167638,,Right Foot,,,,"[40.1, 76.7]",,Ground Pass,,23.256182,,,,Łukasz Piszczek,5658.0,,,,,,1,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,2,Borussia Dortmund,180,['584f2470-60b9-41d7-8608-c0af72d279ee'],7,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:07.568,Pass,
,,,,,,,,,,,,,,,,1.374746,,,,,,,,,,,,,abbf7037-5a18-4622-9c36-efaf7b12ccb5,20,,"[40.1, 76.7]",3890530,0,,,,,-2.1668525,,Right Foot,,,,"[28.5, 59.6]",,Ground Pass,,20.663252,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,From Kick Off,Łukasz Piszczek,5658.0,Right Back,2,Borussia Dortmund,180,['caa8af9c-9b7a-48bd-bbe4-b915ce0f2c9e'],9,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:09.633,Pass,
,,,,,,,,,,,,,,,,0.733996,,,,,,,,,,,,,020930b8-0324-47c6-9f4a-11355c4b7914,23,,"[28.5, 59.6]",3890530,0,,,,,-0.348771,,Right Foot,,,,"[36.2, 56.8]",,Ground Pass,,8.19329,,,,Julian Weigl,8816.0,,,,,,1,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,2,Borussia Dortmund,180,['8317028c-33e3-4341-8bb4-12e6f3cf6db5'],12,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:12.174,Pass,
,,,,,,,,,,,,,,,,1.885515,,,,,,,,,,,,,bf3dc354-c98c-4208-8e1d-ab7ec87a6168,26,,"[36.2, 56.8]",3890530,0,,,,,-1.5521649,,Right Foot,,,,"[36.8, 24.6]",,Ground Pass,,32.20559,,,,Matthias Ginter,8808.0,,,,,,1,From Kick Off,Julian Weigl,8816.0,Center Defensive Midfield,2,Borussia Dortmund,180,['8f679e7a-f958-48de-9b4a-2bf94f3e6c9f'],15,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:15.413,Pass,
,,,,,,,,,,,,,,,,1.306914,,,,,,,,,,,,,fd66238f-8365-40d1-9132-9a8366b58aed,29,,"[37.1, 24.1]",3890530,0,,,,,-1.0206841,,Right Foot,,,,"[48.2, 6.0]",,Ground Pass,,21.232523,,,,Erik Durm,13206.0,,,,,,1,From Kick Off,Matthias Ginter,8808.0,Left Center Back,2,Borussia Dortmund,180,['de1846d1-6688-487b-ae48-a5a50c449dc5'],18,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:18.683,Pass,
,,,,,,,,,,,,,,,,1.092635,,,,,,,,,,,,,8e3f22ab-2b0e-4397-bbcd-d052e69e205c,33,,"[45.0, 6.2]",3890530,0,,,,,2.9564707,,Right Foot,,,,"[18.3, 11.2]",,Ground Pass,,27.164131,,,,Matthias Ginter,8808.0,,,,,,1,From Kick Off,Erik Durm,13206.0,Left Back,2,Borussia Dortmund,180,['18615a20-cb62-4708-980e-ca82e06f3a1f'],21,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:21.832,Pass,
,,,,,,,,,,,,,,,,1.282344,,,,,,,,,,,,,f84b8185-d50a-466e-9ff5-408507814815,36,,"[15.4, 11.5]",3890530,0,,,,,1.9636668,,Right Foot,,,,"[6.2, 33.7]",,Ground Pass,,24.030813,,,,Roman Bürki,8225.0,,,,,,1,From Kick Off,Matthias Ginter,8808.0,Left Center Back,2,Borussia Dortmund,180,['ce181ef5-18d2-419d-afb0-58b144b3a732'],24,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:24.353,Pass,
,,,,,,,,,,,,,,,,1.813968,,,,,,,,,,,,,7dadc97b-ffa0-476b-b0a5-c6c14862a746,40,,"[6.2, 41.6]",3890530,0,,,,,1.1990436,,Right Foot,,,,"[19.3, 75.2]",,Ground Pass,,36.063416,,,,Łukasz Piszczek,5658.0,,,,,,1,From Kick Off,Roman Bürki,8225.0,Goalkeeper,2,Borussia Dortmund,180,"['1eaa2a00-a2db-46fa-8d8a-1c4f1b4357a4', '377de1d4-7268-4fe1-9a99-79bb35e1a7b5']",27,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:27.907,Pass,True
,,,,,,,,,,,,,,,,1.258464,,,,,,,,,,,,,7dacf6fa-9e49-4d81-a421-cade3c246238,43,,"[23.0, 78.4]",3890530,0,,,,,-0.10673567,,Right Foot,,,,"[42.6, 76.3]",,Ground Pass,,19.71218,,,,Henrikh Mkhitaryan,3275.0,,,,,,1,From Kick Off,Łukasz Piszczek,5658.0,Right Back,2,Borussia Dortmund,180,['e9104123-b656-4e2f-bb21-f81cb8ed1d0e'],30,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:30.487,Pass,
,,,,,,,,,,,,,,,,0.735225,,,,,,,,,,,,,3105e705-3a70-43f6-9684-842d2e13eca2,47,,"[40.1, 77.3]",3890530,0,,,,,-3.1058936,,Right Foot,,,,"[31.7, 77.0]",,Ground Pass,,8.405355,,,,Łukasz Piszczek,5658.0,,,,,,1,From Kick Off,Henrikh Mkhitaryan,3275.0,Right Midfield,2,Borussia Dortmund,180,['b9df062e-7b45-43da-ba87-ff97a294354c'],32,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:32.733,Pass,
,,,,,,,,,,,,,,,,1.790139,,,,,,,,,,,,,a6abcbbe-dc57-4348-9649-961eba45c42e,50,,"[31.7, 77.0]",3890530,0,,,,,-0.1450694,,Right Foot,,,,"[71.4, 71.2]",,High Pass,,40.12144,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,From Kick Off,Łukasz Piszczek,5658.0,Right Back,2,Borussia Dortmund,180,['486351fd-2c9f-4ff1-a8b0-11aab4e018b8'],33,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:33.589,Pass,
,,,,,,,,,,,,,,,,1.254279,,,,,,,,,,,,,f405d5c4-ca22-456e-8b8d-b7645da0497e,53,,"[71.4, 71.2]",3890530,0,,,,,-2.2004416,,Other,,,,"[66.3, 64.2]",,Low Pass,,8.660831,,,,Shinji Kagawa,5684.0,,,,,,1,From Kick Off,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,2,Borussia Dortmund,180,['e3a87eda-9f23-4e5c-a112-4fb32f4c25e3'],35,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:35.499,Pass,
,,,,,,,,,,,,,,,,3.1163,,,,,,,,,,,,,3cae47d1-a4c2-44b4-91a8-074cb8d697cc,57,,"[66.7, 63.9]",3890530,0,,,,,-1.4667889,,Left Foot,,,,"[71.7, 16.0]",,High Pass,,48.16025,,,,Erik Durm,13206.0,,True,,,,1,From Kick Off,Shinji Kagawa,5684.0,Right Center Midfield,2,Borussia Dortmund,180,"['5bf5ebb3-df1a-43dd-ae8b-e8663fc5a058', '9f5c0055-f490-4422-8611-4f5c520de8e7']",37,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:37.021,Pass,True
,,,,,,,,,,,,,,,,1.827583,,,,,,,,,,,,,184705f3-c163-47bd-925b-512c99c5bb09,60,,"[70.1, 12.1]",3890530,0,,,,,-0.20494665,,Left Foot,,,,"[87.9, 8.4]",,Ground Pass,,18.180485,,,,Christian Pulisic,8246.0,,,,,,1,From Kick Off,Erik Durm,13206.0,Left Back,2,Borussia Dortmund,180,['af0d7fd3-0b27-4a93-a1e1-14288ac92a83'],40,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:40.362,Pass,
,,,,,,,,,,,,,,,,1.272781,,,,,,,,,,,,,43e138d6-c2ae-497e-b020-7d47d8776caf,67,,"[104.5, 0.1]",3890530,0,,,,,1.2810498,,,,,,"[109.3, 16.2]",,High Pass,,16.800297,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,Throw-in,1,From Throw In,Erik Durm,13206.0,Left Back,3,Borussia Dortmund,180,['4c19d6f8-a878-4ae3-8725-604883e3bd30'],57,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:57.557,Pass,
,,,,,,,,,,,,,,,,1.099514,,,,,,,,,,,,,0b21f795-168f-409a-9a57-d5efb293b014,75,,"[94.9, 16.0]",3890530,1,,,,,-1.7798193,,Head,,,,"[93.5, 9.4]",,Low Pass,,6.746851,,,,Erik Durm,13206.0,,,,,Recovery,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,3,Borussia Dortmund,180,"['586dc49e-5c8b-4cde-8cd8-1927defc8fa9', 'c75e8a07-a024-4afc-a9f1-655342006d30']",1,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:01.279,Pass,True
,,,,,,,,,,,,,,,,1.043838,,,,,,,,,,,,,fab4449e-9523-4f78-a16b-cf408b6b61f7,79,,"[92.0, 4.8]",3890530,1,,,,,1.0179551,,Right Foot,,,,"[97.8, 14.2]",,High Pass,,11.045361,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,From Throw In,Erik Durm,13206.0,Left Back,3,Borussia Dortmund,180,['31b4837e-ab36-4145-b1de-c4ebcd2285e1'],2,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:02.705,Pass,
,,,,,,,,,,,,,,,,0.185952,,,,,,,,,,,,,5369ce56-8057-47cc-a0b7-517653b66c54,85,,"[85.1, 2.9]",3890530,1,,,,,2.630362,,Right Foot,,,,"[81.0, 5.2]",,Ground Pass,,4.7010636,,Incomplete,,Julian Weigl,8816.0,,,,,,1,From Throw In,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,3,Borussia Dortmund,180,"['d106befc-8505-458d-b372-0d9683794599', 'd3b517bb-2841-4d3f-9cf2-a43776c68e5b', 'e074c9b9-7588-4629-81bb-69375adbdf47']",7,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:07.287,Pass,True
,,,,,,,,,,,,,,,,0.331972,,,,,,,,,,,,,9031c31a-d8e0-4412-8058-ffd331a77a33,91,,"[26.6, 75.3]",3890530,1,,,,,-2.863293,,Right Foot,,,,"[23.8, 74.5]",,Ground Pass,,2.912044,,,,Florian Klein,9728.0,,,,,,1,Regular Play,Martin Harnik,8557.0,Right Wing,4,VfB Stuttgart,174,"['32f02239-7664-4990-84d7-32ffc256ec46', '54c93fc2-4c23-4033-98c6-754d93a6579c']",8,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:08.821,Pass,True
,,,,,,,,,,,,,,,,0.466138,,,,,,,,,,,,,7598b4f6-1d6a-48dd-a58e-dca9eac84a30,95,,"[23.0, 73.9]",3890530,1,,,,,-1.5927708,,Right Foot,,,,"[22.8, 64.8]",,Ground Pass,,9.102198,,,,Daniel Schwaab,8270.0,,,,,,1,Regular Play,Florian Klein,9728.0,Right Back,4,VfB Stuttgart,174,"['f393a174-e864-4cba-ae07-1c87b23ac095', 'f44d43bf-c026-4348-85e9-2a7c433e54ea']",9,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:09.534,Pass,True
,,,,,,,,,,,,,,,,1.16374,,,,,,,,,,,,,0afd3e3c-cf46-48f5-a9cf-ed1bdf252ef5,98,,"[22.8, 64.8]",3890530,1,,,,,0.16804303,,Right Foot,,,,"[45.2, 68.6]",,Low Pass,,22.720036,,,,Timo Werner,5557.0,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Right Center Back,4,VfB Stuttgart,174,['aaf7af36-21ff-4337-8f60-ca878f32edf9'],10,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:10.539,Pass,
,,,,,,,,,,,,,,,,0.905093,,,,,,,,,,,,,1acebaf5-e0f4-4b70-a5a4-7be524a9d1c0,105,,"[77.3, 8.7]",3890530,1,,,,,-3.081321,,Right Foot,,,,"[65.7, 8.0]",,Ground Pass,,11.621101,,,,Matthias Ginter,8808.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,5,Borussia Dortmund,180,['9603a129-fecb-4f2b-abf3-7d74442abc8d'],14,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:14.943,Pass,
,,,,,,,,,,,,,,,,3.14886,,,,,,,,,,,,,2d403d87-182c-4886-bc4b-a9e451f42260,109,,"[60.2, 5.9]",3890530,1,,,,,2.7972426,,Left Foot,,,,"[22.0, 19.6]",,Ground Pass,,40.582386,,,,Roman Bürki,8225.0,,,,,,1,Regular Play,Matthias Ginter,8808.0,Left Center Back,5,Borussia Dortmund,180,"['233cb286-855a-474c-a000-f3b2c6a89a08', '4fd0b090-c15c-49a6-9bd5-b1a85b8c0d52']",16,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:16.435,Pass,True
,,,,,,,,,,,,,,,,1.126293,,,,,,,,,,,,,2708b31b-0a7e-439a-be8c-c4e13efd81d6,112,,"[23.0, 19.4]",3890530,1,,,,,-0.73103005,,Right Foot,,,,"[38.5, 5.5]",,Ground Pass,,20.819702,,,,Matthias Ginter,8808.0,,,,,,1,Regular Play,Roman Bürki,8225.0,Goalkeeper,5,Borussia Dortmund,180,['dd965312-352c-457a-aa41-0d31efc15a01'],19,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:19.899,Pass,
,,,,,,,,,,,,,,,,1.13135,,,,,,,,,,,,,9665c0f6-22b9-4fa0-b52d-efbb80bf5f91,115,,"[39.1, 5.6]",3890530,1,,,,,1.2701907,,Right Foot,,,,"[42.2, 15.6]",,Ground Pass,,10.46948,,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Matthias Ginter,8808.0,Left Center Back,5,Borussia Dortmund,180,['79a673ca-1e30-45f3-83e3-69bfb31dd012'],22,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:22.520,Pass,
,,,,,,,,,,,,,,,,1.289026,,,,,,,,,,,,,4e0e956c-7d24-40cc-aceb-ab0610819435,118,,"[40.1, 20.0]",3890530,1,,,,,1.8403379,,Right Foot,,,,"[33.0, 45.7]",,Ground Pass,,26.662708,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,5,Borussia Dortmund,180,['72b834a9-c6d4-48fd-b371-ac80bfbb4625'],24,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:24.681,Pass,
,,,,,,,,,,,,,,,,1.697989,,,,,,,,,,,,,bfbbdaab-6890-44e1-a221-7cf8d6b6fe4c,121,,"[37.2, 44.4]",3890530,1,,,,,0.95478547,,Right Foot,,,,"[57.8, 73.5]",,Ground Pass,,35.653473,,,,Łukasz Piszczek,5658.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,5,Borussia Dortmund,180,['c46e5810-bfd7-412d-bfd7-ef723c3955c1'],27,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:27.268,Pass,
,,,,,,,,,,,,,,,,1.674112,,,,,,,,,,,,,fd965fdb-27e3-4dc7-b292-6cd2d79589d5,124,,"[57.8, 73.0]",3890530,1,,,,,-1.7294515,,Right Foot,,,,"[54.2, 50.5]",,Ground Pass,,22.78618,,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Łukasz Piszczek,5658.0,Right Back,5,Borussia Dortmund,180,['5de7fc4e-5861-4875-82d3-78822a4f676a'],30,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:30.871,Pass,
,,,,,,,,,,,,,,,,1.041483,,,,,,,,,,,,,92c333c8-7a22-4c5c-a6e7-40ab8a3b4ade,127,,"[54.2, 50.5]",3890530,1,,,,,1.2635726,,Right Foot,,,,"[62.1, 75.4]",,Ground Pass,,26.123169,,,,Łukasz Piszczek,5658.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,5,Borussia Dortmund,180,['af2d517e-6a00-494f-81aa-df0bdaea6c4b'],35,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:35.252,Pass,
,,,,,,,,,,,,,,,,1.148592,,,,,,,,,,,,,c63b50b2-32cf-4f89-bf83-843ba77eb192,130,,"[62.1, 75.4]",3890530,1,,,,,-2.0422564,,Right Foot,,,,"[54.3, 60.1]",,Ground Pass,,17.173527,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,Łukasz Piszczek,5658.0,Right Back,5,Borussia Dortmund,180,['165cac92-f2f6-4888-8a27-3701127cf7d8'],36,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:36.729,Pass,
,,,,,,,,,,,,,,,,0.731402,,,,,,,,,,,,,5a61f26c-1aa7-47f3-a8a8-925994f86201,133,,"[54.3, 60.1]",3890530,1,,,,,-0.4064185,,Right Foot,,,,"[62.2, 56.7]",,Ground Pass,,8.600581,,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,5,Borussia Dortmund,180,['2928dfc4-eb81-45df-ae03-7fdcc8fa2892'],39,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:39.988,Pass,
,,,,,,,,,,,,,,,,1.004562,,,,,,,,,,,,,986db0de-93f9-4091-866d-b327e6b934cd,137,,"[59.8, 60.5]",3890530,1,,,,,2.346486,,Left Foot,,,,"[54.7, 65.7]",,Ground Pass,,7.283543,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,5,Borussia Dortmund,180,"['2a42173e-302d-4e47-8aa5-7083a10a5142', 'cc25afa8-43c0-4fae-b1f3-1c86d6e39f42']",40,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:40.974,Pass,True
