50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f67c5cc7-50bc-407b-87e3-854b65d750ca,1,,,3890475,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Wolfsburg,179,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 8240, 'name': 'Koen Casteels'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 28}, {'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 8239, 'name': 'Robin Knoche'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 31}, {'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 34}, {'player': {'id': 3545, 'name': 'Luiz Gustavo Dias'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 8230, 'name': 'Josuha Guilavogui'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 8235, 'name': 'Maximilian Arnold'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 27}, {'player': {'id': 10281, 'name': 'André Schürrle'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 17}, {'player': {'id': 8386, 'name': 'Max Kruse'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 3186, 'name': 'Julian Draxler'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Wolfsburg,179,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ed55cde7-92e2-41f7-9f69-88c560ece7d9,2,,,3890475,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Wolfsburg,179,,0,,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 8814, 'name': 'Nico Elvedi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 3959, 'name': 'Andreas Christensen'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 3}, {'player': {'id': 8395, 'name': 'Håvard Nordtveit'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 11283, 'name': 'Fabian Johnson'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 19}, {'player': {'id': 8307, 'name': 'Martin Hinteregger'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 5}, {'player': {'id': 8238, 'name': 'Mahmoud Dahoud'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 3500, 'name': 'Granit Xhaka'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 34}, {'player': {'id': 5632, 'name': 'Thorgan Hazard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 8810, 'name': 'Raffael Caetano de Araújo'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 8806, 'name': 'Lars Edi Stindl'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 13}]}",Borussia Mönchengladbach,185,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3d704815-8bf0-461e-89ac-a58555e5d662,3,,,3890475,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Wolfsburg,179,['2b79641d-1aca-4e14-b1c8-d4f0ed2b2b35'],0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2b79641d-1aca-4e14-b1c8-d4f0ed2b2b35,4,,,3890475,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Wolfsburg,179,['3d704815-8bf0-461e-89ac-a58555e5d662'],0,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8c07b431-ced1-41c1-a8ee-4465b1a6f85e,2018,,,3890475,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,90,Wolfsburg,179,['c2bf048f-a653-42f1-a3e2-75e7a6fb6e64'],0,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c2bf048f-a653-42f1-a3e2-75e7a6fb6e64,2019,,,3890475,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,90,Wolfsburg,179,['8c07b431-ced1-41c1-a8ee-4465b1a6f85e'],0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.446396,,,,,,,,,,,,,cadb8f97-fe89-492d-8fc2-38cebead96fc,5,,"[61.0, 40.1]",3890475,0,,,,-1.9832067,,Right Foot,,,,"[60.3, 38.5]",,Ground Pass,,1.7464249,,,Max Kruse,8386.0,,,,,Kick Off,1,From Kick Off,André Schürrle,10281.0,Right Wing,2,Wolfsburg,179,['636ce427-b12a-42c2-a18f-e07985603a5e'],0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:00.695,Pass,
,,,,,,,,,,,,,,,,,0.957741,,,,,,,,,,,,,9e231678-4046-4b80-80f6-82a92c22417d,8,,"[60.3, 38.3]",3890475,0,,,,3.064228,,Left Foot,,,,"[47.4, 39.3]",,Ground Pass,,12.938702,,,Julian Draxler,3186.0,,,,,,1,From Kick Off,Max Kruse,8386.0,Left Wing,2,Wolfsburg,179,['3ce3351a-add6-471f-a5de-f7d2ab4ea22d'],1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:01.301,Pass,
,,,,,,,,,,,,,,,,,1.68369,,,,,,,,,,,,,844a6660-2d6e-4e2b-ab38-17bd253b8092,11,,"[46.7, 41.0]",3890475,0,,,,1.9107616,,Right Foot,,,,"[35.7, 72.1]",,Ground Pass,,32.98803,,,Adelino André Vieira Freitas,10790.0,,,,,,1,From Kick Off,Julian Draxler,3186.0,Center Forward,2,Wolfsburg,179,['52042c6a-57cb-487b-9e05-1fc0d0d7e31b'],3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:03.451,Pass,
,,,,,,,,,,,,,,,,,1.44667,,,,,,,,,,,,,824c2625-bab8-43e0-b39f-ac1d9ca853b8,14,,"[35.7, 72.1]",3890475,0,,,,-2.1162715,,Right Foot,,,,"[26.9, 57.6]",,Ground Pass,,16.961428,,,Robin Knoche,8239.0,,,,,,1,From Kick Off,Adelino André Vieira Freitas,10790.0,Right Back,2,Wolfsburg,179,['511d57a3-be10-445b-b895-95d9d5d8f935'],6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:06.136,Pass,
,,,,,,,,,,,,,,,,,1.405557,,,,,,,,,,,,,4d6d2520-b060-4cba-9e8e-b34bc98845cb,17,,"[23.6, 54.1]",3890475,0,,,,-1.8361284,,Right Foot,,,,"[16.1, 26.5]",,Ground Pass,,28.600874,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Kick Off,Robin Knoche,8239.0,Right Center Back,2,Wolfsburg,179,['93d88ced-bb9b-4fe7-8c01-cf478dc2f725'],8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:08.885,Pass,
,,,,,,,,,,,,,,,,,1.603536,,,,,,,,,,,,,1e575eb4-292d-4a87-bc28-9db85fe34d39,21,,"[15.0, 26.2]",3890475,0,,,,2.2979643,,Right Foot,,,,"[4.5, 38.0]",,Ground Pass,,15.795253,,,Koen Casteels,8240.0,,,,,,1,From Kick Off,Dante Bonfim da Costa Santos,3197.0,Left Center Back,2,Wolfsburg,179,"['6a7e5b58-5fd0-42ad-8277-59e40abc0295', 'd8665b72-6807-4bdc-b6f6-01015aad6873']",10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:10.928,Pass,True
,,,,,,,,,,,,,,,,,3.832053,,,,,,,,,,,,,806862be-e843-4d56-95ff-5de4f75a9e7a,25,,"[3.7, 38.0]",3890475,0,,,,-0.6457636,,Left Foot,,,,"[39.0, 11.4]",,High Pass,,44.20011,,,Maximilian Arnold,8235.0,,,,,,1,From Kick Off,Koen Casteels,8240.0,Goalkeeper,2,Wolfsburg,179,['9a4dbe0b-91b0-4060-b68c-da4ad0abab2a'],12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:12.651,Pass,
,,,,,,,,,,,,,,,,,0.601137,,,,,,,,,,,,,f65d637b-5d4f-427e-a8c6-ea19deb014a4,28,,"[39.0, 11.4]",3890475,0,,,True,0.18478362,,,,,,"[49.7, 13.4]",,Low Pass,,10.885311,,,Julian Draxler,3186.0,,,,,,1,From Kick Off,Maximilian Arnold,8235.0,Left Center Midfield,2,Wolfsburg,179,"['2d054216-29fd-46f3-b8b1-cc651c765741', '460290f8-ce05-4455-801b-adb8fddb1f09']",16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:16.523,Pass,True
,,,,,,,,,,,,,,,,,0.857505,,,,,,,,,,,,,f53c5e77-97c5-41ea-aafa-24e62f2a10dc,32,,"[65.3, 60.5]",3890475,0,,,,-0.8691711,,Head,,,,"[71.3, 53.4]",,Low Pass,,9.295698,,,Thorgan Hazard,5632.0,,,,,Recovery,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,3,Borussia Mönchengladbach,185,['9e632f02-90db-44c1-851c-adf749531b69'],18,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:18.424,Pass,
,,,,,,,,,,,,,,,,,0.732015,,,,,,,,,,,,,818c023a-96d0-4d0e-9b6e-d626368923b3,35,,"[69.3, 54.2]",3890475,0,,,,-2.372322,,Right Foot,,,,"[63.0, 48.1]",,Ground Pass,,8.769264,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Wing,3,Borussia Mönchengladbach,185,['fc4d496b-5553-4e48-9225-4ed046e50fcf'],19,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:19.292,Pass,
,,,,,,,,,,,,,,,,,1.294054,,,,,,,,,,,,,b0010236-49fd-4e4b-bbc4-e1f597e82d30,39,,"[62.3, 45.6]",3890475,0,,,,-1.8880626,,Left Foot,,,,"[55.7, 25.5]",,Ground Pass,,21.15585,,,Martin Hinteregger,8307.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,3,Borussia Mönchengladbach,185,"['9c4b8666-e933-4f16-86d8-032b42d8c518', 'e557a1da-8bce-44f2-8039-4bfc82dba919']",20,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:20.883,Pass,True
,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,ad9a399f-274c-4967-b98a-1db2ec3b02a3,42,,"[64.1, 4.9]",3890475,0,,,,2.6414316,,Left Foot,,,,"[46.9, 14.3]",,Ground Pass,,19.60102,,,Håvard Nordtveit,8395.0,,,,,,1,Regular Play,Martin Hinteregger,8307.0,Left Wing Back,3,Borussia Mönchengladbach,185,['d9c0ab51-f742-4fa4-829f-9441bd9f5cdc'],27,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:27.275,Pass,
,,,,,,,,,,,,,,,,,1.295171,,,,,,,,,,,,,dd1d8f0d-29ef-4647-9296-cd53038a4625,45,,"[45.1, 16.7]",3890475,0,,,,1.7027118,,Right Foot,,,,"[41.0, 47.6]",,Ground Pass,,31.17082,,,Andreas Christensen,3959.0,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,3,Borussia Mönchengladbach,185,['9ebd19d6-eb8f-42f8-8510-4bebe1542e4f'],30,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:30.305,Pass,
,,,,,,,,,,,,,,,,,1.298006,,,,,,,,,,,,,059911fa-c273-45f8-81f3-6d57b9506d61,48,,"[41.0, 47.6]",3890475,0,,,,-0.8432486,,Right Foot,,,,"[53.2, 33.9]",,Ground Pass,,18.344753,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,3,Borussia Mönchengladbach,185,['7abfd364-a930-424a-9882-0a5856d3d9d1'],32,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:32.475,Pass,
,,,,,,,,,,,,,,,,,2.399998,,,,,,,,,,,,,2d056a85-490a-477c-83f4-f34adf64a68d,51,,"[47.2, 35.0]",3890475,0,,,,3.0286007,,Left Foot,,,,"[19.0, 38.2]",,Ground Pass,,28.38098,,,Yann Sommer,5550.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,3,Borussia Mönchengladbach,185,['f47892f2-6f9c-4210-a76c-40e4569d6bb1'],34,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:34.489,Pass,
,,,,,,,,,,,,,,,,,1.102501,,,,,,,,,,,,,4f768213-de60-4e32-b07f-6364d1f24c0b,54,,"[24.0, 36.3]",3890475,0,,,,-0.22131445,,Right Foot,,,,"[36.0, 33.6]",,Ground Pass,,12.3,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,3,Borussia Mönchengladbach,185,['55bd07ec-cab6-4c9e-8d98-5e1932bd486d'],39,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:39.630,Pass,
,,,,,,,,,,,,,,,,,1.192605,,,,,,,,,,,,,0e1d0fd1-4d65-4eb5-b989-19bb27b1d3ed,57,,"[36.0, 31.2]",3890475,0,,,,-0.60332173,,Left Foot,,,,"[52.4, 19.9]",,Ground Pass,,19.916075,,,Mahmoud Dahoud,8238.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,3,Borussia Mönchengladbach,185,['83f3ef66-0be0-422f-a247-e359b9c46435'],43,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:43.193,Pass,
,,,,,,,,,,,,,,,,,1.014977,,,,,,,,,,,,,4675984a-a2dd-44d6-a0a1-d6e3828ced1f,60,,"[63.0, 25.7]",3890475,0,,,,0.9737544,,Right Foot,,,,"[76.8, 46.0]",,High Pass,,24.546486,,,Thorgan Hazard,5632.0,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,3,Borussia Mönchengladbach,185,['3e189ebe-427f-45dc-a31f-2255c1d7d073'],47,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:47.362,Pass,
,,,,,,,,,,,,,,,,,2.202312,,,,,,,,,,,,,4aa78ae3-dec0-40f8-9121-06b638b70f8f,62,,"[76.8, 46.0]",3890475,0,,,,1.9966468,,Right Foot,,,,"[68.0, 65.4]",,Ground Pass,,21.302582,,,Lars Edi Stindl,8806.0,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Wing,3,Borussia Mönchengladbach,185,['ef1423ef-b5f8-41a0-bddc-cb4d9fe905a9'],48,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:48.377,Pass,
,,,,,,,,,,,,,,,,,1.03246,,,,,,,,,,,,,59f247a2-850b-488e-a78e-6c9a3e7436f8,65,,"[69.6, 70.5]",3890475,0,,,,0.4552796,,Right Foot,,,,"[79.2, 75.2]",,Low Pass,,10.688779,,,Fabian Johnson,11283.0,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Center Forward,3,Borussia Mönchengladbach,185,['1e882af0-9d58-4695-8a63-9f9f64854b45'],50,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:50.954,Pass,
,,,,,,,,,,,,,,,,,1.611029,,,,,,,,,,,,,d7330cd3-4274-425b-a28d-89985b78b417,67,,"[78.7, 75.2]",3890475,0,,,,3.1181228,,Right Foot,,,,"[57.4, 75.7]",,Ground Pass,,21.305868,,,Nico Elvedi,8814.0,,,,,,1,Regular Play,Fabian Johnson,11283.0,Right Wing Back,3,Borussia Mönchengladbach,185,['db4be6b9-0442-413c-bae5-7411702d7b20'],51,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:51.987,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,5ca81c69-af44-4468-8c3c-ac475d42329b,70,,"[49.6, 74.4]",3890475,0,,,,-2.0654798,,Left Foot,,,,"[36.6, 50.3]",,Ground Pass,,27.382658,,,Andreas Christensen,3959.0,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,3,Borussia Mönchengladbach,185,['2c7db6b6-438a-4d7b-abfb-7a7a400b4bcc'],55,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:55.297,Pass,
,,,,,,,,,,,,,,,,,1.004709,,,,,,,,,,,,,0b6c2e0a-c3b1-4cd1-a945-a16ca00a7088,73,,"[35.7, 49.3]",3890475,0,,,,-0.6287963,,Right Foot,,,,"[47.8, 40.5]",,Ground Pass,,14.961617,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,3,Borussia Mönchengladbach,185,['bcffdce4-8f7a-4564-87b9-4fcfabc8d417'],57,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:57.697,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,37c321b1-3737-4c65-93eb-a72f5aabd5a3,76,,"[47.7, 40.5]",3890475,0,,,,2.8558471,,Left Foot,,,,"[30.0, 45.7]",,Ground Pass,,18.448034,,,Andreas Christensen,3959.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,3,Borussia Mönchengladbach,185,['ddb71d29-cba1-401c-9c15-07960d7d4a17'],58,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:58.866,Pass,
,,,,,,,,,,,,,,,,,2.799998,,,,,,,,,,,,,4152bfdd-478c-42be-9597-93d89d80c594,79,,"[30.0, 45.7]",3890475,1,,,,-2.5096185,,Right Foot,,,,"[18.8, 37.5]",,Ground Pass,,13.880922,,,Yann Sommer,5550.0,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,3,Borussia Mönchengladbach,185,['7fb52ba5-07ca-4d7d-b7ee-80c8bcecd7c1'],2,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:02.066,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,5933144e-9082-4a12-a7f7-ee19eed931e7,82,,"[19.0, 37.2]",3890475,1,,,,1.485291,,Left Foot,,,,"[20.2, 51.2]",,Ground Pass,,14.051334,,,Andreas Christensen,3959.0,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,3,Borussia Mönchengladbach,185,['3c9bdfc0-5364-4d7f-9be3-7635908e5615'],6,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:06.066,Pass,
,,,,,,,,,,,,,,,,,3.462247,,,,,,,,,,,,,61714531-5af9-4e2d-9edc-e559156ab82f,85,,"[20.2, 51.2]",3890475,1,,,,-2.0454326,,Right Foot,,,,"[10.9, 33.1]",,Ground Pass,,20.349447,,,Yann Sommer,5550.0,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,3,Borussia Mönchengladbach,185,['4e62f3e8-3b04-4c15-b89e-3044c87e2e2e'],8,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:08.066,Pass,
,,,,,,,,,,,,,,,,,3.210659,,,,,,,,,,,,,cb4516fc-bbf3-4410-9b6b-a09047a01f25,88,,"[10.3, 31.2]",3890475,1,,,,-0.04823841,,Left Foot,,,,"[68.3, 28.4]",,High Pass,,58.067547,Incomplete,,Raffael Caetano de Araújo,8810.0,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,3,Borussia Mönchengladbach,185,"['045b71cf-c782-4deb-a827-4eb0973a9f76', '2abf69cc-58af-40c6-a69d-4517e2cdff4a', 'f940a157-238a-4859-9d11-95dd96ab5d5e']",11,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:11.528,Pass,True
,,,,,,,,,,,,,,,,,1.219698,,,,,,,,,,,,,045b71cf-c782-4deb-a827-4eb0973a9f76,90,,"[51.8, 51.7]",3890475,1,,,,-0.13168386,,Head,,,,"[66.9, 49.7]",,High Pass,,15.231874,,,Josuha Guilavogui,8230.0,,,,,Recovery,1,From Counter,Robin Knoche,8239.0,Right Center Back,4,Wolfsburg,179,"['33e75738-5446-4476-bf74-09a427b1d362', 'cb4516fc-bbf3-4410-9b6b-a09047a01f25']",14,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:14.739,Pass,
,,,,,,,,,,,,,,,,,0.765385,,,,,,,,,,,,,cc2020a6-b766-4cd4-b68d-0d6fdae2c1f9,92,,"[66.9, 49.7]",3890475,1,,,,0.13773619,,Head,,,,"[77.0, 51.1]",,High Pass,,10.1965685,,,Max Kruse,8386.0,,,,,,1,From Counter,Josuha Guilavogui,8230.0,Right Center Midfield,4,Wolfsburg,179,['8b487843-ee26-4d3a-8e92-d3955fb64cd5'],15,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:15.998,Pass,
,,,,,,,,,,,,,,,,,1.429616,,,,,,,,,,,,,e9124ced-cc5b-4cd7-9e02-17f5d4203bcb,97,,"[42.5, 39.7]",3890475,1,,,,-1.0028356,,Right Foot,,,,"[49.2, 29.2]",,Ground Pass,,12.455521,,,Lars Edi Stindl,8806.0,,,,,Recovery,1,Regular Play,Andreas Christensen,3959.0,Center Back,5,Borussia Mönchengladbach,185,"['12c89f16-1b1e-4259-8926-693a8f2f3c97', '4a3b546a-c5cd-4aa6-84e1-8fbbaf090903']",18,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:18.016,Pass,True
,,,,,,,,,,,,,,,,,0.572715,,,,,,,,,,,,,d59dddbc-54ae-47c1-ad06-cfb97d14d27a,100,,"[49.9, 29.5]",3890475,1,,,,-2.8286915,,Left Foot,,,,"[43.1, 27.3]",,Ground Pass,,7.1470275,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Center Forward,5,Borussia Mönchengladbach,185,"['b14336ce-4369-4e7b-bb27-172ef06a6e6c', 'd06197c3-3d5b-452b-8f31-c7176097756c']",19,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:19.446,Pass,True
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,0a0824d0-87fe-46cf-a9fa-fe5beaf6cf19,103,,"[43.1, 27.3]",3890475,1,,,,-1.3961241,,Left Foot,,,,"[47.0, 5.2]",,Ground Pass,,22.441479,,,Martin Hinteregger,8307.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,5,Borussia Mönchengladbach,185,['35373072-bc07-450e-ad15-3ac534b36395'],20,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:20.818,Pass,
,,,,,,,,,,,,,,,,,0.587289,,,,,,,,,,,,,46c678e9-c800-45f8-940f-81f16e296607,106,,"[62.6, 3.3]",3890475,1,,,,0.85871285,,Left Foot,,,,"[70.8, 12.8]",,Ground Pass,,12.549502,,,Thorgan Hazard,5632.0,,,,,,1,Regular Play,Martin Hinteregger,8307.0,Left Wing Back,5,Borussia Mönchengladbach,185,['34897472-dab3-4f09-94c7-4ea3ffb1f992'],24,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:24.741,Pass,
,,,,,,,,,,,,,,,,,1.38867,,,,,,,,,,,,,540f5bc2-2b3e-4a79-9c07-24b1ad1921a2,110,,"[48.4, 69.0]",3890475,1,,,,2.437979,,Right Foot,,,,"[38.5, 77.4]",,Ground Pass,,12.983451,,,Adelino André Vieira Freitas,10790.0,,,,,Recovery,1,Regular Play,Josuha Guilavogui,8230.0,Right Center Midfield,6,Wolfsburg,179,['69d1af6e-e41e-4f58-bb14-f21b76a15312'],26,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:26.265,Pass,
,,,,,,,,,,,,,,,,,2.939432,,,,,,,,,,,,,cb7edb1b-45d4-471d-9f25-7941a0d2b334,113,,"[35.2, 75.4]",3890475,1,,,,-2.3724344,,Left Foot,,,,"[13.3, 54.2]",,Ground Pass,,30.480322,,,Koen Casteels,8240.0,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,6,Wolfsburg,179,['805ae614-ed1d-4de7-8dbe-20720346ddbb'],28,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:28.893,Pass,
,,,,,,,,,,,,,,,,,1.266376,,,,,,,,,,,,,256cb1ea-5e55-4af7-9e89-2d7009934be3,116,,"[13.6, 50.6]",3890475,1,,,,-0.9155002,,Left Foot,,,,"[22.9, 38.5]",,Ground Pass,,15.261062,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,Regular Play,Koen Casteels,8240.0,Goalkeeper,6,Wolfsburg,179,['54e6f66a-aadf-4b8d-bb0b-bb19d2b6e3e8'],32,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:32.422,Pass,
,,,,,,,,,,,,,,,,,1.742832,,,,,,,,,,,,,85a871af-a06c-4f35-80b9-469855f2edd7,120,,"[21.0, 37.7]",3890475,1,,,,2.5396745,,Left Foot,,,,"[9.5, 45.6]",,Ground Pass,,13.952061,,,Koen Casteels,8240.0,,,,,,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,6,Wolfsburg,179,"['f7cdcafa-f31f-4100-850c-70ee87291c75', 'ff689411-7aa6-48c6-852c-96c27dc041f9']",33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:33.784,Pass,True
