50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.16,,,,,,,,,,,,56f0b5c7-dfd2-40cd-b4f0-8bac1be5e818,3735,,"[45.7, 53.4]",3890435,88,,,,,-1.7566378,,Right Foot,,,"[38.8, 16.7]",Ground Pass,,37.343006,,,,Mats Hummels,5572.0,,,,,,2,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,171,Borussia Dortmund,180,['b9f193d5-5149-486a-bbd6-81c95720b1ee'],22,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:22.094,Pass,
,,,,,,,,,,,,,,,,1.759998,,,,,,,,,,,,a9f43e4f-81f5-4815-8dc5-a47a981173d0,3738,,"[39.0, 16.4]",3890435,88,,,,,-0.74078494,,Left Foot,,,"[50.7, 5.7]",Ground Pass,,15.854968,,,,İlkay Gündoğan,10287.0,,,,,,2,From Throw In,Mats Hummels,5572.0,Left Center Back,171,Borussia Dortmund,180,['ae08423c-925c-4863-a298-f938c1a8ef3c'],24,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:24.854,Pass,
,,,,,,,,,,,,,,,,1.479998,,,,,,,,,,,,ba1b962d-5045-4894-a3c1-8f5167f8a7e6,3741,,"[68.6, 7.6]",3890435,88,,,,,2.2615871,,Right Foot,,,"[50.0, 30.1]",Low Pass,,29.192636,,,,Julian Weigl,8816.0,,,,,,2,From Throw In,İlkay Gündoğan,10287.0,Center Attacking Midfield,171,Borussia Dortmund,180,['5568a483-7285-4bc3-899c-2f7fa71556de'],31,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:31.414,Pass,
,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,8595f79c-b016-42f8-9365-fc79858cff41,3744,,"[51.5, 34.8]",3890435,88,,,,,1.3890778,,Right Foot,,,"[56.7, 63.1]",Ground Pass,,28.773773,,,,Sokratis Papastathopoulos,8244.0,,,,,,2,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,171,Borussia Dortmund,180,['49813d68-fd04-444d-b29d-f3e6a9b1e610'],34,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:34.100,Pass,
,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,34de009b-9458-4cce-ae9d-94b77ec434c1,3747,,"[61.3, 64.2]",3890435,88,,,,,-0.048572876,,Right Foot,,,"[75.7, 63.5]",Ground Pass,,14.417004,,,,Christian Pulisic,8246.0,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,171,Borussia Dortmund,180,['1159b2f9-9245-412c-9ea8-690c69467d69'],36,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:36.780,Pass,
,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,4e88ba54-8fac-4f5b-84f7-eb6b1db97d90,3750,,"[75.9, 62.9]",3890435,88,,,,,1.7478695,,Right Foot,,,"[74.2, 72.4]",Ground Pass,,9.650907,,,,Łukasz Piszczek,5658.0,,,,,,2,From Throw In,Christian Pulisic,8246.0,Center Forward,171,Borussia Dortmund,180,['dca25310-ec05-4f30-8b41-88a157c62c0a'],38,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:38.793,Pass,
,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,bdc9f266-2b5d-46b2-a212-500efd659078,3752,,"[74.2, 72.6]",3890435,88,,,,,-2.5393052,,Right Foot,,,"[58.2, 61.6]",Ground Pass,,19.416489,,,,Sokratis Papastathopoulos,8244.0,,,,,,2,From Throw In,Łukasz Piszczek,5658.0,Right Back,171,Borussia Dortmund,180,['19d61ae0-ddab-4708-8804-bd9fee5901dd'],39,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:39.513,Pass,
,,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,3749866d-fca4-460a-91e9-c7be74236ec5,3755,,"[58.2, 61.6]",3890435,88,,,,,-1.1718357,,Right Foot,,,"[62.5, 51.4]",Ground Pass,,11.069327,,,,Julian Weigl,8816.0,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,171,Borussia Dortmund,180,['ef15af17-dca4-4b52-a859-6fc024e6356a'],42,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:42.273,Pass,
,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,6a45c58a-af5f-472a-bd5a-19922d59bcaf,3758,,"[62.8, 53.2]",3890435,88,,,,,-2.0104485,,Right Foot,,,"[50.9, 27.9]",Ground Pass,,27.958899,,,,Mats Hummels,5572.0,,,,,,2,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,171,Borussia Dortmund,180,['e4841698-954a-4913-9047-6e376313ed9f'],44,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:44.593,Pass,
,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,6c3caa61-9dcd-45dc-b7a4-c2e275c0245e,3761,,"[50.2, 30.7]",3890435,88,,,,,1.4014204,,Right Foot,,,"[56.1, 65.2]",Ground Pass,,35.00086,,,,Sokratis Papastathopoulos,8244.0,,,,,,2,From Throw In,Mats Hummels,5572.0,Left Center Back,171,Borussia Dortmund,180,['ff4e3a52-3c92-406d-bffd-e9eecbcf7193'],49,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:49.433,Pass,
,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,ce45d73c-37fb-4864-9c89-e72984d1cd79,3764,,"[56.1, 65.2]",3890435,88,,,,,-0.36798093,,Right Foot,,,"[72.7, 58.8]",Ground Pass,,17.79101,,,,Henrikh Mkhitaryan,3275.0,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,171,Borussia Dortmund,180,['4e011b4e-894a-4f63-b54b-ccda0fd3dea7'],57,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:57.353,Pass,
,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,1ac2c8c0-b2a4-469b-bcd6-91d1ee860e00,3766,,"[74.2, 57.7]",3890435,88,,,,,2.64425,,Right Foot,,,"[56.7, 67.2]",Ground Pass,,19.912308,,,,Sokratis Papastathopoulos,8244.0,,,,,,2,From Throw In,Henrikh Mkhitaryan,3275.0,Right Wing,171,Borussia Dortmund,180,['c8ae2359-f487-4337-9f62-4b3580a4407e'],58,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:58.353,Pass,
,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,39e7b8b6-7aee-40aa-adb0-6b381b9fac5d,3769,,"[56.7, 67.2]",3890435,89,,,,,-0.044797596,,Right Foot,,,"[85.7, 65.9]",Ground Pass,,29.029123,,,,Christian Pulisic,8246.0,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,171,Borussia Dortmund,180,['da6ceca1-9dfc-4ed6-b979-a5e456522107'],0,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:00.353,Pass,
,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,79178a2b-7f3d-48ff-a30d-67d4dc408a28,3776,,"[91.0, 80.0]",3890435,89,,,,,-2.365966,,,,,"[75.5, 64.8]",Low Pass,,21.709215,,,,Sokratis Papastathopoulos,8244.0,,,,,Throw-in,2,From Throw In,Łukasz Piszczek,5658.0,Right Back,172,Borussia Dortmund,180,['cbff9d33-bc65-4981-9390-065a451fbbf9'],40,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:40.793,Pass,
,,,,,,,,,,,,,,,,0.982369,,,,,,,,,,,,2b1949aa-e0b2-46f7-8757-b6f762079e0c,3779,,"[75.1, 65.0]",3890435,89,,,,,-0.009661535,,Right Foot,,,"[95.8, 64.8]",Ground Pass,,20.700966,,Incomplete,,Christian Pulisic,8246.0,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,172,Borussia Dortmund,180,"['4aa5bb03-ae77-4113-8234-5bbdc75c38ec', 'ecdf105a-d8bc-4de7-a48f-4274acb4ea10']",43,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:43.073,Pass,
,,,,,,,,,,,,,,,,1.758492,,,,,,,,,,,,feaadc75-551e-4ee4-8f9e-6d94595bc7d3,3782,,"[16.7, 10.5]",3890435,89,,,,,0.040350758,,Right Foot,,,"[48.9, 11.8]",High Pass,,32.22623,,Incomplete,,Alexander Baumjohann,33459.0,,,,,Recovery,2,From Throw In,Johannes van den Bergh,8883.0,Left Midfield,172,Borussia Dortmund,180,"['2291a2ab-a391-4524-b55b-d85b59f5508b', 'b78bb176-3791-4f23-9c6b-8474b73e61fb']",46,,,,,,,,,,,,,,,,Hertha Berlin,173,00:44:46.335,Pass,
,,,,,,,,,,,,,,,,0.919999,,,,,,,,,,,,82f26024-a528-4298-bee3-2b8a6edd81ab,3787,,"[71.2, 68.7]",3890435,89,,,,,0.3264675,,Right Foot,,,"[83.9, 73.0]",Ground Pass,,13.408206,,,,Łukasz Piszczek,5658.0,,,,,,2,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,172,Borussia Dortmund,180,"['5b27ab96-1bfa-4751-8928-309df34842b7', 'bc8c1a91-fe4f-4c74-bd22-1272314ec251']",49,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:49.134,Pass,True
,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,9e90236c-efaf-436f-ae22-a14039660758,3790,,"[83.7, 73.0]",3890435,89,,,,,-1.4982979,,Right Foot,,,"[85.0, 55.1]",Ground Pass,,17.947145,,,,Henrikh Mkhitaryan,3275.0,,,,,,2,From Throw In,Łukasz Piszczek,5658.0,Right Back,172,Borussia Dortmund,180,['29b7affc-c6fa-4f80-93dd-497c7adc23cc'],51,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:51.894,Pass,
,,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,574038c8-d0d5-4f2a-89ba-3eddcaec6452,3798,,"[38.8, 25.0]",3890435,89,,,,,0.5867123,,Right Foot,,,"[56.7, 36.9]",Ground Pass,,21.49465,,,,Alexander Baumjohann,33459.0,,,,,,2,From Counter,Niklas Stark,8570.0,Left Defensive Midfield,173,Hertha Berlin,173,"['fcc7fd79-7cfc-482e-9d85-3cd86c1f5cf5', 'fd08c50f-8402-415b-ad44-85c73b01928f']",54,,,,,,,,,,,,,,,,Hertha Berlin,173,00:44:54.771,Pass,True
,,,,,,,,,,,,,,,,1.959999,,,,,,,,,,,,2cd0a828-5706-47bd-93ea-8acb83c1678a,3809,,"[120.0, 80.0]",3890435,90,,,,,-1.9256,,Right Foot,,,"[107.7, 46.8]",High Pass,,35.405224,,Unknown,True,Sebastian Langkamp,8580.0,,,Outswinging,,Corner,2,From Corner,Vladimír Darida,8579.0,Center Attacking Midfield,174,Hertha Berlin,173,['71d9cc63-6523-47ec-95f8-7c609afb8354'],41,,,,,,,,,,,,,,,,Hertha Berlin,173,00:45:41.811,Pass,
,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,932683cf-e65e-4df8-a9e6-69e0583791ef,3813,,"[12.2, 33.1]",3890435,90,,True,,,1.2315037,,Right Foot,,,"[23.0, 63.7]",Ground Pass,,32.449963,,,,Sokratis Papastathopoulos,8244.0,,,,,Free Kick,2,From Free Kick,Mats Hummels,5572.0,Left Center Back,175,Borussia Dortmund,180,['8c5f84d6-0ad9-4521-97b1-3335451def8b'],58,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:45:58.535,Pass,
,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,dbcdf0ca-c173-4aaa-b129-a7fe2b01ec15,3815,,"[26.9, 63.7]",3890435,91,,,,,-1.8329998,,Right Foot,,,"[19.6, 36.5]",Ground Pass,,28.162563,,,,Mats Hummels,5572.0,,,,,,2,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,175,Borussia Dortmund,180,['93f82263-ce74-4ffb-867d-3e6dd65fad9c'],3,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:46:03.837,Pass,
,,,,,,,,,,,,,,,,2.799999,,,,,,,,,,,,882144dd-2286-46f0-aabe-d8b2427bf785,3818,,"[20.9, 30.5]",3890435,91,,,,,-0.97915405,,Right Foot,,,"[37.9, 5.2]",Ground Pass,,30.480978,,,,Matthias Ginter,8808.0,,,,,,2,From Free Kick,Mats Hummels,5572.0,Left Center Back,175,Borussia Dortmund,180,['571be20e-5772-4897-855a-a81bb9363400'],7,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:46:07.277,Pass,
,,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,ad728071-42d5-4c90-bfca-ec04a1385879,3821,,"[47.0, 6.1]",3890435,91,,,,,-0.17871778,,Right Foot,,,"[62.5, 3.3]",Ground Pass,,15.750873,,,,Marcel Schmelzer,11458.0,,,,,,2,From Free Kick,Matthias Ginter,8808.0,Left Defensive Midfield,175,Borussia Dortmund,180,['ddc90f66-4277-4a3c-b59f-ca90282f216b'],10,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:46:10.517,Pass,
,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,0e3e5b53-13d3-4743-9759-e5377e0c158d,3824,,"[63.0, 3.7]",3890435,91,,,,,1.6179312,,Right Foot,,,"[62.5, 14.3]",Ground Pass,,10.611786,,,,İlkay Gündoğan,10287.0,,,,,,2,From Free Kick,Marcel Schmelzer,11458.0,Left Back,175,Borussia Dortmund,180,['b145e6d2-c80e-4b57-9766-d199b12804c3'],12,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:46:12.237,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,9bdaa466-2d82-4c92-9334-b33ed112c3fa,3826,,"[62.5, 14.3]",3890435,91,,,,,-2.6586237,,Left Foot,,,"[46.1, 5.7]",Ground Pass,,18.518099,,,,Matthias Ginter,8808.0,,,,,,2,From Free Kick,İlkay Gündoğan,10287.0,Center Attacking Midfield,175,Borussia Dortmund,180,['81d0fd03-0833-469c-80f6-aebc84779f56'],13,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:46:13.317,Pass,
,,,,,,,,,,,,,,,,1.08,,,,,,,,,,,,7d5843c2-9b28-4754-9b69-525c2cc33032,3829,,"[50.5, 11.9]",3890435,91,,,,,-0.3988036,,Right Foot,,,"[66.4, 5.2]",Ground Pass,,17.253984,,,,İlkay Gündoğan,10287.0,,,,,,2,From Free Kick,Matthias Ginter,8808.0,Left Defensive Midfield,175,Borussia Dortmund,180,['5b925ab0-f95d-45d0-84eb-3cdbb78ca0ad'],16,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:46:16.437,Pass,
,,,,,,,,,,,,,,,,3.32,,,,,,,,,,,,d39e28d1-3620-488a-acb6-4bcfc78995b9,3840,,"[36.0, 64.1]",3890435,92,,,,,0.15277374,,Right Foot,,,"[96.4, 73.4]",High Pass,,61.111782,,Unknown,,Genki Haraguchi,5697.0,,,,,Free Kick,2,From Free Kick,Rune Almenning Jarstein,8577.0,Goalkeeper,176,Hertha Berlin,173,,7,,,,,,,,,,,,,,,,Hertha Berlin,173,00:47:07.567,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ebdef76-fcdf-4f2c-8375-ef7559ea1535,6,,"[46.8, 43.6]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,İlkay Gündoğan,10287.0,Right Center Midfield,2,Borussia Dortmund,180,['f01d876a-ad74-452e-a8ea-03ae748839a8'],2,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:02.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ea7c131-6a90-4b85-9aed-4114e357f16f,9,,"[32.5, 58.9]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,2,Borussia Dortmund,180,['4579c5d5-a438-4214-b706-7b7690c9491a'],5,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:05.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa0cd7e6-0f22-4181-ad13-ab962042a217,12,,"[13.9, 39.3]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Roman Bürki,8225.0,Goalkeeper,2,Borussia Dortmund,180,['390c51b5-84dc-4732-b897-6fcbbbc61a3f'],8,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:08.399,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,feebf686-9ea5-483a-b5d5-b29d6f3e2a0b,14,,"[70.9, 50.9]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pierre-Emerick Aubameyang,3712.0,Center Forward,2,Borussia Dortmund,180,['d13abb41-7a3c-48d0-a306-ca346d0a0216'],11,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:11.717,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,73a06949-785a-46d4-94d1-c3b7e0b466db,16,,"[55.2, 38.9]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lustenberger,8965.0,Right Defensive Midfield,3,Hertha Berlin,173,['eb633578-395e-41c6-abaa-6ca1a52e3495'],13,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:13.997,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8b85ab9f-2a16-4818-9ae8-a4075562e35c,20,,"[62.8, 39.8]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,3,Hertha Berlin,173,['d973fa7d-a10b-4a47-a99c-fd801ee59814'],15,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:15.232,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,78f08014-c7c0-4b9b-adc0-33c0163f2174,23,,"[72.2, 46.8]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emerick Aubameyang,3712.0,Center Forward,3,Hertha Berlin,173,['9d587946-8154-4c65-8473-d1c8da3998a7'],17,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:17.005,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0a312af5-c799-4149-b326-178b1c4968c5,28,,"[73.3, 37.6]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vedad Ibišević,8571.0,Center Forward,3,Hertha Berlin,173,['4bc6f346-039a-4acb-b4d9-a4979859a702'],18,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:18.644,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,42acc7c1-d7eb-43fa-83f4-d63bcaf3bb87,31,,"[91.2, 40.5]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Reus,5559.0,Right Wing,3,Hertha Berlin,173,['8c825628-64f9-440a-a4fe-73251ae7e854'],24,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:24.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,712055f5-f3ce-4dbe-8cf3-09a6f7852b44,33,,"[33.4, 39.8]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lustenberger,8965.0,Right Defensive Midfield,3,Hertha Berlin,173,['41796680-c8d8-470f-8ecd-660aab12d0ae'],26,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:26.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6919bcf-7345-435b-acf3-5c448d9e456b,35,,"[32.1, 49.5]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mitchell Weiser,8576.0,Right Back,3,Hertha Berlin,173,['ea69506f-ff81-43bf-831c-9dc516dcf671'],28,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:28.172,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca6b5a4b-043f-4512-823f-4af173f19db7,41,,"[38.1, 5.9]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Plattenhardt,5569.0,Left Back,3,Hertha Berlin,173,['7bec2431-a610-448a-b586-81114ffa9b5a'],32,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:32.108,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3aecd30-1611-4ad1-b2d6-44d6cbb62c68,44,,"[44.4, 16.9]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jens Hegeler,40474.0,Left Defensive Midfield,3,Hertha Berlin,173,['ad024dd3-c71e-4db9-b357-0b0bef5dd880'],36,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:36.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b8ea47c-894b-4cab-80fc-53f672b60a4d,47,,"[43.3, 3.7]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Plattenhardt,5569.0,Left Back,3,Hertha Berlin,173,['c07e3b31-a4dc-4ffd-9771-b9e94b5d5745'],37,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:37.614,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,42757c62-ab0e-4345-ad5e-901903958473,51,,"[85.9, 5.7]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vedad Ibišević,8571.0,Center Forward,3,Hertha Berlin,173,['402ca032-f7f5-4d6f-9745-ff611128e627'],44,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:44.400,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ac1950ec-99df-430c-a90e-2e2cbb7810fa,54,,"[102.5, 16.9]",3890435,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vedad Ibišević,8571.0,Center Forward,3,Hertha Berlin,173,['59ea882f-86ac-492d-8b99-2021c7897cb8'],49,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:49.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,37a98608-690d-4760-a5e1-8633dde55878,57,,"[15.9, 62.4]",3890435,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,4,Borussia Dortmund,180,['c1851c08-1e99-4092-8062-48ce3c4b883a'],0,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:00.120,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,796d58e6-9431-4ba3-9e83-a3199b929880,60,,"[34.7, 76.4]",3890435,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Henrikh Mkhitaryan,3275.0,Left Wing,4,Borussia Dortmund,180,['b985829f-2c13-495b-84c2-99753b7ece49'],2,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:02.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a1395da-1e38-4d7e-8c92-e913135ce71f,63,,"[21.7, 74.0]",3890435,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,5,Borussia Dortmund,180,['d52ac86f-4ae1-4c37-a20d-dbcdb26bcef3'],11,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:11.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3905be2-7fc6-4215-81bc-4642ca76196c,67,,"[51.5, 78.1]",3890435,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Łukasz Piszczek,5658.0,Right Back,5,Borussia Dortmund,180,['f1852d64-deb5-4d8c-ab8f-e787dfc5d661'],21,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:21.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,572eb2af-1334-4cda-b15c-04dae91845a8,70,,"[73.5, 71.2]",3890435,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Henrikh Mkhitaryan,3275.0,Left Wing,5,Borussia Dortmund,180,['0e37d28b-f398-404d-931e-498855f67fee'],23,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:23.866,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,059eba17-5274-4832-9162-228b79187538,73,,"[65.5, 63.4]",3890435,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Right Center Midfield,5,Borussia Dortmund,180,['8f7147bd-a2b6-400b-8e9c-eea534d82f0f'],24,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:24.594,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f882655b-8671-4a6a-b079-a79143f4ddd7,78,,"[94.5, 32.8]",3890435,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Reus,5559.0,Right Wing,5,Borussia Dortmund,180,['115820ad-750c-4075-9080-3d737a7b83e3'],28,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:28.463,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f32b398-97f0-4783-9eba-1b2e74e389d7,84,,"[39.4, 57.5]",3890435,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salomon Armand Magloire Kalou,8575.0,Right Midfield,5,Borussia Dortmund,180,['2158b6b6-904d-4ea3-88cd-8e6c94581e6d'],33,,,,,,,,,,,,,,,,Hertha Berlin,173,00:01:33.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f585c2b-b503-4224-960c-5931e545dfab,93,,"[110.2, 9.5]",3890435,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Reus,5559.0,Right Wing,5,Borussia Dortmund,180,"['70aa4b41-9cdc-4afc-bfc0-324d9a82b539', 'e15da209-619d-4147-b517-9c589d1233a5']",39,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:39.382,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,11e0cae3-8fad-4171-b8c3-fa0f2d239c20,96,,"[100.5, 7.5]",3890435,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Castro Randon,8233.0,Left Center Midfield,5,Borussia Dortmund,180,['ccb4e6d9-06a4-4946-a312-92edce6cc9ff'],41,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:41.302,Ball Receipt*,
