50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.445521,,,,,,,,,,,,,3ec74847-7921-4372-9ab8-25343aafca2f,17,,"[45.3, 9.0]",3890545,0,,,,,0.6973908,,Right Foot,,,,"[56.4, 18.3]",Ground Pass,,14.481022,,,Jairo Samperio Bustara,6925.0,,,,,,1,From Kick Off,Niko Bungert,13319.0,Left Center Back,2,FSV Mainz 05,177,['696cc6ff-b615-46b3-8860-a1ac02872480'],12,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:12.628,Pass,
,,,,,,,,,,,,,,,,1.045195,,,,,,,,,,,,,fc6aedc8-468e-4989-a748-553bda2bdcc1,21,,"[55.2, 13.8]",3890545,0,,,,,-1.5220544,,Right Foot,,,,"[55.8, 1.5]",Ground Pass,,12.314626,,,Giulio Donati,8549.0,,,,,,1,From Kick Off,Jairo Samperio Bustara,6925.0,Center Attacking Midfield,2,FSV Mainz 05,177,"['088bd518-65b2-46df-a98e-13d52ebd067f', '5892eea8-7760-40f7-a983-07f15a56a94b']",14,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:14.758,Pass,True
,,,,,,,,,,,,,,,,1.898296,,,,,,,,,,,,,f16ecbc8-6e9d-4de2-8d35-eaa35f79065c,25,,"[51.7, 3.3]",3890545,0,,,,,2.7006683,,Right Foot,,,,"[25.0, 15.9]",Ground Pass,,29.52372,,,Niko Bungert,13319.0,,,,,,1,From Kick Off,Giulio Donati,8549.0,Left Back,2,FSV Mainz 05,177,"['07991ed3-8174-4541-a1a5-12290ad93ba4', '927d8990-a8d6-4c1c-8c8e-d911cf185a33']",16,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:16.395,Pass,True
,,,,,,,,,,,,,,,,1.992746,,,,,,,,,,,,,c8ff8413-e499-4724-8629-6adae245065f,28,,"[25.0, 17.8]",3890545,0,,,,,1.5823431,,Right Foot,,,,"[24.5, 61.1]",Ground Pass,,43.302887,,,Stefan Bell,8559.0,,True,,,,1,From Kick Off,Niko Bungert,13319.0,Left Center Back,2,FSV Mainz 05,177,['4e8cb4fe-10bb-4349-9eaf-0ee4f6d80223'],20,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:20.165,Pass,
,,,,,,,,,,,,,,,,1.855965,,,,,,,,,,,,,bf5eca68-bb86-4b5e-8210-bf7e947e06d2,39,,"[94.5, 8.9]",3890545,2,,,,,1.1288844,,Right Foot,True,,,"[112.1, 46.1]",High Pass,,41.15337,Incomplete,,Johan Danon Djourou-Gbadjere,6359.0,,,,,Free Kick,1,From Free Kick,Nabil Bahoui,24205.0,Right Wing,4,Hamburger SV,171,"['232f909c-1741-4869-866c-2ba6fce21cca', '751fb54a-25a7-4c98-a379-9ecdbddc9eff']",25,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:25.270,Pass,
,,,,,,,,,,,,,,,,1.983138,,,,,,,,,,,,,ec895d5d-75f8-48a1-b054-43cd79ab81c6,45,,"[84.3, 38.5]",3890545,2,,,,True,0.87605804,,,,,,"[85.3, 39.7]",High Pass,,1.56205,Incomplete,,,,,,,,Recovery,1,From Free Kick,Aaron Hunt,8308.0,Center Attacking Midfield,4,Hamburger SV,171,"['55736bfe-9ad6-42ab-8cfb-42eb86f46aaa', '9b9040c0-2354-470d-9a34-481cb3cd4210']",30,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:30.160,Pass,True
,,,,,,,,,,,,,,,,1.181452,,,,,,,,,,,,,55736bfe-9ad6-42ab-8cfb-42eb86f46aaa,46,,"[34.8, 40.4]",3890545,2,,,,,-0.7396784,,Right Foot,,,,"[42.8, 33.1]",High Pass,,10.83005,Incomplete,,,,,,,,Recovery,1,From Free Kick,Jairo Samperio Bustara,6925.0,Center Attacking Midfield,4,Hamburger SV,171,"['7fd6c5c1-b8ff-49b2-ad56-b6392457fceb', 'ec895d5d-75f8-48a1-b054-43cd79ab81c6']",32,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:32.143,Pass,
,,,,,,,,,,,,,,,,0.05123,,,,,,,,,,,,,7fd6c5c1-b8ff-49b2-ad56-b6392457fceb,47,,"[77.3, 47.0]",3890545,2,,,,,-0.65284663,,Left Foot,,,,"[79.0, 45.7]",High Pass,,2.1400936,Incomplete,,,,,,,,Recovery,1,From Free Kick,Gotoku Sakai,6339.0,Right Back,4,Hamburger SV,171,"['55736bfe-9ad6-42ab-8cfb-42eb86f46aaa', 'ce196e37-6300-448e-8e95-793ee1d5362d']",33,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:33.324,Pass,
,,,,,,,,,,,,,,,,1.32095,,,,,,,,,,,,,8d81cc5f-5165-4a07-8862-ace6a85ca918,54,,"[77.9, 73.2]",3890545,2,,,,,-0.5465977,,Right Foot,,,,"[94.5, 63.1]",High Pass,,19.43116,,,Sven Schipplock,8321.0,,,,,,1,From Free Kick,Aaron Hunt,8308.0,Center Attacking Midfield,4,Hamburger SV,171,['9b8b2933-ae09-4477-ba70-3577a43fabd8'],38,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:38.582,Pass,
,,,,,,,,,,,,,,,,1.128867,,,,,,,,,,,,,ae12426a-d6f6-4693-b324-db2c4568170b,57,,"[94.3, 63.1]",3890545,2,,,,,-2.0344439,,Other,,,,"[89.3, 53.1]",Low Pass,,11.18034,,,Lewis Harry Holtby,8891.0,,,,,,1,From Free Kick,Sven Schipplock,8321.0,Center Forward,4,Hamburger SV,171,['c02e00f9-b118-4fe1-80f8-21710f9e435e'],39,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:39.983,Pass,
,,,,,,,,,,,,,,,,1.514222,,,,,,,,,,,,,cb086188-f0f6-414c-9e94-7282a0fa40d6,60,,"[95.1, 50.8]",3890545,2,,,,,1.2277724,,Left Foot,,,True,"[98.1, 59.2]",Ground Pass,,8.9196415,,,Sven Schipplock,8321.0,,,,,,1,From Free Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,4,Hamburger SV,171,['379393b4-3a44-4624-8eec-f691e1fc8f28'],42,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:42.296,Pass,
,,,,,,,,,,,,,,,,1.392395,,,,,,,,,,,,,3c14b2a0-441c-4fbe-a33b-a98b8b60cea4,64,,"[98.3, 58.1]",3890545,2,,,,,0.22434667,,Right Foot,,,,"[113.2, 61.5]",Ground Pass,,15.282997,,,Nabil Bahoui,24205.0,,,,,,1,From Free Kick,Sven Schipplock,8321.0,Center Forward,4,Hamburger SV,171,['47210c4c-16dd-4ea1-ad9d-a8d62f3f2e98'],44,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:44.891,Pass,
,,,,,,,,,,,,,,,,0.096171,,,,,,,,,,,,,bcb67901-655b-4366-b68a-52b2d33c2ef7,68,,"[118.2, 61.3]",3890545,2,,,,,-2.070143,,Right Foot,,,,"[117.0, 59.1]",Low Pass,,2.505993,Incomplete,,Lewis Harry Holtby,8891.0,,,,,,1,From Free Kick,Nabil Bahoui,24205.0,Right Wing,4,Hamburger SV,171,"['3874b0ab-4ac5-4121-8b29-0075165724d2', '5f8f2b42-65e0-45c5-869b-8bf33ff91172', '8e0968c1-079b-41db-bab5-bee20bcc82bc']",47,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:47.477,Pass,True
,,,,,,,,,,,,,,,,2.6433,,,,,,,,,,,,,76cf5efc-a826-4ee1-b6d6-65b32e05eed9,77,,"[105.0, 65.0]",3890545,3,,,,,-1.2133996,,Left Foot,True,,,"[119.9, 25.1]",High Pass,,42.591312,Out,,Johan Danon Djourou-Gbadjere,6359.0,,,,,Free Kick,1,From Free Kick,Aaron Hunt,8308.0,Center Attacking Midfield,5,Hamburger SV,171,['a8bb2f7b-1f5a-42ea-b9dc-e6e9f9ac31e6'],27,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:27.654,Pass,
,,,,,,,,,,,,,,,,2.128062,,,,,,,,,,,,,37900107-c47a-4aba-a4d8-6c079b96fa15,79,,"[7.0, 44.1]",3890545,3,,True,,,1.2574692,,Right Foot,,,,"[15.1, 69.1]",Ground Pass,,26.279459,,,Stefan Bell,8559.0,,,,,Goal Kick,1,From Goal Kick,Loris Karius,3630.0,Goalkeeper,6,FSV Mainz 05,177,['cdd72676-82a8-4bcb-bca1-7ea52402acee'],40,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:40.097,Pass,
,,,,,,,,,,,,,,,,1.825104,,,,,,,,,,,,,a3ce1117-4921-4b6b-adbf-df2d9b182d9c,81,,"[15.5, 67.9]",3890545,3,,,,,-2.041258,,Right Foot,,,,"[3.6, 44.5]",Ground Pass,,26.252048,,,Loris Karius,3630.0,,,,,,1,From Goal Kick,Stefan Bell,8559.0,Right Center Back,6,FSV Mainz 05,177,['8736b74d-ff77-49c6-8047-127f6fb0f727'],43,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:43.400,Pass,
,,,,,,,,,,,,,,,,2.627355,,,,,,,,,,,,,61ae00a3-51ae-4f5c-b519-927465bad87d,84,,"[5.6, 43.7]",3890545,3,,,,,-1.5140013,,Right Foot,,,,"[7.3, 13.8]",Ground Pass,,29.948288,,,Niko Bungert,13319.0,,,,,,1,From Goal Kick,Loris Karius,3630.0,Goalkeeper,6,FSV Mainz 05,177,['98830ad6-5564-4854-88c5-86136589623e'],45,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:45.225,Pass,
,,,,,,,,,,,,,,,,1.16034,,,,,,,,,,,,,cbfdf530-1204-4764-bfcb-aff14f566e47,87,,"[4.4, 25.2]",3890545,3,,,,,1.5976355,,Right Foot,,,,"[4.0, 40.1]",Ground Pass,,14.905368,,,Loris Karius,3630.0,,,,,,1,From Goal Kick,Niko Bungert,13319.0,Left Center Back,6,FSV Mainz 05,177,['78eba8a7-2dae-4088-9992-9412530e46f2'],49,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:49.863,Pass,
,,,,,,,,,,,,,,,,2.804652,,,,,,,,,,,,,f25c002e-8a59-4604-b29c-b811fcd6f840,90,,"[4.0, 44.9]",3890545,3,,,,,0.70624375,,Right Foot,,,,"[42.1, 77.4]",High Pass,,50.078537,,,Daniel Brosinski,8548.0,,,,,,1,From Goal Kick,Loris Karius,3630.0,Goalkeeper,6,FSV Mainz 05,177,['dddfa51d-ac43-4487-843d-cf1b60972571'],53,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:53.181,Pass,
,,,,,,,,,,,,,,,,0.293592,,,,,,,,,,,,,8cee73fe-4604-4d22-a7a8-8dceb3aa942e,93,,"[40.9, 77.4]",3890545,3,,,,True,-0.8519663,,,,,,"[41.6, 76.6]",Low Pass,,1.0630146,Incomplete,,,,,,,,,1,From Goal Kick,Daniel Brosinski,8548.0,Right Back,6,FSV Mainz 05,177,"['56651fa1-f306-4af5-a719-860f4af4286e', 'de39f239-84cc-4332-b034-70a5135ccc73']",56,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:56.033,Pass,True
,,,,,,,,,,,,,,,,1.087566,,,,,,,,,,,,,39c74470-eee8-4428-b3b8-3a38bd5c87e4,109,,"[76.4, 80.0]",3890545,4,,True,,,-0.70449406,,,,,,"[84.4, 73.2]",Low Pass,,10.499524,,,Jairo Samperio Bustara,6925.0,,,,,Throw-in,1,From Throw In,Daniel Brosinski,8548.0,Right Back,8,FSV Mainz 05,177,['8dc0c351-ba25-47e5-b45e-03df76172fac'],16,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:16.061,Pass,
,,,,,,,,,,,,,,,,3.973724,,,,,,,,,,,,,9380ccd6-79a7-4307-9628-26ae01e51cde,112,,"[32.4, 16.3]",3890545,4,,,,,-0.08067558,,Left Foot,,,,"[79.4, 12.5]",High Pass,,47.153366,Incomplete,,Sven Schipplock,8321.0,,,,,Recovery,1,From Throw In,Gojko Kačar,9407.0,Right Defensive Midfield,8,FSV Mainz 05,177,"['102290b3-564f-4db4-bd79-58d640be7469', '6eb99fd8-9565-49a7-8f18-3d99a296ed5c']",18,,,,,,,,,,,,,,,,,Hamburger SV,171,00:04:18.761,Pass,
,,,,,,,,,,,,,,,,2.912443,,,,,,,,,,,,,102290b3-564f-4db4-bd79-58d640be7469,114,,"[40.7, 67.6]",3890545,4,,,,,-2.5718362,,Head,,,,"[15.1, 51.2]",Low Pass,,30.402632,,,Loris Karius,3630.0,,,,,Recovery,1,From Throw In,Stefan Bell,8559.0,Right Center Back,8,FSV Mainz 05,177,"['384868b9-b3cb-4e5d-a214-95b2c91964a9', '9380ccd6-79a7-4307-9628-26ae01e51cde']",22,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:22.735,Pass,
,,,,,,,,,,,,,,,,2.718358,,,,,,,,,,,,,7d4b9d60-6ade-455e-accd-c07d0d7414d4,117,,"[14.3, 51.0]",3890545,4,,,,,-1.1441689,,Right Foot,,,,"[27.3, 22.4]",Ground Pass,,31.41592,,,Niko Bungert,13319.0,,,,,,1,From Throw In,Loris Karius,3630.0,Goalkeeper,8,FSV Mainz 05,177,['20138a2e-aed1-48c9-a3dd-ce7067077bf1'],26,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:26.657,Pass,
,,,,,,,,,,,,,,,,1.328045,,,,,,,,,,,,,b95ce9c7-a73d-447c-a175-d90612d1dda8,120,,"[50.1, 8.8]",3890545,4,,,,,-0.43579105,,Right Foot,,,,"[63.2, 2.7]",Ground Pass,,14.450605,,,Giulio Donati,8549.0,,,,,,1,From Throw In,Niko Bungert,13319.0,Left Center Back,8,FSV Mainz 05,177,['82ee057a-4b86-48f8-be03-c108a46cc40c'],33,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:33.085,Pass,
,,,,,,,,,,,,,,,,0.171511,,,,,,,,,,,,,692e1951-bd05-4341-8a6f-952f94ba4197,124,,"[62.3, 1.9]",3890545,4,,,,,0.47646743,,Right Foot,,,,"[65.4, 3.5]",Ground Pass,,3.4885528,Incomplete,,Pablo Ezequiel De Blasis,8555.0,,,,,,1,From Throw In,Giulio Donati,8549.0,Left Back,8,FSV Mainz 05,177,"['ab1ed46b-bfe0-4751-b923-9d3174282490', 'ac5c66dd-be42-4c90-8bed-5fc2ccf4dfd0']",34,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:34.960,Pass,
,,,,,,,,,,,,,,,,0.902862,,,,,,,,,,,,,6450350f-97e1-4928-ac06-bcabc9ee85df,127,,"[70.7, 0.1]",3890545,4,,,,,1.0000831,,,,,,"[75.9, 8.2]",Low Pass,,9.625487,,,Pablo Ezequiel De Blasis,8555.0,,,,,Throw-in,1,From Throw In,Giulio Donati,8549.0,Left Back,9,FSV Mainz 05,177,['de3ecfae-3432-4200-9ad4-93f8db8247bc'],46,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:46.877,Pass,
,,,,,,,,,,,,,,,,0.933001,,,,,,,,,,,,,bd520514-0c6b-4338-819e-4c80d8729161,130,,"[77.4, 8.2]",3890545,4,,,,,-2.1875975,,Right Foot,,,,"[73.5, 2.7]",Low Pass,,6.742403,,,Giulio Donati,8549.0,,,,,,1,From Throw In,Pablo Ezequiel De Blasis,8555.0,Left Wing,9,FSV Mainz 05,177,['8cd88a65-d761-4d03-a881-81518eecf6d4'],47,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:47.855,Pass,
,,,,,,,,,,,,,,,,0.838856,,,,,,,,,,,,,bbfa32ff-6d09-45ca-8f79-bd7020857ffc,134,,"[74.5, 2.9]",3890545,4,,,,,1.2455615,,Right Foot,,,,"[77.4, 11.5]",Low Pass,,9.075792,,,Suat Serdar,11397.0,,,,,,1,From Throw In,Giulio Donati,8549.0,Left Back,9,FSV Mainz 05,177,"['748f87fa-06c6-4a60-8621-57882895a944', '845fcb9b-7dfd-403f-8590-48cfc522696b']",48,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:48.858,Pass,True
,,,,,,,,,,,,,,,,1.065208,,,,,,,,,,,,,0ab1b174-b861-41e8-8753-2cddf857be97,137,,"[76.8, 11.3]",3890545,4,,,,,-0.91421455,,Right Foot,,,,"[85.2, 0.4]",Low Pass,,13.761177,Out,,Giulio Donati,8549.0,,,,,,1,From Throw In,Suat Serdar,11397.0,Left Defensive Midfield,9,FSV Mainz 05,177,"['4dc8678e-6f1e-4eeb-ab7c-aeadc4ecbaac', 'f8648d4f-f2f3-4635-ade5-de90ebcc894b']",49,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:49.697,Pass,True
,,,,,,,,,,,,,,,,2.088739,,,,,,,,,,,,,e0cd80bb-f93a-49f1-b738-7588d485cb4f,139,,"[40.4, 80.0]",3890545,5,,,,,-0.27094686,,,,,,"[62.0, 74.0]",High Pass,,22.41785,Incomplete,,Sven Schipplock,8321.0,,,,,Throw-in,1,From Throw In,Gotoku Sakai,6339.0,Right Back,10,Hamburger SV,171,"['838e5d9a-394c-4442-a971-176085a55424', 'f0f07c2b-803c-4a72-acc2-b1c578316187']",4,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:04.170,Pass,
,,,,,,,,,,,,,,,,1.751853,,,,,,,,,,,,,68466bec-f326-4c48-9ee5-0c4207ed7045,145,,"[33.6, 29.4]",3890545,5,,,,,1.5177488,,Right Foot,,,,"[34.8, 52.0]",Ground Pass,,22.631836,,,Fabian Frei,8561.0,,,,,,1,Regular Play,Stefan Bell,8559.0,Right Center Back,11,FSV Mainz 05,177,['ddbfe0fe-73d9-4b5f-9ef8-a82e614e6b9a'],12,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:05:12.693,Pass,
