50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.114836,,,,,,,,,,,,,,,e9627aa1-6dfa-414d-b7be-80954253b70b,1428,,,"[39.3, 23.5]",3890279,39,,,,,-2.4329665,,Right Foot,,,"[29.5, 15.1]",,Ground Pass,,12.907362,,,Adam Hloušek,4683.0,,,,,,1,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Left Defensive Midfield,110,VfB Stuttgart,174,['a0e6d0a2-c327-47eb-94f5-289f55b1bcba'],54,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:39:54.249,Pass,
,,,,,,,,,,,,,,,,,1.053646,,,,,,,,,,,,,,,29e1e2d9-99cf-40ca-8987-01c358ec3a8a,1431,,,"[34.9, 14.5]",3890279,39,,,,,1.6092389,,Left Foot,,,"[34.5, 24.9]",,Ground Pass,,10.407689,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,,1,Regular Play,Adam Hloušek,4683.0,Left Center Back,110,VfB Stuttgart,174,['a5d4eaa6-ad0f-4784-ab5c-18e01c9ccebe'],57,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:39:57.802,Pass,
,,,,,,,,,,,,,,,,,1.855895,,,,,,,,,,,,,,,5dcd8574-629d-4a5c-8a20-f1a47c3c579c,1434,,,"[37.5, 21.5]",3890279,40,,,,,-0.79581445,,Right Foot,,,"[47.0, 11.8]",,Ground Pass,,13.577187,,,Adam Hloušek,4683.0,,,,,,1,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Left Defensive Midfield,110,VfB Stuttgart,174,['613f697f-2371-4e3a-8567-0dbef6f9a78f'],1,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:01.118,Pass,
,,,,,,,,,,,,,,,,,2.106836,,,,,,,,,,,,,,,f5c35f29-dacc-4773-ba5d-330ef92f6197,1437,,,"[48.6, 9.6]",3890279,40,,,,,0.07467386,,Left Foot,,,"[88.7, 12.6]",,High Pass,,40.212063,,,Daniel Ginczek,9409.0,,,,,,1,Regular Play,Adam Hloušek,4683.0,Left Center Back,110,VfB Stuttgart,174,['86723af9-8be8-4674-a76a-c7020ded3278'],4,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:04.158,Pass,
,,,,,,,,,,,,,,,,,0.295428,,,,,,,,,,,,,,,7fc1bf9b-86c8-4e74-a7bc-d2987c125f94,1446,,,"[82.0, 7.5]",3890279,40,,,,,1.9055332,,Right Foot,,,"[80.4, 12.1]",,Low Pass,,4.8703184,Incomplete,,,,,,,,,1,Regular Play,Daniel Ginczek,9409.0,Left Center Forward,110,VfB Stuttgart,174,['304ffd16-f6ee-45f7-bb04-cb8ad27f596a'],11,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:11.045,Pass,
,,,,,,,,,,,,,,,,,1.173489,,,,,,,,,,,,,,,dcd1d995-26dc-4288-a455-a3b4e9deb211,1449,,,"[30.2, 72.7]",3890279,40,,,,,-0.40742984,,Right Foot,,,"[39.7, 68.6]",,High Pass,,10.34698,,,Makoto Hasebe,5681.0,,,,,Recovery,1,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,111,Eintracht Frankfurt,184,['5f9f713d-8e09-4a90-aa9e-c0242c6ae47a'],13,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:13.041,Pass,
,,,,,,,,,,,,,,,,,0.31899,,,,,,,,,,,,,,,2f82d9eb-7143-4d3c-847a-f6e236f07f53,1452,,,"[39.7, 68.6]",3890279,40,,,,,0.4444192,,Right Foot,,,"[41.8, 69.6]",,Ground Pass,,2.3259406,Incomplete,,Stefan Aigner,21156.0,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,111,Eintracht Frankfurt,184,"['15d39150-fbff-4b92-a887-75715801840f', '96063753-fe28-4bd8-9c3b-cb168117e415']",14,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:14.279,Pass,
,,,,,,,,,,,,,,,,,0.645169,,,,,,,,,,,,,,,96728f7e-7d2e-44ae-8b05-2464807bd9d8,1459,,,"[39.2, 69.9]",3890279,40,,,,,-0.26299474,,Right Foot,,,"[47.0, 67.8]",,Ground Pass,,8.077747,,,Luc Castaignos,7846.0,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,111,Eintracht Frankfurt,184,['18118c63-6bb6-450a-8537-c9a9434fa95f'],16,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:16.902,Pass,
,,,,,,,,,,,,,,,,,0.950068,,,,,,,,,,,,,,,5bab8f9c-619e-4654-b814-9d895e7b2025,1464,,,"[75.8, 23.1]",3890279,40,,,,,0.9885852,,Right Foot,,,"[83.7, 35.1]",,Ground Pass,,14.366976,,,Martin Harnik,8557.0,,,,,,1,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Left Defensive Midfield,112,VfB Stuttgart,174,['b7d81bde-eaaf-42ff-bdde-3eb0fb4ad7bd'],22,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:22.447,Pass,
,,,,,,,,,,,,,,,,,2.918003,,,,,,,,,,,,,,,a1dc13ee-7359-4af2-b11d-f658ee0c79e5,1469,,,"[80.9, 34.8]",3890279,40,,,,,-3.13413,,Left Foot,,,"[54.1, 34.6]",,Ground Pass,,26.800747,,,Adam Hloušek,4683.0,,,,,,1,Regular Play,Martin Harnik,8557.0,Right Center Forward,112,VfB Stuttgart,174,"['41eb00c1-d004-4fd2-a8a2-99b97b52a0a7', 'ca6823bb-c94e-4bde-9e85-93af3761433b']",24,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:24.604,Pass,True
,,,,,,,,,,,,,,,,,2.072274,,,,,,,,,,,,,,,251e09cb-af94-4525-8ca0-799624f61fa8,1471,,,"[51.6, 28.8]",3890279,40,,,,,2.7223842,,Left Foot,,,"[13.9, 45.6]",,Ground Pass,,41.27384,,,Przemysław Tytoń,9082.0,,,,,,1,Regular Play,Adam Hloušek,4683.0,Left Center Back,112,VfB Stuttgart,174,['5b15f51a-871a-441e-954a-305fb46ee77b'],27,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:27.522,Pass,
,,,,,,,,,,,,,,,,,1.708572,,,,,,,,,,,,,,,ed4aa2c8-4f90-4a75-97a4-a0d90bb8dfd1,1474,,,"[21.9, 43.4]",3890279,40,,,,,-1.166466,,Right Foot,,,"[31.1, 21.9]",,Ground Pass,,23.38568,,,Adam Hloušek,4683.0,,,,,,1,Regular Play,Przemysław Tytoń,9082.0,Goalkeeper,112,VfB Stuttgart,174,['92d1f04f-d3df-4c70-bce9-3e1877cea826'],30,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:30.743,Pass,
,,,,,,,,,,,,,,,,,2.312156,,,,,,,,,,,,,,,f6b31410-338e-4173-abb1-6db5b051661c,1477,,,"[33.3, 22.8]",3890279,40,,,,,2.4289138,,Left Foot,,,"[17.1, 36.8]",,Ground Pass,,21.411213,,,Przemysław Tytoń,9082.0,,,,,,1,Regular Play,Adam Hloušek,4683.0,Left Center Back,112,VfB Stuttgart,174,['a6664ae4-425c-414a-8534-99f6d05fc3c7'],34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:34.154,Pass,
,,,,,,,,,,,,,,,,,3.189874,,,,,,,,,,,,,,,ca19f0a3-9009-4f56-a580-dfd695f58ca9,1480,,,"[16.3, 43.4]",3890279,40,,,,,0.24875793,,Right Foot,,,"[78.5, 59.2]",,High Pass,,64.175385,Incomplete,,Martin Harnik,8557.0,,,,,,1,Regular Play,Przemysław Tytoń,9082.0,Goalkeeper,112,VfB Stuttgart,174,"['5801654b-c411-4a88-b3e0-53e70afaed33', 'e516f069-b28f-4cad-9baa-3854d6d54a26']",38,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:38.903,Pass,
,,,,,,,,,,,,,,,,,1.043158,,,,,,,,,,,,,,,7394d8cd-23f0-4100-be2c-43b34733d045,1488,,,"[68.7, 80.0]",3890279,40,,,,,-1.4190311,,,,,"[70.0, 71.5]",,Low Pass,,8.598837,,,Christian Gentner,8959.0,,,,,Throw-in,1,From Throw In,Daniel Schwaab,8270.0,Right Back,113,VfB Stuttgart,174,['a0a2b874-395d-4464-9af8-edcba029eb9e'],56,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:56.776,Pass,
,,,,,,,,,,,,,,,,,1.303344,,,,,,,,,,,,,,,c1b786be-43f4-4e7e-bbc8-2b3a57d271a7,1490,,,"[70.6, 71.2]",3890279,40,,,,,-0.7675429,,Head,,,"[82.0, 60.2]",,High Pass,,15.841717,,,Daniel Ginczek,9409.0,,,,,,1,From Throw In,Christian Gentner,8959.0,Right Defensive Midfield,113,VfB Stuttgart,174,['93553487-8c76-4b20-b99b-0e8e955a5ab5'],57,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:57.819,Pass,
,,,,,,,,,,,,,,,,,0.722962,,,,,,,,,,,,,,,955dccd3-d194-4ea1-bac7-2466e6e0f1a5,1494,,,"[82.7, 59.4]",3890279,40,,,,,1.7186457,,Other,,,"[82.0, 64.1]",,Low Pass,,4.7518415,,,Martin Harnik,8557.0,,,,,,1,From Throw In,Daniel Ginczek,9409.0,Left Center Forward,113,VfB Stuttgart,174,"['49f84580-aa00-4dc9-8fdd-95a0bc42c47a', 'd95262b1-4d32-445c-aa28-f5ef4b935e57']",59,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:59.281,Pass,True
,,,,,,,,,,,,,,,,,4.567424,,,,,,,,,,,,,,,42a4a4bd-52af-4b80-ad9a-afeeabb91594,1501,,,"[49.3, 19.3]",3890279,41,,,,,-0.22892499,,Right Foot,,,"[80.2, 12.1]",,High Pass,,31.727749,,,Haris Seferović,5543.0,,,,,,1,From Counter,Stefan Reinartz,400619.0,Left Defensive Midfield,114,Eintracht Frankfurt,184,"['01f50f39-d24d-4b4e-bc6f-eae994c83551', 'cb9c6ec1-9c00-4860-bbc5-b5770217d7e1']",2,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:02.340,Pass,True
,,,,,,,,,,,,,,,,,0.944905,,,,,,,,,,,,,,,5c6be669-c4be-4b5a-a383-75d5735c30c6,1504,,,"[110.0, 24.5]",3890279,41,,,,,1.3230515,1e571f89-c7c1-469c-adc4-f7aaf23ee489,Left Foot,,,"[114.3, 41.5]",True,Ground Pass,,17.535393,,,Luc Castaignos,7846.0,,,,,,1,From Counter,Haris Seferović,5543.0,Right Center Forward,114,Eintracht Frankfurt,184,['3a578c3b-fc8f-4fc0-bb08-dad73c5451a7'],7,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:07.906,Pass,
,,,,,,,,,,,,,,,,,2.162087,,,,,,,,,,,,,,,e423a5ca-b012-4e7d-ba10-fc1128c3cf9e,1508,,,"[61.0, 40.1]",3890279,41,,True,,,-2.332943,,Right Foot,,,"[50.5, 29.1]",,Ground Pass,,15.206906,,,Adam Hloušek,4683.0,,,,,Kick Off,1,From Kick Off,Daniel Ginczek,9409.0,Left Center Forward,115,VfB Stuttgart,174,['f91dace1-014d-4e37-a304-99f7f33dcc6b'],55,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:41:55.456,Pass,
,,,,,,,,,,,,,,,,,5.90268,,,,,,,,,,,,,,,ef8b2edb-388b-4dfe-acb8-bba5652c1c68,1510,,,"[46.8, 28.7]",3890279,41,,True,,,2.1470096,,Left Foot,,,"[32.7, 50.4]",,Ground Pass,,25.878563,,,Christian Gentner,8959.0,,,,,,1,From Kick Off,Adam Hloušek,4683.0,Left Center Back,115,VfB Stuttgart,174,['a23e6f7d-49aa-47a1-b68f-7c4bec0d4541'],59,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:41:59.636,Pass,
,,,,,,,,,,,,,,,,,1.601956,,,,,,,,,,,,,,,99e0b893-03a8-48c6-a314-b693b1c45870,1512,,,"[77.4, 74.8]",3890279,42,,,,,-0.9852014,a2d9ff0d-3aaf-4b5b-9f7c-7835d0547e85,Right Foot,,,"[96.5, 46.0]",,High Pass,,34.557922,,,Daniel Ginczek,9409.0,True,,,,,1,From Kick Off,Christian Gentner,8959.0,Right Defensive Midfield,115,VfB Stuttgart,174,['191d8a9a-f200-48fb-b707-799c7d039a30'],7,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:07.510,Pass,
,,,,,,,,,,,,,,,,,1.78617,,,,,,,,,,,,,,,474aa279-3044-4f84-a27d-a69d0f5e95dc,1521,,,"[120.0, 80.0]",3890279,42,,,,,-1.7429872,,Left Foot,,,"[112.8, 38.6]",,High Pass,True,42.021423,Incomplete,,,,,True,Inswinging,,Corner,1,From Corner,Daniel Didavi,8243.0,Right Midfield,116,VfB Stuttgart,174,['5f963873-fb71-48be-8218-5b8c84bd97cd'],38,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:38.312,Pass,
,,,,,,,,,,,,,,,,,1.345369,,,,,,,,,,,,,,,b833f2ef-d32b-4429-90ec-6c65f132b8cd,1525,,,"[94.1, 8.9]",3890279,42,,,,,1.0548234,,Left Foot,True,,"[107.6, 32.7]",,High Pass,,27.3622,,,Daniel Ginczek,9409.0,,,,,,1,From Corner,Emiliano Adrián Insúa Zapata,12626.0,Left Back,116,VfB Stuttgart,174,['b8060872-141a-467c-804d-f88cf1a9b0b9'],45,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:45.648,Pass,
,,,,,,,,,,,,,,,,,0.493244,,,,,,,,,,,,,,,2b6cdd2f-a5e2-4aa8-9816-dc3fb7479fc2,1527,,,"[107.6, 32.7]",3890279,42,,,,,1.8692952,,Right Foot,,,"[105.6, 39.2]",,Low Pass,,6.8007355,,,Christian Gentner,8959.0,,,,,,1,From Corner,Daniel Ginczek,9409.0,Left Center Forward,116,VfB Stuttgart,174,['7b8b3e7f-9055-454e-9e4a-a8a641ba2182'],46,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:46.994,Pass,
,,,,,,,,,,,,,,,,,0.636814,,,,,,,,,,,,,,,c22c0dc0-51ea-4787-9598-0ed44e5d9131,1529,,,"[105.6, 39.2]",3890279,42,,,,,0.33745608,,Head,,,"[111.3, 41.2]",,High Pass,,6.040695,Incomplete,,,,,,,,,1,From Corner,Christian Gentner,8959.0,Right Defensive Midfield,116,VfB Stuttgart,174,['a2075dfa-ad48-4bae-aad9-f015407a133b'],47,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:47.526,Pass,
,,,,,,,,,,,,,,,,,1.295529,,,,,,,,,,,,,,,606288dc-6146-48c9-adfa-830c12ec92ff,1537,,,"[10.4, 46.9]",3890279,43,,True,,,0.14776991,,Right Foot,,,"[89.0, 58.6]",,High Pass,,79.466034,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Lukáš Hrádecký,8667.0,Goalkeeper,117,Eintracht Frankfurt,184,['6d5d825c-ed5d-4239-ae9e-bb8857df98dd'],22,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:22.600,Pass,
,,,,,,,,,,,,,,,,,3.597632,,,,,,,,,,,,,,,6d5d825c-ed5d-4239-ae9e-bb8857df98dd,1538,,,"[31.1, 21.5]",3890279,43,,True,,,2.8007548,,Head,,,"[10.8, 28.7]",,Low Pass,,21.539034,,,Przemysław Tytoń,9082.0,,,,,Recovery,1,Regular Play,Adam Hloušek,4683.0,Left Center Back,118,VfB Stuttgart,174,"['3dd3263e-db9d-43f6-a833-2b6943456656', '606288dc-6146-48c9-adfa-830c12ec92ff']",23,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:23.896,Pass,
,,,,,,,,,,,,,,,,,2.195971,,,,,,,,,,,,,,,9f7ec4b0-ce3d-4dab-8207-3e1bba5b0267,1540,,,"[13.0, 29.9]",3890279,43,,,,,0.76232535,,Right Foot,,,"[26.3, 42.6]",,Ground Pass,,18.389671,,,Timo Baumgartl,8956.0,,,,,,1,Regular Play,Przemysław Tytoń,9082.0,Goalkeeper,118,VfB Stuttgart,174,['a34d7402-58db-432b-81b6-428f0d7a6b18'],29,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:29.671,Pass,
,,,,,,,,,,,,,,,,,1.80586,,,,,,,,,,,,,,,dfec2ec3-c213-47e1-8d23-e64b75b473bd,1543,,,"[27.0, 51.2]",3890279,43,,,,,1.1374999,,Right Foot,,,"[36.9, 72.6]",,Ground Pass,,23.579016,,,Daniel Schwaab,8270.0,,,,,,1,Regular Play,Timo Baumgartl,8956.0,Right Center Back,118,VfB Stuttgart,174,['bb6eb866-4b8f-4bb0-ab7a-05bb3f0b5454'],33,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:33.670,Pass,
,,,,,,,,,,,,,,,,,1.857495,,,,,,,,,,,,,,,64b3e10b-4aa5-4427-b086-92c668329495,1546,,,"[46.2, 69.6]",3890279,43,,,,,-2.1037471,,Right Foot,,,"[35.7, 51.8]",,Ground Pass,,20.666157,,,Timo Baumgartl,8956.0,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Right Back,118,VfB Stuttgart,174,['934256ce-6c3b-4371-859d-7dbaa09ba636'],37,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:37.928,Pass,
,,,,,,,,,,,,,,,,,2.723106,,,,,,,,,,,,,,,97880fff-feb6-47e3-b8cc-584ab55cfc87,1549,,,"[35.8, 52.0]",3890279,43,,,,,-1.4670604,,Right Foot,,,"[39.6, 15.5]",,Ground Pass,,36.697273,,,Adam Hloušek,4683.0,,,,,,1,Regular Play,Timo Baumgartl,8956.0,Right Center Back,118,VfB Stuttgart,174,['1ae20520-a705-419f-83ab-35a53d9fe063'],40,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:40.900,Pass,
,,,,,,,,,,,,,,,,,2.325132,,,,,,,,,,,,,,,8b72157e-37d9-4999-813b-7b44cd7a4b06,1552,,,"[39.6, 11.3]",3890279,43,,,,,0.019090759,,Left Foot,,,"[81.5, 12.1]",,High Pass,,41.907635,Incomplete,,Filip Kostić,5591.0,,,,,,1,Regular Play,Adam Hloušek,4683.0,Left Center Back,118,VfB Stuttgart,174,"['2f3f07bc-8057-45b0-9168-3a080bca54ff', '5e73dc62-a2c3-413d-ac49-7893aa1ba5ed']",44,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:44.593,Pass,
,,,,,,,,,,,,,,,,,1.007893,,,,,,,,,,,,,,,2f3f07bc-8057-45b0-9168-3a080bca54ff,1555,,,"[38.6, 68.0]",3890279,43,,,,True,-0.66596925,,,,,"[47.0, 61.4]",,Low Pass,,10.682696,,,Makoto Hasebe,5681.0,,,,,Recovery,1,Regular Play,Timothy Chandler,8670.0,Right Back,119,Eintracht Frankfurt,184,"['2e134624-9cfe-4508-8eaa-efe93466cfd2', '4d47757e-8e3f-4e92-8111-1c511b2d0c15', '8b72157e-37d9-4999-813b-7b44cd7a4b06']",46,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:46.918,Pass,True
,,,,,,,,,,,,,,,,,1.967091,,,,,,,,,,,,,,,51a0eebd-6298-46a2-ab2c-99ab72a2adaf,1568,,,"[59.5, 80.0]",3890279,45,,,,,-0.25679246,,,,,"[87.3, 72.7]",,High Pass,,28.742477,,,Luc Castaignos,7846.0,,,,,Throw-in,1,From Throw In,Makoto Hasebe,5681.0,Right Defensive Midfield,120,Eintracht Frankfurt,184,['16c01a96-8464-43d0-a8d3-8386a6f725cf'],5,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:05.831,Pass,
,,,,,,,,,,,,,,,,,1.220341,,,,,,,,,,,,,,,ffb2e572-7834-4913-9772-2a582d8dfea5,1575,,,"[95.2, 80.0]",3890279,45,,,,,-0.37610596,,,,,"[110.9, 73.8]",,Low Pass,,16.87987,Incomplete,,Luc Castaignos,7846.0,,,,,Throw-in,1,From Throw In,Timothy Chandler,8670.0,Right Back,121,Eintracht Frankfurt,184,"['b54780e0-c717-42f2-a163-71d1b62b5500', 'ebdac0a6-f7ab-4855-ac2c-a19a1c129977']",25,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:25.963,Pass,
,,,,,,,,,,,,,,,,,1.29075,,,,,,,,,,,,,,,83757617-4c08-4fba-84f1-f33c1b260e4a,1579,,,"[7.8, 2.8]",3890279,45,,,,,0.15808997,,Left Foot,,,"[14.7, 3.9]",,Low Pass,,6.987131,,,Filip Kostić,5591.0,,,,,,1,From Counter,Emiliano Adrián Insúa Zapata,12626.0,Left Back,122,VfB Stuttgart,174,['c36e2799-44f6-4ed3-9282-6f3753d95256'],28,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:45:28.107,Pass,
,,,,,,,,,,,,,,,,,2.049333,,,,,,,,,,,,,,,2bf54c23-960d-45dc-ab7d-f51a85f0322c,1582,,,"[14.7, 3.9]",3890279,45,,,,,0.08216752,,Left Foot,,,"[40.2, 6.0]",,High Pass,,25.586325,,,Martin Harnik,8557.0,,,,,,1,From Counter,Filip Kostić,5591.0,Left Midfield,122,VfB Stuttgart,174,['50a030fc-1954-4ef4-8f13-a3c3f85bc32b'],29,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:45:29.492,Pass,
,,,,,,,,,,,,,,,,,2.632085,,,,,,,,,,,,,,,cf4e991e-a925-47e9-a9f6-9949981a1fcc,1585,,,"[41.3, 5.8]",3890279,45,,,,True,0.5698228,,,,,"[58.0, 16.5]",,High Pass,,19.833809,Incomplete,,,,,,,,,1,From Counter,Martin Harnik,8557.0,Right Center Forward,122,VfB Stuttgart,174,"['894c4319-4887-414f-8d7f-6a06c101ede9', 'c2516516-6d59-499a-97e5-08c9ac330b12']",31,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:45:31.541,Pass,True
,,,,,,,,,,,,,,,,,3.007584,,,,,,,,,,,,,,,894c4319-4887-414f-8d7f-6a06c101ede9,1586,,,"[62.1, 63.6]",3890279,45,,,,,-0.089174636,,Right Foot,,,"[104.6, 59.8]",,High Pass,,42.669544,,,Stefan Aigner,21156.0,,,,,Recovery,1,Regular Play,Marco Russ,8812.0,Left Center Back,123,Eintracht Frankfurt,184,"['0f37b1b5-7c69-424f-be02-c0995e9bd5cb', 'cf4e991e-a925-47e9-a9f6-9949981a1fcc']",34,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:34.173,Pass,
,,,,,,,,,,,,,,,,,1.007723,,,,,,,,,,,,,,,0ff9c4f6-aa72-4f83-8356-8595520a6663,1593,,,"[111.5, 69.7]",3890279,45,,,,,-2.9242992,,Left Foot,,,"[103.8, 68.0]",,Ground Pass,,7.8854294,,,Haris Seferović,5543.0,,,,,,1,Regular Play,Stefan Aigner,21156.0,Right Midfield,123,Eintracht Frankfurt,184,['f7cc04a8-78ef-43b7-ad0b-74c8aa7c4152'],40,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:40.980,Pass,
,,,,,,,,,,,,,,,,,2.307673,,,,,,,,,,,,,,,da6b48db-d5ed-47e6-b9d6-524fd76ee765,1596,,,"[102.1, 68.8]",3890279,45,,,,,-1.3644724,,Left Foot,True,,"[111.1, 25.8]",,High Pass,,43.931767,,,Stefan Reinartz,400619.0,,True,,,,1,Regular Play,Haris Seferović,5543.0,Right Center Forward,123,Eintracht Frankfurt,184,['43f0f6ac-72c2-41e7-a9f4-55c885e4a758'],43,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:43.172,Pass,
,,,,,,,,,,,,,,,,,1.428216,,,,,,,,,,,,,,,120b5e83-af3b-49c2-90e6-0c52f40bdef3,1600,,,"[114.4, 8.6]",3890279,45,,,,,2.9591773,,Right Foot,,,"[104.1, 10.5]",,Ground Pass,,10.473777,Incomplete,,Bastian Oczipka,8504.0,,,,,,1,Regular Play,Stefan Reinartz,400619.0,Left Defensive Midfield,123,Eintracht Frankfurt,184,"['15bb6b94-4c54-4661-9eb6-847ba31ecad3', 'bd74491a-eefb-4018-879f-8a78a1b45ecc']",48,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:48.580,Pass,
,,,,,,,,,,,,,,,,,0.782766,,,,,,,,,,,,,,,ece12b2c-b4ee-4c42-96f8-b8a98fc931e5,1603,,,"[110.1, 0.1]",3890279,46,,,,,1.3909428,,,,,"[111.1, 5.6]",,Low Pass,,5.59017,,,Marc Stendera,10896.0,,,,,Throw-in,1,From Throw In,Bastian Oczipka,8504.0,Left Back,124,Eintracht Frankfurt,184,['491de3ba-07fb-4f47-b147-4ca54c7d9a0c'],2,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:46:02.924,Pass,
,,,,,,,,,,,,,,,,,0.977078,,,,,,,,,,,,,,,deb33735-016d-4aaf-aafe-5106bb7bc3b6,1606,,,"[110.0, 5.8]",3890279,46,,,,,-2.6779451,,Right Foot,,,"[104.0, 2.8]",,Ground Pass,,6.708204,,,Bastian Oczipka,8504.0,,,,,,1,From Throw In,Marc Stendera,10896.0,Left Midfield,124,Eintracht Frankfurt,184,"['2fdfed50-d3a3-49c5-a490-975d49e55220', 'd5381027-082c-479d-9b62-51f2dae4418c']",3,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:46:03.707,Pass,True
,,,,,,,,,,,,,,,,,4.141557,,,,,,,,,,,,,,,8e3236bc-8dbc-4294-9049-a6204376dcf6,1610,,,"[102.4, 3.0]",3890279,46,,,,,-3.0394757,,Right Foot,,,"[74.1, 0.1]",,Ground Pass,,28.448198,Out,,Marco Russ,8812.0,,,,,,1,From Throw In,Bastian Oczipka,8504.0,Left Back,124,Eintracht Frankfurt,184,"['389133fd-d1a9-45a7-8491-f8b8aaf3fca3', 'd701aa67-84c3-41e5-a2d5-96725df02a20']",5,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:46:05.434,Pass,True
