50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6428e1fa-95a2-4d83-bfc4-a8ef4d89fe5f,1,,,,3890464,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 38}, {'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 4430, 'name': 'Neven Subotić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 8216, 'name': 'Sven Bender'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 8816, 'name': 'Julian Weigl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 33}, {'player': {'id': 8232, 'name': 'Nuri Şahin'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 3712, 'name': 'Pierre-Emerick Aubameyang'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Borussia Dortmund,180,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9a20c21d-488e-4551-8e41-607c11429d2b,2,,,,3890464,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,,0,,,,,,,,,,,,,,,,"{'formation': 3412, 'lineup': [{'player': {'id': 8393, 'name': 'Oliver Baumann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 5537, 'name': 'Fabian Lukas Schär'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 6322, 'name': 'Niklas Süle'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 25}, {'player': {'id': 9396, 'name': 'Ermin Bičakčić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 9397, 'name': 'Pavel Kadeřábek'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 3}, {'player': {'id': 8392, 'name': 'Jeremy Toljan'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 15}, {'player': {'id': 12321, 'name': 'Tobias Strobl'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 12}, {'player': {'id': 6039, 'name': 'Sebastian Rudy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 8403, 'name': 'Nadiem Amiri'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 18}, {'player': {'id': 8387, 'name': 'Mark Uth'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 19}, {'player': {'id': 8215, 'name': 'Kevin Volland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 31}]}",Hoffenheim,175,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a5a2fc8c-cc2e-4ffc-81fe-d57d2f6e5d11,3,,,,3890464,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,['c8ba58fb-fa38-48b5-af60-fcd5726e2c68'],0,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c8ba58fb-fa38-48b5-af60-fcd5726e2c68,4,,,,3890464,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,['a5a2fc8c-cc2e-4ffc-81fe-d57d2f6e5d11'],0,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6da1fe1a-ace1-4835-9c33-c9ae091615b5,2173,,,,3890464,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,89,Hoffenheim,175,['ed2e8eff-a01f-4c54-b5b8-26616d3e8d45'],0,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ed2e8eff-a01f-4c54-b5b8-26616d3e8d45,2174,,,,3890464,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,89,Hoffenheim,175,['6da1fe1a-ace1-4835-9c33-c9ae091615b5'],0,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,7959c67c-f547-4b35-b88c-5d4835a19d85,5,,,"[60.0, 40.0]",3890464,0,,,,1.7415315,,Right Foot,,,,"[59.5, 42.9]",,Ground Pass,,2.942788,,,,Pierre-Emerick Aubameyang,3712.0,,,,,Kick Off,1,From Kick Off,Marco Reus,5559.0,Left Wing,2,Borussia Dortmund,180,['207210c5-63cc-4f27-b8ec-0d6371c0b03e'],0,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:00.267,Pass,
,,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,1379be95-dfe4-48da-9d93-94a4bdf7f0c6,8,,,"[58.5, 42.5]",3890464,0,,,,-2.7110655,,Right Foot,,,,"[45.0, 36.3]",,Ground Pass,,14.8556385,,,,Nuri Şahin,8232.0,,,,,,1,From Kick Off,Pierre-Emerick Aubameyang,3712.0,Center Forward,2,Borussia Dortmund,180,['737eb056-275a-4ec2-abc1-1496e677bf5d'],1,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:01.027,Pass,
,,,,,,,,,,,,,,,,,,1.799998,,,,,,,,,,,,571b895b-83c3-46d8-8698-622d99ca449f,11,,,"[45.0, 33.5]",3890464,0,,,,-1.6525252,,Right Foot,,,,"[42.6, 4.2]",,Ground Pass,,29.398129,,,,Marcel Schmelzer,11458.0,,,,,,1,From Kick Off,Nuri Şahin,8232.0,Left Defensive Midfield,2,Borussia Dortmund,180,['d6fef5e5-b3b5-4935-9dee-d638860c32fb'],2,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:02.707,Pass,
,,,,,,,,,,,,,,,,,,1.641943,,,,,,,,,,,,4ace5c21-bca7-429b-9af2-583c2c9bf737,15,,,"[47.8, 3.4]",3890464,0,,,,2.4533803,,Left Foot,,,,"[28.1, 19.6]",,Ground Pass,,25.50549,,,,Sven Bender,8216.0,,,,,,1,From Kick Off,Marcel Schmelzer,11458.0,Left Back,2,Borussia Dortmund,180,['09956a88-d6ff-42ea-bd06-d17314c7eb45'],5,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:05.823,Pass,
,,,,,,,,,,,,,,,,,,0.719994,,,,,,,,,,,,5dcec1b2-96c6-4ea3-9329-a96d5c0369e3,18,,,"[27.7, 23.9]",3890464,0,,,,-0.02531105,,Right Foot,,,,"[35.6, 23.7]",,Ground Pass,,7.902531,,,,Nuri Şahin,8232.0,,,,,,1,From Kick Off,Sven Bender,8216.0,Left Center Back,2,Borussia Dortmund,180,['15e7677d-e6fb-43bd-9cb9-d86e012bee0c'],10,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:10.185,Pass,
,,,,,,,,,,,,,,,,,,0.839999,,,,,,,,,,,,90c94cef-6f62-4a9f-89e9-ce83378c7510,21,,,"[36.0, 23.9]",3890464,0,,,,2.2500377,,Right Foot,,,,"[25.1, 37.4]",,Ground Pass,,17.35108,,,,Sven Bender,8216.0,,,,,,1,From Kick Off,Nuri Şahin,8232.0,Left Defensive Midfield,2,Borussia Dortmund,180,['d0dd4b50-d029-4a9f-a2f7-ace1b31c2cc2'],12,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:12.465,Pass,
