50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.07142,,,,,,,,,,,,,,,a9af3a50-f603-425f-bd81-f90d56fb124c,21,,"[12.0, 51.5]",3890539,0,,True,,,-0.51058465,,Head,,,,"[43.6, 33.8]",,High Pass,,36.21947,,,,Szabolcs Huszti,18888.0,,,,,,1,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,3,Eintracht Frankfurt,184,['bdce1ff9-4729-49a7-93af-feafc7bd4806'],38,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:38.895,Pass,
,,,,,,,,,,,,,,,,,,1.415392,,,,,,,,,,,,,,,48758c26-e9d2-462a-be9e-6a3fb021df08,23,,"[33.6, 35.3]",3890539,0,,,,,-1.5895911,,Left Foot,,,,"[33.1, 8.7]",,Ground Pass,,26.604698,,,,Bastian Oczipka,8504.0,,,,,,1,From Goal Kick,Szabolcs Huszti,18888.0,Left Defensive Midfield,3,Eintracht Frankfurt,184,['48b3d2c1-eb54-4495-96e6-20a00cccbe2c'],42,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:42.053,Pass,
,,,,,,,,,,,,,,,,,,2.85324,,,,,,,,,,,,,,,34cb1527-3064-4249-a7ea-4fc08ff298ff,26,,"[34.1, 8.3]",3890539,0,,,,,0.32354587,,Left Foot,,,,"[84.2, 25.1]",,High Pass,,52.841743,,Incomplete,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,1,From Goal Kick,Bastian Oczipka,8504.0,Left Back,3,Eintracht Frankfurt,184,"['b999f3b8-ec10-410e-928a-df2abbddcfcb', 'fe19db69-37a6-4b65-9ac2-22fc1a8b1734']",44,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:44.903,Pass,
,,,,,,,,,,,,,,,,,,1.854448,,,,,,,,,,,,,,,b999f3b8-ec10-410e-928a-df2abbddcfcb,28,,"[35.9, 55.0]",3890539,0,,,,,-0.4128439,,Head,,,,"[48.0, 49.7]",,High Pass,,13.209845,,,,Peter Niemeyer,40467.0,,,,,Recovery,1,Regular Play,Aytac Sulu,9217.0,Right Center Back,4,Darmstadt 98,872,"['34cb1527-3064-4249-a7ea-4fc08ff298ff', 'bdb24805-047f-4f69-b2a5-2de524efdcf5']",47,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:47.757,Pass,
,,,,,,,,,,,,,,,,,,4.694606,,,,,,,,,,,,,,,bd4f2e1e-76bf-4bb9-8ef7-cb3cd97de58f,34,,"[48.7, 53.9]",3890539,1,,,,,-0.51726675,,Right Foot,,,,"[111.8, 18.0]",,High Pass,,72.59766,,,,Konstantin Rausch,11134.0,,,,,Free Kick,1,From Free Kick,Aytac Sulu,9217.0,Right Center Back,5,Darmstadt 98,872,['38f680f7-3352-4cbb-9050-8893518a341b'],14,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:14.681,Pass,
,,,,,,,,,,,,,,,,,,1.094709,,,,,,,,,,,,,,,322a81f1-a7e2-42fc-bc88-acfc850974d6,38,,"[111.2, 5.9]",3890539,1,,,,,-2.5879114,,Left Foot,,,,"[105.7, 2.5]",,Ground Pass,,6.4660654,,,,Luca Caldirola,9404.0,,,,,,1,From Free Kick,Konstantin Rausch,11134.0,Left Midfield,5,Darmstadt 98,872,['9e6bc529-9c51-4c10-ac5b-7e1c087abfea'],22,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:22.103,Pass,
,,,,,,,,,,,,,,,,,,0.17129,,,,,,,,,,,,,,,16c4ea7f-81f1-423e-8a95-4cdf2aa223f8,40,,"[107.1, 3.4]",3890539,1,,,,,1.5707964,,Left Foot,,,,"[107.1, 5.1]",,Low Pass,,1.7,,Incomplete,,Sandro Wagner,9723.0,,,,,,1,From Free Kick,Luca Caldirola,9404.0,Left Back,5,Darmstadt 98,872,"['5a984b94-1de8-4c42-8d01-cc90f753e4b2', '9545dfd4-8da2-4930-acf7-c97623ed03f4']",23,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:23.197,Pass,
,,,,,,,,,,,,,,,,,,1.312687,,,,,,,,,,,,,,,b74a0a46-c9dd-42b9-a731-bd047da3bc2b,43,,"[10.2, 57.7]",3890539,1,,,,,0.15499674,,Right Foot,,,,"[29.4, 60.7]",,Low Pass,,19.432962,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,Recovery,1,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,6,Eintracht Frankfurt,184,['58d7269c-e617-4fe4-864a-35cf681f62c5'],25,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:25.158,Pass,
,,,,,,,,,,,,,,,,,,1.521097,,,,,,,,,,,,,,,8845ad0f-1300-481d-b687-17cad281548a,46,,"[35.5, 69.8]",3890539,1,,,,,0.40328148,,Right Foot,,,,"[50.5, 76.2]",,High Pass,,16.30828,,,,Mijat Gaćinović,8669.0,,,,,,1,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,6,Eintracht Frankfurt,184,['6b6670a9-15b7-4856-b75a-7313362d318f'],28,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:28.622,Pass,
,,,,,,,,,,,,,,,,,,1.094679,,,,,,,,,,,,,,,f95e0f55-059c-402b-be9c-794ad913b0f0,53,,"[63.9, 71.2]",3890539,1,,,,,2.8790462,,Right Foot,,,,"[47.9, 75.5]",,Ground Pass,,16.56774,,,,Yanni Regäsel,20950.0,,,,,Recovery,1,Regular Play,Haris Seferović,5543.0,Center Forward,6,Eintracht Frankfurt,184,['0ba98899-d9f7-4f48-9cc8-670c9c4f145a'],33,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:33.099,Pass,
,,,,,,,,,,,,,,,,,,0.579771,,,,,,,,,,,,,,,526eecfe-f8b5-4fe7-99bf-7575459e01a5,56,,"[49.3, 75.1]",3890539,1,,,,,-1.5374753,,Right Foot,,,,"[49.5, 69.1]",,Ground Pass,,6.0033326,,,,Makoto Hasebe,5681.0,,,,,,1,Regular Play,Yanni Regäsel,20950.0,Right Back,6,Eintracht Frankfurt,184,['066122a4-6116-435d-b52d-2bc2a0990c73'],35,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:35.814,Pass,
,,,,,,,,,,,,,,,,,,0.75026,,,,,,,,,,,,,,,774b6a78-6c6f-40cf-b9d5-bb93260c8707,59,,"[49.9, 69.4]",3890539,1,,,,,0.40749368,,Right Foot,,,,"[63.8, 75.4]",,Ground Pass,,15.139683,,,,Mijat Gaćinović,8669.0,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,6,Eintracht Frankfurt,184,['d83f4e75-a3c1-4be8-8678-1b300cbc13a2'],36,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:36.669,Pass,
,,,,,,,,,,,,,,,,,,1.015637,,,,,,,,,,,,,,,3be0e0a3-d1c0-4275-97c1-952a4411deb5,63,,"[63.4, 0.1]",3890539,1,,,,,0.31475767,,,,,,"[76.3, 4.3]",,Low Pass,,13.566503,,Incomplete,,Sandro Wagner,9723.0,,,,,Throw-in,1,From Throw In,Luca Caldirola,9404.0,Left Back,7,Darmstadt 98,872,"['e2c06541-039f-40e9-89be-173ba2aa5de1', 'ead349cb-ae81-4fcf-a6b6-06b61795be8c']",48,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:48.011,Pass,
,,,,,,,,,,,,,,,,,,2.272764,,,,,,,,,,,,,,,f173129c-0d9a-4c57-9fe5-3bc1baadaa99,66,,"[77.0, 0.1]",3890539,2,,,,,2.9320288,,,,,,"[50.2, 5.8]",,Low Pass,,27.399452,,,,Slobodan Rajković,35033.0,,,,,Throw-in,1,From Throw In,Luca Caldirola,9404.0,Left Back,8,Darmstadt 98,872,['438f2043-a085-40e1-832a-636929a6c87b'],1,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:01.282,Pass,
,,,,,,,,,,,,,,,,,,2.18198,,,,,,,,,,,,,,,f7edef1b-21a7-4a65-9943-8c32dde4bb63,69,,"[43.2, 6.2]",3890539,2,,,,,2.4879568,,Left Foot,,,,"[15.0, 27.8]",,Ground Pass,,35.521824,,,,Christian Mathenia,8306.0,,,,,,1,From Throw In,Slobodan Rajković,35033.0,Left Center Back,8,Darmstadt 98,872,['1fd87dcd-c22e-4ae8-9dda-216ab3f38cab'],5,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:05.082,Pass,
,,,,,,,,,,,,,,,,,,3.745093,,,,,,,,,,,,,,,7a7d2207-b04a-4521-9319-de9e6611c419,72,,"[21.4, 31.2]",3890539,2,,,,,0.18475401,,Right Foot,,,,"[82.4, 42.6]",,High Pass,,62.056103,,Incomplete,,Mario Vrančić,13675.0,,,,,,1,From Throw In,Christian Mathenia,8306.0,Goalkeeper,8,Darmstadt 98,872,"['8e1be06e-d9ef-44f1-82e2-1fbfd740771d', '99add2a8-bd1d-466b-a3e8-727f03856ae8']",8,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:08.870,Pass,
,,,,,,,,,,,,,,,,,,2.083192,,,,,,,,,,,,,,,99add2a8-bd1d-466b-a3e8-727f03856ae8,74,,"[37.7, 37.5]",3890539,2,,,,,-0.6252432,,Head,,,,"[52.8, 26.6]",,High Pass,,18.623104,,,,Szabolcs Huszti,18888.0,,,,,Recovery,1,Regular Play,Marco Russ,8812.0,Left Center Back,9,Eintracht Frankfurt,184,"['48f6a12c-8490-410a-9dd9-65ef680631ca', '7a7d2207-b04a-4521-9319-de9e6611c419']",12,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:12.616,Pass,
,,,,,,,,,,,,,,,,,,1.530255,,,,,,,,,,,,,,,8e4225d4-9321-426e-b2bb-c17e81bb0949,76,,"[51.5, 25.4]",3890539,2,,,,,-2.1854594,,Head,,,,"[41.9, 11.8]",,High Pass,,16.646921,,,,Bastian Oczipka,8504.0,,,,,,1,Regular Play,Szabolcs Huszti,18888.0,Left Defensive Midfield,9,Eintracht Frankfurt,184,['574fb0e7-94a9-4c70-acf2-14fb8b2fee71'],14,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:14.779,Pass,
,,,,,,,,,,,,,,,,,,1.152282,,,,,,,,,,,,,,,5e67f1f8-ccad-42ab-bff8-cf5eb3e785dc,79,,"[46.0, 12.5]",3890539,2,,,,,0.8022505,,Left Foot,,,,"[63.5, 30.6]",,Ground Pass,,25.176577,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,1,Regular Play,Bastian Oczipka,8504.0,Left Back,9,Eintracht Frankfurt,184,['8b06f30c-d479-4a56-a12d-56ed27fa4f9d'],16,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:16.714,Pass,
,,,,,,,,,,,,,,,,,,1.454097,,,,,,,,,,,,,,,009a1b80-e3ef-4182-b776-c5e5f368dba9,82,,"[62.4, 33.8]",3890539,2,,,,,1.8823432,,Right Foot,,,,"[58.6, 45.6]",,Ground Pass,,12.396773,,,,Makoto Hasebe,5681.0,,,,,,1,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,9,Eintracht Frankfurt,184,['5db1e380-a711-4a25-8bc8-68ba2a988c29'],19,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:19.366,Pass,
,,,,,,,,,,,,,,,,,,0.72946,,,,,,,,,,,,,,,dcfe2e8f-71d2-47cb-9f9f-3902b2fff300,86,,"[55.9, 42.7]",3890539,2,,,,,-0.17713611,,Left Foot,,,,"[72.1, 39.8]",,Ground Pass,,16.457521,,,,Änis Ben-Hatira,35240.0,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,9,Eintracht Frankfurt,184,['59d11335-6cb0-4b73-86a7-1ee1fb46b3bf'],23,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:23.150,Pass,
,,,,,,,,,,,,,,,,,,1.470959,,,,,,,,,,,,,,,bcff7a24-3543-4c8b-a74a-84922ddef87c,89,,"[72.6, 39.9]",3890539,2,,,,,-1.8358392,,Right Foot,,,,"[70.7, 32.9]",,Ground Pass,,7.253275,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,1,Regular Play,Änis Ben-Hatira,35240.0,Left Wing,9,Eintracht Frankfurt,184,['e2f3e86a-9743-4b8a-8105-fa678e2a60c8'],24,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:24.565,Pass,
,,,,,,,,,,,,,,,,,,0.589107,,,,,,,,,,,,,,,193883ce-b817-4748-b1f5-3dc8b05e5516,92,,"[69.9, 31.0]",3890539,2,,,,,-1.1659045,,Right Foot,,,,"[72.6, 24.7]",,Ground Pass,,6.8541956,,,,Szabolcs Huszti,18888.0,,,,,,1,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,9,Eintracht Frankfurt,184,['500632ab-fc0d-4365-9868-591db58ab405'],26,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:26.232,Pass,
,,,,,,,,,,,,,,,,,,1.728382,,,,,,,,,,,,,,,12894fa6-ef62-4fef-997d-67881ae5f434,95,,"[76.8, 20.9]",3890539,2,,,,,-0.71306086,,Left Foot,,,,"[91.6, 8.1]",,Ground Pass,,19.56732,,,,Bastian Oczipka,8504.0,,,,,,1,Regular Play,Szabolcs Huszti,18888.0,Left Defensive Midfield,9,Eintracht Frankfurt,184,['f44e27cb-73f2-4524-9ba0-e965762d845a'],28,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:28.575,Pass,
,,,,,,,,,,,,,,,,,,1.388871,,,,,,,,,,,,,,,b61e7455-b004-4966-a79b-236c03aa067a,98,,"[90.4, 8.8]",3890539,2,,,,,-0.06016825,,Left Foot,,,,"[98.7, 8.3]",,Ground Pass,,8.315046,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,1,Regular Play,Bastian Oczipka,8504.0,Left Back,9,Eintracht Frankfurt,184,['dc2e414d-e012-41b8-9537-ad5c302ba4de'],32,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:32.016,Pass,
,,,,,,,,,,,,,,,,,,0.13436,,,,,,,,,,,,,,,67054887-be70-4021-9407-c74f037ec98b,101,,"[100.6, 8.8]",3890539,2,,,,,-3.0535853,,Right Foot,,,,"[97.2, 8.5]",,Ground Pass,,3.4132097,,Incomplete,,Bastian Oczipka,8504.0,,,,,,1,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,9,Eintracht Frankfurt,184,"['9c26bf96-0fa1-4ac9-a1ef-6691b37bbea9', 'd4b6d305-badb-4980-ac56-508b0e6ea4a5']",33,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:33.680,Pass,
,,,,,,,,,,,,,,,,,,1.213187,,,,,,,,,,,,,,,f1438b8f-4cf6-49f6-9618-66a97833de93,104,,"[101.1, 0.1]",3890539,2,,,,,0.5956555,,,,,,"[110.1, 6.2]",,High Pass,,10.872442,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,Throw-in,1,From Throw In,Bastian Oczipka,8504.0,Left Back,10,Eintracht Frankfurt,184,['c567c503-b7ba-4df1-b7d4-cc7b99ecf2db'],41,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:41.664,Pass,
,,,,,,,,,,,,,,,,,,0.820874,,,,,,,,,,,,,,,91459cdd-0311-4baf-a961-61e6bd02acbc,108,,"[111.9, 5.7]",3890539,2,,,,,3.1415927,,Right Foot,,,,"[104.9, 5.7]",,Ground Pass,,7.0,,,,Bastian Oczipka,8504.0,,,,,,1,From Throw In,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,10,Eintracht Frankfurt,184,['7029d00f-a7c5-4e3f-a49f-8de93af63bf0'],45,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:45.181,Pass,
,,,,,,,,,,,,,,,,,,1.237991,,,,,,,,,,,,,,,7a536db8-7f85-49d7-ba68-d4a4b763d62a,111,,"[105.2, 6.2]",3890539,2,,,,,1.2814025,,Left Foot,,,,"[110.5, 24.0]",,Ground Pass,,18.57229,,,,Änis Ben-Hatira,35240.0,,,,,,1,From Throw In,Bastian Oczipka,8504.0,Left Back,10,Eintracht Frankfurt,184,['a7c3f8c8-bdfc-4f80-be9a-6b878571a2d7'],46,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:46.071,Pass,
,,,,,,,,,,,,,,,,,,1.398976,,,,,,,,,,,,,,,f1578926-d9fa-4f7f-8382-1befb51d2c6a,115,,"[109.7, 25.8]",3890539,2,,,,,-0.29780304,,Left Foot,,,,"[119.8, 22.7]",,Ground Pass,,10.565037,,Out,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,1,From Throw In,Änis Ben-Hatira,35240.0,Left Wing,10,Eintracht Frankfurt,184,['93b9559f-01d5-4a02-ad0a-45aadf5ef2b5'],48,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:48.316,Pass,
