50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.988642,,,,,,,,,,,,,,109581eb-d4e8-4595-8e2f-d19c9e666524,3026,,"[71.3, 58.2]",3890477,69,,,,-0.9072406,,Right Foot,,,"[88.5, 36.2]",,High Pass,,27.925615,,,Incomplete,,,,,,,,Recovery,2,From Free Kick,Jeffrey Gouweleeuw,8318.0,Right Center Back,150,Augsburg,172,"['3abe0e4c-1677-49f4-aa31-63bbe2007c3c', '77baaabf-203f-4ef1-8fe3-5cc1ae6bc893']",59,,,,,,,,,,,,,,,,Augsburg,172,00:24:59.793,Pass,
,,,,,,,,,,,,,,,,,,0.882917,,,,,,,,,,,,,,708de41d-3d5a-4e61-af0c-08ec799f5110,3029,,"[35.8, 43.4]",3890477,70,,,,-1.102341,,Right Foot,,,"[40.0, 35.1]",,Low Pass,,9.302151,,,,,Hakan Çalhanoğlu,7039.0,,,,,,2,From Free Kick,Christoph Kramer,8805.0,Right Defensive Midfield,150,Augsburg,172,['4cdf7d6f-fcf9-4e5d-95f2-474bffc8c969'],3,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:03.015,Pass,
,,,,,,,,,,,,,,,,,,1.853847,,,,,,,,,,,,,,8f347192-8a56-43ba-aa17-74b59faa7910,3032,,"[40.0, 35.1]",3890477,70,,,,-0.14116013,,Right Foot,,,"[78.0, 29.7]",,High Pass,,38.381767,,,Incomplete,,Robbie Kruse,5494.0,,,,,,2,From Free Kick,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,150,Augsburg,172,"['c34c2207-0665-4fbb-9dbe-1eb6dfb2499b', 'cb942915-807e-44f0-9868-56d5394f9580']",3,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:03.979,Pass,
,,,,,,,,,,,,,,,,,,2.819551,,,,,,,,,,,,,,cb942915-807e-44f0-9868-56d5394f9580,3034,,"[42.1, 50.4]",3890477,70,,,,-1.2706251,,Head,,,"[44.7, 42.0]",,High Pass,,8.7931795,,,,,Daniel Baier,8317.0,,,,,Recovery,2,From Free Kick,Paul Verhaegh,8237.0,Right Back,150,Augsburg,172,"['001ae1b5-a791-4e57-820c-3217de8071c9', '8f347192-8a56-43ba-aa17-74b59faa7910']",5,,,,,,,,,,,,,,,,Augsburg,172,00:25:05.833,Pass,
,,,,,,,,,,,,,,,,,,3.051204,,,,,,,,,,,,,,a3d7ad98-56a1-4a4a-975d-0f75db34c749,3038,,"[43.5, 39.9]",3890477,70,,,,0.02040533,,Right Foot,,,"[77.8, 40.6]",,High Pass,,34.30714,,,Incomplete,,Alfreð Finnbogason,5514.0,,,,,,2,From Free Kick,Daniel Baier,8317.0,Left Defensive Midfield,150,Augsburg,172,"['3fbb75e5-7aa0-4900-bedd-8eb9679cd94f', 'cbc7d547-1e06-4947-899a-ce39e8d77f8e', 'e14a5663-ea48-4eaf-9c47-2b290c34a810']",9,,,,,,,,,,,,,,,,Augsburg,172,00:25:09.098,Pass,True
,,,,,,,,,,,,,,,,,,1.009559,,,,,,,,,,,,,,3fbb75e5-7aa0-4900-bedd-8eb9679cd94f,3040,,"[42.3, 39.5]",3890477,70,,,,-0.7654008,,Head,,,"[52.5, 29.7]",,Low Pass,,14.144964,,,,,Hakan Çalhanoğlu,7039.0,,,,,Recovery,2,From Free Kick,André Ramalho Silva,9363.0,Left Center Back,150,Augsburg,172,"['6f9bee8d-c29d-4a48-9589-8e19030ff103', 'a3d7ad98-56a1-4a4a-975d-0f75db34c749']",12,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:12.149,Pass,
,,,,,,,,,,,,,,,,,,3.767041,,,,,,,,,,,,,,bedf4e14-2d0b-4cde-b88e-7cc1d0aec88d,3042,,"[52.5, 29.5]",3890477,70,,,,0.747476,,Right Foot,,,"[90.8, 65.0]",,High Pass,,52.222027,,,Incomplete,,Karim Bellarabi,8213.0,,,,,,2,From Free Kick,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,150,Augsburg,172,"['316a1768-2468-48ad-a11b-d64d27297ca1', 'e3cba34e-b017-47a5-92b0-6d1c4ea48111']",13,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:13.159,Pass,
,,,,,,,,,,,,,,,,,,1.557534,,,,,,,,,,,,,,e3cba34e-b017-47a5-92b0-6d1c4ea48111,3044,,"[29.3, 15.1]",3890477,70,,,,2.5291696,,Head,,,"[13.5, 26.2]",,Low Pass,,19.309324,,,,,Marwin Hitz,8314.0,,,,,Recovery,2,From Free Kick,Philipp Max,8319.0,Left Back,150,Augsburg,172,"['2308c84d-4644-455e-8ab9-55aa07e8ca7c', 'bedf4e14-2d0b-4cde-b88e-7cc1d0aec88d']",16,,,,,,,,,,,,,,,,Augsburg,172,00:25:16.926,Pass,
,,,,,,,,,,,,,,,,,,3.86565,,,,,,,,,,,,,,0ed3c946-80fd-4660-8f56-06f6297fecc8,3047,,"[16.1, 53.4]",3890477,70,True,,,0.25674745,,Drop Kick,,,"[75.9, 69.1]",,High Pass,,61.82661,,,Incomplete,,Caiuby Francisco da Silva,8303.0,,,,,,2,From Free Kick,Marwin Hitz,8314.0,Goalkeeper,150,Augsburg,172,"['66225cac-a700-4ec6-a29e-ae93f6dec170', 'aaa2b8aa-9ce4-4387-8f47-896f86324304']",28,,,,,,,,,,,,,,,,Augsburg,172,00:25:28.558,Pass,
,,,,,,,,,,,,,,,,,,1.727716,,,,,,,,,,,,,,ca8a931a-3709-4f2e-a0a2-c3795d4a2322,3050,,"[78.7, 80.0]",3890477,70,,,,-2.6888142,,,,,"[60.2, 71.0]",,Low Pass,,20.57304,,,,,Jeffrey Gouweleeuw,8318.0,,,,,Throw-in,2,From Throw In,Paul Verhaegh,8237.0,Right Back,151,Augsburg,172,['d89123b8-ea8a-4549-afb4-4c70db2856e7'],46,,,,,,,,,,,,,,,,Augsburg,172,00:25:46.250,Pass,
,,,,,,,,,,,,,,,,,,3.109713,,,,,,,,,,,,,,e83e5b7f-871d-4914-ab22-c2df7791c995,3053,,"[45.6, 63.4]",3890477,70,,,,-2.6339147,,Right Foot,,,"[16.3, 47.1]",,Ground Pass,,33.528793,,,,,Marwin Hitz,8314.0,,,,,,2,From Throw In,Jeffrey Gouweleeuw,8318.0,Right Center Back,151,Augsburg,172,['435863a3-a44b-4f10-9ec3-a45e6a14e7e5'],50,,,,,,,,,,,,,,,,Augsburg,172,00:25:50.554,Pass,
,,,,,,,,,,,,,,,,,,2.949061,,,,,,,,,,,,,,b78df799-36e1-41c2-af65-233126bda6d3,3056,,"[16.1, 41.5]",3890477,70,,,,-0.5302158,,Left Foot,,,"[68.3, 10.9]",,High Pass,,60.50785,,,Incomplete,,Tobias Werner,400620.0,,,,,,2,From Throw In,Marwin Hitz,8314.0,Goalkeeper,151,Augsburg,172,"['957d1704-bd69-4cc8-84f2-083dd1eba62e', 'd6617b7f-6163-4d26-b5f1-9209d1e873fc']",55,,,,,,,,,,,,,,,,Augsburg,172,00:25:55.933,Pass,
,,,,,,,,,,,,,,,,,,1.769746,,,,,,,,,,,,,,957d1704-bd69-4cc8-84f2-083dd1eba62e,3058,,"[51.8, 69.2]",3890477,70,,,,-1.1248318,,Head,,,"[63.8, 44.1]",,High Pass,,27.821035,,,,,Hakan Çalhanoğlu,7039.0,,,,,Recovery,2,Regular Play,Sebastian Boenisch,20415.0,Right Back,152,Bayer Leverkusen,904,"['290ea20b-3fd0-46d2-a634-933035494359', 'b78df799-36e1-41c2-af65-233126bda6d3']",58,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:58.882,Pass,
,,,,,,,,,,,,,,,,,,0.981073,,,,,,,,,,,,,,b058aa68-18ff-4de5-99d2-68294b5fa975,3061,,"[63.4, 43.9]",3890477,71,,,,-0.25422055,,Right Foot,,,"[76.1, 40.6]",,Ground Pass,,13.1217375,,,,,Karim Bellarabi,8213.0,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,152,Bayer Leverkusen,904,['b8d56f89-cdae-406b-a052-0d60efbbffcc'],0,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:00.652,Pass,
,,,,,,,,,,,,,,,,,,1.537697,,,,,,,,,,,,,,58152750-e57e-4461-8ff1-3976f64048da,3064,,"[77.3, 39.5]",3890477,71,,,,0.7524431,6af188b1-8972-4599-847c-b406f1cb0219,Right Foot,,,"[96.1, 57.1]",,Ground Pass,,25.75267,,,,,Robbie Kruse,5494.0,True,,,,,2,Regular Play,Karim Bellarabi,8213.0,Right Center Forward,152,Bayer Leverkusen,904,['f210fa01-b59d-4db6-94f9-8582cbc80bde'],2,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:02.942,Pass,
,,,,,,,,,,,,,,,,,,3.421753,,,,,,,,,,,,,,82c24bac-65e0-4ea8-8de4-57e30045352e,3069,,"[7.0, 44.1]",3890477,71,,,,-0.06251159,,Right Foot,,,"[74.1, 39.9]",,High Pass,,67.231316,,,,,Alfreð Finnbogason,5514.0,,,,,Goal Kick,2,From Goal Kick,Marwin Hitz,8314.0,Goalkeeper,153,Augsburg,172,['316487fe-2b44-4115-b264-f7df7d00bbf3'],35,,,,,,,,,,,,,,,,Augsburg,172,00:26:35.697,Pass,
,,,,,,,,,,,,,,,,,,3.063927,,,,,,,,,,,,,,d0afbeec-0d6b-4dbc-9655-3ebb43bbe68d,3072,,"[74.6, 40.4]",3890477,71,,,True,0.066568166,,,,,"[103.1, 42.3]",,High Pass,,28.563263,,,Incomplete,,,,,,,,,2,From Goal Kick,Alfreð Finnbogason,5514.0,Center Forward,153,Augsburg,172,"['228cf708-13b9-41fd-ac13-e5bfe3ee03e7', 'fd4e9cc2-59f6-4503-b421-c25f40257925']",39,,,,,,,,,,,,,,,,Augsburg,172,00:26:39.119,Pass,True
,,,,,,,,,,,,,,,,,,1.553549,,,,,,,,,,,,,,fd4e9cc2-59f6-4503-b421-c25f40257925,3073,,"[17.0, 37.8]",3890477,71,,,,2.4374108,,Right Foot,,,"[7.7, 45.7]",,Ground Pass,,12.202458,,,,,Bernd Leno,15581.0,,,,,Recovery,2,Regular Play,André Ramalho Silva,9363.0,Left Center Back,154,Bayer Leverkusen,904,"['45fb9678-5871-4a82-9c13-9b0b060839f9', 'd0afbeec-0d6b-4dbc-9655-3ebb43bbe68d']",42,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:42.183,Pass,
,,,,,,,,,,,,,,,,,,3.073814,,,,,,,,,,,,,,62ef81a6-b5d3-4cdd-9563-6f2a6bdef916,3076,,"[8.2, 46.2]",3890477,71,,,,0.59995663,,Right Foot,,,"[46.5, 72.4]",,High Pass,,46.403988,,,,,Admir Mehmedi,8219.0,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,154,Bayer Leverkusen,904,"['33e3ef84-b5a0-4932-8052-326d782ff6af', 'a48a066d-7622-4909-95e5-6b9e0a0bfc75']",43,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:43.736,Pass,True
,,,,,,,,,,,,,,,,,,0.071866,,,,,,,,,,,,,,d393ea69-762b-4af7-b132-5b2c6218056f,3083,,"[77.4, 4.4]",3890477,71,,,,0.0,,Left Foot,,,"[79.0, 4.4]",,Ground Pass,,1.6,,,Incomplete,,,,,,,,,2,Regular Play,Philipp Max,8319.0,Left Back,155,Augsburg,172,['e0dd733d-cabb-4d28-ac6e-4c23483467c2'],49,,,,,,,,,,,,,,,,Augsburg,172,00:26:49.077,Pass,
,,,,,,,,,,,,,,,,,,0.858297,,,,,,,,,,,,,,8a57b92f-9cd0-424c-b4fc-3d0b1de0d4d6,3087,,"[78.3, 10.7]",3890477,71,,,,1.9459032,,Left Foot,,,"[72.0, 26.7]",,Ground Pass,,17.195639,,,,,Ja-Cheol Koo,5627.0,,,,,Recovery,2,Regular Play,Tobias Werner,400620.0,Left Midfield,155,Augsburg,172,"['9d434541-f422-4c22-a4e6-7184e341b38c', 'b12477df-cbd7-4160-868c-0eaa4b5a17fb']",50,,,,,,,,,,,,,,,,Augsburg,172,00:26:50.713,Pass,True
,,,,,,,,,,,,,,,,,,2.950353,,,,,,,,,,,,,,fe5dcb40-cb21-448b-8a57-d8ec4334acd9,3090,,"[73.9, 26.2]",3890477,71,,,,-0.3613774,,Right Foot,,,"[107.5, 13.5]",,High Pass,,35.92005,,,Incomplete,,Alfreð Finnbogason,5514.0,,,,,,2,Regular Play,Ja-Cheol Koo,5627.0,Center Attacking Midfield,155,Augsburg,172,"['5dc03fd5-c222-4c30-a5a2-626da36b6d1c', 'addc0f95-17d4-4d1a-be9a-4e73aec468de']",52,,,,,,,,,,,,,,,,Augsburg,172,00:26:52.569,Pass,
,,,,,,,,,,,,,,,,,,2.772305,,,,,,,,,,,,,,c05d0c05-aa90-46f0-b541-a2cb0b2546e4,3094,,"[9.3, 78.2]",3890477,71,,,,-0.13966823,,Right Foot,,,"[47.0, 72.9]",,High Pass,,38.070724,,,Incomplete,,Karim Bellarabi,8213.0,,,,,,2,Regular Play,Sebastian Boenisch,20415.0,Right Back,155,Augsburg,172,"['346d57c5-f5fa-46d3-95c4-fcd3a10a2d4e', 'a74a8b23-ae90-4df0-a499-c737acd104e7']",57,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:57.722,Pass,
,,,,,,,,,,,,,,,,,,1.69587,,,,,,,,,,,,,,346d57c5-f5fa-46d3-95c4-fcd3a10a2d4e,3096,,"[73.1, 7.2]",3890477,72,,,,-0.08581027,,Head,,,"[91.7, 5.6]",,High Pass,,18.66869,,,,,Tobias Werner,400620.0,,,,,Recovery,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,155,Augsburg,172,"['a7b2cde5-cd93-4de1-84e5-8ff00c5a173c', 'c05d0c05-aa90-46f0-b541-a2cb0b2546e4']",0,,,,,,,,,,,,,,,,Augsburg,172,00:27:00.494,Pass,
,,,,,,,,,,,,,,,,,,1.973757,,,,,,,,,,,,,,1feeb78b-06af-4291-93e8-b92d50f1d68d,3099,,"[91.7, 4.4]",3890477,72,,,,1.6714649,,Head,,,"[88.7, 34.1]",,High Pass,,29.851131,,,,,Caiuby Francisco da Silva,8303.0,,,,,,2,Regular Play,Tobias Werner,400620.0,Left Midfield,155,Augsburg,172,['1ec739c5-4523-4c34-8705-e57ec02d4fc2'],2,,,,,,,,,,,,,,,,Augsburg,172,00:27:02.190,Pass,
,,,,,,,,,,,,,,,,,,2.068428,,,,,,,,,,,,,,572d1077-b5ea-45d0-88d7-8be6f9f36767,3101,,"[88.0, 34.4]",3890477,72,,,,2.7846003,,Head,,,"[69.5, 41.3]",,Low Pass,,19.744873,,,,,Dominik Kohr,8207.0,,,,,,2,Regular Play,Caiuby Francisco da Silva,8303.0,Right Midfield,155,Augsburg,172,['ad10a692-492c-4d0b-9635-193c5fca3ecf'],4,,,,,,,,,,,,,,,,Augsburg,172,00:27:04.164,Pass,
,,,,,,,,,,,,,,,,,,1.705056,,,,,,,,,,,,,,bb89aa30-d824-4f05-8d27-dfcbca980795,3104,,"[66.7, 45.0]",3890477,72,,,,1.2561631,,Right Foot,,,"[72.2, 61.9]",,Ground Pass,,17.772451,,,,,Paul Verhaegh,8237.0,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,155,Augsburg,172,['e88b6959-377d-4e5e-aae6-c40b2c9d018d'],6,,,,,,,,,,,,,,,,Augsburg,172,00:27:06.711,Pass,
,,,,,,,,,,,,,,,,,,1.535786,,,,,,,,,,,,,,43793f4d-c3f6-4b47-9470-3d52407e9b8f,3107,,"[72.5, 64.0]",3890477,72,,,,-2.3561945,,Right Foot,,,"[65.8, 57.3]",,Ground Pass,,9.475231,,,,,Dominik Kohr,8207.0,,,,,,2,Regular Play,Paul Verhaegh,8237.0,Right Back,155,Augsburg,172,['cd8fd7c7-7870-4f55-9776-d7692f362432'],8,,,,,,,,,,,,,,,,Augsburg,172,00:27:08.754,Pass,
,,,,,,,,,,,,,,,,,,1.151696,,,,,,,,,,,,,,581abeb8-ad01-4968-bd3e-bcdc2cc6ee56,3110,,"[65.1, 67.1]",3890477,72,,,,1.9688107,,Right Foot,,,"[61.4, 75.9]",,Ground Pass,,9.546204,,,,,Paul Verhaegh,8237.0,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,155,Augsburg,172,['e8f93e07-2d91-444f-b125-df79de2053be'],11,,,,,,,,,,,,,,,,Augsburg,172,00:27:11.312,Pass,
,,,,,,,,,,,,,,,,,,1.565335,,,,,,,,,,,,,,74cca29f-0443-4769-9c07-8aaf01b6ce41,3112,,"[59.7, 74.9]",3890477,72,,,,-2.203763,,Right Foot,,,"[45.1, 55.0]",,Ground Pass,,24.68137,,,,,Jeffrey Gouweleeuw,8318.0,,,,,,2,Regular Play,Paul Verhaegh,8237.0,Right Back,155,Augsburg,172,['afa90d32-1f3b-4dd4-ab76-b8474d4b3c56'],12,,,,,,,,,,,,,,,,Augsburg,172,00:27:12.464,Pass,
,,,,,,,,,,,,,,,,,,1.364948,,,,,,,,,,,,,,174ace07-7f51-403e-b63c-40778dc7922f,3115,,"[42.3, 55.7]",3890477,72,,,,-0.1364026,,Right Foot,,,"[57.6, 53.6]",,Ground Pass,,15.443445,,,,,Daniel Baier,8317.0,,,,,,2,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,155,Augsburg,172,['9ef109f0-d988-4eec-8cd9-f2a44d1a7f25'],15,,,,,,,,,,,,,,,,Augsburg,172,00:27:15.186,Pass,
,,,,,,,,,,,,,,,,,,1.198947,,,,,,,,,,,,,,fc11346e-3b3e-40fa-a582-ed7763b3348a,3117,,"[57.6, 53.6]",3890477,72,,,,1.9108934,,Right Foot,,,"[50.7, 73.1]",,Ground Pass,,20.684776,,,,,Paul Verhaegh,8237.0,,,,,,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,155,Augsburg,172,['a5327a19-9e92-4663-a467-95264de69bea'],16,,,,,,,,,,,,,,,,Augsburg,172,00:27:16.551,Pass,
,,,,,,,,,,,,,,,,,,1.194122,,,,,,,,,,,,,,79ebd0eb-f089-4fdd-91c9-9290247e4eb1,3120,,"[50.7, 73.1]",3890477,72,,,,-2.1627166,,Right Foot,,,"[34.9, 49.6]",,Ground Pass,,28.317663,,,,,Jeffrey Gouweleeuw,8318.0,,,,,,2,Regular Play,Paul Verhaegh,8237.0,Right Back,155,Augsburg,172,['888d91c9-86ec-4347-b43e-739a43d4e860'],18,,,,,,,,,,,,,,,,Augsburg,172,00:27:18.683,Pass,
,,,,,,,,,,,,,,,,,,1.265035,,,,,,,,,,,,,,0695cf90-ac03-4c79-85c9-fd8fa8338edb,3124,,"[33.3, 61.5]",3890477,72,,,,0.7853982,,Right Foot,,,"[45.8, 74.0]",,High Pass,,17.67767,,,,,Paul Verhaegh,8237.0,,,,,,2,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,155,Augsburg,172,['00fa990e-6497-40c8-a1a8-fb349c35e784'],21,,,,,,,,,,,,,,,,Augsburg,172,00:27:21.247,Pass,
,,,,,,,,,,,,,,,,,,2.496042,,,,,,,,,,,,,,4e03230d-04cc-454e-8c16-5625407c8e65,3128,,"[45.6, 74.7]",3890477,72,,,,0.041836042,,Right Foot,,,"[67.1, 75.6]",,High Pass,,21.51883,,,Incomplete,,Caiuby Francisco da Silva,8303.0,,,,,,2,Regular Play,Paul Verhaegh,8237.0,Right Back,155,Augsburg,172,"['4d951196-13c6-41d9-8297-4010fb6b131d', 'cba0c270-4792-4268-bed5-971bb8004288', 'e1d062d1-7dbd-4c49-9763-3d5d0697265d']",23,,,,,,,,,,,,,,,,Augsburg,172,00:27:23.627,Pass,True
,,,,,,,,,,,,,,,,,,2.462108,,,,,,,,,,,,,,ab4cdacb-4476-4ac3-9323-fc5d7827b2bb,3135,,"[32.1, 6.8]",3890477,72,,,,2.4833248,,Right Foot,,,"[9.6, 24.2]",,Ground Pass,,28.443102,,,,,Bernd Leno,15581.0,,,,,,2,Regular Play,André Ramalho Silva,9363.0,Left Center Back,156,Bayer Leverkusen,904,['0814a759-5dfe-40d8-863d-f146844f0cfe'],28,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:28.627,Pass,
,,,,,,,,,,,,,,,,,,3.792435,,,,,,,,,,,,,,3fecf0dd-44b7-45c7-9a7f-a9fa5a2877be,3139,,"[9.6, 36.5]",3890477,72,,,,0.61174595,,Right Foot,,,"[62.2, 73.4]",,High Pass,,64.252396,,,Incomplete,,Admir Mehmedi,8219.0,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,156,Bayer Leverkusen,904,"['0f097077-8596-4709-a5c5-80d9abeb3d4c', '78cc89e5-39c3-40ab-b135-286dd648b3c8']",33,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:33.111,Pass,
,,,,,,,,,,,,,,,,,,1.51968,,,,,,,,,,,,,,f5d525c5-a841-4532-96f8-83a73c6e57c8,3142,,"[56.2, 80.0]",3890477,72,,,,-1.0263019,,,,,"[67.1, 62.0]",,High Pass,,21.04305,,,,,Julian Brandt,5555.0,,,,,Throw-in,2,From Throw In,Sebastian Boenisch,20415.0,Right Back,157,Bayer Leverkusen,904,['97393ac3-53b7-4383-87d9-2887fe35ad71'],56,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:56.539,Pass,
,,,,,,,,,,,,,,,,,,2.020457,,,,,,,,,,,,,,77f9bfc5-36b5-4c70-9e90-a88eed894104,3146,,"[63.1, 61.1]",3890477,72,,,,-1.7389355,,Left Foot,,,"[58.5, 34.0]",,Ground Pass,,27.487633,,,,,Wendell Nascimento Borges,8212.0,,,,,,2,From Throw In,Julian Brandt,5555.0,Right Midfield,157,Bayer Leverkusen,904,['0c1c8ba8-959d-42a8-a4d7-62ffb7e014fa'],59,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:59.838,Pass,
,,,,,,,,,,,,,,,,,,2.632623,,,,,,,,,,,,,,3bf3f012-e0c8-4c95-97d8-4664c0d54abc,3149,,"[69.9, 28.4]",3890477,73,,,,0.7213832,,Left Foot,,,"[103.1, 57.6]",,High Pass,,44.214024,,,Incomplete,,Karim Bellarabi,8213.0,,,,,,2,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,157,Bayer Leverkusen,904,"['65305551-1595-4684-b8fd-1d44efe22f03', 'fe0d0e89-50b1-4f5c-a3b8-90783a119d98']",4,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:04.020,Pass,
,,,,,,,,,,,,,,,,,,1.472113,,,,,,,,,,,,,,65305551-1595-4684-b8fd-1d44efe22f03,3151,,"[17.0, 22.5]",3890477,73,,,,0.80110365,,Head,,,"[26.4, 32.2]",,High Pass,,13.507405,,,,,Daniel Baier,8317.0,,,,,Recovery,2,From Throw In,Philipp Max,8319.0,Left Back,157,Bayer Leverkusen,904,"['3bf3f012-e0c8-4c95-97d8-4664c0d54abc', 'e25a93f7-1f4d-468b-b51d-e31e623dad99']",6,,,,,,,,,,,,,,,,Augsburg,172,00:28:06.653,Pass,
,,,,,,,,,,,,,,,,,,0.984983,,,,,,,,,,,,,,4f70197b-ee1e-4061-b4cc-461a30b5f949,3153,,"[26.4, 32.2]",3890477,73,,,,-0.23883119,,Head,,,"[37.9, 29.4]",,High Pass,,11.835962,,,Incomplete,,Ja-Cheol Koo,5627.0,,,,,,2,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,157,Bayer Leverkusen,904,"['a4b57c3d-35a5-4ed4-bc0b-b18740bb47f0', 'b76dd795-6099-47ca-93b3-d89dc5e64ecf']",8,,,,,,,,,,,,,,,,Augsburg,172,00:28:08.125,Pass,
,,,,,,,,,,,,,,,,,,0.997006,,,,,,,,,,,,,,a4b57c3d-35a5-4ed4-bc0b-b18740bb47f0,3155,,"[82.2, 50.7]",3890477,73,,,,0.90286726,,Head,,,"[89.3, 59.7]",,High Pass,,11.46342,,,,,Christoph Kramer,8805.0,,,,,Recovery,2,From Throw In,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,157,Bayer Leverkusen,904,"['4f70197b-ee1e-4061-b4cc-461a30b5f949', 'f5a24bf0-2df1-49b7-abcf-d70d3aa880f2']",9,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:09.110,Pass,
,,,,,,,,,,,,,,,,,,1.58576,,,,,,,,,,,,,,d77a97fd-d8bd-4f09-8c3e-379548f021dd,3159,,"[88.9, 59.2]",3890477,73,,,,1.5189909,,Right Foot,,,"[89.6, 72.7]",,High Pass,,13.518136,,,,,Admir Mehmedi,8219.0,,,,,,2,From Throw In,Christoph Kramer,8805.0,Right Defensive Midfield,157,Bayer Leverkusen,904,['f38be9b5-9c8a-4fd0-a4cb-22c2a47c3cfb'],10,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:10.167,Pass,
,,,,,,,,,,,,,,,,,,0.730279,,,,,,,,,,,,,,f399e753-6ff5-4163-b803-eda9ead608d1,3162,,"[94.3, 72.2]",3890477,73,,,,-2.8154368,,Right Foot,,,"[87.5, 69.9]",,Ground Pass,,7.17844,,,,,Christoph Kramer,8805.0,,,,,,2,From Throw In,Admir Mehmedi,8219.0,Left Midfield,157,Bayer Leverkusen,904,['c18692b4-b988-4b19-bf23-4b7a77ee91aa'],13,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:13.924,Pass,
,,,,,,,,,,,,,,,,,,0.977575,,,,,,,,,,,,,,642626a7-fd3a-4c8e-90dc-130a76eba104,3165,,"[89.2, 71.8]",3890477,73,,,,0.93141043,,Right Foot,,,"[92.1, 75.7]",,Ground Pass,,4.860041,,,,,Admir Mehmedi,8219.0,,,,,,2,From Throw In,Christoph Kramer,8805.0,Right Defensive Midfield,157,Bayer Leverkusen,904,['23ad8ce5-525e-4b13-bf30-bf8dac3a190f'],15,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:15.274,Pass,
,,,,,,,,,,,,,,,,,,1.15913,,,,,,,,,,,,,,c2c9504b-3ec0-4aa3-a075-aec15c1fe6c4,3168,,"[94.3, 58.3]",3890477,73,,,,0.0,,Right Foot,,,"[109.8, 58.3]",,Ground Pass,,15.5,,,Pass Offside,,Robbie Kruse,5494.0,,,Through Ball,True,,2,From Throw In,Admir Mehmedi,8219.0,Left Midfield,157,Bayer Leverkusen,904,['c67ae29e-8fae-4808-88f5-dffe60bddd91'],19,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:19.245,Pass,
