bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.193388,,,,,,,,,,,,2d2a8cb7-a70d-4659-b3f8-8522eaa64c37,14,,,"[66.8, 47.7]",3890454,0,,,,,1.0229328,,Head,,,,"[70.4, 53.6]",High Pass,,6.9115844,,,,,Salif Sané,5664.0,,,,Recovery,1,From Kick Off,Andre Hoffmann,12294.0,Center Defensive Midfield,2,Hannover 96,178,"['64f24149-0f2a-4065-8441-f28989a7b4bd', '766cd45f-55e3-4563-b787-2cefcefd76b9']",7,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:07.736,Pass,
,,,,,,,,,,,,,,,2.006189,,,,,,,,,,,,1b36acbd-7a5a-49de-ac7b-55a40f7b96fb,17,,,"[70.4, 52.8]",3890454,0,,,,,-0.67020786,,Right Foot,,,,"[83.9, 42.1]",High Pass,,17.226143,,,Incomplete,,Kenan Karaman,8541.0,,,,,1,From Kick Off,Salif Sané,5664.0,Right Center Midfield,2,Hannover 96,178,"['606d2db1-6cad-466e-8719-bd5f7ee046be', 'edfd61a6-a007-4dd5-b728-fcd7c75efa1e', 'fa898d15-8d62-4012-bc25-0c2d70fd9479']",8,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:08.930,Pass,True
,,,,,,,,,,,,,,,4.849239,,,,,,,,,,,,edfd61a6-a007-4dd5-b728-fcd7c75efa1e,19,,,"[36.2, 38.0]",3890454,0,,,,,0.56661326,,Right Foot,,,,"[92.0, 73.5]",High Pass,,66.13539,,,Incomplete,,Alexander Esswein,8574.0,,,,Recovery,1,From Kick Off,Jeffrey Gouweleeuw,8318.0,Right Center Back,2,Hannover 96,178,"['1b36acbd-7a5a-49de-ac7b-55a40f7b96fb', '3a31c837-200e-49d9-9dae-de5b95c0cfa4', 'd0eac529-5f3f-468f-90a2-802eb38edd17']",10,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:10.936,Pass,
,,,,,,,,,,,,,,,2.662513,,,,,,,,,,,,3a31c837-200e-49d9-9dae-de5b95c0cfa4,21,,,"[28.1, 6.6]",3890454,0,,,,,2.265964,,Right Foot,,,,"[9.0, 29.5]",Ground Pass,,29.819792,,,,,Ron-Robert Zieler,8947.0,,,,Recovery,1,From Kick Off,Miiko Martín Albornoz Inola,13126.0,Left Back,2,Hannover 96,178,"['2f32db74-21ff-40e3-81da-2dc7d82be866', 'edfd61a6-a007-4dd5-b728-fcd7c75efa1e']",15,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:15.785,Pass,
,,,,,,,,,,,,,,,2.933735,,,,,,,,,,,,0e805803-f60c-4cca-8ca1-f18bb8123c7d,25,,,"[9.7, 25.4]",3890454,0,,,,,-0.13687463,,Left Foot,,,,"[62.7, 18.1]",High Pass,,53.500374,,,,,Artur Sobiech,11845.0,,,,,1,From Kick Off,Ron-Robert Zieler,8947.0,Goalkeeper,2,Hannover 96,178,"['0baf03b4-c5a2-4e3d-8f03-980771743ecf', '1f90cd86-ac89-4b20-91bf-f4c7718ff545']",19,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:19.713,Pass,True
,,,,,,,,,,,,,,,3.91908,,,,,,,,,,,,2af24b16-66a8-4db3-a018-b3dba490a950,27,,,"[63.1, 18.1]",3890454,0,,,,True,0.81986725,,,,,,"[86.9, 43.6]",High Pass,,34.881084,,,Incomplete,,Salif Sané,5664.0,,,,,1,From Kick Off,Artur Sobiech,11845.0,Center Forward,2,Hannover 96,178,"['3463912c-868c-40ca-a5d1-af06cca6f552', '75f3b289-6775-4d23-86d4-8a54d6877228', 'd779fac7-a773-46b3-8e65-1ddfa5142420']",22,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:22.647,Pass,True
,,,,,,,,,,,,,,,2.376948,,,,,,,,,,,,9eaaace6-a2df-432e-9f18-195733d5f950,32,,,"[45.8, 27.7]",3890454,0,,,,,2.1047163,,Left Foot,,,,"[36.4, 43.6]",Ground Pass,,18.470787,,,,,Jeffrey Gouweleeuw,8318.0,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,3,Augsburg,172,['8665781f-cca5-461a-8061-327fe403a971'],30,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:30.188,Pass,
,,,,,,,,,,,,,,,1.486953,,,,,,,,,,,,2881090a-94b4-4ca1-ac25-139678dcf215,35,,,"[37.1, 43.1]",3890454,0,,,,,-0.99195844,,Right Foot,,,,"[52.0, 20.3]",Ground Pass,,27.236923,,,,,Dominik Kohr,8207.0,,,,,1,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,3,Augsburg,172,['0806e43d-a875-464c-be3b-f98183e0bee7'],33,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:33.672,Pass,
,,,,,,,,,,,,,,,1.550966,,,,,,,,,,,,2466a292-8f42-45fd-b604-e4986031f3e7,38,,,"[52.0, 20.3]",3890454,0,,,,,1.6030432,,Right Foot,,,,"[51.0, 51.3]",Ground Pass,,31.016125,,,,,Markus Feulner,40480.0,,,,,1,Regular Play,Dominik Kohr,8207.0,Left Defensive Midfield,3,Augsburg,172,['7843ad69-a9e4-4c38-a158-5b3f95a1f1db'],37,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:37.465,Pass,
,,,,,,,,,,,,,,,1.456077,,,,,,,,,,,,2c57f98e-2bcf-4923-9381-030ce55250c5,41,,,"[51.4, 53.0]",3890454,0,,,,,-3.1062093,,Left Foot,,,,"[40.1, 52.6]",Ground Pass,,11.307077,,,,,Jeffrey Gouweleeuw,8318.0,,,,,1,Regular Play,Markus Feulner,40480.0,Right Defensive Midfield,3,Augsburg,172,['48d8e724-bad9-4345-b7f9-ed4aff5459f1'],41,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:41.329,Pass,
,,,,,,,,,,,,,,,1.244083,,,,,,,,,,,,f5e9e5f5-e7df-435a-95f1-dac60454b9a2,44,,,"[42.8, 51.9]",3890454,0,,,,,-1.3387651,,Right Foot,,,,"[48.4, 28.2]",Ground Pass,,24.352617,,,,,Dominik Kohr,8207.0,,,,,1,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,3,Augsburg,172,['7662a6c8-7bdb-4165-9daa-69719d498e29'],43,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:43.928,Pass,
,,,,,,,,,,,,,,,1.683923,,,,,,,,,,,,3c81669b-3439-42c0-b4ad-0ca1c57548e2,47,,,"[44.1, 37.4]",3890454,0,,,,,1.4601392,,Right Foot,,,,"[47.8, 70.7]",Ground Pass,,33.504925,,,,,Paul Verhaegh,8237.0,,,,,1,Regular Play,Dominik Kohr,8207.0,Left Defensive Midfield,3,Augsburg,172,['f5aea20e-f725-4369-b8c3-7ccb8fafa9da'],48,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:48.569,Pass,
,,,,,,,,,,,,,,,1.569328,,,,,,,,,,,,9b097f67-ecbe-4602-aa7a-16187378fdfb,50,,,"[50.1, 64.5]",3890454,0,,,,,-2.3361971,,Right Foot,,,,"[40.3, 54.3]",Ground Pass,,14.144964,,,,,Jeffrey Gouweleeuw,8318.0,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,3,Augsburg,172,['15970335-88bb-462c-a7a3-f8350b52d182'],53,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:53.714,Pass,
,,,,,,,,,,,,,,,1.855897,,,,,,,,,,,,55ebed4e-6e1d-46b3-b36d-cca19a0bf3b6,53,,,"[41.1, 54.1]",3890454,0,,,,,-1.5061963,,Right Foot,,,,"[43.5, 17.0]",Ground Pass,,37.177547,,,,,Ragnar Klavan,4174.0,,,,,1,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,3,Augsburg,172,['bc380e12-fede-413b-8fd4-195235563493'],56,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:56.871,Pass,
,,,,,,,,,,,,,,,1.149325,,,,,,,,,,,,035f0041-7c8c-4dbb-8c97-711c0f198465,56,,,"[43.5, 17.0]",3890454,0,,,,,-1.0324955,,Left Foot,,,,"[51.8, 3.1]",Ground Pass,,16.189503,,,,,Philipp Max,8319.0,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,3,Augsburg,172,['b24e158a-3ae8-46a1-a4ec-c63336be4bc9'],59,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:59.406,Pass,
,,,,,,,,,,,,,,,2.301845,,,,,,,,,,,,9ff939ba-b5fa-4d5a-91a4-2c013ffb7997,59,,,"[49.0, 4.9]",3890454,1,,,,,1.9363986,,Left Foot,,,,"[39.2, 30.5]",Ground Pass,,27.411676,,,,,Dominik Kohr,8207.0,,,,,1,Regular Play,Philipp Max,8319.0,Left Back,3,Augsburg,172,['3bb04744-1b8b-403f-aab3-8018c0262c16'],2,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:02.026,Pass,
,,,,,,,,,,,,,,,1.863666,,,,,,,,,,,,7ed79f8d-3dac-4ff5-9e1c-c7d05644f255,62,,,"[37.3, 33.9]",3890454,1,,,,,1.2396022,,Right Foot,,,,"[47.1, 62.4]",Ground Pass,,30.13785,,,,,Markus Feulner,40480.0,,,,,1,Regular Play,Dominik Kohr,8207.0,Left Defensive Midfield,3,Augsburg,172,['502d8ee0-0081-4d30-a3a8-dedd8c6ff123'],5,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:05.785,Pass,
,,,,,,,,,,,,,,,1.531604,,,,,,,,,,,,0e558634-3341-4533-93a7-afa5a05728da,65,,,"[48.2, 62.6]",3890454,1,,,,,0.7152792,,Left Foot,,,,"[64.2, 76.5]",Ground Pass,,21.194574,,,,,Paul Verhaegh,8237.0,,,,,1,Regular Play,Markus Feulner,40480.0,Right Defensive Midfield,3,Augsburg,172,['a8678b00-04bd-424b-a8fb-a887f763758a'],8,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:08.902,Pass,
,,,,,,,,,,,,,,,1.462613,,,,,,,,,,,,f6517dd8-706c-461d-90f3-15096dc0c957,68,,,"[62.3, 75.2]",3890454,1,,,,,-2.929273,,Right Foot,,,,"[45.6, 71.6]",Ground Pass,,17.083618,,,,,Markus Feulner,40480.0,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,3,Augsburg,172,['c00af89d-b50a-482a-a05f-11dd4bd87645'],12,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:12.480,Pass,
,,,,,,,,,,,,,,,1.393812,,,,,,,,,,,,78dc8758-9df5-41fe-aec7-cc2b8294b3e4,71,,,"[46.0, 69.7]",3890454,1,,,,,-1.6069796,,Right Foot,,,,"[45.2, 47.6]",Ground Pass,,22.114475,,,,,Dominik Kohr,8207.0,,,,,1,Regular Play,Markus Feulner,40480.0,Right Defensive Midfield,3,Augsburg,172,['484fb92b-7d55-4c5f-b40e-7e27d062dd31'],14,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:14.668,Pass,
,,,,,,,,,,,,,,,2.02798,,,,,,,,,,,,520fe4bc-f752-458d-8252-5880da0a806c,74,,,"[46.7, 47.6]",3890454,1,,,,,-0.75982517,,Right Foot,,,,"[88.8, 7.6]",High Pass,,58.072456,,,Incomplete,,Caiuby Francisco da Silva,8303.0,,True,,,1,Regular Play,Dominik Kohr,8207.0,Left Defensive Midfield,3,Augsburg,172,"['378c951f-2f20-4497-aae5-961bed69cf0a', 'e92683a5-eb8a-422c-a03a-01330941de31']",17,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:17.765,Pass,
,,,,,,,,,,True,,,,,1.83666,,,,,,,,,,,,378c951f-2f20-4497-aae5-961bed69cf0a,76,,,"[31.3, 72.5]",3890454,1,,,,,-1.2025677,,Head,,,,"[36.2, 59.8]",Low Pass,,13.612494,,,,,Andre Hoffmann,12294.0,,,,Interception,1,Regular Play,Hiroki Sakai,3530.0,Right Back,4,Hannover 96,178,"['520fe4bc-f752-458d-8252-5880da0a806c', 'afc70e50-9441-4d94-8cf4-883645734cec']",19,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:19.793,Pass,
,,,,,,,,,,,,,,,0.97354,,,,,,,,,,,,71db835d-0a55-4c58-b191-bf431a3b199a,80,,,"[37.5, 62.4]",3890454,1,,,,,1.3018342,,Right Foot,,,,"[41.8, 78.0]",Ground Pass,,16.18178,,,,,Hiroki Sakai,3530.0,,,,,1,Regular Play,Andre Hoffmann,12294.0,Center Defensive Midfield,4,Hannover 96,178,"['6f2ea0d0-17bf-4f00-9a66-ca3778c2caf4', '8cda765b-fe2e-4e15-846b-ee7edaf3756c']",22,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:22.370,Pass,True
,,,,,,,,,,,,,,,1.747306,,,,,,,,,,,,2b0756ca-c2f2-4f08-afe7-aaedc886ef77,83,,,"[41.8, 78.0]",3890454,1,,,,,-0.36717382,,Right Foot,,,,"[57.4, 72.0]",Ground Pass,,16.714066,,,Incomplete,,Uffe Manich Bech,24244.0,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,4,Hannover 96,178,"['0fb0949d-aa21-4db9-a0d9-05558eabbf54', '66adba09-b1f6-413b-9e67-5b592f2a6348']",23,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:23.378,Pass,
,,,,,,,,,,,,,,,0.893466,,,,,,,,,,,,66adba09-b1f6-413b-9e67-5b592f2a6348,86,,,"[62.7, 8.1]",3890454,1,,,,,0.5597969,,Left Foot,,,,"[70.2, 12.8]",Ground Pass,,8.850988,,,,,Ja-Cheol Koo,5627.0,,,,Recovery,1,Regular Play,Dominik Kohr,8207.0,Left Defensive Midfield,5,Augsburg,172,"['2b0756ca-c2f2-4f08-afe7-aaedc886ef77', 'a0eaf175-ab26-498a-b21b-41051f1c9b89', 'ae50d37e-f087-4fbd-b3dd-61b5058b893f']",25,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:25.125,Pass,True
,,,,,,,,,,,,,,,1.38281,,,,,,,,,,,,f2ce299e-d316-4607-ae22-c9cae56dbf4e,93,,,"[65.3, 17.3]",3890454,1,,,,,1.1179203,,Right Foot,,,,"[76.2, 39.7]",Ground Pass,,24.911242,,,,,Alexander Esswein,8574.0,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Center Attacking Midfield,5,Augsburg,172,['2a5ad2b7-8f9b-4236-815d-1955a6989e91'],27,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:27.562,Pass,
,,,,,,,,,,,,,,,1.549973,,,,,,,,,,,,121a6209-f266-42ea-b4da-8f989499b039,96,,,"[76.2, 39.7]",3890454,1,,,,,-2.865632,,Right Foot,,,,"[64.9, 36.5]",Ground Pass,,11.74436,,,,,Markus Feulner,40480.0,,,,,1,Regular Play,Alexander Esswein,8574.0,Right Wing,5,Augsburg,172,['ff9029ff-f106-402d-b817-1a0202e6a166'],28,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:28.985,Pass,
,,,,,,,,,,,,,,,1.719058,,,,,,,,,,,,831f3adc-0ca1-4d11-a373-a7258f313c7f,99,,,"[64.9, 36.5]",3890454,1,,,,,1.2482748,,Right Foot,,,,"[77.9, 75.4]",Ground Pass,,41.014755,,,,,Paul Verhaegh,8237.0,,,,,1,Regular Play,Markus Feulner,40480.0,Right Defensive Midfield,5,Augsburg,172,['d84511b4-6c03-435c-901c-8337c9c1c3a2'],31,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:31.861,Pass,
,,,,,,,,,,,,,,,2.075843,,,,,,,,,,,,3b8c6418-45ec-46cb-8ba6-45fbbf1bd23b,103,,,"[70.2, 73.5]",3890454,1,,,,,-2.7595477,,Left Foot,,,,"[47.8, 64.5]",Ground Pass,,24.140423,,,,,Jeffrey Gouweleeuw,8318.0,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,5,Augsburg,172,"['334c4c4b-4a0e-410e-b790-1c3424da84dc', 'c1912250-473e-4c87-a030-397143812bda']",35,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:35.589,Pass,True
,,,,,,,,,,,,,,,2.233547,,,,,,,,,,,,1d167e9f-5609-4fc7-8008-ea71ad2cacdd,106,,,"[49.7, 61.5]",3890454,1,,,,,-1.5529808,,Right Foot,,,,"[50.5, 16.6]",Ground Pass,,44.907127,,,,,Ragnar Klavan,4174.0,,True,,,1,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,5,Augsburg,172,['7e22751a-1b1e-4446-90ca-7b68aff58a37'],39,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:39.790,Pass,
,,,,,,,,,,,,,,,1.225983,,,,,,,,,,,,fb59067d-0fce-404e-8712-7196f42494c3,109,,,"[50.8, 15.8]",3890454,1,,,,,1.6000088,,Left Foot,,,,"[49.9, 46.6]",Ground Pass,,30.813147,,,,,Jeffrey Gouweleeuw,8318.0,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,5,Augsburg,172,['f5d3963e-4a15-44e3-a558-01adef3ccb06'],44,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:44.174,Pass,
,,,,,,,,,,,,,,,1.326403,,,,,,,,,,,,8a1f277e-3c06-4d5e-9a13-9d339ff0d5dd,112,,,"[49.9, 47.6]",3890454,1,,,,,1.0872084,,Right Foot,,,,"[57.2, 61.5]",Ground Pass,,15.700318,,,,,Markus Feulner,40480.0,,,,,1,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,5,Augsburg,172,['de805074-6e25-4161-8757-f986edbdbda3'],46,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:46.556,Pass,
