50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.774607,,,,,,,,,,,,62c56219-3fa0-45bf-95f7-ba6e09581214,17,,"[48.2, 14.1]",3890495,0,,,,,1.8513331,,Left Foot,,,,"[46.5, 20.0]",Ground Pass,6.140033,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Kick Off,Juan Bernat Velasco,15651.0,Left Back,2,Bayern Munich,169,['c0ac947e-75a1-4b08-95f0-6c1bc743da7d'],6,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:06.529,Pass,
,,,,,,,,,,,,,,,,,,1.634571,,,,,,,,,,,,127bd42b-7fbb-43ce-a10f-01c6a278a566,20,,"[46.3, 20.0]",3890495,0,,,,,1.8041701,,Right Foot,,,,"[40.5, 44.4]",Ground Pass,25.079872,,,,Joshua Kimmich,5579.0,,,,,,1,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,2,Bayern Munich,169,['af8c157f-aaaf-425c-9dbb-0763d602fb9b'],9,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:09.387,Pass,
,,,,,,,,,,,,,,,,,,1.852921,,,,,,,,,,,,4459e4cf-c947-40eb-a169-1501a1751dcb,23,,"[41.1, 45.3]",3890495,0,,,,,-1.1843215,,Right Foot,,,,"[54.0, 13.6]",Ground Pass,34.224262,,,,Juan Bernat Velasco,15651.0,,,,,,1,From Kick Off,Joshua Kimmich,5579.0,Right Center Back,2,Bayern Munich,169,['6643a80f-b4ae-4938-8ac4-d3c9f15be789'],12,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:12.134,Pass,
,,,,,,,,,,,,,,,,,,1.07385,,,,,,,,,,,,eedcc858-1ad6-4829-a2df-efe7b40935c1,26,,"[55.0, 12.6]",3890495,0,,,,,0.08314123,,Left Foot,,,,"[75.4, 14.3]",Ground Pass,20.47071,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Kick Off,Juan Bernat Velasco,15651.0,Left Back,2,Bayern Munich,169,['5e0b8985-eefd-4f56-b2b8-9b26bdfb5e2c'],14,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:14.999,Pass,
,,,,,,,,,,,,,,,,,,1.114053,,,,,,,,,,,,98860bdb-90e8-4194-952e-40f7fbca6c21,28,,"[75.4, 14.3]",3890495,0,,,,,-2.0344439,,Right Foot,,,,"[69.8, 3.1]",Ground Pass,12.52198,,,,Douglas Costa de Souza,5837.0,,,,,,1,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,2,Bayern Munich,169,['966dc57c-d610-43dc-92c0-a8ad2bf4fd8a'],16,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:16.073,Pass,
,,,,,,,,,,,,,,,,,,0.840797,,,,,,,,,,,,d00148ca-9435-4510-ba3e-93917d121ed0,35,,"[71.1, 3.6]",3890495,0,,,,,2.7451513,,Left Foot,,,,"[62.5, 7.2]",Ground Pass,9.32309,,,,Juan Bernat Velasco,15651.0,,,,,,1,From Kick Off,Douglas Costa de Souza,5837.0,Left Midfield,2,Bayern Munich,169,['2a739b30-a636-439d-8ada-41579e115511'],19,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:19.744,Pass,
,,,,,,,,,,,,,,,,,,0.725856,,,,,,,,,,,,f932606e-9a1b-407e-b8aa-8c6ea22f81d4,38,,"[62.5, 7.8]",3890495,0,,,,,1.1162809,,Left Foot,,,,"[66.8, 16.6]",Ground Pass,9.794386,,,,Xabier Alonso Olano,20133.0,,,,,,1,From Kick Off,Juan Bernat Velasco,15651.0,Left Back,2,Bayern Munich,169,['64ce37cc-7dea-4de7-a706-3cefaf1692ad'],21,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:21.783,Pass,
,,,,,,,,,,,,,,,,,,1.164813,,,,,,,,,,,,94846672-b7ed-4a50-9ed6-9fcf1d816f5b,41,,"[66.8, 16.6]",3890495,0,,,,,-1.1856388,,Right Foot,,,,"[71.3, 5.5]",Ground Pass,11.977479,,,,Douglas Costa de Souza,5837.0,,,,,,1,From Kick Off,Xabier Alonso Olano,20133.0,Center Defensive Midfield,2,Bayern Munich,169,['90eac43f-f2b8-4343-90c6-0b88644d2345'],22,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:22.586,Pass,
,,,,,,,,,,,,,,,,,,0.782496,,,,,,,,,,,,bbbce508-18e5-485f-8854-f7ac93a4c98e,44,,"[71.3, 5.5]",3890495,0,,,,,0.9272952,,Left Foot,,,,"[76.4, 12.3]",Ground Pass,8.5,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Kick Off,Douglas Costa de Souza,5837.0,Left Midfield,2,Bayern Munich,169,['476d5075-0ef3-4428-9bcf-8838cfd2107c'],23,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:23.839,Pass,
,,,,,,,,,,,,,,,,,,0.65954,,,,,,,,,,,,d37ccae8-d3b6-4fa3-b768-3a888c1a5d0a,48,,"[76.0, 14.5]",3890495,0,,,,,-1.6596705,,Right Foot,,,,"[75.1, 4.4]",Ground Pass,10.140019,,,,Douglas Costa de Souza,5837.0,,,,,,1,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,2,Bayern Munich,169,['e7d1aed7-0da1-44f6-bab8-6376a17f8583'],25,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:25.613,Pass,
,,,,,,,,,,,,,,,,,,0.708762,,,,,,,,,,,,ddb4a6fe-a3d9-47e8-850e-30b26350f11b,52,,"[75.1, 2.7]",3890495,0,,,,,2.7736118,,Left Foot,,,,"[66.8, 5.9]",Ground Pass,8.895505,,,,Juan Bernat Velasco,15651.0,,,,,,1,From Kick Off,Douglas Costa de Souza,5837.0,Left Midfield,2,Bayern Munich,169,['89319d01-2cd7-40ad-b235-290c508216c6'],26,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:26.404,Pass,
,,,,,,,,,,,,,,,,,,0.867363,,,,,,,,,,,,ea5cc222-cf01-4338-bff3-6c00dca74632,55,,"[66.8, 5.9]",3890495,0,,,,,1.9557537,,Left Foot,,,,"[62.1, 17.5]",Ground Pass,12.515989,,,,Xabier Alonso Olano,20133.0,,,,,,1,From Kick Off,Juan Bernat Velasco,15651.0,Left Back,2,Bayern Munich,169,['9bca94c5-c750-4ccb-823c-827e21233501'],27,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:27.977,Pass,
,,,,,,,,,,,,,,,,,,0.757826,,,,,,,,,,,,ff53b475-2573-454b-ab46-f7149744f374,57,,"[62.1, 17.5]",3890495,0,,,,,-1.8384126,,Right Foot,,,,"[58.7, 5.1]",Ground Pass,12.857682,,,,Juan Bernat Velasco,15651.0,,,,,,1,From Kick Off,Xabier Alonso Olano,20133.0,Center Defensive Midfield,2,Bayern Munich,169,['562066ab-7161-4266-8fa4-4e886ceca397'],28,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:28.845,Pass,
,,,,,,,,,,,,,,,,,,0.965784,,,,,,,,,,,,a2fdab65-4d9c-4a38-a5af-8f562690d808,60,,"[58.7, 5.1]",3890495,0,,,,,2.6688955,,Left Foot,,,,"[41.1, 14.1]",Ground Pass,19.76765,,,,David Olatukunbo Alaba,8220.0,,,,,,1,From Kick Off,Juan Bernat Velasco,15651.0,Left Back,2,Bayern Munich,169,['9b49d8e2-6236-4532-8fbb-6f79657d8a52'],32,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:32.547,Pass,
,,,,,,,,,,,,,,,,,,1.794361,,,,,,,,,,,,30c6509e-37e4-4e03-adf0-f805a065ec86,64,,"[52.9, 21.3]",3890495,0,,,,,-0.60403895,,Left Foot,,,,"[77.1, 4.6]",Ground Pass,29.402891,,,,Douglas Costa de Souza,5837.0,,,,,,1,From Kick Off,David Olatukunbo Alaba,8220.0,Left Center Back,2,Bayern Munich,169,['7d9f03a7-85a3-430d-ada4-b0c529c0b758'],38,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:38.578,Pass,
,,,,,,,,,,,,,,,,,,0.987698,,,,,,,,,,,,5b3a9988-26ed-4b8a-80cb-bd1b3632fbab,69,,"[78.6, 7.4]",3890495,0,,,,,0.41934165,,Left Foot,,,,"[86.9, 11.1]",Ground Pass,9.087354,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Kick Off,Douglas Costa de Souza,5837.0,Left Midfield,2,Bayern Munich,169,['5c22fbdd-587e-4259-a4c9-08cf3efcafd7'],42,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:42.036,Pass,
,,,,,,,,,,,,,,,,,,1.083208,,,,,,,,,,,,c4708d55-06ab-4937-a70c-fcd520ab9019,71,,"[86.9, 11.3]",3890495,0,,,,,-0.58595765,,Right Foot,,,,"[98.2, 3.8]",Ground Pass,13.5624485,,,,Juan Bernat Velasco,15651.0,,,,,,1,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,2,Bayern Munich,169,['047a89a9-8bdf-4e35-98a9-98e192d89d36'],43,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:43.023,Pass,
,,,,,,,,,,,,,,,,,,0.61281,,,,,,,,,,,,27fafe73-927c-4fb0-bbe6-1049f7e94405,74,,"[94.0, 5.3]",3890495,0,,,,,2.7875953,,Left Foot,,,,"[84.8, 8.7]",Ground Pass,9.80816,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Kick Off,Juan Bernat Velasco,15651.0,Left Back,2,Bayern Munich,169,['dc57afa7-1935-484d-b2ee-2631178d5d86'],46,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:46.691,Pass,
,,,,,,,,,,,,,,,,,,0.830137,,,,,,,,,,,,c5365502-8585-43d0-81b9-e0b94a0f5832,77,,"[85.0, 10.0]",3890495,0,,,,,-1.0899091,,Right Foot,,,,"[88.6, 3.1]",Ground Pass,7.782673,,,,Douglas Costa de Souza,5837.0,,,,,,1,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,2,Bayern Munich,169,['11c2e9e9-1e16-4a03-bd1f-4c6c77063572'],47,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:47.304,Pass,
,,,,,,,,,,,,,,,,,,1.710132,,,,,,,,,,,,a9df2dcc-1cda-4906-8570-b2f96dc396a1,84,,"[23.6, 70.5]",3890495,0,,,,,-0.5290767,,Right Foot,,,,"[48.4, 56.0]",High Pass,28.727861,,,,Anthony Modeste,23486.0,,,,,,1,Regular Play,Matthias Lehmann,8827.0,Right Defensive Midfield,3,FC Köln,186,['d9008bd1-7d47-4a3d-a73d-167ba41b6314'],53,,,,,,,,,,,,,,,,FC Köln,186,00:00:53.198,Pass,
,,,,,,,,,,,,,,,,,,1.38119,,,,,,,,,,,,dc4d5351-19fb-4323-bd32-09a8f40a668e,88,,"[50.3, 60.7]",3890495,0,,,,,-2.9088511,,Right Foot,,,,"[36.8, 57.5]",Ground Pass,13.874077,,,,Matthias Lehmann,8827.0,,,,,,1,Regular Play,Anthony Modeste,23486.0,Center Forward,3,FC Köln,186,['2b652262-dcf2-4c27-bef1-54df0b86785c'],57,,,,,,,,,,,,,,,,FC Köln,186,00:00:57.156,Pass,
,,,,,,,,,,,,,,,,,,2.846574,,,,,,,,,,,,611b152b-cf40-493a-9834-3eafe4409324,90,,"[37.3, 57.5]",3890495,0,,,,,-1.0292507,,Right Foot,,,,"[68.7, 5.3]",High Pass,60.916336,,,,Jonas Hector,6040.0,,True,,,,1,Regular Play,Matthias Lehmann,8827.0,Right Defensive Midfield,3,FC Köln,186,['c18e90a3-ac81-4b8d-b215-0214fe3faee9'],58,,,,,,,,,,,,,,,,FC Köln,186,00:00:58.537,Pass,
,,,,,,,,,,,,,,,,,,2.879424,,,,,,,,,,,,f40a2abf-8099-45e3-b39c-29fd250038d3,95,,"[25.7, 57.5]",3890495,1,,,,,0.9050766,,Right Foot,,,,"[39.6, 75.2]",Ground Pass,22.505554,,,,Kingsley Coman,8217.0,,,,,Recovery,1,Regular Play,Sebastian Rode,22824.0,Right Center Midfield,3,FC Köln,186,['cbd0b173-60dd-4bff-9dc1-da1b56cac0ba'],6,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:06.603,Pass,
,,,,,,,,,,,,,,,,,,1.611162,,,,,,,,,,,,cee25e0b-6ba5-4046-b4b2-1ac1aa4d8c8f,103,,"[76.4, 15.8]",3890495,1,,,,,0.9387827,,Right Foot,,,,"[98.0, 45.3]",High Pass,36.562412,,Unknown,,Anthony Modeste,23486.0,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Left Wing,3,FC Köln,186,"['4af6a76d-0e5a-4091-8a83-f0f9d31a6b03', 'dd642b29-d2c1-4c31-9b55-993b0eac84dd']",14,,,,,,,,,,,,,,,,FC Köln,186,00:01:14.743,Pass,True
,,,,,,,,,,,,,,,,,,1.740043,,,,,,,,,,,,4f896664-7047-4c73-b300-55aeae1d0a3e,107,,"[22.3, 33.5]",3890495,1,,True,,,1.0570683,,Left Foot,,,,"[40.3, 65.4]",Ground Pass,36.627995,,,,Xabier Alonso Olano,20133.0,,,,,Free Kick,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,4,Bayern Munich,169,['cccf9392-1327-49e6-b4fa-b1718842b61a'],23,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:23.166,Pass,
,,,,,,,,,,,,,,,,,,1.435167,,,,,,,,,,,,a09a8bdd-ab5b-4b21-bc6e-90a7f4a75a46,109,,"[40.3, 65.4]",3890495,1,,True,,,-1.3258177,,Right Foot,,,,"[47.3, 37.4]",Ground Pass,28.86174,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,4,Bayern Munich,169,['cdad9c7c-4e79-4a98-b684-ae858344796e'],25,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:25.703,Pass,
,,,,,,,,,,,,,,,,,,0.877869,,,,,,,,,,,,34055c08-7ffa-4a85-85b5-5371b454b06a,111,,"[45.2, 33.9]",3890495,1,,,,,1.3187854,,Right Foot,,,,"[49.5, 50.6]",Ground Pass,17.244709,,,,Sebastian Rode,22824.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,4,Bayern Munich,169,['366ef035-ad60-49eb-8d11-7aabfd60ab47'],28,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:28.635,Pass,
,,,,,,,,,,,,,,,,,,0.60634,,,,,,,,,,,,25bb56b0-68a9-48fc-97e8-5e38728d809a,114,,"[49.5, 50.6]",3890495,1,,,,,-2.125792,,Right Foot,,,,"[43.3, 40.6]",Ground Pass,11.766053,,,,Xabier Alonso Olano,20133.0,,,,,,1,From Free Kick,Sebastian Rode,22824.0,Right Center Midfield,4,Bayern Munich,169,['6bf7ff58-5e00-41d8-b058-e8ede2625be6'],29,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:29.645,Pass,
,,,,,,,,,,,,,,,,,,1.103076,,,,,,,,,,,,4f6bf2d3-8610-4315-9dd6-3bc4f35dec9d,117,,"[43.7, 42.3]",3890495,1,,,,,1.545051,,Right Foot,,,,"[44.3, 65.6]",Ground Pass,23.307724,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,4,Bayern Munich,169,['af6a08f3-ab8b-4a88-9d93-83a1aa6ba63b'],30,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:30.388,Pass,
,,,,,,,,,,,,,,,,,,0.821452,,,,,,,,,,,,297e468f-f25c-443a-8339-ce5438ee6891,120,,"[45.4, 62.4]",3890495,1,,,,,-1.4898922,,Right Foot,,,,"[46.3, 51.3]",Ground Pass,11.136427,,,,Xabier Alonso Olano,20133.0,,,,,,1,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Back,4,Bayern Munich,169,['cd7c296b-43e4-47a6-aa69-d6aed6ba59f8'],33,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:33.204,Pass,
,,,,,,,,,,,,,,,,,,1.634549,,,,,,,,,,,,82418e09-cf29-4773-bfd7-9c4d2ed7eb03,123,,"[51.2, 50.4]",3890495,1,,,,,-1.5307108,,Right Foot,,,,"[52.7, 13.0]",Ground Pass,37.43007,,,,Juan Bernat Velasco,15651.0,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,4,Bayern Munich,169,['84ef8d06-6c33-4cce-a702-5f5f9802f752'],35,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:35.359,Pass,
,,,,,,,,,,,,,,,,,,0.873816,,,,,,,,,,,,738a5c51-162b-4726-987f-9a4068fb3728,126,,"[52.7, 12.1]",3890495,1,,,,,-0.57907426,,Left Foot,,,,"[65.7, 3.6]",Ground Pass,15.532225,,,,Douglas Costa de Souza,5837.0,,,,,,1,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,4,Bayern Munich,169,['69d73a2c-8d7a-4dbb-9dd9-c0d8d569fcc5'],38,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:38.822,Pass,
,,,,,,,,,,,,,,,,,,2.086688,,,,,,,,,,,,3d7169df-cfd8-4c18-b076-4fdf483374de,131,,"[64.0, 0.1]",3890495,1,,True,,,2.7173982,,,,,,"[57.8, 2.9]",Low Pass,6.8029404,,,,Juan Bernat Velasco,15651.0,,,,,Throw-in,1,From Throw In,Douglas Costa de Souza,5837.0,Left Midfield,5,Bayern Munich,169,['29b76f6c-6c89-4beb-a07d-3ec237b707a8'],46,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:46.168,Pass,
