50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.919664,,,,,,,,,,,,,86192bb9-3c0c-4d7f-b5d9-f1034d7730d3,23,,"[85.5, 70.6]",3890482,0,,,,,-0.76802236,,Left Foot,True,,,"[117.7, 39.5]",High Pass,44.766617,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Konstantin Rausch,11134.0,Left Midfield,4,Darmstadt 98,872,['88a41026-0283-4984-a671-e683975dd6c8'],51,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:51.663,Pass,
,,,,,,,,,,,,,,,,,3.185812,,,,,,,,,,,,,d1118ce6-b956-4e8d-8413-7496a744d79a,25,,"[11.1, 45.0]",3890482,0,,True,,,1.3482664,,Keeper Arm,,,,"[17.3, 72.4]",Ground Pass,28.092703,,,,Giulio Donati,8549.0,,,,,,1,From Free Kick,Loris Karius,3630.0,Goalkeeper,4,Darmstadt 98,872,['343702de-89ad-4bf6-b36a-3e8d93bb4fe5'],56,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:56.499,Pass,
,,,,,,,,,,,,,,,,,2.656174,,,,,,,,,,,,,5529e764-a06d-4032-902a-8ed18ba2e06b,27,,"[23.2, 78.2]",3890482,1,,,,,0.0,,Right Foot,,,,"[70.7, 78.2]",High Pass,47.5,,Incomplete,,Pablo Ezequiel De Blasis,8555.0,,,,,,1,From Free Kick,Giulio Donati,8549.0,Right Back,4,Darmstadt 98,872,"['6e7ed13c-0201-4093-82a8-4e820cde28d1', '9fca71fa-d12e-4ba3-91e4-fc53b906c7f7']",0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:00.401,Pass,
,,,,,,,,,,,,,,,,,2.182133,,,,,,,,,,,,,9fca71fa-d12e-4ba3-91e4-fc53b906c7f7,30,,"[49.4, 1.9]",3890482,1,,,,True,-0.066128604,,,,,,"[64.5, 0.9]",High Pass,15.133077,,,,Slobodan Rajković,35033.0,,,,,Recovery,1,From Free Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,4,Darmstadt 98,872,"['5529e764-a06d-4032-902a-8ed18ba2e06b', '765ca64c-d6c8-449c-b136-7d32ff7405b8', 'b2b21b8a-27f7-44e5-97bb-1190a5e48118']",3,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:03.057,Pass,True
,,,,,,,,,,,,,,,,,2.11793,,,,,,,,,,,,,6b23c6be-1c18-4169-9355-15ab75f1af79,33,,"[64.5, 0.9]",3890482,1,,,,,0.039714206,,Left Foot,,,,"[79.6, 1.5]",High Pass,15.111916,,,,Tobias Kempe,9219.0,,,,,,1,From Free Kick,Slobodan Rajković,35033.0,Left Center Back,4,Darmstadt 98,872,['e4f46245-3fa5-45ab-b259-17bf636b6ecd'],5,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:05.393,Pass,
,,,,,,,,,,,,,,,,,1.876806,,,,,,,,,,,,,04d0858a-554d-4372-bc97-7341c5c4c777,36,,"[79.9, 1.5]",3890482,1,,,,True,1.5947918,,,,,,"[79.6, 14.0]",Low Pass,12.503599,,Pass Offside,,Sandro Wagner,9723.0,,,,,,1,From Free Kick,Tobias Kempe,9219.0,Right Midfield,4,Darmstadt 98,872,"['5e143130-4b86-474e-b35c-6e201a97a66c', 'b32ce404-868b-47af-8dbf-0f81f20640e3']",7,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:07.511,Pass,True
,,,,,,,,,,,,,,,,,1.338083,,,,,,,,,,,,,f34f7825-e43a-484e-8632-514c1c6b3c7b,38,,"[16.0, 55.7]",3890482,1,,,,,0.552153,,Left Foot,,,,"[27.2, 62.6]",Ground Pass,13.154847,,,,Leon Aderemi Balogun,5467.0,,,,,Free Kick,1,From Free Kick,Loris Karius,3630.0,Goalkeeper,5,FSV Mainz 05,177,['f943bcf4-5283-418c-8905-2454f7348f15'],21,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:21.845,Pass,
,,,,,,,,,,,,,,,,,1.435782,,,,,,,,,,,,,723d1c68-90aa-4cf6-912e-956f04e027a6,41,,"[29.7, 62.3]",3890482,1,,,,,-0.06132651,,Right Foot,,,,"[41.1, 61.6]",Ground Pass,11.421471,,,,Julian Baumgartlinger,20037.0,,,,,,1,From Free Kick,Leon Aderemi Balogun,5467.0,Right Center Back,5,FSV Mainz 05,177,['97378d52-0167-402f-8bb0-74b0ce316918'],24,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:24.017,Pass,
,,,,,,,,,,,,,,,,,2.389725,,,,,,,,,,,,,ea2d611e-dcf8-4788-89d2-85fef8cf6f0d,44,,"[48.8, 51.3]",3890482,1,,,,,-1.6121261,,Right Foot,,,,"[47.7, 24.7]",Ground Pass,26.622734,,,,Alexander Hack,15847.0,,,,,,1,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,5,FSV Mainz 05,177,['4125a1e9-2ca7-43ad-9443-1d1ce6a07833'],29,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:29.520,Pass,
,,,,,,,,,,,,,,,,,2.355521,,,,,,,,,,,,,bae0dbce-c8f4-4e60-afb3-ea20fc8b0c03,47,,"[49.2, 22.9]",3890482,1,,,,,1.6003735,,Left Foot,,,,"[48.2, 56.7]",Ground Pass,33.81479,,,,Leon Aderemi Balogun,5467.0,,,,,,1,From Free Kick,Alexander Hack,15847.0,Left Center Back,5,FSV Mainz 05,177,['460a3cfd-6cba-47f1-b32b-84026b293a74'],33,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:33.993,Pass,
,,,,,,,,,,,,,,,,,1.730725,,,,,,,,,,,,,464e8d34-692c-4efa-a382-bc08b9d3c579,50,,"[48.5, 56.7]",3890482,1,,,,,-1.5298098,,Right Foot,,,,"[49.8, 25.0]",Ground Pass,31.726645,,,,Alexander Hack,15847.0,,,,,,1,From Free Kick,Leon Aderemi Balogun,5467.0,Right Center Back,5,FSV Mainz 05,177,['77bba532-8d87-452a-aca8-c3c962a8fcda'],38,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:38.153,Pass,
,,,,,,,,,,,,,,,,,1.057005,,,,,,,,,,,,,38174955-1700-4fce-9fd9-9c0c332c1dfe,53,,"[45.6, 25.5]",3890482,1,,,,,-0.36717382,,Left Foot,,,,"[59.9, 20.0]",Ground Pass,15.321227,,,,Fabian Frei,8561.0,,,,,,1,From Free Kick,Alexander Hack,15847.0,Left Center Back,5,FSV Mainz 05,177,['df72dc73-fee2-410f-8cc6-29f3e5538a27'],41,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:41.028,Pass,
,,,,,,,,,,,,,,,,,1.76355,,,,,,,,,,,,,b23351a3-56a0-4687-b709-0ef652102f12,55,,"[60.7, 20.0]",3890482,1,,,,,2.6960835,,Right Foot,,,,"[42.9, 28.5]",Ground Pass,19.725365,,,,Alexander Hack,15847.0,,,,,,1,From Free Kick,Fabian Frei,8561.0,Left Defensive Midfield,5,FSV Mainz 05,177,['4a7a7af3-8b4d-44e9-841e-6e300cde497d'],42,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:42.085,Pass,
,,,,,,,,,,,,,,,,,3.095088,,,,,,,,,,,,,c84eafce-bd10-4950-801c-a96fb4a6bf03,58,,"[43.5, 28.5]",3890482,1,,,,,1.4774132,,Right Foot,,,,"[46.6, 61.6]",Ground Pass,33.24485,,,,Giulio Donati,8549.0,,,,,,1,From Free Kick,Alexander Hack,15847.0,Left Center Back,5,FSV Mainz 05,177,['96ca9588-a729-40e6-9aff-b62ed8fe4806'],44,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:44.395,Pass,
,,,,,,,,,,,,,,,,,2.473673,,,,,,,,,,,,,8f1abb78-e532-4d3a-bd5a-d4a81fa4318e,61,,"[61.3, 72.1]",3890482,1,,,,,-0.415754,,Right Foot,,,,"[98.9, 55.5]",High Pass,41.101337,,Pass Offside,,Jhon Andrés Córdoba Copete,8817.0,,,,,,1,From Free Kick,Giulio Donati,8549.0,Right Back,5,FSV Mainz 05,177,['ecfc0b36-f804-419f-b689-ad673629db6b'],48,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:48.747,Pass,
,,,,,,,,,,,,,,,,,2.845603,,,,,,,,,,,,,8533e683-0a32-40cc-afec-2a8d24f1ebef,63,,"[24.8, 28.2]",3890482,2,,,,,-0.2224261,,Right Foot,,,,"[78.3, 16.1]",High Pass,54.851254,,Unknown,,,,,,,,Free Kick,1,From Free Kick,Christian Mathenia,8306.0,Goalkeeper,6,Darmstadt 98,872,,16,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:16.845,Pass,
,,,,,,,,,,,,,,,,,2.891761,,,,,,,,,,,,,5f3a6897-8cc1-4100-906a-c8abe4e9577f,66,,"[46.6, 67.2]",3890482,2,,,,,-1.9442568,,Right Foot,,,,"[34.1, 35.3]",Ground Pass,34.26164,,,,Alexander Hack,15847.0,,,,,Free Kick,1,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,7,FSV Mainz 05,177,['6f2a46fc-fd32-4fa8-9b4e-ac445e09c36b'],29,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:29.127,Pass,
,,,,,,,,,,,,,,,,,2.364388,,,,,,,,,,,,,4c611980-92f7-430a-b6ee-caf25753de3c,69,,"[40.0, 37.2]",3890482,2,,,,,1.2806321,,Left Foot,,,,"[50.6, 72.7]",Ground Pass,37.04875,,,,Giulio Donati,8549.0,,,,,,1,From Free Kick,Alexander Hack,15847.0,Left Center Back,7,FSV Mainz 05,177,['1ad56ff4-554e-4b84-afcd-d0ffcce41795'],34,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:34.422,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,fb239dd9-463f-46b8-920e-62c0b2ad6bd1,72,,"[48.5, 70.3]",3890482,2,,,,,-2.4486134,,Right Foot,,,,"[37.3, 61.0]",Ground Pass,14.557816,,,,Leon Aderemi Balogun,5467.0,,,,,,1,From Free Kick,Giulio Donati,8549.0,Right Back,7,FSV Mainz 05,177,['28d1559c-c163-432f-a067-76df198b4482'],38,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:38.029,Pass,
,,,,,,,,,,,,,,,,,2.228809,,,,,,,,,,,,,a4eb8f2a-4d84-4a70-9c66-7ba601eb1367,75,,"[36.2, 58.5]",3890482,2,,,,,-1.4540458,,Right Foot,,,,"[40.0, 26.1]",Ground Pass,32.622078,,,,Alexander Hack,15847.0,,,,,,1,From Free Kick,Leon Aderemi Balogun,5467.0,Right Center Back,7,FSV Mainz 05,177,['25733c05-e1db-4357-8f0c-7d1ba9e6e9b6'],41,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:41.323,Pass,
,,,,,,,,,,,,,,,,,3.482478,,,,,,,,,,,,,d9026a85-4e40-457e-8738-c2a5cc3b6872,78,,"[47.7, 26.4]",3890482,2,,,,,0.2144223,,Left Foot,,,,"[105.1, 38.9]",High Pass,58.745296,,Incomplete,,Pablo Ezequiel De Blasis,8555.0,,,,,,1,From Free Kick,Alexander Hack,15847.0,Left Center Back,7,FSV Mainz 05,177,"['62895aac-7f74-4201-813a-7a436bd2eaff', 'bf9fcd23-78a8-4d62-8207-6f7605339d21']",45,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:45.083,Pass,
,,,,,,,,,,,,,,,,,3.899121,,,,,,,,,,,,,11477018-b672-41e0-9fcd-f5dc944bd3f6,81,,"[26.0, 30.3]",3890482,3,,True,,,-0.27960685,,Drop Kick,,,,"[86.6, 12.9]",High Pass,63.048553,,Incomplete,,Sandro Wagner,9723.0,,,,,,1,From Keeper,Christian Mathenia,8306.0,Goalkeeper,8,Darmstadt 98,872,"['4b4f07c2-5fb5-4140-8124-df88eeb9d928', '6b06534d-2326-443c-87ce-4d2ad9454379']",6,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:06.130,Pass,
,,,,,,,,,,,,,,,,,1.89079,,,,,,,,,,,,,6b06534d-2326-443c-87ce-4d2ad9454379,83,,"[33.5, 67.2]",3890482,3,,,,,-0.4780499,,Head,,,,"[52.8, 57.2]",High Pass,21.736835,,Incomplete,,Yunus Mallı,8679.0,,,,,Recovery,1,From Keeper,Leon Aderemi Balogun,5467.0,Right Center Back,8,Darmstadt 98,872,"['11477018-b672-41e0-9fcd-f5dc944bd3f6', '64bc2d4b-b3c4-4298-93f5-f7d44b04abed', 'e4b9476a-8df0-455a-9530-bf523c164be8']",10,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:10.029,Pass,
,,,,,,,,,,,,,,,,,1.486364,,,,,,,,,,,,,e4b9476a-8df0-455a-9530-bf523c164be8,85,,"[67.3, 22.9]",3890482,3,,,,,0.15002696,,Head,,,,"[84.5, 25.5]",Low Pass,17.395401,,,,Sandro Wagner,9723.0,,,,,Recovery,1,From Keeper,Peter Niemeyer,40467.0,Right Defensive Midfield,8,Darmstadt 98,872,"['6b06534d-2326-443c-87ce-4d2ad9454379', 'b1e6848b-223f-4230-8056-8c8e7b950391']",11,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:11.920,Pass,
,,,,,,,,,,,,,,,,,0.332704,,,,,,,,,,,,,42d9b716-0efa-4372-a353-eb4505ffcd1d,89,,"[88.1, 27.6]",3890482,3,,,,,-0.23171684,,Right Foot,,,,"[97.0, 25.5]",Ground Pass,9.144397,,Incomplete,,,,,,,,,1,From Keeper,Sandro Wagner,9723.0,Center Forward,8,Darmstadt 98,872,['f3fd8e00-8ef4-4446-ad30-36a6296b7a67'],14,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:14.125,Pass,
,,,,,,,,,,,,,,,,,3.103616,,,,,,,,,,,,,cfb951ea-616e-4399-a977-964297943983,92,,"[5.3, 52.5]",3890482,3,,True,,,-1.0923074,,Keeper Arm,,,,"[16.4, 31.1]",Ground Pass,24.107468,,,,Alexander Hack,15847.0,,,,,,1,Regular Play,Loris Karius,3630.0,Goalkeeper,9,FSV Mainz 05,177,['61aef6a3-b729-4fd8-853a-5fac44f21b65'],24,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:24.346,Pass,
,,,,,,,,,,,,,,,,,1.862332,,,,,,,,,,,,,460b8d32-ca05-4c5f-9d4c-184868aaa3c7,94,,"[20.5, 29.1]",3890482,3,,,,,1.4471697,,Left Foot,,,,"[24.7, 62.9]",Ground Pass,34.059948,,,,Leon Aderemi Balogun,5467.0,,,,,,1,Regular Play,Alexander Hack,15847.0,Left Center Back,9,FSV Mainz 05,177,['b66e084e-a378-490a-a90a-338d8aed35b6'],30,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:30.398,Pass,
,,,,,,,,,,,,,,,,,2.807934,,,,,,,,,,,,,0de6412c-7a01-45b7-9ea1-f90de300b5bd,97,,"[32.0, 65.5]",3890482,3,,,,,-1.5384547,,Right Foot,,,,"[33.1, 31.5]",Ground Pass,34.017788,,,,Alexander Hack,15847.0,,,,,,1,Regular Play,Leon Aderemi Balogun,5467.0,Right Center Back,9,FSV Mainz 05,177,['68215343-3429-4fc6-9138-b21d77f9f874'],34,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:34.973,Pass,
,,,,,,,,,,,,,,,,,2.242564,,,,,,,,,,,,,f6129f34-8c13-4dc4-afcb-ad100303c1bf,100,,"[47.6, 23.0]",3890482,3,,,,,1.7078625,,Left Foot,,,,"[42.4, 60.7]",Ground Pass,38.05693,,,,Leon Aderemi Balogun,5467.0,,,,,,1,Regular Play,Alexander Hack,15847.0,Left Center Back,9,FSV Mainz 05,177,['97eb3b9d-3fb9-4d69-b8ea-9cbe085eee1d'],42,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:42.235,Pass,
,,,,,,,,,,,,,,,,,1.52854,,,,,,,,,,,,,d1d00093-b553-42e1-9561-5f3fafb7d15c,103,,"[45.1, 59.9]",3890482,3,,,,,1.0738277,,Left Foot,,,,"[54.7, 77.6]",Ground Pass,20.13579,,,,Giulio Donati,8549.0,,,,,,1,Regular Play,Leon Aderemi Balogun,5467.0,Right Center Back,9,FSV Mainz 05,177,['be5e8438-9474-4a87-b886-0e02e29e4a56'],46,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:46.110,Pass,
,,,,,,,,,,,,,,,,,1.312252,,,,,,,,,,,,,911a8788-cf36-456c-b9c7-35100cf07d0d,106,,"[56.5, 77.6]",3890482,3,,,,,-0.034668185,,Right Foot,,,,"[73.8, 77.0]",Low Pass,17.310402,,,,Pablo Ezequiel De Blasis,8555.0,,,,,,1,Regular Play,Giulio Donati,8549.0,Right Back,9,FSV Mainz 05,177,['f2aa4e73-1cf5-43dc-9078-e01be4389649'],48,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:48.826,Pass,
,,,,,,,,,,,,,,,,,1.162648,,,,,,,,,,,,,c8510ebd-4111-45da-9b7a-1236bdd6e494,108,,"[73.8, 77.0]",3890482,3,,,,,-0.84941316,,Right Foot,,,,"[81.1, 68.7]",High Pass,11.053506,,Incomplete,,Jhon Andrés Córdoba Copete,8817.0,,,,,,1,Regular Play,Pablo Ezequiel De Blasis,8555.0,Right Wing,9,FSV Mainz 05,177,"['17dad9c5-e4a0-4192-87a3-b3b81d7ade6a', '746af9be-14d3-41e2-9702-33e577dac66f']",50,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:50.138,Pass,
