50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.153778,,,,,,,,,,,,28929b9e-c901-4f36-844e-bdbaa1d7fac8,21,,,"[62.5, 41.0]",3890537,0,,,,True,1.2220253,,,,,"[64.9, 47.6]",,High Pass,7.02282,,,Stefan Aigner,21156.0,,,,,Recovery,1,From Kick Off,Makoto Hasebe,5681.0,Right Defensive Midfield,2,Eintracht Frankfurt,184,"['00d0433d-38c9-4492-830b-a65d145255a4', '51c55845-5416-4416-934a-1c93ab898fef', '5e635999-52c0-4a8f-b16f-87c03e51f2bf']",11,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:11.960,Pass,True
,,,,,,,,,,,,,,,,,,2.940341,,,,,,,,,,,,7117dcd4-27d7-4d53-9a06-3f823cf0c53a,24,,,"[64.3, 49.0]",3890537,0,,,,,2.3499575,,Right Foot,,,"[40.4, 73.2]",,Ground Pass,34.012497,,,Yanni Regäsel,20950.0,,,,,,1,From Kick Off,Stefan Aigner,21156.0,Right Wing,2,Eintracht Frankfurt,184,"['9b7006d9-3416-48d5-9c62-b97a50567f35', 'c0b39cbb-41ee-4725-9fe8-857b2c70fa5a']",13,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:13.114,Pass,True
,,,,,,,,,,,,,,,,,,1.863134,,,,,,,,,,,,8798726e-a295-46f6-a6ac-11666b4845f2,27,,,"[42.2, 73.2]",3890537,0,,,,,-2.3761919,,Right Foot,,,"[26.9, 58.5]",,Ground Pass,21.217445,,,David Ángel Abraham,8678.0,,,,,,1,From Kick Off,Yanni Regäsel,20950.0,Right Back,2,Eintracht Frankfurt,184,['721b5179-b198-4a47-a66c-4911897ef667'],17,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:17.622,Pass,
,,,,,,,,,,,,,,,,,,1.625006,,,,,,,,,,,,7a43deff-1408-43f9-95db-cf6803588041,30,,,"[29.5, 61.1]",3890537,0,,,,,-1.4546547,,Right Foot,,,"[33.7, 25.1]",,Ground Pass,36.24417,,,Marco Russ,8812.0,,,,,,1,From Kick Off,David Ángel Abraham,8678.0,Right Center Back,2,Eintracht Frankfurt,184,['8eaa7008-7773-45f9-9805-182cffa0f638'],22,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:22.627,Pass,
,,,,,,,,,,,,,,,,,,2.088432,,,,,,,,,,,,6694816e-e1c4-4a6a-8d98-c1849146b0e6,33,,,"[34.3, 24.9]",3890537,0,,,,,2.670355,,Right Foot,,,"[13.3, 35.6]",,Ground Pass,23.568836,,,Lukáš Hrádecký,8667.0,,,,,,1,From Kick Off,Marco Russ,8812.0,Left Center Back,2,Eintracht Frankfurt,184,['49960c9a-3894-47cc-a509-b196b22c9768'],24,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:24.309,Pass,
,,,,,,,,,,,,,,,,,,1.801182,,,,,,,,,,,,539f23a6-f1d2-4ad8-961a-15710c92ae8d,36,,,"[19.5, 37.8]",3890537,0,,,,,1.2457527,,Left Foot,,,"[28.7, 65.1]",,Ground Pass,28.808506,,,David Ángel Abraham,8678.0,,,,,,1,From Kick Off,Lukáš Hrádecký,8667.0,Goalkeeper,2,Eintracht Frankfurt,184,['2cdbff78-d8c7-4487-b22c-ac04cb79cbb4'],28,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:28.228,Pass,
,,,,,,,,,,,,,,,,,,1.378472,,,,,,,,,,,,7b01f1cf-0511-48b1-8869-c14a9e84c991,40,,,"[43.6, 75.6]",3890537,0,,,,,-0.2273186,,Right Foot,,,"[71.7, 69.1]",,Ground Pass,28.841984,,,Stefan Aigner,21156.0,,,,,,1,From Kick Off,David Ángel Abraham,8678.0,Right Center Back,2,Eintracht Frankfurt,184,"['008657be-288d-4fc2-a044-93232bf52e50', '4a6bff84-491b-46a1-bfa5-f30f0b4948e0']",33,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:33.604,Pass,True
,,,,,,,,,,,,,,,,,,1.241841,,,,,,,,,,,,edc9d3ec-b6d8-4f04-b669-277eae70f412,46,,,"[71.9, 67.7]",3890537,0,,,,,-2.7199996,,Right Foot,,,"[55.4, 60.3]",,Ground Pass,18.083418,,,David Ángel Abraham,8678.0,,,,,Free Kick,1,From Free Kick,Yanni Regäsel,20950.0,Right Back,3,Eintracht Frankfurt,184,['39e5f83f-adff-4e61-96c3-28dcca8286a1'],46,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:46.891,Pass,
,,,,,,,,,,,,,,,,,,1.606033,,,,,,,,,,,,38f4847b-3388-4662-b453-9fd9a7077b22,49,,,"[54.2, 57.7]",3890537,0,,,,,-1.720212,,Right Foot,,,"[50.0, 29.8]",,Ground Pass,28.214357,,,Marco Russ,8812.0,,,,,,1,From Free Kick,David Ángel Abraham,8678.0,Right Center Back,3,Eintracht Frankfurt,184,['038f7cce-7794-43b7-9566-dba65af0cc47'],49,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:49.065,Pass,
,,,,,,,,,,,,,,,,,,2.395044,,,,,,,,,,,,c4088d3a-ed02-42a7-b2b8-54df1da16be2,52,,,"[53.4, 27.2]",3890537,0,,,,,-1.4744769,,Right Foot,,,"[55.4, 6.5]",,Ground Pass,20.796394,,,Bastian Oczipka,8504.0,,,,,,1,From Free Kick,Marco Russ,8812.0,Left Center Back,3,Eintracht Frankfurt,184,"['18b54236-9c4b-4539-b83e-3ddb1d949658', 'bda2db04-ace6-4065-ba31-8e94d50761d9']",50,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:50.671,Pass,True
,,,,,,,,,,,,,,,,,,1.18619,,,,,,,,,,,,fdf223d5-25b8-4d39-af24-89eecb420f2a,54,,,"[55.8, 6.3]",3890537,0,,,,,0.13477129,,Left Foot,,,"[73.5, 8.7]",,Ground Pass,17.86197,,,Änis Ben-Hatira,35240.0,,,,,,1,From Free Kick,Bastian Oczipka,8504.0,Left Back,3,Eintracht Frankfurt,184,['7e45ebeb-dbc6-4524-a433-d21bb6c6e2cb'],53,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:53.066,Pass,
,,,,,,,,,,,,,,,,,,3.292264,,,,,,,,,,,,defbf6d5-7507-4f83-b0e6-e78b59ddef76,65,,,"[68.5, 11.9]",3890537,1,,,,,1.1480914,,Left Foot,,,"[93.6, 67.7]",,High Pass,61.185375,,,Stefan Aigner,21156.0,,True,,,Free Kick,1,From Free Kick,Szabolcs Huszti,18888.0,Left Defensive Midfield,4,Eintracht Frankfurt,184,['e078ab57-e529-4a95-9e9e-3333f9b93e44'],12,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:12.352,Pass,
,,,,,,,,,,,,,,,,,,0.112687,,,,,,,,,,,,a84da26d-107d-40d7-9e7b-0ba97610aff9,68,,,"[94.2, 67.9]",3890537,1,,,,True,-1.0303768,,,,,"[96.0, 64.9]",,Low Pass,3.4985712,Incomplete,,Haris Seferović,5543.0,,,,,,1,From Free Kick,Stefan Aigner,21156.0,Right Wing,4,Eintracht Frankfurt,184,"['1e587cbb-1655-448c-b7f5-bac6ff64cbb6', '4e2f288b-13a7-414f-8b9f-1fe75f8fddbd', 'a1ab49d6-f89e-4083-ac40-12f424982ec7']",15,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:15.670,Pass,True
,,,,,,,,,,,,,,,,,,4.22762,,,,,,,,,,,,cbe633a9-eccf-430b-8dc0-8f6ee6b86ba1,77,,,"[21.9, 11.0]",3890537,3,,True,,,0.18126793,,Right Foot,,,"[84.1, 22.4]",,High Pass,63.236065,Pass Offside,,Jhon Andrés Córdoba Copete,8817.0,,,,,Free Kick,1,From Free Kick,Loris Karius,3630.0,Goalkeeper,5,FSV Mainz 05,177,['cb067478-8274-4f07-aa9d-44d599dc89b8'],13,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:13.605,Pass,
,,,,,,,,,,,,,,,,,,0.932427,,,,,,,,,,,,a15a19f5-23d0-4fb6-b240-e6bbedc29d83,79,,,"[34.9, 73.6]",3890537,3,,True,,,-2.5851886,,Right Foot,,,"[26.7, 68.5]",,Ground Pass,9.656604,,,David Ángel Abraham,8678.0,,,,,Free Kick,1,From Free Kick,Yanni Regäsel,20950.0,Right Back,6,Eintracht Frankfurt,184,['9f170b09-eb20-4ef7-a3b8-d6074747cf50'],27,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:27.885,Pass,
,,,,,,,,,,,,,,,,,,2.420141,,,,,,,,,,,,220fdebf-58f7-4ecc-82d3-28e0127f8527,81,,,"[29.3, 68.5]",3890537,3,,,,,-1.5810262,,Right Foot,,,"[28.9, 29.4]",,Ground Pass,39.102047,,,Marco Russ,8812.0,,,,,,1,From Free Kick,David Ángel Abraham,8678.0,Right Center Back,6,Eintracht Frankfurt,184,['90e9e6f4-49f8-42a2-903f-cb268835e4fa'],30,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:30.030,Pass,
,,,,,,,,,,,,,,,,,,1.162032,,,,,,,,,,,,7c2aefb0-e8f1-449f-8ea7-7b08b1527c04,85,,,"[28.3, 28.8]",3890537,3,,,,,-0.18049575,,Right Foot,,,"[42.0, 26.3]",,Ground Pass,13.926234,,,Szabolcs Huszti,18888.0,,,,,,1,From Free Kick,Marco Russ,8812.0,Left Center Back,6,Eintracht Frankfurt,184,['523c3019-b8bf-459e-b288-a8ff4eef5e63'],33,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:33.364,Pass,
,,,,,,,,,,,,,,,,,,2.600884,,,,,,,,,,,,7e48b010-6e08-4210-8657-2ccfd96b56e4,89,,,"[42.0, 27.8]",3890537,3,,,,,1.9108934,,Right Foot,,,"[30.5, 60.3]",,Ground Pass,34.47463,,,David Ángel Abraham,8678.0,,,,,,1,From Free Kick,Szabolcs Huszti,18888.0,Left Defensive Midfield,6,Eintracht Frankfurt,184,"['0666ca4c-f93b-4dc7-8033-16806b90c906', '5cd3b3aa-baf3-47d4-a49f-95ba4f17efd6']",35,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:35.384,Pass,True
,,,,,,,,,,,,,,,,,,2.318722,,,,,,,,,,,,863a8f1d-b999-412c-adee-ac6a3c56078b,93,,,"[32.1, 67.3]",3890537,3,,,,,0.19992463,,Right Foot,,,"[70.1, 75.0]",,High Pass,38.772285,,,Yanni Regäsel,20950.0,,,,,,1,From Free Kick,David Ángel Abraham,8678.0,Right Center Back,6,Eintracht Frankfurt,184,"['7565343b-1313-479d-b34a-3a3d9fa28645', '7adfb860-883a-47e8-a30c-472f7b6edaec']",39,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:39.265,Pass,True
,,,,,,,,,,,,,,,,,,2.787225,,,,,,,,,,,,db765f21-b792-4de4-9fd2-2c2de0d5d493,95,,,"[70.9, 76.0]",3890537,3,,,,,-0.15379114,,Head,,,"[103.8, 70.9]",,Low Pass,33.292942,Incomplete,,Bastian Oczipka,8504.0,,,,,,1,From Free Kick,Yanni Regäsel,20950.0,Right Back,6,Eintracht Frankfurt,184,"['9387451a-8442-40d5-8b44-51a7dfed30bb', 'c74827cd-0011-4358-93c1-5b0325058035']",41,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:41.664,Pass,
,,,,,,,,,,,,,,,,,,0.151871,,,,,,,,,,,,7ae0277f-4f11-4766-88c1-00fd236fd8c3,99,,,"[96.8, 80.0]",3890537,3,,True,,,-1.5147802,,,,,"[97.4, 69.3]",,Low Pass,10.716809,,,Mijat Gaćinović,8669.0,,,,,Throw-in,1,From Throw In,Yanni Regäsel,20950.0,Right Back,7,Eintracht Frankfurt,184,['5547d669-4ac8-4ea1-8a22-6d25c536d964'],50,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:50.007,Pass,
,,,,,,,,,,,,,,,,,,0.564584,,,,,,,,,,,,b84dbe02-5940-4aa2-af13-69be9c468d1d,101,,,"[98.2, 68.9]",3890537,3,,,,,1.4723501,,Left Foot,,,"[99.0, 77.0]",,Ground Pass,8.13941,,,Yanni Regäsel,20950.0,,,,,,1,From Throw In,Mijat Gaćinović,8669.0,Center Attacking Midfield,7,Eintracht Frankfurt,184,['1eb3900f-fe02-40f2-a4b7-a4ab4795c247'],50,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:50.159,Pass,
,,,,,,,,,,,,,,,,,,1.197662,,,,,,,,,,,,30429048-8392-48dd-b53c-233e652b2e08,105,,,"[105.9, 77.4]",3890537,3,,,,,-1.0020684,,Right Foot,,,"[112.1, 67.7]",,Ground Pass,11.512168,Incomplete,,Stefan Aigner,21156.0,,,,,,1,From Throw In,Yanni Regäsel,20950.0,Right Back,7,Eintracht Frankfurt,184,"['0bb5cdfa-dffb-46e2-91cf-66ec0a2ce055', 'b5ae1cfd-e8a2-44d2-adb0-27fa28946fdc']",52,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:52.783,Pass,
,,,,,,,,,,,,,,,,,,0.99523,,,,,,,,,,,,b5ae1cfd-e8a2-44d2-adb0-27fa28946fdc,108,,,"[8.0, 12.4]",3890537,3,,,,,-0.89242566,,Left Foot,,,"[13.4, 5.7]",,Ground Pass,8.605231,,,Jairo Samperio Bustara,6925.0,,,,,Recovery,1,From Throw In,Giulio Donati,8549.0,Left Back,7,Eintracht Frankfurt,184,"['30429048-8392-48dd-b53c-233e652b2e08', 'db3c9430-7e03-4e35-b31d-ab0fefd3eb97', 'e0e4773d-e104-4d70-b157-1c1f66acbd2f']",53,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:53.980,Pass,True
,,,,,,,,,,,,,,,,,,3.519034,,,,,,,,,,,,812cb174-0de4-47ab-b8cd-360238e8132f,112,,,"[12.6, 6.1]",3890537,3,,,,,-0.18998829,,Right Foot,,,"[43.8, 0.1]",,Ground Pass,31.771685,Out,,Yunus Mallı,8679.0,,,,,,1,From Throw In,Jairo Samperio Bustara,6925.0,Left Wing,7,Eintracht Frankfurt,184,['0136bda0-b0b3-4612-85fa-95d883eb295d'],55,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:55.917,Pass,
,,,,,,,,,,,,,,,,,,1.203483,,,,,,,,,,,,aaeca1f1-7cf2-4bf3-9181-bf3360b9d351,114,,,"[77.5, 80.0]",3890537,4,,,,,-0.31475767,,,,,"[90.4, 75.8]",,Low Pass,13.566503,,,Stefan Aigner,21156.0,,,,,Throw-in,1,From Throw In,Yanni Regäsel,20950.0,Right Back,8,Eintracht Frankfurt,184,['8cb1ff63-bae1-4d46-8b5b-c46c4cd7758e'],5,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:04:05.471,Pass,
,,,,,,,,,,,,,,,,,,3.195344,,,,,,,,,,,,a801cf7a-75a1-4eff-8627-ec06ebe8964b,123,,,"[18.7, 11.2]",3890537,4,,,,,0.042877994,,Right Foot,,,"[79.3, 13.8]",,High Pass,60.65575,Incomplete,,Jhon Andrés Córdoba Copete,8817.0,,,,,Free Kick,1,From Free Kick,Loris Karius,3630.0,Goalkeeper,10,FSV Mainz 05,177,"['1b541fae-b5b1-4212-9180-40062d7b6073', '7d18cceb-472b-416e-a1a6-63b2cb31e299']",37,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:37.613,Pass,
,,,,,,,,,,,,,,,,,,1.767246,,,,,,,,,,,,46ba97d2-5f78-41ff-a844-1feb09422316,126,,,"[89.6, 0.1]",3890537,4,,,,,2.6623213,,,,,"[76.9, 6.7]",,Low Pass,14.312582,,,Suat Serdar,11397.0,,,,,Throw-in,1,From Throw In,Jairo Samperio Bustara,6925.0,Left Wing,11,FSV Mainz 05,177,['be9cc84c-c5c5-48cf-97f5-0ff3ad0dd222'],46,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:46.636,Pass,
,,,,,,,,,,,,,,,,,,4.032314,,,,,,,,,,,,a1a32950-2d8d-4aa3-aaec-766a2130d145,130,,,"[69.9, 7.6]",3890537,4,,,,,1.80955,,Right Foot,,,"[57.0, 60.6]",,High Pass,54.547318,,,Daniel Brosinski,8548.0,,True,,,,1,From Throw In,Suat Serdar,11397.0,Left Defensive Midfield,11,FSV Mainz 05,177,['d086e908-0c05-47b8-8794-1cc88aa398e2'],49,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:04:49.864,Pass,
