bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,5.139629,,,,,,,,,,,,59fb62c1-8387-4cf7-99c5-b4cf79202570,18,,"[33.0, 59.6]",3890294,0,,,,-0.87508976,,Right Foot,,,,"[66.9, 19.0]",,High Pass,,52.89206,Incomplete,,,,,True,,,,1,From Kick Off,Assani Lukimya-Mulongoti,51388.0,Right Center Back,2,Werder Bremen,176,['2904dd5b-dad9-4a82-93e0-303641d379ec'],7,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:07.946,Pass,
,,,,,,,,,,,,,,,0.20645,,,,,,,,,,,,2904dd5b-dad9-4a82-93e0-303641d379ec,19,,"[53.2, 61.1]",3890294,0,,,,0.844154,,Right Foot,,,,"[61.2, 70.1]",,Low Pass,,12.0415945,Incomplete,,,,,,,,Recovery,1,From Kick Off,Pavel Kadeřábek,9397.0,Right Back,2,Werder Bremen,176,"['59fb62c1-8387-4cf7-99c5-b4cf79202570', '8cf64aa8-05d3-49c1-92b0-21732e570599']",13,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:13.086,Pass,
,,,,,,,,,,,,,,,1.402406,,,,,,,,,,,,13e244e1-6075-41b1-b5ee-cc9e0779368d,21,,"[55.8, 67.1]",3890294,0,,,,-0.5232783,,Head,,,,"[66.2, 61.1]",,Low Pass,,12.006665,Incomplete,,Kevin Kuranyi,19836.0,,,,,Recovery,1,From Kick Off,Steven Zuber,5548.0,Right Center Midfield,2,Werder Bremen,176,"['8fdca733-1e8d-4f91-a419-e09a579c29e3', 'b1695644-fe62-4496-a5df-ee1d84c7e197']",15,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:15.363,Pass,
,,,,,,,,,,,,,,,2.689652,,,,,,,,,,,,87e542ae-ff5b-443d-b94c-87fd1a5e9bd5,28,,"[64.7, 24.4]",3890294,0,,,,0.8563831,,Right Foot,,,,"[95.4, 59.8]",,High Pass,,46.857765,,,Theodor Gebre Selassie,8396.0,,,,,Free Kick,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,3,Werder Bremen,176,['f90b8349-8d07-4b60-a3af-8db2beabac59'],36,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:36.204,Pass,
,,,,,,,,,,,,,,,0.725861,,,,,,,,,,,,d4f92f3f-2d2b-4c08-9a02-03b82291b02d,31,,"[95.8, 60.1]",3890294,0,,,True,-0.45037407,,,,,,"[104.9, 55.7]",,High Pass,,10.107918,Pass Offside,,Clemens Fritz,20010.0,,,,,,1,From Free Kick,Theodor Gebre Selassie,8396.0,Right Back,3,Werder Bremen,176,"['14190302-21fe-417d-a7e3-663809e96986', '7da569c4-3edc-4379-8bee-8255b9f8d53b']",38,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:38.934,Pass,True
,,,,,,,,,,,,,,,1.865871,,,,,,,,,,,,48d3e864-5b67-44d6-a936-4ef27b405d2c,33,,"[15.0, 24.1]",3890294,1,,,,1.735945,,Left Foot,,,,"[12.0, 42.1]",,Ground Pass,,18.248287,,,Oliver Baumann,8393.0,,,,,Free Kick,1,From Free Kick,Niklas Süle,6322.0,Left Center Back,4,Hoffenheim,175,['faa2f18a-d15e-4c8a-b472-a52f8730b9d0'],2,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:02.513,Pass,
,,,,,,,,,,,,,,,3.486232,,,,,,,,,,,,c5ea3a56-54af-49d8-9a96-3416171df8fe,37,,"[10.9, 43.8]",3890294,1,,,,0.46932533,,Right Foot,,,,"[67.1, 72.3]",,High Pass,,63.013412,,,Steven Zuber,5548.0,,,,,,1,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,4,Hoffenheim,175,['7ea5e406-47ba-492e-9d24-3b530131aebf'],6,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:06.154,Pass,
,,,,,,,,,,,,,,,2.998428,,,,,,,,,,,,de1d0b38-bb5f-466e-afaa-d14dbacc1f39,39,,"[68.1, 72.3]",3890294,1,,,True,-0.13335025,,,,,,"[76.3, 71.2]",,High Pass,,8.273452,Incomplete,,Kevin Volland,8215.0,,,,,,1,From Free Kick,Steven Zuber,5548.0,Right Center Midfield,4,Hoffenheim,175,"['26974f73-ee83-413f-9952-4aff35a5e983', 'db5cb139-115a-4097-bcd8-8bbf0641b157', 'dcae72ac-41d4-433e-870f-84ec80330166']",9,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:09.640,Pass,True
,,,,,,,,,,,,,,,1.721416,,,,,,,,,,,,26974f73-ee83-413f-9952-4aff35a5e983,43,,"[43.8, 8.9]",3890294,1,,,,0.8233546,,Right Foot,,,,"[47.6, 13.0]",,High Pass,,5.59017,,,Santiago García,26359.0,,,,,Recovery,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,5,Werder Bremen,176,"['7251aeb3-bf5d-437b-9b87-b9349e3b6320', 'de1d0b38-bb5f-466e-afaa-d14dbacc1f39']",12,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:12.639,Pass,
,,,,,,,,,,,,,,,1.024791,,,,,,,,,,,,c0dd6f12-3b2f-4df3-8c65-b887a4e8e54e,46,,"[45.5, 11.5]",3890294,1,,,True,1.1153452,,,,,,"[47.9, 16.4]",,Low Pass,,5.456189,,,Felix Kroos,9178.0,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,5,Werder Bremen,176,"['2dc2a255-a8f2-4c9f-8aab-bbddc4ebf60f', 'edc97a7a-994e-44f5-8992-69e987dde298']",14,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:14.400,Pass,True
,,,,,,,,,,,,,,,2.781534,,,,,,,,,,,,85747f2c-bc26-4195-9a9f-2d0a11176c83,49,,"[46.6, 16.4]",3890294,1,,,,2.7586257,,Right Foot,,,,"[11.6, 30.5]",,Ground Pass,,37.733406,,,Felix Wiedwald,23269.0,,,,,,1,Regular Play,Felix Kroos,9178.0,Center Defensive Midfield,5,Werder Bremen,176,['ae34c547-fa42-4843-b9ca-4f69958e6d09'],15,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:15.465,Pass,
,,,,,,,,,,,,,,,3.192133,,,,,,,,,,,,c2165791-e68e-4854-a0a7-c569a758deb8,53,,"[7.3, 37.8]",3890294,1,,,,-0.26540002,,Right Foot,,,,"[66.9, 21.6]",,High Pass,,61.762447,,,Anthony Ujah,12624.0,,,,,,1,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,5,Werder Bremen,176,['8d864d6a-c97b-445f-8004-b89a4c86fe6a'],21,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:21.475,Pass,
,,,,,,,,,,,,,,,1.812655,,,,,,,,,,,,69ae9a3f-9006-4654-9f92-e901486a0d43,55,,"[67.1, 21.6]",3890294,1,,,,0.4176097,,Head,,,,"[82.2, 28.3]",,High Pass,,16.519686,Incomplete,,Aron Jóhannsson,8402.0,,,,,,1,Regular Play,Anthony Ujah,12624.0,Left Center Forward,5,Werder Bremen,176,"['8f91c3a7-a67c-494d-9a18-f8d3cecf57ad', 'a19d9c25-7fb6-4c01-9466-af803a4c9170']",24,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:24.707,Pass,
,,,,,,,,,,,,,,,1.134474,,,,,,,,,,,,a19d9c25-7fb6-4c01-9466-af803a4c9170,57,,"[37.9, 51.8]",3890294,1,,,,-0.10409994,,Head,,,,"[44.6, 51.1]",,Low Pass,,6.736468,Unknown,,Pirmin Schwegler,8556.0,,,,,Recovery,1,Regular Play,Niklas Süle,6322.0,Left Center Back,5,Werder Bremen,176,"['69ae9a3f-9006-4654-9f92-e901486a0d43', 'cd4e599d-e419-4cc6-931d-6ca9bc35b490']",26,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:26.520,Pass,
,,,,,,,,,,,,,,,2.252708,,,,,,,,,,,,f1767f1b-072e-48a8-b484-4acf95570d39,62,,"[46.1, 52.4]",3890294,1,True,,,-1.3392526,,Right Foot,,,,"[51.9, 27.8]",,Ground Pass,,25.274492,,,Eugen Polanski,8404.0,,,,,Free Kick,1,From Free Kick,Pirmin Schwegler,8556.0,Center Defensive Midfield,6,Hoffenheim,175,['fc6b562a-0c12-474e-a591-3f0fa7efa199'],32,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:32.567,Pass,
,,,,,,,,,,,,,,,1.927711,,,,,,,,,,,,78f91c3a-c8a5-47f2-beed-f57479523d89,64,,"[62.3, 22.4]",3890294,1,,,,-1.102341,,Right Foot,,,,"[70.7, 5.8]",,Ground Pass,,18.604301,,,Jin-Su Kim,40538.0,,,,,,1,From Free Kick,Eugen Polanski,8404.0,Left Center Midfield,6,Hoffenheim,175,['51cee4ef-271d-4ae0-8e5f-4c1a5c6dd9c0'],36,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:36.418,Pass,
,,,,,,,,,,,,,,,0.523407,,,,,,,,,,,,0c024b26-fa3e-41e0-b714-81b585c53f9c,69,,"[103.8, 17.2]",3890294,1,,,,-1.3948567,,Left Foot,,,,"[104.6, 12.7]",,Ground Pass,,4.570558,,,Mark Uth,8387.0,,,,,,1,From Free Kick,Jin-Su Kim,40538.0,Left Back,6,Hoffenheim,175,['fc5ef8c3-bb17-4df0-8918-85281b24e6b6'],42,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:42.455,Pass,
,,,,,,,,,,,,,,,0.154523,,,,,,,,,,,,973936d5-ab99-4e05-998c-8414dcb15f81,73,,"[115.6, 10.3]",3890294,1,,,,1.9559538,,Left Foot,,,,"[114.1, 14.0]",,Low Pass,,3.992493,Incomplete,,,,,,,,,1,From Free Kick,Mark Uth,8387.0,Center Attacking Midfield,6,Hoffenheim,175,['2a446226-4477-442d-b9fd-69c0f0a5f044'],46,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:46.661,Pass,
,,,,,,,,,,,,,,,1.485848,,,,,,,,,,,,27760f2e-0bd0-4c03-9c74-ecf41b8a4fbe,75,,"[113.3, 0.1]",3890294,1,,,,2.5195606,,,,,,"[102.7, 7.7]",,Low Pass,,13.043006,,,Eugen Polanski,8404.0,,,,,Throw-in,1,From Throw In,Jin-Su Kim,40538.0,Left Back,7,Hoffenheim,175,['8906d26b-e2da-4a48-8677-42d612657504'],53,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:53.953,Pass,
,,,,,,,,,,,,,,,0.648565,,,,,,,,,,,,01c80a4a-03e0-4711-ac1c-3e3f59fbfaf0,78,,"[104.8, 5.8]",3890294,1,,,,1.1659045,,Left Foot,,,,"[107.2, 11.4]",,Ground Pass,,6.0926185,,,Mark Uth,8387.0,,,,,,1,From Throw In,Eugen Polanski,8404.0,Left Center Midfield,7,Hoffenheim,175,['b896a494-4bbf-4e55-9338-3f71daeec9f6'],57,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:57.608,Pass,
,,,,,,,,,,,,,,,1.06922,,,,,,,,,,,,c12ef148-5055-43a7-b3b1-4e80e252e3d0,81,,"[107.2, 10.1]",3890294,1,,,,-0.9523683,,Left Foot,,,,"[110.9, 4.9]",,Ground Pass,,6.382006,,,Jin-Su Kim,40538.0,,,,,,1,From Throw In,Mark Uth,8387.0,Center Attacking Midfield,7,Hoffenheim,175,"['28d403c5-38c9-4863-a955-32c073ce0cc0', '977d208d-8172-44b9-8f1c-5d47f8d10f0a']",58,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:58.256,Pass,True
,,,,,,,,,,,,,,,1.202461,,,,,,,,,,,,5bb96f89-913f-42df-99b7-80e89fa79738,89,,"[3.4, 73.2]",3890294,2,,,,-0.009755788,,Right Foot,,,,"[23.9, 73.0]",,Low Pass,,20.500975,Incomplete,,,,,,,,,1,From Throw In,Clemens Fritz,20010.0,Right Center Midfield,7,Hoffenheim,175,"['305897ef-eb19-4428-9006-4e9279a6fd5f', '4fbd54ba-9cf5-4703-9083-d53f77439f4e']",4,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:04.522,Pass,True
,,,,,,,,,,,,,,,1.079566,,,,,,,,,,,,4fbd54ba-9cf5-4703-9083-d53f77439f4e,90,,"[96.2, 7.1]",3890294,2,,,,0.10530013,,Left Foot,,,,"[108.5, 8.4]",,Ground Pass,,12.368508,,,Mark Uth,8387.0,,,,,Recovery,1,From Throw In,Eugen Polanski,8404.0,Left Center Midfield,7,Hoffenheim,175,"['5bb96f89-913f-42df-99b7-80e89fa79738', '8cdb3d73-7a26-4203-8625-bcd4afe069a9']",5,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:05.724,Pass,
,,,,,,,,,,,,,,,0.206202,,,,,,,,,,,,4f5797b0-ea06-47af-b92a-7cfd2f45df65,94,,"[105.1, 6.0]",3890294,2,,,,-2.917358,,Left Foot,,,,"[99.4, 4.7]",,Ground Pass,,5.8463664,Incomplete,,Eugen Polanski,8404.0,,,,,,1,From Throw In,Mark Uth,8387.0,Center Attacking Midfield,7,Hoffenheim,175,"['0dd5ca84-f102-4aca-8ef1-fde6dba1baf9', 'fc70cef1-c875-4787-bf82-0af7ab7ccfd7']",8,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:08.513,Pass,
,,,,,,,,,,,,,,,1.386324,,,,,,,,,,,,645386e8-872b-462a-854b-731ab6424cb5,97,,"[100.5, 0.1]",3890294,2,,,,0.66714066,,,,,,"[111.8, 9.0]",,Low Pass,,14.384019,,,Mark Uth,8387.0,,,,,Throw-in,1,From Throw In,Jin-Su Kim,40538.0,Left Back,8,Hoffenheim,175,['213abd43-97d1-4912-afb6-4fbc7a3f6703'],16,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:16.196,Pass,
,,,,,,,,,,,,,,,1.655518,,,,,,,,,,,,6032ed96-384a-4809-9ca2-d996dc6ad06a,102,,"[111.3, 7.5]",3890294,2,,,,-3.116598,,Left Foot,,,,"[103.3, 7.3]",,Ground Pass,,8.0025,Incomplete,,Jin-Su Kim,40538.0,,,,,,1,From Throw In,Mark Uth,8387.0,Center Attacking Midfield,8,Hoffenheim,175,"['08b3e125-d32a-4249-85e2-203c89f1413d', 'a38db514-d310-4693-9429-6769e4780533', 'a3a68657-370c-4697-8120-7bf81adfd5fb']",18,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:18.269,Pass,True
,,,,,,,,,,,,,,,1.39764,,,,,,,,,,,,a993e8d8-cbe8-4fdc-b28d-9d81916219ca,107,,"[68.1, 6.6]",3890294,2,,,,0.036748156,,Right Foot,,,,"[81.7, 7.1]",,Ground Pass,,13.609188,,,Eugen Polanski,8404.0,,,,,,1,From Throw In,Niklas Süle,6322.0,Left Center Back,8,Hoffenheim,175,['954070f9-acc3-42d3-a2f1-89d53dc17bf4'],23,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:23.037,Pass,
,,,,,,,,,,,,,,,3.514834,,,,,,,,,,,,c7866282-5346-4a74-ab5c-568d23a4cd88,111,,"[78.5, 10.5]",3890294,2,,,,1.5562342,,Right Foot,,,,"[79.4, 72.3]",,High Pass,,61.806553,,,Pavel Kadeřábek,9397.0,,True,,,,1,From Throw In,Eugen Polanski,8404.0,Left Center Midfield,8,Hoffenheim,175,['433384f4-19c1-40a2-a311-45906d8cf197'],26,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:26.441,Pass,
,,,,,,,,,,,,,,,1.847944,,,,,,,,,,,,82929127-3fb7-4f9b-bb75-414baa4e8fc1,113,,"[80.2, 72.1]",3890294,2,,,,-1.2679114,,Right Foot,,,,"[85.2, 56.1]",,Ground Pass,,16.763054,,,Kevin Volland,8215.0,,,,,,1,From Throw In,Pavel Kadeřábek,9397.0,Right Back,8,Hoffenheim,175,['5d7c2af4-11f9-40bc-9b10-97757dafbb6d'],29,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:29.956,Pass,
,,,,,,,,,,,,,,,0.96835,,,,,,,,,,,,3f176af6-eec2-40fe-969f-2524a823f696,118,,"[91.9, 57.2]",3890294,2,,,,0.18784171,,Left Foot,,,True,"[104.0, 59.5]",,Ground Pass,,12.316655,,,Kevin Kuranyi,19836.0,,,,,,1,From Throw In,Kevin Volland,8215.0,Right Center Forward,8,Hoffenheim,175,"['896c0e50-da48-479c-8420-8ea7e2533023', 'eb8da224-5089-4ac3-ab37-a230f8345ffe']",35,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:35.139,Pass,True
,,,,,,,,,,,,,,,0.172732,,,,,,,,,,,,f942fc06-c42f-45b0-8c83-7068674e9f55,122,,"[106.8, 57.6]",3890294,2,,,,-1.005647,,Left Foot,,,,"[109.4, 53.5]",,Ground Pass,,4.8548946,Incomplete,,Kevin Volland,8215.0,,,,,,1,From Throw In,Kevin Kuranyi,19836.0,Left Center Forward,8,Hoffenheim,175,"['0f7c0aff-6d4e-4685-8a0d-8d52cf00acc2', '5ea54bdb-ed05-485b-8203-7b98a1ec253c']",36,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:36.910,Pass,
,,,,,,,,,,,,,,,1.183818,,,,,,,,,,,,89bcebfd-3b14-4321-a99b-25e554ecb961,126,,"[84.1, 48.3]",3890294,2,,,,2.3301134,,Other,,,,"[78.5, 54.2]",,Low Pass,,8.134495,,,Pirmin Schwegler,8556.0,,,,,Recovery,1,From Throw In,Eugen Polanski,8404.0,Left Center Midfield,8,Hoffenheim,175,['bc3a1063-489a-4187-be1a-74c2a60bd226'],40,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:40.455,Pass,
,,,,,,,,,,,,,,,3.254922,,,,,,,,,,,,da69d08d-d85c-4e3f-bbbc-609717be2d53,129,,"[76.8, 54.2]",3890294,2,,,,-2.2928846,,Right Foot,,,,"[53.9, 28.2]",,Ground Pass,,34.646935,,,Niklas Süle,6322.0,,,,,,1,From Throw In,Pirmin Schwegler,8556.0,Center Defensive Midfield,8,Hoffenheim,175,['a8da4d83-8e18-42c4-8516-7441a126c241'],41,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:41.950,Pass,
