50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.028838,,,,,,,,,,,,59363eec-6554-4923-97cd-71753ba8b168,17,,,"[15.8, 4.5]",3890325,0,True,,,1.8554436,,Right Foot,,,"[7.9, 31.5]",,Ground Pass,,28.13201,,,,Felix Wiedwald,23269.0,,,,,Free Kick,1,From Free Kick,Santiago García,26359.0,Left Back,3,Werder Bremen,176,['528ce944-93dc-4a5e-aefa-da4dc5ecec5c'],21,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:21.250,Pass,
,,,,,,,,,,,,,,,,1.649232,,,,,,,,,,,,f0f761f1-feca-4b85-bb34-cd5d0c6b0968,19,,,"[12.3, 32.2]",3890325,0,,,,1.2720302,,Left Foot,,,"[20.4, 58.5]",,Ground Pass,,27.519085,,,,Alejandro Gálvez Jimena,6924.0,,,,,,1,From Free Kick,Felix Wiedwald,23269.0,Goalkeeper,3,Werder Bremen,176,['0a63f290-3ab2-4f61-89ae-e1864973e0c5'],25,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:25.150,Pass,
,,,,,,,,,,,,,,,,2.445029,,,,,,,,,,,,99377f45-9354-4a2a-bc2b-2afb1a708575,22,,,"[23.5, 50.6]",3890325,0,,,,-1.4339938,,Right Foot,,,"[28.8, 12.1]",,Ground Pass,,38.863094,,,,Jannik Vestergaard,8815.0,,,,,,1,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,3,Werder Bremen,176,['9ab4b999-296e-4f8a-ba98-5fb361f2fc3f'],28,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:28.886,Pass,
,,,,,,,,,,,,,,,,3.37571,,,,,,,,,,,,a3f3a088-559a-4233-be1d-ee32264a5a90,25,,,"[28.0, 12.1]",3890325,0,,,,1.5184633,,Right Foot,,,"[30.2, 54.1]",,Ground Pass,,42.05758,,,,Alejandro Gálvez Jimena,6924.0,,True,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,3,Werder Bremen,176,['aeb63402-9d6f-4b16-90d2-f9d7cd1b69fc'],32,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:32.363,Pass,
,,,,,,,,,,,,,,,,1.915525,,,,,,,,,,,,956aac75-0071-4da3-b44b-6a8d4ff34421,28,,,"[33.4, 58.3]",3890325,0,,,,-1.616741,,Right Foot,,,"[31.4, 14.8]",,Ground Pass,,43.54595,,,,Jannik Vestergaard,8815.0,,True,,,,1,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,3,Werder Bremen,176,['d087fd04-e37f-499c-8950-6b0d6211f7e7'],38,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:38.830,Pass,
,,,,,,,,,,,,,,,,1.927129,,,,,,,,,,,,b892196f-3e48-4350-8356-4ca3dee14353,31,,,"[38.8, 24.8]",3890325,0,,,,1.2934777,,Right Foot,,,"[50.3, 65.2]",,Ground Pass,,42.00488,,,,Alejandro Gálvez Jimena,6924.0,,True,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,3,Werder Bremen,176,['827148b1-f5a3-4ad6-b984-40949ebd0b23'],45,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:45.177,Pass,
,,,,,,,,,,,,,,,,0.906525,,,,,,,,,,,,cb75f7df-9a6c-4319-a814-a0ebf24e881f,34,,,"[57.9, 71.1]",3890325,0,,,,-0.9436723,,Right Foot,,,"[70.8, 53.3]",,Ground Pass,,21.982948,,,,Fin Bartels,8389.0,,,,,,1,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,3,Werder Bremen,176,['bbccb02e-15ef-4713-9bc3-8787f806f3ab'],48,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:48.740,Pass,
,,,,,,,,,,,,,,,,1.450022,,,,,,,,,,,,dba87b36-d4d2-4e01-9b01-ba99357705e1,37,,,"[63.9, 56.6]",3890325,0,,,,2.5503006,,Right Foot,,,"[49.9, 66.0]",,Ground Pass,,16.862978,,,,Alejandro Gálvez Jimena,6924.0,,,,,,1,From Free Kick,Fin Bartels,8389.0,Right Center Forward,3,Werder Bremen,176,['56631687-9921-43bd-9e5e-4ee7fee2ec8a'],51,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:51.724,Pass,
,,,,,,,,,,,,,,,,1.254828,,,,,,,,,,,,ac0259b0-ba23-4764-a31a-ddedcfd7f208,39,,,"[49.2, 66.3]",3890325,0,,,,-1.9343232,,Right Foot,,,"[42.2, 47.9]",,Ground Pass,,19.686544,,,,Jannik Vestergaard,8815.0,,,,,,1,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,3,Werder Bremen,176,['96633834-f1fe-4c70-81ee-6436f59685cc'],53,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:53.174,Pass,
,,,,,,,,,,,,,,,,1.209624,,,,,,,,,,,,706e50a6-ef63-4371-a049-7469fa2651bf,42,,,"[48.6, 45.0]",3890325,0,,,,-0.30092025,,Right Foot,,,"[74.7, 36.9]",,Ground Pass,,27.328007,,,,Fin Bartels,8389.0,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,3,Werder Bremen,176,['5aa329ca-5050-441f-8087-d54cb8ee1f7b'],59,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:59.415,Pass,
,,,,,,,,,,,,,,,,0.760877,,,,,,,,,,,,6a5b589e-274b-44a2-a480-44f8fadd665f,44,,,"[74.7, 36.9]",3890325,1,,,,-3.051946,,Right Foot,,,"[65.8, 36.1]",,Ground Pass,,8.935883,,,,Clemens Fritz,20010.0,,,,,,1,From Free Kick,Fin Bartels,8389.0,Right Center Forward,3,Werder Bremen,176,['1dfecc96-2c96-4e9b-aef1-e57208edd341'],0,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:00.625,Pass,
,,,,,,,,,,,,,,,,1.928444,,,,,,,,,,,,9e9039e6-6494-40f0-9c8f-9ea1215f1d1e,47,,,"[67.6, 36.1]",3890325,1,,,,0.33355746,,Right Foot,,,"[100.5, 47.5]",,High Pass,,34.819103,,,,Florian Grillitsch,11396.0,,,Through Ball,True,,1,From Free Kick,Clemens Fritz,20010.0,Center Defensive Midfield,3,Werder Bremen,176,['8eb05116-bad0-4de4-9e2b-d49e37dda2d6'],2,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:02.210,Pass,
,,,,,,,,,,,,,,,,5.231064,,,,,,,,,,,,60b3283c-6e73-48b5-9b1e-117e17e1118a,53,,,"[120.0, 80.0]",3890325,1,,,,-1.8657182,,Right Foot,,,"[96.7, 3.3]",,High Pass,,80.160965,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Zlatko Junuzović,8762.0,Center Attacking Midfield,4,Werder Bremen,176,['b25d4c4e-bd2c-4f4e-9276-60b46e08fc28'],33,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:33.041,Pass,
,,,,,,,,,,,,,,,,0.786279,,,,,,,,,,,,e84e785b-13e8-439d-92e6-e91ae20e07ec,57,,,"[22.5, 77.4]",3890325,1,,,,-2.7435784,,Left Foot,,,"[13.7, 73.7]",,Ground Pass,,9.546204,,,,Oliver Sorg,12316.0,,,,,,1,Regular Play,Kenan Karaman,8541.0,Left Wing,5,Hannover 96,178,"['41810cb9-3de7-4751-893b-94db842fc786', 'ae7982fa-d262-4acc-8ad8-59aedbeac1cf']",40,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:40.705,Pass,True
,,,,,,,,,,,,,,,,1.824021,,,,,,,,,,,,6e05ad6a-58ba-41e2-8570-57dbdb81f520,60,,,"[16.4, 78.0]",3890325,1,,,,-0.07380933,,Right Foot,,,"[44.8, 75.9]",,High Pass,,28.477535,,,,Leon Andreasen,400613.0,,,,,,1,Regular Play,Oliver Sorg,12316.0,Right Back,5,Hannover 96,178,['727d0f1d-1082-46b3-8b5f-93d73ae706dc'],43,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:43.096,Pass,
,,,,,,,,,,,,,,,,1.803877,,,,,,,,,,,,d5d072e4-7890-4aeb-a317-a23aad43c7d0,64,,,"[50.2, 77.2]",3890325,1,,,,-0.10673567,,Right Foot,,,"[78.2, 74.2]",,Low Pass,,28.160255,,Incomplete,,Artur Sobiech,11845.0,,,,,,1,Regular Play,Leon Andreasen,400613.0,Right Wing,5,Hannover 96,178,"['0a7672f2-6256-4f4d-8ca1-99a00955ff97', '0a7b4b53-ce52-4c72-9614-4851f4e639c3', '8acd343d-459d-4a2f-a414-e82c026f2272']",46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:46.559,Pass,True
,,,,,,,,,,,,,,,,1.161294,,,,,,,,,,,,03ab3208-eb95-446b-81e6-2718fdaadf08,73,,,"[45.4, 67.0]",3890325,1,,,,-1.5933489,,Right Foot,,,"[45.1, 53.7]",,Ground Pass,,13.303383,,,,Salif Sané,5664.0,,,,,,1,Regular Play,Leon Andreasen,400613.0,Right Wing,5,Hannover 96,178,['84db35ca-8338-4b05-9a8e-6eabf67eef79'],55,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:55.190,Pass,
,,,,,,,,,,,,,,,,0.553973,,,,,,,,,,,,c69e1594-3de6-415d-b090-167ada71c3e6,81,,,"[65.8, 33.4]",3890325,1,,,,-1.7681919,,Left Foot,,,"[63.2, 20.4]",,Ground Pass,,13.257451,,,,Ulisses Alexandre Garcia Lopes,22043.0,,,,,,1,Regular Play,Clemens Fritz,20010.0,Center Defensive Midfield,6,Werder Bremen,176,['83dd79f3-73f2-46b7-a929-0c4208fc5900'],59,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:59.326,Pass,
,,,,,,,,,,,,,,,,0.90694,,,,,,,,,,,,e3b2086e-7e28-4493-afd7-b31a039801f9,85,,,"[64.6, 17.3]",3890325,2,,,,-1.2613403,,Left Foot,,,"[69.3, 2.6]",,Ground Pass,,15.433082,,,,Santiago García,26359.0,,,,,,1,Regular Play,Ulisses Alexandre Garcia Lopes,22043.0,Left Center Midfield,6,Werder Bremen,176,"['a024367c-5c6a-4728-8d18-2b276eb414b9', 'a41ecb85-cab7-485e-b306-6959cf1656da']",1,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:01.439,Pass,True
,,,,,,,,,,,,,,,,3.315691,,,,,,,,,,,,a70c94c4-c1da-4b46-a317-179bd7266d4a,93,,,"[92.1, 2.0]",3890325,2,,,,0.12126586,,Left Foot,,,"[120.0, 5.4]",,Ground Pass,,28.106405,,Out,,Anthony Ujah,12624.0,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,6,Werder Bremen,176,['ee086342-9dca-49b8-8fd3-3c31b26dc48b'],7,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:07.421,Pass,
,,,,,,,,,,,,,,,,5.259214,,,,,,,,,,,,b7f29747-73f5-43dc-9d41-f9e98d656205,97,,,"[7.0, 44.1]",3890325,2,,,,-0.465837,,Right Foot,,,"[80.0, 7.4]",,High Pass,,81.70612,,Incomplete,,Kenan Karaman,8541.0,,,,,Goal Kick,1,From Goal Kick,Ron-Robert Zieler,8947.0,Goalkeeper,7,Hannover 96,178,"['cf577138-8203-4260-908a-2fc3dc075d65', 'd9c49f05-6f7b-4cfd-a97a-675302aec94d']",39,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:39.244,Pass,
,,,,,,,,,,,,,,,,1.847361,,,,,,,,,,,,d9c49f05-6f7b-4cfd-a97a-675302aec94d,99,,,"[40.1, 72.7]",3890325,2,,,,-0.5185124,,Right Foot,,,"[74.1, 53.3]",,High Pass,,39.14537,,Incomplete,,Florian Grillitsch,11396.0,,,,,Recovery,1,From Goal Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,7,Hannover 96,178,"['22fd83b8-e380-474f-88c9-595295f22504', 'b7f29747-73f5-43dc-9d41-f9e98d656205', 'ee4c95a2-4b8f-4e16-a913-7ff610780bbe']",44,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:44.503,Pass,
,,,,,,,,,,,,,,,,1.506524,,,,,,,,,,,,ee4c95a2-4b8f-4e16-a913-7ff610780bbe,102,,,"[46.0, 26.8]",3890325,2,,,True,-0.069253236,,,,,"[63.3, 25.6]",,High Pass,,17.341568,,Incomplete,,Artur Sobiech,11845.0,,,,,Recovery,1,From Goal Kick,Christian Schulz,400614.0,Left Center Back,7,Hannover 96,178,"['3bd36b74-2036-499a-af2c-6e938023052c', '593bb9d5-1d23-4dd9-a7d8-c15775bcea7b', 'aa89dac0-6add-4e76-a862-2da115add60d', 'd9c49f05-6f7b-4cfd-a97a-675302aec94d']",46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:46.350,Pass,True
,,,,,,,,,,,,,,,,0.38137,,,,,,,,,,,,3bd36b74-2036-499a-af2c-6e938023052c,105,,,"[56.8, 54.5]",3890325,2,,,True,1.5385494,,,,,"[57.1, 63.8]",,Low Pass,,9.304837,,,,Florian Grillitsch,11396.0,,,,,Recovery,1,From Goal Kick,Clemens Fritz,20010.0,Center Defensive Midfield,7,Hannover 96,178,"['b5755b70-82b0-46a0-901b-d6e396289c0d', 'd6c1f9a4-a9ff-4ef4-8fdc-b5096970b463', 'ee4c95a2-4b8f-4e16-a913-7ff610780bbe']",47,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:47.857,Pass,True
,,,,,,,,,,,,,,,,2.11026,,,,,,,,,,,,152c21ab-0f22-45b8-9a61-d75569ff011e,109,,,"[56.3, 25.6]",3890325,2,,,,2.1664157,,Right Foot,,,"[42.0, 46.7]",,Ground Pass,,25.489214,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,Recovery,1,From Goal Kick,Manuel Schmiedebach,8543.0,Right Defensive Midfield,7,Hannover 96,178,['de5bf5b1-31b9-4425-bbeb-860ed7004b26'],50,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:50.165,Pass,
,,,,,,,,,,,,,,,,2.399571,,,,,,,,,,,,7c6abdf7-842f-4332-b99b-5a9f58e864fe,112,,,"[42.2, 47.5]",3890325,2,,,,1.3184783,,Right Foot,,,"[48.8, 73.1]",,Ground Pass,,26.437096,,,,Oliver Sorg,12316.0,,,,,,1,From Goal Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,7,Hannover 96,178,['4b451afb-46a4-439b-b2e3-a537b3a91f47'],52,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:52.755,Pass,
,,,,,,,,,,,,,,,,0.832925,,,,,,,,,,,,acb3788d-d99b-4e1a-911f-16d2b809dfbe,115,,,"[48.8, 73.1]",3890325,2,,,,-1.205049,,Right Foot,,,"[54.2, 59.0]",,Ground Pass,,15.098676,,,,Salif Sané,5664.0,,,,,,1,From Goal Kick,Oliver Sorg,12316.0,Right Back,7,Hannover 96,178,['1ed8a4d0-b490-49bd-a8fb-1fe1759494dc'],55,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:55.235,Pass,
,,,,,,,,,,,,,,,,0.98687,,,,,,,,,,,,fddc475d-518c-492a-914b-ba1479a2770c,117,,,"[53.7, 56.9]",3890325,2,,,,0.6503037,,Right Foot,,,"[65.4, 65.8]",,Ground Pass,,14.70034,,Incomplete,,Leon Andreasen,400613.0,,,,,,1,From Goal Kick,Salif Sané,5664.0,Left Defensive Midfield,7,Hannover 96,178,"['781d8b8d-040a-45fe-93c8-054b66ec1969', '9424221d-34e7-4b83-a850-623a1904d584']",56,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:56.068,Pass,
,,,,,,,,,,,,,,,,0.577736,,,,,,,,,,,,d61af97b-b39d-46a1-94d3-3a9e9ef0e3c9,122,,,"[61.0, 7.7]",3890325,2,,,,1.598567,,Left Foot,,,"[60.7, 18.5]",,Ground Pass,,10.804166,,,,Zlatko Junuzović,8762.0,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,8,Werder Bremen,176,"['0508d102-91eb-42ba-90c8-39da3baeab33', 'a0ec5cd9-1f99-45dc-9d4f-49bcbb3d2879']",58,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:58.538,Pass,True
,,,,,,,,,,,,,,,,0.782143,,,,,,,,,,,,f24267c0-36bd-4bf2-abdd-10fa48cd6933,125,,,"[60.4, 18.8]",3890325,2,,,,-0.6159851,,Right Foot,,,"[69.3, 12.5]",,Ground Pass,,10.904128,,,,Santiago García,26359.0,,,,,,1,Regular Play,Zlatko Junuzović,8762.0,Center Attacking Midfield,8,Werder Bremen,176,['d54c6820-d769-41a3-ba04-72805583ca02'],59,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:59.609,Pass,
,,,,,,,,,,,,,,,,1.281186,,,,,,,,,,,,d4a8f923-6b15-48ad-b9e9-bff2153d5f15,129,,,"[73.7, 15.1]",3890325,3,,,,1.5412691,,Right Foot,,,"[74.4, 38.8]",,Ground Pass,,23.710335,,,,Florian Grillitsch,11396.0,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,8,Werder Bremen,176,"['9ca409eb-fdc0-4414-9d34-b599ac89243b', 'febcfe13-350e-4ffc-85cb-669e4c3374a8']",1,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:01.260,Pass,True
,,,,,,,,,,,,,,,,2.516059,,,,,,,,,,,,c38b681a-73e8-4640-a93e-9ab781da40e1,132,,,"[77.2, 35.3]",3890325,3,,,,1.001279,,Left Foot,,,"[95.0, 63.1]",,Ground Pass,,33.0103,,,,Theodor Gebre Selassie,8396.0,,,,,,1,Regular Play,Florian Grillitsch,11396.0,Right Center Midfield,8,Werder Bremen,176,['fef728a5-d278-4d61-b48d-64817155e3c8'],3,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:03.559,Pass,
