50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.954188,,,,,,,,,,,,,7b3e0805-e0ae-4a02-8060-e65e3658d356,3349,,,"[113.1, 69.0]",3890507,84,,,,,2.8717434,,Left Foot,,,"[94.3, 74.2]",,Ground Pass,,19.505896,,,,Łukasz Piszczek,5658.0,,,,,,2,Regular Play,Christian Pulisic,8246.0,Right Wing Back,160,Borussia Dortmund,180,['a0e4d833-d22c-4c87-b5f2-85e444045195'],21,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:21.508,Pass,
,,,,,,,,,,,,,,,,1.393868,,,,,,,,,,,,,23b6101e-5625-4a81-9cd4-6d150654ece3,3351,,,"[93.6, 74.3]",3890507,84,,,,,-2.6537561,,Right Foot,,,"[83.8, 69.1]",,Ground Pass,,11.094143,,,,Julian Weigl,8816.0,,,,,,2,Regular Play,Łukasz Piszczek,5658.0,Right Center Back,160,Borussia Dortmund,180,['7f31cb2e-c19c-4f4f-be60-e885ad465552'],23,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:23.462,Pass,
,,,,,,,,,,,,,,,,1.394291,,,,,,,,,,,,,a3a6b428-5153-4bf9-95ff-56c190f3d85b,3354,,,"[83.3, 66.5]",3890507,84,,,,,-1.7782925,,Right Foot,,,"[76.5, 34.2]",,Ground Pass,,33.00803,,,,Gonzalo Castro Randon,8233.0,,,,,,2,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,160,Borussia Dortmund,180,['cc66dde8-e0e3-4946-94bb-2b7283adddb7'],25,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:25.834,Pass,
,,,,,,,,,,,,,,,,1.105713,,,,,,,,,,,,,60a85459-102d-494a-99a5-9c0e5a9c2ed7,3358,,,"[75.6, 45.0]",3890507,84,,,,,-0.3191396,,Right Foot,,,"[87.1, 41.2]",,Ground Pass,,12.111565,,,,Shinji Kagawa,5684.0,,,,,,2,Regular Play,Gonzalo Castro Randon,8233.0,Left Center Midfield,160,Borussia Dortmund,180,['e25ea16d-cb50-4d9b-90ae-03c935cf2aee'],31,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:31.910,Pass,
,,,,,,,,,,,,,,,,0.151151,,,,,,,,,,,,,797464a3-80e4-4836-95ed-2ec041b73480,3361,,,"[89.9, 40.8]",3890507,84,,,,,1.012197,,Left Foot,,,"[90.9, 42.4]",,Ground Pass,,1.8867962,,Incomplete,,Christian Pulisic,8246.0,,,,,,2,Regular Play,Shinji Kagawa,5684.0,Right Center Midfield,160,Borussia Dortmund,180,"['c193458d-a582-47b7-8c2e-0b01f5c32296', 'c7988c49-8d3e-4d06-9ff2-105e9ad2afdc']",34,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:34.051,Pass,
,,,,,,,,,,,,,,,,0.831264,,,,,,,,,,,,,71f5827c-1fb1-4ad3-8ab9-7f17eb226ce0,3367,,,"[19.1, 41.7]",3890507,84,,,,,-0.7505864,,Right Foot,,,"[29.5, 32.0]",,Ground Pass,,14.221462,,,,Clemens Fritz,20010.0,,,,,Recovery,2,Regular Play,Jannik Vestergaard,8815.0,Center Back,160,Borussia Dortmund,180,['2143484a-1ae7-4d62-88e2-243399f942d6'],36,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:39:36.147,Pass,
,,,,,,,,,,,,,,,,0.151592,,,,,,,,,,,,,6eb8f789-a200-4480-951d-346fe78b2b20,3370,,,"[41.5, 25.7]",3890507,84,,,,,-1.2277724,,Right Foot,,,"[42.0, 24.3]",,Ground Pass,,1.4866068,,Incomplete,,Levin Mete Öztunali,8554.0,,,,,,2,Regular Play,Clemens Fritz,20010.0,Right Defensive Midfield,160,Borussia Dortmund,180,"['44bd4796-316d-4e7f-928a-64a608d2dde2', 'e47bd77e-6094-487a-a331-b87f214c9e4a']",39,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:39:39.218,Pass,
,,,,,,,,,,,,,,,,0.908858,,,,,,,,,,,,,090a4673-0b6e-44cb-9116-7536fad86714,3374,,,"[101.7, 70.0]",3890507,84,,,,,-1.3965259,7ff7cbf9-a417-4214-af00-934af08d8aeb,Right Foot,,,"[104.2, 55.8]",,Ground Pass,,14.418391,,,,Christian Pulisic,8246.0,True,,,,,2,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,160,Borussia Dortmund,180,['df15cceb-7365-4332-96bb-5a3f91a872e1'],43,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:43.341,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,d590d26c-fdcb-4f23-8319-fa1380b8cbb0,3382,,,"[6.0, 36.0]",3890507,85,,True,,,-0.6585115,,Right Foot,,,"[19.7, 25.4]",,Ground Pass,,17.32195,,,,Janek Sternberg,40479.0,,,,,Goal Kick,2,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,161,Werder Bremen,176,['f378792d-df82-4148-bc3e-d86416881000'],13,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:40:13.877,Pass,
,,,,,,,,,,,,,,,,3.087747,,,,,,,,,,,,,d11a1d93-6646-49e2-940c-c763b9469625,3385,,,"[19.7, 25.4]",3890507,85,,,,,2.3738918,,Left Foot,,,"[8.2, 36.5]",,Ground Pass,,15.983116,,,,Felix Wiedwald,23269.0,,,,,,2,From Goal Kick,Janek Sternberg,40479.0,Left Back,161,Werder Bremen,176,['29c93133-6069-4443-a4b2-6754bf669c1c'],17,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:40:17.077,Pass,
,,,,,,,,,,,,,,,,3.02378,,,,,,,,,,,,,5f41789a-34e5-4dc9-adfc-3c6839078c0d,3387,,,"[8.0, 36.5]",3890507,85,,,,,0.017645227,,Right Foot,,,"[42.0, 37.1]",,High Pass,,34.005295,,,,Jannik Vestergaard,8815.0,,,,,,2,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,161,Werder Bremen,176,['f071c36c-381a-453c-9c2b-3486654e3fe4'],20,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:40:20.165,Pass,
,,,,,,,,,,,,,,,,2.394023,,,,,,,,,,,,,9d012f32-70a8-4a2f-a7bd-5fa2135d757f,3389,,,"[42.0, 37.1]",3890507,85,,,,,2.0296707,,Head,,,"[33.7, 53.9]",,High Pass,,18.738462,,,,Alejandro Gálvez Jimena,6924.0,,,,,,2,From Goal Kick,Jannik Vestergaard,8815.0,Left Center Back,161,Werder Bremen,176,['0743da2a-fbaa-4d1c-b257-7128a8ce5b9d'],23,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:40:23.189,Pass,
,,,,,,,,,,,,,,,,1.485175,,,,,,,,,,,,,effac0da-8ee9-4435-90d4-b3c15bd56151,3391,,,"[33.7, 53.9]",3890507,85,,,,,-1.2694511,,Right Foot,,,"[38.3, 39.1]",,High Pass,,15.498387,,,,Jannik Vestergaard,8815.0,,,,,,2,From Goal Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,161,Werder Bremen,176,['8757b165-efcf-4c54-a28e-8e94e6d28fab'],25,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:40:25.583,Pass,
,,,,,,,,,,,,,,,,1.9046,,,,,,,,,,,,,e53d6758-9f8f-49e8-8d23-98e24246dbe4,3393,,,"[38.3, 39.1]",3890507,85,,,,,-0.26060238,,Head,,,"[53.3, 35.1]",,High Pass,,15.524175,,Incomplete,,Lukas Fröde,9257.0,,,,,,2,From Goal Kick,Jannik Vestergaard,8815.0,Left Center Back,161,Werder Bremen,176,"['8496579c-cdc1-491d-9963-348e651ce27e', 'f67f8b91-7f7b-482b-bcc9-a29d5abf6c5d']",27,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:40:27.068,Pass,
,,,,,,,,,,,,,,,,1.172646,,,,,,,,,,,,,8aa9575a-e570-49d3-9e0d-c1bd2cd12f84,3398,,,"[64.4, 41.8]",3890507,85,,,,,3.048529,,Right Foot,,,"[49.4, 43.2]",,Ground Pass,,15.065191,,,,Matthias Ginter,8808.0,,,,,,2,Regular Play,Christian Pulisic,8246.0,Right Wing Back,162,Borussia Dortmund,180,['5f1a9a5d-4c57-42ce-84a7-d4e9fdb2c007'],30,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:30.391,Pass,
,,,,,,,,,,,,,,,,1.862096,,,,,,,,,,,,,9eb67cd0-4e7e-41b8-aca6-1e7ab25bc769,3401,,,"[49.4, 43.2]",3890507,85,,,,,1.627258,,Right Foot,,,"[48.1, 66.2]",,Ground Pass,,23.03671,,,,Łukasz Piszczek,5658.0,,,,,,2,Regular Play,Matthias Ginter,8808.0,Center Back,162,Borussia Dortmund,180,['f34a8a73-f3bd-49dd-94dc-7ca81a6e2713'],31,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:31.684,Pass,
,,,,,,,,,,,,,,,,0.189685,,,,,,,,,,,,,df1669db-78a3-47bd-ac1d-2b6f85334fce,3404,,,"[48.3, 67.3]",3890507,85,,,,,0.0,,Right Foot,,,"[49.8, 67.3]",,Low Pass,,1.5,,Incomplete,,,,,,,,,2,Regular Play,Łukasz Piszczek,5658.0,Right Center Back,162,Borussia Dortmund,180,['1f6dc333-36a8-4d4b-8303-db12030e5b88'],35,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:35.476,Pass,
,,,,,,,,,,,,,,,,1.765341,,,,,,,,,,,,,20833387-ad82-45d9-8871-76beaa28ed04,3406,,,"[65.1, 80.0]",3890507,85,,,,,-0.4636476,,,,,"[91.3, 66.9]",,High Pass,,29.29249,,Incomplete,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,Throw-in,2,From Throw In,Łukasz Piszczek,5658.0,Right Center Back,163,Borussia Dortmund,180,"['525f0591-65b6-43c4-ba59-dd84a8e96b7e', 'bafdf6b7-e970-4e8a-b1b0-f6624dac505b']",50,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:50.853,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,bafdf6b7-e970-4e8a-b1b0-f6624dac505b,3408,,,"[28.8, 13.2]",3890507,85,,,,,1.1189824,,Head,,,"[35.4, 26.8]",,Low Pass,,15.116878,,,,Alejandro Gálvez Jimena,6924.0,,,,,Recovery,2,From Counter,Jannik Vestergaard,8815.0,Left Center Back,164,Werder Bremen,176,"['20833387-ad82-45d9-8871-76beaa28ed04', 'c3af6523-d411-4d71-8952-d3ec4a770723']",52,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:40:52.618,Pass,
,,,,,,,,,,,,,,,,2.32,,,,,,,,,,,,,baea23a9-d286-4819-9220-89e75f0d5a8c,3411,,,"[39.7, 32.0]",3890507,85,,,,,0.6342421,,Right Foot,,,"[65.8, 51.2]",,Ground Pass,,32.40139,,,,Melvyn Lorenzen,8369.0,,,,,,2,From Counter,Alejandro Gálvez Jimena,6924.0,Right Center Back,164,Werder Bremen,176,['f2e20988-834b-450f-a02f-a710b5be4dd2'],55,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:40:55.460,Pass,
,,,,,,,,,,,,,,,,1.03974,,,,,,,,,,,,,2d069b32-d2cf-40e4-80e8-f1d59b51e011,3416,,,"[88.5, 40.7]",3890507,86,,,,,-0.039978687,,Right Foot,,,"[103.5, 40.1]",,Ground Pass,,15.011995,,,,Lukas Fröde,9257.0,,,,,,2,From Counter,Melvyn Lorenzen,8369.0,Right Wing,164,Werder Bremen,176,"['03acb0a1-7cd8-4860-85cc-4873aa39fd93', '30e775fa-72f9-4205-a861-17a3194bd515']",1,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:41:01.092,Pass,True
,,,,,,,,,,,,,,,,2.422404,,,,,,,,,,,,,9547a8fd-0ed4-42bb-97ec-fcd2bcd65303,3421,,,"[11.9, 43.5]",3890507,86,,,,,0.810393,,Keeper Arm,,,"[23.6, 55.8]",,Ground Pass,,16.975864,,,,Matthias Ginter,8808.0,,,,,,2,Regular Play,Roman Bürki,8225.0,Goalkeeper,165,Borussia Dortmund,180,['e627345e-cd18-4c8f-831d-79927ee8821d'],6,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:06.365,Pass,
,,,,,,,,,,,,,,,,1.941425,,,,,,,,,,,,,8a10a486-d8e5-4aef-afff-b7e16a9d2ec9,3424,,,"[25.4, 60.9]",3890507,86,,,,,0.48615184,,Right Foot,,,"[50.0, 73.9]",,Ground Pass,,27.82373,,,,Christian Pulisic,8246.0,,,,,,2,Regular Play,Matthias Ginter,8808.0,Center Back,165,Borussia Dortmund,180,['0f731194-b5d5-497c-94b6-d6f5757fb60b'],9,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:09.123,Pass,
,,,,,,,,,,,,,,,,1.388472,,,,,,,,,,,,,f7be3acf-9cec-4689-8867-e77d5c87c1b1,3427,,,"[52.8, 75.6]",3890507,86,,,,,-3.0654688,,Right Foot,,,"[29.2, 73.8]",,Ground Pass,,23.668545,,,,Łukasz Piszczek,5658.0,,,,,,2,Regular Play,Christian Pulisic,8246.0,Right Wing Back,165,Borussia Dortmund,180,['97058fcc-dc47-4e16-ab87-44d56f60e9c1'],15,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:15.511,Pass,
,,,,,,,,,,,,,,,,1.944774,,,,,,,,,,,,,c2f892eb-0ee3-490a-91ed-b08b7b56b9fb,3430,,,"[29.2, 73.6]",3890507,86,,,,,-2.0926995,,Right Foot,,,"[13.5, 46.3]",,Ground Pass,,31.492538,,,,Roman Bürki,8225.0,,,,,,2,Regular Play,Łukasz Piszczek,5658.0,Right Center Back,165,Borussia Dortmund,180,['159d4e16-0ba8-474e-ab3d-3b52ff518abd'],17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:17.990,Pass,
,,,,,,,,,,,,,,,,1.797681,,,,,,,,,,,,,3f7c4108-5e7d-4cff-b0b2-16af6851d6c7,3433,,,"[13.5, 46.3]",3890507,86,,,,,-1.0703555,,Right Foot,,,"[24.0, 27.1]",,Ground Pass,,21.883556,,,,Sven Bender,8216.0,,,,,,2,Regular Play,Roman Bürki,8225.0,Goalkeeper,165,Borussia Dortmund,180,['6020ab93-5a60-4da6-b4c2-70ba97127096'],19,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:19.975,Pass,
,,,,,,,,,,,,,,,,1.378658,,,,,,,,,,,,,8aca32be-86ce-4689-9c00-f4adb77ca9a8,3436,,,"[22.3, 28.7]",3890507,86,,,,,2.3668702,,Left Foot,,,"[8.1, 42.6]",,Ground Pass,,19.870832,,,,Roman Bürki,8225.0,,,,,,2,Regular Play,Sven Bender,8216.0,Left Center Back,165,Borussia Dortmund,180,['cebd517e-acf1-4411-ba3e-4eb6482dd655'],23,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:23.399,Pass,
,,,,,,,,,,,,,,,,2.23325,,,,,,,,,,,,,39f0718a-b42d-4b6e-ab8f-0de716c46e08,3440,,,"[9.7, 38.0]",3890507,86,,,,,0.062142108,,Left Foot,,,"[54.7, 40.8]",,High Pass,,45.08703,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,,,,2,Regular Play,Roman Bürki,8225.0,Goalkeeper,165,Borussia Dortmund,180,"['2afa9028-fc26-46ed-ac12-4de11dd90492', '68c31be3-7f76-4263-a593-a35d125b00c0']",27,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:27.880,Pass,
,,,,,,,,,,,,,,,,1.931757,,,,,,,,,,,,,4faba069-00ce-4531-9ec6-6bef2c59e985,3449,,,"[72.5, 57.9]",3890507,86,,,,,0.72365856,,Right Foot,,,"[87.1, 70.8]",,Ground Pass,,19.482555,,,,Christian Pulisic,8246.0,,,,,,2,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Right Center Forward,165,Borussia Dortmund,180,"['a4282616-6bb8-4645-a862-31370a9b9fce', 'c755a3ba-4c2a-44dc-adc2-a379a88917a3']",36,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:36.215,Pass,True
,,,,,,,,,,,,,,,,0.027711,,,,,,,,,,,,,ed786c9e-47e5-4dbb-a88e-edc3e2fb94a5,3452,,,"[111.0, 62.0]",3890507,86,,,,,-1.4219064,,Right Foot,,,"[111.3, 60.0]",,Low Pass,,2.0223749,,Incomplete,,Shinji Kagawa,5684.0,,,,,,2,Regular Play,Christian Pulisic,8246.0,Right Wing Back,165,Borussia Dortmund,180,"['3097384a-f8e2-4bb6-b29f-bcfacacc302c', '6a01fb75-6fc1-4622-8524-4e0e81fb8e58']",41,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:41.071,Pass,
,,,,,,,,,,,,,,,,1.160436,,,,,,,,,,,,,97861801-e647-4c6d-b10c-673169e6d65a,3455,,,"[120.0, 80.0]",3890507,87,,,,,-2.542532,,Right Foot,,,"[105.5, 70.1]",,Ground Pass,,17.557335,,,,Shinji Kagawa,5684.0,,,,,Corner,2,From Corner,Henrikh Mkhitaryan,3275.0,Left Wing Back,166,Borussia Dortmund,180,['c3d2442e-a045-4916-99b6-d9bac9431ebd'],7,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:07.254,Pass,
,,,,,,,,,,,,,,,,0.696683,,,,,,,,,,,,,5fe7d5d4-bfee-4727-a4cf-e1d39244446b,3458,,,"[105.2, 70.1]",3890507,87,,,,,-1.6152115,,Right Foot,,,"[104.8, 61.1]",,Ground Pass,,9.008884,,,,Gonzalo Castro Randon,8233.0,,,,,,2,From Corner,Shinji Kagawa,5684.0,Right Center Midfield,166,Borussia Dortmund,180,['2e3ee986-8dc7-45cc-be9e-bc18a6390289'],8,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:08.877,Pass,
,,,,,,,,,,,,,,,,1.857405,,,,,,,,,,,,,3c988db1-eec7-4a9e-95b8-457e920b3947,3464,,,"[120.0, 80.0]",3890507,87,,,,,-2.9927027,,Right Foot,,,"[100.0, 77.0]",,Ground Pass,,20.22375,,,,Christian Pulisic,8246.0,,,,,Corner,2,From Corner,Henrikh Mkhitaryan,3275.0,Left Wing Back,167,Borussia Dortmund,180,['70db9d3f-b9f8-4355-a28f-1f3d35c9f9bd'],27,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:27.450,Pass,
,,,,,,,,,,,,,,,,1.169093,,,,,,,,,,,,,4b0ae61c-d85e-4fae-b90e-d9c177671b9a,3468,,,"[104.2, 77.8]",3890507,87,,,,,2.8694468,,Right Foot,,,"[99.9, 79.0]",,Ground Pass,,4.464303,,,,Henrikh Mkhitaryan,3275.0,,,,,,2,From Corner,Christian Pulisic,8246.0,Right Wing Back,167,Borussia Dortmund,180,['a66f5269-b942-4f26-92dc-9d80eac663f2'],30,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:30.827,Pass,
,,,,,,,,,,,,,,,,3.768172,,,,,,,,,,,,,f7310008-ef88-4248-a1eb-02cc03767a3c,3471,,,"[95.2, 75.2]",3890507,87,,,,,-1.2438375,,Left Foot,True,,"[114.7, 17.7]",,High Pass,,60.716553,,,,Pierre-Emerick Aubameyang,3712.0,,True,,,,2,From Corner,Henrikh Mkhitaryan,3275.0,Left Wing Back,167,Borussia Dortmund,180,['3efd7cfd-067b-458e-8c45-b55a06f2c487'],33,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:33.000,Pass,
,,,,,,,,,,,,,,,,1.310383,,,,,,,,,,,,,4b84cc8a-ff28-48c1-8070-284593de127b,3475,,,"[105.9, 8.4]",3890507,87,,,,,2.5449324,,Right Foot,,,"[100.6, 12.0]",,Ground Pass,,6.4070272,,,,Christian Pulisic,8246.0,,,,,,2,From Corner,Pierre-Emerick Aubameyang,3712.0,Left Center Forward,167,Borussia Dortmund,180,"['3322e533-4353-4b7b-90e5-3618b8e8ab1f', '5e505111-1ab8-4c02-b760-4a30db96a2c3']",39,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:39.190,Pass,True
,,,,,,,,,,,,,,,,0.952325,,,,,,,,,,,,,5994431e-37ce-42aa-864c-a82bad925b26,3479,,,"[101.3, 12.5]",3890507,87,,,,,1.6571198,,Right Foot,,,"[100.4, 22.9]",,Ground Pass,,10.438869,,,,Pierre-Emerick Aubameyang,3712.0,,,,,,2,From Corner,Christian Pulisic,8246.0,Right Wing Back,167,Borussia Dortmund,180,['12f968c1-0393-46b7-9472-5f724f7bf0bb'],41,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:41.301,Pass,
,,,,,,,,,,,,,,,,5.954284,,,,,,,,,,,,,ff0c24a1-fa49-45f3-83d7-b9efc155d02a,3489,,,"[6.0, 44.0]",3890507,88,,,,,-0.4747778,,Right Foot,,,"[73.9, 9.1]",,High Pass,,76.344086,,Incomplete,,,,,,,,Goal Kick,2,From Goal Kick,Felix Wiedwald,23269.0,Goalkeeper,168,Werder Bremen,176,['41e61eb7-00cf-4658-b403-9ec89c52a4ca'],0,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:43:00.207,Pass,
,,,,,,,,,,,,,,,,1.020989,,,,,,,,,,,,,b3643271-f767-4653-9b9c-7c527f62d2be,3492,,,"[54.6, 73.6]",3890507,88,,,,,0.10626486,,Right Foot,,,"[69.6, 75.2]",,Ground Pass,,15.085092,,,,Christian Pulisic,8246.0,,,,,,2,Regular Play,Łukasz Piszczek,5658.0,Right Center Back,169,Borussia Dortmund,180,['3d44299a-8303-4994-a12f-bcdc2d9e732a'],7,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:07.812,Pass,
,,,,,,,,,,,,,,,,1.279854,,,,,,,,,,,,,f9e9d4c4-de34-4e65-93a1-7ad261d22cfd,3495,,,"[68.5, 75.7]",3890507,88,,,,,3.0828369,,Right Foot,,,"[56.6, 76.4]",,Ground Pass,,11.92057,,,,Łukasz Piszczek,5658.0,,,,,,2,Regular Play,Christian Pulisic,8246.0,Right Wing Back,169,Borussia Dortmund,180,['d25a5693-1122-4090-bfa0-ddb6cecdc0df'],9,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:09.852,Pass,
,,,,,,,,,,,,,,,,1.792028,,,,,,,,,,,,,157299d5-62b6-48f1-97f8-eb3a1e4389f0,3498,,,"[53.2, 76.6]",3890507,88,,,,,-2.3738396,,Right Foot,,,"[35.9, 59.9]",,Ground Pass,,24.045374,,,,Matthias Ginter,8808.0,,,,,,2,Regular Play,Łukasz Piszczek,5658.0,Right Center Back,169,Borussia Dortmund,180,['c1258fbf-e0d0-45ad-9fff-069a50f1f039'],12,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:12.062,Pass,
,,,,,,,,,,,,,,,,2.862739,,,,,,,,,,,,,87feedf6-41e8-4bfc-8457-9193b7918dc4,3501,,,"[33.7, 50.1]",3890507,88,,,,,-1.1572354,,Left Foot,,,"[47.7, 18.2]",,Ground Pass,,34.836906,,,,Sven Bender,8216.0,,,,,,2,Regular Play,Matthias Ginter,8808.0,Center Back,169,Borussia Dortmund,180,['88568a18-197f-4439-b6b5-95760428186b'],15,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:15.657,Pass,
,,,,,,,,,,,,,,,,1.436994,,,,,,,,,,,,,0e3ae6a5-2a0b-404d-bdfc-61151d4b6f29,3504,,,"[44.8, 24.1]",3890507,88,,,,,0.5010134,,Right Foot,,,"[53.2, 28.7]",,Ground Pass,,9.577056,,,,Gonzalo Castro Randon,8233.0,,,,,,2,Regular Play,Sven Bender,8216.0,Left Center Back,169,Borussia Dortmund,180,['8da34dc4-5f49-4a00-90d3-60d30aacc721'],20,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:20.015,Pass,
,,,,,,,,,,,,,,,,1.286162,,,,,,,,,,,,,74e1368e-7cf3-4515-bbfb-c829e1ca9973,3508,,,"[53.6, 29.7]",3890507,88,,,,,1.896679,,Right Foot,,,"[48.7, 44.2]",,Low Pass,,15.305554,,,,Julian Weigl,8816.0,,,,,,2,Regular Play,Gonzalo Castro Randon,8233.0,Left Center Midfield,169,Borussia Dortmund,180,"['305744a9-24cb-4745-82e2-da2f319a9091', '39931474-9114-4118-af81-efefc33962e1']",22,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:22.262,Pass,True
,,,,,,,,,,,,,,,,1.115275,,,,,,,,,,,,,1f849b3e-6ca1-4743-a0db-cf6835da7c95,3511,,,"[50.4, 44.4]",3890507,88,,,,,0.124354996,,Right Foot,,,"[69.6, 46.8]",,Ground Pass,,19.349419,,,,Shinji Kagawa,5684.0,,,,,,2,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,169,Borussia Dortmund,180,['68a0ebd1-597b-44fb-ba8b-55a5dff39265'],24,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:24.267,Pass,
,,,,,,,,,,,,,,,,2.858506,,,,,,,,,,,,,c732b25b-328b-48b5-9792-e4e196e8c8ac,3514,,,"[69.9, 47.4]",3890507,88,,,,,1.3023437,,Right Foot,,,"[77.3, 74.3]",,Low Pass,,27.899282,,,,Christian Pulisic,8246.0,,,,,,2,Regular Play,Shinji Kagawa,5684.0,Right Center Midfield,169,Borussia Dortmund,180,"['9b6c849c-7a55-4be9-9e37-2e9e15f43124', 'f9f360b5-5d22-4255-88d5-1741142828f9']",25,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:25.382,Pass,True
,,,,,,,,,,,,,,,,1.149455,,,,,,,,,,,,,c5703fc3-6a3a-4472-854a-dcd2c69d7509,3517,,,"[105.9, 64.9]",3890507,88,,,,,-1.313178,,Left Foot,True,,"[110.3, 48.2]",,High Pass,,17.269917,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,,,,2,Regular Play,Christian Pulisic,8246.0,Right Wing Back,169,Borussia Dortmund,180,"['61badbff-a402-49b2-8c91-593aef485c7d', 'ad884a9a-428b-4b32-a5d6-43835638e62a']",33,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:33.012,Pass,
