50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,3.179514,,,,,,,,,,,,,,,a6d44281-2dd8-4d5a-9a3e-3d389bc0ab76,34,,"[41.0, 64.2]",3890302,0,,,,,-0.91440195,,Right Foot,,,"[83.6, 8.9]",,High Pass,,69.8058,Incomplete,,Tim Matavž,7852.0,,True,,,1,From Kick Off,Jeong-Ho Hong,40543.0,Right Center Back,2,Augsburg,172,"['6e46ae6f-d818-4b8c-ad26-82f93597024a', 'd1a957fc-a384-47da-959a-36d42196434e']",25,,,,,,,,,,,,,,,,Augsburg,172,00:00:25.254,Pass,
,,,,,,,,,,,,,,2.041262,,,,,,,,,,,,,,,d1a957fc-a384-47da-959a-36d42196434e,36,,"[36.5, 71.2]",3890302,0,,,,,0.54455173,,Head,,,"[43.6, 75.5]",,High Pass,,8.300602,,,Oliver Sorg,12316.0,,,,Recovery,1,Regular Play,Hiroki Sakai,3530.0,Right Back,3,Hannover 96,178,"['0e037e81-7086-47bf-a657-4d3200d93dc8', 'a6d44281-2dd8-4d5a-9a3e-3d389bc0ab76']",28,,,,,,,,,,,,,,,,Hannover 96,178,00:00:28.434,Pass,
,,,,,,,,,,,,,,1.33793,,,,,,,,,,,,,,,43e0e48d-22df-4d36-837c-5213fd12e2ee,39,,"[43.6, 76.3]",3890302,0,,,,True,2.7610862,,,,,"[37.1, 78.9]",,High Pass,,7.0007143,,,Hiroki Sakai,3530.0,,,,,1,Regular Play,Oliver Sorg,12316.0,Right Defensive Midfield,3,Hannover 96,178,"['21f769fd-f46f-4719-8b5d-b2b778e29f52', 'ab6de4a1-1bb9-4840-96dc-a6e662e96595']",30,,,,,,,,,,,,,,,,Hannover 96,178,00:00:30.475,Pass,True
,,,,,,,,,,,,,,0.777864,,,,,,,,,,,,,,,8bef1534-f4db-4cf3-8bdc-6803e416f21f,41,,"[38.6, 78.1]",3890302,0,,,,,-0.3909909,,Head,,,"[51.7, 72.7]",,Low Pass,,14.169333,,,Leon Andreasen,400613.0,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,3,Hannover 96,178,['0b216781-aa3d-41ec-8adb-564afbdee2ad'],31,,,,,,,,,,,,,,,,Hannover 96,178,00:00:31.937,Pass,
,,,,,,,,,,,,,,1.631328,,,,,,,,,,,,,,,708f1ee7-f9d4-4e56-b10a-4db8f87a5039,46,,"[70.4, 0.1]",3890302,0,,,,,2.8862722,,,,,"[40.9, 7.8]",,Low Pass,,30.488358,,,Ragnar Klavan,4174.0,,,,Throw-in,1,From Throw In,Konstantinos Stafylidis,4279.0,Left Back,4,Augsburg,172,['f20c5e07-e0d7-4f19-8252-a15ed85edb44'],38,,,,,,,,,,,,,,,,Augsburg,172,00:00:38.752,Pass,
,,,,,,,,,,,,,,1.457823,,,,,,,,,,,,,,,eaf3213b-ac88-414f-8911-87f80b297ee0,49,,"[36.9, 20.1]",3890302,0,,,,,1.6098009,,Left Foot,,,"[36.1, 40.6]",,Ground Pass,,20.515604,,,Jeong-Ho Hong,40543.0,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,4,Augsburg,172,['8904ed13-b272-4fc5-a11f-36a6fe0373db'],42,,,,,,,,,,,,,,,,Augsburg,172,00:00:42.663,Pass,
,,,,,,,,,,,,,,1.813882,,,,,,,,,,,,,,,a86b73ff-808c-4e60-9217-fbe9f7ad7852,52,,"[40.5, 53.1]",3890302,0,,,,,0.95360494,,Left Foot,,,"[51.5, 68.6]",,Ground Pass,,19.006578,,,Paul Verhaegh,8237.0,,,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,4,Augsburg,172,['fe1a0bdb-cf6f-4205-b775-7c5162e75a02'],45,,,,,,,,,,,,,,,,Augsburg,172,00:00:45.224,Pass,
,,,,,,,,,,,,,,0.615525,,,,,,,,,,,,,,,50c60df1-efd9-45f1-9f1e-958d44b0abb4,55,,"[56.7, 72.3]",3890302,0,,,,,0.15394467,,Right Foot,,,"[62.5, 73.2]",,Ground Pass,,5.8694124,,,Alexander Esswein,8574.0,,,,,1,From Throw In,Paul Verhaegh,8237.0,Right Back,4,Augsburg,172,['10399993-7e30-496b-992d-7b591a5fde84'],49,,,,,,,,,,,,,,,,Augsburg,172,00:00:49.199,Pass,
,,,,,,,,,,,,,,1.708019,,,,,,,,,,,,,,,e9923254-a96d-4592-b6e0-1803c83604f6,59,,"[61.5, 77.8]",3890302,0,,,,,-2.5710664,,Right Foot,,,"[42.8, 65.8]",,Ground Pass,,22.219135,,,Jeong-Ho Hong,40543.0,,,,,1,From Throw In,Alexander Esswein,8574.0,Right Wing,4,Augsburg,172,"['0e6c4667-b71a-4f30-bd72-6c4e42b8950d', '12daaf6a-2008-4972-a80a-42a5ec2c1b75']",50,,,,,,,,,,,,,,,,Augsburg,172,00:00:50.622,Pass,True
,,,,,,,,,,,,,,1.58664,,,,,,,,,,,,,,,dc55ce7d-694f-4c70-be11-69247eec81b6,62,,"[40.0, 64.1]",3890302,0,,,,,-1.5222907,,Right Foot,,,"[42.0, 22.9]",,Ground Pass,,41.248516,,,Ragnar Klavan,4174.0,,True,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,4,Augsburg,172,['7c298773-caf6-48dc-b6c3-002f2ce21fd2'],53,,,,,,,,,,,,,,,,Augsburg,172,00:00:53.456,Pass,
,,,,,,,,,,,,,,1.655226,,,,,,,,,,,,,,,51164444-79d4-4bfa-a44c-20059ad5555e,65,,"[42.5, 17.3]",3890302,0,,,,,-0.8615863,,Left Foot,,,"[54.6, 3.2]",,Ground Pass,,18.580097,,,Konstantinos Stafylidis,4279.0,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,4,Augsburg,172,['c4f4b401-c7eb-4f86-b3b5-ce5f1dd5e7b3'],56,,,,,,,,,,,,,,,,Augsburg,172,00:00:56.151,Pass,
,,,,,,,,,,,,,,1.224496,,,,,,,,,,,,,,,3c78690c-7128-433d-9b02-81956bcd3f03,68,,"[48.9, 5.3]",3890302,0,,,,,2.4625874,,Left Foot,,,"[37.5, 14.5]",,Ground Pass,,14.649232,,,Ragnar Klavan,4174.0,,,,,1,From Throw In,Konstantinos Stafylidis,4279.0,Left Back,4,Augsburg,172,['b4cbdc7a-3b17-4c25-8a3a-3d4feaeb9524'],58,,,,,,,,,,,,,,,,Augsburg,172,00:00:58.772,Pass,
,,,,,,,,,,,,,,1.257768,,,,,,,,,,,,,,,65700ca8-0dec-4d56-90cb-cf59e3037394,71,,"[36.8, 21.0]",3890302,1,,,,,1.548412,,Left Foot,,,"[37.4, 47.8]",,Ground Pass,,26.806715,,,Jeong-Ho Hong,40543.0,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,4,Augsburg,172,['4340f85a-d5bc-4896-a287-2f1583d2d066'],1,,,,,,,,,,,,,,,,Augsburg,172,00:01:01.211,Pass,
,,,,,,,,,,,,,,1.456449,,,,,,,,,,,,,,,bd78c275-5a3f-4ab6-92a9-595fb333ded9,74,,"[37.2, 55.2]",3890302,1,,,,,-1.5615087,,Right Foot,,,"[37.5, 22.9]",,Ground Pass,,32.30139,,,Ragnar Klavan,4174.0,,,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,4,Augsburg,172,['2a9b9b03-9ab9-46ba-86ba-c9c3b9640dca'],5,,,,,,,,,,,,,,,,Augsburg,172,00:01:05.513,Pass,
,,,,,,,,,,,,,,2.526845,,,,,,,,,,,,,,,852400b2-b602-4991-afbe-d24fd412c54d,77,,"[51.9, 19.3]",3890302,1,,,,,1.3380011,,Left Foot,,,"[64.3, 71.6]",,High Pass,,53.749886,,,Paul Verhaegh,8237.0,,True,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,4,Augsburg,172,['5ca37fe4-0afd-4626-8c10-cce567adb144'],11,,,,,,,,,,,,,,,,Augsburg,172,00:01:11.879,Pass,
,,,,,,,,,,,,,,1.243201,,,,,,,,,,,,,,,15cf992b-430e-4838-837d-2d1de552fd8c,80,,"[64.6, 73.2]",3890302,1,,,,,-0.52654165,,Right Foot,,,"[84.9, 61.4]",,Low Pass,,23.480417,Incomplete,,Tim Matavž,7852.0,,,,,1,From Throw In,Paul Verhaegh,8237.0,Right Back,4,Augsburg,172,"['3193eea9-5ea8-4a8c-a0b7-846542ec1482', '66961d30-3b90-492b-9f69-fa559c78cbbf']",16,,,,,,,,,,,,,,,,Augsburg,172,00:01:16.313,Pass,
,,,,,,,,,,,,,,1.161209,,,,,,,,,,,,,,,66961d30-3b90-492b-9f69-fa559c78cbbf,82,,"[35.2, 18.7]",3890302,1,,,,,-0.453066,,Left Foot,,,"[50.4, 11.3]",,Ground Pass,,16.90562,,,Edgar Prib,24914.0,,,,Recovery,1,From Throw In,Christian Schulz,400614.0,Left Center Back,4,Augsburg,172,"['15cf992b-430e-4838-837d-2d1de552fd8c', '4c7a573c-a3d4-4068-9fe8-4000b7a1c41d']",17,,,,,,,,,,,,,,,,Hannover 96,178,00:01:17.556,Pass,
,,,,,,,,,,,,,,1.666503,,,,,,,,,,,,,,,ae1adb7e-cbb1-434c-80d9-ad74a56e83ab,85,,"[49.4, 8.7]",3890302,1,,,,,0.6962732,,Left Foot,,,"[62.2, 19.4]",,Ground Pass,,16.683226,Incomplete,,Artur Sobiech,11845.0,,,,,1,From Throw In,Edgar Prib,24914.0,Left Wing,4,Augsburg,172,"['5be7bd62-1be4-43f7-b613-f65e82115e56', '9a32133b-0642-4cb2-adc6-fe2159071eb3']",18,,,,,,,,,,,,,,,,Hannover 96,178,00:01:18.944,Pass,
,,,,,,,,,,,,,,0.997817,,,,,,,,,,,,,,,5be7bd62-1be4-43f7-b613-f65e82115e56,87,,"[57.9, 60.7]",3890302,1,,,,,-1.2490457,,Right Foot,,,"[61.0, 51.4]",,Ground Pass,,9.803061,,,Dominik Kohr,8207.0,,,,Recovery,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,4,Augsburg,172,"['ae1adb7e-cbb1-434c-80d9-ad74a56e83ab', 'd2236d04-de52-4210-ac16-c207e7019c31']",20,,,,,,,,,,,,,,,,Augsburg,172,00:01:20.610,Pass,
,,,,,,,,,,,,,,1.080956,,,,,,,,,,,,,,,b2ed7283-4946-48b0-bec1-3131a4e1cbee,90,,"[61.8, 47.3]",3890302,1,,,,,-2.310612,,Right Foot,,,"[48.2, 32.4]",,Ground Pass,,20.173498,,,Ragnar Klavan,4174.0,,,,,1,From Throw In,Dominik Kohr,8207.0,Left Defensive Midfield,4,Augsburg,172,['82f5714d-5314-4481-bf38-4e72e7fc171a'],22,,,,,,,,,,,,,,,,Augsburg,172,00:01:22.548,Pass,
,,,,,,,,,,,,,,3.105624,,,,,,,,,,,,,,,ff4f10f0-4bbc-40d3-82ff-24a95b3ba4cf,93,,"[48.2, 31.4]",3890302,1,,,,,-0.7359336,,Left Foot,,,"[69.4, 12.2]",,Ground Pass,,28.602098,,,Konstantinos Stafylidis,4279.0,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,4,Augsburg,172,['fbacf86d-3227-42bb-9c63-6d52d92ba194'],23,,,,,,,,,,,,,,,,Augsburg,172,00:01:23.688,Pass,
,,,,,,,,,,,,,,1.26925,,,,,,,,,,,,,,,2f0f58c3-86de-4030-a959-b9c8fcf7d843,96,,"[87.9, 12.7]",3890302,1,,,,,0.98564816,,Left Foot,True,,"[104.0, 37.0]",,Ground Pass,,29.149614,,,Tim Matavž,7852.0,,,,,1,From Throw In,Konstantinos Stafylidis,4279.0,Left Back,4,Augsburg,172,['fd383689-1366-451e-b679-543eb8f660a2'],29,,,,,,,,,,,,,,,,Augsburg,172,00:01:29.375,Pass,
,,,,,,,,,,,,,,2.260473,,,,,,,,,,,,,,,706e9943-d02a-4d55-adb2-11b014a8fc18,107,,"[14.7, 76.3]",3890302,1,,,,,-0.05858391,,Right Foot,,,"[48.8, 74.3]",,High Pass,,34.1586,,,Artur Sobiech,11845.0,,,,,1,From Throw In,Oliver Sorg,12316.0,Right Defensive Midfield,4,Augsburg,172,"['32fab26f-3335-4023-bb63-73f12986e5db', '4908c7cd-5e01-4e55-bf2b-68f9778a4475']",38,,,,,,,,,,,,,,,,Hannover 96,178,00:01:38.506,Pass,True
,,,,,,,,,,,,,,1.974041,,,,,,,,,,,,,,,732baeb9-7018-4b5c-b661-3bdd085931ea,112,,"[43.8, 72.0]",3890302,1,,,,,2.9553697,,Left Foot,,,"[30.0, 74.6]",,Low Pass,,14.042791,Incomplete,,Oliver Sorg,12316.0,,,,,1,From Throw In,Artur Sobiech,11845.0,Center Forward,4,Augsburg,172,"['5a076a44-ee28-4279-9806-50c5bcc6b0a5', '6aabf590-6a92-481f-9210-13941ba63e95']",41,,,,,,,,,,,,,,,,Hannover 96,178,00:01:41.690,Pass,
,,,,,,,,,True,,,,,1.360053,,,,,,,,,,,,,,,5a076a44-ee28-4279-9806-50c5bcc6b0a5,114,,"[90.1, 5.5]",3890302,1,,,,,-3.0788732,,Right Foot,,,"[69.4, 4.2]",,Ground Pass,,20.740782,,,Konstantinos Stafylidis,4279.0,,,,Interception,1,From Throw In,Halil Altıntop,40462.0,Center Attacking Midfield,4,Augsburg,172,"['59f9cc8c-f685-48d7-a593-b88edca4cdba', '732baeb9-7018-4b5c-b661-3bdd085931ea']",43,,,,,,,,,,,,,,,,Augsburg,172,00:01:43.664,Pass,
,,,,,,,,,,,,,,1.550465,,,,,,,,,,,,,,,367f0e23-20b8-47b1-8968-cd20276fcc6f,118,,"[50.7, 80.0]",3890302,2,,,,,-0.6250227,,,,,"[66.5, 68.6]",,High Pass,,19.483326,,,Edgar Prib,24914.0,,,,Throw-in,1,From Throw In,Hiroki Sakai,3530.0,Right Back,5,Hannover 96,178,['77eea835-237b-4f60-a5cc-a364cd84d29a'],4,,,,,,,,,,,,,,,,Hannover 96,178,00:02:04.160,Pass,
,,,,,,,,,,,,,,0.634049,,,,,,,,,,,,,,,a53de661-b51c-4379-904c-34a4a376918e,120,,"[66.3, 67.3]",3890302,2,,,,,0.93021065,,Left Foot,,,"[70.4, 72.8]",,Low Pass,,6.860029,,,Leon Andreasen,400613.0,,,,,1,From Throw In,Edgar Prib,24914.0,Left Wing,5,Hannover 96,178,['a258ad18-5052-4325-b583-4057b5f77c11'],5,,,,,,,,,,,,,,,,Hannover 96,178,00:02:05.710,Pass,
,,,,,,,,,,,,,,1.648536,,,,,,,,,,,,,,,d441a434-418e-43dd-9f87-cb51d592d756,123,,"[70.4, 73.1]",3890302,2,,,,,-0.5137147,,Left Foot,,,"[88.3, 63.0]",,High Pass,,20.552858,Incomplete,,Artur Sobiech,11845.0,,,,,1,From Throw In,Leon Andreasen,400613.0,Right Wing,5,Hannover 96,178,"['66da5edf-72c1-4215-b3ed-d73a649e79b1', 'c03a82a3-4ddf-4627-9208-a37cfdf99faa']",6,,,,,,,,,,,,,,,,Hannover 96,178,00:02:06.362,Pass,
