50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.858065,,,,,,,,,,,,,bf492b9c-b591-4de7-adf1-6519149a6ccc,17,,"[31.9, 73.0]",3890370,0,,,,,0.5506756,,Right Foot,,,,"[43.3, 80.0]",,Ground Pass,,13.377593,,Out,,Stefan Aigner,21156.0,,,,,,1,From Kick Off,Makoto Hasebe,5681.0,Right Back,2,Eintracht Frankfurt,184,['e3273a8f-56b7-4eea-a87c-d01ffcecfe90'],7,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:07.113,Pass,
,,,,,,,,,,,,,,,,,1.331991,,,,,,,,,,,,,8a082e9c-f7ef-4203-8417-324dd72c0f40,19,,"[78.1, 0.1]",3890370,0,,,,,0.81524,,,,,,"[91.1, 13.9]",,High Pass,,18.958902,,,,Javier Hernández Balcázar,3058.0,,,,,Throw-in,1,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,3,Bayer Leverkusen,904,['f2bc0f2e-2a41-4843-8063-f775533fb135'],16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:16.683,Pass,
,,,,,,,,,,,,,,,,,1.367404,,,,,,,,,,,,,ec3c9918-b2ca-4c9b-a0bc-9f37822b8108,23,,"[91.7, 14.4]",3890370,0,,,,,-1.0053124,,Right Foot,,,,"[95.0, 9.2]",,Low Pass,,6.158734,,Incomplete,,Admir Mehmedi,8219.0,,,,,,1,From Throw In,Javier Hernández Balcázar,3058.0,Center Forward,3,Bayer Leverkusen,904,"['c6c84a4e-9fa7-4e4f-ab43-c4a13450a8b0', 'd59d7c65-178b-4e3b-9183-70f595628adf', 'f8238c54-b0ea-46cd-8cd2-d136d4489a2a']",18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:18.083,Pass,True
,,,,,,,,,,,,,,,,,1.1212,,,,,,,,,,,,,f8238c54-b0ea-46cd-8cd2-d136d4489a2a,25,,"[25.1, 70.9]",3890370,0,,,,,-0.4708074,,Right Foot,,,,"[41.8, 62.4]",,Low Pass,,18.73873,,,,Alexander Meier,23268.0,,,,,Recovery,1,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,4,Eintracht Frankfurt,184,"['9b23d412-5c01-495d-ac9f-6ec2ce3b082e', 'ec3c9918-b2ca-4c9b-a0bc-9f37822b8108']",19,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:19.451,Pass,
,,,,,,,,,,,,,,,,,0.642746,,,,,,,,,,,,,d3ca5df9-c4ec-4901-9ca6-a4a2dbf64494,29,,"[40.2, 60.9]",3890370,0,,,,,2.9333868,,Right Foot,,,,"[33.1, 62.4]",,Ground Pass,,7.256721,,,,Slobodan Medojević,9216.0,,,,,,1,Regular Play,Alexander Meier,23268.0,Left Center Forward,4,Eintracht Frankfurt,184,['0845532f-ad1c-4c67-b0da-337b03584618'],20,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:20.652,Pass,
,,,,,,,,,,,,,,,,,0.426685,,,,,,,,,,,,,66b54cd3-a223-4862-a7dd-7d9f64e2b8f6,32,,"[34.8, 62.6]",3890370,0,,,,,-2.1692152,,Right Foot,,,,"[30.3, 56.0]",,Ground Pass,,7.9881163,,,,Marc Stendera,10896.0,,,,,,1,Regular Play,Slobodan Medojević,9216.0,Right Defensive Midfield,4,Eintracht Frankfurt,184,['f0cc557a-e4dd-4438-a554-f9622f77a961'],21,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:21.411,Pass,
,,,,,,,,,,,,,,,,,0.466314,,,,,,,,,,,,,1cbc1e41-dc54-44e1-b466-2599f52e89bd,35,,"[34.8, 55.7]",3890370,0,,,,,1.1354431,,Right Foot,,,,"[38.8, 64.3]",,Low Pass,,9.484725,,Incomplete,,Slobodan Medojević,9216.0,,,,,,1,Regular Play,Marc Stendera,10896.0,Left Defensive Midfield,4,Eintracht Frankfurt,184,"['026d3549-4302-4029-9b2b-14dc8b530cc3', 'c032d299-d8b4-447d-9533-0c5473a93186']",23,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:23.301,Pass,
,,,,,,,,,,,,,,,,,0.782456,,,,,,,,,,,,,847caa35-f4d4-4295-8dc6-3fd0e6c9c09a,41,,"[74.0, 10.9]",3890370,0,,,,,-0.7328151,,Right Foot,,,,"[79.0, 6.4]",,Ground Pass,,6.726812,,,,Admir Mehmedi,8219.0,,,,,,1,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,5,Bayer Leverkusen,904,"['350a1521-f42e-4e3b-a102-909b30f81583', 'd3fde65d-5bf1-45ed-9797-7c2e98233d44']",25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:25.315,Pass,True
,,,,,,,,,,,,,,,,,1.265985,,,,,,,,,,,,,dfc2a507-9d79-48ba-b892-4ed1ee5c991d,58,,"[97.4, 7.1]",3890370,1,,,,,1.1404697,,Right Foot,True,,,"[111.4, 37.6]",,High Pass,,33.559647,,Incomplete,,Admir Mehmedi,8219.0,,,,,Free Kick,1,From Free Kick,Hakan Çalhanoğlu,7039.0,Left Wing,6,Bayer Leverkusen,904,"['6465d758-24f6-4dba-a93e-e817776c31dc', 'a3f2f925-6eb1-4dc8-83f3-ae16bccd37ae']",2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:02.859,Pass,
,,,,,,,,,,,,,,,,,1.824564,,,,,,,,,,,,,7c0666e1-fa17-4fb3-b11e-bda9db5d44e4,62,,"[101.5, 42.1]",3890370,1,,,,True,-2.6437702,976fd783-dbf9-40d7-b66f-96eb8a9a5d6a,,,,,"[92.3, 37.1]",,Low Pass,,10.470912,,,,Kevin Kampl,8222.0,True,,,,Recovery,1,From Free Kick,Christoph Kramer,8805.0,Right Defensive Midfield,6,Bayer Leverkusen,904,"['164214c9-8d1c-4216-8bf3-4fcf72302559', '5a135f43-f6c1-487d-9a09-45d192d23a84']",6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:06.786,Pass,True
,,,,,,,,,,,,,,,,,1.557601,,,,,,,,,,,,,028bae07-9ddc-4969-8d08-c4021e191297,66,,"[7.6, 31.4]",3890370,1,,True,,,-0.68950444,,Keeper Arm,,,,"[37.8, 6.5]",,Ground Pass,,39.14141,,,,Bastian Oczipka,8504.0,,,,,,1,From Keeper,Lukáš Hrádecký,8667.0,Goalkeeper,8,Eintracht Frankfurt,184,['27b5abef-80c2-4ee6-b680-3f436a1ac6b9'],13,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:13.551,Pass,
,,,,,,,,,,,,,,,,,7.189527,,,,,,,,,,,,,3d52ff72-42ba-4112-b54e-fcd5188a6bee,68,,"[35.9, 20.7]",3890370,1,,True,,,0.97599727,,Left Foot,,,,"[70.2, 71.4]",,High Pass,,61.21258,,Incomplete,,,,,True,,,,1,From Keeper,Bastian Oczipka,8504.0,Left Back,8,Eintracht Frankfurt,184,['6010fa59-a1cb-4296-b769-39bd1e5271b5'],20,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:20.491,Pass,
,,,,,,,,,,,,,,,,,1.582482,,,,,,,,,,,,,ed886a04-95e9-4ffa-83f0-914e2511b264,70,,"[64.0, 80.0]",3890370,1,,,,,-0.47835243,,,,,,"[80.2, 71.6]",,High Pass,,18.248287,,,,Alexander Meier,23268.0,,,,,Throw-in,1,From Throw In,Makoto Hasebe,5681.0,Right Back,9,Eintracht Frankfurt,184,['854aa191-db1e-45d8-8545-f638ce4b9a70'],38,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:38.539,Pass,
,,,,,,,,,,,,,,,,,2.456399,,,,,,,,,,,,,97d97084-979a-4042-b857-1f6b9b977811,72,,"[80.2, 71.4]",3890370,1,,,,,-0.08268399,,Head,,,,"[98.3, 69.9]",,High Pass,,18.162048,,Incomplete,,Luc Castaignos,7846.0,,,,,,1,From Throw In,Alexander Meier,23268.0,Left Center Forward,9,Eintracht Frankfurt,184,"['28593e62-1e97-441c-a3f1-678306dc26b0', 'cf3c0acb-2308-46b2-8005-af56b386e425']",40,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:40.160,Pass,
,,,,,,,,,,,,,,,,,0.021764,,,,,,,,,,,,,df4a92ac-c14d-4791-ae44-e22717a0a763,76,,"[93.9, 61.2]",3890370,1,,,,True,0.0,,,,,,"[96.4, 61.2]",,Low Pass,,2.5,,Incomplete,,,,,,,,Recovery,1,From Throw In,Marc Stendera,10896.0,Left Defensive Midfield,9,Eintracht Frankfurt,184,"['15cc46c6-0e39-4056-a90e-33162887d40a', '59c5877b-0481-4ff2-b402-92819e326ef9']",44,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:44.851,Pass,True
,,,,,,,,,,,,,,,,,3.691598,,,,,,,,,,,,,f8d7d7b2-ff40-4f4f-9bee-767800c4e66b,79,,"[25.3, 24.1]",3890370,1,,,,,1.6140906,,Right Foot,,,,"[24.1, 51.8]",,Low Pass,,27.72598,,,,Giulio Donati,8549.0,,,,,Recovery,1,From Throw In,Christoph Kramer,8805.0,Right Defensive Midfield,9,Eintracht Frankfurt,184,['7144cb71-fdc9-4a77-9460-fa93d013ff5b'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:46.896,Pass,
,,,,,,,,,,,,,,,,,3.432633,,,,,,,,,,,,,88efc079-4c87-42c5-bd01-f167202b094d,81,,"[26.2, 53.5]",3890370,1,,,,,-0.08387356,,Right Foot,,,,"[71.4, 49.7]",,High Pass,,45.359455,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,1,From Throw In,Giulio Donati,8549.0,Right Back,9,Eintracht Frankfurt,184,"['2109bc40-638b-4cee-8c04-4f6f7f305502', 'cd5f6e04-7ec5-4fe7-852b-bbf25f73c6fa']",50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:50.588,Pass,
,,,,,,,,,,,,,,,,,2.157418,,,,,,,,,,,,,cd5f6e04-7ec5-4fe7-852b-bbf25f73c6fa,83,,"[48.7, 30.4]",3890370,1,,,,,-0.2470973,,Head,,,,"[70.9, 24.8]",,High Pass,,22.895414,,Incomplete,,Alexander Meier,23268.0,,,,,Recovery,1,From Throw In,David Ángel Abraham,8678.0,Left Center Back,9,Eintracht Frankfurt,184,"['88efc079-4c87-42c5-bd01-f167202b094d', 'b789c669-7b15-4295-a7c7-39e8db1a23b1', 'b7b697f4-809f-4417-85db-2f171936acd7']",54,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:54.020,Pass,
,,,,,,,,,,,,,,,,,0.857279,,,,,,,,,,,,,b7b697f4-809f-4417-85db-2f171936acd7,86,,"[49.2, 55.3]",3890370,1,,,,True,1.2758592,,,,,,"[51.6, 63.2]",,Low Pass,,8.256513,,,,Karim Bellarabi,8213.0,,,,,Recovery,1,From Throw In,Christoph Kramer,8805.0,Right Defensive Midfield,9,Eintracht Frankfurt,184,"['59647231-f8c1-48df-96a3-5fa6d7fabe35', '7a4e0c60-f59d-481c-aee3-75ee12f18062', 'cd5f6e04-7ec5-4fe7-852b-bbf25f73c6fa']",56,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:56.178,Pass,True
,,,,,,,,,,,,,,,,,0.496146,,,,,,,,,,,,,8e42bb9c-7d5f-4af4-b6f5-ca6520669ebe,92,,"[61.7, 23.8]",3890370,1,,,,,-1.6559557,,Right Foot,,,,"[61.0, 15.6]",,Ground Pass,,8.229824,,,,Bastian Oczipka,8504.0,,,,,Recovery,1,From Throw In,Marc Stendera,10896.0,Left Defensive Midfield,9,Eintracht Frankfurt,184,"['0d07859b-0e40-4c65-9dc5-5dc58411a2dd', '17bf070e-b156-4905-a1d8-fa2a52b04bbb']",59,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:59.139,Pass,True
,,,,,,,,,,,,,,,,,2.041265,,,,,,,,,,,,,9065ef8b-d34e-48fd-8131-88c3ca1fdef1,96,,"[77.8, 6.1]",3890370,2,,,,,0.7396784,,Left Foot,,,,"[85.8, 13.4]",,Low Pass,,10.83005,,Incomplete,,Luc Castaignos,7846.0,,,,,,1,From Throw In,Bastian Oczipka,8504.0,Left Back,9,Eintracht Frankfurt,184,"['46d589ee-a29b-460b-b171-b4b6c8d9ee43', 'ae00b284-1c85-467a-8e74-e1f48e791134']",3,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:03.645,Pass,
,,,,,,,,,,,,,,,,,0.739606,,,,,,,,,,,,,ae00b284-1c85-467a-8e74-e1f48e791134,99,,"[34.3, 66.7]",3890370,2,,,,,-0.044415217,,Right Foot,,,,"[38.8, 66.5]",,Ground Pass,,4.504442,,,,Christoph Kramer,8805.0,,,,,Recovery,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,10,Bayer Leverkusen,904,"['3fef57a0-1342-4acc-bb74-4220384498a8', '63885689-7bfb-4cfd-8d0c-8fe93bc60e5d', '9065ef8b-d34e-48fd-8131-88c3ca1fdef1']",5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:05.686,Pass,True
,,,,,,,,,,,,,,,,,0.757915,,,,,,,,,,,,,64c28c87-30b9-459e-92d4-1ded2c1ff1a2,102,,"[38.6, 67.4]",3890370,2,,,,,1.7454685,,Right Foot,,,,"[37.4, 74.2]",,Ground Pass,,6.905071,,,,Giulio Donati,8549.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,10,Bayer Leverkusen,904,['a0fde6b4-dd3a-4267-9b13-55b581e1baca'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:06.450,Pass,
,,,,,,,,,,,,,,,,,0.594681,,,,,,,,,,,,,1a2a8780-d366-4b97-a247-8dedfbd3fa2b,104,,"[37.3, 72.9]",3890370,2,,,,,-1.4570043,,Right Foot,,,,"[38.5, 62.4]",,Ground Pass,,10.568349,,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Giulio Donati,8549.0,Right Back,10,Bayer Leverkusen,904,['ffbb334a-e6cb-4148-bcae-f9df583af92a'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:07.208,Pass,
,,,,,,,,,,,,,,,,,1.848697,,,,,,,,,,,,,66979c10-9a57-4059-aa18-a36f6c024c27,110,,"[35.7, 54.9]",3890370,2,,True,,,-0.23590861,,Right Foot,,,,"[77.3, 44.9]",,Low Pass,,42.785046,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,Free Kick,1,From Free Kick,Jonathan Tah,8221.0,Right Center Back,11,Bayer Leverkusen,904,"['5b1a026c-bccd-4c6e-a5a2-a4469f45ae18', '8a3b21c8-3dd9-4edb-8981-9043634127a9']",20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:20.650,Pass,
,,,,,,,,,,,,,,,,,0.880016,,,,,,,,,,,,,9b414010-c3e0-4f41-b1f5-5e10324e8d42,115,,"[38.3, 26.7]",3890370,2,,,,,0.24035975,,Left Foot,,,,"[48.5, 29.2]",,Ground Pass,,10.5019045,,,,Marc Stendera,10896.0,,,,,,1,Regular Play,David Ángel Abraham,8678.0,Left Center Back,12,Eintracht Frankfurt,184,['ae1842ce-6efa-430b-8bef-70d87821f438'],25,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:25.890,Pass,
,,,,,,,,,,,,,,,,,2.237246,,,,,,,,,,,,,eb7c3cc5-52aa-44dc-a462-4b79c4507dab,120,,"[42.1, 28.6]",3890370,2,,,,,-1.9535398,,Right Foot,,,,"[35.9, 13.2]",,Ground Pass,,16.601204,,,,Bastian Oczipka,8504.0,,,,,,1,Regular Play,Marc Stendera,10896.0,Left Defensive Midfield,12,Eintracht Frankfurt,184,"['30d50f71-478d-43d1-b139-87b004f61347', '392c02d9-0fb7-4364-86b1-50de466539f9']",28,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:28.669,Pass,True
,,,,,,,,,,,,,,,,,1.069431,,,,,,,,,,,,,42e28b32-1c6a-4d23-912b-cd2550649cf3,123,,"[34.0, 13.2]",3890370,2,,,,,2.318238,,Left Foot,,,,"[26.4, 21.4]",,Ground Pass,,11.18034,,,,David Ángel Abraham,8678.0,,,,,,1,Regular Play,Bastian Oczipka,8504.0,Left Back,12,Eintracht Frankfurt,184,['38e45934-563d-47d3-a503-85ab7c647b33'],31,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:31.208,Pass,
,,,,,,,,,,,,,,,,,2.300652,,,,,,,,,,,,,63b0b6f4-0f5b-4a4d-a2b5-164d281d9c16,127,,"[24.6, 19.6]",3890370,2,,,,,0.0044052578,,Left Foot,,,,"[70.0, 19.8]",,High Pass,,45.40044,,Incomplete,,Alexander Meier,23268.0,,,,,,1,Regular Play,David Ángel Abraham,8678.0,Left Center Back,12,Eintracht Frankfurt,184,"['73e5900b-d0c1-4d31-a0c4-a886dc29cda5', '7ab08f4b-a512-4499-a5e9-53c6b320b0fa', '885340d6-087f-4b23-b318-a14a4ff23cc7']",32,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:32.409,Pass,True
