50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.177906,,,,,,,,,,,3c78c9a3-742b-4e0c-804c-bfab4d1f358e,20,,"[116.6, 71.7]",3890272,0,,,,,3.1300988,,Left Foot,,,"[90.5, 72.0]",,Ground Pass,,26.101725,,,,Makoto Hasebe,5681.0,,,,,,1,From Throw In,Haris Seferović,5543.0,Right Center Forward,3,Eintracht Frankfurt,184,"['8978d09a-989f-4279-86c1-6a6cf2d657f9', 'a7780447-e0e7-4ac1-b33a-8baa89bcd48d']",21,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:21.590,Pass,True
,,,,,,,,,,,,,,,,,,1.312534,,,,,,,,,,,4a50aece-a8b8-4dee-b718-bbb71c422356,24,,"[87.1, 71.3]",3890272,0,,,,,-0.64739215,,Left Foot,,,"[107.6, 55.8]",,High Pass,,25.700195,,,,Stefan Aigner,21156.0,,,,,,1,From Throw In,Makoto Hasebe,5681.0,Right Back,3,Eintracht Frankfurt,184,"['10d0e99a-b445-44a9-99fb-64d3db0fba85', '780975cf-9016-47a0-889f-1b25cab1c653']",24,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:24.324,Pass,True
,,,,,,,,,,,,,,,,,,1.272005,,,,,,,,,,,dc7ff5db-06d0-42a1-b729-463b275fc597,27,,"[109.1, 54.4]",3890272,0,,,,,-1.4813802,86786a9d-4547-4d68-9ba1-f434e0da2c7e,Right Foot,,,"[110.4, 39.9]",,High Pass,,14.558159,,,,Joel Gerezgiher,400622.0,True,,,,,1,From Throw In,Stefan Aigner,21156.0,Right Midfield,3,Eintracht Frankfurt,184,['436dddb2-7767-44e1-8012-3b0a53f93898'],26,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:26.364,Pass,
,,,,,,,,,,,,,,,,,,1.216777,,,,,,,,,,,f5394ae0-d4ce-4457-a1b7-1fcce7a09ddb,32,,"[7.0, 44.1]",3890272,0,,,,,1.3666327,,Right Foot,,,"[11.7, 66.8]",,Ground Pass,,23.181458,,,,Jeong-Ho Hong,40543.0,,,,,Goal Kick,1,From Goal Kick,Marwin Hitz,8314.0,Goalkeeper,4,Augsburg,172,['0bf0da79-3a23-4d7e-9784-b0bb763780aa'],52,,,,,,,,,,,,,,,,,Augsburg,172,00:00:52.246,Pass,
,,,,,,,,,,,,,,,,,,1.873699,,,,,,,,,,,890c97fa-c25e-4679-889e-5c4e90259a7c,34,,"[12.1, 68.3]",3890272,0,,True,,,-1.9379702,,Right Foot,,,"[5.1, 50.1]",,Ground Pass,,19.499744,,,,Marwin Hitz,8314.0,,,,,,1,From Goal Kick,Jeong-Ho Hong,40543.0,Right Center Back,4,Augsburg,172,['7645c5de-2b35-42db-b37d-d3cffaa6a480'],53,,,,,,,,,,,,,,,,,Augsburg,172,00:00:53.747,Pass,
,,,,,,,,,,,,,,,,,,1.611263,,,,,,,,,,,59a715ec-8766-4576-bf94-64c3a892aa53,36,,"[5.1, 50.1]",3890272,0,,,,,0.2181473,,Right Foot,,,"[45.7, 59.1]",,High Pass,,41.585575,,,,Dominik Kohr,8207.0,,,,,,1,From Goal Kick,Marwin Hitz,8314.0,Goalkeeper,4,Augsburg,172,['c3421abf-84df-43c2-81e0-f233de2f3772'],55,,,,,,,,,,,,,,,,,Augsburg,172,00:00:55.620,Pass,
,,,,,,,,,,,,,,,,,,1.032022,,,,,,,,,,,7ec2e0ea-30ea-4919-a06b-8f3d5b2ce14e,38,,"[45.7, 59.1]",3890272,0,,,,,0.07006058,,Head,,,"[62.8, 60.3]",,Low Pass,,17.142054,,,,Caiuby Francisco da Silva,8303.0,,,,,,1,From Goal Kick,Dominik Kohr,8207.0,Right Defensive Midfield,4,Augsburg,172,['315aab1b-0a77-48e0-ad06-748097886589'],57,,,,,,,,,,,,,,,,,Augsburg,172,00:00:57.232,Pass,
,,,,,,,,,,,,,,,,,,1.386334,,,,,,,,,,,30578d1d-fd93-4061-a173-3cd3ae1111c6,41,,"[63.7, 60.7]",3890272,0,,,,,-2.1870933,,Right Foot,,,"[55.2, 48.7]",,Low Pass,,14.705441,,Incomplete,,Halil Altıntop,40462.0,,,,,,1,From Goal Kick,Caiuby Francisco da Silva,8303.0,Center Forward,4,Augsburg,172,"['2f237aa0-a082-45f3-a754-160bed08e1ec', '52e996e7-7d67-47c8-b2f4-b0e084ae13dc']",58,,,,,,,,,,,,,,,,,Augsburg,172,00:00:58.264,Pass,
,,,,,,,,,,,,,,,,,,1.904869,,,,,,,,,,,2cf1e085-9a66-4253-904d-f5b8a3a9a3c0,49,,"[62.7, 42.9]",3890272,1,,,,,1.4167747,,Right Foot,,,"[66.1, 64.8]",,Ground Pass,,22.162355,,,,Makoto Hasebe,5681.0,,,,,,1,Regular Play,Marco Russ,8812.0,Right Defensive Midfield,5,Eintracht Frankfurt,184,['10231cf5-4eae-41cd-a1a6-d961e6d5d8d4'],1,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:01.656,Pass,
,,,,,,,,,,,,,,,,,,3.125097,,,,,,,,,,,8c73a81f-ec85-402a-b060-78d2c2f4d660,52,,"[92.5, 76.7]",3890272,1,,,,,-0.63227224,,Right Foot,,,"[119.8, 56.7]",,Ground Pass,,33.842133,,Out,,Stefan Aigner,21156.0,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Back,5,Eintracht Frankfurt,184,['99a78f4d-1ee4-4907-85f9-e295db4f2fab'],8,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:08.267,Pass,
,,,,,,,,,,,,,,,,,,5.895997,,,,,,,,,,,10faab5d-8e07-4310-9d16-789ce7c22cf0,54,,"[7.0, 36.1]",3890272,1,,True,,,0.46803355,,Right Foot,,,"[70.7, 68.3]",,High Pass,,71.37598,,Incomplete,,Alexander Esswein,8574.0,,,,,Goal Kick,1,From Goal Kick,Marwin Hitz,8314.0,Goalkeeper,6,Augsburg,172,"['4cda5d11-e543-48f4-ba92-a920938e79bb', '4fd4984d-59fa-442a-ae6c-6a4d28bbd274']",35,,,,,,,,,,,,,,,,,Augsburg,172,00:01:35.046,Pass,
,,,,,,,,,,,,,,,,,,0.612573,,,,,,,,,,,47e0343e-f2e9-4b10-b9f6-e8cfd8e91f3d,58,,"[48.7, 9.0]",3890272,1,,,,,1.7640078,,Head,,,"[47.8, 13.6]",,Low Pass,,4.6872168,,,,Stefan Reinartz,400619.0,,,,,Recovery,1,Regular Play,Bastian Oczipka,8504.0,Left Back,7,Eintracht Frankfurt,184,['9b96bc70-756f-402b-bd3d-199d21a14695'],42,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:42.124,Pass,
,,,,,,,,,,,,,,,,,,0.964868,,,,,,,,,,,07dfb504-0abc-4a78-bf6a-ecb99238af58,61,,"[47.8, 13.6]",3890272,1,,,,,-0.8990009,,Right Foot,,,"[54.4, 5.3]",,Low Pass,,10.604244,,,,Joel Gerezgiher,400622.0,,,,,,1,Regular Play,Stefan Reinartz,400619.0,Left Defensive Midfield,7,Eintracht Frankfurt,184,['abc6cd46-1af9-4b51-a850-f9c374f35de8'],43,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:43.291,Pass,
,,,,,,,,,,,,,,,,,,1.159951,,,,,,,,,,,80072e90-a904-45b1-aff1-dacf243182f9,64,,"[57.3, 1.7]",3890272,1,,,,,0.28511775,,Right Foot,,,"[63.1, 3.4]",,Ground Pass,,6.0440054,,Incomplete,,Luc Castaignos,7846.0,,,,,,1,Regular Play,Joel Gerezgiher,400622.0,Left Midfield,7,Eintracht Frankfurt,184,"['7548f362-45d0-4da2-8593-539586a064f8', '7dbdd8cf-623f-41d8-ad43-5e3c13282163']",45,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:45.446,Pass,
,,,,,,,,,,,,,,,,,,0.598077,,,,,,,,,,,a7e30e64-b78e-4fa6-b17f-b0551c1d3abf,68,,"[56.0, 72.9]",3890272,1,,,,,-1.7273982,,Right Foot,,,"[55.4, 69.1]",,Ground Pass,,3.847077,,,,Dominik Kohr,8207.0,,,,,,1,Regular Play,Alexander Esswein,8574.0,Right Wing,8,Augsburg,172,['549bfed7-94dd-4cc8-8d2b-aeb4b9dd7283'],47,,,,,,,,,,,,,,,,,Augsburg,172,00:01:47.508,Pass,
,,,,,,,,,,,,,,,,,,0.844896,,,,,,,,,,,03553835-d478-4083-82fc-62e6ab6f2864,72,,"[53.8, 66.8]",3890272,1,,,,,-2.0394945,,Right Foot,,,"[49.8, 58.9]",,Ground Pass,,8.854942,,,,Daniel Baier,8317.0,,,,,,1,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,8,Augsburg,172,"['b2d77719-2dd1-471f-b86a-092922f4dbe6', 'd6cf44a3-4e7c-4d6a-9d85-23c61fe4f18b']",48,,,,,,,,,,,,,,,,,Augsburg,172,00:01:48.822,Pass,True
,,,,,,,,,,,,,,,,,,2.926358,,,,,,,,,,,d778a1f2-e27f-4df7-b554-8a9abcfecc41,75,,"[50.8, 59.5]",3890272,1,,,,,0.41450688,,Right Foot,,,"[83.3, 73.8]",,High Pass,,35.5069,,,,Caiuby Francisco da Silva,8303.0,,,,,,1,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,8,Augsburg,172,"['cc93398d-12bf-4f96-95a9-ea051769bea3', 'f7ebc893-f5d1-4647-8d29-32735e39f8d3']",49,,,,,,,,,,,,,,,,,Augsburg,172,00:01:49.667,Pass,True
,,,,,,,,,,,,,,,,,,0.055728,,,,,,,,,,,38a55a7e-4765-4c82-b399-1d5380d22b05,83,,"[19.8, 4.4]",3890272,1,,,,,-0.28605145,,Left Foot,,,"[21.5, 3.9]",,Ground Pass,,1.7720045,,Incomplete,,,,,,,,,1,Regular Play,David Ángel Abraham,8678.0,Left Center Back,8,Augsburg,172,"['7cfc6735-bf2a-4075-957b-eaa4b90ac5f8', 'aa52fe54-63c1-442c-a612-722ec23ce931']",56,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:56.740,Pass,True
,,,,,,,,,,,,,,,,,,1.761397,,,,,,,,,,,4a948d69-2f9a-46ce-9678-435e41c089ef,89,,"[110.3, 80.0]",3890272,2,,,,,-1.247611,,,,,"[117.3, 59.1]",,High Pass,,22.041098,,,,Caiuby Francisco da Silva,8303.0,,,,,Throw-in,1,From Throw In,Paul Verhaegh,8237.0,Right Back,9,Augsburg,172,['3b895b78-4528-4678-a038-1191b2b0a5bf'],16,,,,,,,,,,,,,,,,,Augsburg,172,00:02:16.951,Pass,
,,,,,,,,,,,,,,,,,,1.990304,,,,,,,,,,,f81002df-1490-4168-be0e-807d7ffc000b,93,,"[117.7, 61.1]",3890272,2,,,,,-2.1354733,a6afb175-e0eb-487a-b5c0-6f7242237b5c,Right Foot,True,,"[103.7, 39.0]",,High Pass,,26.16123,,,,Tobias Werner,400620.0,True,,,,,1,From Throw In,Caiuby Francisco da Silva,8303.0,Center Forward,9,Augsburg,172,"['a5da963b-445d-42c3-82ca-b7b5a1e12be1', 'c8300f73-fcc9-43c6-8b8b-dc81f112378a']",19,,,,,,,,,,,,,,,,,Augsburg,172,00:02:19.777,Pass,True
,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,c2b23197-da9c-4f63-9f15-a207985525da,98,,"[6.0, 36.0]",3890272,2,,True,,,-1.1071488,,Right Foot,,,"[13.2, 21.6]",,Ground Pass,,16.09969,,,,David Ángel Abraham,8678.0,,,,,Goal Kick,1,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,10,Eintracht Frankfurt,184,['b8412640-f880-4bf7-aba9-7345978961a3'],37,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:37.254,Pass,
,,,,,,,,,,,,,,,,,,1.319368,,,,,,,,,,,822e0c98-5413-4833-884a-6cb43576c1fa,100,,"[15.3, 16.2]",3890272,2,,,,,2.01032,,Right Foot,,,"[8.2, 31.3]",,Ground Pass,,16.685923,,,,Lukáš Hrádecký,8667.0,,,,,,1,From Goal Kick,David Ángel Abraham,8678.0,Left Center Back,10,Eintracht Frankfurt,184,['1600fdf3-8905-4bd9-9e30-17800b5e38eb'],40,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:40.361,Pass,
,,,,,,,,,,,,,,,,,,2.718574,,,,,,,,,,,e6d13b2c-d661-4b79-a5d2-043455f7f61a,104,,"[15.3, 35.5]",3890272,2,,,,,0.14751497,,Right Foot,,,"[65.1, 42.9]",,High Pass,,50.346798,,Incomplete,,Luc Castaignos,7846.0,,,,,,1,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,10,Eintracht Frankfurt,184,"['229f07f6-5e07-4ce5-9956-aa835838daa4', '7071d1b0-30e0-4832-8e87-dac9b539bc6e', 'fbce8386-a97e-4986-a119-cac16eecec9a']",44,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:44.351,Pass,True
,,,,,,,,,,,,,,,,,,1.641149,,,,,,,,,,,60c9b73b-4c5d-4480-af55-5e14d9d591c5,110,,"[17.0, 12.5]",3890272,2,,,,,-0.6266041,,Left Foot,,,"[33.3, 0.7]",,Ground Pass,,20.122873,,Out,,Konstantinos Stafylidis,4279.0,,,,,,1,From Goal Kick,Ragnar Klavan,4174.0,Left Center Back,10,Eintracht Frankfurt,184,"['4a66a523-11ad-413c-b100-f3f059682c8b', '5c375211-1708-4c9b-976e-b122882e2d5a']",52,,,,,,,,,,,,,,,,,Augsburg,172,00:02:52.006,Pass,True
,,,,,,,,,,,,,,,,,,0.581395,,,,,,,,,,,221c41ce-cc72-45e8-8aba-68451b603299,112,,"[91.9, 80.0]",3890272,2,,True,,,-2.4571164,,,,,"[83.2, 72.9]",,High Pass,,11.229425,,,,Makoto Hasebe,5681.0,,,,,Throw-in,1,From Throw In,Stefan Aigner,21156.0,Right Midfield,11,Eintracht Frankfurt,184,['4921a7c4-8476-48aa-9bdf-294b6df8bf88'],57,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:57.844,Pass,
,,,,,,,,,,,,,,,,,,0.631899,,,,,,,,,,,28ae8753-633e-4ab7-bc1a-dafb709dbe0f,114,,"[83.5, 73.4]",3890272,2,,,,,-0.7443254,,Right Foot,,,"[87.3, 69.9]",,Low Pass,,5.1662364,,,,Haris Seferović,5543.0,,,,,,1,From Throw In,Makoto Hasebe,5681.0,Right Back,11,Eintracht Frankfurt,184,['02e6f0d5-b4f7-4f66-8794-168ca358bc4e'],58,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:58.831,Pass,
,,,,,,,,,,,,,,,,,,3.638822,,,,,,,,,,,984beecb-3efa-44c5-9b07-7cad7b1e0ae1,122,,"[28.6, 8.1]",3890272,3,,,,,1.6381102,,Right Foot,,,"[26.8, 34.8]",,Ground Pass,,26.760605,,,,Jeong-Ho Hong,40543.0,,,,,Free Kick,1,From Free Kick,Ragnar Klavan,4174.0,Left Center Back,13,Augsburg,172,['43329939-6826-4227-b16f-2794c8ac214a'],16,,,,,,,,,,,,,,,,,Augsburg,172,00:03:16.703,Pass,
,,,,,,,,,,,,,,,,,,1.33604,,,,,,,,,,,c59e5e8f-5b58-4d35-b8d7-85e87a369c51,125,,"[25.3, 58.5]",3890272,3,,,,,1.0127697,,Right Foot,,,"[35.1, 74.2]",,Ground Pass,,18.507566,,,,Paul Verhaegh,8237.0,,,,,,1,From Free Kick,Jeong-Ho Hong,40543.0,Right Center Back,13,Augsburg,172,['3b2c5e8a-d30e-4280-ab2b-e5d7693027eb'],20,,,,,,,,,,,,,,,,,Augsburg,172,00:03:20.623,Pass,
,,,,,,,,,,,,,,,,,,1.674478,,,,,,,,,,,01a0e03e-67f1-48b9-aaba-9856a634a4ed,128,,"[32.8, 73.9]",3890272,3,,,,,-2.675662,,Right Foot,,,"[15.3, 65.1]",,Ground Pass,,19.588007,,,,Jeong-Ho Hong,40543.0,,,,,,1,From Free Kick,Paul Verhaegh,8237.0,Right Back,13,Augsburg,172,['9eea8e38-f21e-4432-9e3d-6ec53ddd3590'],22,,,,,,,,,,,,,,,,,Augsburg,172,00:03:22.801,Pass,
,,,,,,,,,,,,,,,,,,1.922517,,,,,,,,,,,e5160534-1ef5-45f5-b4f8-893fd3ace776,131,,"[15.3, 65.1]",3890272,3,,,,,-1.984313,,Right Foot,,,"[4.9, 41.4]",,Ground Pass,,25.88146,,,,Marwin Hitz,8314.0,,,,,,1,From Free Kick,Jeong-Ho Hong,40543.0,Right Center Back,13,Augsburg,172,['a8fec14a-625d-41df-8eef-3f11c8690a71'],24,,,,,,,,,,,,,,,,,Augsburg,172,00:03:24.862,Pass,
,,,,,,,,,,,,,,,,,,2.921425,,,,,,,,,,,f41092b5-1251-412a-978d-7abe3aa83325,135,,"[8.6, 37.3]",3890272,3,,,,,-0.4510129,,Left Foot,,,"[53.2, 15.7]",,High Pass,,49.55522,,Incomplete,,Tobias Werner,400620.0,,,,,,1,From Free Kick,Marwin Hitz,8314.0,Goalkeeper,13,Augsburg,172,"['29c4fa2a-5b60-4985-b0da-57d158730c30', '2c014f65-3e6a-47ed-9fd8-3dea3d687981', 'dd8974bb-7bcf-4895-affb-c4f3a423a948']",28,,,,,,,,,,,,,,,,,Augsburg,172,00:03:28.439,Pass,True
