bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.191437,,,,,,,,,,,,a366b484-c2e8-4366-a875-292cb1973e95,16,,,"[26.5, 14.3]",3890503,0,,,,,2.1822934,,Left Foot,,,"[8.2, 40.4]",,Ground Pass,,31.876324,,,,Marwin Hitz,8314.0,,,,,,,1,From Kick Off,Ragnar Klavan,4174.0,Left Center Back,2,Augsburg,172,['4bd766b8-f459-4e62-8ae1-9e33603add0f'],11,,,,,,,,,,,,,,,,,Augsburg,172,00:00:11.075,Pass,
,,,,,,,,,,,,,,,1.617404,,,,,,,,,,,,a5d08629-7985-4348-8d2f-44e04dd47a65,19,,,"[9.5, 40.4]",3890503,0,,,,,-1.0382419,,Right Foot,,,"[25.0, 14.1]",,Ground Pass,,30.527693,,,,Ragnar Klavan,4174.0,,,,,,,1,From Kick Off,Marwin Hitz,8314.0,Goalkeeper,2,Augsburg,172,['284d3aa8-d444-4e89-953b-21f19d5095cd'],15,,,,,,,,,,,,,,,,,Augsburg,172,00:00:15.825,Pass,
,,,,,,,,,,,,,,,1.4257,,,,,,,,,,,,436762a2-6845-4cdb-8d50-49f9554f2f24,22,,,"[25.0, 13.5]",3890503,0,,,,,0.16836262,,Left Foot,,,"[60.3, 19.5]",,High Pass,,35.806286,,,,Ja-Cheol Koo,5627.0,,,,,,,1,From Kick Off,Ragnar Klavan,4174.0,Left Center Back,2,Augsburg,172,['5036ceee-ec07-45a2-aa8b-bc7fb0ecc0c3'],18,,,,,,,,,,,,,,,,,Augsburg,172,00:00:18.764,Pass,
,,,,,,,,,,,,,,,1.212964,,,,,,,,,,,,6c74353c-0f5e-412d-8c46-b0816890975a,26,,,"[56.0, 47.8]",3890503,0,,,,,-0.2628507,08cbb359-688c-4fdc-96d8-571444ba516c,Right Foot,,,"[80.9, 41.1]",,Low Pass,,25.785654,,,,Yunus Mallı,8679.0,True,,,,,Recovery,1,From Counter,Danny Latza,8539.0,Left Defensive Midfield,3,FSV Mainz 05,177,['549772fc-9886-46cb-8927-cb2b1ccc7b00'],21,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:21.276,Pass,
,,,,,,,,,,,,,,,4.005092,,,,,,,,,,,,4ece56af-7dde-4d81-8978-ef68e9c10146,31,,,"[6.0, 36.0]",3890503,0,,,,,-0.13929474,,Right Foot,,,"[65.2, 27.7]",,High Pass,,59.77901,,Incomplete,,Ja-Cheol Koo,5627.0,,,,,,Goal Kick,1,From Goal Kick,Marwin Hitz,8314.0,Goalkeeper,4,Augsburg,172,"['214a5254-85e9-464b-9af7-c93fe2f5a1ad', 'a70ce9af-1c5c-426e-86de-c9fc4a92d1bd']",54,,,,,,,,,,,,,,,,,Augsburg,172,00:00:54.392,Pass,
,,,,,,,,,,,,,,,2.535246,,,,,,,,,,,,a236daae-aef7-42b3-a47b-336350d88dd2,35,,,"[39.3, 63.3]",3890503,0,,,,,-0.86644524,,Right Foot,,,"[73.8, 22.7]",,High Pass,,53.278606,,Incomplete,,Fabian Frei,8561.0,,,True,,,Recovery,1,From Goal Kick,Daniel Brosinski,8548.0,Right Back,4,Augsburg,172,"['6697e148-64ec-46e2-9bac-370624de56d7', '7bbeff62-958c-4bd3-b974-ce6f9573393e']",59,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:59.769,Pass,
,,,,,,,,,,,,,,,0.830206,,,,,,,,,,,,7bbeff62-958c-4bd3-b974-ce6f9573393e,37,,,"[46.3, 57.4]",3890503,1,,,,,-2.2425919,,Other,,,"[39.7, 49.1]",,Low Pass,,10.604244,,,,Jeong-Ho Hong,40543.0,,,,,,Recovery,1,From Goal Kick,Markus Feulner,40480.0,Right Back,4,Augsburg,172,"['a236daae-aef7-42b3-a47b-336350d88dd2', 'dc14eef8-7e39-4058-90af-0c7083545f00']",2,,,,,,,,,,,,,,,,,Augsburg,172,00:01:02.305,Pass,
,,,,,,,,,,,,,,,1.07271,,,,,,,,,,,,1f001ffc-eb70-4299-9583-8ea599fd29f9,40,,,"[39.6, 54.4]",3890503,1,,,,,0.22231708,,Right Foot,,,"[65.7, 60.3]",,Ground Pass,,26.75855,,,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,From Goal Kick,Jeong-Ho Hong,40543.0,Right Center Back,4,Augsburg,172,['48c1c59d-ae39-47e5-93a2-8b08d9e9cc27'],5,,,,,,,,,,,,,,,,,Augsburg,172,00:01:05.094,Pass,
,,,,,,,,,,,,,,,2.090846,,,,,,,,,,,,7dc882cd-a43e-4945-98e2-5df6462f96a6,43,,,"[65.7, 59.6]",3890503,1,,,,,1.5487411,,Right Foot,,,"[66.0, 73.2]",,Low Pass,,13.603309,,,,Markus Feulner,40480.0,,,,,,,1,From Goal Kick,Raúl Marcelo Bobadilla,8807.0,Right Wing,4,Augsburg,172,"['45e26099-0478-47f2-bec5-fae814867f71', 'ed2472ee-f81e-4108-9e43-0cb0460aa3a4']",6,,,,,,,,,,,,,,,,,Augsburg,172,00:01:06.167,Pass,True
,,,,,,,,,,,,,,,1.220151,,,,,,,,,,,,273ed13d-48a1-4dcf-a92c-21ad0a25bf94,46,,,"[66.5, 72.6]",3890503,1,,,,,-0.16910122,,Right Foot,,,"[87.0, 69.1]",,Ground Pass,,20.796635,,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,From Goal Kick,Markus Feulner,40480.0,Right Back,4,Augsburg,172,"['41729247-90d2-4409-ab52-3182077c5e44', 'd11841cd-8dfd-40ac-bc32-b927873db46e']",8,,,,,,,,,,,,,,,,,Augsburg,172,00:01:08.329,Pass,
,,,,,,,,,,,,,,,2.165838,,,,,,,,,,,,ddf0ecb1-2de5-43ef-8e65-05233fa1b295,49,,,"[78.5, 80.0]",3890503,1,,,,,-2.9297652,,,,,"[50.6, 74.0]",,Low Pass,,28.53787,,,,Jeong-Ho Hong,40543.0,,,,,,Throw-in,1,From Throw In,Markus Feulner,40480.0,Right Back,5,Augsburg,172,['21ad71e8-aa65-4a06-b917-04b84ffdeb4d'],27,,,,,,,,,,,,,,,,,Augsburg,172,00:01:27.529,Pass,
,,,,,,,,,,,,,,,3.229291,,,,,,,,,,,,e6c4d146-85e4-4360-aa77-b25a731ad1f2,52,,,"[45.4, 72.7]",3890503,1,,,,,-2.6040523,,Right Foot,,,"[14.7, 54.4]",,Ground Pass,,35.74045,,,,Marwin Hitz,8314.0,,,,,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,5,Augsburg,172,['8d19f710-3084-4bd9-9fd9-374309db49da'],31,,,,,,,,,,,,,,,,,Augsburg,172,00:01:31.339,Pass,
,,,,,,,,,,,,,,,1.602376,,,,,,,,,,,,84befec1-848d-415d-870b-bab9a2dd31cd,55,,,"[14.7, 54.4]",3890503,1,,,,,-1.1638864,,Right Foot,,,"[25.0, 30.5]",,Ground Pass,,26.024988,,,,Ragnar Klavan,4174.0,,,,,,,1,From Throw In,Marwin Hitz,8314.0,Goalkeeper,5,Augsburg,172,['fb3fcc21-d303-4d7e-9d74-2fdd710ee387'],34,,,,,,,,,,,,,,,,,Augsburg,172,00:01:34.693,Pass,
,,,,,,,,,,,,,,,1.476965,,,,,,,,,,,,22a79c26-71ec-4994-8d3b-6083c067e34f,58,,,"[24.4, 36.0]",3890503,1,,,,,1.4946725,,Left Foot,,,"[26.2, 59.6]",,Ground Pass,,23.668545,,,,Jeong-Ho Hong,40543.0,,,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,5,Augsburg,172,['2fd227a2-8925-48b8-bfdc-e0192c81f3e9'],38,,,,,,,,,,,,,,,,,Augsburg,172,00:01:38.515,Pass,
,,,,,,,,,,,,,,,2.06963,,,,,,,,,,,,358173ae-910e-440c-8efe-946e1dfe9d65,61,,,"[25.7, 59.6]",3890503,1,,,,,-1.8590229,,Right Foot,,,"[19.8, 39.7]",,Ground Pass,,20.756205,,,,Ragnar Klavan,4174.0,,,,,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,5,Augsburg,172,['40d9ae2b-3b17-4aa3-b0aa-45509e41f374'],42,,,,,,,,,,,,,,,,,Augsburg,172,00:01:42.068,Pass,
,,,,,,,,,,,,,,,2.065968,,,,,,,,,,,,f1f0684e-ee78-4e66-a29f-43e21f9a4ced,64,,,"[22.1, 33.7]",3890503,1,,,,,-1.4159282,,Left Foot,,,"[25.8, 10.0]",,Ground Pass,,23.98708,,,,Philipp Max,8319.0,,,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,5,Augsburg,172,['a9915007-4aa3-4ec5-a8bd-1398af6ba987'],45,,,,,,,,,,,,,,,,,Augsburg,172,00:01:45.190,Pass,
,,,,,,,,,,,,,,,3.429642,,,,,,,,,,,,29b5ae11-a0ed-44fd-9851-94228b95a2fd,67,,,"[30.4, 12.1]",3890503,1,,,,,-0.021160861,,Right Foot,,,"[87.1, 10.9]",,High Pass,,56.712696,,Incomplete,,Caiuby Francisco da Silva,8303.0,,,,,,,1,From Throw In,Philipp Max,8319.0,Left Back,5,Augsburg,172,"['a1532ee2-e526-474b-b9da-bce9aea8a5d7', 'c800d7ef-0afa-42ed-ab09-8e1502cf67a6']",48,,,,,,,,,,,,,,,,,Augsburg,172,00:01:48.454,Pass,
,,,,,,,,,,,,,,,0.858801,,,,,,,,,,,,497a540a-c8d4-4517-b67e-4397bce3010f,71,,,"[83.2, 0.1]",3890503,1,,,,,1.6692425,,,,,"[82.4, 8.2]",,Low Pass,,8.13941,,,,Ja-Cheol Koo,5627.0,,,,,,Throw-in,1,From Throw In,Philipp Max,8319.0,Left Back,6,Augsburg,172,['e4a81271-b0da-43d9-9302-3ecb80904f7a'],58,,,,,,,,,,,,,,,,,Augsburg,172,00:01:58.974,Pass,
,,,,,,,,,,,,,,,1.297693,,,,,,,,,,,,66eb1e6f-6232-4a28-9e24-f8943032e557,75,,,"[73.9, 7.5]",3890503,2,,,,,2.1441212,,Right Foot,,,"[57.5, 32.9]",,Low Pass,,30.234417,,,,Jeong-Ho Hong,40543.0,,,,,,,1,From Throw In,Ja-Cheol Koo,5627.0,Center Attacking Midfield,6,Augsburg,172,['2cae10b3-1018-440d-9084-1372ddccc6ca'],2,,,,,,,,,,,,,,,,,Augsburg,172,00:02:02.794,Pass,
,,,,,,,,,,,,,,,2.028347,,,,,,,,,,,,d49d5b6f-74d4-4ae7-93be-fcbf3d1b5783,78,,,"[62.5, 37.5]",3890503,2,,,,,1.0725914,,Right Foot,,,"[79.2, 68.2]",,Ground Pass,,34.948246,,,,Markus Feulner,40480.0,,,,,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,6,Augsburg,172,['63c7dced-53c8-46cd-9b73-274be3e00329'],6,,,,,,,,,,,,,,,,,Augsburg,172,00:02:06.247,Pass,
,,,,,,,,,,,,,,,1.158984,,,,,,,,,,,,1a855e05-b005-4dcc-8065-d4284d345b59,81,,,"[79.4, 71.3]",3890503,2,,,,,-1.9392964,,Right Foot,,,"[75.5, 61.2]",,Ground Pass,,10.826818,,,,Dominik Kohr,8207.0,,,,,,,1,From Throw In,Markus Feulner,40480.0,Right Back,6,Augsburg,172,['61a93ea2-b3c4-45a7-85c8-14d15ecc32cc'],9,,,,,,,,,,,,,,,,,Augsburg,172,00:02:09.985,Pass,
,,,,,,,,,,,,,,,1.05681,,,,,,,,,,,,66043748-9a0e-411d-8153-4dce94848052,84,,,"[75.3, 60.6]",3890503,2,,,,,1.9138203,,Right Foot,,,"[70.3, 74.6]",,Ground Pass,,14.866069,,,,Markus Feulner,40480.0,,,,,,,1,From Throw In,Dominik Kohr,8207.0,Right Defensive Midfield,6,Augsburg,172,"['7b98ff72-84ad-45b6-a09d-340500866f2f', 'cfede73f-1234-45b1-b08b-9e548519f241']",11,,,,,,,,,,,,,,,,,Augsburg,172,00:02:11.144,Pass,True
,,,,,,,,,,,,,,,2.007849,,,,,,,,,,,,cf66125a-06a2-4a51-9ee4-df4897c8262e,87,,,"[70.3, 74.6]",3890503,2,,,,,-2.7143242,,Right Foot,,,"[46.8, 63.9]",,Ground Pass,,25.821308,,,,Jeong-Ho Hong,40543.0,,,,,,,1,From Throw In,Markus Feulner,40480.0,Right Back,6,Augsburg,172,['ac44219e-f852-4020-ab6f-e1d4cd9abe91'],12,,,,,,,,,,,,,,,,,Augsburg,172,00:02:12.292,Pass,
,,,,,,,,,,,,,,,2.177291,,,,,,,,,,,,0d017aa5-0460-4744-b55f-59a8b757e4ab,90,,,"[46.5, 65.0]",3890503,2,,,,,-1.7554024,,Right Foot,,,"[38.9, 24.3]",,Ground Pass,,41.403503,,,,Ragnar Klavan,4174.0,,,True,,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,6,Augsburg,172,['9ef35dc4-71eb-443b-abe7-807543e84da1'],15,,,,,,,,,,,,,,,,,Augsburg,172,00:02:15.651,Pass,
,,,,,,,,,,,,,,,1.400586,,,,,,,,,,,,9552575d-5109-4b42-8789-b4e7bfd54b99,93,,,"[37.2, 22.5]",3890503,2,,,,,0.10768987,,Left Foot,,,"[52.0, 24.1]",,Ground Pass,,14.886235,,,,Daniel Baier,8317.0,,,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,6,Augsburg,172,['b2035bbe-7e1b-4c77-9eb8-564281f4bb65'],18,,,,,,,,,,,,,,,,,Augsburg,172,00:02:18.537,Pass,
,,,,,,,,,,,,,,,1.098705,,,,,,,,,,,,5ba699dd-2ab9-4f69-bff8-c29f4d088276,96,,,"[55.0, 17.6]",3890503,2,,,,,-0.26876011,,Right Foot,,,"[78.6, 11.1]",,Ground Pass,,24.478765,,,,Ja-Cheol Koo,5627.0,,,,,,,1,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,6,Augsburg,172,['da257c3b-c573-4e23-90e2-ff327d357b65'],21,,,,,,,,,,,,,,,,,Augsburg,172,00:02:21.783,Pass,
,,,,,,,,,,,,,,,2.285124,,,,,,,,,,,,88f896fc-d924-4879-b311-b9ea569819cc,99,,,"[79.2, 11.1]",3890503,2,,,,,-0.62923336,,Right Foot,,,"[92.8, 1.2]",,Ground Pass,,16.821712,,,,Caiuby Francisco da Silva,8303.0,,,,,,,1,From Throw In,Ja-Cheol Koo,5627.0,Center Attacking Midfield,6,Augsburg,172,['936becc2-6998-4b2e-806c-1d009019f181'],23,,,,,,,,,,,,,,,,,Augsburg,172,00:02:23.768,Pass,
,,,,,,,,,,,,,,,1.747538,,,,,,,,,,,,a9246a81-2223-481c-a9b6-dda09a820d09,102,,,"[113.1, 3.7]",3890503,2,,,,,2.7038872,,Left Foot,,,"[92.8, 13.2]",,Ground Pass,,22.412943,,,,Daniel Baier,8317.0,,,,,,,1,From Throw In,Caiuby Francisco da Silva,8303.0,Left Wing,6,Augsburg,172,['5b615d93-c2fd-4f4b-9b46-af87135a4a37'],29,,,,,,,,,,,,,,,,,Augsburg,172,00:02:29.337,Pass,
,,,,,,,,,,,,,,,1.355129,,,,,,,,,,,,b7a3bb26-70dd-4e45-9f7d-2765b84dd25d,105,,,"[93.6, 14.8]",3890503,2,,,,,0.34965792,,Right Foot,,,"[111.7, 21.4]",,Ground Pass,,19.265772,,,,Ja-Cheol Koo,5627.0,,,,,,,1,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,6,Augsburg,172,['cbab01ae-2dca-4121-b402-c3af238807d8'],31,,,,,,,,,,,,,,,,,Augsburg,172,00:02:31.934,Pass,
,,,,,,,,,,,,,,,0.594136,,,,,,,,,,,,5b65e885-0ebb-4480-bbeb-bafce6f33e2d,108,,,"[111.7, 21.4]",3890503,2,,,,,1.6493744,,Right Foot,True,,"[110.7, 34.1]",,Low Pass,,12.739309,,Incomplete,,Alfreð Finnbogason,5514.0,,,,,,,1,From Throw In,Ja-Cheol Koo,5627.0,Center Attacking Midfield,6,Augsburg,172,"['93f9345a-27e9-49ae-8c2a-8cf17db929d4', 'e520210f-b102-438c-89ef-3f1822539e00']",33,,,,,,,,,,,,,,,,,Augsburg,172,00:02:33.340,Pass,
,,,,,,,,,,,,,,,1.169511,,,,,,,,,,,,2ba63fdd-9465-4401-a64b-430fcb6ad18d,113,,,"[97.8, 19.8]",3890503,2,,,,,0.21366899,,Left Foot,,,"[108.4, 22.1]",,Ground Pass,,10.846659,,,,Ja-Cheol Koo,5627.0,,,,,,,1,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,6,Augsburg,172,['7f4b7002-cc77-4927-8b33-5b2466c9f9e2'],39,,,,,,,,,,,,,,,,,Augsburg,172,00:02:39.397,Pass,
,,,,,,,,,,,,,,,0.097499,,,,,,,,,,,,3fe4f778-a80f-49d5-9f96-913e17658e75,117,,,"[111.1, 20.2]",3890503,2,,,,,1.1383885,,Left Foot,,,"[112.3, 22.8]",,Ground Pass,,2.8635643,,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,From Throw In,Ja-Cheol Koo,5627.0,Center Attacking Midfield,6,Augsburg,172,"['b2330f2c-c1cf-4c58-b8ad-88adc047efc7', 'ca67e0d2-849a-46da-9941-8c9672ba69e4', 'ebafe682-ed80-4826-a823-74d4b73aa4cb']",43,,,,,,,,,,,,,,,,,Augsburg,172,00:02:43.058,Pass,True
,,,,,,,,,,,,,,,1.180974,,,,,,,,,,,,d5cdca18-f422-4a4f-b253-165972873fb1,122,,,"[106.5, 80.0]",3890503,3,,,,,-1.5707964,,,,,"[106.5, 63.4]",,High Pass,,16.6,,,,Alfreð Finnbogason,5514.0,,,,,,Throw-in,1,From Throw In,Markus Feulner,40480.0,Right Back,7,Augsburg,172,['49fc223c-5d3a-47f0-b3a5-79c90f1e7172'],8,,,,,,,,,,,,,,,,,Augsburg,172,00:03:08.196,Pass,
