ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,58d0b424-28ac-4bde-8f12-5051ff068930,193,,"[46.5, 48.1]",3890561,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,7,Hoffenheim,175,['450415bb-4268-40e4-ba94-1075f2220c31'],19,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:19.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9cd49d56-a9f8-4ec4-b72f-833041ee4882,197,,"[50.9, 27.6]",3890561,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tarik Elyounoussi,26832.0,Left Wing Back,7,Hoffenheim,175,['3493bf5a-7231-4e83-9cb4-3b5b7f230fa9'],21,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:21.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,826a545e-9265-4fcf-84ad-1426910ed416,207,,"[97.8, 6.6]",3890561,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Volland,8215.0,Left Attacking Midfield,7,Hoffenheim,175,['586aef92-3d1a-424c-95ab-d771e8362b2b'],28,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:28.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3879dc0a-0e3e-463f-a2e8-ee034ab21c2a,214,,"[24.9, 48.3]",3890561,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younès Belhanda,5242.0,Left Center Midfield,7,Hoffenheim,175,['b5b06b5e-07ac-4b60-9e3b-d52396723fa0'],34,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:34.521,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6677e176-fab4-4995-ac34-7b4d0fc51342,218,,"[39.1, 33.0]",3890561,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Midfield,7,Hoffenheim,175,['0577e2da-ce43-41d8-baa1-a1853e9a9c24'],35,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:35.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c543e9c6-4885-4933-a29b-6673337c13bf,224,,"[93.7, 62.5]",3890561,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pavel Kadeřábek,9397.0,Right Wing Back,7,Hoffenheim,175,['1634b5e6-04fc-4e45-b575-4aab24022ce3'],41,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:41.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2739986b-5663-4e1e-8af1-19283c9e774f,228,,"[81.1, 54.1]",3890561,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Center Forward,7,Hoffenheim,175,['297dc854-4874-4f19-a23b-67b62b48a08e'],45,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:45.288,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,65f9f6be-eb82-4b5a-920a-a1b160ccb628,231,,"[99.6, 9.8]",3890561,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tarik Elyounoussi,26832.0,Left Wing Back,7,Hoffenheim,175,['9f70e2dd-7903-4b86-ab35-1191af7fc2dd'],51,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:51.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2bfe3d6a-b715-4328-bdf1-b727e067c590,234,,"[85.2, 8.0]",3890561,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Strobl,12321.0,Left Center Back,7,Hoffenheim,175,['336f1861-f3c0-4410-b118-202003b5bac1'],54,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:54.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a17132e9-0c0b-448d-8b73-e0444a6ecb75,237,,"[56.6, 39.2]",3890561,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ermin Bičakčić,9396.0,Center Back,7,Hoffenheim,175,['90218185-f98e-4271-8fca-39df0e5ba675'],57,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:57.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ad9644ed-4b84-491f-90a9-a9fd517a235e,240,,"[63.5, 59.9]",3890561,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,7,Hoffenheim,175,['9895eca3-1f8c-437f-bf36-76d4aea97264'],1,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:01.652,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1e120f57-5fa7-4175-99c3-1aef97b860c5,243,,"[69.5, 54.6]",3890561,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pirmin Schwegler,8556.0,Right Defensive Midfield,7,Hoffenheim,175,['cad5ddbf-f377-46db-8367-9b904bfac560'],3,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:03.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b7971f76-440f-4889-b518-f15452594bcd,246,,"[58.1, 26.2]",3890561,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Strobl,12321.0,Left Center Back,7,Hoffenheim,175,['3a6a6a65-2155-4aab-bb6d-be90aaa0ea61'],7,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:07.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ccb876d9-31eb-4b5f-b354-93c252448ba1,249,,"[64.3, 62.7]",3890561,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,7,Hoffenheim,175,['f5863577-719e-4418-a494-d198b27cd5a7'],12,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:12.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6ec502b2-0f35-4c23-90f3-ac3044b4161a,252,,"[77.0, 62.9]",3890561,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Uth,8387.0,Right Attacking Midfield,7,Hoffenheim,175,['b24ec7bf-dbfd-4387-8039-e66a7f6c3171'],14,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:14.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b9b7af4f-9e82-4764-84ae-266052b32c73,256,,"[75.2, 57.2]",3890561,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pirmin Schwegler,8556.0,Right Defensive Midfield,7,Hoffenheim,175,['cd40bfbd-ece6-4cc7-b09d-384a18289c71'],15,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:15.110,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,791365b3-944e-4546-8118-e351c7e34713,259,,"[117.7, 60.6]",3890561,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pavel Kadeřábek,9397.0,Right Wing Back,7,Hoffenheim,175,['c874abb9-c1b4-4623-b580-de1293dfaa06'],18,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:18.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3b46d6ef-660e-41af-92bb-96102756e377,262,,"[108.1, 31.2]",3890561,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tarik Elyounoussi,26832.0,Left Wing Back,7,Hoffenheim,175,['c847e287-a1fa-4755-95c0-f80e8484fa9e'],20,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:20.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,72363a07-3bd0-4c8c-95bf-6a038bdf1527,266,,"[13.6, 60.7]",3890561,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joël Andre Job Matip,3502.0,Right Center Back,8,Schalke 04,181,['fb9a7daa-31f7-4328-a5e2-ee5b0dc7c158'],41,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:41.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2a3e5ae8-cf30-4938-b689-b6b762a05d04,269,,"[4.8, 39.5]",3890561,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,8,Schalke 04,181,['329364e8-0a1b-4465-9596-393a0ad8a670'],49,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:49.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3da3f597-b002-4413-90a0-cd294f3101aa,272,,"[16.6, 54.2]",3890561,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joël Andre Job Matip,3502.0,Right Center Back,8,Schalke 04,181,['7a5c3618-43bb-4263-9f3b-19171b2017c6'],55,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:55.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f45fed33-9029-4738-ac73-60ede27ac9b4,275,,"[79.6, 52.1]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Klaas-Jan Huntelaar,8060.0,Center Forward,8,Schalke 04,181,['73ea5f7c-ec0f-4dea-b5d8-715764ad87ca'],1,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:01.276,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3dd5c18d-d669-40e5-a0a7-b5ae87d599d9,278,,"[74.7, 50.9]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leroy Sané,3053.0,Right Midfield,8,Schalke 04,181,['c11a7ed5-5cad-4e9c-adb1-f7058bca0c56'],3,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:03.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,957832be-4d7c-4655-af11-4181676014f9,280,,"[32.6, 43.3]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,9,Hoffenheim,175,['c07d1339-dbda-4305-b715-94be93ced883'],4,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:04.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c53d87db-d4db-428b-b6dc-f0f9d3d3d4a9,283,,"[46.3, 16.7]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tarik Elyounoussi,26832.0,Left Wing Back,9,Hoffenheim,175,['5925989e-e880-45a7-b0f1-439c9c7f2c17'],8,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:08.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6de0f232-b7f5-46c5-862a-24c1b4ec856f,286,,"[46.8, 16.7]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Strobl,12321.0,Left Center Back,9,Hoffenheim,175,['0f510f58-bd3b-4850-a9fd-c75f763ced10'],12,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:12.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e561c13f-4ba3-4bf9-b89c-03c79908821c,289,,"[47.2, 57.8]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,9,Hoffenheim,175,['9f010f81-569e-4ab6-94af-c08da7fdbc8c'],17,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:17.989,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b6ed36cc-a230-480e-b1ee-758092917c38,292,,"[74.6, 42.0]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Volland,8215.0,Left Attacking Midfield,9,Hoffenheim,175,['84d6e501-23bf-4c21-848e-93d5eed4d464'],21,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:21.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d8759193-4655-4f5f-9105-dd7daed2f183,296,,"[85.1, 12.8]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tarik Elyounoussi,26832.0,Left Wing Back,9,Hoffenheim,175,['8d0cc76a-ea61-4b0e-8fd6-9d816f9fa895'],24,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:24.473,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7589b0e3-ccc4-4ec1-a61a-02ef1df48ea5,299,,"[111.0, 32.8]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Uth,8387.0,Right Attacking Midfield,9,Hoffenheim,175,['b288f2b7-b573-44bf-baa2-482270a1636a'],30,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:30.171,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bc386052-5da2-4fc4-b70e-3f0720b0cd0a,302,,"[15.9, 51.9]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,10,Schalke 04,181,['1abc4b9f-3eb5-432a-ba40-dd78355a2a96'],41,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:41.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2c8542c4-67b3-4c6f-a9a2-88ec85167a9b,304,,"[29.3, 34.3]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younès Belhanda,5242.0,Left Center Midfield,10,Schalke 04,181,['cd7f2fd7-78cc-44be-8fa7-1b91e274db41'],43,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:43.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,777d6675-7dd2-4ca1-8eca-02c803be3691,307,,"[25.7, 19.9]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,10,Schalke 04,181,['fa97cb22-1aa6-4780-95ad-5bc120206d43'],46,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:46.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,87becaab-a353-42e7-87fe-de8c8698bf57,310,,"[42.4, 23.7]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Meyer,8508.0,Right Center Midfield,10,Schalke 04,181,['64438316-79d3-4915-90cf-493a1bfe6627'],49,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:49.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,332606d9-c61b-416f-b559-303ae327b2be,313,,"[31.5, 34.7]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Center Defensive Midfield,10,Schalke 04,181,['eb34ef28-226e-433d-a5e6-1d0fb2f82b3e'],52,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:52.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,20b338ab-d3aa-48f2-887e-65e0fb23ceee,316,,"[25.7, 47.7]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,10,Schalke 04,181,['4bca9e56-d102-4a1c-8132-2ca3a467cc6a'],54,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:54.942,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f5adecd7-792b-48fa-8508-364382ef5308,320,,"[40.1, 49.9]",3890561,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Center Defensive Midfield,10,Schalke 04,181,['1467872f-876f-456f-8bc2-e36085597a34'],58,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:58.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bd14a3e9-9f83-4728-8340-ba28a3117037,327,,"[50.7, 51.5]",3890561,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,10,Schalke 04,181,['f32f5b1f-471a-4231-aa88-021f8daf9be7'],0,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:00.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cb472559-efb7-47e1-aee6-f96c661cdf04,330,,"[52.0, 38.1]",3890561,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younès Belhanda,5242.0,Left Center Midfield,10,Schalke 04,181,['26bd9da5-2365-4e8f-a61e-4e37daa317be'],2,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:02.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cd26f6e9-8e5f-4ce9-93c1-1fa63428ae24,333,,"[63.1, 23.8]",3890561,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Meyer,8508.0,Right Center Midfield,10,Schalke 04,181,['ba056069-d085-4bd3-af00-e817aad0d10d'],4,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:04.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d427038a-5775-4a50-abb6-a27963e6e808,336,,"[92.7, 6.8]",3890561,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sead Kolašinac,3510.0,Left Back,10,Schalke 04,181,['7991ab1d-1496-4872-9d20-fe764007784e'],8,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:08.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1821e78f-b62d-4827-9108-62ef179a233e,339,,"[109.4, 15.1]",3890561,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Midfield,10,Schalke 04,181,['a41f076e-c40c-4377-877d-48b9e9ec2099'],11,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:11.334,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,f3a495fb-31bc-4efc-9c4b-959449bcaf45,345,,"[112.1, 40.2]",3890561,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,10,Schalke 04,181,['b5540b67-aa65-4270-bc8e-105a8f328b89'],16,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:16.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d7aaf4ab-8b0c-413f-b818-cc4cab8bbc56,348,,"[91.2, 10.0]",3890561,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Younès Belhanda,5242.0,Left Center Midfield,11,Schalke 04,181,['63ee6ea7-ebae-41a0-8101-eecbcc502e7a'],23,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:23.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ab9ffb61-953f-44a7-ada0-32a93aab6fa0,352,,"[110.9, 42.6]",3890561,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,11,Schalke 04,181,['17233210-88d1-4280-8b02-3afc1de30029'],27,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:27.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a974e084-2299-4a45-ad07-57140f052346,356,,"[42.7, 68.8]",3890561,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fabian Lukas Schär,5537.0,Right Center Back,12,Hoffenheim,175,['c94714be-9260-4a9e-9340-018afeb78a00'],14,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:14.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c7fce356-65ad-4f23-a6ef-fa781184ec5d,359,,"[58.1, 59.6]",3890561,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sebastian Rudy,6039.0,Left Defensive Midfield,12,Hoffenheim,175,['f2fde347-d12a-4201-b6e3-54606e855ad0'],18,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:18.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c759a3c5-5610-4da3-8679-c015f81f8d2c,361,,"[50.1, 20.4]",3890561,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tobias Strobl,12321.0,Left Center Back,12,Hoffenheim,175,['fa09ba65-2b91-4810-abfe-5abec3176b21'],22,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:22.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3a900345-6194-401b-b822-32c7bb0560b7,363,,"[70.0, 4.8]",3890561,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tarik Elyounoussi,26832.0,Left Wing Back,12,Hoffenheim,175,['864b5ab5-2c1c-40f2-9ebb-d274b34638a8'],23,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:23.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,55d97f1e-4923-4f3b-b455-66a64594ed6d,369,,"[38.0, 58.7]",3890561,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Center Defensive Midfield,13,Schalke 04,181,['557ab83a-2c77-4c8f-8c99-f439a12df857'],28,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:28.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,39ab1b46-41ca-4740-bdea-e5b8327f2aac,372,,"[81.2, 73.9]",3890561,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Midfield,13,Schalke 04,181,['93a36e8e-a75a-4d1d-be27-62552a6b49de'],32,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:32.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7b46b55a-a8ca-4f21-9b02-03b39c9783b0,381,,"[22.6, 58.1]",3890561,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,14,Hoffenheim,175,['6b43ff2f-5bcc-49d7-8eef-c7492124bd87'],43,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:43.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9cdf6f83-d0ac-4d15-b634-6461c8bc418d,384,,"[72.6, 69.0]",3890561,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Uth,8387.0,Right Attacking Midfield,14,Hoffenheim,175,['c210e00d-99a9-476e-87f9-fbc0b9c9753b'],46,,,,,,,,,,,,,,,,,Hoffenheim,175,00:07:46.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a60201fb-942b-4cd5-900a-f54f3527a0bf,393,,"[115.3, 71.1]",3890561,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mark Uth,8387.0,Right Attacking Midfield,15,Hoffenheim,175,"['a88aa06c-0a44-4616-8e38-e1a511a8af7f', 'd539d5ca-5c64-4583-9a8c-3dbb924e2ea4']",9,,,,,,,,,,,,,,,,,Hoffenheim,175,00:08:09.216,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,50486bdd-1e65-4bef-8fee-8a691ea2e739,396,,"[105.7, 77.1]",3890561,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pavel Kadeřábek,9397.0,Right Wing Back,15,Hoffenheim,175,['b99c02ac-19c2-466c-a0a5-ca884b72e1ef'],10,,,,,,,,,,,,,,,,,Hoffenheim,175,00:08:10.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8bf0eaff-afad-484a-9696-2022b26d91ea,400,,"[110.5, 66.4]",3890561,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Rudy,6039.0,Left Defensive Midfield,15,Hoffenheim,175,"['12d66ad2-5f59-4488-8c70-3c47dc5aeb7b', 'c14ac52c-1331-44a9-b69e-81f437de0437']",12,,,,,,,,,,,,,,,,,Hoffenheim,175,00:08:12.248,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,5e5109db-08fa-4946-9195-1b828d682d6c,403,,"[105.4, 54.1]",3890561,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrej Kramarić,5460.0,Center Forward,15,Hoffenheim,175,['f448b4b4-700b-45b0-b487-77ef1256d747'],13,,,,,,,,,,,,,,,,,Hoffenheim,175,00:08:13.700,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,b17630af-0ce3-4c48-ab70-ae3d90aa8dca,406,,"[113.3, 39.3]",3890561,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Volland,8215.0,Left Attacking Midfield,15,Hoffenheim,175,['dca2f502-a04c-48cb-9ea6-e2bb32804014'],14,,,,,,,,,,,,,,,,,Hoffenheim,175,00:08:14.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d423e64e-e3d2-470b-b08c-be4acbc5d44f,415,,"[9.4, 63.5]",3890561,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joël Andre Job Matip,3502.0,Right Center Back,17,Schalke 04,181,['5f1c0689-618c-4a87-9d40-d0b45737b3af'],59,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:59.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0e6d5ee6-5c26-4ff1-ae99-07c81e5d7a32,418,,"[16.3, 35.7]",3890561,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Younès Belhanda,5242.0,Left Center Midfield,17,Schalke 04,181,['97ad1551-9285-426d-ac27-7f95c9f07fd0'],2,,,,,,,,,,,,,,,,,Schalke 04,181,00:09:02.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b7b3b826-fb03-4f18-a518-f565c8ce8a35,421,,"[22.1, 11.1]",3890561,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roman Neustädter,16534.0,Left Center Back,17,Schalke 04,181,['cd0a9f8d-7497-4302-946c-0a36023f7fbd'],6,,,,,,,,,,,,,,,,,Schalke 04,181,00:09:06.112,Ball Receipt*,
