50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.196933,,,,,,,,,,,,,,23004baa-1b46-4c0d-b609-025757c2a4bb,22,,"[107.0, 80.0]",3890313,0,,,,,-2.2720563,,,,,"[99.4, 71.0]",,Low Pass,,11.779643,,,Pascal Groß,3097.0,,,,Throw-in,1,From Throw In,Tobias Levels,40460.0,Right Back,3,Ingolstadt,189,['4b9398b7-ab40-4aa3-928f-5efea51b8291'],21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:21.503,Pass,
,,,,,,,,,,,,,,,,,0.971726,,,,,,,,,,,,,,8ec8134f-c98e-4f4b-9f3e-19ba0fa886c7,25,,"[98.4, 72.6]",3890313,0,,,,,-0.8131688,,Right Foot,,,"[105.4, 65.2]",,Low Pass,,10.186265,,,Lukas Hinterseer,9103.0,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,3,Ingolstadt,189,['efe8ff0c-1b5f-45b4-a61d-80d59c191d7d'],22,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:22.706,Pass,
,,,,,,,,,,,,,,,,,1.168917,,,,,,,,,,,,,,3afd7fa6-fa52-4e7d-8592-269a50d0716b,29,,"[104.8, 64.8]",3890313,0,,,,,-2.0410883,83d0bc8a-ee51-4c6a-8b1c-8192e451bde9,Right Foot,,,"[98.7, 52.8]",,Low Pass,,13.461427,,,Pascal Groß,3097.0,True,,,,1,From Throw In,Lukas Hinterseer,9103.0,Center Forward,3,Ingolstadt,189,['23ad67e2-f524-4696-a7c2-f3bb9e0b2b99'],24,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:24.744,Pass,
,,,,,,,,,,,,,,,,,1.338145,,,,,,,,,,,,,,2bfc5b39-5a01-44ac-9d3e-10ab8c23856b,35,,"[120.0, 80.0]",3890313,0,,,,,-1.7329003,,Right Foot,,,"[113.9, 42.7]",,High Pass,,37.7955,Incomplete,True,,,,,Outswinging,Corner,1,From Corner,Pascal Groß,3097.0,Right Center Midfield,4,Ingolstadt,189,['7dec9fc7-4b8c-4658-a168-d6fbf0786fe5'],57,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:57.235,Pass,
,,,,,,,,,,,,,,,,,1.990699,,,,,,,,,,,,,,17ea4d4e-516d-448c-ae5e-4171b3bb28de,37,,"[81.1, 65.2]",3890313,1,,,,,0.8006254,,Right Foot,,,"[90.8, 75.2]",,Ground Pass,,13.931619,,,Pascal Groß,3097.0,,,,Recovery,1,From Corner,Tobias Levels,40460.0,Right Back,4,Ingolstadt,189,['9340b9fc-70ea-42b6-8507-024a3d307364'],1,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:01.401,Pass,
,,,,,,,,,,,,,,,,,1.699254,,,,,,,,,,,,,,d8fbc356-1bb9-4fbc-9a5a-503e746f158e,40,,"[93.2, 71.8]",3890313,1,,,,,-0.109983824,,Right Foot,,,"[109.5, 70.0]",,Ground Pass,,16.399086,,,Stefan Lex,40463.0,,,,,1,From Corner,Pascal Groß,3097.0,Right Center Midfield,4,Ingolstadt,189,['7432a5cd-3a99-47a3-b67c-e20a86895815'],4,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:04.429,Pass,
,,,,,,,,,,,,,,,,,1.430132,,,,,,,,,,,,,,0919b558-6b0f-4e48-9fbf-e44a2cb5d9bb,43,,"[109.5, 70.0]",3890313,1,,,,,-1.8033533,,Right Foot,,,"[106.8, 58.6]",,Ground Pass,,11.715375,,,Alfredo Morales,12304.0,,,,,1,From Corner,Stefan Lex,40463.0,Right Wing,4,Ingolstadt,189,['225f72a0-13aa-4fd1-9dfa-8ee714f9c2a6'],6,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:06.276,Pass,
,,,,,,,,,,,,,,,,,1.210583,,,,,,,,,,,,,,33c4f64b-310f-4d38-b41a-9a6482567717,46,,"[107.4, 57.0]",3890313,1,,,,,-1.4778968,,Right Foot,,,"[108.9, 40.9]",,High Pass,,16.169725,Incomplete,,Mathew Leckie,5481.0,,,,,1,From Corner,Alfredo Morales,12304.0,Left Center Midfield,4,Ingolstadt,189,"['025bf007-d501-478b-91fa-fc28b1e641ed', '99e4250d-a54b-4ddb-abd2-9239034bd12e']",8,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:08.865,Pass,
,,,,,,,,,,,,,,,,,2.921491,,,,,,,,,,,,,,e7c5f5fb-9337-4ba7-86bc-517ada874718,52,,"[11.6, 35.4]",3890313,1,,,,,-0.5487496,,Keeper Arm,,,"[52.0, 10.7]",,High Pass,,47.3524,,,Leonardo Bittencourt,8826.0,,,,,1,Regular Play,Timo Horn,8821.0,Goalkeeper,5,FC Köln,186,['f9325ac0-b708-43bc-80de-ba85d4c2a663'],16,,,,,,,,,,,,,,,,,FC Köln,186,00:01:16.755,Pass,
,,,,,,,,,,,,,,,,,0.667237,,,,,,,,,,,,,,7461a2b7-8244-49c2-9b69-fa96b31509b1,60,,"[88.8, 17.1]",3890313,1,,,,,1.4900475,,Left Foot,,,"[90.2, 34.4]",,Ground Pass,,17.356554,,,Anthony Modeste,23486.0,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Left Midfield,5,FC Köln,186,['5f277499-b0a1-4026-89a2-559c7f152914'],29,,,,,,,,,,,,,,,,,FC Köln,186,00:01:29.957,Pass,
,,,,,,,,,,,,,,,,,1.865585,,,,,,,,,,,,,,c9f34b6e-ba29-4a25-9771-607a2109090b,67,,"[97.2, 53.1]",3890313,1,,,,,0.37459803,,Right Foot,,,"[108.9, 57.7]",,Ground Pass,,12.571794,,,Matthias Lehmann,8827.0,,,,,1,Regular Play,Simon Zoller,8822.0,Right Midfield,5,FC Köln,186,['3a2fab2f-b95a-425f-9660-491b2a13c07c'],35,,,,,,,,,,,,,,,,,FC Köln,186,00:01:35.063,Pass,
,,,,,,,,,,,,,,,,,0.258817,,,,,,,,,,,,,,ee902940-2799-4e05-a782-df0fb4ce7ea2,71,,"[111.1, 61.1]",3890313,1,,,,,-1.1839206,,Right Foot,,,"[113.3, 55.7]",,Ground Pass,,5.8309517,Incomplete,,,,,,,,1,Regular Play,Matthias Lehmann,8827.0,Right Defensive Midfield,5,FC Köln,186,['688691f6-39df-4657-b934-63ed548e8653'],36,,,,,,,,,,,,,,,,,FC Köln,186,00:01:36.973,Pass,
,,,,,,,,,,,,,,,,,0.234065,,,,,,,,,,,,,,ba2e5dc0-c10f-44cc-9c80-60d78e735945,79,,"[117.3, 22.7]",3890313,1,,,,,1.6220335,,Right Foot,,,"[117.1, 26.6]",,Low Pass,,3.905125,Incomplete,,,,,,,Recovery,1,Regular Play,Yūya Ōsako,5679.0,Center Attacking Midfield,5,FC Köln,186,"['18481b27-3ff6-4418-a7c5-de809da51df9', '3867ff65-0cad-4c06-b447-b805fdd4ee02']",41,,,,,,,,,,,,,,,,,FC Köln,186,00:01:41.173,Pass,True
,,,,,,,,,,,,,,,,,1.527196,,,,,,,,,,,,,,b42f4e75-b3bc-4ed3-a624-8c5659401758,86,,"[120.0, 0.1]",3890313,2,,,,,1.7093822,,Left Foot,,,"[114.1, 42.4]",,High Pass,,42.709484,Unknown,True,Frederik Hillesborg Sørensen,8829.0,,True,Outswinging,Corner,1,From Corner,Jonas Hector,6040.0,Left Back,6,FC Köln,186,['f2511de0-5cc5-4d14-970d-704db3419382'],9,,,,,,,,,,,,,,,,,FC Köln,186,00:02:09.387,Pass,
,,,,,,,,,,,,,,,,,5.216123,,,,,,,,,,,,,,5725c0de-2b4a-45bc-840e-6bc84cb076a7,90,,"[14.4, 42.7]",3890313,2,,,,,0.15766114,,Left Foot,,,"[96.8, 55.8]",,High Pass,,83.43482,Incomplete,,Lukas Hinterseer,9103.0,,,,Free Kick,1,From Free Kick,Ramazan Özcan,12319.0,Goalkeeper,7,Ingolstadt,189,"['682f5514-95b3-4bde-9c45-bcbb245f5299', 'f4b6ccd3-3240-4e61-b633-70c122c0db06']",48,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:48.199,Pass,
,,,,,,,,,,,,,,,,,0.952952,,,,,,,,,,,,,,f4b6ccd3-3240-4e61-b633-70c122c0db06,93,,"[23.3, 24.3]",3890313,2,,,,True,1.0026916,,,,,"[26.3, 29.0]",,High Pass,,5.575841,,,Yannick Gerhardt,8231.0,,,,Recovery,1,From Counter,Jonas Hector,6040.0,Left Back,8,FC Köln,186,"['5725c0de-2b4a-45bc-840e-6bc84cb076a7', '868bc2e6-ce8b-4e55-8a63-ab8ab68c2dc9', 'f07475d5-a8f1-4279-9322-a9a37db1d11e']",53,,,,,,,,,,,,,,,,,FC Köln,186,00:02:53.415,Pass,True
,,,,,,,,,,,,,,,,,4.064058,,,,,,,,,,,,,,ad48e20f-b9f4-476f-9a22-85a0299664f5,95,,"[26.7, 27.8]",3890313,2,,,,,-0.036513444,,Left Foot,,,"[48.6, 27.0]",,High Pass,,21.914606,Unknown,,Yūya Ōsako,5679.0,,,,,1,From Counter,Yannick Gerhardt,8231.0,Left Defensive Midfield,8,FC Köln,186,['026a3ea6-e40a-445e-b631-93bde191511b'],54,,,,,,,,,,,,,,,,,FC Köln,186,00:02:54.368,Pass,
,,,,,,,,,,,,,,,,,1.749515,,,,,,,,,,,,,,bcf3e5d0-a56f-4b69-9120-90a06350e3aa,99,,"[48.8, 27.2]",3890313,3,,,,,1.5037507,,Right Foot,,,"[51.6, 68.9]",,Ground Pass,,41.7939,,,Marcel Risse,8823.0,,True,,Free Kick,1,From Free Kick,Matthias Lehmann,8827.0,Right Defensive Midfield,9,FC Köln,186,['c293da57-f56b-44b4-bb7b-f0faa97a741c'],1,,,,,,,,,,,,,,,,,FC Köln,186,00:03:01.768,Pass,
,,,,,,,,,,,,,,,,,1.131668,,,,,,,,,,,,,,800848cc-02f1-454f-8691-1f3aa52d58be,102,,"[90.4, 68.3]",3890313,3,,,,,-0.8047863,,Right Foot,True,,"[108.1, 49.9]",,High Pass,,25.531353,Incomplete,,,,,,,,1,From Free Kick,Marcel Risse,8823.0,Right Back,9,FC Köln,186,['69ea925e-4bca-4547-9ebb-8f94b398749b'],7,,,,,,,,,,,,,,,,,FC Köln,186,00:03:07.616,Pass,
,,,,,,,,,,,,,,,,,1.325684,,,,,,,,,,,,,,69ea925e-4bca-4547-9ebb-8f94b398749b,103,,"[12.0, 30.2]",3890313,3,,,,,-1.1770056,,Head,,,"[17.9, 16.0]",,Low Pass,,15.376931,,,Mathew Leckie,5481.0,,,,Recovery,1,Regular Play,Benjamin Hübner,8405.0,Left Center Back,10,Ingolstadt,189,"['800848cc-02f1-454f-8691-1f3aa52d58be', '95b4b6e9-79e6-4d6b-8f2b-8d40775e742b']",8,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:08.748,Pass,
,,,,,,,,,,,,,,,,,1.150584,,,,,,,,,,,,,,07a01030-e10c-406b-8659-b6b24970da0a,105,,"[17.9, 16.0]",3890313,3,,,,,1.8553149,,Right Foot,,,"[14.8, 26.6]",,Low Pass,,11.044003,,,Roger de Oliveira Bernardo,40459.0,,,,,1,Regular Play,Mathew Leckie,5481.0,Left Wing,10,Ingolstadt,189,['377996ee-f847-4456-aa2b-14deb4e8f577'],10,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:10.074,Pass,
,,,,,,,,,,,,,,,,,1.84699,,,,,,,,,,,,,,ac59da0d-904f-4d77-982e-05983d602fb7,109,,"[17.7, 27.4]",3890313,3,,,,,-1.531855,,Right Foot,,,"[18.3, 12.0]",,Ground Pass,,15.411684,,,Alfredo Morales,12304.0,,,,,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,10,Ingolstadt,189,['de4c3b58-fcbb-4579-af8a-e83dfc01ff07'],13,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:13.674,Pass,
,,,,,,,,,,,,,,,,,3.152471,,,,,,,,,,,,,,97ec6723-9093-4478-9f49-fbf87391a4a4,113,,"[17.3, 8.8]",3890313,3,,,,,0.39670867,,Left Foot,,,"[69.1, 30.5]",,High Pass,,56.16164,Incomplete,,,,,,,,1,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,10,Ingolstadt,189,['f3337089-0472-4a28-ada0-53f566562c03'],15,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:15.785,Pass,
,,,,,,,,,,,,,,,,,1.853049,,,,,,,,,,,,,,f3337089-0472-4a28-ada0-53f566562c03,114,,"[51.0, 49.6]",3890313,3,,,,,0.31386116,,Head,,,"[81.5, 59.5]",,High Pass,,32.066494,Incomplete,,,,,,,Recovery,1,Regular Play,Dominique Heintz,8828.0,Left Center Back,10,Ingolstadt,189,"['70c980d9-9589-4c9b-84a2-f8fa45915224', '97ec6723-9093-4478-9f49-fbf87391a4a4']",18,,,,,,,,,,,,,,,,,FC Köln,186,00:03:18.937,Pass,
,,,,,,,,,,,,,,,,,1.237593,,,,,,,,,,,,,,70c980d9-9589-4c9b-84a2-f8fa45915224,115,,"[38.6, 20.6]",3890313,3,,,,,0.5001973,,Head,,,"[63.3, 34.1]",,High Pass,,28.148535,,,Pascal Groß,3097.0,,,,Recovery,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,10,Ingolstadt,189,"['1a253b41-cf9d-4779-8b13-9d156d9274aa', 'f3337089-0472-4a28-ada0-53f566562c03']",20,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:20.790,Pass,
,,,,,,,,,,,,,,,,,3.028015,,,,,,,,,,,,,,b13248c5-8044-4e7c-b446-84a5945d82fe,117,,"[63.3, 35.1]",3890313,3,,,,,0.52462804,,Head,,,"[86.8, 48.7]",,High Pass,,27.151611,Incomplete,,Lukas Hinterseer,9103.0,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,10,Ingolstadt,189,"['66db8a59-75b7-408a-9844-0ade07dbfefa', 'f8f2496e-d7e7-4fad-943f-e9b9f5146956']",22,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:22.028,Pass,
,,,,,,,,,,,,,,,,,2.391825,,,,,,,,,,,,,,66db8a59-75b7-408a-9844-0ade07dbfefa,119,,"[33.3, 31.4]",3890313,3,,,,,1.8569952,,Right Foot,,,"[22.5, 68.1]",,Ground Pass,,38.25611,,,Frederik Hillesborg Sørensen,8829.0,,,,Recovery,1,Regular Play,Jonas Hector,6040.0,Left Back,11,FC Köln,186,"['b13248c5-8044-4e7c-b446-84a5945d82fe', 'c5c01582-42a6-493e-9aad-3b6b82ce6c03']",25,,,,,,,,,,,,,,,,,FC Köln,186,00:03:25.056,Pass,
,,,,,,,,,,,,,,,,,2.711963,,,,,,,,,,,,,,8614accd-42f9-402a-b4a4-77ae56b5d8c2,122,,"[22.5, 73.6]",3890313,3,,,,,-0.13104385,,Right Foot,,,"[70.3, 67.3]",,High Pass,,48.21338,,,Yūya Ōsako,5679.0,,,,,1,Regular Play,Frederik Hillesborg Sørensen,8829.0,Right Center Back,11,FC Köln,186,['0ff77add-3e1a-4cad-88b9-5f4ae56fbbfb'],33,,,,,,,,,,,,,,,,,FC Köln,186,00:03:33.062,Pass,
,,,,,,,,,,,,,,,,,1.939386,,,,,,,,,,,,,,cead679e-b780-4e90-a4de-e33f0298dd1d,125,,"[68.5, 65.5]",3890313,3,,,,,-1.6836748,,Left Foot,,,"[65.7, 40.8]",,Ground Pass,,24.858198,,,Yannick Gerhardt,8231.0,,,,,1,Regular Play,Yūya Ōsako,5679.0,Center Attacking Midfield,11,FC Köln,186,['74ce5ae5-8c39-49ac-801b-ae10a066816a'],37,,,,,,,,,,,,,,,,,FC Köln,186,00:03:37.598,Pass,
,,,,,,,,,,,,,,,,,1.644963,,,,,,,,,,,,,,0d2e6359-55e7-469a-b50e-5c4c095cfb68,129,,"[86.6, 38.8]",3890313,3,,,,,-1.1295028,,Left Foot,,,"[96.0, 18.9]",,Ground Pass,,22.008408,,,Leonardo Bittencourt,8826.0,,,,,1,Regular Play,Yannick Gerhardt,8231.0,Left Defensive Midfield,11,FC Köln,186,['a9afe6f9-3336-436a-8600-62856366e661'],41,,,,,,,,,,,,,,,,,FC Köln,186,00:03:41.585,Pass,
,,,,,,,,,,,,,,,,,1.007121,,,,,,,,,,,,,,c45f3958-e38b-4e05-b96f-d18b21892434,132,,"[101.0, 21.9]",3890313,3,,,,,0.07067853,,Right Foot,,,"[112.3, 22.7]",,Ground Pass,,11.328283,,,Jonas Hector,6040.0,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Left Midfield,11,FC Köln,186,['30398445-dbf9-4466-97bb-8756174952d9'],44,,,,,,,,,,,,,,,,,FC Köln,186,00:03:44.612,Pass,
,,,,,,,,,,,,,,,,,1.818397,,,,,,,,,,,,,,83c3f251-2167-4ebf-a064-65902438ccf9,138,,"[120.0, 0.1]",3890313,4,,,,,1.7418574,,Left Foot,,,"[112.9, 41.2]",,High Pass,,41.70875,Incomplete,True,Frederik Hillesborg Sørensen,8829.0,,True,Outswinging,Corner,1,From Corner,Jonas Hector,6040.0,Left Back,12,FC Köln,186,"['1cc789b2-d6ac-43bb-a9e5-26500dccd11c', 'c6fb701f-ccf6-4842-ba1f-f53377750cfa']",19,,,,,,,,,,,,,,,,,FC Köln,186,00:04:19.284,Pass,
,,,,,,,,,,,,,,,,,2.733347,,,,,,,,,,,,,,6a0d29da-096c-42d6-9ace-7feaf931e88b,144,,"[80.3, 49.6]",3890313,4,,,,,-0.66535556,,Right Foot,,,"[109.1, 27.0]",,High Pass,,36.60874,Incomplete,,,,,,,,1,From Corner,Marcel Risse,8823.0,Right Back,12,FC Köln,186,['de30df6e-b174-44e4-9f33-13f230c8db21'],24,,,,,,,,,,,,,,,,,FC Köln,186,00:04:24.564,Pass,
