50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.476678,,,,,,,,,,,,,cbcc0306-6b1f-47fa-b86b-057f9c42cfab,18,,"[18.7, 12.7]",3890543,0,,,,,-0.07796663,,Right Foot,,,"[50.7, 10.2]",,High Pass,,32.097507,,,Incomplete,,Max Meyer,8508.0,,,,,,1,From Throw In,Roman Neustädter,16534.0,Left Center Back,3,Schalke 04,181,"['b7de6c85-08b0-45c1-9392-dce3aed01560', 'eea9a22a-2e01-4723-bc76-e955912f3402']",14,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:14.267,Pass,
,,,,,,,,,,,,,,,4.156695,,,,,,,,,,,,,10cac21e-1114-4eb9-a5ba-864f939af5cd,24,,"[34.0, 5.3]",3890543,0,,,,,-0.13075653,,Left Foot,,,"[70.5, 0.5]",,High Pass,,36.814262,,,Out,,Max Meyer,8508.0,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,3,Schalke 04,181,['e4cc3016-acf2-4e96-9185-6b22ff2834b1'],18,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:18.858,Pass,
,,,,,,,,,,,,,,,0.920559,,,,,,,,,,,,,09622624-2741-4f46-95b4-ec1bb91c557c,27,,"[51.8, 80.0]",3890543,0,,,,,-0.9782379,,,,,"[58.6, 69.9]",,High Pass,,12.175796,,,,,Hiroshi Kiyotake,38524.0,,,,,Throw-in,1,From Throw In,Hiroki Sakai,3530.0,Right Back,4,Hannover 96,178,['8984bd93-ed2d-4b24-a4e0-58bb8cf9707d'],33,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:33.805,Pass,
,,,,,,,,,,,,,,,1.829008,,,,,,,,,,,,,cdd4a33d-5872-4886-974d-3341a9a43095,29,,"[58.6, 69.9]",3890543,0,,,,,0.25500843,,Right Foot,,,"[82.0, 76.0]",,High Pass,,24.182018,,,,,Artur Sobiech,11845.0,,,,,,1,From Throw In,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,4,Hannover 96,178,['bdcefcfa-cc5d-4279-a22a-8497a46395b6'],34,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:34.725,Pass,
,,,,,,,,,,,,,,,1.211349,,,,,,,,,,,,,8f458ced-7743-47ae-a912-49e2781a3aa7,31,,"[82.0, 76.0]",3890543,0,,,,,-0.60228735,,Head,,,"[90.0, 70.5]",,High Pass,,9.708244,,,Incomplete,,Noah-Joel Sarenren-Bazee,21311.0,,,,,,1,From Throw In,Artur Sobiech,11845.0,Center Forward,4,Hannover 96,178,"['41b958c3-db58-4801-ba35-85a7b0c5cdb3', 'd284123a-f2a6-48f8-9acf-659e57c9fd31']",36,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:36.554,Pass,
,,,,,,,,,,,,,,,1.03048,,,,,,,,,,,,,98befee9-18cc-4c14-b36f-610861296c14,36,,"[68.4, 66.6]",3890543,0,,,,True,-0.03173537,,,,,"[81.0, 66.2]",,High Pass,,12.606348,,,,,Artur Sobiech,11845.0,,,,,Recovery,1,From Throw In,Hiroki Sakai,3530.0,Right Back,4,Hannover 96,178,"['075c7f49-9821-42f5-a0b2-c66e1a773fd0', 'd862f89b-7630-4c89-8d4f-547a9334ac93']",40,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:40.437,Pass,True
,,,,,,,,,,,,,,,1.51591,,,,,,,,,,,,,0e7f5853-b24e-460e-a76b-a1c22a4447bb,38,,"[81.0, 66.2]",3890543,0,,,,True,0.047583103,,,,,"[89.4, 66.6]",,High Pass,,8.409518,,,Incomplete,,Noah-Joel Sarenren-Bazee,21311.0,,,,,,1,From Throw In,Artur Sobiech,11845.0,Center Forward,4,Hannover 96,178,"['5348ab1d-bc29-4e1a-a3f5-53e62cbfeeac', '761d4f4a-665d-4e38-8bb0-a89dbffb6d92', '8cf839b8-3478-45aa-9884-3aa12fdaf087']",41,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:41.468,Pass,True
,,,,,,,,,,,,,,,1.82518,,,,,,,,,,,,,761d4f4a-665d-4e38-8bb0-a89dbffb6d92,41,,"[30.7, 13.5]",3890543,0,,,,,0.24339889,,Head,,,"[45.6, 17.2]",,High Pass,,15.352524,,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,Recovery,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,5,Schalke 04,181,"['0e7f5853-b24e-460e-a76b-a1c22a4447bb', '5b60c000-2325-4274-8095-c30f364bb5bb']",42,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:42.984,Pass,
,,,,,,,,,,,,,,,1.220859,,,,,,,,,,,,,18fcda23-3cca-449c-bbb5-b182c9c31292,43,,"[45.6, 16.8]",3890543,0,,,,,-0.56286824,,Head,,,"[54.0, 11.5]",,Low Pass,,9.932271,,,Incomplete,,Max Meyer,8508.0,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,5,Schalke 04,181,"['50a423ea-0224-4f39-affe-6c1fdb9c6079', 'af673f0f-f3d3-4e43-ae27-6f7c447689b6']",44,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:44.814,Pass,
,,,,,,,,,,,,,,,0.610637,,,,,,,,,,,,,af673f0f-f3d3-4e43-ae27-6f7c447689b6,45,,"[66.1, 68.6]",3890543,0,,,,,-0.33029735,,Head,,,"[69.6, 67.4]",,High Pass,,3.7,,,Incomplete,,Hiroki Sakai,3530.0,,,,,Recovery,1,Regular Play,Waldemar Anton,8538.0,Right Center Back,5,Schalke 04,181,"['18fcda23-3cca-449c-bbb5-b182c9c31292', '301caf00-d7f8-4238-b18e-da8320d3b04a', '7fd26b01-40ec-4387-b049-4164ea938c83']",46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:46.035,Pass,
,,,,,,,,,,,,,,,1.758365,,,,,,,,,,,,,5a53ffdd-43c2-4267-be4c-0de0cb9cb242,58,,"[57.1, 64.8]",3890543,0,,,,,2.8307905,,Right Foot,,,"[40.6, 70.1]",,Ground Pass,,17.33032,,,,,Salif Sané,5664.0,,,,,,1,Regular Play,Waldemar Anton,8538.0,Right Center Back,6,Hannover 96,178,['d5f42fe4-bea5-4c8f-a231-cf31a7f78cc8'],50,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:50.506,Pass,
,,,,,,,,,,,,,,,2.091859,,,,,,,,,,,,,dd2975c7-85e7-44e8-ac2b-99eb54fcc785,62,,"[36.1, 67.8]",3890543,0,,,,,-2.5209525,,Right Foot,,,"[11.9, 50.5]",,Ground Pass,,29.747772,,,,,Ron-Robert Zieler,8947.0,,,,,,1,Regular Play,Salif Sané,5664.0,Left Center Back,6,Hannover 96,178,['84677a3c-4b8d-4aaf-b8f4-3edf538e3e04'],54,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:54.927,Pass,
,,,,,,,,,,,,,,,2.561647,,,,,,,,,,,,,0fc66af6-8171-4b3d-b5cd-ac8d6d84fd57,65,,"[20.2, 42.1]",3890543,1,,,,,1.2924967,,Right Foot,,,"[21.2, 45.6]",,Ground Pass,,3.640055,,,,,Waldemar Anton,8538.0,,,,,,1,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,6,Hannover 96,178,['ec1d4406-7fb2-4020-9afe-2201eda9308d'],1,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:01.712,Pass,
,,,,,,,,,,,,,,,1.659435,,,,,,,,,,,,,309ca53a-9451-4dce-af0e-73e3df49fa29,68,,"[34.3, 37.2]",3890543,1,,,,,-1.4001743,,Right Foot,,,"[39.4, 7.6]",,Ground Pass,,30.036144,,,,,Salif Sané,5664.0,,,,,,1,Regular Play,Waldemar Anton,8538.0,Right Center Back,6,Hannover 96,178,['fba7cc33-d15c-44cc-a285-dce103810958'],10,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:10.062,Pass,
,,,,,,,,,,,,,,,3.071091,,,,,,,,,,,,,b59f41ee-40ee-4fe7-9117-a676bcb2a236,71,,"[55.7, 6.8]",3890543,1,,,,,0.84745204,,Left Foot,,,"[95.7, 52.1]",,High Pass,,60.432526,,,,,Artur Sobiech,11845.0,,True,,,,1,Regular Play,Salif Sané,5664.0,Left Center Back,6,Hannover 96,178,['e1a20dca-9c12-426d-93f6-2480b39148e7'],15,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:15.025,Pass,
,,,,,,,,,,,,,,,0.012943,,,,,,,,,,,,,a65445b4-5152-4e15-ab8f-1d96f5be3a13,73,,"[94.3, 51.1]",3890543,1,,,,,0.86217004,,Head,,,"[95.5, 52.5]",,High Pass,,1.8439089,,,Incomplete,,Hiroki Sakai,3530.0,,,,,,1,Regular Play,Artur Sobiech,11845.0,Center Forward,6,Hannover 96,178,"['6269e0b9-bf6c-442a-8f2b-dc2c88d81333', 'd6d5eeb5-a1e2-474c-a687-a7d098215df9']",18,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:18.096,Pass,
,,,,,,,,,,,,,,,1.196801,,,,,,,,,,,,,6269e0b9-bf6c-442a-8f2b-dc2c88d81333,76,,"[24.6, 27.6]",3890543,1,,,,True,-0.47862777,,,,,"[35.2, 22.1]",,High Pass,,11.941943,,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,Recovery,1,Regular Play,Sead Kolašinac,3510.0,Left Back,7,Schalke 04,181,"['a65445b4-5152-4e15-ab8f-1d96f5be3a13', 'b76d25af-6ca4-4808-9bfa-4f567deb1609', 'd418cbd9-9381-4f9f-ba13-04d69c5d0dff']",18,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:18.109,Pass,True
,,,,,,,,,,,,,,,0.638194,,,,,,,,,,,,,5667f6ab-c527-4197-8647-407beff567b4,80,,"[35.6, 20.0]",3890543,1,,,,,-2.1244776,,Right Foot,,,"[32.2, 14.5]",,Ground Pass,,6.4660654,,,,,Sead Kolašinac,3510.0,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,7,Schalke 04,181,['fa5f1ca1-6c75-42a3-88ac-611e9818e757'],21,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:21.918,Pass,
,,,,,,,,,,,,,,,1.429923,,,,,,,,,,,,,95caff2b-125d-4a28-b95d-19d148ecd088,82,,"[32.2, 14.5]",3890543,1,,,,,0.8188785,,Left Foot,,,"[52.4, 36.1]",,Low Pass,,29.573637,,,,,Max Meyer,8508.0,,,,,,1,Regular Play,Sead Kolašinac,3510.0,Left Back,7,Schalke 04,181,['1e6587ef-2c0d-4854-bc1b-36a2860c7c1e'],22,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:22.556,Pass,
,,,,,,,,,,,,,,,0.848832,,,,,,,,,,,,,662ee385-8111-49af-bb7a-e5b1ed7759a6,87,,"[63.9, 42.7]",3890543,1,,,,,-2.3624837,,Left Foot,,,"[55.9, 34.8]",,Ground Pass,,11.24322,,,,,Salif Sané,5664.0,,,,,Recovery,1,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Defensive Midfield,8,Hannover 96,178,['f208061a-e052-4a59-bdae-8099e1539539'],25,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:25.398,Pass,
,,,,,,,,,,,,,,,0.464064,,,,,,,,,,,,,dc251920-338e-4959-9be8-ca37c5955bfe,91,,"[56.3, 35.0]",3890543,1,,,,,0.75032485,,Right Foot,,,"[62.2, 40.5]",,Ground Pass,,8.065978,,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,,1,Regular Play,Salif Sané,5664.0,Left Center Back,8,Hannover 96,178,['4728f7ff-7a22-4aff-9476-741cf158a8fa'],27,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:27.113,Pass,
,,,,,,,,,,,,,,,0.555271,,,,,,,,,,,,,15849f3d-0e5f-4879-ad9f-b23d096b0364,95,,"[62.4, 43.7]",3890543,1,,,,,2.900475,,Right Foot,,,"[56.3, 45.2]",,Low Pass,,6.2817197,,,,,Manuel Schmiedebach,8543.0,,,,,,1,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Defensive Midfield,8,Hannover 96,178,"['1196bb79-c914-4274-9639-dc49138b6cd4', 'c8046ec7-b5a1-414b-8476-c80d37266e61']",28,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:28.291,Pass,True
,,,,,,,,,,,,,,,2.296288,,,,,,,,,,,,,5e1f04df-8bb4-4a30-9d76-46762374dc20,99,,"[53.3, 50.1]",3890543,1,,,,,-3.1207623,,Right Foot,,,"[34.1, 49.7]",,Ground Pass,,19.204166,,,,,Waldemar Anton,8538.0,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Right Defensive Midfield,8,Hannover 96,178,"['845dfaf8-0752-4b4f-a171-87ea18ba6103', 'ac4bbfb1-5ac8-4899-b12c-f890098ed2fd']",29,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:29.830,Pass,True
,,,,,,,,,,,,,,,1.123832,,,,,,,,,,,,,1094e368-858f-495e-8a5b-1fe5ac03936e,103,,"[32.7, 50.9]",3890543,1,,,,,-2.775536,,Left Foot,,,"[14.7, 44.0]",,Ground Pass,,19.27719,,,,,Ron-Robert Zieler,8947.0,,,,,,1,Regular Play,Waldemar Anton,8538.0,Right Center Back,8,Hannover 96,178,"['8515d3a4-d4fc-4c01-9395-f07b7cff907c', 'c43830b8-b2c6-4dc7-ab8a-400cdeb611a5']",32,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:32.132,Pass,True
,,,,,,,,,,,,,,,3.770997,,,,,,,,,,,,,a32709b5-fcc3-458e-b955-5ac2ed75e9fc,106,,"[15.3, 44.0]",3890543,1,,,,,0.10131549,,Right Foot,,,"[69.4, 49.5]",,High Pass,,54.378857,,,,,Artur Sobiech,11845.0,,,,,,1,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,8,Hannover 96,178,['055ea9ce-f19d-4858-b124-5c5510aa7f41'],33,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:33.545,Pass,
,,,,,,,,,,,,,,,1.902879,,,,,,,,,,,,,822142ee-c3cf-4c31-93c9-d9d5cff405e2,109,,"[69.2, 49.3]",3890543,1,,,,True,1.213804,,,,,"[76.1, 67.8]",,High Pass,,19.744873,,,Incomplete,,Noah-Joel Sarenren-Bazee,21311.0,,,,,,1,Regular Play,Artur Sobiech,11845.0,Center Forward,8,Hannover 96,178,"['163d3f15-d9ef-45c5-9d29-881c659a7c6b', '51681369-bdde-49e4-a005-9ea2318dfe4b', 'f770c17c-6180-4cdb-ad5b-eabae665d26f']",37,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:37.316,Pass,True
,,,,,,,,,,,,,,,1.516721,,,,,,,,,,,,,d76c36cc-5025-4671-926d-67bd325cae3d,115,,"[68.4, 80.0]",3890543,1,,,,,-1.3821571,,,,,"[72.6, 58.0]",,High Pass,,22.397322,,,Incomplete,,Iver Tobias Rørvik Fossum,13125.0,,,,,Throw-in,1,From Throw In,Hiroki Sakai,3530.0,Right Back,10,Hannover 96,178,"['0028f23c-e7ef-43dc-8f7b-67a388888b46', '66e9e900-ca87-48a1-b83a-cfb5f5f913c1']",45,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:45.114,Pass,
,,,,,,,,,,,,,,,1.063912,,,,,,,,,,,,,66e9e900-ca87-48a1-b83a-cfb5f5f913c1,117,,"[47.5, 22.1]",3890543,1,,,,,0.22595921,,Right Foot,,,"[56.2, 24.1]",,Low Pass,,8.926926,,,,,Max Meyer,8508.0,,,,,Interception,1,From Throw In,Leon Goretzka,6324.0,Right Defensive Midfield,10,Hannover 96,178,"['c04df78d-dd5c-4c8f-a002-82cf8fd83aad', 'd76c36cc-5025-4671-926d-67bd325cae3d']",46,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:46.631,Pass,
,,,,,,,,,,,,,,,2.354729,,,,,,,,,,,,,190c0aef-435a-4636-98d0-2e30fa0cc787,121,,"[78.3, 46.2]",3890543,1,,,,,0.47029203,,Right Foot,,,"[102.3, 58.4]",,Ground Pass,,26.922853,,,Incomplete,,Leroy Sané,3053.0,,,,,,1,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,10,Hannover 96,178,"['bc2f427d-f6e4-41cf-a03f-3310b6f4f307', 'd63ab468-a8cf-44fc-850c-5ba81b1203d3']",51,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:51.472,Pass,
,,,,,,,,,,,,,,,1.62298,,,,,,,,,,,,,bc2f427d-f6e4-41cf-a03f-3310b6f4f307,123,,"[17.8, 21.7]",3890543,1,,,,,2.475319,,Right Foot,,,"[3.3, 33.1]",,Ground Pass,,18.444782,,,,,Ron-Robert Zieler,8947.0,,,,,Interception,1,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,10,Hannover 96,178,"['190c0aef-435a-4636-98d0-2e30fa0cc787', 'a7e7588b-52d8-420b-b44a-407a4c6ef770']",53,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:53.826,Pass,
,,,,,,,,,,,,,,,1.585126,,,,,,,,,,,,,2d315489-acb9-4ef3-a16a-101ef3c0f66e,126,,"[4.9, 32.9]",3890543,1,,,,,-0.27529538,,Left Foot,,,"[35.7, 24.2]",,Low Pass,,32.005157,,,Incomplete,,Iver Tobias Rørvik Fossum,13125.0,,,,,,1,From Throw In,Ron-Robert Zieler,8947.0,Goalkeeper,10,Hannover 96,178,"['56bed95f-2ad1-4127-ba5e-7d773a5ae0d0', '84fbc5c0-4eb9-4818-ac37-8c9738e8ad1c', 'fce82b69-b907-4cc4-93ca-4c6a4b6b71d4']",55,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:55.449,Pass,True
