50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.674542,,,,,,,,,,,,,,,,88c06acb-7a44-4a73-a834-cd6da0163dcf,14,,"[46.2, 76.1]",3890275,0,,,,,-0.3344081,,Head,,,"[58.0, 72.0]",,High Pass,,12.491998,,,,,Marco Reus,5559.0,,,,,Recovery,1,From Kick Off,Matthias Ginter,8808.0,Right Back,2,Borussia Dortmund,180,['0965fa12-8624-460d-a79e-abe5a742fdca'],8,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:08.099,Pass,
,,,,,,,,,,,,,,,,,,,2.201622,,,,,,,,,,,,,,,,d431bf61-389c-4393-aef9-b1f38ce8a6c6,19,,"[54.3, 66.0]",3890275,0,,True,,,-1.8445837,,Right Foot,,,"[43.6, 27.9]",,Ground Pass,,39.573982,,,,,Mats Hummels,5572.0,,,,,Free Kick,1,From Free Kick,İlkay Gündoğan,10287.0,Right Center Midfield,3,Borussia Dortmund,180,['b33e005a-d15d-4eee-aa5d-163da4b7a46b'],14,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:14.783,Pass,
,,,,,,,,,,,,,,,,,,,0.962108,,,,,,,,,,,,,,,,cf21d22b-e2ec-4333-ab72-4d80ea3f0b84,22,,"[42.8, 27.9]",3890275,0,,,,,0.044089057,,Left Foot,,,"[63.2, 28.8]",,Ground Pass,,20.419844,,,,,Shinji Kagawa,5684.0,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,3,Borussia Dortmund,180,['46c470c7-3181-43d3-980d-94c5b93158b3'],17,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:17.741,Pass,
,,,,,,,,,,,,,,,,,,,1.514113,,,,,,,,,,,,,,,,d39ffcb6-38b2-4e53-9351-06fa216baedf,26,,"[60.6, 32.6]",3890275,0,,,,,2.3051877,,Right Foot,,,"[44.8, 50.1]",,Ground Pass,,23.57732,,,,,Neven Subotić,4430.0,,,,,,1,From Free Kick,Shinji Kagawa,5684.0,Left Center Midfield,3,Borussia Dortmund,180,['95e9bf9f-8997-4148-82c0-f1cb5a67f6c4'],19,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:19.696,Pass,
,,,,,,,,,,,,,,,,,,,1.996512,,,,,,,,,,,,,,,,37f722b2-c89a-429f-a934-9f7d817547d4,29,,"[45.9, 47.8]",3890275,0,,,,,-1.3168089,,Right Foot,,,"[57.4, 3.5]",,Ground Pass,,45.76833,,,,,Marcel Schmelzer,11458.0,,True,,,,1,From Free Kick,Neven Subotić,4430.0,Right Center Back,3,Borussia Dortmund,180,['6668af0e-17df-435f-9e48-f7a7868a48b0'],22,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:22.381,Pass,
,,,,,,,,,,,,,,,,,,,0.896862,,,,,,,,,,,,,,,,428e64db-0bcd-45d5-84ca-222d17640246,32,,"[58.9, 2.1]",3890275,0,,,,,1.5920697,,Left Foot,,,"[58.6, 16.2]",,Ground Pass,,14.103191,,,Incomplete,,Julian Weigl,8816.0,,,,,,1,From Free Kick,Marcel Schmelzer,11458.0,Left Back,3,Borussia Dortmund,180,"['30b6beb2-ee73-406c-8fbb-1f17c4881c02', 'e5c7da4f-acab-49ad-9506-1450252804ee']",26,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:26.246,Pass,
,,,,,,,,,,,,,,,,,,,0.002031,,,,,,,,,,,,,,,,f7b9bbdf-4da3-481a-bff6-1acc70c54782,36,,"[55.1, 4.9]",3890275,0,,,,,0.72297937,,Left Foot,,,"[56.8, 6.4]",,Ground Pass,,2.2671568,,,Incomplete,,Shinji Kagawa,5684.0,,,,,Recovery,1,From Free Kick,Marcel Schmelzer,11458.0,Left Back,3,Borussia Dortmund,180,"['021224c0-8744-47ad-8eeb-eaac50b9aa75', 'df0f3270-d31f-45df-b0a2-c73ef3b453ce', 'fe8210d8-1a26-495b-a18c-98f2ccd978ff']",28,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:28.354,Pass,True
,,,,,,,,,,,,,,,,,,,4.151799,,,,,,,,,,,,,,,,0885bae3-40bb-41c2-897a-c51990607e3b,39,,"[69.5, 56.5]",3890275,0,,,,,0.38901246,,Right Foot,,,"[120.0, 77.2]",,Low Pass,,54.577835,,,Out,,,,,,,,Recovery,1,From Free Kick,Alfredo Morales,12304.0,Left Center Midfield,3,Borussia Dortmund,180,,30,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:30.784,Pass,
,,,,,,,,,,,,,,,,,,,1.420948,,,,,,,,,,,,,,,,675ce12c-e57d-4740-8f79-5fed35d126fe,40,,"[6.0, 36.0]",3890275,0,,,,,0.45799795,,Right Foot,,,"[20.2, 43.0]",,Ground Pass,,15.831614,,,,,Julian Weigl,8816.0,,,,,Goal Kick,1,From Goal Kick,Roman Bürki,8225.0,Goalkeeper,4,Borussia Dortmund,180,['8072ab35-4462-4d59-810c-5b74a59da9b3'],45,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:45.213,Pass,
,,,,,,,,,,,,,,,,,,,1.479285,,,,,,,,,,,,,,,,aee8345a-9c84-4718-8623-0913f13f252c,43,,"[17.9, 44.1]",3890275,0,,,,,1.4545346,,Right Foot,,,"[21.1, 71.5]",,Ground Pass,,27.58623,,,,,Neven Subotić,4430.0,,,,,,1,From Goal Kick,Julian Weigl,8816.0,Center Defensive Midfield,4,Borussia Dortmund,180,['e9e9a7ce-259c-4c1e-8a06-2477488db596'],47,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:47.879,Pass,
,,,,,,,,,,,,,,,,,,,1.186838,,,,,,,,,,,,,,,,723ea824-f41b-4bf6-9f32-31f5c8c6cd6b,46,,"[31.5, 71.5]",3890275,0,,,,,-1.413686,,Right Foot,,,"[34.7, 51.3]",,Ground Pass,,20.451895,,,,,Julian Weigl,8816.0,,,,,,1,From Goal Kick,Neven Subotić,4430.0,Right Center Back,4,Borussia Dortmund,180,['ddd4070e-79b0-4377-9638-e5221e54e2e0'],52,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:52.172,Pass,
,,,,,,,,,,,,,,,,,,,1.075621,,,,,,,,,,,,,,,,a0a8dbf4-069b-4b9c-889a-29cd715d7d6b,50,,"[41.6, 56.5]",3890275,0,,,,,0.14261493,,Right Foot,,,"[61.1, 59.3]",,Ground Pass,,19.7,,,Incomplete,,Marco Reus,5559.0,,,,,,1,From Goal Kick,Julian Weigl,8816.0,Center Defensive Midfield,4,Borussia Dortmund,180,"['4dcc0a51-4c29-4569-94e6-09aa21d9e10d', 'b565e539-8940-4744-bfc3-2bc177b043f9']",55,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:55.279,Pass,
,,,,,,,,,,,,,,,,,,,4.156562,,,,,,,,,,,,,,,,c8ba2df3-7c99-4321-bb22-66f741ecd320,55,,"[62.3, 20.4]",3890275,0,,,,,-0.38328415,,Right Foot,,,"[99.5, 5.4]",,High Pass,,40.110348,,,Incomplete,,Lukas Hinterseer,9103.0,,,,,,1,From Goal Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,4,Borussia Dortmund,180,"['a338a7d4-5f28-42f1-9902-70bb3f61fc04', 'c44838d9-0c59-49ec-b4d2-b05e6bacb20a']",57,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:57.197,Pass,
,,,,,,,,,,,,,,,,,,,1.387744,,,,,,,,,,,,,,,,9db36ac9-4599-4a18-9e7f-324d2948438d,59,,"[76.2, 4.6]",3890275,1,,,,,0.802119,,Head,,,"[90.9, 19.8]",,High Pass,,21.145449,,,Incomplete,,Pascal Groß,3097.0,,,,,Recovery,1,From Goal Kick,Konstantin Engel,36641.0,Left Back,4,Borussia Dortmund,180,"['0c8ece12-3f10-482e-91bf-9dc84f400630', '9c2d2a7d-75ba-4375-bede-d182cc8685c8']",4,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:04.188,Pass,
,,,,,,,,,,,,,,,,,,,1.165433,,,,,,,,,,,,,,,,0c8ece12-3f10-482e-91bf-9dc84f400630,61,,"[29.2, 60.3]",3890275,1,,,,,-1.6885289,,Head,,,"[28.1, 51.0]",,High Pass,,9.364828,,,,,Mats Hummels,5572.0,,,,,Interception,1,From Goal Kick,Julian Weigl,8816.0,Center Defensive Midfield,4,Borussia Dortmund,180,"['9db36ac9-4599-4a18-9e7f-324d2948438d', 'fa0f4e8f-a1e6-4560-ba4f-cfd9de420bfb']",5,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:05.575,Pass,
,,,,,,,,,,,,,,,,,,,0.903208,,,,,,,,,,,,,,,,f146db89-9001-4496-bab3-6444e8e229ba,63,,"[28.1, 51.0]",3890275,1,,,,,0.7378151,,Head,,,"[35.8, 58.0]",,Low Pass,,10.406248,,,,,İlkay Gündoğan,10287.0,,,,,,1,From Goal Kick,Mats Hummels,5572.0,Left Center Back,4,Borussia Dortmund,180,['bac417ad-f8e7-4656-902b-73dd0d5749ba'],6,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:06.781,Pass,
,,,,,,,,,,,,,,,,,,,0.643841,,,,,,,,,,,,,,,,755e8eec-abb8-4ebf-8e5a-be776772fe4f,66,,"[34.4, 57.6]",3890275,1,,,,,-2.9354713,,Right Foot,,,"[23.4, 55.3]",,Ground Pass,,11.237883,,,,,Neven Subotić,4430.0,,,,,,1,From Goal Kick,İlkay Gündoğan,10287.0,Right Center Midfield,4,Borussia Dortmund,180,['ec1db3b6-8a84-461e-8c5e-36ff9f531554'],8,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:08.525,Pass,
,,,,,,,,,,,,,,,,,,,1.783123,,,,,,,,,,,,,,,,435b0222-b58d-4e22-adc0-5d18ae36aac7,70,,"[23.4, 53.9]",3890275,1,,,,,-0.91876984,,Left Foot,,,"[47.6, 22.2]",,High Pass,,39.88145,,,,,Henrikh Mkhitaryan,3275.0,,,,,,1,From Goal Kick,Neven Subotić,4430.0,Right Center Back,4,Borussia Dortmund,180,['5ca15b87-cf44-48a4-a49c-719c3d050243'],10,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:10.611,Pass,
,,,,,,,,,,,,,,,,,,,0.955917,,,,,,,,,,,,,,,,5028f8d5-be34-4995-92a7-e38d8e8ab57d,76,,"[49.6, 22.6]",3890275,1,,,,,0.7690062,,Right Foot,,,"[55.8, 28.6]",,Ground Pass,,8.627862,,,,,Julian Weigl,8816.0,,,,,Free Kick,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,5,Borussia Dortmund,180,['14c8526d-9e59-4a36-9105-a49116e47371'],50,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:50.641,Pass,
,,,,,,,,,,,,,,,,,,,1.141926,,,,,,,,,,,,,,,,73198c00-bd28-4973-8062-3d524969829a,78,,"[55.8, 28.6]",3890275,1,,,,,-2.3561945,,Right Foot,,,"[49.4, 22.2]",,Ground Pass,,9.050967,,,,,Mats Hummels,5572.0,,,,,,1,From Free Kick,Julian Weigl,8816.0,Center Defensive Midfield,5,Borussia Dortmund,180,['63c27ac1-f9f6-48e1-8c5d-e7eb9371a466'],51,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:51.597,Pass,
,,,,,,,,,,,,,,,,,,,0.336842,,,,,,,,,,,,,,,,5972c81b-208c-4ae8-aa4b-28c451713662,82,,"[50.8, 22.6]",3890275,1,,,,,-0.08413824,,Right Foot,,,"[59.1, 21.9]",,Ground Pass,,8.329466,,,,,Henrikh Mkhitaryan,3275.0,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,5,Borussia Dortmund,180,"['a05042fb-d3f0-4064-9285-600b6d1da85c', 'cb2dad6c-e1e2-4f4b-ba1b-394a22c5014d']",53,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:53.512,Pass,True
,,,,,,,,,,,,,,,,,,,2.973576,,,,,,,,,,,,,,,,e05a5f9b-2731-42dd-a4d3-73fd248d7faf,85,,"[59.1, 21.9]",3890275,1,,,,,2.5561025,,Right Foot,,,"[40.7, 34.1]",,Ground Pass,,22.077137,,,,,Neven Subotić,4430.0,,,,,,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Left Wing,5,Borussia Dortmund,180,['717f266b-6163-432e-84d1-5dbfa9e12978'],53,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:53.889,Pass,
,,,,,,,,,,,,,,,,,,,1.035694,,,,,,,,,,,,,,,,11427092-d332-49f2-8b93-3fe1c0b91863,88,,"[44.4, 41.3]",3890275,1,,,,,1.1316837,,Right Foot,,,"[50.6, 54.5]",,Ground Pass,,14.583552,,,,,İlkay Gündoğan,10287.0,,,,,,1,From Free Kick,Neven Subotić,4430.0,Right Center Back,5,Borussia Dortmund,180,['33ef8ece-5dba-451e-8e06-7d3b91431f14'],58,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:58.190,Pass,
,,,,,,,,,,,,,,,,,,,1.126269,,,,,,,,,,,,,,,,feb81462-142e-41ce-a8d2-17c1803337df,92,,"[61.1, 52.8]",3890275,2,,,,,-0.8306348,,Right Foot,,,"[72.7, 40.1]",,Ground Pass,,17.20029,,,,,Shinji Kagawa,5684.0,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Right Center Midfield,5,Borussia Dortmund,180,['42e8aa4b-dcd4-4ae2-a5cb-195b33ede17f'],2,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:02.215,Pass,
,,,,,,,,,,,,,,,,,,,1.958352,,,,,,,,,,,,,,,,3f3a4bac-1b0c-47cb-9ba7-79628e64e69e,95,,"[75.8, 32.3]",3890275,2,,,,,-0.9483839,,Left Foot,,,"[94.6, 6.1]",,Ground Pass,,32.24717,,,,,Marcel Schmelzer,11458.0,,,,,,1,From Free Kick,Shinji Kagawa,5684.0,Left Center Midfield,5,Borussia Dortmund,180,['8681f213-3b98-4dd2-814b-f6bbc6040c40'],4,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:04.636,Pass,
,,,,,,,,,,,,,,,,,,,1.588163,,,,,,,,,,,,,,,,31bc5c55-df87-4d2c-a003-7419b229c6e8,97,,"[94.6, 6.1]",3890275,2,,,,,0.9907935,,Left Foot,True,,"[113.6, 35.1]",,Ground Pass,,34.669872,,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,,,,1,From Free Kick,Marcel Schmelzer,11458.0,Left Back,5,Borussia Dortmund,180,"['1e3d7b27-f318-4c8e-b61d-7bea08262405', '3ef9651e-661c-4a88-878a-232476e4f64e']",6,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:06.594,Pass,
,,,,,,,,,,,,,,,,,,,3.782805,,,,,,,,,,,,,,,,c5f0b5c6-5ba1-4260-8226-0db20c8c6bdf,100,,"[15.7, 45.0]",3890275,2,,True,,,-0.17064062,,Drop Kick,,,"[86.5, 32.8]",,High Pass,,71.84344,,,Incomplete,,Moritz Hartmann,40464.0,,,,,,1,From Keeper,Ørjan Håskjold Nyland,10483.0,Goalkeeper,6,Ingolstadt,189,"['3c706141-5751-4651-99ea-1cb70d74b041', '8a80e647-f6e8-40cb-99eb-9458326d5d00']",23,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:23.108,Pass,
,,,,,,,,,,,,,,,,,,,1.706992,,,,,,,,,,,,,,,,8a80e647-f6e8-40cb-99eb-9458326d5d00,102,,"[33.6, 47.3]",3890275,2,,,,,-0.20416364,,Head,,,"[56.3, 42.6]",,High Pass,,23.181458,,,Incomplete,,,,,,,,Recovery,1,From Keeper,Mats Hummels,5572.0,Left Center Back,6,Ingolstadt,189,"['3d407dc8-52f9-419b-98c3-6dfc9b5ba897', 'c5f0b5c6-5ba1-4260-8226-0db20c8c6bdf']",26,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:26.891,Pass,
,,,,,,,,,,,,,,,,,,,3.010761,,,,,,,,,,,,,,,,3d407dc8-52f9-419b-98c3-6dfc9b5ba897,103,,"[63.8, 37.5]",3890275,2,,,,,-0.27234027,,Right Foot,,,"[86.0, 31.3]",,High Pass,,23.049513,,,Incomplete,,Moritz Hartmann,40464.0,,,,,Recovery,1,From Keeper,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,6,Ingolstadt,189,"['27c51bba-fdd0-4aa3-9a6b-f3229ad658d9', '62beda0a-59bb-42d9-aecf-afe85603e51b', '8a80e647-f6e8-40cb-99eb-9458326d5d00']",28,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:28.598,Pass,
,,,,,,,,,,,,,,,,,,,1.584239,,,,,,,,,,,,,,,,27c51bba-fdd0-4aa3-9a6b-f3229ad658d9,105,,"[34.1, 48.8]",3890275,2,,,,,-0.45215386,,Head,,,"[55.1, 38.6]",,High Pass,,23.346092,,,Incomplete,,Henrikh Mkhitaryan,3275.0,,,,,Recovery,1,From Keeper,Mats Hummels,5572.0,Left Center Back,6,Ingolstadt,189,"['3d407dc8-52f9-419b-98c3-6dfc9b5ba897', '6deba837-ca9e-4761-9f54-7a4cbdd48263', 'ec5ad06a-a66a-448e-b08b-002c6ece51aa']",31,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:31.609,Pass,
