ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,3.827588,,,,,,,,,,,,,,290b6c06-15b9-4207-b991-fe53046b3325,15,,,"[13.0, 43.8]",3890385,0,,,,,0.1837887,,Right Foot,,,,"[71.1, 54.6]",,High Pass,,59.09526,,Incomplete,,Leroy Sané,3053.0,,,,,,1,From Kick Off,Ralf Fährmann,8517.0,Goalkeeper,2,Schalke 04,181,"['8ce85b0b-6de9-4156-b5f1-ea8c53894dc7', 'ef0e737d-1d45-4d5b-b8a3-2519334d8979']",5,,,,,,,,,,,,,,,,Schalke 04,181,00:00:05.652,Pass,
,,,,,,,,,,,,,,3.00239,,,,,,,,,,,,,,8ce85b0b-6de9-4156-b5f1-ea8c53894dc7,17,,,"[49.0, 25.5]",3890385,0,,,,,-0.5985138,,Head,,,,"[81.7, 3.2]",,High Pass,,39.580044,,Incomplete,,Artur Sobiech,11845.0,,,,,Recovery,1,From Kick Off,Salif Sané,5664.0,Right Defensive Midfield,2,Schalke 04,181,"['290b6c06-15b9-4207-b991-fe53046b3325', '54dd548a-1de0-4e39-95aa-7f0b7e8070f3', '7ab670e5-3e6c-402d-96d3-d3e2ef14307e']",9,,,,,,,,,,,,,,,,Hannover 96,178,00:00:09.480,Pass,
,,,,,,,,,,,,,,0.773355,,,,,,,,,,,,,,ddb73b3e-603c-4e54-909e-e4ad0729e754,24,,,"[90.4, 0.1]",3890385,1,,,,,0.66881216,,,,,,"[96.6, 5.0]",,Low Pass,,7.902531,,,,Kenan Karaman,8541.0,,,,,Throw-in,1,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,3,Hannover 96,178,['c036473b-64b5-4731-a371-7cdeb7dd8b2c'],47,,,,,,,,,,,,,,,,Hannover 96,178,00:01:47.352,Pass,
,,,,,,,,,,,,,,1.07064,,,,,,,,,,,,,,a6f74dd2-b417-4186-9759-7cf7f68b356d,27,,,"[96.6, 5.0]",3890385,1,,,,,-2.9110708,,Right Foot,,,,"[86.8, 2.7]",,Ground Pass,,10.06628,,,,Miiko Martín Albornoz Inola,13126.0,,,,,,1,From Throw In,Kenan Karaman,8541.0,Left Midfield,3,Hannover 96,178,['15dbe1a8-3b0a-449a-8f65-cd8502681524'],48,,,,,,,,,,,,,,,,Hannover 96,178,00:01:48.165,Pass,
,,,,,,,,,,,,,,1.118736,,,,,,,,,,,,,,1a26089c-bcf0-408c-ad69-a750b690bf81,30,,,"[84.9, 2.5]",3890385,1,,,,,3.0527859,,Left Foot,,,,"[70.3, 3.8]",,Ground Pass,,14.657763,,,,Christian Schulz,400614.0,,,,,,1,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,3,Hannover 96,178,['d9f9671c-626f-4b68-ade6-75ba1f9e58f5'],49,,,,,,,,,,,,,,,,Hannover 96,178,00:01:49.578,Pass,
,,,,,,,,,,,,,,1.930241,,,,,,,,,,,,,,fcfaaa3c-c10e-4d14-87f2-33164966dafe,33,,,"[70.3, 3.8]",3890385,1,,,,,2.4819016,,Left Foot,,,,"[49.8, 19.7]",,Ground Pass,,25.9434,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,From Throw In,Christian Schulz,400614.0,Left Center Back,3,Hannover 96,178,['99cdb910-4f9e-4600-8516-bfabacb91c40'],51,,,,,,,,,,,,,,,,Hannover 96,178,00:01:51.427,Pass,
,,,,,,,,,,,,,,2.193871,,,,,,,,,,,,,,81c5c7b3-8a30-4ed0-a825-1bdad5ffd271,37,,,"[47.9, 26.9]",3890385,1,,,,,1.4928763,,Right Foot,,,,"[50.5, 60.2]",,Ground Pass,,33.40135,,,,Oliver Sorg,12316.0,,,,,,1,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,3,Hannover 96,178,['3f74c70b-c946-4aa0-a565-7070f0e4994f'],54,,,,,,,,,,,,,,,,Hannover 96,178,00:01:54.517,Pass,
,,,,,,,,,,,,,,2.504417,,,,,,,,,,,,,,25a0163c-b7b1-4739-9f20-1ab64ce5b955,40,,,"[52.7, 63.4]",3890385,1,,,,,0.1340461,,Right Foot,,,,"[100.9, 69.9]",,High Pass,,48.636303,,Incomplete,,Manuel Schmiedebach,8543.0,,,,,,1,From Throw In,Oliver Sorg,12316.0,Right Back,3,Hannover 96,178,"['3b6c9070-6da7-49ce-9f3b-ade38ef04218', 'b85a57a5-fc75-4607-aca6-283ef01e7238']",58,,,,,,,,,,,,,,,,Hannover 96,178,00:01:58.180,Pass,
,,,,,,,,,,,,,,1.003625,,,,,,,,,,,,,,f1b8ef75-b342-4f42-bae0-5fc40396276d,45,,,"[117.1, 76.7]",3890385,2,,,,,-1.4367218,,Right Foot,,,,"[120.0, 55.2]",,High Pass,,21.6947,,Out,,Ceyhun Gülselam,30287.0,,,,,Recovery,1,From Throw In,Manuel Schmiedebach,8543.0,Left Defensive Midfield,3,Hannover 96,178,['f7421009-48ed-464c-9c8d-a526caee9beb'],3,,,,,,,,,,,,,,,,Hannover 96,178,00:02:03.805,Pass,
,,,,,,,,,,,,,,1.627022,,,,,,,,,,,,,,251f1243-4a30-484a-95df-90d09b267ba3,48,,,"[7.0, 36.1]",3890385,2,,,,,0.446741,,Right Foot,,,,"[23.7, 44.1]",,Ground Pass,,18.51729,,,,Johannes Geis,6717.0,,,,,Goal Kick,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,4,Schalke 04,181,['819f4253-e69f-4eda-84d6-9e5678b446e7'],14,,,,,,,,,,,,,,,,Schalke 04,181,00:02:14.658,Pass,
,,,,,,,,,,,,,,1.708675,,,,,,,,,,,,,,3cd5e620-7f2a-488e-9fcf-b027241b7b93,51,,,"[25.3, 44.0]",3890385,2,,,,,-1.6149852,,Right Foot,,,,"[24.0, 14.6]",,Ground Pass,,29.428728,,,,Joël Andre Job Matip,3502.0,,,,,,1,From Goal Kick,Johannes Geis,6717.0,Right Defensive Midfield,4,Schalke 04,181,['7e778508-2cf2-4fba-89f1-7444c4afa86e'],17,,,,,,,,,,,,,,,,Schalke 04,181,00:02:17.621,Pass,
,,,,,,,,,,,,,,1.608873,,,,,,,,,,,,,,8490306e-1238-42d8-b7b0-7b4ffe874f41,54,,,"[24.7, 14.5]",3890385,2,,,,,-0.6920374,,Right Foot,,,,"[39.3, 2.4]",,Low Pass,,18.962332,,,,Dennis Aogo,8958.0,,,,,,1,From Goal Kick,Joël Andre Job Matip,3502.0,Left Center Back,4,Schalke 04,181,"['25a492f7-15ad-4554-9a3a-1c5f48179e91', '5d78c774-0ed1-46f2-89b7-9399c4a473f4']",19,,,,,,,,,,,,,,,,Schalke 04,181,00:02:19.329,Pass,True
,,,,,,,,,,,,,,1.943494,,,,,,,,,,,,,,53f1e51e-7adc-4957-b2f7-bad15c74a658,58,,,"[37.1, 2.5]",3890385,2,,,,,2.642246,,Left Foot,,,,"[21.7, 10.9]",,Low Pass,,17.54195,,,,Joël Andre Job Matip,3502.0,,,,,,1,From Goal Kick,Dennis Aogo,8958.0,Left Back,4,Schalke 04,181,['f33b6c72-c219-4537-8cca-78f02ee971c0'],21,,,,,,,,,,,,,,,,Schalke 04,181,00:02:21.688,Pass,
,,,,,,,,,,,,,,3.822243,,,,,,,,,,,,,,de2ef1bd-e490-45a8-b363-5d653a1f4b73,61,,,"[21.5, 15.2]",3890385,2,,,,,-0.016539846,,Right Foot,,,,"[88.0, 14.1]",,High Pass,,66.509094,,Incomplete,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,1,From Goal Kick,Joël Andre Job Matip,3502.0,Left Center Back,4,Schalke 04,181,"['d53fda78-9cc7-4ce5-92c5-ed9e2afd04e5', 'dfe48eab-b5ac-4cf2-885e-7405581f7e6d']",25,,,,,,,,,,,,,,,,Schalke 04,181,00:02:25.333,Pass,
,,,,,,,,,,,,,,2.053556,,,,,,,,,,,,,,b708860b-ef5f-489d-a90c-5b3eea1c2805,66,,,"[33.4, 76.7]",3890385,2,,,,,-0.42723987,,Right Foot,,,True,"[58.0, 65.5]",,High Pass,,27.029613,,,,Ceyhun Gülselam,30287.0,,,,,,1,From Goal Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,4,Schalke 04,181,['d99d4cd7-e7cc-4298-af0a-dd981a5c9253'],30,,,,,,,,,,,,,,,,Hannover 96,178,00:02:30.526,Pass,
,,,,,,,,,,,,,,1.361885,,,,,,,,,,,,,,2bbac748-f710-4f27-833a-6630854824e7,68,,,"[58.0, 65.5]",3890385,2,,,,,0.7387998,,Head,,,,"[68.1, 74.7]",,High Pass,,13.661991,,Incomplete,,Leon Andreasen,400613.0,,,,,,1,From Goal Kick,Ceyhun Gülselam,30287.0,Right Center Forward,4,Schalke 04,181,"['35170076-7ed4-4782-a376-f3b4f8144a8f', 'f1543849-ce4c-4fa7-a3ce-80a5fa470d7a']",32,,,,,,,,,,,,,,,,Hannover 96,178,00:02:32.579,Pass,
,,,,,,,,,,,,,,1.099367,,,,,,,,,,,,,,35170076-7ed4-4782-a376-f3b4f8144a8f,70,,,"[52.0, 5.4]",3890385,2,,,,,-0.008695433,,Head,,,,"[63.5, 5.3]",,Low Pass,,11.500435,,Unknown,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,Recovery,1,From Goal Kick,Dennis Aogo,8958.0,Left Back,4,Schalke 04,181,"['122868e0-9c4e-4782-981e-7d89a79c352a', '2bbac748-f710-4f27-833a-6630854824e7']",33,,,,,,,,,,,,,,,,Schalke 04,181,00:02:33.941,Pass,
,,,,,,,,,,,,,,2.066184,,,,,,,,,,,,,,9f13d09d-4d44-4b29-a4fb-4a45de3beb39,75,,,"[57.2, 3.1]",3890385,2,,,,,2.4234781,,Left Foot,,,,"[37.4, 20.4]",,Ground Pass,,26.293156,,,,Joël Andre Job Matip,3502.0,,,,,Free Kick,1,From Free Kick,Dennis Aogo,8958.0,Left Back,5,Schalke 04,181,['66d40e7f-4ef3-4167-8660-bfed5863875e'],46,,,,,,,,,,,,,,,,Schalke 04,181,00:02:46.180,Pass,
,,,,,,,,,,,,,,3.48,,,,,,,,,,,,,,f104ae9b-5e91-4cdf-9d11-d3ce9106db19,78,,,"[35.2, 24.2]",3890385,2,,,,,2.3274941,,Right Foot,,,,"[14.9, 45.7]",,Ground Pass,,29.56924,,,,Ralf Fährmann,8517.0,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Left Center Back,5,Schalke 04,181,['4af8a434-abbc-4984-8195-55c17dd2c36c'],49,,,,,,,,,,,,,,,,Schalke 04,181,00:02:49.073,Pass,
,,,,,,,,,,,,,,1.361897,,,,,,,,,,,,,,3f45184f-d055-458d-bffe-9a342c945086,81,,,"[22.2, 46.4]",3890385,2,,,,,1.225105,,Left Foot,,,,"[31.6, 72.5]",,Ground Pass,,27.741125,,,,Benedikt Höwedes,7016.0,,,,,,1,From Free Kick,Ralf Fährmann,8517.0,Goalkeeper,5,Schalke 04,181,['a87ad4a5-e75e-4045-bbae-33d79d50728a'],55,,,,,,,,,,,,,,,,Schalke 04,181,00:02:55.005,Pass,
,,,,,,,,,,,,,,1.019978,,,,,,,,,,,,,,2c2afd5e-fbae-4758-b63d-a3c1999a908e,84,,,"[30.5, 71.1]",3890385,2,,,,,-1.3981148,,Right Foot,,,,"[33.5, 53.9]",,Ground Pass,,17.459667,,,,Johannes Geis,6717.0,,,,,,1,From Free Kick,Benedikt Höwedes,7016.0,Right Center Back,5,Schalke 04,181,['c037d9f9-b842-4e70-9c0a-83a29ce8850d'],57,,,,,,,,,,,,,,,,Schalke 04,181,00:02:57.992,Pass,
,,,,,,,,,,,,,,2.230928,,,,,,,,,,,,,,d925e6db-b999-4962-9d84-2649f050b1ad,87,,,"[36.5, 51.5]",3890385,3,,,,,-1.3468083,,Right Foot,,,,"[44.2, 17.7]",,Ground Pass,,34.665977,,,,Joël Andre Job Matip,3502.0,,,,,,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,5,Schalke 04,181,['a4af382a-0b72-44e9-9cef-3de027a9370b'],0,,,,,,,,,,,,,,,,Schalke 04,181,00:03:00.892,Pass,
,,,,,,,,,,,,,,1.586544,,,,,,,,,,,,,,a1a2d36a-7a18-48b0-b581-0295f9872b63,89,,,"[44.2, 17.7]",3890385,3,,,,,-0.035418253,,Right Foot,,,,"[69.6, 16.8]",,Ground Pass,,25.41594,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Left Center Back,5,Schalke 04,181,['553407e6-19da-4f46-880e-384f470db5c5'],3,,,,,,,,,,,,,,,,Schalke 04,181,00:03:03.122,Pass,
,,,,,,,,,,,,,,1.097024,,,,,,,,,,,,,,9e74d2d7-85bc-4bfc-a122-ac63e7884354,93,,,"[69.4, 11.0]",3890385,3,,,,,-1.5367186,,Right Foot,,,,"[69.7, 2.2]",,Ground Pass,,8.805112,,,,Dennis Aogo,8958.0,,,,,,1,From Free Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,5,Schalke 04,181,"['2dae8053-9303-4331-839e-b2c09ed1ce09', '6416f43a-b61f-439b-9ab3-128bd35e2f21']",5,,,,,,,,,,,,,,,,Schalke 04,181,00:03:05.400,Pass,True
,,,,,,,,,,,,,,1.847409,,,,,,,,,,,,,,262982a0-6421-416b-bde3-c8cc6225b370,96,,,"[69.7, 2.2]",3890385,3,,,,,2.7951736,,Left Foot,,,,"[49.2, 9.6]",,Ground Pass,,21.794724,,,,Joël Andre Job Matip,3502.0,,,,,,1,From Free Kick,Dennis Aogo,8958.0,Left Back,5,Schalke 04,181,['ac5f7113-4b6e-481a-8242-4769a06601f8'],7,,,,,,,,,,,,,,,,Schalke 04,181,00:03:07.883,Pass,
,,,,,,,,,,,,,,0.955889,,,,,,,,,,,,,,a4fb1352-0fc4-41ed-9454-112b97b00983,100,,,"[50.7, 13.1]",3890385,3,,,,,0.77739835,,Right Foot,,,,"[69.6, 31.7]",,Low Pass,,26.517353,,Incomplete,,Max Meyer,8508.0,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Left Center Back,5,Schalke 04,181,"['730bb20a-231c-4303-b301-15522dbd742f', 'b9d3ca01-d9bb-4a43-912e-15a15a918418', 'd6f54e9b-e957-4be2-88af-3e3dc289b4d8']",11,,,,,,,,,,,,,,,,Schalke 04,181,00:03:11.070,Pass,True
,,,,,,,,,,,,,,0.812712,,,,,,,,,,,,,,730bb20a-231c-4303-b301-15522dbd742f,102,,,"[50.5, 48.4]",3890385,3,,,,,-0.4413583,,Left Foot,,,,"[63.2, 42.4]",,Ground Pass,,14.045996,,,,Artur Sobiech,11845.0,,,,,Interception,1,From Free Kick,Manuel Schmiedebach,8543.0,Left Defensive Midfield,5,Schalke 04,181,"['93dd7345-4645-4ab5-8038-883a65f263aa', 'a4fb1352-0fc4-41ed-9454-112b97b00983']",12,,,,,,,,,,,,,,,,Hannover 96,178,00:03:12.026,Pass,
,,,,,,,,,,,,,,2.489572,,,,,,,,,,,,,,e54c7063-e114-4bf0-837e-ebb567e00f16,106,,,"[69.7, 46.7]",3890385,3,,,,,-0.3183376,,Right Foot,,,,"[96.1, 38.0]",,High Pass,,27.796583,,Incomplete,,Ceyhun Gülselam,30287.0,,,,,,1,From Free Kick,Artur Sobiech,11845.0,Left Center Forward,5,Schalke 04,181,"['33b95cd1-f733-4e6d-9681-db0e2f7c25bc', 'e681477b-9f05-4b3c-8015-8f71416b6816', 'fb56823a-b3ef-4da3-9b82-3114c1da1ef8']",15,,,,,,,,,,,,,,,,Hannover 96,178,00:03:15.075,Pass,True
,,,,,,,,,,,,,,1.211788,,,,,,,,,,,,,,e12318f6-49ca-44bf-af42-515e4bb83daa,111,,,"[23.1, 47.4]",3890385,3,,True,,,1.2092186,,Right Foot,,,,"[29.0, 63.0]",,Ground Pass,,16.678429,,,,Benedikt Höwedes,7016.0,,,,,Free Kick,1,From Free Kick,Ralf Fährmann,8517.0,Goalkeeper,6,Schalke 04,181,['ef4bf2db-fa1a-4406-9264-80411b02e6c3'],33,,,,,,,,,,,,,,,,Schalke 04,181,00:03:33.119,Pass,
,,,,,,,,,,,,,,2.880496,,,,,,,,,,,,,,9c948afb-2e93-42b0-9b8a-2b1970b2a102,113,,,"[30.6, 60.7]",3890385,3,,,,,-2.262301,,Right Foot,,,,"[10.4, 36.3]",,Ground Pass,,31.676489,,,,Ralf Fährmann,8517.0,,,,,,1,From Free Kick,Benedikt Höwedes,7016.0,Right Center Back,6,Schalke 04,181,['30f84e1c-d20c-4494-bb45-8bcc07cd78d3'],38,,,,,,,,,,,,,,,,Schalke 04,181,00:03:38.954,Pass,
,,,,,,,,,,,,,,1.348772,,,,,,,,,,,,,,a8308676-efcf-4b22-971f-567be506734c,116,,,"[10.4, 36.3]",3890385,3,,,,,0.35361227,,Right Foot,,,,"[25.3, 41.8]",,Ground Pass,,15.882695,,,,Johannes Geis,6717.0,,,,,,1,From Free Kick,Ralf Fährmann,8517.0,Goalkeeper,6,Schalke 04,181,['de1ce7f8-a4b6-41df-b77d-edbce970b21f'],43,,,,,,,,,,,,,,,,Schalke 04,181,00:03:43.327,Pass,
,,,,,,,,,,,,,,1.509441,,,,,,,,,,,,,,ba5556b1-9884-488b-9503-6d719f096af1,119,,,"[32.8, 41.9]",3890385,3,,,,,-1.3815187,,Right Foot,,,,"[37.8, 15.8]",,Ground Pass,,26.574612,,,,Joël Andre Job Matip,3502.0,,,,,,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,6,Schalke 04,181,['251df6e2-f034-4757-8cdb-00e8f2a032fa'],47,,,,,,,,,,,,,,,,Schalke 04,181,00:03:47.879,Pass,
