50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.358622,,,,,,,,,,,,77adacff-fbba-48c6-adc8-10120c723cbb,1135,,"[34.1, 17.7]",3890556,23,,,,True,1.30318,,,,,"[35.8, 23.9]",,Low Pass,,6.428841,Incomplete,,Maximilian Arnold,8235.0,,,,,Recovery,1,From Throw In,Marcel Schäfer,40469.0,Left Back,39,VfB Stuttgart,174,"['3bd9867d-a770-4904-99a3-53c5a059050a', '55f7422d-38c4-4778-b284-6e9cdbb30086', '847657db-3788-46ac-b315-84148559090a', 'aa73d0ed-c164-4d7b-ac48-71f1b272ebc1']",36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:23:36.429,Pass,True
,,,,,,,,,,,,,,,,,1.898554,,,,,,,,,,,,55f7422d-38c4-4778-b284-6e9cdbb30086,1137,,"[84.3, 56.2]",3890556,23,,,,,1.3798732,,Right Foot,,,"[88.9, 80.0]",,High Pass,,24.240461,Out,,Filip Kostić,5591.0,,,,,Recovery,1,From Throw In,Artem Kravets,27639.0,Center Forward,39,VfB Stuttgart,174,"['3194b56a-b3b4-4350-88d4-46fdfe29be86', '77adacff-fbba-48c6-adc8-10120c723cbb']",37,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:23:37.788,Pass,
,,,,,,,,,,,,,,,,,2.127888,,,,,,,,,,,,233b0e6f-2e6e-496e-97c3-12d7f53c92aa,1139,,"[40.8, 0.1]",3890556,23,,,,,1.028217,,,,,"[57.2, 27.3]",,High Pass,,31.761612,,,Daniel Caligiuri,8521.0,,,,,Throw-in,1,From Throw In,Marcel Schäfer,40469.0,Left Back,40,Wolfsburg,179,['c8faf398-7a40-46c4-9b2e-eebbb01bec60'],57,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:23:57.724,Pass,
,,,,,,,,,,,,,,,,,0.248712,,,,,,,,,,,,4bd9cfbd-1644-4513-9bae-3f3fa9650f3d,1148,,"[59.7, 55.2]",3890556,24,,,,,0.0,,Right Foot,,,"[65.3, 55.2]",,Ground Pass,,5.6,Incomplete,,,,,,,,,1,From Throw In,Christian Gentner,8959.0,Left Defensive Midfield,40,Wolfsburg,179,['07fe7e55-50c1-46f7-b4f2-9b11405d7730'],2,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:02.959,Pass,
,,,,,,,,,,,,,,,,,1.145293,,,,,,,,,,,,07fe7e55-50c1-46f7-b4f2-9b11405d7730,1149,,"[54.8, 24.9]",3890556,24,,,,,-0.043450896,,Right Foot,,,"[59.4, 24.7]",,Ground Pass,,4.604346,,,Daniel Caligiuri,8521.0,,,,,Recovery,1,From Throw In,Paul Seguin,23267.0,Right Center Midfield,40,Wolfsburg,179,"['2a8dea0c-57cf-4b86-8ddf-d4f3f4e00583', '4bd9cfbd-1644-4513-9bae-3f3fa9650f3d']",3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:24:03.207,Pass,
,,,,,,,,,,,,,,,,,1.055669,,,,,,,,,,,,49c8b911-2105-41f2-924a-b50565902f83,1157,,"[55.4, 53.8]",3890556,24,,,,,3.0326507,,Left Foot,,,"[42.6, 55.2]",,Ground Pass,,12.876335,,,Daniel Schwaab,8270.0,,,,,,1,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,41,VfB Stuttgart,174,['21715f28-7f83-4637-86d9-a932b364de12'],6,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:06.000,Pass,
,,,,,,,,,,,,,,,,,0.932515,,,,,,,,,,,,3c9330b4-fd3b-4554-9fa1-1eaab61bdaed,1160,,"[42.6, 55.9]",3890556,24,,,,,0.21948327,,Right Foot,,,"[55.6, 58.8]",,Ground Pass,,13.319534,,,Lukas Rupp,11395.0,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Right Center Back,41,VfB Stuttgart,174,['323847ad-5c56-4de3-8494-67f184019123'],8,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:08.592,Pass,
,,,,,,,,,,,,,,,,,1.250626,,,,,,,,,,,,773733d7-1123-4611-861d-4f969b0589ad,1162,,"[55.6, 58.8]",3890556,24,,,,,-2.9253314,,Left Foot,,,"[42.4, 55.9]",,Ground Pass,,13.514807,,,Daniel Schwaab,8270.0,,,,,,1,Regular Play,Lukas Rupp,11395.0,Right Defensive Midfield,41,VfB Stuttgart,174,['42f49693-4771-4894-a921-9389bad57141'],9,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:09.525,Pass,
,,,,,,,,,,,,,,,,,1.020571,,,,,,,,,,,,4f033b06-8d83-4548-a5f0-ec401a62c1ad,1165,,"[45.7, 55.0]",3890556,24,,,,,-0.658268,,Right Foot,,,"[60.7, 43.4]",,Ground Pass,,18.962067,,,Daniel Didavi,8243.0,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Right Center Back,41,VfB Stuttgart,174,['1674a023-359a-451e-adb2-9e7697d0d374'],12,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:12.513,Pass,
,,,,,,,,,,,,,,,,,3.608055,,,,,,,,,,,,6b8548af-fca5-4969-9c85-f5890ac777ef,1171,,"[50.7, 48.5]",3890556,24,,,,,0.17619051,,Right Foot,,,"[110.8, 59.2]",,High Pass,,61.045067,Incomplete,,André Schürrle,10281.0,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,41,VfB Stuttgart,174,"['3a603ab7-c722-4a67-b922-a9330b5e8cc0', 'd152c7da-52a6-4379-b3e0-77a48a7fcc36', 'e67ae11d-1f4c-4a68-8022-00e3651a3ca4']",16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:24:16.590,Pass,True
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,a9e37ca8-6476-4d7f-9a29-820ccc673fa0,1175,,"[14.8, 24.8]",3890556,24,,,,,1.3113259,,Keeper Arm,,,"[22.1, 52.3]",,Ground Pass,,28.452415,,,Daniel Schwaab,8270.0,,,,,,1,From Keeper,Mitchell James Langerak,37112.0,Goalkeeper,42,VfB Stuttgart,174,['0b3c8e8d-5c4b-47da-92ba-96836e043ce2'],24,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:24.779,Pass,
,,,,,,,,,,,,,,,,,2.414778,,,,,,,,,,,,d59911e2-3ca5-42ef-a5e8-2114f14e2439,1178,,"[30.3, 54.5]",3890556,24,,,,,-1.6180053,,Right Foot,,,"[29.1, 29.1]",,Ground Pass,,25.428331,,,Timo Baumgartl,8956.0,,,,,,1,From Keeper,Daniel Schwaab,8270.0,Right Center Back,42,VfB Stuttgart,174,['dfe0c1c1-207b-4868-bb12-dc7d9ca173af'],31,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:31.487,Pass,
,,,,,,,,,,,,,,,,,1.694639,,,,,,,,,,,,fed3ee98-12cb-48e9-b6ad-a37adcec90fe,1181,,"[30.1, 22.9]",3890556,24,,,,,-1.0745307,,Right Foot,,,"[41.2, 2.4]",,Ground Pass,,23.31223,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,From Keeper,Timo Baumgartl,8956.0,Left Center Back,42,VfB Stuttgart,174,['7cb1343c-84e5-4ec8-8066-f2eab6116a01'],34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:34.582,Pass,
,,,,,,,,,,,,,,,,,1.817897,,,,,,,,,,,,af8fce64-cd15-4cc4-9175-a2f95b751e9d,1184,,"[42.6, 3.8]",3890556,24,,,,,2.29261,,Left Foot,,,"[30.1, 18.0]",,Ground Pass,,18.91798,,,Timo Baumgartl,8956.0,,,,,,1,From Keeper,Emiliano Adrián Insúa Zapata,12626.0,Left Back,42,VfB Stuttgart,174,['075700e7-925f-47ec-bbdf-9778d15882bd'],37,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:37.676,Pass,
,,,,,,,,,,,,,,,,,1.619204,,,,,,,,,,,,6c4a05d9-15e1-4ffe-935e-d90440fcbd97,1187,,"[30.1, 24.8]",3890556,24,,,,,1.4758446,,Right Foot,,,"[32.9, 54.2]",,Ground Pass,,29.533031,,,Daniel Schwaab,8270.0,,,,,,1,From Keeper,Timo Baumgartl,8956.0,Left Center Back,42,VfB Stuttgart,174,['14bd3b34-6a3f-4a6e-ba66-e34cfd8a3f50'],40,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:40.947,Pass,
,,,,,,,,,,,,,,,,,4.714848,,,,,,,,,,,,54f6df72-53d1-4fc3-a7e3-ce58721b967b,1190,,"[39.0, 61.0]",3890556,24,,,,,0.07356642,,Right Foot,,,"[108.2, 66.1]",,High Pass,,69.38768,Incomplete,,Artem Kravets,27639.0,,,,,,1,From Keeper,Daniel Schwaab,8270.0,Right Center Back,42,VfB Stuttgart,174,"['3dbf31fd-c1c5-48f5-9a41-1a6f0ea35324', 'dfbdffda-b06f-4f2b-93ef-84f6d6bedfaf']",47,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:47.766,Pass,
,,,,,,,,,,,,,,,,,1.768875,,,,,,,,,,,,3dbf31fd-c1c5-48f5-9a41-1a6f0ea35324,1193,,"[11.9, 14.0]",3890556,24,,,,,-0.40341905,,Left Foot,,,"[28.3, 7.0]",,Low Pass,,17.831432,,,Maximilian Arnold,8235.0,,,,,Recovery,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,43,Wolfsburg,179,"['0df1cb26-2df8-4a6c-9597-079d7aeac575', '54f6df72-53d1-4fc3-a7e3-ce58721b967b', 'b578986f-3414-4256-a824-2513501bf25c']",52,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:24:52.481,Pass,True
,,,,,,,,,,,,,,,,,1.604653,,,,,,,,,,,,1a047b04-6ba3-454d-9fc3-58eb9a13aebf,1195,,"[29.2, 7.0]",3890556,24,,,,,-0.04720899,,Left Foot,,,"[54.6, 5.8]",,High Pass,,25.428331,,,Max Kruse,8386.0,,,,,,1,Regular Play,Maximilian Arnold,8235.0,Left Center Midfield,43,Wolfsburg,179,['1c5a4a06-a8ea-466e-9eb8-419db875ca1e'],54,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:24:54.249,Pass,
,,,,,,,,,,,,,,,,,0.082597,,,,,,,,,,,,7565b61b-ba35-45e8-87d9-edf856c4e9ea,1206,,"[65.3, 54.5]",3890556,25,,,,,0.0,,Left Foot,,,"[69.6, 54.5]",,Ground Pass,,4.3,Incomplete,,Daniel Didavi,8243.0,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Right Center Back,43,Wolfsburg,179,"['254935e1-c40d-4690-adb7-7dff73199987', '6db7b27e-1106-4485-9135-cbe4b7527dcd', 'c62fe722-335b-4c6c-8a3f-4acb1693847e']",2,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:02.194,Pass,True
,,,,,,,,,,,,,,,,,0.867608,,,,,,,,,,,,60e50961-6b7b-459c-aa62-6eea4e533804,1213,,"[47.8, 33.8]",3890556,25,,,,,2.1001925,,Left Foot,,,"[42.3, 43.2]",,Ground Pass,,10.890821,,,Adelino André Vieira Freitas,10790.0,,,,,Recovery,1,Regular Play,Paul Seguin,23267.0,Right Center Midfield,43,Wolfsburg,179,"['aa062055-ce87-4a56-9ae4-0f91771e387d', 'b7daf779-63a0-4e9f-ae95-a42fab883f21']",3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:25:03.929,Pass,True
,,,,,,,,,,,,,,,,,1.058352,,,,,,,,,,,,799872bf-c701-4af8-9ea1-93fa9ca57d22,1216,,"[42.8, 46.1]",3890556,25,,,,,-0.2685222,,Right Foot,,,"[57.7, 42.0]",,Ground Pass,,15.453802,,,André Schürrle,10281.0,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,43,Wolfsburg,179,['fb15f749-3305-4da0-82b0-0d04a57f3cd1'],5,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:25:05.879,Pass,
,,,,,,,,,,,,,,,,,1.332565,,,,,,,,,,,,fa258980-787d-40d9-9b74-9ca25e3bc09f,1220,,"[54.3, 54.3]",3890556,25,,,,,1.138044,,Right Foot,,,"[62.8, 72.7]",,Ground Pass,,20.268448,,,Daniel Caligiuri,8521.0,,,,,,1,Regular Play,André Schürrle,10281.0,Left Midfield,43,Wolfsburg,179,"['58849d1b-605d-4374-bf25-e4082117076f', 'a566c83c-69a1-41c9-99ab-cd3261d1a5c5']",8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:25:08.316,Pass,True
,,,,,,,,,,,,,,,,,1.506426,,,,,,,,,,,,d5fab3c3-92eb-4470-8f17-3c8eea245fb9,1223,,"[94.9, 67.4]",3890556,25,,,,,-0.8820037,,Right Foot,True,,"[116.8, 40.8]",,Ground Pass,,34.455334,Incomplete,,Max Kruse,8386.0,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Right Midfield,43,Wolfsburg,179,"['24961390-c127-4680-bedc-357ff9fa262e', 'fc5516b5-76df-4d73-92b5-a9b316bbd291']",16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:25:16.059,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,edd5d1bf-880e-4f19-b94c-9dabe89a3440,1226,,"[10.3, 43.9]",3890556,25,,True,,,0.55491126,,Right Foot,,,"[27.4, 54.5]",,Ground Pass,,20.118896,,,Lukas Rupp,11395.0,,,,,,1,Regular Play,Mitchell James Langerak,37112.0,Goalkeeper,44,VfB Stuttgart,174,['9b0507ce-8b0e-4c89-a814-1f50ef96bf5c'],29,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:29.966,Pass,
,,,,,,,,,,,,,,,,,1.390088,,,,,,,,,,,,f9a85462-8768-400e-ba79-6ba6596a88e8,1228,,"[35.4, 54.2]",3890556,25,,True,,,1.1911836,,Right Foot,,,"[43.1, 73.5]",,Ground Pass,,20.779316,,,Matthias Zimmermann,11370.0,,,,,,1,Regular Play,Lukas Rupp,11395.0,Right Defensive Midfield,44,VfB Stuttgart,174,['1876b42f-7042-454c-bf44-2b60594ec30f'],31,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:31.135,Pass,
,,,,,,,,,,,,,,,,,1.503152,,,,,,,,,,,,dcc59c30-b6c3-4ba4-b3b7-cd9ad41efa79,1230,,"[37.0, 68.5]",3890556,25,,,,,-1.8445357,,Right Foot,,,"[31.3, 48.2]",,Ground Pass,,21.085066,,,Daniel Schwaab,8270.0,,,,,,1,Regular Play,Matthias Zimmermann,11370.0,Right Back,44,VfB Stuttgart,174,['af1884f3-9dcb-4f31-b0c3-6bf5e8ed4006'],34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:34.960,Pass,
,,,,,,,,,,,,,,,,,1.819153,,,,,,,,,,,,a8a7640e-c310-4547-97ed-5ae7a2cf7361,1233,,"[31.0, 50.4]",3890556,25,,,,,1.1200156,,Right Foot,,,"[41.6, 72.3]",,Ground Pass,,24.330433,,,Matthias Zimmermann,11370.0,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Right Center Back,44,VfB Stuttgart,174,['ec53e8f8-4a49-4c45-b2b1-3dd40889c8c8'],40,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:40.163,Pass,
,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,3be9b3e7-f1e6-4c20-90be-78268d5ea639,1236,,"[43.1, 68.5]",3890556,25,,,,,-2.1600728,,Right Foot,,,"[31.0, 50.4]",,Ground Pass,,21.772001,,,Daniel Schwaab,8270.0,,,,,,1,Regular Play,Matthias Zimmermann,11370.0,Right Back,44,VfB Stuttgart,174,['2a22457e-9f3a-4f61-abbd-ed4cdfd5e139'],44,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:44.119,Pass,
,,,,,,,,,,,,,,,,,2.408851,,,,,,,,,,,,dcbaf761-303d-4ace-abe6-c15a82b749cf,1239,,"[33.2, 49.4]",3890556,25,,,,,-2.6248975,,Right Foot,,,"[11.2, 36.9]",,Ground Pass,,25.303162,,,Mitchell James Langerak,37112.0,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Right Center Back,44,VfB Stuttgart,174,['a84f399a-e67b-4f78-83dc-2ad519a90a5f'],47,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:47.918,Pass,
,,,,,,,,,,,,,,,,,3.132132,,,,,,,,,,,,e7938f04-8408-40cb-8c70-342efc123c5b,1243,,"[14.1, 48.9]",3890556,25,,,,,0.3926885,,Right Foot,,,"[64.8, 69.9]",,High Pass,,54.877045,Unknown,,Christian Gentner,8959.0,,,,,,1,Regular Play,Mitchell James Langerak,37112.0,Goalkeeper,44,VfB Stuttgart,174,"['3632d616-52c4-4f26-bc0a-66044b6a4dda', 'f9c84aac-3e3b-4782-8003-57eb06590fbc']",54,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:54.308,Pass,True
,,,,,,,,,,,,,,,,,0.528794,,,,,,,,,,,,506aa582-a6f7-4249-98fd-dd0f55b9be12,1247,,"[50.2, 8.7]",3890556,26,,True,,,2.039693,,Left Foot,,,"[42.5, 23.9]",,Ground Pass,,17.039072,,,Dante Bonfim da Costa Santos,3197.0,,,,,Free Kick,1,From Free Kick,Marcel Schäfer,40469.0,Left Back,45,Wolfsburg,179,['dff1509d-e9bc-4360-b31f-4936fa260d65'],12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:12.307,Pass,
,,,,,,,,,,,,,,,,,1.358299,,,,,,,,,,,,7cb3eec0-9d05-4ace-96d0-b338c7856f45,1249,,"[36.7, 25.1]",3890556,26,,True,,,1.3996071,,Left Foot,,,"[41.8, 54.6]",,Ground Pass,,29.937601,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,45,Wolfsburg,179,['7d830f75-2d1d-445e-b822-f40d7b3c237a'],13,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:13.799,Pass,
,,,,,,,,,,,,,,,,,2.03318,,,,,,,,,,,,056a4b4c-d2e1-4d05-90f6-9819d0e9ae5f,1251,,"[43.7, 55.1]",3890556,26,,,,,-1.4490387,,Right Foot,,,"[46.6, 31.4]",,Ground Pass,,23.876766,,,Dante Bonfim da Costa Santos,3197.0,,,,,,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,45,Wolfsburg,179,['ebc24071-efe3-418d-82cd-de8673a6a9b0'],17,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:17.689,Pass,
,,,,,,,,,,,,,,,,,1.23305,,,,,,,,,,,,4bf7d02c-e74d-477e-b712-d68d06d08631,1254,,"[51.2, 21.3]",3890556,26,,,,,0.34464732,,Left Foot,,,"[74.6, 29.7]",,Ground Pass,,24.862019,,,Max Kruse,8386.0,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,45,Wolfsburg,179,['c9865623-a2d4-45ba-ac5e-bfaa9b13df84'],21,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:21.374,Pass,
,,,,,,,,,,,,,,,,,1.071116,,,,,,,,,,,,acd8c43f-bb7e-4db1-9ed8-68e7e80bbb70,1259,,"[74.4, 26.8]",3890556,26,,,,,-2.1183586,,Left Foot,,,"[66.9, 14.5]",,Ground Pass,,14.406249,,,Maximilian Arnold,8235.0,,,,,,1,From Free Kick,Max Kruse,8386.0,Center Forward,45,Wolfsburg,179,"['611db2e3-aa1f-4f92-afeb-887a9f401b82', '7f4220ed-522d-439e-85a8-45d69f44b02f']",23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:23.431,Pass,True
,,,,,,,,,,,,,,,,,0.22306,,,,,,,,,,,,943bfad4-3fa8-4223-9d8b-ce78eaea5f75,1263,,"[64.7, 14.0]",3890556,26,,,,,-0.051237166,,Left Foot,,,"[68.6, 13.8]",,Low Pass,,3.905125,Incomplete,,André Schürrle,10281.0,,,,,,1,From Free Kick,Maximilian Arnold,8235.0,Left Center Midfield,45,Wolfsburg,179,"['4bf085ae-e8c9-46a4-ac3e-fabf644c6cb1', '58c6b449-7fde-48e7-a252-de5d53611595', '8d1327a2-f866-4200-8fea-58e120a7099b']",25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:25.340,Pass,True
,,,,,,,,,,,,,,,,,1.827005,,,,,,,,,,,,bb40fd79-03e0-4d21-a6b6-78bae8bb554c,1266,,"[64.7, 0.1]",3890556,26,,,,,2.7032561,,,,,"[39.1, 12.1]",,Low Pass,,28.272955,,,Dante Bonfim da Costa Santos,3197.0,,,,,Throw-in,1,From Throw In,André Schürrle,10281.0,Left Midfield,46,Wolfsburg,179,['0b05a372-c87a-4b4b-a2ee-9046acd39c65'],31,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:31.101,Pass,
,,,,,,,,,,,,,,,,,0.907408,,,,,,,,,,,,024b2d29-848a-4aa2-b85b-ec20a732af93,1269,,"[48.3, 21.8]",3890556,26,,,,,-0.7396784,,Right Foot,,,"[56.3, 14.5]",,Ground Pass,,10.83005,,,Maximilian Arnold,8235.0,,,,,,1,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,46,Wolfsburg,179,['2903f174-8ef3-48aa-a0a5-9ea285346efd'],35,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:35.308,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,4ed31be6-f07f-409e-80d0-ec1d99c47933,1273,,"[56.5, 14.0]",3890556,26,,,,,-1.0303768,,Left Foot,,,"[64.0, 1.5]",,Ground Pass,,14.57738,Out,,,,,,,,,1,From Throw In,Maximilian Arnold,8235.0,Left Center Midfield,46,Wolfsburg,179,['b8cd766a-4300-4c91-85e3-4cb6cb860b52'],37,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:37.310,Pass,True
,,,,,,,,,,,,,,,,,0.897792,,,,,,,,,,,,1500b9f0-1d8f-42a0-8755-98832327ed79,1274,,"[56.1, 80.0]",3890556,26,,,,,-1.5707964,,,,,"[56.1, 68.2]",,Low Pass,,11.8,,,Christian Gentner,8959.0,,,,,Throw-in,1,From Throw In,Matthias Zimmermann,11370.0,Right Back,47,VfB Stuttgart,174,['69379151-767c-40b1-88c3-8cbc0aac535c'],48,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:48.336,Pass,
,,,,,,,,,,,,,,,,,2.721573,,,,,,,,,,,,7d549a6d-2937-4ed8-92ec-e1da7030f906,1277,,"[56.4, 68.5]",3890556,26,,,,,-0.2829769,,Right Foot,,,"[84.6, 60.3]",,High Pass,,29.36801,Incomplete,,Artem Kravets,27639.0,,,,,,1,From Throw In,Christian Gentner,8959.0,Left Defensive Midfield,47,VfB Stuttgart,174,"['2d8566c7-37b5-4ef9-aea6-ae4ebcd0b454', '85dac3cc-b881-4dd4-a5f3-c4047d675a2e']",49,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:49.273,Pass,
,,,,,,,,,,,,,,,,,1.912465,,,,,,,,,,,,85dac3cc-b881-4dd4-a5f3-c4047d675a2e,1280,,"[35.5, 19.8]",3890556,26,,,,True,0.43587697,,,,,"[42.8, 23.2]",,High Pass,,8.05295,,,Josuha Guilavogui,8230.0,,,,,Recovery,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,48,Wolfsburg,179,"['4f8e234e-c703-4563-be22-533c2c9cdcf4', '7d549a6d-2937-4ed8-92ec-e1da7030f906', 'fde891d8-a3df-4aa2-aee7-542cbc7be8df']",51,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:51.995,Pass,True
,,,,,,,,,,,,,,,,,2.740694,,,,,,,,,,,,0f05adb7-04ed-4b27-99a3-e545816e5353,1284,,"[39.4, 22.7]",3890556,26,,,,,2.3561945,,Right Foot,,,"[13.6, 48.5]",,High Pass,,36.48671,,,Koen Casteels,8240.0,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Center Defensive Midfield,48,Wolfsburg,179,"['b9cf5425-80bf-4ba6-85b4-792cb3094f11', 'cf7ee9a9-611e-4393-896a-523b32cc2aaf']",55,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:26:55.268,Pass,True
,,,,,,,,,,,,,,,,,1.074024,,,,,,,,,,,,20f06ceb-ed17-4dfb-b22d-89820033dd72,1287,,"[15.2, 45.2]",3890556,27,,,,,0.31656924,,Left Foot,,,"[21.0, 47.1]",,Ground Pass,,6.1032777,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,Regular Play,Koen Casteels,8240.0,Goalkeeper,48,Wolfsburg,179,['508f69b9-c595-44e8-950a-f42247b0fda5'],0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:00.551,Pass,
,,,,,,,,,,,,,,,,,1.647658,,,,,,,,,,,,b7e51091-d29f-4f0a-b895-a53685323fbd,1290,,"[32.6, 53.1]",3890556,27,,,,,0.65821946,,Right Foot,,,"[49.8, 66.4]",,Ground Pass,,21.742355,,,Daniel Caligiuri,8521.0,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,48,Wolfsburg,179,['eed0e4c7-ad78-4ec1-ac3a-23193220b14b'],4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:04.146,Pass,
,,,,,,,,,,,,,,,,,1.202343,,,,,,,,,,,,a5155a79-fb4e-4968-9e34-df88071a8237,1293,,"[51.2, 70.5]",3890556,27,,,,,2.8029583,,Right Foot,,,"[35.3, 76.1]",,Low Pass,,16.857342,,,Adelino André Vieira Freitas,10790.0,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Right Midfield,48,Wolfsburg,179,['7161cc27-15b7-438d-b56b-f9675e831d77'],6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:06.242,Pass,
,,,,,,,,,,,,,,,,,2.351498,,,,,,,,,,,,457b8c34-50b3-41fa-91ba-4cb88589df03,1296,,"[37.4, 74.1]",3890556,27,,,,,-2.2553234,,Right Foot,,,"[15.2, 46.9]",,Ground Pass,,35.109543,,,Koen Casteels,8240.0,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,48,Wolfsburg,179,['2d3e0a8a-dbba-4d59-9a7e-5441202e05f7'],8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:08.667,Pass,
