50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.26019,,,,,,,,,,,,,,9a142019-62a4-4671-ac0b-206f8912688f,18,,"[43.3, 62.0]",3890354,0,,,,True,-0.42877802,,,,,"[57.3, 55.6]",,High Pass,,15.393505,,Incomplete,,Yunus Mallı,8679.0,,,,,Recovery,1,From Throw In,Yoshinori Muto,6337.0,Right Center Forward,3,Augsburg,172,"['1e435bca-c247-4f92-94f8-b0e32aa8cdb7', '6c10e41a-16f1-4409-b7c3-a182d2e17005', 'd9fe0cdc-47f5-4dc3-833e-be14e8c68724']",21,,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:21.548,Pass,True
,,,,,,,,,,,,,,,,,3.19914,,,,,,,,,,,,,,58497a5f-56a3-433d-99a3-3c9fb894acb6,24,,"[60.9, 27.6]",3890354,0,,,,,2.87227,,Left Foot,,,"[19.6, 39.0]",,Ground Pass,,42.844486,,,,Marwin Hitz,8314.0,,,,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,3,Augsburg,172,"['1b768ede-b674-48e1-a23a-684dbe030952', '20a5ff51-201b-4073-9a15-7fe2bfc34334']",25,,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:25.042,Pass,True
,,,,,,,,,,,,,,,,,1.269862,,,,,,,,,,,,,,efb62d88-806a-424d-842b-7610f1fed097,27,,"[18.8, 39.0]",3890354,0,,,,,-1.2305782,,Right Foot,,,"[26.8, 16.4]",,Ground Pass,,23.974154,,,,Ragnar Klavan,4174.0,,,,,,1,From Throw In,Marwin Hitz,8314.0,Goalkeeper,3,Augsburg,172,['9581245f-4743-4244-9bda-e848ec4c14a2'],29,,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:29.236,Pass,
,,,,,,,,,,,,,,,,,1.406377,,,,,,,,,,,,,,52657c30-f81b-4c88-8ade-9ed293792129,30,,"[21.9, 22.2]",3890354,0,,,,,1.4702194,,Left Foot,,,"[25.2, 54.9]",,Ground Pass,,32.866093,,,,Jeong-Ho Hong,40543.0,,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,3,Augsburg,172,['44e5ee71-4de3-4998-8f87-6280ba31d695'],32,,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:32.958,Pass,
,,,,,,,,,,,,,,,,,1.41913,,,,,,,,,,,,,,f4265be5-1b94-473e-b9ec-49d4a0472b95,33,,"[25.8, 56.3]",3890354,0,,,,,1.3504735,,Left Foot,,,"[30.1, 75.5]",,Ground Pass,,19.67562,,,,Paul Verhaegh,8237.0,,,,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,3,Augsburg,172,['8b142b58-de0e-4061-9159-f200f257efdf'],35,,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:35.339,Pass,
,,,,,,,,,,,,,,,,,1.839443,,,,,,,,,,,,,,c40331a9-de76-4b5d-a0e6-f3cefbed5287,36,,"[31.2, 64.8]",3890354,0,,,,,-1.7188063,,Right Foot,,,"[25.4, 25.9]",,Ground Pass,,39.330013,,,,Ragnar Klavan,4174.0,,,,,,1,From Throw In,Paul Verhaegh,8237.0,Right Back,3,Augsburg,172,['e3609d3d-8d17-4c2f-b705-7cdaa8b315e7'],38,,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:38.024,Pass,
,,,,,,,,,,,,,,,,,1.394226,,,,,,,,,,,,,,2d97d16a-bac0-43c7-b8cc-19e693f47ba6,39,,"[29.5, 21.2]",3890354,0,,,,,-1.1966525,,Left Foot,,,"[35.9, 4.9]",,Ground Pass,,17.511425,,,,Daniel Baier,8317.0,,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,3,Augsburg,172,['b48a4a21-6fa5-4589-aaf1-feab7685d120'],40,,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:40.868,Pass,
,,,,,,,,,,,,,,,,,2.28953,,,,,,,,,,,,,,8f8a7b84-e559-4837-8ea1-3e714b9156db,42,,"[38.2, 10.7]",3890354,0,,,,,1.6430387,,Right Foot,,,"[34.9, 56.3]",,Ground Pass,,45.719254,,,,Jeong-Ho Hong,40543.0,,True,,,,1,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,3,Augsburg,172,['e824f4fa-31c4-47a6-a055-1335cefd6b48'],45,,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:45.376,Pass,
,,,,,,,,,,,,,,,,,2.339376,,,,,,,,,,,,,,7d07fdfb-4a90-4317-b945-41492ac05ece,45,,"[36.1, 67.0]",3890354,0,,,,,0.19452366,,Right Foot,,,"[69.6, 73.6]",,High Pass,,34.14396,,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,3,Augsburg,172,"['b41e9f60-af15-44b3-8222-1eb8f2d68813', 'ce6b3573-ca56-40de-b031-d944e48832a4']",51,,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:51.562,Pass,
,,,,,,,,,,,,,,,,,6.841521,,,,,,,,,,,,,,b41e9f60-af15-44b3-8222-1eb8f2d68813,47,,"[50.5, 6.5]",3890354,0,,,,,-0.08365524,,Left Foot,,,"[114.9, 1.1]",,High Pass,,64.626,,Out,,Yunus Mallı,8679.0,,,,,Interception,1,From Throw In,Pierre Bengtsson,20871.0,Left Back,3,Augsburg,172,"['7d07fdfb-4a90-4317-b945-41492ac05ece', 'b71eef3f-ef2b-48de-8759-5e38f98a3119']",53,,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:53.902,Pass,
,,,,,,,,,,,,,,,,,1.655805,,,,,,,,,,,,,,82859d71-204a-422c-b635-ef63bc088ada,49,,"[16.9, 80.0]",3890354,1,,,,,-0.4250402,,,,,"[35.9, 71.4]",,High Pass,,20.855694,,,,Dong-Won Ji,12302.0,,,,,Throw-in,1,From Throw In,Paul Verhaegh,8237.0,Right Back,4,Augsburg,172,['b806376c-36dc-4bfc-8d63-cbb51b800d7f'],12,,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:12.951,Pass,
,,,,,,,,,,,,,,,,,1.007035,,,,,,,,,,,,,,ad190d15-549c-4685-ade0-c60743ceec4f,51,,"[35.9, 71.4]",3890354,1,,,,True,0.0,,,,,"[47.9, 71.4]",,High Pass,,12.0,,Incomplete,,Tim Matavž,7852.0,,,,,,1,From Throw In,Dong-Won Ji,12302.0,Center Attacking Midfield,4,Augsburg,172,"['0def081f-05ac-4176-8c13-0bc8e81bf859', '1218727c-cfc0-49bb-a639-9e9d618fabb0', 'a94352a7-6be6-4296-9c80-8b9b99a6dec1']",14,,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:14.606,Pass,True
,,,,,,,,,,,,,,,,,2.072719,,,,,,,,,,,,,,a94352a7-6be6-4296-9c80-8b9b99a6dec1,55,,"[72.2, 8.7]",3890354,1,,,,,0.7331582,,Head,,,"[88.3, 23.2]",,High Pass,,21.667027,,Incomplete,,Yoshinori Muto,6337.0,,,,,Recovery,1,From Throw In,Pierre Bengtsson,20871.0,Left Back,4,Augsburg,172,"['31af1cda-98ad-4f19-921a-eff4879b47a4', 'ad190d15-549c-4685-ade0-c60743ceec4f', 'c4076f4b-2371-4071-9c73-bf933e14eae3', 'fa41c064-ba69-4acf-bba9-0b999fe3ac9e']",15,,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:15.613,Pass,True
,,,,,,,,,,,,,,,,,1.191309,,,,,,,,,,,,,,c4076f4b-2371-4071-9c73-bf933e14eae3,57,,"[31.8, 56.9]",3890354,1,,,,,0.3457755,,Right Foot,,,"[47.9, 62.7]",,Low Pass,,17.11286,,,,Tim Matavž,7852.0,,,,,Recovery,1,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,4,Augsburg,172,"['7aee2487-f406-41f1-abcc-841dddca58ff', 'a94352a7-6be6-4296-9c80-8b9b99a6dec1']",17,,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:17.686,Pass,
,,,,,,,,,,,,,,,,,1.175446,,,,,,,,,,,,,,204cfb60-c7b3-42dc-b916-bbf6f47ecc88,60,,"[48.5, 64.6]",3890354,1,,,,,1.5707964,,Left Foot,,,"[48.5, 72.2]",,Ground Pass,,7.6,,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,1,From Throw In,Tim Matavž,7852.0,Center Forward,4,Augsburg,172,"['47b1ea88-f14d-4143-a659-666f85af6206', 'db68402d-8ee0-4a8b-b02a-447e042deef6']",18,,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:18.949,Pass,
,,,,,,,,,,,,,,,,,0.52876,,,,,,,,,,,,,,db68402d-8ee0-4a8b-b02a-447e042deef6,62,,"[71.6, 7.9]",3890354,1,,,,,1.1071488,,Left Foot,,,"[74.5, 13.7]",,Ground Pass,,6.484597,,,,Gonzalo Alejandro Jara Reyes,30551.0,,,,,Recovery,1,Regular Play,Pierre Bengtsson,20871.0,Left Back,5,FSV Mainz 05,177,"['204cfb60-c7b3-42dc-b916-bbf6f47ecc88', '99fd9df2-5d6c-4c22-bf41-266585d19d1d']",20,,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:20.125,Pass,
,,,,,,,,,,,,,,,,,1.164169,,,,,,,,,,,,,,91454667-1eae-457a-ae70-66aabeea9ec4,65,,"[73.8, 13.3]",3890354,1,,,,,3.0504177,,Right Foot,,,"[56.3, 14.9]",,Ground Pass,,17.57299,,,,Stefan Bell,8559.0,,,,,,1,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Defensive Midfield,5,FSV Mainz 05,177,"['0b708a3c-d14e-40c3-b07d-41de7b40bfe7', 'c0cbbc8a-c027-4502-ad1e-7cbfb4f7fbca']",20,,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:20.654,Pass,True
,,,,,,,,,,,,,,,,,1.08269,,,,,,,,,,,,,,30e41005-14f5-4749-a6a9-6910d121e44a,68,,"[56.3, 14.9]",3890354,1,,,,,0.9600704,,Left Foot,,,"[65.4, 27.9]",,Ground Pass,,15.868523,,Incomplete,,Danny Latza,8539.0,,,,,,1,Regular Play,Stefan Bell,8559.0,Left Center Back,5,FSV Mainz 05,177,"['58a32dfb-ae04-404b-b2b9-41a58139ac56', '9b091329-e02e-4e79-927a-085aec002b7d']",22,,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:22.728,Pass,
,,,,,,,,,,,,,,,,,2.668592,,,,,,,,,,,,,,841fcb63-9adb-4c1c-96bf-1cd7bc2ae854,75,,"[29.4, 49.2]",3890354,1,,,,,0.26864848,,Right Foot,,,"[78.8, 62.8]",,High Pass,,51.237877,,Incomplete,,Pablo Ezequiel De Blasis,8555.0,,,,,,1,From Keeper,Loris Karius,3630.0,Goalkeeper,6,FSV Mainz 05,177,"['85d77de5-764d-4a27-b834-231aca23d8fc', '95661b16-fc79-4c71-8566-043855e66359']",49,,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:49.129,Pass,
,,,,,,,,,,,,,,,,,1.74654,,,,,,,,,,,,,,95661b16-fc79-4c71-8566-043855e66359,77,,"[41.3, 17.3]",3890354,1,,,,,0.6193123,,Head,,,"[51.4, 24.5]",,High Pass,,12.403628,,Incomplete,,Caiuby Francisco da Silva,8303.0,,,,,Recovery,1,From Keeper,Daniel Baier,8317.0,Left Defensive Midfield,6,FSV Mainz 05,177,"['841fcb63-9adb-4c1c-96bf-1cd7bc2ae854', 'a8fec23c-c674-46d3-8ff9-6136d1fe2e79', 'fad6056e-4a2a-471c-adb5-b2542ebb5c8e']",51,,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:51.797,Pass,
,,,,,,,,,,,,,,,,,1.087928,,,,,,,,,,,,,,93139129-6248-4abe-9068-21bdb7adc6d9,84,,"[48.9, 56.1]",3890354,2,,,,,-2.817605,,Right Foot,,,"[35.5, 51.6]",,Ground Pass,,14.135417,,,,Jeong-Ho Hong,40543.0,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Right Defensive Midfield,7,Augsburg,172,['997f5814-df04-4117-a5dd-7e82c1d1c3e3'],0,,,,,,,,,,,,,,,,,,,Augsburg,172,00:02:00.538,Pass,
,,,,,,,,,,,,,,,,,1.546574,,,,,,,,,,,,,,dde62e74-6c6e-4911-8010-0d1d6be34f9b,87,,"[35.5, 50.5]",3890354,2,,,,,-1.6439792,,Right Foot,,,"[33.0, 16.4]",,Ground Pass,,34.19152,,,,Ragnar Klavan,4174.0,,,,,,1,Regular Play,Jeong-Ho Hong,40543.0,Right Center Back,7,Augsburg,172,['7d2ea0fe-5017-4362-a47c-bb2360f56aae'],2,,,,,,,,,,,,,,,,,,,Augsburg,172,00:02:02.699,Pass,
,,,,,,,,,,,,,,,,,0.834111,,,,,,,,,,,,,,af472237-172d-4cfb-90a2-38185c5f2d9a,90,,"[34.5, 14.6]",3890354,2,,,,,-1.126754,,Left Foot,,,"[39.4, 4.3]",,Ground Pass,,11.406138,,,,Markus Feulner,40480.0,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,7,Augsburg,172,['076f9ae6-e1fb-4f77-bcb7-cc449ac39f90'],5,,,,,,,,,,,,,,,,,,,Augsburg,172,00:02:05.332,Pass,
,,,,,,,,,,,,,,,,,0.988739,,,,,,,,,,,,,,1d9782be-99f3-4e31-b351-b5bfc3848de0,93,,"[39.4, 6.5]",3890354,2,,,,,2.4936206,,Left Foot,,,"[28.7, 14.6]",,Ground Pass,,13.420135,,,,Ragnar Klavan,4174.0,,,,,,1,Regular Play,Markus Feulner,40480.0,Left Back,7,Augsburg,172,['103fb7d2-4b5f-4ff9-b685-a326339108f5'],7,,,,,,,,,,,,,,,,,,,Augsburg,172,00:02:07.267,Pass,
,,,,,,,,,,,,,,,,,1.345764,,,,,,,,,,,,,,b4182502-43d2-4189-b8a8-3a9a9bbe9d9e,96,,"[30.8, 16.9]",3890354,2,,,,,1.4250789,,Left Foot,,,"[35.1, 46.2]",,Ground Pass,,29.613848,,,,Jeong-Ho Hong,40543.0,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,7,Augsburg,172,['497ac34d-d94e-4a87-b9d4-ae237758a954'],9,,,,,,,,,,,,,,,,,,,Augsburg,172,00:02:09.520,Pass,
,,,,,,,,,,,,,,,,,1.307066,,,,,,,,,,,,,,1a39d60c-9a51-4fa3-a442-c0aecddca05f,99,,"[35.1, 49.7]",3890354,2,,,,,1.1133214,,Right Foot,,,"[47.9, 75.7]",,Ground Pass,,28.979994,,,,Ja-Cheol Koo,5627.0,,,,,,1,Regular Play,Jeong-Ho Hong,40543.0,Right Center Back,7,Augsburg,172,['822de0ad-1c6f-490c-b5fc-63354f5478b7'],11,,,,,,,,,,,,,,,,,,,Augsburg,172,00:02:11.839,Pass,
,,,,,,,,,,,,,,,,,1.013996,,,,,,,,,,,,,,dd93d54c-4a47-4d29-bebc-9163e5a2b9fe,102,,"[53.9, 75.7]",3890354,2,,,,,0.0,,Right Foot,,,"[63.2, 75.7]",,Ground Pass,,9.3,,,,Paul Verhaegh,8237.0,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Right Defensive Midfield,7,Augsburg,172,['04662711-12d5-4d80-a55b-9e7a7779ff8c'],14,,,,,,,,,,,,,,,,,,,Augsburg,172,00:02:14.843,Pass,
,,,,,,,,,,,,,,,,,0.869815,,,,,,,,,,,,,,48ce7524-6656-4577-ac12-7727863ed25a,105,,"[63.6, 74.9]",3890354,2,,,,,-1.500325,,Right Foot,,,"[64.2, 66.4]",,Ground Pass,,8.521151,,,,Raúl Marcelo Bobadilla,8807.0,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,7,Augsburg,172,['854673f5-6ed5-4312-ac4e-154f80edaa0b'],16,,,,,,,,,,,,,,,,,,,Augsburg,172,00:02:16.348,Pass,
,,,,,,,,,,,,,,,,,0.978992,,,,,,,,,,,,,,637fa8b9-8010-4373-943c-b5974f3b95fc,107,,"[64.2, 67.5]",3890354,2,,,,,2.7693799,,Right Foot,,,"[49.6, 73.2]",,Ground Pass,,15.673225,,,,Ja-Cheol Koo,5627.0,,,,,,1,Regular Play,Raúl Marcelo Bobadilla,8807.0,Right Wing,7,Augsburg,172,['46e9a297-10a4-4765-8136-7c3474040f28'],17,,,,,,,,,,,,,,,,,,,Augsburg,172,00:02:17.218,Pass,
,,,,,,,,,,,,,,,,,2.170389,,,,,,,,,,,,,,e663aea9-6c70-404b-8458-9acaf289ee2f,110,,"[49.4, 72.6]",3890354,2,,,,,-1.7320551,,Right Foot,,,"[39.9, 14.2]",,High Pass,,59.167645,,,,Ragnar Klavan,4174.0,,True,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Right Defensive Midfield,7,Augsburg,172,['5f435461-9ecd-4ea9-8a51-37e7dfce9227'],19,,,,,,,,,,,,,,,,,,,Augsburg,172,00:02:19.407,Pass,
,,,,,,,,,,,,,,,,,2.842412,,,,,,,,,,,,,,28fae039-eb5b-4060-8730-f4f148d4423a,113,,"[50.8, 26.6]",3890354,2,,,,,0.6255513,,Left Foot,,,"[105.9, 66.4]",,High Pass,,67.97095,,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,7,Augsburg,172,"['2985dbcb-b53a-4fdd-a2d4-fc04a175526e', '70f04811-685d-4bc8-9cc2-976abb884bde']",25,,,,,,,,,,,,,,,,,,,Augsburg,172,00:02:25.364,Pass,
