50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.013439,,,,,,,,,,,,,,8d44b0a0-039d-4a96-a7b7-46f1389e3d68,21,,,"[49.4, 8.5]",3890519,0,,,,,-0.028769039,,Left Foot,,,"[77.2, 7.7]",,Ground Pass,,27.811508,Incomplete,,Hakan Çalhanoğlu,7039.0,,,,,,1,From Kick Off,Wendell Nascimento Borges,8212.0,Left Back,2,Bayer Leverkusen,904,"['5dc32302-344f-4013-a36e-fd4b5a50220a', '7c1023f3-4838-416c-b0a9-226d92d3b686']",15,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:15.189,Pass,
,,,,,,,,,,,,,,,1.847741,,,,,,,,,,,,,,b15aa49b-9475-49a9-8304-43da67d7608d,26,,,"[44.5, 71.1]",3890519,0,,,,,-0.08708081,,Right Foot,,,"[69.7, 68.9]",,High Pass,,25.295849,,,Leonardo Bittencourt,8826.0,,,,,,1,From Kick Off,Marcel Risse,8823.0,Right Back,2,Bayer Leverkusen,904,"['5065b91a-6cf1-408b-90a5-44cda49bcfcf', '8292a5e9-1d74-4d22-a099-48ec8e96160d']",16,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:16.886,Pass,True
,,,,,,,,,,,,,,,0.374747,,,,,,,,,,,,,,6b7f7515-7f88-4bc4-abd6-8b9600e90675,28,,,"[67.7, 65.4]",3890519,0,,,,,-0.09347678,,Right Foot,,,"[74.1, 64.8]",,Ground Pass,,6.4280634,Incomplete,,Anthony Modeste,23486.0,,,,,,1,From Kick Off,Leonardo Bittencourt,8826.0,Right Center Forward,2,Bayer Leverkusen,904,"['b546b1c5-4005-4e96-af7b-acea0911014e', 'db3ad9a4-65f9-4c99-8459-e60f5d7b972c']",18,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:18.734,Pass,
,,,,,,,,,,,,,,,0.587946,,,,,,,,,,,,,,f090118e-da92-4439-b70c-3a922fda710f,31,,,"[42.7, 28.9]",3890519,0,,,,,-0.7266424,,Left Foot,,,"[49.9, 22.5]",,High Pass,,9.633276,,,Vladlen Yurchenko,24428.0,,,,,Recovery,1,From Kick Off,Christoph Kramer,8805.0,Right Defensive Midfield,2,Bayer Leverkusen,904,['010319a7-8d6c-413a-9773-588ec3fb1f83'],20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:20.330,Pass,
,,,,,,,,,,,,,,,0.443079,,,,,,,,,,,,,,ba172d45-e01f-4abe-851b-0151b1bb7047,40,,,"[74.1, 67.7]",3890519,0,,,,,3.1415927,,Left Foot,,,"[67.1, 67.7]",,Ground Pass,,7.0,Incomplete,,Simon Zoller,8822.0,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Right Center Forward,3,FC Köln,186,"['9a2630f3-9e63-45bf-a14d-66b395f09a98', 'ba4ffcfc-3ae5-451e-a5bd-238dd1d6cedd', 'c870e863-892f-4f28-a089-26eb1fb30670']",25,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:25.217,Pass,True
,,,,,,,,,,,,,,,1.476884,,,,,,,,,,,,,,57115099-c245-4e7d-92bf-50c0cd5e62e3,43,,,"[56.4, 64.3]",3890519,0,,,,,-2.8801715,,Left Foot,,,"[33.6, 58.2]",,Ground Pass,,23.601906,,,Dominik Maroh,11286.0,,,,,Recovery,1,Regular Play,Simon Zoller,8822.0,Right Center Midfield,3,FC Köln,186,['7944adea-dca1-4ace-b169-a7a8fe31563e'],27,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:27.607,Pass,
,,,,,,,,,,,,,,,1.828479,,,,,,,,,,,,,,e915dc25-1c2c-4f6c-bfce-eed76e21ff1b,46,,,"[33.6, 58.2]",3890519,0,,,,,-2.3434725,,Right Foot,,,"[14.2, 38.3]",,Ground Pass,,27.791546,,,Timo Horn,8821.0,,,,,,1,Regular Play,Dominik Maroh,11286.0,Right Center Back,3,FC Köln,186,['3de9898d-41f0-424e-91e9-16d5779089f4'],32,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:32.315,Pass,
,,,,,,,,,,,,,,,3.128493,,,,,,,,,,,,,,80489dc7-2089-428e-b18f-043fb78fc89b,49,,,"[13.9, 37.9]",3890519,0,,,,,0.28784096,,Left Foot,,,"[77.4, 56.7]",,High Pass,,66.22454,,,Anthony Modeste,23486.0,,,,,,1,Regular Play,Timo Horn,8821.0,Goalkeeper,3,FC Köln,186,['0fe75e5d-c9f1-4f2e-900c-ff098aef0cc9'],38,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:38.470,Pass,
,,,,,,,,,,,,,,,1.302236,,,,,,,,,,,,,,6c07a23a-dc4b-407e-90c4-62b534a51554,52,,,"[78.3, 56.7]",3890519,0,,,,True,-0.72606194,,,,,"[89.0, 47.2]",,High Pass,,14.308739,Incomplete,,Leonardo Bittencourt,8826.0,,,,,,1,Regular Play,Anthony Modeste,23486.0,Left Center Forward,3,FC Köln,186,"['2ee8e9ec-a0af-46d5-9845-9d65e825260a', 'ce0201e2-3636-41b2-9738-c55bc159b054', 'e4165a7c-39e9-4850-9786-5f9692b94f1b']",41,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:41.598,Pass,True
,,,,,,,,,,,,,,,1.279845,,,,,,,,,,,,,,ce0201e2-3636-41b2-9738-c55bc159b054,54,,,"[31.1, 32.9]",3890519,0,,,,,-0.39169994,,Head,,,"[49.5, 25.3]",,High Pass,,19.907787,,,Vladlen Yurchenko,24428.0,,,,,Recovery,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,3,FC Köln,186,"['1daa9cf0-1534-4fe8-861a-cdaedc2a3625', '6c07a23a-dc4b-407e-90c4-62b534a51554']",42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:42.901,Pass,
,,,,,,,,,,,,,,,1.747185,,,,,,,,,,,,,,7374ea80-7cb6-4642-958e-eb606283acdd,56,,,"[49.5, 25.3]",3890519,0,,,,,-0.23532379,,Head,,,"[66.6, 21.2]",,High Pass,,17.584652,Incomplete,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Vladlen Yurchenko,24428.0,Left Defensive Midfield,3,FC Köln,186,"['56e7ac50-c5f9-4cf9-a314-30b37c74b987', '8bc081ef-3eaa-4866-9ce9-f191925e6f91']",44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:44.256,Pass,
,,,,,,,,,,,,,,,1.469128,,,,,,,,,,,,,,56e7ac50-c5f9-4cf9-a314-30b37c74b987,58,,,"[53.5, 58.9]",3890519,0,,,,,0.58511245,,Head,,,"[69.5, 69.5]",,High Pass,,19.192707,,,Simon Zoller,8822.0,,,,,Recovery,1,Regular Play,Dominik Maroh,11286.0,Right Center Back,3,FC Köln,186,"['49f1d13d-66bd-4a47-8584-70781b1cc96a', '7374ea80-7cb6-4642-958e-eb606283acdd']",46,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:46.003,Pass,
,,,,,,,,,,,,,,,1.332595,,,,,,,,,,,,,,dd8453ed-8d6e-494f-a379-7f05b0855a3e,61,,,"[74.7, 76.7]",3890519,0,,,,,-0.9978302,,Right Foot,,,"[84.7, 61.2]",,Ground Pass,,18.445868,Incomplete,,Leonardo Bittencourt,8826.0,,,,,,1,Regular Play,Simon Zoller,8822.0,Right Center Midfield,3,FC Köln,186,"['8a95f513-f52a-4007-9663-04467e59dc75', '9b0a76e5-e856-412f-9aa4-fe91e1ce6052']",48,,,,,,,,,,,,,,,,,,FC Köln,186,00:00:48.976,Pass,
,,,,,,,,,,,,,,,1.093429,,,,,,,,,,,,,,445538b3-f6eb-4107-bc33-c8aa90d35ebb,66,,,"[40.0, 17.6]",3890519,0,,,,,3.050933,,Right Foot,,,"[25.7, 18.9]",,Ground Pass,,14.35897,,,André Ramalho Silva,9363.0,,,,,,1,Regular Play,Vladlen Yurchenko,24428.0,Left Defensive Midfield,4,Bayer Leverkusen,904,['7c9ce889-c6d9-4f1a-89ee-944f68bfa502'],52,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:52.586,Pass,
,,,,,,,,,,,,,,,1.976065,,,,,,,,,,,,,,bd8d3584-eeec-41b5-964e-2df92d9ce968,69,,,"[25.0, 19.1]",3890519,0,,,,,1.7518,,Right Foot,,,"[19.4, 49.7]",,Ground Pass,,31.108198,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,André Ramalho Silva,9363.0,Left Center Back,4,Bayer Leverkusen,904,['fb5cefbf-0c00-43ca-a363-54d5529af423'],55,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:55.139,Pass,
,,,,,,,,,,,,,,,1.187913,,,,,,,,,,,,,,2ed6359f-2aa5-4df5-8da8-83658f4fe264,72,,,"[34.1, 53.1]",3890519,1,,,,,-1.5523652,,Right Foot,,,"[34.5, 31.4]",,Ground Pass,,21.703686,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,4,Bayer Leverkusen,904,['a51c2ec4-9079-41f7-82e2-cf75709dda5a'],0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:00.712,Pass,
,,,,,,,,,,,,,,,1.699075,,,,,,,,,,,,,,18e22f9a-46a9-4255-918b-2718fdacb9b9,75,,,"[40.8, 29.5]",3890519,1,,,,,-1.4945115,,Right Foot,,,"[42.0, 13.8]",,Ground Pass,,15.745793,,,André Ramalho Silva,9363.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,4,Bayer Leverkusen,904,['a87672cb-4d48-44b0-bfae-6b1dc100e5b1'],3,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:03.506,Pass,
,,,,,,,,,,,,,,,1.127321,,,,,,,,,,,,,,2bd56d7b-16e5-4d72-a6a2-8761b7a8115e,78,,,"[48.1, 8.5]",3890519,1,,,,,-0.30092025,,Left Foot,,,"[71.3, 1.3]",,Ground Pass,,24.291563,,,Wendell Nascimento Borges,8212.0,,,,,,1,Regular Play,André Ramalho Silva,9363.0,Left Center Back,4,Bayer Leverkusen,904,['85bdcdfa-b902-44e3-b8cb-c2405f3a445b'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:07.543,Pass,
,,,,,,,,,,,,,,,1.803674,,,,,,,,,,,,,,0c273655-3ef6-465b-b82c-0c6d7f635f4f,81,,,"[68.9, 0.9]",3890519,1,,,,,0.82914126,,Left Foot,,,"[83.1, 16.4]",,Ground Pass,,21.02118,Incomplete,,Vladlen Yurchenko,24428.0,,,,,,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,4,Bayer Leverkusen,904,"['cb5018ac-24fd-4581-b3e9-32aa352df450', 'e9314368-4379-4b41-9163-5378c12ddad0']",8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:08.693,Pass,
,,,,,,,,,,,,,,,1.252097,,,,,,,,,,,,,,cb5018ac-24fd-4581-b3e9-32aa352df450,83,,,"[37.0, 63.7]",3890519,1,,,,,-0.11259595,,Right Foot,,,"[65.3, 60.5]",,Ground Pass,,28.480345,,,Anthony Modeste,23486.0,,,,,Recovery,1,Regular Play,Dominik Maroh,11286.0,Right Center Back,5,FC Köln,186,"['0c273655-3ef6-465b-b82c-0c6d7f635f4f', 'd925d880-5c98-4340-bf65-c74472cbbb4a']",10,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:10.496,Pass,
,,,,,,,,,,,,,,,1.586495,,,,,,,,,,,,,,3a6422fa-bf2c-40bd-9dcb-226aa9c8e9ac,86,,,"[64.8, 60.5]",3890519,1,,,,,-1.7385594,,Right Foot,,,"[62.7, 48.1]",,Ground Pass,,12.576566,,,Kevin Vogt,8397.0,,,,,,1,Regular Play,Anthony Modeste,23486.0,Left Center Forward,5,FC Köln,186,['76f7abd4-c091-49df-b862-91dfe065d6ef'],12,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:12.274,Pass,
,,,,,,,,,,,,,,,1.640068,,,,,,,,,,,,,,e5c44840-74cc-494f-b659-860a7dd5aa78,88,,,"[62.7, 48.1]",3890519,1,,,,,0.13580488,,Right Foot,,,"[78.8, 50.3]",,Ground Pass,,16.249615,,,Yannick Gerhardt,8231.0,,,,,,1,Regular Play,Kevin Vogt,8397.0,Center Attacking Midfield,5,FC Köln,186,['e43719c5-1dae-422a-a309-ad8a5017aa66'],13,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:13.860,Pass,
,,,,,,,,,,,,,,,0.35328,,,,,,,,,,,,,,5cbae340-6c8e-4d54-a102-ece60dd6b5de,91,,,"[83.6, 49.7]",3890519,1,,,,,0.6837093,,Left Foot,,,"[86.3, 51.9]",,Ground Pass,,3.482815,,,Anthony Modeste,23486.0,,,,,,1,Regular Play,Yannick Gerhardt,8231.0,Left Center Midfield,5,FC Köln,186,['3993e46e-28e4-494d-b408-e806693abb85'],15,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:15.776,Pass,
,,,,,,,,,,,,,,,2.063283,,,,,,,,,,,,,,98720b71-3f5a-4805-9171-fb3327974bd9,93,,,"[86.9, 51.9]",3890519,1,,,,,0.3142319,,Right Foot,,,"[98.9, 55.8]",,Ground Pass,,12.617845,Incomplete,,Leonardo Bittencourt,8826.0,,,,,,1,Regular Play,Anthony Modeste,23486.0,Left Center Forward,5,FC Köln,186,"['d90e4884-d027-4804-9cfc-162891a8cc0c', 'f5dc79b5-bddf-40a5-bca6-59c133a7656c']",16,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:16.130,Pass,
,,,,,,,,,,,,,,,1.345018,,,,,,,,,,,,,,9a2f443a-5647-475f-aea5-eb5b63e50e70,96,,,"[69.7, 17.3]",3890519,1,,,,,0.5292468,,Head,,,"[85.6, 26.6]",,High Pass,,18.420097,,,Yannick Gerhardt,8231.0,,,,,Recovery,1,Regular Play,Jonas Hector,6040.0,Left Back,5,FC Köln,186,['af708a1d-4132-4662-a19f-446ca3d5e63e'],20,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:20.712,Pass,
,,,,,,,,,,,,,,,1.270505,,,,,,,,,,,,,,38f9e0d1-688c-46f3-a951-4f765419d688,98,,,"[84.4, 29.8]",3890519,1,,,,,-2.5423265,,Right Foot,,,"[66.1, 17.3]",,Low Pass,,22.161678,Incomplete,,Dominique Heintz,8828.0,,,,,,1,Regular Play,Yannick Gerhardt,8231.0,Left Center Midfield,5,FC Köln,186,"['848592f1-189e-4cfc-bbfc-14b8221cd241', 'd50d47b9-41d0-4eff-b062-61d71e74f44e']",22,,,,,,,,,,,,,,,,,,FC Köln,186,00:01:22.057,Pass,
,,,,,,,,,,,,,,,1.476855,,,,,,,,,,,,,,0cd55d57-3033-4404-8dbc-e866c0dbd87b,102,,,"[55.1, 59.8]",3890519,1,,,,,-1.205837,,Right Foot,,,"[63.2, 38.6]",,Ground Pass,,22.694714,,,Julian Brandt,5555.0,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Center Forward,6,Bayer Leverkusen,904,['4c8de79c-360b-470c-af67-9fd1d02b840d'],25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:25.028,Pass,
,,,,,,,,,,,,,,,0.95461,,,,,,,,,,,,,,1c78d732-b4fb-4d8e-b09e-77d5ae371241,105,,,"[65.0, 58.3]",3890519,1,,,,,0.79474366,,Right Foot,,,"[75.6, 69.1]",,Ground Pass,,15.132746,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Julian Brandt,5555.0,Left Midfield,6,Bayer Leverkusen,904,['ef21d77c-3dcd-46d7-b558-5ba1bc8a09b7'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:29.074,Pass,
,,,,,,,,,,,,,,,1.968384,,,,,,,,,,,,,,9bce5c38-eae0-4463-8429-208990161806,109,,,"[77.2, 69.3]",3890519,1,,,,,0.6857295,,Right Foot,,,"[83.8, 74.7]",,Ground Pass,,8.527602,,,Karim Bellarabi,8213.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Center Attacking Midfield,6,Bayer Leverkusen,904,"['10f89eee-e161-4723-b460-8916a08dccc2', '584381db-9f12-4488-9093-90a9acaf9b50']",32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:32.411,Pass,True
,,,,,,,,,,,,,,,1.353702,,,,,,,,,,,,,,6b9e51eb-9c74-47df-a7e0-0960b7f108c5,112,,,"[112.2, 72.3]",3890519,1,,,,,-1.3339475,,Right Foot,True,,"[119.9, 40.4]",,High Pass,,32.816154,Out,,,,,,,,,1,Regular Play,Karim Bellarabi,8213.0,Right Midfield,6,Bayer Leverkusen,904,,35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:35.940,Pass,
,,,,,,,,,,,,,,,3.634061,,,,,,,,,,,,,,9328bcca-5ee5-4965-85c7-cc54a47718fa,113,,,"[7.0, 44.1]",3890519,2,,,,,-0.13479848,,Left Foot,,,"[68.2, 35.8]",,High Pass,,61.76026,,,Kevin Vogt,8397.0,,,,,Goal Kick,1,From Goal Kick,Timo Horn,8821.0,Goalkeeper,7,FC Köln,186,['ab8dbcb2-c1cf-4b80-98cb-22891847f6a0'],4,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:04.687,Pass,
