50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.041587,,,,,,,,,,,,,86007266-9adb-41c8-88ba-5658ae1a8093,17,,"[50.2, 75.3]",3890420,0,,,,,-0.10872448,,Right Foot,,,,"[78.6, 72.2]",,Ground Pass,,28.56869,Incomplete,,Max Kruse,8386.0,,,,,1,From Kick Off,Christian Träsch,23266.0,Right Defensive Midfield,2,Wolfsburg,179,"['57c3c26e-fc73-4897-b096-f3301adb331e', '837dcbc9-76d5-46a6-ab14-c254b892c4ad']",7,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:07.453,Pass,
,,,,,,,,,,,,,,,,,,2.082822,,,,,,,,,,,,,aae98c99-6327-4ae8-9375-bc0bc0905a46,21,,"[35.0, 5.4]",3890420,0,,,,,-0.08759398,,Right Foot,,,,"[70.3, 2.3]",,High Pass,,35.435856,,,Szabolcs Huszti,18888.0,,,,,1,Regular Play,David Ángel Abraham,8678.0,Left Center Back,3,Eintracht Frankfurt,184,['50b6afff-f2d6-48ca-ba50-124ee883dac7'],13,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:13.011,Pass,
,,,,,,,,,,,,,,,,,,0.852796,,,,,,,,,,,,,0ea631c4-c307-4e2e-81ec-ec36dcfde914,23,,"[70.3, 2.3]",3890420,0,,,,,2.8720036,,Other,,,,"[62.7, 4.4]",,Low Pass,,7.8847957,,,Marc Stendera,10896.0,,,,,1,Regular Play,Szabolcs Huszti,18888.0,Left Midfield,3,Eintracht Frankfurt,184,['b25bfe5f-82f0-4d00-ae87-786b7407bd9d'],15,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:15.094,Pass,
,,,,,,,,,,,,,,,,,,1.270993,,,,,,,,,,,,,3f642722-770d-41e4-82ae-5458e12eede6,31,,"[56.8, 58.2]",3890420,0,,,,,-0.9902749,,Right Foot,,,,"[69.0, 39.6]",,Ground Pass,,22.2441,,,Julian Draxler,3186.0,,,,,1,Regular Play,Christian Träsch,23266.0,Right Defensive Midfield,4,Wolfsburg,179,['271904c8-e9e3-4109-a8a4-4b9259879aeb'],19,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:19.394,Pass,
,,,,,,,,,,,,,,,,,,1.773755,,,,,,,,,,,,,a5b1b03a-e41f-4b4e-83fd-1f4414fff4ef,35,,"[70.6, 27.7]",3890420,0,,,,,-0.9903448,,Left Foot,,,,"[84.7, 6.2]",,Ground Pass,,25.711086,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,1,Regular Play,Julian Draxler,3186.0,Left Midfield,4,Wolfsburg,179,['b7d1056e-a8b4-4d1d-a5ae-8f3d2a8967b5'],23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:23.730,Pass,
,,,,,,,,,,,,,,,,,,1.099649,,,,,,,,,,,,,1ae045c1-5b2e-475d-ae36-0f06aacc6edc,39,,"[81.8, 5.2]",3890420,0,,,,,3.1186082,,Right Foot,,,,"[73.1, 5.4]",,Ground Pass,,8.702298,,,Julian Draxler,3186.0,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,4,Wolfsburg,179,['c12334d2-8d75-4786-89f0-1bd25bf87c0c'],27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:27.002,Pass,
,,,,,,,,,,,,,,,,,,0.81524,,,,,,,,,,,,,d4db0790-f980-4003-bb5b-344f3a3e7f4d,42,,"[78.0, 1.7]",3890420,0,,,,,0.49531123,,Left Foot,,,,"[86.7, 6.4]",,Ground Pass,,9.888377,,,André Schürrle,10281.0,,,,,1,Regular Play,Julian Draxler,3186.0,Left Midfield,4,Wolfsburg,179,['a168a1e7-4df8-4159-aac2-893d2590c866'],28,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:28.909,Pass,
,,,,,,,,,,,,,,,,,,1.655343,,,,,,,,,,,,,189f0c00-a01b-443c-a9c0-595201ca1365,45,,"[86.8, 6.8]",3890420,0,,,,,0.19321148,,Right Foot,,,,"[100.6, 9.5]",,Ground Pass,,14.06165,Incomplete,,Max Kruse,8386.0,,,,,1,Regular Play,André Schürrle,10281.0,Left Center Forward,4,Wolfsburg,179,"['65065559-5353-4565-9382-4ebfd8879efc', 'cdfe8224-03a6-4303-8cc3-5cf2c50329e4', 'd16fd138-e6b7-41b4-9836-3fa69a48c940']",29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:29.725,Pass,True
,,,,,,,,,,,,,,,,,,1.900997,,,,,,,,,,,,,65065559-5353-4565-9382-4ebfd8879efc,47,,"[19.5, 70.6]",3890420,0,,,,,-2.1120415,,Right Foot,,,,"[8.8, 52.8]",,Ground Pass,,20.768486,,,Lukáš Hrádecký,8667.0,,,,Recovery,1,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,5,Eintracht Frankfurt,184,"['189f0c00-a01b-443c-a9c0-595201ca1365', '3b8b3f43-3946-48c5-8e08-2c67d44f42dd']",31,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:31.380,Pass,
,,,,,,,,,,,,,,,,,,2.578307,,,,,,,,,,,,,a58549cf-5cba-4dcd-87a2-6642f96b0490,51,,"[7.1, 57.2]",3890420,0,,,,,0.34696776,,Right Foot,,,,"[47.2, 71.7]",,High Pass,,42.64106,Unknown,,Stefan Aigner,21156.0,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,5,Eintracht Frankfurt,184,"['1cd659d5-b435-4c68-802f-c082f6ad8056', '799d654d-3c17-42b2-97c8-cf0f6fa89aca']",34,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:34.536,Pass,True
,,,,,,,,,,,,,,,,,,0.733915,,,,,,,,,,,,,1572a493-7362-46b8-a84d-e4448abc5e3a,55,,"[48.9, 70.4]",3890420,0,,,,,-0.5732544,,Right Foot,,,,"[56.8, 65.3]",,Ground Pass,,9.403191,,,Marco Russ,8812.0,,,,Free Kick,1,From Free Kick,Makoto Hasebe,5681.0,Right Back,6,Eintracht Frankfurt,184,['64473b81-d740-4da8-9de4-ea4c15d841ee'],53,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:53.994,Pass,
,,,,,,,,,,,,,,,,,,0.859901,,,,,,,,,,,,,9d2aefb8-9bf0-4bfd-a531-74f8185171f6,59,,"[56.5, 64.9]",3890420,0,,,,,0.0,,Right Foot,,,,"[76.7, 64.9]",,Ground Pass,,20.2,,,Haris Seferović,5543.0,,,,,1,From Free Kick,Marco Russ,8812.0,Right Defensive Midfield,6,Eintracht Frankfurt,184,['97c5e3c1-b111-4fb7-b322-ed1e852c12ea'],56,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:56.926,Pass,
,,,,,,,,,,,,,,,,,,0.517551,,,,,,,,,,,,,5122073d-242e-4400-a6ad-7e8c77a8fd18,63,,"[72.4, 64.8]",3890420,0,,,,,-2.0156667,,Left Foot,,,,"[68.3, 56.2]",,Ground Pass,,9.527329,,,Marc Stendera,10896.0,,,,,1,From Free Kick,Haris Seferović,5543.0,Right Center Forward,6,Eintracht Frankfurt,184,"['4564a658-d533-45f0-a1a2-113fe1529aaf', 'ee2e1e55-65ed-4a05-b648-50cbf2bbbbe7']",58,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:58.814,Pass,True
,,,,,,,,,,,,,,,,,,4.094575,,,,,,,,,,,,,361bc0ff-2ea9-4e63-8186-b5013644f2d8,65,,"[68.3, 56.2]",3890420,0,,,,,0.010637896,,Right Foot,,,,"[105.9, 56.6]",,Ground Pass,,37.602127,Incomplete,,Stefan Aigner,21156.0,,,,,1,From Free Kick,Marc Stendera,10896.0,Left Defensive Midfield,6,Eintracht Frankfurt,184,"['d151d93d-5cee-414b-8d08-6735e731c481', 'fcac4bff-9930-48c7-8e1c-7ce467081976']",59,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:59.332,Pass,
,,,,,,,,,,,,,,,,,,1.387741,,,,,,,,,,,,,33bada47-f76d-4ace-9393-8641b3074043,69,,"[13.3, 45.0]",3890420,1,,,,,-0.38528645,,Keeper Arm,,,,"[31.3, 37.7]",,Ground Pass,,19.423954,,,Josuha Guilavogui,8230.0,,,,,1,From Keeper,Diego Orlando Benaglio,4600.0,Goalkeeper,7,Wolfsburg,179,['87168be4-f83f-4a73-9ef8-8fd76f9f5a65'],11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:11.067,Pass,
,,,,,,,,,,,,,,,,,,1.679141,,,,,,,,,,,,,5deaf9b4-7f2b-4b7f-8356-7c856e251fc5,73,,"[28.5, 38.4]",3890420,1,,,,,1.8936617,,Right Foot,,,,"[19.5, 65.3]",,Ground Pass,,28.365648,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,1,From Keeper,Josuha Guilavogui,8230.0,Left Defensive Midfield,7,Wolfsburg,179,['585ed064-e6ab-4a19-a0ad-8f2ef1d56c99'],13,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:13.548,Pass,
,,,,,,,,,,,,,,,,,,1.914017,,,,,,,,,,,,,839d07b9-0ab3-4b69-bc70-73ab05b37904,76,,"[20.1, 69.5]",3890420,1,,,,,0.077007905,,Right Foot,,,,"[52.5, 72.0]",,High Pass,,32.496307,,,Daniel Caligiuri,8521.0,,,,,1,From Keeper,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,7,Wolfsburg,179,['f57399f0-0ace-4c0a-877a-075c0b28363b'],16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:16.726,Pass,
,,,,,,,,,,,,,,,,,,0.633201,,,,,,,,,,,,,dc51db5b-d9f9-43ab-8c89-35f68acd0f9d,80,,"[40.7, 70.9]",3890420,1,,,,,1.3345511,,Right Foot,,,,"[42.0, 76.3]",,Ground Pass,,5.5542774,,,Adelino André Vieira Freitas,10790.0,,,,,1,From Keeper,Daniel Caligiuri,8521.0,Right Midfield,7,Wolfsburg,179,['65b3a088-a7ac-4c7a-9964-18cde4f44e50'],22,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:22.398,Pass,
,,,,,,,,,,,,,,,,,,0.266658,,,,,,,,,,,,,cd8395da-a30d-4ccf-a4f8-ec3fbcbd35ca,83,,"[42.4, 76.4]",3890420,1,,,,,-1.5083776,,Right Foot,,,,"[42.7, 71.6]",,Low Pass,,4.8093657,Incomplete,,Christian Träsch,23266.0,,,,,1,From Keeper,Adelino André Vieira Freitas,10790.0,Right Back,7,Wolfsburg,179,"['083493c6-8fcd-43cd-a576-4f5e555edb21', '704e8e69-1fef-480d-9adb-2e23af6ae9f8', 'd587a343-52a0-4c99-91bd-ce6ecd0955cc']",23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:23.031,Pass,True
,,,,,,,,,,,,,,,,,,0.794195,,,,,,,,,,,,,a8935220-e59a-4f39-967b-e7d8857e5a63,88,,"[90.1, 4.7]",3890420,1,,,,,1.9922155,,Left Foot,,,,"[86.2, 13.4]",,Ground Pass,,9.534149,Incomplete,,Marc Stendera,10896.0,,,,,1,From Keeper,Bastian Oczipka,8504.0,Left Back,7,Wolfsburg,179,"['7c8dd75f-99c8-40a4-88cf-e03cfa704be0', '8852f2f0-5f5e-4b18-9d9e-d0484cdf55f1']",26,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:26.285,Pass,
,,,,,,,,,,,,,,,,,,1.047351,,,,,,,,,,,,,f1acc7de-b926-468b-9b2a-4161d09939cf,92,,"[29.6, 65.2]",3890420,1,,,,,-2.3918936,,Left Foot,,,,"[23.8, 59.8]",,Ground Pass,,7.924645,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,1,From Keeper,Adelino André Vieira Freitas,10790.0,Right Back,7,Wolfsburg,179,['9849e29a-cca5-495f-9989-9e9905fb2b24'],27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:27.893,Pass,
,,,,,,,,,,,,,,,,,,1.389208,,,,,,,,,,,,,a201bc3c-be7c-4deb-8c6f-3dbbf0ee0794,95,,"[24.0, 59.6]",3890420,1,,,,,-0.6768221,,Right Foot,,,,"[35.7, 50.2]",,Ground Pass,,15.008331,,,Josuha Guilavogui,8230.0,,,,,1,From Keeper,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,7,Wolfsburg,179,['9d3150a5-c1ab-4159-b8d5-c5de45c6c49d'],29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:29.412,Pass,
,,,,,,,,,,,,,,,,,,0.065901,,,,,,,,,,,,,7d991bfa-260d-4c93-bd66-f4a70f392b2f,101,,"[67.3, 43.0]",3890420,1,,,,,-1.5707964,,Other,,,,"[67.3, 40.7]",,Ground Pass,,2.3,Incomplete,,Marco Russ,8812.0,,,,Recovery,1,From Keeper,Stefan Aigner,21156.0,Right Midfield,7,Wolfsburg,179,"['8a1062ae-6799-47e2-b2d9-b1c1eacfc639', 'a1a56df3-d89c-4852-9dab-5f5ccf499d6d']",33,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:33.759,Pass,
,,,,,,,,,,,,,,,,,,1.87823,,,,,,,,,,,,,d8d37e09-5c09-4875-ae12-4602e3e82fb8,104,,"[46.7, 51.4]",3890420,1,,,,,-0.6403565,,Head,,,,"[56.9, 43.8]",,Low Pass,,12.720063,,,Marco Russ,8812.0,,,,Recovery,1,From Keeper,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,7,Wolfsburg,179,['bc0948d2-fd7a-4d5f-a7d7-70cc332c4787'],36,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:36.347,Pass,
,,,,,,,,,,,,,,,,,,2.100552,,,,,,,,,,,,,5a2d6768-3741-47d2-b0b8-22ab2a5736f4,107,,"[56.9, 43.8]",3890420,1,,,True,,-1.6279423,,Right Foot,,,,"[54.4, 0.1]",,Ground Pass,,43.77145,Injury Clearance,,Bastian Oczipka,8504.0,,True,,,1,From Keeper,Marco Russ,8812.0,Right Defensive Midfield,7,Wolfsburg,179,['ca9a99fa-ddab-4a97-a13d-b9c73a09ecc9'],39,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:39.156,Pass,
,,,,,,,,,,,,,,,,,,1.630009,,,,,,,,,,,,,02d30f40-494d-4eda-a79c-0373efc9ebb5,110,,"[70.6, 80.0]",3890420,2,,,,,-1.1044314,,,,,,"[78.0, 65.3]",,Low Pass,,16.457521,,,André Schürrle,10281.0,,,,Throw-in,1,From Throw In,Daniel Caligiuri,8521.0,Right Midfield,8,Wolfsburg,179,['cc9642fb-763c-419a-b835-9f314deac045'],4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:04.302,Pass,
,,,,,,,,,,,,,,,,,,1.758948,,,,,,,,,,,,,51f6096d-ad35-48ca-957c-dfb899c645e3,113,,"[78.6, 65.6]",3890420,2,,,,,-0.5210879,,Right Foot,,,,"[106.3, 49.7]",,Ground Pass,,31.939005,Injury Clearance,,Max Kruse,8386.0,,,,,1,From Throw In,André Schürrle,10281.0,Left Center Forward,8,Wolfsburg,179,['21778f42-f6f0-487a-87b2-32203a098dda'],6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:06.973,Pass,
,,,,,,,,,,,,,,,,,,1.635325,,,,,,,,,,,,,4b3282ed-9aff-4e67-8fe5-5e3a766ee80f,115,,"[13.8, 30.4]",3890420,2,,,,,-1.0653013,,Right Foot,,,,"[22.6, 14.5]",,Ground Pass,,18.172781,,,David Ángel Abraham,8678.0,,,,Recovery,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,9,Eintracht Frankfurt,184,['a30dd136-e5ff-4e09-8095-f309142456ac'],9,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:09.007,Pass,
,,,,,,,,,,,,,,,,,,2.013028,,,,,,,,,,,,,cbd95e34-1a97-4069-8282-450cd154ff31,118,,"[24.2, 17.2]",3890420,2,,,,,1.5949463,,Right Foot,,,,"[23.2, 58.6]",,Ground Pass,,41.412075,,,Carlos Augusto Zambrano Ochandarte,36359.0,,True,,,1,Regular Play,David Ángel Abraham,8678.0,Left Center Back,9,Eintracht Frankfurt,184,['5383d611-9c00-4e2f-be0b-6c5d6ff21986'],12,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:12.745,Pass,
,,,,,,,,,,,,,,,,,,1.935642,,,,,,,,,,,,,b9b0b009-273e-4e80-9a6f-ace630b71b46,121,,"[23.2, 57.1]",3890420,2,,,,,-1.616539,,Right Foot,,,,"[21.9, 28.7]",,Ground Pass,,28.429737,,,David Ángel Abraham,8678.0,,,,,1,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,9,Eintracht Frankfurt,184,['48a63250-0fe2-4466-9c11-e42e3d21f6c1'],17,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:17.522,Pass,
,,,,,,,,,,,,,,,,,,1.228,,,,,,,,,,,,,861be8b4-6e1c-486b-b1bf-7dd08da2cee0,124,,"[22.2, 28.0]",3890420,2,,,,,2.02863,,Right Foot,,,,"[15.4, 41.8]",,Ground Pass,,15.384408,,,Lukáš Hrádecký,8667.0,,,,,1,Regular Play,David Ángel Abraham,8678.0,Left Center Back,9,Eintracht Frankfurt,184,['2ad7df5d-0f3f-48c8-8287-f0e2317c87af'],21,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:21.558,Pass,
