50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.19999,,,,,,,,,,,,,ac740dad-912b-4d4d-9fe8-7e6cf0aa3852,1862,,"[84.8, 73.2]",3890532,53,,,,,0.39644128,,Right Foot,,,,"[93.4, 76.8]",,High Pass,,9.32309,,,,Hiroshi Kiyotake,38524.0,,,,,,2,From Corner,Manuel Schmiedebach,8543.0,Center Defensive Midfield,129,Hannover 96,178,"['3bbc0028-ee11-46be-b0d2-24ffec2a8b6f', 'f382dac3-5297-4239-b40e-6ccb3f3f36ac']",47,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:47.052,Pass,True
,,,,,,,,,,,,,,,,,,1.476967,,,,,,,,,,,,,48044fbe-5000-4114-9f77-6b5f380f4fe2,1865,,"[93.4, 76.8]",3890532,53,,,,,-1.1270524,,Right Foot,True,,,"[109.8, 42.3]",,High Pass,,38.199608,,Incomplete,,Ádám Szalai,8407.0,,,,,,2,From Corner,Hiroshi Kiyotake,38524.0,Right Center Midfield,129,Hannover 96,178,"['00bd6462-7d81-4978-b666-c04757525816', '34d2da79-8b5a-4bdd-906d-b7bab4b8a815']",49,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:49.567,Pass,
,,,,,,,,,,,,,,,,,,1.719998,,,,,,,,,,,,,eec40048-1434-4c9e-b44e-e7f28d0f5184,1868,,"[105.7, 80.0]",3890532,54,,,,,-2.787396,,,,,,"[86.5, 72.9]",,Low Pass,,20.47071,,,,Waldemar Anton,8538.0,,,,,Throw-in,2,From Throw In,Hiroshi Kiyotake,38524.0,Right Center Midfield,130,Hannover 96,178,['4c11f96f-610e-462a-aa7c-2c32a38b1890'],1,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:01.960,Pass,
,,,,,,,,,,,,,,,,,,1.719998,,,,,,,,,,,,,99c4a350-b7f4-4e7b-a494-d3b79e0041c9,1872,,"[86.3, 74.2]",3890532,54,,,,,-0.38495737,,Right Foot,,,,"[97.9, 69.5]",,Ground Pass,,12.515989,,,,Manuel Schmiedebach,8543.0,,,,,,2,From Throw In,Waldemar Anton,8538.0,Right Center Back,130,Hannover 96,178,"['772ca42e-1872-4bc1-9945-6f2c07b5b790', 'dcb12e83-c4f1-4027-b7b8-a557e8cf3ab9']",4,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:04.342,Pass,True
,,,,,,,,,,,,,,,,,,0.623231,,,,,,,,,,,,,f873acaa-e9dc-44aa-a954-f47870c98c85,1876,,"[96.2, 70.6]",3890532,54,,,,,0.77069336,,Right Foot,,,,"[103.1, 77.3]",,Low Pass,,9.617692,,,,Hiroki Sakai,3530.0,,,,,,2,From Throw In,Manuel Schmiedebach,8543.0,Center Defensive Midfield,130,Hannover 96,178,['44ce8fcb-11e2-4ec3-8d5a-62dad73de61c'],6,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:06.182,Pass,
,,,,,,,,,,,,,,,,,,1.439998,,,,,,,,,,,,,67af4a66-8137-4444-98f7-4bd5b86ddbd6,1879,,"[109.4, 76.6]",3890532,54,,,,,-2.7950537,,Right Foot,,,,"[98.6, 72.7]",,Ground Pass,,11.482595,,,,Manuel Schmiedebach,8543.0,,,,,,2,From Throw In,Hiroki Sakai,3530.0,Right Back,130,Hannover 96,178,['f2292ebd-52aa-4d51-922c-dd6dec21f55b'],10,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:10.407,Pass,
,,,,,,,,,,,,,,,,,,0.278985,,,,,,,,,,,,,df2723a3-b0a0-473b-bbaf-7a1e975f14c4,1883,,"[95.1, 71.0]",3890532,54,,,,,-0.60916346,,Right Foot,,,,"[99.4, 68.0]",,Ground Pass,,5.2430906,,Incomplete,,Hiroshi Kiyotake,38524.0,,,,,,2,From Throw In,Manuel Schmiedebach,8543.0,Center Defensive Midfield,130,Hannover 96,178,"['453ae55d-ae3d-4cb5-b95e-f5107d90eb83', '5a320fb6-e0a0-4889-adea-66da4a1bdae8', '947e6c7f-b2d6-4c3e-b839-44bf895118ae']",12,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:12.367,Pass,True
,,,,,,,,,,,,,,,,,,1.982899,,,,,,,,,,,,,baa76fc8-ad7f-4b67-86c5-5166b849a292,1888,,"[84.1, 27.0]",3890532,54,,,,,-1.0279158,,Right Foot,,,,"[94.9, 9.1]",,Ground Pass,,20.90574,,,,Moritz Hartmann,40464.0,,,,,,2,Regular Play,Dario Lezcano,9113.0,Center Forward,131,Ingolstadt,189,['20d29652-dbce-4245-90b0-8ef1cb52eb19'],20,,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:20.415,Pass,
,,,,,,,,,,,,,,,,,,2.641135,,,,,,,,,,,,,2af8e269-dbfe-4210-b9e6-a93523a52d06,1891,,"[94.7, 11.0]",3890532,54,,,,,1.1135472,,Right Foot,True,,,"[116.3, 54.9]",,High Pass,,48.92617,,,,Mathew Leckie,5481.0,,True,,,,2,Regular Play,Moritz Hartmann,40464.0,Left Wing,131,Ingolstadt,189,['1c50e43e-5360-44f3-b1e0-339091c1d34c'],23,,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:23.172,Pass,
,,,,,,,,,,,,,,,,,,2.539563,,,,,,,,,,,,,da05ad79-ab41-418c-b3f6-636b847a3f7f,1894,,"[116.3, 55.1]",3890532,54,,,,,-2.283331,,Right Foot,True,,,"[103.6, 40.4]",,High Pass,,19.426271,,Incomplete,,Pascal Groß,3097.0,,,,,,2,Regular Play,Mathew Leckie,5481.0,Right Wing,131,Ingolstadt,189,"['42b55ea1-3ab6-441d-9b0c-1b8006186552', '59ccbc46-5dfa-41b3-9a10-484b6c9c236f']",25,,,,,,,,,,,,,,,,,Ingolstadt,189,00:09:25.863,Pass,
,,,,,,,,,,,,,,,,,,2.599998,,,,,,,,,,,,,59ccbc46-5dfa-41b3-9a10-484b6c9c236f,1896,,"[16.5, 39.7]",3890532,54,,,,,-1.1530056,,Head,,,,"[26.0, 18.3]",,Low Pass,,23.413885,,,,Felix Klaus,8551.0,,,,,Recovery,2,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Center Midfield,132,Hannover 96,178,"['d673c428-0bc7-4fab-af63-6c857140ee81', 'da05ad79-ab41-418c-b3f6-636b847a3f7f']",28,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:28.402,Pass,
,,,,,,,,,,,,,,,,,,1.119998,,,,,,,,,,,,,ac9d8080-5d02-48e5-a15e-83711c5c1368,1899,,"[66.8, 27.6]",3890532,54,,,,,-1.3510526,,Right Foot,,,,"[71.2, 7.9]",,Ground Pass,,20.18539,,,,Hiroshi Kiyotake,38524.0,,,,,,2,Regular Play,Felix Klaus,8551.0,Left Wing,132,Hannover 96,178,['958e4e74-45bf-4be6-9052-f1bf54f86f48'],35,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:35.922,Pass,
,,,,,,,,,,,,,,,,,,1.719998,,,,,,,,,,,,,8624f5e1-0426-42ff-a7c7-decd3a33058e,1901,,"[73.3, 6.9]",3890532,54,,,,,0.9889894,,Right Foot,,,,"[85.6, 25.6]",,Ground Pass,,22.382582,,,,Felix Klaus,8551.0,,,,,,2,Regular Play,Hiroshi Kiyotake,38524.0,Right Center Midfield,132,Hannover 96,178,['ad98672a-3faa-482f-a56f-d3a84f3cc8c9'],37,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:37.042,Pass,
,,,,,,,,,,,,,,,,,,0.919999,,,,,,,,,,,,,9f4f6991-2d3c-4f1b-83dc-ecf9c560d786,1905,,"[86.1, 26.7]",3890532,54,,,,,-1.6580063,,Right Foot,,,,"[84.5, 8.4]",,Ground Pass,,18.369812,,,,Hiroshi Kiyotake,38524.0,,,,,,2,Regular Play,Felix Klaus,8551.0,Left Wing,132,Hannover 96,178,"['4f5b29f3-e663-43ab-bfd7-23a7e94a5cef', 'aea9c754-c84a-49fa-beda-72928f32eee0']",39,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:39.002,Pass,True
,,,,,,,,,,,,,,,,,,1.319998,,,,,,,,,,,,,8234aee7-20c0-46b0-8e4e-bd7f77b764f2,1909,,"[85.2, 8.6]",3890532,54,,,,,1.8297724,,Right Foot,,,,"[78.1, 35.4]",,Ground Pass,,27.724539,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,,2,Regular Play,Hiroshi Kiyotake,38524.0,Right Center Midfield,132,Hannover 96,178,['e74db73c-35f9-47fb-b773-55080be9b62b'],40,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:40.922,Pass,
,,,,,,,,,,,,,,,,,,0.639998,,,,,,,,,,,,,742d83ec-d169-4968-a23c-f1821a12987c,1912,,"[83.0, 40.8]",3890532,54,,,,,0.7949217,,Right Foot,,,,"[98.6, 56.7]",,Ground Pass,,22.274874,,Unknown,,Hiroki Sakai,3530.0,,,,,,2,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Center Midfield,132,Hannover 96,178,['bd8a4a29-e8b6-47b0-a08a-96109d04c977'],43,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:43.842,Pass,
,,,,,,,,,,,,,,,,,,1.759998,,,,,,,,,,,,,6dca953a-565f-40e3-83b5-c8d2a84196fa,1916,,"[87.8, 59.8]",3890532,55,,,,,-0.46654195,,Left Foot,,,,"[115.4, 45.9]",,High Pass,,30.90259,,Pass Offside,,Salif Sané,5664.0,,,,,Free Kick,2,From Free Kick,Miiko Martín Albornoz Inola,13126.0,Left Back,133,Hannover 96,178,['550fada7-6858-4800-99a0-026928a3ce27'],38,,,,,,,,,,,,,,,,,Hannover 96,178,00:10:38.762,Pass,
,,,,,,,,,,,,,,,,,,2.860996,,,,,,,,,,,,,5441a58f-8cb9-48fb-af97-18e69daa1b26,1918,,"[6.0, 36.0]",3890532,56,,,,,-0.46488142,,Right Foot,,,,"[70.8, 3.5]",,High Pass,,72.49338,,Incomplete,,Moritz Hartmann,40464.0,,,,,Free Kick,2,From Free Kick,Ørjan Håskjold Nyland,10483.0,Goalkeeper,134,Ingolstadt,189,"['37566e07-2178-4e82-a9d0-aa7cf96ef436', '9de4508b-24b2-45ea-b308-8c5654d9ebf8']",4,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:04.757,Pass,
,,,,,,,,,,,,,,,,,,0.999991,,,,,,,,,,,,,9de4508b-24b2-45ea-b308-8c5654d9ebf8,1921,,"[49.3, 76.6]",3890532,56,,,,True,-0.22024873,,,,,,"[62.7, 73.6]",,Low Pass,,13.731715,,,,Noah-Joel Sarenren-Bazee,21311.0,,,,,Recovery,2,From Free Kick,Hiroki Sakai,3530.0,Right Back,134,Ingolstadt,189,"['5441a58f-8cb9-48fb-af97-18e69daa1b26', 'd1aff336-9e53-4493-8942-9f3cd2ee3aea', 'f1f18bdf-0bca-4f83-a3f6-1c0184d33cb0']",7,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:07.618,Pass,True
,,,,,,,,,,,,,,,,,,1.509811,,,,,,,,,,,,,c4a420aa-368a-4c43-8e30-641ef78c7ab9,1926,,"[45.5, 0.1]",3890532,56,,,,,0.22751828,,,,,,"[65.8, 4.8]",,High Pass,,20.836987,,,,Moritz Hartmann,40464.0,,,,,Throw-in,2,From Throw In,Markus Suttner,3221.0,Left Back,135,Ingolstadt,189,['0aa89e21-b9e3-43f2-ba5c-6d40eda7e276'],25,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:25.162,Pass,
,,,,,,,,,,,,,,,,,,0.619944,,,,,,,,,,,,,465ed628-ce9a-473d-a2e6-420db192895f,1928,,"[65.4, 4.8]",3890532,56,,,,True,0.04542328,,,,,,"[74.2, 5.2]",,Low Pass,,8.809086,,Incomplete,,Dario Lezcano,9113.0,,,,,,2,From Throw In,Moritz Hartmann,40464.0,Left Wing,135,Ingolstadt,189,"['5e77909c-0d92-4cc5-88b4-d80bdc240b58', 'b9d76b97-45a2-4196-bab4-54eb384a2c3c', 'cf30e191-2594-4928-b0b5-f9759a049833']",26,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:26.672,Pass,True
,,,,,,,,,,,,True,,,,,,1.559992,,,,,,,,,,,,,cf30e191-2594-4928-b0b5-f9759a049833,1931,,"[45.9, 74.9]",3890532,56,,,,,-0.8200846,,Right Foot,,,,"[61.2, 58.5]",,High Pass,,22.428776,,,,Felix Klaus,8551.0,,,,,Interception,2,Regular Play,Waldemar Anton,8538.0,Right Center Back,136,Hannover 96,178,"['465ed628-ce9a-473d-a2e6-420db192895f', '9e00e139-cdd3-4e83-b9b0-fcc6ea7d39ba']",27,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:27.292,Pass,
,,,,,,,,,,,,,,,,,,0.559999,,,,,,,,,,,,,1ee504f3-0f8e-46bf-bb0a-4f14ec4f6853,1934,,"[70.1, 64.9]",3890532,56,,,,,-0.5205808,,Right Foot,,,,"[77.6, 60.6]",,Ground Pass,,8.64523,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,,2,Regular Play,Felix Klaus,8551.0,Left Wing,136,Hannover 96,178,['85a2ef67-8ca4-40f9-bf52-5754309a9602'],31,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:31.365,Pass,
,,,,,,,,,,,,,,,,,,0.839996,,,,,,,,,,,,,ee67bab5-1e43-40ce-8c25-f9d9fa329501,1938,,"[83.0, 66.7]",3890532,56,,,,,2.210566,,Right Foot,,,,"[76.6, 75.3]",,Ground Pass,,10.720075,,,,Hiroki Sakai,3530.0,,,,,,2,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Left Center Midfield,136,Hannover 96,178,['01755c41-38a2-4009-8092-e8df29f721fa'],34,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:34.045,Pass,
,,,,,,,,,,,,,,,,,,1.599994,,,,,,,,,,,,,b05398a7-6b9f-4710-ad6b-c6e44a5fae9c,1942,,"[79.4, 75.5]",3890532,56,,,,,0.04542328,,Right Foot,,,,"[99.2, 76.4]",,Ground Pass,,19.820444,,,,Felix Klaus,8551.0,,,,,,2,Regular Play,Hiroki Sakai,3530.0,Right Back,136,Hannover 96,178,"['3050c8b8-ce68-4906-8241-40f4b820bedd', '981527bc-9fb2-4254-8db2-88a2d83a0d50']",35,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:35.325,Pass,True
,,,,,,,,,,,,,,,,,,0.991618,,,,,,,,,,,,,c1d7765f-02d1-45c2-82c7-740ad0168099,1948,,"[31.9, 3.1]",3890532,56,,,,,0.06442684,,Right Foot,,,,"[38.1, 3.5]",,Ground Pass,,6.2128897,,,,Markus Suttner,3221.0,,,,,Recovery,2,From Counter,Moritz Hartmann,40464.0,Left Wing,137,Ingolstadt,189,['48cdad22-701c-42e7-9185-d902d1a1f342'],38,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:38.835,Pass,
,,,,,,,,,,,,,,,,,,2.913181,,,,,,,,,,,,,0a8a6d58-bb74-4353-b0ae-5422f6a1b7d8,1951,,"[47.6, 4.6]",3890532,56,,,,,1.0506227,2e5c455e-85f7-4ded-898d-052e79dbbd16,Left Foot,,,,"[71.6, 46.5]",,High Pass,,48.286747,,,,Mathew Leckie,5481.0,True,True,,,,2,From Counter,Markus Suttner,3221.0,Left Back,137,Ingolstadt,189,['560fbf6c-1639-49c0-96bd-5095105c2ef6'],41,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:41.374,Pass,
,,,,,,,,,,,,,,,,,,1.839997,,,,,,,,,,,,,39722405-54ee-4d68-8ba5-6484497622ee,1961,,"[7.5, 37.1]",3890532,56,,,,,0.61195636,,Keeper Arm,,,,"[29.3, 52.4]",,Ground Pass,,26.63325,,,,Manuel Schmiedebach,8543.0,,,,,,2,From Keeper,Ron-Robert Zieler,8947.0,Goalkeeper,139,Hannover 96,178,['6b68477e-eb70-4891-b54b-33db54f27c08'],54,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:54.167,Pass,
,,,,,,,,,,,,,,,,,,2.639998,,,,,,,,,,,,,c1ec174c-7146-4a1e-af83-0e5b34e2bda2,1964,,"[34.4, 47.7]",3890532,56,,,,,-1.0855694,,Right Foot,,,,"[54.7, 9.2]",,High Pass,,43.524017,,,,Hiroshi Kiyotake,38524.0,,,,,,2,From Keeper,Manuel Schmiedebach,8543.0,Center Defensive Midfield,139,Hannover 96,178,['a38f1c48-9d10-4d3d-accc-54318aaa00bc'],57,,,,,,,,,,,,,,,,,Hannover 96,178,00:11:57.475,Pass,
,,,,,,,,,,,,,,,,,,2.199993,,,,,,,,,,,,,05ba8efe-730f-406b-ae56-6397be1edf0e,1970,,"[64.5, 20.9]",3890532,57,,,,,0.4879254,,Right Foot,,,,"[100.3, 39.9]",,High Pass,,40.529495,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,,2,From Keeper,Hiroshi Kiyotake,38524.0,Right Center Midfield,139,Hannover 96,178,['07d81287-16ee-4a9a-b817-21bf3c9b7b70'],5,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:05.075,Pass,
,,,,,,,,,,,,,,,,,,0.959999,,,,,,,,,,,,,01f6bed6-b512-42be-b472-3b6068514677,1975,,"[100.3, 38.8]",3890532,57,,,,,-2.4668517,,Right Foot,,,True,"[97.3, 36.4]",,Ground Pass,,3.8418746,,,,Felix Klaus,8551.0,,,,,,2,From Keeper,Iver Tobias Rørvik Fossum,13125.0,Left Center Midfield,139,Hannover 96,178,"['19301b89-82cf-4954-bc79-00283564ca59', '53e6a65f-7dc9-4fc2-a3a1-1c5a5f996034', '9feb5e2d-f7f0-4844-9e42-af486a093477']",8,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:08.355,Pass,True
,,,,,,,,,,,,,,,,,,1.679999,,,,,,,,,,,,,da300459-35ed-483e-b33e-433c426f8c6a,1996,,"[98.6, 52.9]",3890532,57,,,,,0.47249693,b9b97716-fabc-44d4-b2da-f7aab069384c,Right Foot,,,,"[107.6, 57.5]",True,Ground Pass,,10.107423,,,,Hiroki Sakai,3530.0,,,,,,2,From Keeper,Ádám Szalai,8407.0,Center Forward,139,Hannover 96,178,['64754a9a-6c42-41a9-ba1e-09a8a50c2083'],12,,,,,,,,,,,,,,,,,Hannover 96,178,00:12:12.562,Pass,
,,,,,,,,,,,,,,,,,,1.125347,,,,,,,,,,,,,f0911966-11da-4c0c-af7f-8e97ec3eea35,2002,,"[60.0, 40.0]",3890532,58,,True,,,-2.952572,,Right Foot,,,,"[48.5, 37.8]",,Ground Pass,,11.708544,,,,Pascal Groß,3097.0,,,,,Kick Off,2,From Kick Off,Dario Lezcano,9113.0,Center Forward,140,Ingolstadt,189,['715248d7-d499-41bf-9c7d-f0fbe2475cf7'],8,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:08.516,Pass,
,,,,,,,,,,,,,,,,,,1.159161,,,,,,,,,,,,,8ba1d660-b70c-4c04-8b35-5df68c6fb847,2004,,"[47.2, 37.8]",3890532,58,,True,,,2.8675091,,Right Foot,,,,"[12.7, 47.5]",,Ground Pass,,35.83769,,,,Ørjan Håskjold Nyland,10483.0,,,,,,2,From Kick Off,Pascal Groß,3097.0,Right Defensive Midfield,140,Ingolstadt,189,['ca84da44-fa8b-4832-b803-7cffaede8033'],10,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:10.754,Pass,
,,,,,,,,,,,,,,,,,,3.235776,,,,,,,,,,,,,ab64ebe3-9d61-4d3a-9bff-376cfbf75179,2008,,"[12.4, 49.9]",3890532,58,,,,,0.096743464,,Right Foot,,,,"[83.5, 56.8]",,High Pass,,71.43403,,,,Dario Lezcano,9113.0,,,,,,2,From Kick Off,Ørjan Håskjold Nyland,10483.0,Goalkeeper,140,Ingolstadt,189,"['3c3e5701-1abb-4ec8-9356-f466f080e704', 'e04a4a4c-236c-467e-8d03-e93a181937d3']",12,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:12.638,Pass,True
,,,,,,,,,,,,,,,,,,1.759999,,,,,,,,,,,,,68067bcf-716f-45f6-8b80-62fe6ed98dff,2014,,"[5.9, 21.5]",3890532,58,,,,,-0.59901536,,Right Foot,,,,"[16.3, 14.4]",,Ground Pass,,12.592458,,,,Salif Sané,5664.0,,,,,,2,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,141,Hannover 96,178,['2ffb7e33-73f2-4989-bc09-1deb5351ac42'],22,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:22.500,Pass,
,,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,,95fc9398-321d-453d-b90b-6e409681d778,2016,,"[16.1, 14.4]",3890532,58,,True,,,1.3593699,,Right Foot,,,,"[24.9, 55.4]",,Ground Pass,,41.933758,,,,Waldemar Anton,8538.0,,True,,,,2,Regular Play,Salif Sané,5664.0,Left Center Back,141,Hannover 96,178,['482431d9-6261-406a-bb04-f968efffe5b6'],26,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:26.260,Pass,
,,,,,,,,,,,,,,,,,,1.759998,,,,,,,,,,,,,fcf6a9de-842b-430c-9bce-1f8b6cd51d7a,2018,,"[43.1, 63.0]",3890532,58,,,,,0.9648423,,Left Foot,,,,"[51.9, 75.7]",,Ground Pass,,15.45089,,,,Hiroki Sakai,3530.0,,,,,,2,Regular Play,Waldemar Anton,8538.0,Right Center Back,141,Hannover 96,178,['87540e97-8e20-4bfb-9103-2a43a55c1c5f'],30,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:30.850,Pass,
,,,,,,,,,,,,,,,,,,4.848224,,,,,,,,,,,,,83586629-3f6e-42ae-aac9-1da07c1ed745,2021,,"[51.3, 76.0]",3890532,58,,,,,-0.2762185,,Right Foot,,,,"[114.8, 58.0]",,High Pass,,66.00189,,Incomplete,,Noah-Joel Sarenren-Bazee,21311.0,,,,,,2,Regular Play,Hiroki Sakai,3530.0,Right Back,141,Hannover 96,178,"['3fa12d16-586c-467f-9abb-f6f8a4b4d886', 'a9b8128f-ffcc-4268-af94-98b643b8b381']",33,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:33.250,Pass,
,,,,,,,,,,,,,,,,,,2.916929,,,,,,,,,,,,,f87fb540-f2b5-473f-9f3c-60c54d4e2700,2027,,"[20.4, 64.4]",3890532,58,,,,,-0.40894893,,Right Foot,,,,"[88.7, 34.8]",,High Pass,,74.43823,,,,Lukas Hinterseer,9103.0,,,,,,2,Regular Play,Ørjan Håskjold Nyland,10483.0,Goalkeeper,141,Hannover 96,178,"['a45a916d-e10b-4781-b9d5-3baf79b13b11', 'd61449e8-cfd5-48f6-a522-dd1b776582d4']",55,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:55.465,Pass,True
,,,,,,,,,,,,,,,,,,3.449043,,,,,,,,,,,,,0fbb61fd-efb7-4123-b137-d1b737f1bf97,2031,,"[29.3, 37.5]",3890532,58,,,,,0.6631197,,Right Foot,,,,"[52.6, 55.7]",,High Pass,,29.56569,,Incomplete,,Noah-Joel Sarenren-Bazee,21311.0,,,,,Recovery,2,Regular Play,Salif Sané,5664.0,Left Center Back,141,Hannover 96,178,"['9d37522c-c294-4bb6-a40d-6c348ba30d76', 'ebf9e4f4-fb1e-4e0b-81a3-8304a1974670']",59,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:59.360,Pass,
,,,,,,,,,,,,,,,,,,0.496479,,,,,,,,,,,,,70d91772-71c2-405d-a4a8-d92239de1094,2041,,"[65.1, 1.8]",3890532,59,,,,,0.15722805,,Left Foot,,,,"[73.3, 3.1]",,Ground Pass,,8.302409,,Incomplete,,Dario Lezcano,9113.0,,,,,,2,Regular Play,Markus Suttner,3221.0,Left Back,142,Ingolstadt,189,"['71afd09d-9a69-4663-909d-52582ab42af6', 'a8bde90a-938f-43a6-bda2-838ccbe8c5da']",9,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:09.303,Pass,
,,,,,,,,,,,,,,,,,,0.999685,,,,,,,,,,,,,b3f43e9a-61d3-4225-a115-51c43ca11d16,2044,,"[77.2, 0.1]",3890532,59,,True,,,0.33011857,,,,,,"[91.5, 5.0]",,High Pass,,15.116217,,,,Lukas Hinterseer,9103.0,,,,,Throw-in,2,From Throw In,Markus Suttner,3221.0,Left Back,143,Ingolstadt,189,['41ca5b5a-fa2c-4d16-af93-0831b1dd770b'],25,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:25.384,Pass,
,,,,,,,,,,,,,,,,,,1.32429,,,,,,,,,,,,,a10b75ee-c357-4a39-bded-1a8a459f63bd,2049,,"[92.8, 4.4]",3890532,59,,,,,-3.0909114,,Right Foot,,,,"[79.0, 3.7]",,High Pass,,13.817742,,,,Markus Suttner,3221.0,,,,,,2,From Throw In,Lukas Hinterseer,9103.0,Left Wing,143,Ingolstadt,189,"['11ddc1ed-2913-4b74-a43a-505ba2e966b3', '247940b2-9310-4ce1-b31b-53caed2f6fd8', 'd0a92e24-3006-45f0-b44a-cca1b4b827f4']",27,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:27.190,Pass,True
,,,,,,,,,,,,,,,,,,2.187507,,,,,,,,,,,,,36d276d8-8aa7-4d75-9ecc-9f32966c4edd,2052,,"[79.0, 3.7]",3890532,59,,,,,0.21293835,,Left Foot,,,,"[104.9, 9.3]",,High Pass,,26.498491,,Incomplete,,Dario Lezcano,9113.0,,,,,,2,From Throw In,Markus Suttner,3221.0,Left Back,143,Ingolstadt,189,"['62e8e2d0-909f-454b-a070-1baf128d53f0', '7235186d-0ad2-4ee9-a66f-d434030bfcea']",28,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:28.554,Pass,
,,,,,,,,,,,,,,,,,,1.593438,,,,,,,,,,,,,a563dc27-5f1a-412a-a84e-0d8dae082cad,2056,,"[104.9, 0.1]",3890532,59,,,,,1.2845266,,,,,,"[112.2, 24.9]",,High Pass,,25.85208,,Incomplete,,Lukas Hinterseer,9103.0,,,,,Throw-in,2,From Throw In,Markus Suttner,3221.0,Left Back,144,Ingolstadt,189,"['311d1c38-9213-4097-81d5-50051f25ac98', 'ea2386ab-b927-4197-b259-58c3910d88ab']",55,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:55.220,Pass,
