50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.232741,,,,,,,,,,,,,,,a172355a-05f0-449d-b722-b1fd740f4ff4,724,,"[28.9, 16.3]",3890387,18,,,,,2.3301134,,Right Foot,,,,"[12.1, 34.0]",,Ground Pass,,24.403482,,,,Yann Sommer,5550.0,,,,,,,1,From Keeper,Granit Xhaka,3500.0,Center Defensive Midfield,39,Borussia Mönchengladbach,185,"['4568c09f-19c0-4498-b1c3-1e457b7556df', 'ead78f7c-15b1-4e5f-a090-ad6d42a681eb']",2,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:02.028,Pass,True
,,,,,,,,,,,,,,,,,0.926455,,,,,,,,,,,,,,,73419125-d74a-4d3f-adb9-36bf48411a6b,727,,"[11.6, 36.6]",3890387,18,,,,,-0.42350006,,Right Foot,,,,"[30.9, 27.9]",,Ground Pass,,21.170261,,,,Granit Xhaka,3500.0,,,,,,,1,From Keeper,Yann Sommer,5550.0,Goalkeeper,39,Borussia Mönchengladbach,185,['07cfed7a-245f-4cff-b264-3c9f9996219d'],4,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:04.972,Pass,
,,,,,,,,,,,,,,,,,2.151793,,,,,,,,,,,,,,,09707b46-5a82-4f84-9b5d-7bf013ff0b8c,730,,"[31.1, 27.9]",3890387,18,,,,,1.6470811,,Left Foot,,,,"[28.7, 59.3]",,Ground Pass,,31.491587,,,,Nico Elvedi,8814.0,,,,,,,1,From Keeper,Granit Xhaka,3500.0,Center Defensive Midfield,39,Borussia Mönchengladbach,185,['41e5998c-baad-4917-b023-68e4d3f6b185'],5,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:05.939,Pass,
,,,,,,,,,,,,,,,,,0.904648,,,,,,,,,,,,,,,a3065d93-ad09-4026-9474-a275f2566aa7,733,,"[30.4, 60.2]",3890387,18,,,,,-2.051986,,Right Foot,,,,"[24.5, 48.9]",,Ground Pass,,12.747549,,,,Andreas Christensen,3959.0,,,,,,,1,From Keeper,Nico Elvedi,8814.0,Right Center Back,39,Borussia Mönchengladbach,185,['18347c96-4d6f-4abe-ba29-b5738d5ac531'],8,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:08.131,Pass,
,,,,,,,,,,,,,,,,,0.890646,,,,,,,,,,,,,,,25290dcc-348b-4694-9fa2-a36f68c80c3d,736,,"[25.6, 49.6]",3890387,18,,,,,0.5868976,,Right Foot,,,,"[46.5, 63.5]",,Ground Pass,,25.100199,,,,Mahmoud Dahoud,8238.0,,,,,,,1,From Keeper,Andreas Christensen,3959.0,Center Back,39,Borussia Mönchengladbach,185,['3fbef771-566a-47bf-bdc3-b1dbd5073e56'],9,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:09.229,Pass,
,,,,,,,,,,,,,,,,,1.323724,,,,,,,,,,,,,,,24e97595-5bce-4828-b9ed-a432556d1f18,744,,"[111.8, 8.8]",3890387,18,,,,,1.9416876,,Left Foot,True,,,"[102.7, 32.2]",,Ground Pass,,25.10717,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,Regular Play,Kingsley Coman,8217.0,Left Wing,40,Bayern Munich,169,['302384c8-71a3-4ca1-92f0-f58ffec0b610'],15,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:15.756,Pass,
,,,,,,,,,,,,,,,,,0.859518,,,,,,,,,,,,,,,a12c5c5d-9290-4fe0-87d7-182e4328fc6e,747,,"[104.7, 36.1]",3890387,18,,,,,1.4729502,80e97811-fdbc-42d5-be4d-aead20d2ea78,Right Foot,,,,"[106.3, 52.4]",,Ground Pass,,16.37834,,,,Thomas Müller,5562.0,True,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,40,Bayern Munich,169,['921386ce-2e4d-4878-83c5-b2580b1ebad3'],17,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:17.911,Pass,
,,,,,,,,,,,,,,,,,1.526083,,,,,,,,,,,,,,,9562c89a-0e28-4eb7-8256-a0fefc11bcf4,754,,"[84.9, 52.0]",3890387,18,,,,True,-0.6907451,,,,,,"[102.2, 37.7]",,High Pass,,22.445044,,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,Recovery,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,40,Bayern Munich,169,"['097045ba-0d3f-4553-8d19-d0e7ee76f1f4', '157d70c4-f7dd-49a7-b784-66f804d80060', '791efee8-5c6a-44b0-9c9c-2986f2618248']",23,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:23.758,Pass,True
,,,,,,,,,,,,,,,,,2.243944,,,,,,,,,,,,,,,157d70c4-f7dd-49a7-b784-66f804d80060,756,,"[17.9, 42.4]",3890387,18,,,,,0.65629566,,Head,,,,"[34.0, 54.8]",,High Pass,,20.321663,,,,Julian Korb,8545.0,,,,,,Recovery,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,40,Bayern Munich,169,"['14ed3651-d636-4ce0-a379-72ba17662084', '9562c89a-0e28-4eb7-8256-a0fefc11bcf4']",25,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:18:25.284,Pass,
,,,,,,,,,,,,,,,,,1.730814,,,,,,,,,,,,,,,2a015481-1d9f-495f-a5be-39918e192ba2,762,,"[86.5, 22.8]",3890387,19,,,,,0.8090158,,Right Foot,,,,"[111.3, 48.8]",,High Pass,,35.931046,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,41,Bayern Munich,169,['d7e0f6ab-d1b1-4048-afdd-7121f3919c9d'],20,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:20.641,Pass,
,,,,,,,,,,,,,,,,,1.190803,,,,,,,,,,,,,,,a8f61000-7fb5-47e9-807f-5e39ae61392d,766,,"[87.7, 74.6]",3890387,19,,,,,-2.1188202,,Right Foot,,,,"[83.0, 66.9]",,Ground Pass,,9.021087,,,,Jérôme Boateng,5578.0,,,,,,,1,From Free Kick,Philipp Lahm,19295.0,Right Back,41,Bayern Munich,169,['44af7654-9997-4755-8f12-1486df44a79b'],27,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:27.250,Pass,
,,,,,,,,,,,,,,,,,1.681718,,,,,,,,,,,,,,,788fcd9c-863e-4d14-b8ad-34130c8aed12,770,,"[90.8, 64.4]",3890387,19,,,,,-0.82836235,,Right Foot,True,,,"[116.4, 36.5]",,High Pass,,37.865154,,Incomplete,,,,,,,,,,1,From Free Kick,Jérôme Boateng,5578.0,Right Center Back,41,Bayern Munich,169,"['2a124b24-81e9-4e3f-801b-26c027a127fa', '7d2ca78a-3008-421b-9c22-83d0b5299a54']",30,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:30.126,Pass,True
,,,,,,,,,,,,,,,,,1.170839,,,,,,,,,,,,,,,21bd4725-b634-4199-a988-f051a66fcd9b,776,,"[120.0, 0.1]",3890387,20,,,,,1.7588873,,Right Foot,,,,"[113.3, 35.3]",,High Pass,,35.83197,,Incomplete,,,,,True,,Straight,,Corner,1,From Corner,Xabier Alonso Olano,20133.0,Center Defensive Midfield,42,Bayern Munich,169,['5496d876-00ab-4f9d-a381-a9a454dcaf2f'],7,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:07.772,Pass,
,,,,,,,,,,,,,,,,,2.03123,,,,,,,,,,,,,,,ca589c83-6abd-487b-88ca-d9cc28ff932b,780,,"[51.7, 43.3]",3890387,20,,,,,2.936378,,Left Foot,,,,"[29.6, 47.9]",,Ground Pass,,22.573658,,,,Manuel Neuer,5570.0,,,,,,,1,From Corner,Philipp Lahm,19295.0,Right Back,42,Bayern Munich,169,['af7adf18-6a43-4802-a0a1-1177130eb76f'],16,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:16.262,Pass,
,,,,,,,,,,,,,,,,,1.222167,,,,,,,,,,,,,,,554cc296-ba48-4e4a-900c-6b3298c454b1,783,,"[33.3, 43.3]",3890387,20,,,,,-1.2470734,,Right Foot,,,,"[43.5, 12.9]",,Ground Pass,,32.06556,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,From Corner,Manuel Neuer,5570.0,Goalkeeper,42,Bayern Munich,169,['81a2bb9f-6304-4d52-9c67-bed40e23c0b1'],19,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:19.765,Pass,
,,,,,,,,,,,,,,,,,2.120406,,,,,,,,,,,,,,,c5fe67c7-2841-4902-9b54-8b1f69a560b3,786,,"[43.3, 12.6]",3890387,20,,,,,2.3974082,,Left Foot,,,,"[23.1, 31.2]",,Ground Pass,,27.45906,,,,Manuel Neuer,5570.0,,,,,,,1,From Corner,Márcio Rafael Ferreira de Souza,8209.0,Left Back,42,Bayern Munich,169,['60f573a2-397e-476e-bde4-5bb15c433914'],24,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:24.079,Pass,
,,,,,,,,,,,,,,,,,2.418716,,,,,,,,,,,,,,,d0f936d2-f14d-47f7-ac39-6016df90a173,789,,"[21.1, 33.6]",3890387,20,,,,,1.0424328,,Right Foot,,,,"[46.2, 76.6]",,Ground Pass,,49.789658,,,,Philipp Lahm,19295.0,,,True,,,,1,From Corner,Manuel Neuer,5570.0,Goalkeeper,42,Bayern Munich,169,['e38f0b8e-5da5-4a1b-86af-a78b2f870c29'],27,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:27.629,Pass,
,,,,,,,,,,,,,,,,,1.350283,,,,,,,,,,,,,,,369dbb75-1977-483b-920f-2676021bb7cd,792,,"[49.2, 71.1]",3890387,20,,,,,-2.7610862,,Right Foot,,,,"[32.7, 64.5]",,Ground Pass,,17.771044,,,,Jérôme Boateng,5578.0,,,,,,,1,From Corner,Philipp Lahm,19295.0,Right Back,42,Bayern Munich,169,['d1b5891d-571d-4262-8937-c0507b0beb40'],32,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:32.545,Pass,
,,,,,,,,,,,,,,,,,1.170813,,,,,,,,,,,,,,,a46ef1f2-4c9d-4766-8cb7-1e8979feb660,796,,"[25.9, 60.7]",3890387,20,,,,,-0.8894981,,Left Foot,,,,"[43.9, 38.5]",,Ground Pass,,28.580414,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Corner,Jérôme Boateng,5578.0,Right Center Back,42,Bayern Munich,169,"['790173e6-5009-4c50-8b13-18e085fb7739', 'a48fa3cc-d018-4087-adde-7947fb670ecc']",35,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:35.652,Pass,True
,,,,,,,,,,,,,,,,,2.147177,,,,,,,,,,,,,,,c0fdaa4d-62a4-428d-b34f-f8aad78b78c1,800,,"[38.4, 40.2]",3890387,20,,,,,-1.8410627,,Left Foot,,,,"[27.9, 2.3]",,Ground Pass,,39.3276,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,From Corner,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,42,Bayern Munich,169,"['5375643f-63e8-4b5a-919e-aa1cf86094e4', 'f1c94f30-5b6c-4364-814e-5ce8b6404564']",37,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:37.811,Pass,True
,,,,,,,,,,,,,,,,,1.92534,,,,,,,,,,,,,,,9f1ccb83-46de-47af-b1c2-54c1dd20112d,803,,"[28.2, 2.3]",3890387,20,,,,,0.22159658,,Right Foot,,,,"[53.5, 8.0]",,High Pass,,25.934147,,,,Kingsley Coman,8217.0,,,,,,,1,From Corner,Márcio Rafael Ferreira de Souza,8209.0,Left Back,42,Bayern Munich,169,['7cb2d083-7409-4f59-b3bc-2bbb268aca49'],41,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:41.405,Pass,
,,,,,,,,,,,,,,,,,0.848105,,,,,,,,,,,,,,,0e31c228-f8c3-4ecc-bc87-d91c392507ec,809,,"[61.9, 0.1]",3890387,20,,,,,1.1000314,,,,,,"[67.6, 11.3]",,Low Pass,,12.56702,,,,Thomas Müller,5562.0,,,,,,Throw-in,1,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Left Back,43,Bayern Munich,169,['17d3aa0d-d4c8-4460-bec4-8b9701efd373'],53,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:53.703,Pass,
,,,,,,,,,,,,,,,,,0.772107,,,,,,,,,,,,,,,ba01c844-0e27-4345-8524-f2ea1a226e8e,812,,"[67.6, 11.3]",3890387,20,,,,,-1.7652764,,Right Foot,,,,"[66.3, 4.7]",,Low Pass,,6.726812,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,1,From Throw In,Thomas Müller,5562.0,Right Wing,43,Bayern Munich,169,['9346e4b9-1487-4b4d-86e1-95c51ee8f205'],54,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:54.643,Pass,
,,,,,,,,,,,,,,,,,0.912384,,,,,,,,,,,,,,,8819b8c6-df14-4ddf-8d09-4feec8552007,815,,"[65.5, 4.1]",3890387,20,,,,,1.766377,,Left Foot,,,,"[63.4, 14.7]",,High Pass,,10.806017,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,1,From Throw In,Márcio Rafael Ferreira de Souza,8209.0,Left Back,43,Bayern Munich,169,['301f61f0-a606-4987-85a6-e8baa3b73f61'],55,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:55.477,Pass,
,,,,,,,,,,,,,,,,,1.008595,,,,,,,,,,,,,,,6d8a16aa-c8e5-4e8e-b79b-ff99c54b9500,819,,"[64.3, 13.9]",3890387,20,,,,,0.6580632,,Right Foot,,,,"[80.6, 26.5]",,Low Pass,,20.602184,,,,Kingsley Coman,8217.0,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,43,Bayern Munich,169,"['9f148c76-b686-478f-8e13-d2f0c5bc2e9c', 'a67cd032-9a37-4176-9a12-69765f400ea0']",57,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:57.111,Pass,True
,,,,,,,,,,,,,,,,,1.989853,,,,,,,,,,,,,,,795d65cd-8836-4328-80a1-9b370e3094f1,824,,"[32.4, 50.7]",3890387,20,,,,,-2.7704995,,Right Foot,,,,"[8.5, 41.4]",,Ground Pass,,25.645662,,,,Yann Sommer,5550.0,,,,,,Recovery,1,From Throw In,Andreas Christensen,3959.0,Center Back,43,Bayern Munich,169,"['4cca1bf5-a2a9-4bf8-b144-62a04fe60d07', '5e806795-13f7-4ffe-8541-27779e836b62']",59,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:59.981,Pass,True
,,,,,,,,,,,,,,,,,3.217902,,,,,,,,,,,,,,,5fab9c29-7b71-4ecb-b31a-60019d56bcc3,828,,"[6.9, 35.5]",3890387,21,,,,,-0.3585545,,Left Foot,,,,"[57.6, 16.5]",,High Pass,,54.143234,,Incomplete,,Oscar Wendt,8809.0,,,,,,,1,From Throw In,Yann Sommer,5550.0,Goalkeeper,43,Bayern Munich,169,"['134f80b1-bc85-4199-bace-1e375c7a1241', '43cb0d30-811f-4753-9278-adac86c91c09', '902bf800-c594-4fae-b2a2-a78d29af9a2f']",3,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:03.366,Pass,True
,,,,,,,,,,,,,,,,,1.110064,,,,,,,,,,,,,,,43cb0d30-811f-4753-9278-adac86c91c09,830,,"[62.5, 63.6]",3890387,21,,,,,-1.3306253,,Head,,,,"[64.9, 53.8]",,Low Pass,,10.089599,,,,Xabier Alonso Olano,20133.0,,,,,,Recovery,1,From Throw In,Philipp Lahm,19295.0,Right Back,43,Bayern Munich,169,"['5fab9c29-7b71-4ecb-b31a-60019d56bcc3', '65b9762c-81cd-4352-9663-bdb044a7f1de']",6,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:06.584,Pass,
,,,,,,,,,,,,,,,,,1.081605,,,,,,,,,,,,,,,01002812-3936-4288-b0f5-5ef5769aa81a,832,,"[64.9, 52.6]",3890387,21,,,,,-2.6418433,,Right Foot,,,,"[47.5, 43.1]",,Low Pass,,19.82448,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,43,Bayern Munich,169,['88743e9e-fc55-4845-afa5-84a2216c2277'],7,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:07.694,Pass,
,,,,,,,,,,,,,,,,,0.724165,,,,,,,,,,,,,,,a5a15168-adf7-43ea-998c-0a372617cd10,835,,"[43.5, 43.1]",3890387,21,,,,,0.3326197,,Right Foot,,,,"[54.5, 46.9]",,Ground Pass,,11.637869,,,,Xabier Alonso Olano,20133.0,,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,43,Bayern Munich,169,['b8031093-6095-4948-a629-c53076a1ade6'],9,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:09.888,Pass,
,,,,,,,,,,,,,,,,,0.77327,,,,,,,,,,,,,,,66264fc4-ec93-49cf-a788-1b4baee4cefe,842,,"[63.3, 34.4]",3890387,21,,,,,0.5522184,,Right Foot,,,,"[73.2, 40.5]",,Ground Pass,,11.628413,,,,Lars Edi Stindl,8806.0,,,,,,Recovery,1,Regular Play,Granit Xhaka,3500.0,Center Defensive Midfield,44,Borussia Mönchengladbach,185,['4198611c-735b-4d28-97ba-e3d0b6275bec'],11,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:11.451,Pass,
,,,,,,,,,,,,,,,,,0.906316,,,,,,,,,,,,,,,90ee740d-7cea-44b2-8176-bc0567921e9e,845,,"[74.3, 41.2]",3890387,21,,,,,-1.5594332,,Left Foot,,,,"[74.4, 32.4]",,Ground Pass,,8.800569,,,,Raffael Caetano de Araújo,8810.0,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Left Center Forward,44,Borussia Mönchengladbach,185,['a15af69d-4318-41d6-9af4-b0754812e4e2'],12,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:12.264,Pass,
,,,,,,,,,,,,,,,,,0.742993,,,,,,,,,,,,,,,e1e4963c-8b58-442f-b7aa-22b230a94c72,848,,"[76.4, 32.0]",3890387,21,,,,,1.0650051,,Right Foot,,,,"[83.6, 45.0]",,Ground Pass,,14.860686,,,,Lars Edi Stindl,8806.0,,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Right Center Forward,44,Borussia Mönchengladbach,185,['da2ba52f-6c8e-4d7a-a423-e73861993a68'],13,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:13.844,Pass,
,,,,,,,,,,,,,,,,,1.549621,,,,,,,,,,,,,,,9f7513e4-b6bc-43af-942c-588b06d94f30,851,,"[88.2, 46.9]",3890387,21,,,,,0.88397866,,Right Foot,,,,"[96.4, 56.9]",,Ground Pass,,12.932131,,,,Julian Korb,8545.0,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Left Center Forward,44,Borussia Mönchengladbach,185,['4ac0f0e6-969f-441f-923d-406b1f585718'],15,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:15.817,Pass,
,,,,,,,,,,,,,,,,,4.704621,,,,,,,,,,,,,,,a4960079-6936-4f82-9f1b-9fb0d82710a0,854,,"[97.0, 56.9]",3890387,21,,,,,-1.3947785,,Right Foot,,,,"[106.8, 1.8]",,High Pass,,55.96472,,,,Oscar Wendt,8809.0,,,True,,,,1,Regular Play,Julian Korb,8545.0,Right Wing Back,44,Borussia Mönchengladbach,185,['844d8147-0c6d-4a66-b819-304dce86b2a7'],18,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:18.302,Pass,
,,,,,,,,,,,,,,,,,0.778903,,,,,,,,,,,,,,,56f53e9b-5a01-44fe-9dd2-39aa3464dcb5,857,,"[106.3, 0.1]",3890387,21,,,,,2.2344966,,Right Foot,,,,"[100.2, 7.9]",,Low Pass,,9.90202,,Incomplete,,Fabian Johnson,11283.0,,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Wing Back,44,Borussia Mönchengladbach,185,"['3f300a2c-e59c-4326-8f1e-60aa095d6620', 'a2a65f71-c894-46ec-88f5-dfaabf1e5c1c']",23,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:23.047,Pass,
,,,,,,,,,,,,,,,,,0.51963,,,,,,,,,,,,,,,8a4243fb-a945-4392-861c-654bd39186e9,861,,"[54.2, 2.0]",3890387,21,,,,,0.50190645,,Right Foot,,,,"[62.4, 6.5]",,Low Pass,,9.353609,,Incomplete,,Granit Xhaka,3500.0,,,,,,Recovery,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,44,Borussia Mönchengladbach,185,"['07f98e46-0f66-478d-89c0-d6e903ca6a1e', '2af05304-cadc-4577-890f-dafe21fb3a4b']",28,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:28.485,Pass,
,,,,,,,,,,,,,,,,,2.497943,,,,,,,,,,,,,,,5a907d5c-c849-423a-ae4e-d0c9f9fedca1,868,,"[50.7, 23.6]",3890387,21,,,,,-1.8583722,,Right Foot,,,,"[46.5, 9.4]",,Ground Pass,,14.808105,,,,Håvard Nordtveit,8395.0,,,,,,Recovery,1,Regular Play,Andreas Christensen,3959.0,Center Back,44,Borussia Mönchengladbach,185,['e6493207-2061-4c4c-b971-bb2d1a5e2387'],32,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:32.621,Pass,
,,,,,,,,,,,,,,,,,1.197426,,,,,,,,,,,,,,,3ab55607-2b5a-4962-ac68-64c97c23af8c,871,,"[43.6, 9.2]",3890387,21,,,,,-0.39295018,,Right Foot,,,,"[62.9, 1.2]",,Ground Pass,,20.892344,,,,Oscar Wendt,8809.0,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,44,Borussia Mönchengladbach,185,['21222fa1-4468-4e96-b128-264b758028ed'],37,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:37.670,Pass,
,,,,,,,,,,,,,,,,,0.979497,,,,,,,,,,,,,,,51edc66f-03d9-44df-865a-2ddc407a85c0,874,,"[63.7, 1.2]",3890387,21,,,,,1.2847449,,Left Foot,,,,"[65.2, 6.3]",,Ground Pass,,5.3160133,,,,Fabian Johnson,11283.0,,,,,,,1,Regular Play,Oscar Wendt,8809.0,Left Wing Back,44,Borussia Mönchengladbach,185,['cb1c54ec-cd65-4c1d-869f-82e0c16c7af7'],38,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:38.907,Pass,
,,,,,,,,,,,,,,,,,0.88734,,,,,,,,,,,,,,,2817e930-9cc5-4362-a4f7-bb81738fd38f,878,,"[65.8, 8.8]",3890387,21,,,,,2.2290642,,Right Foot,,,,"[54.2, 23.8]",,Ground Pass,,18.962067,,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Fabian Johnson,11283.0,Left Center Midfield,44,Borussia Mönchengladbach,185,"['086e3c4f-c1fa-4f38-84ef-9ed946a732e3', 'e035895b-f911-4189-b48d-bf0c7060ee73']",40,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:40.726,Pass,True
,,,,,,,,,,,,,,,,,4.82347,,,,,,,,,,,,,,,286b84c2-84ef-4377-98d5-aaab75ddedd0,881,,"[62.4, 24.0]",3890387,21,,,,,0.7493684,,Left Foot,,,,"[112.7, 70.8]",,High Pass,,68.70466,,,,Julian Korb,8545.0,,,True,,,,1,Regular Play,Granit Xhaka,3500.0,Center Defensive Midfield,44,Borussia Mönchengladbach,185,['ee9c308c-1368-4bb2-9d84-1c9d1b48a427'],42,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:42.605,Pass,
,,,,,,,,,,,,,,,,,1.149719,,,,,,,,,,,,,,,be6bbbbb-266c-4468-b84a-e8fdf33d8794,884,,"[115.1, 69.7]",3890387,21,,,,,-2.63353,,Right Foot,,,,"[106.3, 64.8]",,Ground Pass,,10.072239,,,,Lars Edi Stindl,8806.0,,,,,,,1,Regular Play,Julian Korb,8545.0,Right Wing Back,44,Borussia Mönchengladbach,185,['e485b3ca-8f5d-4d82-bb83-8b12b7e52287'],49,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:49.128,Pass,
,,,,,,,,,,,,,,,,,0.805341,,,,,,,,,,,,,,,f5fe3610-6b83-4e8f-8488-41cb76bf1312,887,,"[106.3, 65.2]",3890387,21,,,,,-1.7111713,,Right Foot,,,,"[105.0, 56.0]",,Ground Pass,,9.291394,,,,Raffael Caetano de Araújo,8810.0,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Left Center Forward,44,Borussia Mönchengladbach,185,['7b411675-bf49-4b76-91f8-c6928f83c511'],51,,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:51.074,Pass,
,,,,,,,,,,,,,,,,,2.024125,,,,,,,,,,,,,,,4f892c1f-da54-4846-b544-393a048312b8,893,,"[13.3, 25.9]",3890387,21,,,,,0.8369653,,Right Foot,,,,"[42.7, 58.5]",,High Pass,,43.898975,,,,Thomas Müller,5562.0,,,,,,,1,Regular Play,Kingsley Coman,8217.0,Left Wing,44,Borussia Mönchengladbach,185,['0fe58d9b-19a9-424a-83e4-57bd53443960'],53,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:53.543,Pass,
,,,,,,,,,,,,,,,,,0.84978,,,,,,,,,,,,,,,170a3b13-0821-4e71-88f2-c129800cd518,896,,"[42.2, 58.1]",3890387,21,,,,,-1.5623219,,Left Foot,,,,"[42.3, 46.3]",,Ground Pass,,11.800424,,Incomplete,,Javier Martínez Aginaga,9399.0,,,,,,,1,Regular Play,Thomas Müller,5562.0,Right Wing,44,Borussia Mönchengladbach,185,"['08f1587f-3b47-42ea-98f5-0aa06df73d94', '624817ad-e4ed-4abc-a6b3-188878219b49', 'a1588b63-5f91-4c8b-89a9-cd8af9688a35']",55,,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:55.567,Pass,True
