50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.187675,,,,,,,,,,,,,,e8b1fa9a-3c25-4a14-8ddf-c0b126d084db,17,,,"[41.1, 43.4]",3890318,0,,,,1.4089589,,Right Foot,,,,"[41.9, 48.3]",,Ground Pass,,4.9648767,,,,Daniel Didavi,8243.0,,,,,,Recovery,1,From Kick Off,Christian Gentner,8959.0,Left Defensive Midfield,2,Borussia Mönchengladbach,185,['071ffdc6-5611-4af2-8db1-f99a445b4931'],8,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:08.802,Pass,
,,,,,,,,,,,,,,,,,,0.724571,,,,,,,,,,,,,,86a3f472-5d0f-4745-b075-9dbc8870743c,22,,,"[68.6, 29.1]",3890318,0,,,,-1.3473197,,Right Foot,,,,"[70.6, 20.3]",,Ground Pass,,9.024411,,,,Oscar Wendt,8809.0,,,,,,Recovery,1,From Kick Off,Mahmoud Dahoud,8238.0,Right Defensive Midfield,2,Borussia Mönchengladbach,185,['a4a35f27-dc6c-4d8c-8398-cbad76d87f62'],10,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:10.361,Pass,
,,,,,,,,,,,,,,,,,,0.618319,,,,,,,,,,,,,,ae40c738-0b42-45d7-baf2-3fefd5e97494,26,,,"[70.3, 16.2]",3890318,0,,,,-0.43157306,,Left Foot,,,,"[77.9, 12.7]",,Ground Pass,,8.367198,,,,Fabian Johnson,11283.0,,,,,,,1,From Kick Off,Oscar Wendt,8809.0,Left Back,2,Borussia Mönchengladbach,185,"['0eafca30-6251-4143-a9bb-9543565360aa', '142d6ecd-4475-454d-bcd4-b6bd5ce51504']",12,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:12.243,Pass,True
,,,,,,,,,,,,,,,,,,1.20484,,,,,,,,,,,,,,ac0d1536-9260-4216-891a-a4d442a5e6a6,29,,,"[77.9, 12.7]",3890318,0,,,,2.0746233,,Left Foot,,,,"[73.6, 20.5]",,Ground Pass,,8.906739,,,,Granit Xhaka,3500.0,,,,,,,1,From Kick Off,Fabian Johnson,11283.0,Left Midfield,2,Borussia Mönchengladbach,185,['29da2d51-9a55-492a-b475-bdad3eb64d2d'],12,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:12.939,Pass,
,,,,,,,,,,,,,,,,,,3.226649,,,,,,,,,,,,,,48142052-6f6e-4065-8a09-8402eb91ab8c,32,,,"[73.6, 20.5]",3890318,0,,,,-0.16373824,,Left Foot,,,,"[108.1, 14.8]",,High Pass,,34.9677,,Incomplete,,Oscar Wendt,8809.0,,,,,,,1,From Kick Off,Granit Xhaka,3500.0,Left Defensive Midfield,2,Borussia Mönchengladbach,185,"['0f1fee6f-386c-43ce-91da-f08aff7190c7', 'bb9fce91-584e-48ff-849c-8e0d300990bb']",14,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:14.244,Pass,
,,,,,,,,,,,,,,,,,,0.733283,,,,,,,,,,,,,,5b3c229e-6287-4537-9dbc-179c74472f12,36,,,"[98.0, 0.1]",3890318,0,,,,1.2793396,,,,,,"[101.3, 11.1]",,Low Pass,,11.484337,,,,Lars Edi Stindl,8806.0,,,,,,Throw-in,1,From Throw In,Oscar Wendt,8809.0,Left Back,3,Borussia Mönchengladbach,185,['3c8c4ebf-32b0-46f8-a83d-296d45ee8a4c'],31,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:31.687,Pass,
,,,,,,,,,,,,,,,,,,0.863619,,,,,,,,,,,,,,8f158da2-8a08-4908-9d63-e7cbd89ade91,40,,,"[100.4, 11.0]",3890318,0,,,,-2.0396252,,Left Foot,,,,"[96.5, 3.3]",,Ground Pass,,8.631338,,,,Oscar Wendt,8809.0,,,,,,,1,From Throw In,Lars Edi Stindl,8806.0,Right Center Forward,3,Borussia Mönchengladbach,185,"['6fbdbb63-6df9-448d-9243-f636309074cc', 'b88261a8-37d3-4dd9-923d-ce63007ca43b']",32,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:32.617,Pass,True
,,,,,,,,,,,,,,,,,,0.482255,,,,,,,,,,,,,,74c0ce3d-f2d8-4c70-af2a-ae76dbfad700,43,,,"[96.9, 4.2]",3890318,0,,,,1.2170932,,Left Foot,,,,"[99.3, 10.7]",,Ground Pass,,6.928925,,,,Lars Edi Stindl,8806.0,,,,,,,1,From Throw In,Oscar Wendt,8809.0,Left Back,3,Borussia Mönchengladbach,185,['fd6928c8-d167-4fb8-ae62-1c02d4ecafb6'],33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:33.500,Pass,
,,,,,,,,,,,,,,,,,,1.040067,,,,,,,,,,,,,,7851a80f-21a8-483b-a663-d51ce66cc668,45,,,"[99.5, 12.1]",3890318,0,,,,-1.3439975,,Right Foot,,,,"[100.7, 6.9]",,Ground Pass,,5.3366656,,,,Oscar Wendt,8809.0,,,,,,,1,From Throw In,Lars Edi Stindl,8806.0,Right Center Forward,3,Borussia Mönchengladbach,185,['f672de70-9e45-4f1b-a3fd-94f484c20e90'],33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:33.982,Pass,
,,,,,,,,,,,,,,,,,,1.100789,,,,,,,,,,,,,,78ff7329-c264-4596-8785-c17d42b37134,50,,,"[104.3, 5.8]",3890318,0,,,,1.3957361,,Right Foot,,,,"[106.9, 20.5]",,Ground Pass,,14.928162,,,,Fabian Johnson,11283.0,,,,,,,1,From Throw In,Oscar Wendt,8809.0,Left Back,3,Borussia Mönchengladbach,185,"['66dc0faa-05ec-446a-9b60-a13134446f43', 'ab20675d-5f3b-4c13-b12b-d6a89ffd72b1']",35,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:35.090,Pass,True
,,,,,,,,,,,,,,,,,,2.276242,,,,,,,,,,,,,,53c00b40-f770-4710-b3c5-de86cb0df6aa,57,,,"[12.3, 52.4]",3890318,0,,,,-0.094715744,,Right Foot,,,,"[52.3, 48.6]",,High Pass,,40.180096,,,,Daniel Ginczek,9409.0,,,,,,Recovery,1,From Counter,Timo Baumgartl,8956.0,Left Center Back,4,VfB Stuttgart,174,['7e2bd28e-40dd-488e-8409-5258353b17e0'],38,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:38.052,Pass,
,,,,,,,,,,,,,,,,,,1.59578,,,,,,,,,,,,,,615ff7c0-b860-4b1d-9a4b-9fce4d53d2ce,60,,,"[52.3, 48.6]",3890318,0,,,True,0.622032,,,,,,"[62.9, 56.2]",,High Pass,,13.043006,,Unknown,,Timo Werner,5557.0,,,,,,,1,From Counter,Daniel Ginczek,9409.0,Left Center Forward,4,VfB Stuttgart,174,"['1bf0568b-bab0-4bff-89d9-c12c84444e79', '621ce667-8bac-4bd8-911e-4e6de9fbf608']",40,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:40.349,Pass,True
,,,,,,,,,,,,,,,,,,1.439775,,,,,,,,,,,,,,91e38836-b52f-4c0b-9594-56f2eff18588,65,,,"[66.7, 55.4]",3890318,1,,,,-2.586597,,Left Foot,,,,"[51.7, 46.1]",,Ground Pass,,17.649078,,,,Toni Šunjić,38172.0,,,,,,Free Kick,1,From Free Kick,Christian Gentner,8959.0,Left Defensive Midfield,5,VfB Stuttgart,174,['47b01c2a-857f-46fe-aa39-1552cca851d2'],22,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:22.377,Pass,
,,,,,,,,,,,,,,,,,,2.274301,,,,,,,,,,,,,,859766c7-98e5-4474-bb8d-c96466b744ed,68,,,"[52.1, 35.5]",3890318,1,,,,-1.7947344,,Right Foot,,,,"[45.7, 7.4]",,Ground Pass,,28.81961,,,,Timo Baumgartl,8956.0,,,,,,,1,From Free Kick,Toni Šunjić,38172.0,Right Center Back,5,VfB Stuttgart,174,['e371097b-4be1-4ed2-8136-c1858ba7a4c6'],25,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:25.376,Pass,
,,,,,,,,,,,,,,,,,,2.072532,,,,,,,,,,,,,,5776e0db-bbb5-4ed3-a10c-bfff46dc0954,72,,,"[46.2, 8.6]",3890318,1,,,,-0.07430463,,Left Foot,,,,"[86.5, 5.6]",,High Pass,,40.411507,,Incomplete,,Daniel Ginczek,9409.0,,,,,,,1,From Free Kick,Timo Baumgartl,8956.0,Left Center Back,5,VfB Stuttgart,174,"['55f82183-6e50-4577-aa4e-42a10eb85d43', '80f3ab05-5199-43c1-9f01-f4712d5b82c4', 'd7187e0f-29cc-4039-b721-773dec8025de']",28,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:28.410,Pass,True
,,,,,,,,,,,,,,,,,,1.575669,,,,,,,,,,,,,,80f3ab05-5199-43c1-9f01-f4712d5b82c4,74,,,"[33.6, 74.5]",3890318,1,,,,-0.12246106,,Head,,,,"[59.6, 71.3]",,High Pass,,26.196182,,,,Lars Edi Stindl,8806.0,,,,,,Recovery,1,From Free Kick,Julian Korb,8545.0,Right Back,5,VfB Stuttgart,174,"['5776e0db-bbb5-4ed3-a10c-bfff46dc0954', '5b2f601a-ae31-4a5d-a607-72de909e64e4']",30,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:30.482,Pass,
,,,,,,,,,,,,,,,,,,1.002797,,,,,,,,,,,,,,1f77ceda-15be-467f-b06f-378ec41160fc,77,,,"[57.4, 72.6]",3890318,1,,,,1.7183644,,Right Foot,,,,"[56.3, 80.0]",,Ground Pass,,7.48131,,Out,,Patrick Herrmann,8813.0,,,,,,,1,From Free Kick,Lars Edi Stindl,8806.0,Right Center Forward,5,VfB Stuttgart,174,['1a59fe0f-0b33-4ecf-a543-0119f922fa2f'],33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:33.286,Pass,
,,,,,,,,,,,,,,,,,,0.877895,,,,,,,,,,,,,,2080ca5b-bab9-49c8-bcc7-6f05e6006182,79,,,"[74.7, 0.1]",3890318,1,,,,0.6963486,,,,,,"[80.8, 5.2]",,Low Pass,,7.9511003,,,,Daniel Ginczek,9409.0,,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,6,VfB Stuttgart,174,['76ecd376-f5ea-44a5-a1d4-e22b331ec081'],48,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:48.500,Pass,
,,,,,,,,,,,,,,,,,,1.875211,,,,,,,,,,,,,,2713c6a6-611c-4581-ab60-5bab809d16a6,83,,,"[75.3, 11.0]",3890318,1,,,,2.8921456,,Right Foot,,,,"[49.0, 17.7]",,Ground Pass,,27.140007,,,,Toni Šunjić,38172.0,,,,,,,1,From Throw In,Daniel Ginczek,9409.0,Left Center Forward,6,VfB Stuttgart,174,['d630f739-e784-4eee-bbd1-51b7f0fb2115'],51,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:51.959,Pass,
,,,,,,,,,,,,,,,,,,1.521755,,,,,,,,,,,,,,60bf9836-de76-441d-88be-7283ad417501,87,,,"[45.2, 15.5]",3890318,1,,,,-1.9614034,,Right Foot,,,,"[41.0, 5.3]",,Ground Pass,,11.030866,,,,Timo Baumgartl,8956.0,,,,,,,1,From Throw In,Toni Šunjić,38172.0,Right Center Back,6,VfB Stuttgart,174,['8d9b081d-e243-4a97-af4b-8d79fd102176'],57,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:57.039,Pass,
,,,,,,,,,,,,,,,,,,2.109547,,,,,,,,,,,,,,ec38d094-66fb-44b7-bb47-f54434c40e87,90,,,"[37.2, 8.6]",3890318,1,,,,2.4129236,,Right Foot,,,,"[15.8, 27.7]",,Ground Pass,,28.683968,,,,Przemysław Tytoń,9082.0,,,,,,,1,From Throw In,Timo Baumgartl,8956.0,Left Center Back,6,VfB Stuttgart,174,['c8f35187-c953-4401-a211-3683de230b95'],59,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:59.584,Pass,
,,,,,,,,,,,,,,,,,,2.324321,,,,,,,,,,,,,,c6babe38-3e61-4f74-8984-97cc770c8dd2,93,,,"[18.8, 36.0]",3890318,2,,,,-0.32549587,,Right Foot,,,,"[66.8, 19.8]",,High Pass,,50.66004,,Incomplete,,Timo Werner,5557.0,,,,,,,1,From Throw In,Przemysław Tytoń,9082.0,Goalkeeper,6,VfB Stuttgart,174,"['ad5cf641-d044-4011-bd3f-eea070face90', 'c5b2eeba-291a-445b-b87c-ba357e012276']",7,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:07.196,Pass,
,,,,,,,,,,,,,,,,,,1.309575,,,,,,,,,,,,,,c5b2eeba-291a-445b-b87c-ba357e012276,95,,,"[53.3, 60.3]",3890318,2,,,,-0.35672706,,Head,,,,"[69.4, 54.3]",,Low Pass,,17.181677,,Incomplete,,Lars Edi Stindl,8806.0,,,,,,Recovery,1,From Throw In,Patrick Herrmann,8813.0,Right Midfield,6,VfB Stuttgart,174,"['10effd2b-d4d1-4676-881f-2fc72a035d07', '70bdd9d2-2f15-427c-8eaf-572abe4422d6', 'c6babe38-3e61-4f74-8984-97cc770c8dd2']",9,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:09.520,Pass,
,,,,,,,,,,,,,,,,,,0.540531,,,,,,,,,,,,,,11d7fac8-3411-4222-bc70-358799b8f5db,99,,,"[64.6, 60.0]",3890318,2,,,,-0.8235476,,Right Foot,,,,"[70.9, 53.2]",,Ground Pass,,9.269844,,,,Lars Edi Stindl,8806.0,,,,,,Recovery,1,From Throw In,Patrick Herrmann,8813.0,Right Midfield,6,VfB Stuttgart,174,"['74096c16-6fb3-4295-b62b-d6a4c41e2b5f', 'ae40d03d-5b48-4c9f-b7f2-ed583801a8a2']",12,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:12.413,Pass,True
,,,,,,,,,,,,,,,,,,0.351682,,,,,,,,,,,,,,6b61a3eb-cb6c-4493-a4cc-1d94562e93e2,103,,,"[69.8, 53.2]",3890318,2,,,,0.42976227,,Right Foot,,,,"[72.2, 54.3]",,Ground Pass,,2.6400757,,Incomplete,,Patrick Herrmann,8813.0,,,,,,,1,From Throw In,Lars Edi Stindl,8806.0,Right Center Forward,6,VfB Stuttgart,174,"['63236243-c328-4034-b4af-052c2d685a33', 'e471c0f7-551a-483c-a66d-727039ad879d', 'f03218b1-1b10-45cd-8f08-f18b532f727a']",13,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:13.642,Pass,True
,,,,,,,,,,,,,,,,,,1.74525,,,,,,,,,,,,,,2f7a1225-b308-4514-9548-3260fad41189,109,,,"[45.2, 22.1]",3890318,2,,,,-1.6018423,,Right Foot,,,,"[44.7, 6.0]",,Ground Pass,,16.107761,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,,1,From Throw In,Christian Gentner,8959.0,Left Defensive Midfield,6,VfB Stuttgart,174,['88d0ebbb-d7fd-4259-9b00-b8312ea9b8b2'],15,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:15.445,Pass,
,,,,,,,,,,,,,,,,,,1.253742,,,,,,,,,,,,,,1794b852-1827-4d2b-af3a-9260c6000d24,112,,,"[44.7, 6.0]",3890318,2,,,,-0.26356387,,Left Foot,,,,"[57.3, 2.6]",,Ground Pass,,13.050671,,,,Timo Werner,5557.0,,,,,,,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,6,VfB Stuttgart,174,['2c25b4bf-b16a-4186-a957-014c61980795'],17,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:17.270,Pass,
,,,,,,,,,,,,,,,,,,1.895526,,,,,,,,,,,,,,ad25903d-a98e-4b45-a617-24287eb3f755,116,,,"[79.9, 2.6]",3890318,2,,,,-0.058510546,,Right Foot,,,,"[103.8, 1.2]",,Ground Pass,,23.94097,,,,Filip Kostić,5591.0,,,,,,,1,From Throw In,Timo Werner,5557.0,Right Center Forward,6,VfB Stuttgart,174,"['75ee05e8-55a0-4e51-89a8-84a5e6441ab0', 'ef1c8673-65b3-4239-85df-d93076f8d3e2']",20,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:20.709,Pass,True
,,,,,,,,,,,,,,,,,,1.065808,,,,,,,,,,,,,,99c63d93-2a39-4a15-9984-ab9d2827d83f,119,,,"[116.9, 2.3]",3890318,2,,,,1.559101,,Left Foot,True,,,"[117.3, 36.5]",,Low Pass,,34.20234,,Incomplete,,Daniel Ginczek,9409.0,,,,,,,1,From Throw In,Filip Kostić,5591.0,Left Midfield,6,VfB Stuttgart,174,"['643f752d-9afb-4281-91ad-34cc1c8aab78', '66dda977-fc83-4578-96c0-c9e96707c6b6']",24,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:24.879,Pass,
,,,,,,,,,,,,,,,,,,3.128021,,,,,,,,,,,,,,48d1c293-4037-430d-a178-c9fd94dab3d8,122,,,"[9.2, 36.2]",3890318,2,True,,,-0.38963476,,Drop Kick,,,,"[50.6, 19.2]",,High Pass,,44.75444,,,,Fabian Johnson,11283.0,,,,,,,1,From Keeper,Yann Sommer,5550.0,Goalkeeper,7,Borussia Mönchengladbach,185,['1e6a544d-2a0f-4ca7-9a51-e24572311d3f'],38,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:38.736,Pass,
