50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_redirect,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.116235,,,,,,,,,,,,,,,e3a290f7-79c0-45d8-9d41-eea353155e7f,3283,,"[76.3, 20.4]",3890416,89,,,,-0.15197228,,Right Foot,,,,"[109.6, 15.3]",High Pass,,33.68828,,,Incomplete,,Danny Latza,8539.0,,,,,Recovery,2,From Free Kick,Leon Aderemi Balogun,5467.0,Right Center Back,208,FSV Mainz 05,177,"['b46e7587-40bd-4550-82fb-63d6191454ef', 'c964a803-7be6-48ca-a9b6-d7d240c29303']",17,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:17.496,Pass,
,,,,,,,,,,,,,,,,0.66515,,,,,,,,,,,,,,,e07c5c78-9455-4593-a540-3678d596f11d,3287,,"[1.9, 70.4]",3890416,89,True,,,0.55565643,,Right Foot,,,,"[17.2, 79.9]",High Pass,,18.009441,,,Out,,,,,,,,,2,From Free Kick,Danny Vieira da Costa,8676.0,Right Back,208,FSV Mainz 05,177,['f5e36a94-bc47-486e-8beb-c52b7ece8697'],23,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:23.247,Pass,True
,,,,,,,,,,,,,,,,2.114593,,,,,,,,,,,,,,,72be78cf-a220-4dc8-8c9e-cad63db77944,3288,,"[107.8, 0.1]",3890416,89,,,,1.3825748,,,,,,"[112.6, 25.3]",High Pass,,25.65307,,,,,Leon Aderemi Balogun,5467.0,,,,,Throw-in,2,From Throw In,Danny Latza,8539.0,Left Defensive Midfield,209,FSV Mainz 05,177,['f8a1217c-7f55-4e19-babc-48481710a483'],39,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:39.402,Pass,
,,,,,,,,,,,,,,,,0.648874,,,,,,,,,,,,,,,a57a2af9-7279-48d3-867e-d6da6a43c654,3291,,"[112.6, 25.3]",3890416,89,,,True,1.7852681,,,,,,"[110.4, 35.4]",High Pass,,10.336827,,,Incomplete,,Jhon Andrés Córdoba Copete,8817.0,,,,,,2,From Throw In,Leon Aderemi Balogun,5467.0,Right Center Back,209,FSV Mainz 05,177,"['0f41a29b-8808-4fec-ab91-e30b115268fe', '2f14d271-c53d-474d-92e3-10fb5f5130f1', 'ae271ff4-a0ed-4328-9001-08f9389b1f7b']",41,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:41.517,Pass,True
,,,,,,,,,,,,,,,,0.840731,,,,,,,,,,,,,,,0e3b45ad-dddf-462f-9b29-a6ccd0caa547,3296,,"[108.6, 24.8]",3890416,89,,,True,1.4080689,,,,,,"[109.7, 31.5]",Low Pass,,6.789698,,,Incomplete,,Yoshinori Muto,6337.0,,,,,Recovery,2,From Throw In,Leon Aderemi Balogun,5467.0,Right Center Back,209,FSV Mainz 05,177,"['869f0acb-210b-4804-9ff2-32637f9ce563', 'e0bcb4ad-3053-4b1b-8dc1-82e948244682', 'e39a10a4-77da-4cf5-9d6c-49cdde1059e3']",43,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:44:43.891,Pass,True
,,,,,,,,,,,,,,,,4.736743,,,,,,,,,,,,,,,5135c633-0252-46ac-aff7-c9d0d9ee3be8,3300,,"[10.1, 75.0]",3890416,89,,,,-0.114254326,,Right Foot,,,,"[71.1, 68.0]",High Pass,,61.400326,,,,,Dario Lezcano,9113.0,,,,,,2,Regular Play,Mathew Leckie,5481.0,Right Wing,210,Ingolstadt,189,['b3b88a00-8767-41a5-bbaf-57090d1c98be'],49,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:49.059,Pass,
,,,,,,,,,,,,,,,,2.537431,,,,,,,,,,,,,,,b754135e-4791-4709-bfb3-e312cdd2f1d6,3310,,"[76.4, 60.3]",3890416,90,,,,-1.2252407,,Right Foot,,,,"[92.6, 15.3]",High Pass,,47.82719,,,,,Moritz Hartmann,40464.0,,True,,,Free Kick,2,From Free Kick,Pascal Groß,3097.0,Left Center Midfield,211,Ingolstadt,189,['ab24b369-5c40-43af-8f12-7995cabd40b3'],16,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:16.893,Pass,
,,,,,,,,,,,,,,,,1.025169,,,,,,,,,,,,,,,5c0b7d3a-ae9f-4729-8801-e3470dd50585,3314,,"[105.5, 3.6]",3890416,90,,,,-3.1058936,,Right Foot,,,,"[94.3, 3.2]",Ground Pass,,11.207141,,,,,Robert Bauer,8394.0,,,,,,2,From Free Kick,Moritz Hartmann,40464.0,Left Wing,211,Ingolstadt,189,"['68e7b2b9-e2d8-405d-a842-3c3e951dc0a0', '86148ebc-2d3c-45a2-b08c-a13beffa01a3']",24,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:24.395,Pass,True
,,,,,,,,,,,,,,,,0.132606,,,,,,,,,,,,,,,88b22295-b531-4161-af8b-ed6e3e9c5035,3319,,"[115.7, 2.8]",3890416,90,,,,-2.9060476,,Right Foot,,,,"[113.2, 2.2]",Ground Pass,,2.570992,,,Incomplete,,,,,,,,,2,From Free Kick,Robert Bauer,8394.0,Left Back,211,Ingolstadt,189,"['b116b8ef-fec2-4672-9a98-a73ffe32d054', 'c61247c1-d2a3-4c49-8efb-8732b7fe9500']",30,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:30.204,Pass,True
,,,,,,,,,,,,,,,,2.633329,,,,,,,,,,,,,,,e03dfb99-7e00-4f55-b7fd-7cb04655fd7c,3324,,"[10.3, 74.2]",3890416,90,,,,0.03497116,,Right Foot,,,,"[44.6, 75.4]",Low Pass,,34.320984,,,Unknown,,Leon Aderemi Balogun,5467.0,,,,,,2,From Counter,Suat Serdar,11397.0,Right Wing,212,FSV Mainz 05,177,['b182929f-a336-45f6-acb2-f6f36fe598a7'],33,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:45:33.621,Pass,
,,,,,,,,,,,,,,,,3.516249,,,,,,,,,,,,,,,ec67bde0-9721-493e-9f08-feba06e4a7ff,3328,,"[45.9, 75.4]",3890416,91,,,,-0.5738465,,Right Foot,,,,"[100.2, 40.3]",High Pass,,64.656784,,,Incomplete,,Leon Aderemi Balogun,5467.0,,,,,Free Kick,2,From Free Kick,Loris Karius,3630.0,Goalkeeper,213,FSV Mainz 05,177,"['267450e6-0836-49ed-bcfc-50bba63a208c', 'c5873f18-9de4-439e-a1fb-ee7206a0a7f5']",0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:46:00.340,Pass,
,,,,,,,,,,,,,,,,5.323147,,,,,,,,,,,,,,,6446a04b-61bb-4401-b005-e91eb880a4f1,3337,,"[6.0, 44.0]",3890416,91,,,,-0.027309123,,Right Foot,,,,"[90.2, 41.7]",High Pass,,84.23141,,,Incomplete,,Mathew Leckie,5481.0,,,,,Goal Kick,2,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,214,Ingolstadt,189,"['237e8622-11fc-4db2-b8f2-c684b5e6b356', '8bf14f25-8669-47b2-a613-dde7f4b4cb16']",54,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:46:54.067,Pass,
,,,,,,,,,,,,,,,,1.446112,,,,,,,,,,,,,,,8bf14f25-8669-47b2-a613-dde7f4b4cb16,3340,,"[29.9, 38.4]",3890416,91,,,True,1.821414,,,,,,"[26.7, 50.9]",High Pass,,12.9031,,,,,Daniel Brosinski,8548.0,,,,,Recovery,2,Regular Play,Leon Aderemi Balogun,5467.0,Right Center Back,215,FSV Mainz 05,177,"['2a4a891c-5183-47ff-9b27-78008ee239c7', '6446a04b-61bb-4401-b005-e91eb880a4f1', '91cb5438-8909-4666-b9c0-18d03a4d3a6b']",59,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:46:59.390,Pass,True
,,,,,,,,,,,,,,,,1.992442,,,,,,,,,,,,,,,3097d419-da51-4f98-9430-dc15e62a7f85,3343,,"[27.3, 52.3]",3890416,92,,,,0.38991785,,Right Foot,,,,"[49.2, 61.3]",Low Pass,,23.677204,,,,,Suat Serdar,11397.0,,,,,,2,Regular Play,Daniel Brosinski,8548.0,Right Back,215,FSV Mainz 05,177,['d38f5976-e06e-4e73-9c22-2ce51b847092'],1,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:47:01.054,Pass,
,,,,,,,,,,,,,,,,2.297525,,,,,,,,,,,,,,,09d2f0f6-875e-4343-a898-6846b5887a40,3348,,"[48.5, 64.8]",3890416,92,,,,0.74140143,,Right Foot,,,,"[65.1, 80.0]",Low Pass,,22.507776,,,Out,,Yoshinori Muto,6337.0,,,,,,2,Regular Play,Suat Serdar,11397.0,Right Wing,215,FSV Mainz 05,177,"['3d38e31c-0a3e-4baa-b720-fffb4246fcd5', '5bfd97b0-314c-40cf-80a6-f4f14112e129']",3,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:47:03.896,Pass,True
,,,,,,,,,,,,,,,,1.70357,,,,,,,,,,,,,,,b584832c-1403-413a-96ed-7be71c2f0d9a,3350,,"[56.2, 0.1]",3890416,92,,,,0.23992309,,,,,,"[79.5, 5.8]",High Pass,,23.98708,,,,,Romain Brégerie,13332.0,,,,,Throw-in,2,From Throw In,Robert Bauer,8394.0,Left Back,216,Ingolstadt,189,['0473c437-96be-466d-92f1-ca0ed4bb2ff3'],26,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:47:26.210,Pass,
,,,,,,,,,,,,,,,,1.5416,,,,,,,,,,,,,,,eebc97a1-32a7-4cb3-9473-433824f07172,3352,,"[79.5, 5.8]",3890416,92,,,,0.9215371,,Head,,,,"[85.8, 14.1]",High Pass,,10.420173,,,,,Dario Lezcano,9113.0,,,,,,2,From Throw In,Romain Brégerie,13332.0,Left Wing,216,Ingolstadt,189,['1bcfadf4-fd66-4032-9b5f-c589419d70b1'],27,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:47:27.953,Pass,
,,,,,,,,,,,,,,,,3.321459,,,,,,,,,,,,,,,9290185f-1a3f-4fcb-a329-3201f5149131,3357,,"[29.3, 63.8]",3890416,92,,,,-0.10195548,,Right Foot,,,,"[89.9, 57.6]",High Pass,,60.916336,,,Incomplete,,Pablo Ezequiel De Blasis,8555.0,,,,,Free Kick,2,From Free Kick,Loris Karius,3630.0,Goalkeeper,217,FSV Mainz 05,177,"['8ef567e3-a683-43a1-bdb5-7b72366672c0', 'b20b35d7-46f9-49f3-bf50-f0783ee40539']",45,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:47:45.329,Pass,
,,,,,,,,,,,,,,,,1.663395,,,,,,,,,,,,,,,b20b35d7-46f9-49f3-bf50-f0783ee40539,3360,,"[30.2, 22.5]",3890416,92,,,True,0.8106029,,,,,,"[36.0, 28.6]",High Pass,,8.417244,,,,,Pascal Groß,3097.0,,,,,Recovery,2,Regular Play,Benjamin Hübner,8405.0,Left Center Back,218,Ingolstadt,189,"['6d9d9b21-0885-44d4-b495-e175466b1146', '86d53cf3-6853-4526-ac3a-1c7d46225b1c', '9290185f-1a3f-4fcb-a329-3201f5149131']",48,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:47:48.651,Pass,True
,,,,,,,,,,,,,,,,3.359778,,,,,,,,,,,,,,,057a2a16-9e95-4855-a000-c83db5224da1,3363,,"[36.0, 28.6]",3890416,92,,,,-0.5888729,,Right Foot,,,,"[62.5, 10.9]",High Pass,,31.867538,,,,,Romain Brégerie,13332.0,,,,,,2,Regular Play,Pascal Groß,3097.0,Left Center Midfield,218,Ingolstadt,189,['3c4339fe-c1c2-401a-ae8f-e70300229ff7'],50,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:47:50.347,Pass,
,,,,,,,,,,,,,,,,1.65125,,,,,,,,,,,,,,,19033f31-8146-4b68-9581-973993fbc1a7,3365,,"[63.2, 11.2]",3890416,92,,,,1.060308,,Head,,,,"[70.2, 23.7]",High Pass,,14.326549,,,,,Dario Lezcano,9113.0,,,,,,2,Regular Play,Romain Brégerie,13332.0,Left Wing,218,Ingolstadt,189,['394495ea-3b13-4f32-b57b-ae19782ba09b'],53,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:47:53.707,Pass,
,,,,,,,,,,,,,,,,1.016898,,,,,,,,,,,,,,,63296f62-4752-453f-acc5-bda618692d7c,3378,,"[20.9, 14.6]",3890416,93,,,,-0.954745,,Right Foot,,,,"[28.9, 3.3]",Ground Pass,,13.845216,,,,,Leon Aderemi Balogun,5467.0,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,219,FSV Mainz 05,177,['efd78ce4-fb12-40b3-baa7-72b29ef03c22'],7,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:48:07.086,Pass,
,,,,,,,,,,,,,,,,2.042717,,,,,,,,,,,,,,,edaa18ca-9b3a-4527-b2ea-bdc640b616d4,3381,,"[28.5, 3.7]",3890416,93,,,,2.4347725,,Left Foot,,,,"[14.8, 15.4]",Ground Pass,,18.016104,,,,,Julian Baumgartlinger,20037.0,,,,,,2,Regular Play,Leon Aderemi Balogun,5467.0,Right Center Back,219,FSV Mainz 05,177,['2d3b87b6-50ce-4bb3-bad9-d2472053459e'],8,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:48:08.919,Pass,
,,,,,,,,,,,,,,,,2.366364,,,,,,,,,,,,,,,de5eb305-6be8-4ef1-a2bf-e5811b7b8a54,3384,,"[14.8, 15.4]",3890416,93,,,,-0.252035,,Right Foot,,,,"[61.4, 3.4]",High Pass,,48.120266,,,,,Danny Latza,8539.0,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,219,FSV Mainz 05,177,['d6102062-df7d-408d-b258-57996641aced'],11,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:48:11.068,Pass,
,,,,,,,,,,,,,,,,1.08372,,,,,,,,,,,,,,,7b050174-e16b-4edb-b1c3-31e8219b57a4,3386,,"[61.0, 3.8]",3890416,93,,,,2.6176734,,Right Foot,,,,"[56.5, 6.4]",Low Pass,,5.1971145,,,Incomplete,,Gaëtan Bussmann,18399.0,,,,,,2,Regular Play,Danny Latza,8539.0,Left Defensive Midfield,219,FSV Mainz 05,177,"['87b94ed3-5c2d-48b1-8977-78af67f2ccf1', 'b143f7dd-9096-4335-a917-8f534554c757']",13,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:48:13.434,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291bc0d1-b046-4f03-a1e9-f3531823c6ea,6,,"[61.4, 45.6]",3890416,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pascal Groß,3097.0,Right Center Midfield,2,Ingolstadt,189,['27af5f2f-9214-46f9-a063-a3f22152c9ff'],2,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:02.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72bf244e-3939-4966-b471-a1349064aa5f,9,,"[73.5, 11.8]",3890416,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alfredo Morales,12304.0,Left Center Midfield,2,Ingolstadt,189,['c770eced-5b0f-40f1-b7c3-e772c4cbb302'],4,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:04.399,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30ff3133-bb76-4eb7-8a5b-959782081935,12,,"[92.2, 50.9]",3890416,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Elias Kachunga,2968.0,Center Forward,2,Ingolstadt,189,['fb34e1cf-b378-4bfc-a597-2671a10b830a'],6,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:06.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d08d320-0f0d-4e8e-ad09-4a04da360185,15,,"[97.5, 7.5]",3890416,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Leckie,5481.0,Left Wing,3,Ingolstadt,189,['7b7c3d96-ede5-4fa6-a70d-f3e7284238cb'],25,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:25.128,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56f2cba9-a486-4b97-9e9e-958f02a699c2,17,,"[84.2, 41.4]",3890416,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,3,Ingolstadt,189,['9d7f07e7-d64b-4c86-b04c-608764a4ad3b'],26,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:26.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eddae622-7eac-4f48-a686-350241cf0eed,22,,"[51.3, 52.6]",3890416,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Center Forward,4,FSV Mainz 05,177,['61caf084-1793-473a-9aa2-38d7ba8b0bb5'],29,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:29.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5f13f06-cba7-44fe-8a0a-3b18846d4fe4,28,,"[53.0, 31.1]",3890416,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,5,FSV Mainz 05,177,['664e5034-4c8c-4491-b721-6310fe0ac955'],44,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:44.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9391320-b87e-4bf5-8779-0a85ff5e44d4,31,,"[41.1, 15.8]",3890416,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Bell,8559.0,Left Center Back,5,FSV Mainz 05,177,['a27a6122-b16c-4df0-b237-57a45ca461d7'],46,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:46.601,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb323bd1-b085-41bd-8f62-d57c1ab3843c,35,,"[96.6, 26.9]",3890416,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jhon Andrés Córdoba Copete,8817.0,Center Forward,5,FSV Mainz 05,177,['a60d5605-8821-49d3-a6c5-455ef47d6ae8'],54,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:54.124,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a94212fe-2991-4d66-9570-28cf0ebdc691,40,,"[109.1, 65.9]",3890416,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elias Kachunga,2968.0,Center Forward,6,Ingolstadt,189,['3ab6cf21-7d70-4764-aedf-bfe70c15561d'],18,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:18.072,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53910e29-d2ec-403d-81ee-3ad0c72524fe,42,,"[42.3, 12.1]",3890416,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,6,Ingolstadt,189,['5069533f-705e-430c-ba86-5ca0d2165197'],20,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:20.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f16bdb84-6fa2-4ac6-8830-02552858360f,44,,"[86.7, 60.4]",3890416,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elias Kachunga,2968.0,Center Forward,6,Ingolstadt,189,['b5bbc952-9235-4f72-83d9-7fb9806ba6de'],21,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:21.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0e2fc2a-93f3-4adf-b2eb-7fe32f49d50a,49,,"[84.8, 76.4]",3890416,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,6,Ingolstadt,189,['618362cc-1b3f-403f-8cad-9e45800bb220'],23,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:23.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618a0e5-586d-43ef-8c85-18646a717c05,52,,"[78.8, 18.4]",3890416,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Bauer,8394.0,Left Back,6,Ingolstadt,189,['f8107216-f665-4223-9bf5-129b07be81c8'],31,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:31.411,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e35180f-6cbc-48d0-8a41-03e94b7b8138,56,,"[109.7, 7.5]",3890416,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Left Wing,6,Ingolstadt,189,['420ae6b2-68ee-4a9c-9e75-0742fd58e77c'],36,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:36.134,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fdebd54-96fb-4c9f-bc6d-287fff18f727,59,,"[109.1, 49.5]",3890416,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elias Kachunga,2968.0,Center Forward,7,Ingolstadt,189,['79a78c5e-9738-4bab-b592-1ec8c16f6959'],53,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:53.999,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efa66eee-6217-4be8-8e99-8769cc58bd2f,63,,"[18.0, 54.1]",3890416,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Clemens,9098.0,Right Wing,7,Ingolstadt,189,['d0502167-d456-4d65-b5ed-2656704a93e9'],57,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:57.774,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da41bfb8-5a93-4b64-b3da-5ae45c43b2f7,65,,"[107.2, 55.2]",3890416,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elias Kachunga,2968.0,Center Forward,7,Ingolstadt,189,['c55ea83e-e96f-4aaf-a444-f7ee32d39fd0'],59,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:59.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dee9daf0-b64b-4e51-ad34-8fe80424b555,70,,"[35.5, 41.5]",3890416,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Danny Latza,8539.0,Left Defensive Midfield,8,FSV Mainz 05,177,['8dee2107-e5bf-4648-b984-27555c1f57ef'],15,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:15.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c08a43ef-0f70-4e1d-b84f-7a2331aa39da,74,,"[22.4, 21.8]",3890416,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Bell,8559.0,Left Center Back,8,FSV Mainz 05,177,['9d0d61d8-88b2-4e72-8bbf-dad83c441a6f'],17,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:17.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8f26327-07cc-4568-900e-4ef9c14322d0,77,,"[30.0, 5.6]",3890416,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gaëtan Bussmann,18399.0,Left Back,8,FSV Mainz 05,177,['7096049b-38e3-4e11-a377-7aa51f8c9397'],19,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:19.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d2b113a-4015-4a2d-bc96-4597b52ba9c1,82,,"[41.7, 5.0]",3890416,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yunus Mallı,8679.0,Center Attacking Midfield,8,FSV Mainz 05,177,"['02b57aac-077c-4563-998d-25fbad10bb8b', 'cec7bb83-e12b-4b44-aee6-80e5b9f003f5']",22,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:22.049,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40b7f9df-7544-4faf-a0e9-7a240a398a18,86,,"[44.8, 2.1]",3890416,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jairo Samperio Bustara,6925.0,Left Wing,8,FSV Mainz 05,177,"['a46c43d8-64a3-4b57-bb5c-0a8f72521019', 'c08996ec-8d53-4482-bc42-c59e22f82bf6']",22,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:22.548,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998b98d4-264f-4650-a28e-3da17b327b4f,97,,"[64.4, 73.9]",3890416,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,10,Ingolstadt,189,['e0e1d1e9-9f3c-47ba-967a-ce64fd9a0a4e'],34,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:34.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef55de29-3ac8-4169-9ed8-0f094fcb814f,99,,"[101.4, 69.0]",3890416,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Elias Kachunga,2968.0,Center Forward,10,Ingolstadt,189,['91d71101-e05b-4304-9172-dd09502fcadf'],37,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:37.363,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642daf34-df46-48ce-950d-357a24f0fb25,106,,"[113.8, 34.5]",3890416,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moritz Hartmann,40464.0,Right Wing,10,Ingolstadt,189,['c2e6476b-9849-4ea7-80ce-d78d93747ee6'],44,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:44.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea250d38-f046-4d78-bb96-d676e9fa3884,110,,"[49.1, 20.0]",3890416,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Andrés Córdoba Copete,8817.0,Center Forward,11,FSV Mainz 05,177,['301ece1c-8308-4dbf-be62-805f0b60341f'],48,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:48.252,Ball Receipt*,
