50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.84139,,,,,,,,,,,fc6fe79a-0db9-4a54-ab2f-028856879d37,27,,"[56.8, 54.8]",3890488,0,,,,,-2.0127082,,Left Foot,,,,"[48.0, 36.2]",,Ground Pass,,20.576685,,,Håvard Nordtveit,8395.0,,,,,,1,From Kick Off,Granit Xhaka,3500.0,Left Defensive Midfield,2,Borussia Mönchengladbach,185,"['0bfd1616-1b16-47fc-b870-68d23889416f', 'eedcd810-15ed-4a5d-8ed8-1fb01948b923']",13,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:13.611,Pass,True
,,,,,,,,,,,,,,,,,,,,2.058479,,,,,,,,,,,188fcc05-8a9d-4756-9df4-af1208912bbe,30,,"[51.5, 38.8]",3890488,0,,,,,2.1915357,,Left Foot,,,,"[37.7, 58.1]",,Ground Pass,,23.726147,,,Andreas Christensen,3959.0,,,,,,1,From Kick Off,Håvard Nordtveit,8395.0,Left Center Back,2,Borussia Mönchengladbach,185,['f8223e1a-765c-4341-8ead-70ad516895ef'],17,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:17.645,Pass,
,,,,,,,,,,,,,,,,,,,,1.409729,,,,,,,,,,,28f5263a-d14d-48a1-ac9a-00e362c3db58,32,,"[37.9, 58.1]",3890488,0,,,,,1.0522588,,Right Foot,,,,"[48.0, 75.8]",,Ground Pass,,20.37891,,,Nico Elvedi,8814.0,,,,,,1,From Kick Off,Andreas Christensen,3959.0,Center Back,2,Borussia Mönchengladbach,185,['0c53217f-a605-43ff-ba41-919023070ae2'],19,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:19.703,Pass,
,,,,,,,,,,,,,,,,,,,,1.310767,,,,,,,,,,,13076616-14d0-4890-b60d-f4e23237f22b,36,,"[50.5, 72.5]",3890488,0,,,,,-2.7007332,,Right Foot,,,,"[36.3, 65.8]",,Ground Pass,,15.701274,,,Andreas Christensen,3959.0,,,,,,1,From Kick Off,Nico Elvedi,8814.0,Right Center Back,2,Borussia Mönchengladbach,185,['e752d50e-d7fa-45d5-ac65-2c5a22a15fe1'],24,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:24.316,Pass,
,,,,,,,,,,,,,,,,,,,,1.375412,,,,,,,,,,,6450340e-f8ac-4e85-8874-3297c22e6769,39,,"[32.1, 61.8]",3890488,0,,,,,-1.5946014,,Right Foot,,,,"[31.3, 28.2]",,Ground Pass,,33.609524,,,Håvard Nordtveit,8395.0,,,,,,1,From Kick Off,Andreas Christensen,3959.0,Center Back,2,Borussia Mönchengladbach,185,['06a60e87-5ed5-4c8f-a08d-00b939fc43f0'],26,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:26.484,Pass,
,,,,,,,,,,,,,,,,,,,,2.167732,,,,,,,,,,,750f4fa5-b723-4649-a414-a2834b9d2868,42,,"[33.8, 27.8]",3890488,0,,,,,2.4924684,,Left Foot,,,,"[16.8, 40.7]",,Ground Pass,,21.340338,,,Yann Sommer,5550.0,,,,,,1,From Kick Off,Håvard Nordtveit,8395.0,Left Center Back,2,Borussia Mönchengladbach,185,['306712d2-f6d9-4274-b912-09454d15b6be'],30,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:30.726,Pass,
,,,,,,,,,,,,,,,,,,,,2.550945,,,,,,,,,,,7dbd110b-cfdb-4f73-b806-e6fd76d7f8c7,45,,"[18.0, 39.3]",3890488,0,,,,,-0.76969266,,Right Foot,,,,"[56.8, 1.7]",,High Pass,,54.02962,,,Martin Hinteregger,8307.0,,,,,,1,From Kick Off,Yann Sommer,5550.0,Goalkeeper,2,Borussia Mönchengladbach,185,['96e7fcd8-0c80-40c3-987d-792b484a2812'],34,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:34.954,Pass,
,,,,,,,,,,,,,,,,,,,,0.608029,,,,,,,,,,,3843e0b0-4abc-42a1-91a6-01d2dba11d75,47,,"[56.8, 1.7]",3890488,0,,,,,0.72297937,,Right Foot,,,,"[63.6, 7.7]",,Ground Pass,,9.068627,,,Raffael Caetano de Araújo,8810.0,,,,,,1,From Kick Off,Martin Hinteregger,8307.0,Left Wing Back,2,Borussia Mönchengladbach,185,['54722b46-b40d-4141-b106-8c7ef217e137'],37,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:37.505,Pass,
,,,,,,,,,,,,,,,,,,,,2.241171,,,,,,,,,,,4fadb864-e916-4b97-aa3b-960acdcec4d1,50,,"[49.7, 69.0]",3890488,0,,,,,0.6383198,,Right Foot,,,,"[62.1, 78.2]",,High Pass,,15.4402075,,,Haris Seferović,5543.0,,,,,Recovery,1,From Kick Off,Stefan Reinartz,400619.0,Center Defensive Midfield,2,Borussia Mönchengladbach,185,['69845c51-a380-4f39-9fd9-64f3b38525e0'],39,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:39.894,Pass,
,,,,,,,,,,,,,,,,,,,,1.33638,,,,,,,,,,,93c04d84-f42c-4545-b3ec-d0e38bfb664c,53,,"[62.1, 78.2]",3890488,0,,,,,-1.3473197,,Left Foot,,,,"[65.6, 62.8]",,Low Pass,,15.79272,Incomplete,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,1,From Kick Off,Haris Seferović,5543.0,Right Wing,2,Borussia Mönchengladbach,185,"['5bf110a9-9434-401a-847e-264f28b630dc', '8f9f9c15-525c-4498-bb4f-d78943fc5b6e']",42,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:42.339,Pass,
,,,,,,,,,,,,,,,,,,,,0.821776,,,,,,,,,,,8f9f9c15-525c-4498-bb4f-d78943fc5b6e,56,,"[54.5, 17.3]",3890488,0,,,,,-2.1879878,,Right Foot,,,,"[47.9, 8.0]",,Ground Pass,,11.403947,,,Mahmoud Dahoud,8238.0,,,,,Recovery,1,From Kick Off,Granit Xhaka,3500.0,Left Defensive Midfield,2,Borussia Mönchengladbach,185,"['1787e1a1-a580-4924-a017-e9d3afb53dc5', '91adfc40-40ec-4365-8a09-88a2954474bf', '93c04d84-f42c-4545-b3ec-d0e38bfb664c']",43,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:43.675,Pass,True
,,,,,,,,,,,,,,,,,,,,0.857378,,,,,,,,,,,48ad7e78-cecd-4a58-85a0-6f22b7ccccdf,59,,"[50.9, 5.8]",3890488,0,,,,,-0.33583412,,Right Foot,,,,"[61.5, 2.1]",,Ground Pass,,11.2272,,,Martin Hinteregger,8307.0,,,,,,1,From Kick Off,Mahmoud Dahoud,8238.0,Right Defensive Midfield,2,Borussia Mönchengladbach,185,['f2545b37-7f4f-45f7-b3f6-a5e59e1cb363'],45,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:45.125,Pass,
,,,,,,,,,,,,,,,,,,,,1.250232,,,,,,,,,,,a1115753-908a-4ba9-af58-6272a13b6046,63,,"[62.3, 2.5]",3890488,0,,,,,-0.24255149,,Left Foot,,,,"[72.0, 0.1]",,Ground Pass,,9.992497,Out,,Raffael Caetano de Araújo,8810.0,,,,,,1,From Kick Off,Martin Hinteregger,8307.0,Left Wing Back,2,Borussia Mönchengladbach,185,"['b95a4a72-192f-4212-8e49-b5fa72d47b40', 'f764bdae-7879-47b9-971c-45daabeb8fcd']",46,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:46.560,Pass,True
,,,,,,,,,,,,,,,,,,,,0.707328,,,,,,,,,,,05616dc0-3b0b-4ddb-85e1-ca484b62aa1d,65,,"[49.7, 80.0]",3890488,0,,,,,-1.3673033,,,,,,"[51.0, 73.7]",,Low Pass,,6.432729,,,Stefan Reinartz,400619.0,,,,,Throw-in,1,From Throw In,Yanni Regäsel,20950.0,Right Back,3,Eintracht Frankfurt,184,['32b3e8f8-3810-49ed-a7c4-8ec678c52100'],56,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:56.740,Pass,
,,,,,,,,,,,,,,,,,,,,0.85907,,,,,,,,,,,35767144-20cb-4cc3-9274-0c2c3fea7653,69,,"[50.4, 72.7]",3890488,0,,,,,1.589662,,Left Foot,,,,"[50.3, 78.0]",,Ground Pass,,5.3009434,,,Yanni Regäsel,20950.0,,,,,,1,From Throw In,Stefan Reinartz,400619.0,Center Defensive Midfield,3,Eintracht Frankfurt,184,"['304201a9-3254-434d-976f-931602a3365d', '93b0b6b8-f69d-4a61-bad5-8b4610f63c46']",57,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:57.574,Pass,True
,,,,,,,,,,,,,,,,,,,,3.008669,,,,,,,,,,,971c43e7-d6f3-4b32-b6eb-6cb72c2e50e1,72,,"[50.4, 78.2]",3890488,0,,,,,-0.6487881,,Right Foot,,,,"[92.6, 46.2]",,High Pass,,52.96074,Incomplete,,Stefan Aigner,21156.0,,,,,,1,From Throw In,Yanni Regäsel,20950.0,Right Back,3,Eintracht Frankfurt,184,"['3e1fea4e-4a42-44ef-8e56-f727bd46c98e', 'a1f465ab-bff1-4068-b48c-2cb030c68070', 'b61cd45b-d7f2-4402-8e16-91c06f4110cc']",58,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:58.433,Pass,True
,,,,,,,,,,,,,,,,,,,,2.620707,,,,,,,,,,,3e1fea4e-4a42-44ef-8e56-f727bd46c98e,74,,"[27.5, 33.9]",3890488,1,,,,,-1.9676144,,Head,,,,"[18.7, 12.9]",,Low Pass,,22.769278,,,Håvard Nordtveit,8395.0,,,,,Recovery,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,4,Borussia Mönchengladbach,185,"['971c43e7-d6f3-4b32-b6eb-6cb72c2e50e1', 'cf6efa5a-a8ac-4f0f-80d0-d836bac8cb31']",1,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:01.442,Pass,
,,,,,,,,,,,,,,,,,,,,1.623078,,,,,,,,,,,6f52a490-48d3-418e-97c1-38113f5bf391,78,,"[10.6, 2.3]",3890488,1,,,,,-0.036906313,,Left Foot,,,,"[43.1, 1.1]",,High Pass,,32.52215,,,Raffael Caetano de Araújo,8810.0,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,4,Borussia Mönchengladbach,185,"['58a0ee8d-db87-4794-a503-11a6874ad362', '5979b0a0-58b3-4edd-b767-1a58c96ef3d5']",6,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:06.249,Pass,True
,,,,,,,,,,,,,,,,,,,,1.385151,,,,,,,,,,,7b9c3cc3-7663-4f9c-8370-a2ae43e47387,81,,"[42.5, 2.1]",3890488,1,,,,,-3.044675,,Right Foot,,,,"[35.3, 1.4]",,Low Pass,,7.2339478,Incomplete,,Martin Hinteregger,8307.0,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Wing,4,Borussia Mönchengladbach,185,"['0b1d9055-4a53-4c32-9e40-08e6f49de338', '549dc8e6-4864-47b7-a315-8999fc7f2e16', 'bf43e566-0747-4112-8432-ba41f139eb41']",7,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:07.872,Pass,True
,,,,,,,,,,,,,,,,,,,,0.796607,,,,,,,,,,,478d657d-240f-4d3a-a4d7-63e6d6cd1f7d,86,,"[83.6, 78.4]",3890488,1,,,,,-3.113822,,Left Foot,,,,"[76.4, 78.2]",,High Pass,,7.2027774,,,Yanni Regäsel,20950.0,,,,,,1,Regular Play,Haris Seferović,5543.0,Right Wing,5,Eintracht Frankfurt,184,"['3981bb24-66e5-4d49-97eb-205c62b16941', 'f013e361-841f-49ca-a9d5-eda9d3791f76']",9,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:09.887,Pass,True
,,,,,,,,,,,,,,,,,,,,1.436104,,,,,,,,,,,99dbe3a4-3e4d-4147-8109-cf1be7ec436a,89,,"[76.4, 78.2]",3890488,1,,,,,0.038076825,,Right Foot,,,,"[86.9, 78.6]",,High Pass,,10.507616,Incomplete,,Haris Seferović,5543.0,,,,,,1,Regular Play,Yanni Regäsel,20950.0,Right Back,5,Eintracht Frankfurt,184,"['88c7a70c-cc86-43c1-8ae7-ee9d4da6c142', '99f8343d-c096-4846-aea4-ba098ce65eba']",11,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:11.165,Pass,
,,,,,,,,,,,,,,,,,,,,0.91705,,,,,,,,,,,3adb555b-cd58-4605-80bd-700c5c531d6b,92,,"[85.0, 80.0]",3890488,1,,,,,-0.24175286,,,,,,"[92.3, 78.2]",,Low Pass,,7.5186434,,,Haris Seferović,5543.0,,,,,Throw-in,1,From Throw In,Yanni Regäsel,20950.0,Right Back,6,Eintracht Frankfurt,184,['9e134826-7d33-4f80-bf34-de8222debd63'],23,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:23.165,Pass,
,,,,,,,,,,,,,,,,,,,,0.964219,,,,,,,,,,,f1365421-33e0-4588-a5c8-8fe0ed1deab2,94,,"[92.3, 78.2]",3890488,1,,,,,-1.1222609,,Left Foot,,,,"[100.0, 62.2]",,High Pass,,17.756407,Incomplete,,Makoto Hasebe,5681.0,,,,,,1,From Throw In,Haris Seferović,5543.0,Right Wing,6,Eintracht Frankfurt,184,"['9974cab0-5523-464e-a7dc-fa9f91676c06', 'f9141b67-5ac5-47cd-8c73-89daaae1df4b']",24,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:24.082,Pass,
,,,,,,,,,,,,,,,,,,,,1.521547,,,,,,,,,,,f9141b67-5ac5-47cd-8c73-89daaae1df4b,96,,"[20.1, 17.9]",3890488,1,,,,,-0.34555557,,Left Foot,,,,"[47.6, 8.0]",,Low Pass,,29.227726,,,Lars Edi Stindl,8806.0,,,,,Recovery,1,Regular Play,Andreas Christensen,3959.0,Center Back,7,Borussia Mönchengladbach,185,"['4439e30e-82a8-4f49-8c19-5468f55d4895', 'f1365421-33e0-4588-a5c8-8fe0ed1deab2']",25,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:25.046,Pass,
,,,,,,,,,,,,,,,,,,,,1.176083,,,,,,,,,,,5b212d3b-67cb-4e16-baae-97930ca8c262,101,,"[43.3, 5.4]",3890488,1,,,,,-2.1314833,,Right Foot,,,,"[40.6, 1.1]",,Ground Pass,,5.0774007,,,Raffael Caetano de Araújo,8810.0,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Center Forward,7,Borussia Mönchengladbach,185,"['3c235d74-d911-4c9d-9963-ca4e4ac0eb80', '904342da-c17f-430f-a14e-d90a00d798ab', 'd7d1a9bb-ae9d-493d-af8f-0452196877e4']",28,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:28.493,Pass,True
,,,,,,,,,,,,,,,,,,,,0.839269,,,,,,,,,,,db5a8015-ac30-4be5-b00d-972fc7777a57,105,,"[41.2, 3.2]",3890488,1,,,,,1.3701434,,Right Foot,,,,"[42.4, 9.1]",,Ground Pass,,6.0207973,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Wing,7,Borussia Mönchengladbach,185,"['20b0c461-ce6d-4b70-9112-8cca56b096c0', 'bd2aa869-5b48-4624-8dc6-d123daca77e6']",29,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:29.692,Pass,True
,,,,,,,,,,,,,,,,,,,,0.764425,,,,,,,,,,,678979da-5cc1-4cf5-af69-f3e9ad0197b7,109,,"[43.3, 9.1]",3890488,1,,,,,-0.9673628,,Left Foot,,,,"[48.4, 1.7]",,Ground Pass,,8.987213,,,Raffael Caetano de Araújo,8810.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,7,Borussia Mönchengladbach,185,"['fc8bc28d-e3a5-4c11-b467-96839ad2368d', 'fe59422e-80dc-472f-afe1-5845b1dabc2b']",31,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:31.784,Pass,True
,,,,,,,,,,,,,,,,,,,,1.769536,,,,,,,,,,,6fe79ef5-c071-4539-ae1d-a45063a4af8b,111,,"[48.4, 1.7]",3890488,1,,,,,0.56824666,,Right Foot,,,,"[69.7, 15.3]",,Ground Pass,,25.271526,Incomplete,,Thorgan Hazard,5632.0,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Wing,7,Borussia Mönchengladbach,185,"['620a8048-0d1e-4960-8576-a68bd99cab8d', 'bfea9d7f-e50f-4e63-a440-445485e3dcdc']",32,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:32.549,Pass,
,,,,,,,,,,,,,,,,,,,,0.937655,,,,,,,,,,,620a8048-0d1e-4960-8576-a68bd99cab8d,113,,"[50.4, 64.8]",3890488,1,,,,,-0.032775145,,Right Foot,,,,"[56.5, 64.6]",,Ground Pass,,6.1032777,,,Stefan Reinartz,400619.0,,,,,Recovery,1,Regular Play,Marco Russ,8812.0,Left Center Back,7,Borussia Mönchengladbach,185,"['4e7dfb9d-f6d0-4da8-823f-7a49e412f47a', '6fe79ef5-c071-4539-ae1d-a45063a4af8b']",34,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:34.318,Pass,
