50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4eeda607-7cfc-4080-a0bd-cf21c26c27f9,1,,,3890504,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Hannover 96,178,,0,,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 4}, {'player': {'id': 23341, 'name': 'Alexander Milosevic'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 400614, 'name': 'Christian Schulz'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 19}, {'player': {'id': 12316, 'name': 'Oliver Sorg'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 30287, 'name': 'Ceyhun Gülselam'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 13125, 'name': 'Iver Tobias Rørvik Fossum'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 18}, {'player': {'id': 24914, 'name': 'Edgar Prib'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 38524, 'name': 'Hiroshi Kiyotake'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 8407, 'name': 'Ádám Szalai'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 28}, {'player': {'id': 20359, 'name': 'Hugo Miguel Pereira de Almeida'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 22}]}",Hannover 96,178,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c1034c35-8332-4c9d-a403-b9223e4f9abe,2,,,3890504,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Hannover 96,178,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 8560, 'name': 'René Adler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 15}, {'player': {'id': 8316, 'name': 'Dennis Diekmeier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 40468, 'name': 'Cleber Janderson Pereira Reis'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 26791, 'name': 'Emir Spahić'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 6339, 'name': 'Gotoku Sakai'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 24}, {'player': {'id': 5624, 'name': 'Albin Ekdal'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 8891, 'name': 'Lewis Harry Holtby'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 8302, 'name': 'Nicolai Müller'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 27}, {'player': {'id': 8308, 'name': 'Aaron Hunt'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 24740, 'name': 'Ivo Iličević'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 7}, {'player': {'id': 8321, 'name': 'Sven Schipplock'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Hamburger SV,171,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,11a32d7d-0da2-486d-aab9-9d462cf0a0b3,3,,,3890504,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Hannover 96,178,['f17f5bea-1b26-4f7c-8218-3cbc30a6d5a2'],0,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f17f5bea-1b26-4f7c-8218-3cbc30a6d5a2,4,,,3890504,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Hannover 96,178,['11a32d7d-0da2-486d-aab9-9d462cf0a0b3'],0,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,217e64a5-630c-4a3e-9c50-018b36ac1ead,1757,,,3890504,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,118,Hamburger SV,171,['e5f2b1c7-dea5-40a6-bd9e-77ffe12522ba'],0,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e5f2b1c7-dea5-40a6-bd9e-77ffe12522ba,1758,,,3890504,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,118,Hamburger SV,171,['217e64a5-630c-4a3e-9c50-018b36ac1ead'],0,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.836405,,,,,,,,,,,,,,0ecee2f1-9964-495a-b0ca-0b9fa0bdcdd4,5,,"[61.0, 40.1]",3890504,0,,,,,1.7619808,,Right Foot,,,"[60.4, 43.2]",,Ground Pass,,3.1575308,,,Sven Schipplock,8321.0,,,,,Kick Off,1,From Kick Off,Aaron Hunt,8308.0,Center Attacking Midfield,2,Hamburger SV,171,['3f990688-ff45-4844-b18f-4b14519d6b81'],0,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:00.419,Pass,
,,,,,,,,,,,,,,,,,1.929162,,,,,,,,,,,,,,1047797c-9b28-45e6-a7bf-6a9fe514c33d,8,,"[58.6, 42.3]",3890504,0,,,,,-2.5130718,,Left Foot,,,"[37.0, 26.6]",,Ground Pass,,26.702995,,,Emir Spahić,26791.0,,,,,,1,From Kick Off,Sven Schipplock,8321.0,Center Forward,2,Hamburger SV,171,['e0d48e1b-6f79-486e-acb8-be8e21b1268a'],2,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:02.010,Pass,
,,,,,,,,,,,,,,,,,1.043105,,,,,,,,,,,,,,c3574154-77c0-471d-bee9-62460d1b1442,11,,"[36.5, 21.6]",3890504,0,,,,,-1.3161716,,Right Foot,,,"[40.3, 7.0]",,Ground Pass,,15.086418,,,Gotoku Sakai,6339.0,,,,,,1,From Kick Off,Emir Spahić,26791.0,Left Center Back,2,Hamburger SV,171,['f8f8e909-2cae-4436-9912-1b57c0ef0360'],5,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:05.176,Pass,
,,,,,,,,,,,,,,,,,0.041605,,,,,,,,,,,,,,876e07b8-8444-43c5-8b09-0021250a4167,14,,"[39.7, 6.5]",3890504,0,,,,,0.16859694,,Left Foot,,,"[44.4, 7.3]",,Low Pass,,4.767599,Incomplete,,Ivo Iličević,24740.0,,,,,,1,From Kick Off,Gotoku Sakai,6339.0,Left Back,2,Hamburger SV,171,"['63a74176-60c9-4df3-8564-699fac0b85bc', 'bc02adfe-dd26-49a5-8a79-97a363e35ff9']",7,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:07.341,Pass,
