50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.9643,,,,,,,,,,,,,,,403d9a28-145d-4ab8-8534-435790436dbf,20,,,"[53.5, 80.0]",3890367,0,,,,,-2.9499443,,,,,,"[20.0, 73.5]",,Low Pass,,34.12477,,,,,Sokratis Papastathopoulos,8244.0,,,,,Throw-in,1,From Throw In,Matthias Ginter,8808.0,Right Back,3,Borussia Dortmund,180,['a8d2701c-27d7-4559-bbec-f9f7a1d63745'],18,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:18.284,Pass,
,,,,,,,,,,,,,,,,3.998834,,,,,,,,,,,,,,,ea2d1872-26c3-4806-9434-df4da36f0026,24,,,"[19.3, 73.9]",3890367,0,,,,,-0.3345003,,Right Foot,,,,"[68.5, 56.8]",,High Pass,,52.08695,,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,3,Borussia Dortmund,180,"['5167cf53-a1ac-4bad-856b-9f63ede3f974', '7bafca76-6f39-43a5-b626-2ec447ee4ab2', 'bea751d6-c3e8-464f-bd28-ef7d0a53d950']",21,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:21.370,Pass,True
,,,,,,,,,,,,,,,,1.618772,,,,,,,,,,,,,,,bea751d6-c3e8-464f-bd28-ef7d0a53d950,26,,,"[51.6, 23.3]",3890367,0,,,,,0.8161577,,Head,,,,"[64.2, 36.7]",,High Pass,,18.393476,,,,,Gideon Jung,8323.0,,,,,Recovery,1,Regular Play,Emir Spahić,26791.0,Left Center Back,4,Hamburger SV,171,"['0b36c1f0-f852-4c2a-b24b-ade3da5d0bdd', 'ea2d1872-26c3-4806-9434-df4da36f0026']",25,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:25.369,Pass,
,,,,,,,,,,,,,,,,0.722351,,,,,,,,,,,,,,,b9c9b13b-b87a-4ae7-9cba-3e70aa5233b0,28,,,"[64.2, 36.7]",3890367,0,,,,,0.8897793,,Head,,,,"[68.9, 42.5]",,Low Pass,,7.465253,,,,,Nicolai Müller,8302.0,,,,,,1,Regular Play,Gideon Jung,8323.0,Right Defensive Midfield,4,Hamburger SV,171,['4ae5fa58-6293-4fa8-88f1-b6c9ccc54899'],27,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:27.027,Pass,
,,,,,,,,,,,,,,,,0.797555,,,,,,,,,,,,,,,9c1a03ed-ca71-4152-9d62-9f08f200b767,31,,,"[68.9, 42.7]",3890367,0,,,,,-0.65984845,,Right Foot,,,,"[74.7, 38.2]",,Ground Pass,,7.340981,,,,,Lewis Harry Holtby,8891.0,,,,,,1,Regular Play,Nicolai Müller,8302.0,Right Wing,4,Hamburger SV,171,['dd07eff2-8a73-4a34-b11a-bba2d14dd8a7'],28,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:28.712,Pass,
,,,,,,,,,,,,,,,,3.042638,,,,,,,,,,,,,,,a606792b-df8a-4fc3-9e82-24b820c79bca,34,,,"[77.0, 38.9]",3890367,0,,,,,-0.44460228,,Left Foot,,,,"[98.2, 28.8]",,High Pass,,23.482973,,,Pass Offside,,Pierre-Michel Lasogga,8895.0,,,Through Ball,True,,1,Regular Play,Lewis Harry Holtby,8891.0,Center Attacking Midfield,4,Hamburger SV,171,['82198a47-6b1e-46ae-880b-983558203ef5'],30,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:30.245,Pass,
,,,,,,,,,,,,,,,,3.098133,,,,,,,,,,,,,,,9016aa6f-e3a7-4094-a305-3cd3e9621921,36,,,"[22.7, 51.5]",3890367,0,,True,,,-1.7894653,,Right Foot,,,,"[16.7, 24.5]",,Ground Pass,,27.658634,,,,,Mats Hummels,5572.0,,,,,Free Kick,1,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,5,Borussia Dortmund,180,['c751a370-b03c-4c96-bbde-6a7f5a858529'],43,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:43.139,Pass,
,,,,,,,,,,,,,,,,1.779518,,,,,,,,,,,,,,,b1c039e7-8719-4462-9232-ee83a3cca3f3,40,,,"[17.6, 22.0]",3890367,0,,,,,-0.88847977,,Left Foot,,,,"[31.9, 4.4]",,Ground Pass,,22.67708,,,,,Marcel Schmelzer,11458.0,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,5,Borussia Dortmund,180,"['942ee87a-a6fd-4f79-a5d7-b8e6a580bb4f', 'ea3a31e4-dae1-49db-a501-a66db4656f8b']",46,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:46.673,Pass,True
,,,,,,,,,,,,,,,,1.246138,,,,,,,,,,,,,,,ea04a6d4-a19a-4500-a665-5cad296902e8,44,,,"[37.7, 4.9]",3890367,0,,,,,0.14189705,,Left Foot,,,,"[48.2, 6.4]",,Ground Pass,,10.606602,,,,,Shinji Kagawa,5684.0,,,,,,1,From Free Kick,Marcel Schmelzer,11458.0,Left Back,5,Borussia Dortmund,180,"['18e0edf3-464e-44aa-beae-aee7efbc0b2e', 'dd25a848-65e2-488f-99da-8aa326526e8b']",48,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:48.608,Pass,True
,,,,,,,,,,,,,,,,1.103223,,,,,,,,,,,,,,,5fb337d6-0ad2-4338-9d91-7ea38e5b5518,47,,,"[48.2, 7.6]",3890367,0,,,,,2.27441,,Right Foot,,,,"[39.8, 17.5]",,Ground Pass,,12.983451,,,,,Julian Weigl,8816.0,,,,,,1,From Free Kick,Shinji Kagawa,5684.0,Left Center Midfield,5,Borussia Dortmund,180,['6b31141c-3afb-4077-99dd-3f13548d3311'],49,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:49.949,Pass,
,,,,,,,,,,,,,,,,0.876738,,,,,,,,,,,,,,,89a136c3-5755-4bca-8609-c886876f66f8,51,,,"[47.5, 21.5]",3890367,0,,,,,0.08154951,,Right Foot,,,,"[68.3, 23.2]",,Ground Pass,,20.869356,,,,,Henrikh Mkhitaryan,3275.0,,,,,,1,From Free Kick,Julian Weigl,8816.0,Center Defensive Midfield,5,Borussia Dortmund,180,"['08292398-2634-4612-845a-611123d13368', '6c26cc53-4f18-4ed2-8e61-75787b0413f0']",52,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:52.748,Pass,True
,,,,,,,,,,,,,,,,1.003787,,,,,,,,,,,,,,,90edee17-5c4d-410b-a291-08445bdfaa2b,60,,,"[55.4, 53.2]",3890367,0,,,,,-1.6001996,,Left Foot,,,,"[55.2, 46.4]",,Ground Pass,,6.8029404,,,,,Gojko Kačar,9407.0,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Center Attacking Midfield,6,Hamburger SV,171,['1a8c10bf-7bab-4d6a-bb73-ec4fd66221c4'],56,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:56.779,Pass,
,,,,,,,,,,,,,,,,0.619349,,,,,,,,,,,,,,,2552d85c-2a88-4ed8-9e9a-9f8f2122538b,63,,,"[55.2, 46.4]",3890367,0,,,,,-0.0914112,,Right Foot,,,,"[67.2, 45.3]",,Ground Pass,,12.050311,,,,,Pierre-Michel Lasogga,8895.0,,,,,,1,Regular Play,Gojko Kačar,9407.0,Left Defensive Midfield,6,Hamburger SV,171,['19450a35-7eea-4071-9f7d-9c9d8d388c39'],57,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:57.823,Pass,
,,,,,,,,,,,,,,,,2.574966,,,,,,,,,,,,,,,48b8e3cf-d28c-4afc-92bf-a0a9b21c31d1,66,,,"[67.0, 45.3]",3890367,0,,,,,-2.0928326,,Left Foot,,,,"[56.3, 26.7]",,Low Pass,,21.4581,,,,,Matthias Ostrzolek,8547.0,,,,,,1,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,6,Hamburger SV,171,['e9712566-6152-4889-b9fd-fd186af16f40'],58,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:58.482,Pass,
,,,,,,,,,,,,,,,,1.259926,,,,,,,,,,,,,,,c6313cb8-4b2c-47da-9867-24ba49c41be9,71,,,"[57.2, 22.2]",3890367,1,,,,,0.873332,,Right Foot,,,,"[75.3, 43.8]",,Low Pass,,28.181023,,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,6,Hamburger SV,171,"['2b5f9bbf-5565-418c-8d47-6126fdb744db', 'c04f7c87-e9ac-4147-ae4d-ec1316ba9844', 'e697a297-6895-4a21-9759-ddebfd558d57']",1,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:01.097,Pass,True
,,,,,,,,,,,,,,,,4.585317,,,,,,,,,,,,,,,c04f7c87-e9ac-4147-ae4d-ec1316ba9844,73,,,"[44.8, 36.3]",3890367,1,,,,,-0.8137996,,Right Foot,,,,"[79.0, 0.1]",,High Pass,,49.8004,,,Out,,Shinji Kagawa,5684.0,,,,,Recovery,1,Regular Play,Mats Hummels,5572.0,Left Center Back,6,Hamburger SV,171,"['98d9c677-c874-433e-b2ec-28736cbef768', 'c6313cb8-4b2c-47da-9867-24ba49c41be9']",2,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:02.357,Pass,
,,,,,,,,,,,,,,,,1.900241,,,,,,,,,,,,,,,a2a328bb-1283-46a4-964a-95881ba1262d,75,,,"[42.2, 80.0]",3890367,1,,,,,-2.751304,,,,,,"[26.4, 73.5]",,Low Pass,,17.08479,,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,Throw-in,1,From Throw In,Gotoku Sakai,6339.0,Right Back,7,Hamburger SV,171,['73da9732-7f1b-4e18-8573-270f0095dff1'],10,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:10.507,Pass,
,,,,,,,,,,,,,,,,3.072966,,,,,,,,,,,,,,,6d3701fc-8f86-4fce-97ec-1c577135ec72,79,,,"[25.5, 75.7]",3890367,1,,,,,0.04075412,,Right Foot,,,,"[77.0, 77.8]",,High Pass,,51.542797,,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,1,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,7,Hamburger SV,171,"['49f6bd24-38f6-43d9-9a00-bd8153cf8a66', 'c3dca8f8-7c46-486f-ae5e-9aaa3e2d1e22']",13,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:13.438,Pass,
,,,,,,,,,,,,,,,,0.96202,,,,,,,,,,,,,,,49f6bd24-38f6-43d9-9a00-bd8153cf8a66,81,,,"[43.1, 2.3]",3890367,1,,,,,0.3175489,,Head,,,,"[57.4, 7.0]",,High Pass,,15.052574,,,,,Shinji Kagawa,5684.0,,,,,Recovery,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,8,Borussia Dortmund,180,"['22e75c7b-44ae-44a8-b777-befb9f2d51c7', '6d3701fc-8f86-4fce-97ec-1c577135ec72']",16,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:16.511,Pass,
,,,,,,,,,,,,,,,,0.718913,,,,,,,,,,,,,,,7b49d1c5-5f8c-4ef6-ad9f-d205debc7d30,83,,,"[57.4, 7.0]",3890367,1,,,,,2.8076475,,Right Foot,,,,"[52.5, 8.7]",,Ground Pass,,5.186521,,,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Left Center Midfield,8,Borussia Dortmund,180,['2dbe8cb1-22f1-4bd6-8d18-e067316708e9'],17,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:17.473,Pass,
,,,,,,,,,,,,,,,,1.248544,,,,,,,,,,,,,,,38e6ba7e-5b3d-42e4-910c-ad141f8c3f1f,87,,,"[56.5, 10.0]",3890367,1,,,,,0.33379817,,Right Foot,,,,"[68.9, 14.3]",,Low Pass,,13.124405,,,,,Marco Reus,5559.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,8,Borussia Dortmund,180,"['7f9d4821-446a-4a29-b7c7-07a743ddeffe', 'e1b8c9ae-efb8-4c96-816d-1ee85cb7e220']",18,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:18.682,Pass,True
,,,,,,,,,,,,,,,,1.109198,,,,,,,,,,,,,,,0c0d1218-aae1-4412-a81f-fb4badc716d4,91,,,"[68.9, 13.8]",3890367,1,,,,,2.0188203,,Right Foot,,,,"[62.7, 26.7]",,Ground Pass,,14.312582,,,,,İlkay Gündoğan,10287.0,,,,,,1,Regular Play,Marco Reus,5559.0,Left Wing,8,Borussia Dortmund,180,['317851c6-577e-46fe-ad60-472241a2b6db'],19,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:19.931,Pass,
,,,,,,,,,,,,,,,,2.045749,,,,,,,,,,,,,,,3b29d1c0-b8ba-4529-83a0-8fa9a1e3dd28,95,,,"[65.1, 29.0]",3890367,1,,,,,1.5467046,,Right Foot,,,,"[65.9, 62.2]",,Low Pass,,33.209637,,,,,Matthias Ginter,8808.0,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Center Midfield,8,Borussia Dortmund,180,"['54a0e903-b95c-4328-8628-76e4bd2fcfdd', '61ea5a14-1e94-4698-b883-72361f9283d3']",21,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:21.688,Pass,True
,,,,,,,,,,,,,,,,0.56208,,,,,,,,,,,,,,,32670d77-da03-4cf6-9847-3c53293bca1b,98,,,"[72.1, 68.6]",3890367,1,,,,,-2.1505857,,Right Foot,,,,"[64.7, 57.3]",,Ground Pass,,13.507405,,,,,İlkay Gündoğan,10287.0,,,,,,1,Regular Play,Matthias Ginter,8808.0,Right Back,8,Borussia Dortmund,180,['6338c95f-6568-4fef-a1fc-e2735c379f81'],26,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:26.050,Pass,
,,,,,,,,,,,,,,,,0.780684,,,,,,,,,,,,,,,7e081787-9e55-42d3-b4f8-c080e378910b,102,,,"[67.4, 60.0]",3890367,1,,,,,-0.09678405,,Right Foot,,,,"[77.7, 59.0]",,Ground Pass,,10.34843,,,Incomplete,,Henrikh Mkhitaryan,3275.0,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Center Midfield,8,Borussia Dortmund,180,"['0e7bee6a-13bf-4046-b682-04cfbaaadbe5', '9d203959-a277-48ea-85ae-d3395f0c15b7', 'a6be8ac6-d283-427e-8368-e2bcd9a70edf']",27,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:27.726,Pass,True
,,,,,,,,,,,,,,,,1.481329,,,,,,,,,,,,,,,aa1afc44-cc9c-451f-818f-c9c6830efc3e,105,,,"[91.0, 80.0]",3890367,1,,,,,-2.5204759,,,,,,"[80.1, 72.2]",,Low Pass,,13.4033575,,,,,Julian Weigl,8816.0,,,,,Throw-in,1,From Throw In,Matthias Ginter,8808.0,Right Back,9,Borussia Dortmund,180,['e7acad80-93ee-4cfe-a063-de46d4a9a28a'],39,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:39.621,Pass,
,,,,,,,,,,,,,,,,3.380691,,,,,,,,,,,,,,,dd433814-58ee-4188-b5f1-4aa6bb4d5500,109,,,"[72.1, 66.7]",3890367,1,,,,,2.791601,,Right Foot,,,,"[45.8, 76.3]",,Ground Pass,,27.997322,,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Center Defensive Midfield,9,Borussia Dortmund,180,"['1eb8251d-7599-4f65-bdd4-71717a634fb3', '437fba5c-62a0-48ac-9bd8-b06dfd6f7599']",43,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:43.041,Pass,True
,,,,,,,,,,,,,,,,2.338279,,,,,,,,,,,,,,,7c8d9779-5e3d-424f-a549-51bebf473f0c,111,,,"[44.6, 75.4]",3890367,1,,,,,-2.3778362,,Left Foot,,,,"[21.0, 52.8]",,Ground Pass,,32.675983,,,,,Roman Bürki,8225.0,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,9,Borussia Dortmund,180,['d83c5c5f-3de9-4b58-b11d-f18406bd865d'],46,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:46.422,Pass,
,,,,,,,,,,,,,,,,1.777116,,,,,,,,,,,,,,,0b1b3043-2e90-4918-a741-ad05b8829c9d,114,,,"[20.6, 46.1]",3890367,1,,,,,-1.3132701,,Right Foot,,,,"[27.0, 21.8]",,Ground Pass,,25.12867,,,,,Mats Hummels,5572.0,,,,,,1,From Throw In,Roman Bürki,8225.0,Goalkeeper,9,Borussia Dortmund,180,['3e290b15-2d9e-4491-80dd-3cf56accbc64'],52,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:52.888,Pass,
,,,,,,,,,,,,,,,,1.647811,,,,,,,,,,,,,,,ef4c029b-fef4-4fd5-b364-ad33d5ec2b17,117,,,"[32.4, 19.2]",3890367,1,,,,,-0.30380794,,Right Foot,,,,"[69.4, 7.6]",,Ground Pass,,38.775764,,,,,Shinji Kagawa,5684.0,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,9,Borussia Dortmund,180,['48294882-ce1b-4113-9f6c-b5983dc028cd'],57,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:57.503,Pass,
