50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.080254,,,,,,,,,,,,,e208c592-c8df-4d3a-b23f-4d1e10f5b108,16,,"[21.5, 71.7]",3890286,0,,,,-1.0236429,,Right Foot,,,"[26.8, 63.0]",,Ground Pass,,10.187247,,,Albin Ekdal,5624.0,,,,,,1,From Kick Off,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,2,Hamburger SV,171,['c1613394-f393-48d1-a6d6-12198083591a'],13,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:13.854,Pass,
,,,,,,,,,,,,,,,,2.757275,,,,,,,,,,,,,6b9c64b0-02a5-491e-93f0-075ba36584a7,20,,"[33.1, 73.6]",3890286,0,,,,-0.24910235,,Right Foot,,,"[78.7, 62.0]",,High Pass,,47.05231,Pass Offside,,Pierre-Michel Lasogga,8895.0,,,,,,1,From Kick Off,Albin Ekdal,5624.0,Right Defensive Midfield,2,Hamburger SV,171,"['62a0165c-5323-4df6-a74e-647c518e4b0a', '84a7cf80-a426-4df9-a791-fe1e4ef81eca']",16,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:16.688,Pass,True
,,,,,,,,,,,,,,,,1.560192,,,,,,,,,,,,,2598471c-16d0-4b48-a933-2f17c51d3f6c,22,,"[39.5, 56.4]",3890286,0,,,,-1.5332417,,Right Foot,,,"[40.8, 21.8]",,Ground Pass,,34.624413,,,Roel Brouwers,400654.0,,,,,Free Kick,1,From Free Kick,Martin Stranzl,20499.0,Right Center Back,3,Borussia Mönchengladbach,185,['56cf035d-c897-400e-aaf6-a492f49a3f01'],35,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:35.122,Pass,
,,,,,,,,,,,,,,,,1.76117,,,,,,,,,,,,,d3dfdece-2458-48f9-89d9-3ec8f1994c12,25,,"[40.8, 21.8]",3890286,0,,,,1.4326446,,Right Foot,,,"[46.0, 59.2]",,Ground Pass,,37.759766,,,Martin Stranzl,20499.0,,,,,,1,From Free Kick,Roel Brouwers,400654.0,Left Center Back,3,Borussia Mönchengladbach,185,['89e69462-bad1-4d1a-9480-9384b7e79618'],39,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:39.539,Pass,
,,,,,,,,,,,,,,,,1.842881,,,,,,,,,,,,,82409255-d8a0-4c00-a2cf-d424c0200479,28,,"[46.0, 59.2]",3890286,0,,,,-1.7513691,,Right Foot,,,"[39.3, 22.5]",,Ground Pass,,37.30657,,,Roel Brouwers,400654.0,,,,,,1,From Free Kick,Martin Stranzl,20499.0,Right Center Back,3,Borussia Mönchengladbach,185,['33196d25-63fc-4b28-9fd9-0fcd77094a3a'],42,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:42.327,Pass,
,,,,,,,,,,,,,,,,1.067496,,,,,,,,,,,,,3d929f45-9440-4c7c-9b39-fa0ed37d877b,33,,"[41.4, 25.9]",3890286,0,,,,0.3997811,,Right Foot,,,"[62.7, 34.9]",,Ground Pass,,23.123365,Incomplete,,Raffael Caetano de Araújo,8810.0,,,,,,1,From Free Kick,Roel Brouwers,400654.0,Left Center Back,3,Borussia Mönchengladbach,185,"['5760c6fe-ae46-4c61-9036-ce51d8cdf101', 'd2d069f3-6e25-45e1-aae9-b62317f24727']",44,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:44.250,Pass,
,,,,,,,,,,,,,,,,0.993761,,,,,,,,,,,,,14354ec1-1f9d-4076-85d1-0a3a59f2a9c8,37,,"[63.0, 40.7]",3890286,0,,,,-0.8060442,,Right Foot,,,"[79.6, 23.4]",,Ground Pass,,23.97603,,,Pierre-Michel Lasogga,8895.0,,,,,,1,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,4,Hamburger SV,171,['ac6c69f8-21ca-46c3-83dc-509d8d234785'],46,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:46.618,Pass,
,,,,,,,,,,,,,,,,1.397413,,,,,,,,,,,,,5d3febde-cba8-4f27-a014-c1cbbe29ad4b,40,,"[79.6, 23.4]",3890286,0,,,,1.4486011,,Right Foot,,,"[80.3, 29.1]",,Ground Pass,,5.7428217,,,Ivo Iličević,24740.0,,,,,,1,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,4,Hamburger SV,171,['f997d618-165b-4079-9745-65f33d9f3179'],47,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:47.692,Pass,
,,,,,,,,,,,,,,,,0.723169,,,,,,,,,,,,,ab873515-df39-4a19-a9f5-ce401fe2b7fd,44,,"[72.8, 12.9]",3890286,0,,,,1.4227644,,Right Foot,,,"[74.5, 24.3]",,Ground Pass,,11.526057,,,Lewis Harry Holtby,8891.0,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Wing,4,Hamburger SV,171,['8fa30469-6408-44e2-8add-6744967e5450'],51,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:51.883,Pass,
,,,,,,,,,,,,,,,,1.087996,,,,,,,,,,,,,281e86fd-16b5-4ce4-b518-d281065fd449,47,,"[74.7, 23.7]",3890286,0,,,,-1.4085975,,Left Foot,,,"[77.4, 7.2]",,Ground Pass,,16.71945,,,Matthias Ostrzolek,8547.0,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,4,Hamburger SV,171,['c854f3f4-583d-4e60-8f33-5f983ec02892'],52,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:52.606,Pass,
,,,,,,,,,,,,,,,,1.222649,,,,,,,,,,,,,d1b4e1f2-dfd7-4d3e-bc72-decc7b79b61d,50,,"[77.4, 7.2]",3890286,0,,,,2.6281328,,Left Foot,,,"[64.1, 14.7]",,Ground Pass,,15.268923,,,Ivo Iličević,24740.0,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,4,Hamburger SV,171,['30be52ea-df1b-4652-b466-5386cbf33f40'],54,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:54.439,Pass,
,,,,,,,,,,,,,,,,0.726341,,,,,,,,,,,,,e7f7ef41-4caf-486d-bc11-44c3f5c8e7b3,54,,"[61.5, 11.7]",3890286,0,,,,1.7137538,,Right Foot,,,"[59.6, 24.9]",,Ground Pass,,13.336041,,,Albin Ekdal,5624.0,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Wing,4,Hamburger SV,171,"['bd7e8dbe-7240-4e04-9ec0-2adc2d432de4', 'f0f11f9d-945a-4d2f-b6b6-19ee544b487c']",56,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:56.278,Pass,True
,,,,,,,,,,,,,,,,1.475519,,,,,,,,,,,,,1da52232-61b0-4019-bd27-b952e0c0a855,56,,"[59.6, 24.9]",3890286,0,,,,-2.9938672,,Right Foot,,,"[42.8, 22.4]",,Ground Pass,,16.984993,,,Gojko Kačar,9407.0,,,,,,1,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,4,Hamburger SV,171,['f1816fa0-c5cf-4436-b32b-37d2263f636d'],57,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:57.005,Pass,
,,,,,,,,,,,,,,,,1.342595,,,,,,,,,,,,,d08b65c0-304a-4f62-b082-e296c8c3c8c3,59,,"[37.7, 29.1]",3890286,1,,,,1.5371013,,Right Foot,,,"[38.6, 55.8]",,Ground Pass,,26.715164,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,Regular Play,Gojko Kačar,9407.0,Left Center Back,4,Hamburger SV,171,['2537a502-7424-4ad3-9ce6-505f32c2dd2b'],0,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:00.557,Pass,
,,,,,,,,,,,,,,,,2.747634,,,,,,,,,,,,,004ade6a-2b10-4fb8-b348-be91235b59a7,62,,"[38.6, 55.8]",3890286,1,,,,-1.5584513,,Right Foot,,,"[39.0, 23.4]",,Ground Pass,,32.40247,,,Gojko Kačar,9407.0,,,,,,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,4,Hamburger SV,171,['ebd75623-4706-4b5f-acf6-7772059ec8d9'],4,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:04.094,Pass,
,,,,,,,,,,,,,,,,1.499888,,,,,,,,,,,,,7389aa30-e153-419f-bbef-77acd6d6b499,64,,"[39.0, 23.4]",3890286,1,,,,-1.1879778,,Right Foot,,,"[45.0, 8.5]",,Ground Pass,,16.062689,,,Matthias Ostrzolek,8547.0,,,,,,1,Regular Play,Gojko Kačar,9407.0,Left Center Back,4,Hamburger SV,171,['32bd339b-2d25-4c5f-ae41-c081b8b522e9'],6,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:06.842,Pass,
,,,,,,,,,,,,,,,,2.388033,,,,,,,,,,,,,dfbe3aae-c832-4316-abe1-9e6963bee8f0,67,,"[45.0, 10.9]",3890286,1,,,,1.9751078,,Left Foot,,,"[27.2, 52.5]",,Ground Pass,,45.248203,,,Johan Danon Djourou-Gbadjere,6359.0,,True,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,4,Hamburger SV,171,['4eb14ad5-aa85-4fe0-a8d9-ef5c2c4bd5dd'],9,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:09.886,Pass,
,,,,,,,,,,,,,,,,1.845427,,,,,,,,,,,,,daeec144-2091-461b-8e8e-6a7e0199bf63,70,,"[27.7, 58.2]",3890286,1,,,,1.000649,,Right Foot,,,"[38.6, 75.2]",,Ground Pass,,20.194305,,,Dennis Diekmeier,8316.0,,,,,,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,4,Hamburger SV,171,['c02c8542-93a5-423d-bdc5-f890fe00c5c5'],14,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:14.175,Pass,
,,,,,,,,,,,,,,,,1.695722,,,,,,,,,,,,,a63cd905-743e-4178-aafd-25f4c81b6dac,73,,"[41.5, 75.2]",3890286,1,,,,-2.3127437,,Right Foot,,,"[31.6, 64.4]",,Ground Pass,,14.650939,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,Regular Play,Dennis Diekmeier,8316.0,Right Back,4,Hamburger SV,171,['ec10ac30-4bd9-4b07-ae7f-7447b4ed6233'],17,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:17.152,Pass,
,,,,,,,,,,,,,,,,2.445494,,,,,,,,,,,,,81fe83a6-e917-4683-b72c-09bf827c88b4,76,,"[33.1, 57.7]",3890286,1,,,,-1.5652254,,Right Foot,,,"[33.3, 21.8]",,Ground Pass,,35.90056,,,Gojko Kačar,9407.0,,,,,,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,4,Hamburger SV,171,['59f6ce09-5096-4007-9067-f7687551ad28'],21,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:21.061,Pass,
,,,,,,,,,,,,,,,,0.913926,,,,,,,,,,,,,e0345655-989f-4fdb-93c7-aaed4b79caf3,79,,"[32.6, 19.2]",3890286,1,,,,-1.1726288,,Left Foot,,,"[37.9, 6.6]",,Ground Pass,,13.669309,,,Matthias Ostrzolek,8547.0,,,,,,1,Regular Play,Gojko Kačar,9407.0,Left Center Back,4,Hamburger SV,171,['d690ad86-9602-418c-93c7-6c38ffef491a'],26,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:26.050,Pass,
,,,,,,,,,,,,,,,,3.525865,,,,,,,,,,,,,7471d7d1-0b75-4b88-a374-be73eba5f07f,82,,"[37.9, 6.6]",3890286,1,,,,2.557957,,Left Foot,,,"[22.0, 17.1]",,Ground Pass,,19.054132,,,Gojko Kačar,9407.0,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,4,Hamburger SV,171,['3e5707e0-6956-49a2-a9ff-69d0ac2e762c'],28,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:28.073,Pass,
,,,,,,,,,,,,,,,,2.818666,,,,,,,,,,,,,979712ba-021c-4cd3-8a8d-b6e6e14339f6,85,,"[21.8, 28.7]",3890286,1,,,,1.4625257,,Right Foot,,,"[25.8, 65.5]",,Ground Pass,,37.016754,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,Regular Play,Gojko Kačar,9407.0,Left Center Back,4,Hamburger SV,171,['edf0676e-7d3f-4835-acd0-71924d12e3a8'],34,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:34.477,Pass,
,,,,,,,,,,,,,,,,4.928643,,,,,,,,,,,,,039ce97b-1231-489f-925e-1936fd4d00db,88,,"[36.0, 69.6]",3890286,1,,,,-0.21635592,,Right Foot,,,"[104.7, 54.5]",,High Pass,,70.33989,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,4,Hamburger SV,171,"['2239bf5f-53fe-4206-aeff-b5b4a2952427', '31547271-5add-4254-a79d-edc5783ffde1']",38,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:38.417,Pass,
,,,,,,,,,,,,,,,,1.207687,,,,,,,,,,,,,2239bf5f-53fe-4206-aeff-b5b4a2952427,91,,"[15.4, 25.6]",3890286,1,,,,2.372236,,Right Foot,,,"[5.9, 34.8]",,Ground Pass,,13.224598,,,Yann Sommer,5550.0,,,,,Recovery,1,Regular Play,Roel Brouwers,400654.0,Left Center Back,5,Borussia Mönchengladbach,185,"['039ce97b-1231-489f-925e-1936fd4d00db', '945fd7f1-6ea1-43da-95d8-463a16a75313', 'a769b11b-18d4-467c-9313-03194c3314be']",43,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:43.345,Pass,True
,,,,,,,,,,,,,,,,1.208074,,,,,,,,,,,,,fe97de2f-dd34-4eea-b088-7cb071984661,95,,"[5.0, 35.2]",3890286,1,,,,-1.3863152,,Right Foot,,,"[8.9, 14.3]",,Ground Pass,,21.260761,,,Roel Brouwers,400654.0,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,5,Borussia Mönchengladbach,185,"['544ba5bb-7448-4dd8-a1e1-c749df7f5d68', 'd90d7eff-c124-4102-ac23-8970e6c48e07']",44,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:44.673,Pass,True
,,,,,,,,,,,,,,,,1.571668,,,,,,,,,,,,,8fa11b92-6bf7-4562-b622-45008ef68f5a,103,,"[117.1, 71.2]",3890286,1,,,,-1.82812,,Left Foot,,,"[114.1, 59.8]",,Ground Pass,,11.78813,,,Aaron Hunt,8308.0,,,,,,1,Regular Play,Nicolai Müller,8302.0,Right Wing,5,Borussia Mönchengladbach,185,['dca5ac75-463a-4745-9a09-56c8e3b48680'],48,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:48.600,Pass,
,,,,,,,,,,,,,,,,0.677764,,,,,,,,,,,,,a3b3723c-0002-4f32-a975-301625a62956,106,,"[115.7, 58.3]",3890286,1,,,,-1.604874,,Right Foot,True,,"[115.1, 40.7]",,Ground Pass,,17.610224,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,1,Regular Play,Aaron Hunt,8308.0,Center Attacking Midfield,5,Borussia Mönchengladbach,185,"['18a11993-d84e-4c71-bf18-1819b8aa9a8b', 'c11f8051-cd5b-40aa-aa33-db0deb82165b']",50,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:50.939,Pass,
,,,,,,,,,,,,,,,,1.559999,,,,,,,,,,,,,7486563b-89b4-4aba-9d27-0a0d8e3b483c,110,,"[7.5, 37.6]",3890286,2,True,,,-0.13026255,,Keeper Arm,,,"[30.4, 34.6]",,Ground Pass,,23.09567,,,Roel Brouwers,400654.0,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,5,Borussia Mönchengladbach,185,['89ab0de5-df03-4eda-bcd1-a4914220eba2'],7,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:07.023,Pass,
,,,,,,,,,,,,,,,,1.857895,,,,,,,,,,,,,3cb7ad12-bef5-4346-b506-8a9463270076,112,,"[30.4, 34.6]",3890286,2,,,,1.3734008,,Right Foot,,,"[35.7, 61.1]",,Ground Pass,,27.024803,,,Martin Stranzl,20499.0,,,,,,1,Regular Play,Roel Brouwers,400654.0,Left Center Back,5,Borussia Mönchengladbach,185,['3d3e1daf-b825-4cc9-a3cc-a65735bff726'],11,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:11.030,Pass,
,,,,,,,,,,,,,,,,1.420783,,,,,,,,,,,,,279a1fa8-1043-4e30-9efe-012f2b6bd975,115,,"[41.2, 64.0]",3890286,2,,,,0.41947746,,Right Foot,,,"[63.4, 73.9]",,Ground Pass,,24.307405,,,Julian Korb,8545.0,,,,,,1,Regular Play,Martin Stranzl,20499.0,Right Center Back,5,Borussia Mönchengladbach,185,['24464fe8-0ab2-4fa7-90de-906a699baa8c'],14,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:14.126,Pass,
,,,,,,,,,,,,,,,,0.766425,,,,,,,,,,,,,23675ea0-d0c0-4af4-9590-16c9705668ba,119,,"[64.6, 74.3]",3890286,2,,,,-0.9349579,,Right Foot,,,"[70.8, 65.9]",,Ground Pass,,10.440307,,,Lars Edi Stindl,8806.0,,,,,,1,Regular Play,Julian Korb,8545.0,Right Back,5,Borussia Mönchengladbach,185,"['1584797b-5991-467a-a35a-5e7f6190ec2b', '7b8b2b78-a7c7-496d-bfc0-be96472fb680']",16,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:16.020,Pass,True
