50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.500903,,,,,,,,,,,,,00ecb4b9-0a9b-4215-9a42-cf4aa55b9c6f,17,,"[41.7, 73.0]",3890474,0,,,,,-2.29261,,Right Foot,,,"[29.2, 58.8]",,Ground Pass,,18.91798,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,From Kick Off,Márcio Rafael Ferreira de Souza,8209.0,Right Back,2,Bayern Munich,169,['827aa82d-d98d-4298-8e0a-68846d715f21'],9,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:09.653,Pass,
,,,,,,,,,,,,,,,,1.422987,,,,,,,,,,,,,e0317a69-395d-4ba1-940c-c387250190ad,20,,"[29.7, 59.0]",3890474,0,,,,,-1.8099465,,Right Foot,,,"[22.8, 30.7]",,Ground Pass,,29.129023,,,,David Olatukunbo Alaba,8220.0,,,,,,1,From Kick Off,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,2,Bayern Munich,169,['026173ed-7381-44ef-a69a-7de62eaf145a'],12,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:12.750,Pass,
,,,,,,,,,,,,,,,,1.548093,,,,,,,,,,,,,44c7e410-f7cf-40cf-b16c-0ea0de7a465d,23,,"[23.9, 28.4]",3890474,0,,,,,1.6284248,,Left Foot,,,"[22.4, 54.4]",,Ground Pass,,26.043234,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,From Kick Off,David Olatukunbo Alaba,8220.0,Left Center Back,2,Bayern Munich,169,['bc2808e7-bf78-4490-aac0-5089af604c9b'],14,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:14.215,Pass,
,,,,,,,,,,,,,,,,1.615027,,,,,,,,,,,,,86d67ba5-2909-4b85-85d0-c30d071a72d4,26,,"[35.2, 58.6]",3890474,0,,,,,1.1737169,,Right Foot,,,"[43.0, 77.2]",,Ground Pass,,20.169283,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,1,From Kick Off,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,2,Bayern Munich,169,['ccaa8d5f-3b47-4535-88fc-d3d9e03dce8a'],19,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:19.067,Pass,
,,,,,,,,,,,,,,,,1.501166,,,,,,,,,,,,,4dd53c7f-37a0-4000-b20d-36d8a99c2e4b,30,,"[42.8, 75.6]",3890474,0,,,,,-2.3519027,,Right Foot,,,"[31.2, 63.9]",,Ground Pass,,16.47574,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,From Kick Off,Márcio Rafael Ferreira de Souza,8209.0,Right Back,2,Bayern Munich,169,"['14328d04-9537-423a-8dbd-9396a0e77a48', '61e94d28-7b6a-4deb-b530-6489f3b39035']",21,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:21.476,Pass,True
,,,,,,,,,,,,,,,,2.127225,,,,,,,,,,,,,4a5f545c-4aab-4b99-9cac-93d670e05fdf,34,,"[29.5, 62.1]",3890474,0,,,,,-2.4812527,,Right Foot,,,"[9.8, 46.8]",,Ground Pass,,24.943537,,,,Manuel Neuer,5570.0,,,,,,1,From Kick Off,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,2,Bayern Munich,169,"['43011675-ea8a-4211-955c-406e1a7544ad', '6a3b6441-f551-41fb-8166-1db65f43bc1b']",23,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:23.582,Pass,True
,,,,,,,,,,,,,,,,2.147814,,,,,,,,,,,,,ce55e432-e2b8-499b-8941-64aec912adba,37,,"[15.1, 46.2]",3890474,0,,,,,-0.5198086,,Right Foot,,,"[47.6, 27.6]",,High Pass,,37.446095,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Kick Off,Manuel Neuer,5570.0,Goalkeeper,2,Bayern Munich,169,['74511fdb-5724-4365-826e-18d451cb0a5b'],35,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:35.101,Pass,
,,,,,,,,,,,,,,,,2.139484,,,,,,,,,,,,,8c095e3e-6c52-4a5a-8d9b-72223ff29669,39,,"[47.2, 25.8]",3890474,0,,,,True,0.11773258,,,,,"[65.8, 28.0]",,High Pass,,18.729656,,Incomplete,,Franck Bilal Ribéry,8223.0,,,,,,1,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,2,Bayern Munich,169,"['5b3a522c-d0db-48fd-bcc5-37307e2eccbf', '7f4bf795-a234-465c-b776-a0b0e5838a7b', 'a3d5b962-a9c0-4963-b1ab-92b53b6aab92']",37,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:37.251,Pass,True
,,,,,,,,,,,,,,,,1.801917,,,,,,,,,,,,,a3d5b962-a9c0-4963-b1ab-92b53b6aab92,43,,"[54.3, 52.1]",3890474,0,,,,True,-0.9624713,,,,,"[66.0, 35.3]",,High Pass,,20.472664,,Incomplete,,Jairo Samperio Bustara,6925.0,,,,,Recovery,1,From Kick Off,Leon Aderemi Balogun,5467.0,Right Center Back,2,Bayern Munich,169,"['343c9137-658a-496e-86a7-9fd3569cc1a8', '7dbe4c06-e189-4e84-8df6-b0c1f1d9b97f', '8c095e3e-6c52-4a5a-8d9b-72223ff29669', 'aa7ba45e-5806-4a4c-83c4-6a8128106baf']",39,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:39.391,Pass,True
,,,,,,,,,,,,,,,,1.547417,,,,,,,,,,,,,dcc97ef7-dc94-4626-b0ae-1c71eca3e854,48,,"[59.8, 48.2]",3890474,0,,,,,1.6820667,,Left Foot,,,"[57.8, 66.1]",,Low Pass,,18.011385,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,2,Bayern Munich,169,['4ed8c8e3-18e7-4be1-9072-60b54d2724f6'],42,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:42.453,Pass,
,,,,,,,,,,,,,,,,0.940093,,,,,,,,,,,,,ea65ba1f-6767-4da4-8f3e-f92d51e70725,51,,"[64.5, 69.4]",3890474,0,,,,,0.9272952,,Left Foot,,,"[70.5, 77.4]",,Ground Pass,,10.0,,,,Kingsley Coman,8217.0,,,,,,1,From Kick Off,Márcio Rafael Ferreira de Souza,8209.0,Right Back,2,Bayern Munich,169,['39de2d98-3c6e-403b-a184-aa5a268b100a'],45,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:45.210,Pass,
,,,,,,,,,,,,,,,,1.518402,,,,,,,,,,,,,713e552c-44ac-40a8-8208-8be519c025b6,55,,"[65.8, 76.5]",3890474,0,,,,,-2.4295092,,Left Foot,,,"[46.8, 60.1]",,Ground Pass,,25.099005,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,From Kick Off,Kingsley Coman,8217.0,Right Midfield,2,Bayern Munich,169,"['49d96c65-1e44-46df-9b99-ef61b20a3209', '90d1c091-a04e-4db3-85ea-be8d3ccfbbf9']",46,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:46.996,Pass,True
,,,,,,,,,,,,,,,,0.987318,,,,,,,,,,,,,35ddc88e-0d60-44e5-b1a8-4e5f97fc204c,58,,"[44.1, 58.1]",3890474,0,,,,,-1.8290485,,Right Foot,,,"[39.9, 42.2]",,Ground Pass,,16.445364,,,,David Olatukunbo Alaba,8220.0,,,,,,1,From Kick Off,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,2,Bayern Munich,169,['ec7baf90-4e13-4481-bf55-94f118947a75'],49,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:49.692,Pass,
,,,,,,,,,,,,,,,,1.160495,,,,,,,,,,,,,346947f1-c273-4f5d-b5ff-a49baaa6b27f,62,,"[37.2, 43.5]",3890474,0,,,,,-1.3748977,,Left Foot,,,"[42.3, 17.8]",,Ground Pass,,26.201145,,,,Juan Bernat Velasco,15651.0,,,,,,1,From Kick Off,David Olatukunbo Alaba,8220.0,Left Center Back,2,Bayern Munich,169,['c9094129-a1c2-4ac2-a22f-b69c01b32322'],52,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:52.130,Pass,
,,,,,,,,,,,,,,,,1.521699,,,,,,,,,,,,,08cd696b-7d8e-45fa-9649-73285e6d7ea3,65,,"[42.8, 26.7]",3890474,0,,,,,1.8059473,,Left Foot,,,"[35.9, 55.5]",,Ground Pass,,29.61503,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,From Kick Off,Juan Bernat Velasco,15651.0,Left Back,2,Bayern Munich,169,['946e7f45-3f97-473b-b672-d1aa3f70a477'],54,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:54.887,Pass,
,,,,,,,,,,,,,,,,2.480778,,,,,,,,,,,,,9deb69a0-d120-4d01-bdd7-5ebd7641857a,67,,"[35.9, 56.1]",3890474,0,,,,,-2.694672,,Right Foot,,,"[14.2, 45.7]",,Ground Pass,,24.063457,,,,Manuel Neuer,5570.0,,,,,,1,From Kick Off,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,2,Bayern Munich,169,['15e7b6a2-bbb9-4547-90fb-16d799ed0427'],56,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:56.409,Pass,
,,,,,,,,,,,,,,,,1.115918,,,,,,,,,,,,,ecb854e2-a3bd-4e5f-8fa1-497c37737d1e,70,,"[13.7, 47.1]",3890474,1,,,,,1.1763657,,Right Foot,,,"[21.9, 66.8]",,Ground Pass,,21.338463,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,From Kick Off,Manuel Neuer,5570.0,Goalkeeper,2,Bayern Munich,169,['250adcbc-52a4-4dd3-9362-a002eabc3095'],1,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:01.195,Pass,
,,,,,,,,,,,,,,,,1.271125,,,,,,,,,,,,,0bdc728f-59e9-4093-a918-780f034a0f29,73,,"[23.3, 66.3]",3890474,1,,,,,-1.7190775,,Right Foot,,,"[19.7, 42.2]",,Ground Pass,,24.367395,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Kick Off,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,2,Bayern Munich,169,['1319011b-f767-4b2a-a243-3c1eb6f61413'],4,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:04.806,Pass,
,,,,,,,,,,,,,,,,1.23413,,,,,,,,,,,,,946886db-a0df-49c0-bddb-bf652ce4f209,76,,"[20.4, 41.1]",3890474,1,,,,,0.0,,Right Foot,,,"[35.0, 41.1]",,Ground Pass,,14.6,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,2,Bayern Munich,169,['387ed04c-0dee-4d66-b963-88c234de772e'],6,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:06.854,Pass,
,,,,,,,,,,,,,,,,1.312808,,,,,,,,,,,,,432c960f-7fd2-47af-80cd-71386e377807,79,,"[35.0, 40.6]",3890474,1,,,,,1.5707964,,Right Foot,,,"[35.0, 55.0]",,Ground Pass,,14.4,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,1,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,2,Bayern Munich,169,"['5b673a0e-2649-42e4-a2fb-3b7101c438e9', 'e59ff994-ba82-46b2-8c98-1408a1096d08']",8,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:08.088,Pass,True
,,,,,,,,,,,,,,,,1.596511,,,,,,,,,,,,,9324a322-2453-47b3-adc4-2409501e4cf4,86,,"[28.4, 53.0]",3890474,1,,,,,1.2022051,,Right Foot,,,"[35.7, 71.9]",,Ground Pass,,20.2608,,,,Medhi Amine El Mouttaqi Benatia,5244.0,,,,,,1,From Kick Off,Márcio Rafael Ferreira de Souza,8209.0,Right Back,2,Bayern Munich,169,['cb37cbe1-b65d-4a3a-b8a0-c47efef89e28'],12,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:12.056,Pass,
,,,,,,,,,,,,,,,,2.030993,,,,,,,,,,,,,7e4d93fe-565c-43ae-b48a-cf9c45b7eea8,89,,"[49.6, 74.3]",3890474,1,,,,,-0.21370733,,Right Foot,,,"[73.1, 69.2]",,High Pass,,24.047037,,Incomplete,,Robert Lewandowski,5668.0,,,,,,1,From Kick Off,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,2,Bayern Munich,169,"['34f803ac-9df7-4692-8c93-ddce21e6ac1b', 'd201c7aa-e3ec-433e-8fa3-90e639cb80db']",17,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:17.189,Pass,
,,,,,,,,,,,,,,,,2.257919,,,,,,,,,,,,,d201c7aa-e3ec-433e-8fa3-90e639cb80db,91,,"[47.0, 10.9]",3890474,1,,,,,0.7794102,,Head,,,"[63.8, 27.5]",,High Pass,,23.61779,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Alexander Hack,15847.0,Left Center Back,2,Bayern Munich,169,"['3ffb2b16-a49d-429c-a460-9f03c9e9ee09', '7e4d93fe-565c-43ae-b48a-cf9c45b7eea8']",19,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:19.220,Pass,
,,,,,,,,,,,,,,,,1.97398,,,,,,,,,,,,,0dcdf109-63eb-4f7d-b658-932c565d42b9,94,,"[54.7, 46.6]",3890474,1,,,,,-1.4227644,,Left Foot,,,"[58.1, 23.8]",,Ground Pass,,23.052114,,,,Juan Bernat Velasco,15651.0,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,2,Bayern Munich,169,['737ce163-0fe3-4cb9-85e1-1ba4ec85cd64'],22,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:22.323,Pass,
,,,,,,,,,,,,,,,,1.367051,,,,,,,,,,,,,6274f1af-a6c5-40a3-bf52-c7e5b8a0f60a,97,,"[57.8, 21.6]",3890474,1,,,,,-0.844154,,Left Foot,,,"[72.2, 5.4]",,Ground Pass,,21.67487,,,,Franck Bilal Ribéry,8223.0,,,,,,1,From Kick Off,Juan Bernat Velasco,15651.0,Left Back,2,Bayern Munich,169,['fb5fcf93-f1e3-4082-8821-87a9fbfc58a8'],26,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:26.019,Pass,
,,,,,,,,,,,,,,,,1.015972,,,,,,,,,,,,,5f28ca77-de5e-408f-a1c0-eccd17f67207,100,,"[65.1, 7.2]",3890474,1,,,,,2.1934671,,Right Foot,,,"[56.7, 18.9]",,Ground Pass,,14.403125,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Kick Off,Franck Bilal Ribéry,8223.0,Left Midfield,2,Bayern Munich,169,['d558bfe4-d157-46d5-980e-8a3eaf05716c'],28,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:28.856,Pass,
,,,,,,,,,,,,,,,,2.464362,,,,,,,,,,,,,3da78d4e-2ed9-42d0-b7be-ab60f6edf056,104,,"[56.9, 25.1]",3890474,1,,,,,0.92289877,,Right Foot,,,"[87.1, 65.0]",,High Pass,,50.040485,,Incomplete,,Kingsley Coman,8217.0,,,,,,1,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,2,Bayern Munich,169,"['68aa7061-dec7-4c46-8112-5e3d98882f17', '9a57df08-5270-4fc6-8061-fe80a06ce7cd']",31,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:31.696,Pass,
,,,,,,,,,,True,,,,,,1.441232,,,,,,,,,,,,,68aa7061-dec7-4c46-8112-5e3d98882f17,106,,"[33.0, 15.1]",3890474,1,,,,,0.18776195,,Head,,,"[53.0, 18.9]",,High Pass,,20.3578,,,,Jairo Samperio Bustara,6925.0,,,,,Interception,1,Regular Play,Gaëtan Bussmann,18399.0,Left Wing Back,3,FSV Mainz 05,177,"['3da78d4e-2ed9-42d0-b7be-ab60f6edf056', 'f0064d55-7ea4-4007-b757-912ca67e815b']",34,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:34.160,Pass,
,,,,,,,,,,,,,,,,0.708577,,,,,,,,,,,,,66912379-217b-4632-bee8-a947f712ade3,110,,"[51.2, 12.4]",3890474,1,,,,,2.426144,,Right Foot,,,"[42.8, 19.7]",,Ground Pass,,11.128792,,,,Fabian Frei,8561.0,,,,,,1,Regular Play,Jairo Samperio Bustara,6925.0,Left Attacking Midfield,3,FSV Mainz 05,177,['f232ab39-bb9d-4906-826a-2591734bb19e'],37,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:37.364,Pass,
,,,,,,,,,,,,,,,,2.01514,,,,,,,,,,,,,971dc56d-274a-445d-8a3c-34531ad443c5,112,,"[42.6, 17.1]",3890474,1,,,,,-0.60838485,,Right Foot,,,"[62.7, 3.1]",,High Pass,,24.495102,,,,Gaëtan Bussmann,18399.0,,,,,,1,Regular Play,Fabian Frei,8561.0,Left Defensive Midfield,3,FSV Mainz 05,177,['94c89cf8-356d-4b57-a2dc-9ff2526eaa18'],38,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:38.073,Pass,
,,,,,,,,,,,,,,,,1.541006,,,,,,,,,,,,,74950c72-a681-48cd-9f81-472ad7fbf80c,114,,"[62.0, 2.2]",3890474,1,,,,,0.7114591,,Left Foot,,,"[73.6, 12.2]",,Low Pass,,15.3153515,,,,Yunus Mallı,8679.0,,,,,,1,Regular Play,Gaëtan Bussmann,18399.0,Left Wing Back,3,FSV Mainz 05,177,['e172f055-aa4e-471a-a017-69810275f509'],40,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:40.088,Pass,
