50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3eb5686e-1877-4a1f-9577-861cc51e31a2,1,,,,3890442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,,0,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 8225, 'name': 'Roman Bürki'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 38}, {'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 26}, {'player': {'id': 4430, 'name': 'Neven Subotić'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 5572, 'name': 'Mats Hummels'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 11458, 'name': 'Marcel Schmelzer'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 8808, 'name': 'Matthias Ginter'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 10287, 'name': 'İlkay Gündoğan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 5684, 'name': 'Shinji Kagawa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 3275, 'name': 'Henrikh Mkhitaryan'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 10}, {'player': {'id': 8233, 'name': 'Gonzalo Castro Randon'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 27}, {'player': {'id': 5559, 'name': 'Marco Reus'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Borussia Dortmund,180,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a5bef7e2-d1aa-40bd-80ff-162c00a0a734,2,,,,3890442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,,0,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 8947, 'name': 'Ron-Robert Zieler'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3530, 'name': 'Hiroki Sakai'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 4}, {'player': {'id': 30287, 'name': 'Ceyhun Gülselam'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 23341, 'name': 'Alexander Milosevic'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 13126, 'name': 'Miiko Martín Albornoz Inola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 12294, 'name': 'Andre Hoffmann'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 8541, 'name': 'Kenan Karaman'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 26}, {'player': {'id': 5664, 'name': 'Salif Sané'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 5}, {'player': {'id': 24914, 'name': 'Edgar Prib'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 24244, 'name': 'Uffe Manich Bech'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 11845, 'name': 'Artur Sobiech'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Hannover 96,178,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e11534f9-bee0-4391-937d-d3b718b8cfc4,3,,,,3890442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,['4b53c3a0-fe7e-43a0-82f4-597926374d85'],0,,,,,,,,,,,,,,,,Hannover 96,178,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4b53c3a0-fe7e-43a0-82f4-597926374d85,4,,,,3890442,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Borussia Dortmund,180,['e11534f9-bee0-4391-937d-d3b718b8cfc4'],0,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7d30b3fb-c9ce-4a64-bd53-28ec6d5e6244,2095,,,,3890442,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,97,Hannover 96,178,['95b19b54-c21c-4c13-9d13-c3f034deab47'],0,,,,,,,,,,,,,,,,Hannover 96,178,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,95b19b54-c21c-4c13-9d13-c3f034deab47,2096,,,,3890442,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,97,Hannover 96,178,['7d30b3fb-c9ce-4a64-bd53-28ec6d5e6244'],0,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.441215,,,,,,,,,,,,bcf5d44e-95b4-4036-96a6-671e015f99c2,5,,,"[61.0, 40.1]",3890442,0,,True,,,-2.8809903,,Right Foot,,,,"[59.5, 39.7]",,Ground Pass,,1.5524175,,,,,Edgar Prib,24914.0,,,,,Kick Off,1,From Kick Off,Artur Sobiech,11845.0,Center Forward,2,Hannover 96,178,['a6ae954f-4b21-4e79-b890-c84e33cb5f42'],0,,,,,,,,,,,,,,,,Hannover 96,178,00:00:00.656,Pass,
,,,,,,,,,,,,,,,,,,1.751875,,,,,,,,,,,,fa4a0df4-ef00-4731-97b3-d967007e7951,7,,,"[59.6, 39.7]",3890442,0,,,,,-2.9197416,,Left Foot,,,,"[46.3, 36.7]",,Ground Pass,,13.634149,,,,,Andre Hoffmann,12294.0,,,,,,1,From Kick Off,Edgar Prib,24914.0,Left Center Midfield,2,Hannover 96,178,['f95d07b2-8aad-40ef-a3d8-d09eb21c045e'],1,,,,,,,,,,,,,,,,Hannover 96,178,00:00:01.138,Pass,
,,,,,,,,,,,,,,,,,,1.533893,,,,,,,,,,,,7bd7ae37-f150-45b4-b65d-2dd089b66e05,10,,,"[44.9, 39.5]",3890442,0,,,,,1.9195673,,Right Foot,,,,"[38.1, 58.2]",,Ground Pass,,19.89799,,,,,Ceyhun Gülselam,30287.0,,,,,,1,From Kick Off,Andre Hoffmann,12294.0,Center Defensive Midfield,2,Hannover 96,178,['625e2991-68ae-45b7-be89-527a6b16f222'],3,,,,,,,,,,,,,,,,Hannover 96,178,00:00:03.557,Pass,
,,,,,,,,,,,,,,,,,,1.359855,,,,,,,,,,,,5067b5c2-8e1c-48f4-8888-409dd3b2c066,14,,,"[39.2, 59.3]",3890442,0,,,,,0.9652517,,Right Foot,,,,"[50.9, 76.2]",,Ground Pass,,20.554804,,,,,Hiroki Sakai,3530.0,,,,,,1,From Kick Off,Ceyhun Gülselam,30287.0,Right Center Back,2,Hannover 96,178,"['745195a3-74f5-4cbf-941c-74d65979c4d6', 'd29d6dd5-5ab8-4a94-991f-9217ba1c52ec']",6,,,,,,,,,,,,,,,,Hannover 96,178,00:00:06.683,Pass,True
