50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.041187,,,,,,,,,,,,,c1fca691-21dd-4b0b-996a-ed274da9483c,25,,"[39.6, 64.8]",3890512,0,,,,-2.5318308,,Right Foot,,,"[18.7, 50.2]",Ground Pass,,25.494509,,,,Lukáš Hrádecký,8667.0,,,,,,1,From Kick Off,Carlos Augusto Zambrano Ochandarte,36359.0,Left Center Back,2,Eintracht Frankfurt,184,['f4ce7338-ae3f-42fc-96a7-279228434738'],18,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:18.936,Pass,
,,,,,,,,,,,,,,,,1.503588,,,,,,,,,,,,,688b1e2c-828d-4b54-a398-65454698463b,28,,"[21.4, 51.1]",3890512,0,,,,-1.209676,,Right Foot,,,"[30.2, 27.8]",Ground Pass,,24.906425,,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,1,From Kick Off,Lukáš Hrádecký,8667.0,Goalkeeper,2,Eintracht Frankfurt,184,['bc262aa8-bceb-46d1-be44-012ec22e5446'],26,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:26.539,Pass,
,,,,,,,,,,,,,,,,1.48852,,,,,,,,,,,,,f4e38b15-aff9-4690-a25f-30ff80bc92cb,31,,"[30.6, 27.1]",3890512,0,,,,1.5641739,,Right Foot,,,"[30.8, 57.3]",Ground Pass,,30.200663,,,,David Ángel Abraham,8678.0,,,,,,1,From Kick Off,Carlos Augusto Zambrano Ochandarte,36359.0,Left Center Back,2,Eintracht Frankfurt,184,['c1639cc1-c73a-45d7-a491-bbdda16c2c80'],31,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:31.280,Pass,
,,,,,,,,,,,,,,,,0.651437,,,,,,,,,,,,,6739d9b6-6253-487c-b5f8-8d5381009a0e,35,,"[32.1, 51.9]",3890512,0,,,,-0.23737425,,Right Foot,,,"[38.3, 50.4]",Ground Pass,,6.3788714,,,,Makoto Hasebe,5681.0,,,,,,1,From Kick Off,David Ángel Abraham,8678.0,Right Center Back,2,Eintracht Frankfurt,184,"['9045ec67-44ee-41bd-8a24-96a7a78fd095', '93213dbd-12d1-4bb4-8a33-0c8159a2121c']",34,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:34.300,Pass,True
,,,,,,,,,,,,,,,,2.946615,,,,,,,,,,,,,b333ace2-78f7-4187-bab9-50fac83c3baf,38,,"[38.3, 50.4]",3890512,0,,,,1.6342703,,Right Foot,,,"[36.8, 74.0]",Ground Pass,,23.647621,,,,David Ángel Abraham,8678.0,,,,,,1,From Kick Off,Makoto Hasebe,5681.0,Left Defensive Midfield,2,Eintracht Frankfurt,184,['95d400a7-7800-467e-954d-74b99cf6b536'],35,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:35.014,Pass,
,,,,,,,,,,,,,,,,0.845673,,,,,,,,,,,,,eda658d1-2a51-4c4f-9388-11e728450c37,41,,"[37.5, 74.2]",3890512,0,,,,0.30288488,,Right Foot,,,"[47.1, 77.2]",Low Pass,,10.057833,,,,Timothy Chandler,8670.0,,,,,,1,From Kick Off,David Ángel Abraham,8678.0,Right Center Back,2,Eintracht Frankfurt,184,['82d9a1ba-89f2-413b-8ac1-7b07dc54e662'],38,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:38.166,Pass,
,,,,,,,,,,,,,,,,2.129245,,,,,,,,,,,,,0b80a25e-a3e2-435d-90ff-f67f7a76fdac,44,,"[44.1, 76.1]",3890512,0,,,,-2.544986,,Left Foot,,,"[20.1, 59.8]",Ground Pass,,29.011894,,,,Lukáš Hrádecký,8667.0,,,,,,1,From Kick Off,Timothy Chandler,8670.0,Right Back,2,Eintracht Frankfurt,184,['c0f5e8e5-f724-409a-8027-1f124f6f4e99'],40,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:40.489,Pass,
,,,,,,,,,,,,,,,,2.734261,,,,,,,,,,,,,0951907d-0b4d-4812-abd4-ff753242fe99,46,,"[20.1, 59.8]",3890512,0,,,,0.24306479,,Right Foot,,,"[69.3, 72.0]",High Pass,,50.690037,,Pass Offside,,Stefan Aigner,21156.0,,,,,,1,From Kick Off,Lukáš Hrádecký,8667.0,Goalkeeper,2,Eintracht Frankfurt,184,['c8842caf-0ea0-4ed3-883a-2d57e370e183'],42,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:42.619,Pass,
,,,,,,,,,,,,,,,,1.720676,,,,,,,,,,,,,b2db314e-c7f1-48b6-9851-62a800ca674e,48,,"[48.6, 8.7]",3890512,0,,,,2.692114,,Left Foot,,,"[28.7, 18.3]",Ground Pass,,22.09457,,,,Niklas Süle,6322.0,,,,,Free Kick,1,From Free Kick,Jeremy Toljan,8392.0,Left Back,3,Hoffenheim,175,['edd56e3a-fc86-4492-bdf6-d19d44c8196f'],52,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:52.064,Pass,
,,,,,,,,,,,,,,,,1.929675,,,,,,,,,,,,,8b16f010-4437-4989-b4b5-7acbd5fe05ab,51,,"[29.2, 20.0]",3890512,0,,,,1.6531494,,Right Foot,,,"[26.6, 51.5]",Ground Pass,,31.607119,,,,Fabian Lukas Schär,5537.0,,,,,,1,From Free Kick,Niklas Süle,6322.0,Left Center Back,3,Hoffenheim,175,['d6237e62-2826-45f1-bb5d-8011c8b4a415'],54,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:54.607,Pass,
,,,,,,,,,,,,,,,,1.667333,,,,,,,,,,,,,1effbb11-aaab-40ef-8e49-0ef314fc2c05,54,,"[26.6, 52.1]",3890512,0,,,,-2.3896394,,Right Foot,,,"[12.7, 39.1]",Ground Pass,,19.031815,,,,Oliver Baumann,8393.0,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,3,Hoffenheim,175,['56bfe795-ab6f-4ec5-93ec-e2834475a8a0'],58,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:58.412,Pass,
,,,,,,,,,,,,,,,,1.278711,,,,,,,,,,,,,b49073da-18a4-452f-a605-1a314dd5ff63,57,,"[14.2, 42.5]",3890512,1,,,,0.5050985,,Right Foot,,,"[48.2, 61.3]",Low Pass,,38.851513,,Incomplete,,,,,,,,,1,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,3,Hoffenheim,175,"['4a4f97fc-0c42-453e-8ba1-d81825089899', 'f93a5c22-5b72-4c22-8729-1d9841e1dd6c']",3,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:03.044,Pass,True
,,,,,,,,,,,,,,,,0.572761,,,,,,,,,,,,,4a4f97fc-0c42-453e-8ba1-d81825089899,58,,"[71.9, 18.8]",3890512,1,,,,0.44204602,,Left Foot,,,"[85.0, 25.0]",Ground Pass,,14.493102,,,,Sonny Kittel,10822.0,,,,,Recovery,1,From Free Kick,Änis Ben-Hatira,35240.0,Left Wing,3,Hoffenheim,175,"['5979ba14-1685-46d9-b856-8f98fa31abef', 'b49073da-18a4-452f-a605-1a314dd5ff63']",4,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:04.322,Pass,
,,,,,,,,,,,,,,,,0.660138,,,,,,,,,,,,,a197f348-c478-45b0-a3a6-3038e7510376,69,,"[102.5, 0.1]",3890512,1,True,,,1.452628,,,,,"[105.1, 22.0]",High Pass,,22.053799,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Tohouri Zahoui Constant Djakpa,400621.0,Left Back,4,Eintracht Frankfurt,184,['dd56fe0a-e189-4dbc-b6d8-ca29f0bd6925'],19,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:19.851,Pass,
,,,,,,,,,,,,,,,,1.443423,,,,,,,,,,,,,d6800f2e-5c9e-4252-b973-4ff033c8c669,77,,"[63.1, 27.5]",3890512,1,,,,0.2019701,,Right Foot,,,"[84.1, 31.8]",Low Pass,,21.435719,,Incomplete,,,,,,,,Recovery,1,From Throw In,Carlos Augusto Zambrano Ochandarte,36359.0,Left Center Back,4,Eintracht Frankfurt,184,['26970088-5c51-4ec3-bec9-7130ea0b6c9b'],28,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:28.676,Pass,
,,,,,,,,,,,,,,,,3.394275,,,,,,,,,,,,,6ea75ead-64e5-4662-900c-9d6f226e37a1,80,,"[70.0, 26.5]",3890512,1,,,,0.9272952,,Right Foot,,,"[93.7, 58.1]",High Pass,,39.5,,,,Stefan Aigner,21156.0,,,,,Recovery,1,From Throw In,Makoto Hasebe,5681.0,Left Defensive Midfield,4,Eintracht Frankfurt,184,"['170f1a96-a8f0-4524-8b15-0bcde9c7e2b9', '87ebf3a2-6df9-4e3b-b126-84c8d510dcf8']",31,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:31.728,Pass,True
,,,,,,,,,,,,,,,,1.436228,,,,,,,,,,,,,cad71b69-14e3-441f-9ee6-4b1d3acde5bc,86,,"[32.8, 19.8]",3890512,1,,,,0.20291021,,Right Foot,,,"[53.7, 24.1]",Ground Pass,,21.337759,,,,Eduardo Jesús Vargas Rojas,27317.0,,,,,Recovery,1,Regular Play,Niklas Süle,6322.0,Left Center Back,5,Hoffenheim,175,"['20731295-12fe-41d0-82ec-b6a3bd5cf9f2', 'f1e0fcb3-7ac8-416c-8168-b1b671ff9468']",38,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:38.250,Pass,True
,,,,,,,,,,,,,,,,1.800783,,,,,,,,,,,,,5978a1b2-6ce8-4422-a293-080e0d20775b,89,,"[57.2, 20.5]",3890512,1,,,,-1.0691923,,Right Foot,,,"[64.0, 8.1]",Ground Pass,,14.142136,,,,Kevin Volland,8215.0,,,,,,1,Regular Play,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,5,Hoffenheim,175,"['99707d0d-0818-437c-bca6-02b451c24cbe', 'd62b53c7-0875-49a1-958d-882fbb53a8ab']",39,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:39.687,Pass,True
,,,,,,,,,,,,,,,,1.436208,,,,,,,,,,,,,67f33231-6c79-4b6c-b2de-c1483b82919f,96,,"[56.9, 71.4]",3890512,1,,,,0.27431297,,Left Foot,,,"[76.8, 77.0]",Ground Pass,,20.67293,,,,Timothy Chandler,8670.0,,,,,,1,From Counter,David Ángel Abraham,8678.0,Right Center Back,6,Eintracht Frankfurt,184,['bc2d979c-843e-4613-8cde-e2b8ea91d204'],43,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:43.759,Pass,
,,,,,,,,,,,,,,,,0.748227,,,,,,,,,,,,,f8e53f88-9668-4ead-a944-0809ad9d3e6c,99,,"[83.7, 75.7]",3890512,1,,,,-0.95435995,,Right Foot,,,"[97.8, 55.8]",High Pass,,24.388931,,,,Luc Castaignos,7846.0,,,,,,1,From Counter,Timothy Chandler,8670.0,Right Back,6,Eintracht Frankfurt,184,['0dbc4fa2-eeb7-4546-b689-16da48e495f5'],47,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:47.280,Pass,
,,,,,,,,,,,,,,,,0.802977,,,,,,,,,,,,,cc54e383-b737-4b40-94e7-5674a987f50e,103,,"[99.1, 56.2]",3890512,1,,,,0.47089386,,Right Foot,,,"[104.6, 59.0]",Low Pass,,6.1717095,,Incomplete,,Stefan Aigner,21156.0,,,,,,1,From Counter,Luc Castaignos,7846.0,Center Forward,6,Eintracht Frankfurt,184,"['9245e1be-6bb4-4dbb-bab2-18e4a9c2cae5', 'a6bdb00f-c9fc-44bf-8079-daf6befde152']",48,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:48.801,Pass,
,,,,,,,,,,,,,,,,2.084082,,,,,,,,,,,,,8a91f9e6-a1f6-4d2f-8f2b-eb750f25d568,109,,"[15.5, 24.3]",3890512,2,True,,,1.3349841,,Right Foot,,,"[22.3, 52.6]",Ground Pass,,29.105497,,,,Fabian Lukas Schär,5537.0,,,,,Free Kick,1,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,8,Hoffenheim,175,['57f2fb84-7b3e-4286-9a51-f2289c3b9f1d'],23,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:23.101,Pass,
,,,,,,,,,,,,,,,,1.857263,,,,,,,,,,,,,3b635ad9-d6e5-4350-a098-69da755035b1,111,,"[21.2, 51.5]",3890512,2,,,,0.90162325,,Right Foot,,,"[38.6, 73.5]",Ground Pass,,28.049242,,,,Pavel Kadeřábek,9397.0,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,8,Hoffenheim,175,['4d669f78-f037-41fb-b72f-46c328247e74'],26,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:26.310,Pass,
,,,,,,,,,,,,,,,,1.386185,,,,,,,,,,,,,a7b3e6a9-4749-4f5b-80ae-c7008243c0af,114,,"[39.6, 74.6]",3890512,2,,,,-0.27434084,,Right Foot,,,"[73.0, 65.2]",High Pass,,34.69755,,,,Philipp Ochs,9720.0,,,,,,1,From Free Kick,Pavel Kadeřábek,9397.0,Right Back,8,Hoffenheim,175,['8ad830ea-7804-46de-a56e-89b576af13b7'],29,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:29.344,Pass,
,,,,,,,,,,,,,,,,0.585028,,,,,,,,,,,,,740aef07-1303-4cfd-bd62-e807221a78d8,117,,"[58.2, 13.9]",3890512,2,,,,1.9583201,,Right Foot,,,"[54.2, 23.7]",Ground Pass,,10.584895,,,,Makoto Hasebe,5681.0,,,,,Recovery,1,Regular Play,Sonny Kittel,10822.0,Center Attacking Midfield,9,Eintracht Frankfurt,184,['2caef353-8b41-4330-8b45-a8eb9be3e928'],33,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:33.054,Pass,
,,,,,,,,,,,,,,,,0.442964,,,,,,,,,,,,,c3ffe0a9-6016-48e8-a434-25196e4552f6,121,,"[54.6, 25.0]",3890512,2,,,,-1.5707964,,Right Foot,,,"[54.6, 18.6]",Ground Pass,,6.4,,,,Sonny Kittel,10822.0,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Left Defensive Midfield,9,Eintracht Frankfurt,184,['3846ef4b-1a2d-4e70-b1c8-7cf2e960ddaa'],34,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:34.815,Pass,
,,,,,,,,,,,,,,,,0.869053,,,,,,,,,,,,,7b0f38ac-34cb-440d-ab80-57031cc467dd,124,,"[56.1, 15.4]",3890512,2,,,,-0.67888457,,Right Foot,,,"[64.9, 8.3]",Ground Pass,,11.307077,,,,Tohouri Zahoui Constant Djakpa,400621.0,,,,,,1,Regular Play,Sonny Kittel,10822.0,Center Attacking Midfield,9,Eintracht Frankfurt,184,['08fc54bb-79b0-40d2-8e72-b2073443aeb7'],36,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:36.370,Pass,
,,,,,,,,,,,,,,,,0.14418,,,,,,,,,,,,,d89a8387-64a2-4ca7-871a-cdb6ff4d0094,127,,"[62.5, 3.8]",3890512,2,,,,0.33563855,,Left Foot,,,"[66.8, 5.3]",Low Pass,,4.554119,,Incomplete,,Sonny Kittel,10822.0,,,,,,1,Regular Play,Tohouri Zahoui Constant Djakpa,400621.0,Left Back,9,Eintracht Frankfurt,184,"['23d6dc3a-730e-4a7b-8ed9-8b4abd76f498', 'a75e30c7-f42c-4a1c-90be-a97298b1a6e0']",38,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:38.203,Pass,
,,,,,,,,,,,,,,,,1.593704,,,,,,,,,,,,,a846457d-0da9-4193-ba88-70fd64d60619,130,,"[70.2, 0.1]",3890512,2,,,,0.19673462,,,,,"[99.3, 5.9]",High Pass,,29.672379,,,,Luc Castaignos,7846.0,,,,,Throw-in,1,From Throw In,Tohouri Zahoui Constant Djakpa,400621.0,Left Back,10,Eintracht Frankfurt,184,['33bd8fa2-ea46-4dd9-b7c3-18c65ae87ed5'],43,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:43.682,Pass,
,,,,,,,,,,,,,,,,0.584658,,,,,,,,,,,,,9d3dc073-106c-4b9e-9cdf-f540a372ba44,135,,"[110.6, 0.1]",3890512,3,,,,1.1760052,,,,,"[115.1, 10.9]",Low Pass,,11.7,,,,Änis Ben-Hatira,35240.0,,,,,Throw-in,1,From Throw In,Tohouri Zahoui Constant Djakpa,400621.0,Left Back,11,Eintracht Frankfurt,184,['75223fc8-a606-4280-ad4a-b49816d47620'],0,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:00.373,Pass,
,,,,,,,,,,,,,,,,1.999405,,,,,,,,,,,,,95d5bb4e-873d-4ecf-a051-53cbb2e0015b,145,,"[5.2, 56.6]",3890512,3,,,,-0.017749615,,Left Foot,,,"[39.0, 56.0]",Low Pass,,33.805325,,Incomplete,,,,,,,,,1,From Throw In,Pavel Kadeřábek,9397.0,Right Back,11,Eintracht Frankfurt,184,"['0efd84fb-3ece-413c-b715-4659b8a4ba34', '3bb4337a-edeb-46b4-8dbf-90e0c35dbcd2']",5,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:05.290,Pass,True
