ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.670318,,,,,,,,,,,,32546f79-311c-472b-ac87-a8217748cf10,1414,,"[61.4, 5.0]",3890328,36,,,,2.3798866,,Left Foot,,,,"[50.6, 15.3]",,Ground Pass,,14.924142,,,Roman Neustädter,16534.0,,,,,Free Kick,1,From Free Kick,Dennis Aogo,8958.0,Left Back,77,Schalke 04,181,['6daf745d-9623-4ab7-b725-17d8d2686b34'],37,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:37.650,Pass,
,,,,,,,,,,,,,,,,0.987249,,,,,,,,,,,,906d2458-6e72-4704-96be-deb6b681acd1,1417,,"[50.8, 17.9]",3890328,36,,,,0.5543075,,Right Foot,,,,"[63.4, 25.7]",,Ground Pass,,14.818907,,,Leon Goretzka,6324.0,,,,,,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,77,Schalke 04,181,['193b2bf9-59a0-4410-92d3-42626499badd'],41,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:41.037,Pass,
,,,,,,,,,,,,,,,,0.842072,,,,,,,,,,,,d016182b-1f91-4f64-89b8-75961aaf77bd,1420,,"[63.4, 25.7]",3890328,36,,,,-2.317752,,Right Foot,,,,"[53.4, 14.9]",,Ground Pass,,14.718696,,,Roman Neustädter,16534.0,,,,,,1,From Free Kick,Leon Goretzka,6324.0,Left Defensive Midfield,77,Schalke 04,181,['8f8f2393-5fc5-44af-a144-1959d23300b0'],42,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:42.102,Pass,
,,,,,,,,,,,,,,,,1.715894,,,,,,,,,,,,82f22643-ed07-4a53-b277-bcfc99057182,1424,,"[53.6, 16.3]",3890328,36,,,,1.0691923,,Right Foot,,,,"[67.2, 41.1]",,Ground Pass,,28.284271,,,Johannes Geis,6717.0,,,,,,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,77,Schalke 04,181,"['75a87a0a-e399-43ca-8a99-c3f74e8d345a', 'e715ec0e-bc80-479b-abc2-51ec74058d0f']",47,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:47.421,Pass,True
,,,,,,,,,,,,,,,,1.251948,,,,,,,,,,,,cb2ef13a-b886-49fa-badb-553bbc56e356,1427,,"[67.2, 41.1]",3890328,36,,,,0.03066523,,Right Foot,,,,"[83.5, 41.6]",,Ground Pass,,16.307667,,,Franco Matías Di Santo,8512.0,,,,,,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,77,Schalke 04,181,"['8ac61bdc-443b-4c7f-8621-c5b4609a808b', 'd0bd4e1a-5484-4aff-84a3-45addfa7669d']",49,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:49.137,Pass,True
,,,,,,,,,,,,,,,,4.746027,,,,,,,,,,,,0c26548a-ed98-4d67-8aa6-67bc09866706,1436,,"[30.2, 35.1]",3890328,37,,,,0.38718408,,Left Foot,,,,"[92.0, 60.3]",,High Pass,,66.740395,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Timo Horn,8821.0,Goalkeeper,78,FC Köln,186,['d1442867-656c-44c4-b2c1-b2a5276a0e1a'],20,,,,,,,,,,,,,,,,,,FC Köln,186,00:37:20.821,Pass,
,,,,,,,,,,,,,,,,1.079816,,,,,,,,,,,,d1442867-656c-44c4-b2c1-b2a5276a0e1a,1437,,"[28.1, 19.8]",3890328,37,,,,0.22112997,,Head,,,,"[41.0, 22.7]",,High Pass,,13.2219515,Incomplete,,Max Meyer,8508.0,,,,,Recovery,1,From Free Kick,Dennis Aogo,8958.0,Left Back,78,FC Köln,186,"['0c26548a-ed98-4d67-8aa6-67bc09866706', '5233d1bd-da15-4db2-9881-6bfa4f2c1369', 'a4e5eb23-8bb2-46b5-9cda-0bf989b9b1f0']",25,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:25.567,Pass,
,,,,,,,,,,,,,,,,4.486456,,,,,,,,,,,,a4e5eb23-8bb2-46b5-9cda-0bf989b9b1f0,1439,,"[79.1, 57.4]",3890328,37,,,,-0.14010173,,Left Foot,,,,"[110.3, 53.0]",,Ground Pass,,31.508728,Incomplete,,Anthony Modeste,23486.0,,,,,Recovery,1,From Free Kick,Paweł Olkowski,9459.0,Right Back,78,FC Köln,186,"['952f2019-b00a-459b-828b-cdea5bb6a10a', 'c994c975-e394-4950-9135-ac27efedd69a', 'd1442867-656c-44c4-b2c1-b2a5276a0e1a']",26,,,,,,,,,,,,,,,,,,FC Köln,186,00:37:26.647,Pass,
,,,,,,,,,,,,,,,,1.826438,,,,,,,,,,,,1bff68d9-2f05-44d5-b162-17013dfbb029,1443,,"[13.3, 35.7]",3890328,37,,,,-0.8593372,,Keeper Arm,,,,"[23.3, 24.1]",,Ground Pass,,15.3153515,,,Roman Neustädter,16534.0,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,79,Schalke 04,181,['c7a5a4f6-4559-4df2-8ff6-009eb65159e9'],35,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:35.033,Pass,
,,,,,,,,,,,,,,,,2.290092,,,,,,,,,,,,a47bc5dc-a95c-49b5-bf5e-82e229473494,1446,,"[25.7, 23.5]",3890328,37,,,,1.2237347,,Right Foot,,,,"[39.3, 61.1]",,Ground Pass,,39.983997,,,Joël Andre Job Matip,3502.0,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,79,Schalke 04,181,['3e14c02e-470c-44c2-adfb-a5dccc8f1640'],38,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:38.624,Pass,
,,,,,,,,,,,,,,,,0.642082,,,,,,,,,,,,6c6bf7c9-2e8d-4f13-a814-7d7ce806eb17,1449,,"[65.1, 61.6]",3890328,37,,,,-0.3704227,,Right Foot,,,,"[85.7, 53.6]",,Ground Pass,,22.09887,,,Franco Matías Di Santo,8512.0,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,79,Schalke 04,181,['068038bf-2149-4b38-a9e4-6bcd83689b2c'],45,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:45.264,Pass,
,,,,,,,,,,,,,,,,1.778478,,,,,,,,,,,,c93405a5-5f36-4fa4-9d13-0806ede4dbd0,1456,,"[76.3, 67.5]",3890328,37,,,,-2.1255553,,Right Foot,,,,"[57.4, 37.0]",,Ground Pass,,35.88119,,,Roman Neustädter,16534.0,,,,,,1,Regular Play,Franco Matías Di Santo,8512.0,Right Center Forward,79,Schalke 04,181,['2b4eeae4-109b-496a-ba31-495f054e9b41'],50,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:50.213,Pass,
,,,,,,,,,,,,,,,,1.584782,,,,,,,,,,,,d14bfb9b-3a1c-476b-aef7-45bbff21788e,1459,,"[56.6, 36.7]",3890328,37,,,,-1.029551,,Right Foot,,,,"[67.3, 18.9]",,Ground Pass,,20.768486,,,Leon Goretzka,6324.0,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,79,Schalke 04,181,['942db5a5-6b0c-401e-aad9-fb19a7d2053a'],52,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:52.808,Pass,
,,,,,,,,,,,,,,,,0.902401,,,,,,,,,,,,7d96b981-a710-4ef3-8de7-0d1e2cc48253,1462,,"[92.7, 12.7]",3890328,37,,,,-0.6355857,,Right Foot,,,,"[98.8, 8.2]",,Ground Pass,,7.5802374,,,Dennis Aogo,8958.0,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,79,Schalke 04,181,['66f68e46-0657-42c8-8546-6e872b44fdc3'],58,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:58.130,Pass,
,,,,,,,,,,,,,,,,1.253205,,,,,,,,,,,,178fc45b-e36e-4649-8c2b-e425bb37008e,1465,,"[24.0, 80.0]",3890328,38,,,,-0.30990678,,,,,,"[41.8, 74.3]",,High Pass,,18.690372,,,Anthony Modeste,23486.0,,,,,Throw-in,1,From Throw In,Paweł Olkowski,9459.0,Right Back,80,FC Köln,186,['4c2dd89d-8f51-465e-97ec-4109a20640c4'],18,,,,,,,,,,,,,,,,,,FC Köln,186,00:38:18.624,Pass,
,,,,,,,,,,,,,,,,1.672738,,,,,,,,,,,,e532a783-b23c-4fb6-8420-2cb4737a9ab3,1468,,"[41.8, 74.3]",3890328,38,,,True,-0.25954717,,,,,,"[59.5, 69.6]",,High Pass,,18.313383,,,Yūya Ōsako,5679.0,,,,,,1,From Throw In,Anthony Modeste,23486.0,Center Forward,80,FC Köln,186,"['af00fe51-0b65-427d-bca2-5fa8dcc743b0', 'ff583b7d-f0fc-49c7-8dbe-8ea1f0a9cce4']",19,,,,,,,,,,,,,,,,,,FC Köln,186,00:38:19.917,Pass,True
,,,,,,,,,,,,,,,,0.865126,,,,,,,,,,,,27999bfa-d407-46be-8e9f-fc7bbf3bd59f,1473,,"[48.4, 14.1]",3890328,38,,,True,-0.21608497,,,,,,"[56.6, 12.3]",,High Pass,,8.395237,,,Johannes Geis,6717.0,,,,,Recovery,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,81,Schalke 04,181,"['6c21cced-2b61-41d4-8475-dd7d1c77cb96', 'a94b2f29-df02-4d0d-a4f9-4a5f214ae1c3']",23,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:23.010,Pass,True
,,,,,,,,,,,,,,,,1.820864,,,,,,,,,,,,4c709421-a5cc-4e0e-b234-61fe4d8a0cfd,1476,,"[56.8, 12.9]",3890328,38,,,,-0.030641748,,Right Foot,,,,"[82.9, 12.1]",,High Pass,,26.112257,,,Franco Matías Di Santo,8512.0,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,81,Schalke 04,181,['ad1829b9-a16d-4da4-9365-295fda86f182'],24,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:24.385,Pass,
,,,,,,,,,,,,,,,,1.873161,,,,,,,,,,,,93e5d4bf-8eb7-4f13-a455-34e45cfb4a20,1479,,"[82.9, 12.1]",3890328,38,,,,2.8491497,,Other,,,,"[73.6, 14.9]",,High Pass,,9.712363,,,Leon Goretzka,6324.0,,,,,,1,Regular Play,Franco Matías Di Santo,8512.0,Right Center Forward,81,Schalke 04,181,['db8c0d84-132b-4ea7-a0f5-286156ba6749'],26,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:26.227,Pass,
,,,,,,,,,,,,,,,,0.654156,,,,,,,,,,,,43805d42-6c9e-4b13-8d02-fbe7c3f6323c,1482,,"[78.3, 26.9]",3890328,38,,,,-1.3038833,,Right Foot,,,,"[81.8, 14.1]",,Low Pass,,13.269891,Incomplete,,Dennis Aogo,8958.0,,,,,,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,81,Schalke 04,181,"['60ea7e08-59ec-4931-905f-82491307bd41', 'd4238977-633f-4e36-9a62-882aa886bf25']",28,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:28.931,Pass,
,,,,,,,,,,,,,,,,1.982281,,,,,,,,,,,,9d617dce-d818-4918-af69-f49a43be8527,1487,,"[37.5, 66.6]",3890328,38,,,,-0.06885649,,Left Foot,,,,"[52.0, 65.6]",,High Pass,,14.534442,,,Yūya Ōsako,5679.0,,,,,,1,Regular Play,Marcel Risse,8823.0,Right Midfield,81,Schalke 04,181,"['5df25b80-a82f-4a27-ad1b-2ae09353aecb', '6909d1ce-bcb0-47fa-a592-50f84624e85b']",30,,,,,,,,,,,,,,,,,,FC Köln,186,00:38:30.487,Pass,True
,,,,,,,,,,,,,,,,1.095612,,,,,,,,,,,,07b20cf5-62e5-42fb-a426-b651678c8fb8,1492,,"[68.1, 14.5]",3890328,38,,,True,-2.8568623,,,,,,"[59.9, 12.1]",,Low Pass,,8.5440035,,,Roman Neustädter,16534.0,,,,,Recovery,1,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,81,Schalke 04,181,"['713cb336-ff0b-45f0-98f8-cdfd1da991eb', 'c3925639-e646-445f-8d0f-28713c428106']",33,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:33.209,Pass,True
,,,,,,,,,,,,,,,,1.124868,,,,,,,,,,,,e7477c2a-c590-4d44-a846-3b23488a9bc8,1497,,"[59.9, 12.1]",3890328,38,,,,1.5772065,,Right Foot,,,,"[59.8, 27.7]",,Ground Pass,,15.600321,,,Johannes Geis,6717.0,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,81,Schalke 04,181,['8563415a-185d-4190-9f8d-55d2076848bb'],35,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:35.688,Pass,
,,,,,,,,,,,,,,,,2.137278,,,,,,,,,,,,633591f5-bf4b-47cb-b3fa-5225b3e85efa,1500,,"[73.8, 48.6]",3890328,38,,,,1.114556,,Left Foot,,,,"[87.1, 75.7]",,Ground Pass,,30.187746,,,Uilson de Souza Paula Júnior,30312.0,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,81,Schalke 04,181,['26e2a0e0-3c1a-46ae-a921-2ebe57407f80'],40,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:40.950,Pass,
,,,,,,,,,,,,,,,,1.029335,,,,,,,,,,,,532af5bc-1d77-4cdb-b798-9f0255c04810,1503,,"[90.9, 75.3]",3890328,38,,,,-1.3675357,,Right Foot,,,,"[93.6, 62.2]",,Ground Pass,,13.37535,,,Leroy Sané,3053.0,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,81,Schalke 04,181,['ce9be42a-5ee7-44f5-91fe-56b931994b42'],44,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:44.997,Pass,
,,,,,,,,,,,,,,,,2.158085,,,,,,,,,,,,21942ab2-52ac-45b5-acbf-a0c545319a2d,1506,,"[94.7, 56.2]",3890328,38,,,,0.27490985,,Left Foot,,,,"[114.2, 61.7]",,Ground Pass,,20.2608,,,Uilson de Souza Paula Júnior,30312.0,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Midfield,81,Schalke 04,181,['11f50f65-6f41-47bd-a02d-fbdcd2b8e0d5'],46,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:46.736,Pass,
,,,,,,,,,,,,,,,,0.321766,,,,,,,,,,,,73b4d6a7-8c22-495d-a58e-578345be2039,1509,,"[114.2, 61.7]",3890328,38,,,,-1.7786354,,Right Foot,True,True,,"[111.1, 47.0]",,Ground Pass,,15.023315,Incomplete,,Max Meyer,8508.0,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,81,Schalke 04,181,"['820c7ddc-47fa-4caa-a605-ecef86007d79', 'd38d8254-35d1-4398-9d34-9834ddf55e26']",49,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:49.323,Pass,
,,,,,,,,,,,,,,,,0.998555,,,,,,,,,,,,3cd02770-7bbf-4ceb-9bf2-05826b8ce5f4,1515,,"[99.9, 61.7]",3890328,38,,,,-2.5190582,,Left Foot,,,,"[87.5, 52.8]",,Ground Pass,,15.263355,,,Johannes Geis,6717.0,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Midfield,81,Schalke 04,181,"['495e17cb-5067-4e24-83a0-bd02a5f84a9e', 'd371f275-f863-4b9b-86b7-07e9b324b5be']",56,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:56.279,Pass,True
,,,,,,,,,,,,,,,,1.601894,,,,,,,,,,,,af2fc78d-e4d4-40fd-878d-fe697ad9a712,1519,,"[83.7, 50.6]",3890328,38,,,,-2.7911923,,Right Foot,,,,"[64.0, 43.4]",,Ground Pass,,20.974508,,,Roman Neustädter,16534.0,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,81,Schalke 04,181,"['35042a0d-4e91-42b0-b9e6-614891676522', '4e1e1c92-f8ff-4736-8233-7ae2b7e959d8']",58,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:58.269,Pass,True
,,,,,,,,,,,,,,,,3.926022,,,,,,,,,,,,356d03ca-3fda-43d5-82d1-0b46cf942c34,1522,,"[63.2, 40.4]",3890328,39,,,,0.41314906,,Right Foot,,,,"[120.0, 65.3]",,High Pass,,62.018143,Out,,Max Meyer,8508.0,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,81,Schalke 04,181,['37a2b88e-7876-4825-982c-e86d71cdc2bc'],1,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:01.203,Pass,
,,,,,,,,,,,,,,,,3.7833,,,,,,,,,,,,3b890b20-34d8-47ab-b82a-f689628a5b43,1524,,"[6.0, 36.0]",3890328,39,,,,-0.36857748,,Left Foot,,,,"[72.8, 10.2]",,High Pass,,71.609215,Incomplete,,Anthony Modeste,23486.0,,,,,Goal Kick,1,From Goal Kick,Timo Horn,8821.0,Goalkeeper,82,FC Köln,186,"['5a63de54-4f62-4731-ba19-55194a75c90e', 'b82fc66b-2b7b-40d8-b7d2-d1d092b64a28']",25,,,,,,,,,,,,,,,,,,FC Köln,186,00:39:25.724,Pass,
,,,,,,,,,,,,,,,,1.749504,,,,,,,,,,,,b82fc66b-2b7b-40d8-b7d2-d1d092b64a28,1526,,"[47.3, 69.9]",3890328,39,,,,0.122254156,,Head,,,,"[76.6, 73.5]",,High Pass,,29.520332,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,Recovery,1,From Goal Kick,Joël Andre Job Matip,3502.0,Right Center Back,82,FC Köln,186,"['3b890b20-34d8-47ab-b82a-f689628a5b43', '8c7caeca-fbd1-4f27-946e-89d8f757f0e3', 'c75a6628-ebfe-45ee-a0d4-a84667b32a4c']",29,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:29.507,Pass,
,,,,,,,,,,,,,,,,3.481303,,,,,,,,,,,,9b444f2b-d035-4fa3-b256-a2292c683539,1530,,"[37.4, 3.7]",3890328,39,,,,0.9030949,,Left Foot,,,,"[63.5, 36.8]",,High Pass,,42.152344,Incomplete,,,,,,,,,1,From Goal Kick,Jonas Hector,6040.0,Left Back,82,FC Köln,186,['c760e55a-a066-4445-a420-4e94e524038a'],32,,,,,,,,,,,,,,,,,,FC Köln,186,00:39:32.932,Pass,
,,,,,,,,,,,,,,,,1.245493,,,,,,,,,,,,c760e55a-a066-4445-a420-4e94e524038a,1531,,"[56.6, 43.3]",3890328,39,,,,0.627539,,Head,,,,"[70.8, 53.6]",,Low Pass,,17.542234,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Roman Neustädter,16534.0,Left Center Back,82,FC Köln,186,"['9b444f2b-d035-4fa3-b256-a2292c683539', 'a4f67b2d-681b-498a-b6ec-33be09e3b1cb']",36,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:36.413,Pass,
,,,,,,,,,,,,,,,,0.163924,,,,,,,,,,,,cc3706a7-f68f-4d64-ac76-f8d53198fe35,1533,,"[81.8, 51.0]",3890328,39,,,,-0.67474097,,Right Foot,,,,"[84.3, 49.0]",,Ground Pass,,3.2015622,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,Recovery,1,From Goal Kick,Franco Matías Di Santo,8512.0,Right Center Forward,82,FC Köln,186,"['31e78d97-a506-46ee-9a09-5b2a58e8b0b3', '6fa8b508-6efd-4e7d-ab1d-19669fa0a088']",39,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:39.020,Pass,
,,,,,,,,,,,,,,,,2.351092,,,,,,,,,,,,b962e066-ee0a-4b17-a6d7-253079812b01,1537,,"[41.9, 33.5]",3890328,39,,,,0.47043702,,Left Foot,,,,"[83.0, 54.4]",,High Pass,,46.108784,Incomplete,,Yūya Ōsako,5679.0,,,,,,1,From Goal Kick,Dominique Heintz,8828.0,Left Center Back,82,FC Köln,186,"['2049a943-226d-49f1-84c6-70ce006a5572', '2bd28063-92bd-431e-bcf9-53c50f091976']",41,,,,,,,,,,,,,,,,,,FC Köln,186,00:39:41.040,Pass,
,,,,,,,,,,,,,,,,2.100072,,,,,,,,,,,,74c81fe3-cbfa-4524-8c15-5d793fe31a57,1542,,"[65.4, 48.6]",3890328,39,,,,-1.115855,,Right Foot,,,,"[81.2, 16.3]",,High Pass,,35.957336,,,Max Meyer,8508.0,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,83,Schalke 04,181,['34cbc61f-5d82-4f5a-90f2-f5cd09d7e02b'],50,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:50.275,Pass,
,,,,,,,,,,,,,,,,1.15688,,,,,,,,,,,,9857aac0-c87c-40ee-8245-7d0e0dab3b3e,1545,,"[99.6, 17.5]",3890328,39,,,,-0.60374933,,Right Foot,,,,"[108.3, 11.5]",,Ground Pass,,10.568349,,,Franco Matías Di Santo,8512.0,,,,,,1,Regular Play,Max Meyer,8508.0,Left Midfield,83,Schalke 04,181,['166fac8b-3e8f-4de5-a115-9bd1880d2d53'],55,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:55.277,Pass,
,,,,,,,,,,,,,,,,2.283947,,,,,,,,,,,,c21bbfa0-de7c-45ee-b9d7-0308f685ae1e,1548,,"[102.9, 9.3]",3890328,39,,,,1.363064,179f322c-b60a-4ee4-93f7-3f538611e374,Right Foot,True,,,"[111.9, 52.0]",,High Pass,,43.638172,,,Leroy Sané,3053.0,True,True,,,,1,Regular Play,Franco Matías Di Santo,8512.0,Right Center Forward,83,Schalke 04,181,['3c6ebd0a-727d-49bd-b4fc-7452978715f0'],58,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:58.160,Pass,
,,,,,,,,,,,,,,,,0.176745,,,,,,,,,,,,873c477c-5cb1-4709-9b82-e5dbc4589522,1552,,"[29.0, 37.5]",3890328,40,,,,-2.0576956,,Right Foot,,,,"[27.2, 34.1]",,Low Pass,,3.847077,,,Leonardo Bittencourt,8826.0,,,,,Recovery,1,Regular Play,Yūya Ōsako,5679.0,Center Attacking Midfield,84,FC Köln,186,['24227b8d-8509-48d3-8aec-fd2b13a3211e'],3,,,,,,,,,,,,,,,,,,FC Köln,186,00:40:03.122,Pass,
,,,,,,,,,,,,,,,,2.229586,,,,,,,,,,,,d1c18c18-bc9b-4d1d-8141-e7030e99a571,1558,,"[47.0, 53.4]",3890328,41,,,,-0.12526657,,Right Foot,,,,"[101.0, 46.6]",,High Pass,,54.426464,Incomplete,,Leonardo Bittencourt,8826.0,,,,,Free Kick,1,From Free Kick,Frederik Hillesborg Sørensen,8829.0,Right Center Back,85,FC Köln,186,"['3318ab69-1e25-43df-b8e1-65e63de16113', '85f6bc45-d03c-44d5-b5e6-5963df0d9ee9']",0,,,,,,,,,,,,,,,,,,FC Köln,186,00:41:00.859,Pass,
,,,,,,,,,,,,,,,,1.981745,,,,,,,,,,,,400c82c6-ed90-4a0c-8758-b8f82376423f,1563,,"[81.8, 57.0]",3890328,41,,,,-0.51724917,,Left Foot,,,,"[115.9, 37.6]",,Low Pass,,39.232258,Incomplete,,,,,,,,,1,From Free Kick,Marcel Risse,8823.0,Right Midfield,85,FC Köln,186,['cdd1c88e-7c21-4155-9ed5-a52cac611bf7'],6,,,,,,,,,,,,,,,,,,FC Köln,186,00:41:06.717,Pass,
,,,,,,,,,,,,,,,,3.921327,,,,,,,,,,,,d62834eb-6c39-45fe-baa1-096c67c265cf,1566,,"[17.7, 38.4]",3890328,41,,,,-0.039349757,,Drop Kick,,,,"[81.2, 35.9]",,High Pass,,63.549194,,,Klaas-Jan Huntelaar,8060.0,,,,,,1,From Counter,Ralf Fährmann,8517.0,Goalkeeper,86,Schalke 04,181,['fdebe263-0cfa-4b8b-ad31-abd508fbbfd7'],11,,,,,,,,,,,,,,,,,,Schalke 04,181,00:41:11.246,Pass,
,,,,,,,,,,,,,,,,0.85636,,,,,,,,,,,,c3fc3ed9-7af1-49b9-985f-fd461479671a,1573,,"[73.3, 33.7]",3890328,41,,,,0.35877067,,Right Foot,,,,"[81.3, 36.7]",,Ground Pass,,8.5440035,,,Franco Matías Di Santo,8512.0,,,,,Recovery,1,From Counter,Leon Goretzka,6324.0,Left Defensive Midfield,86,Schalke 04,181,['c6db78c4-6a2c-4d6a-b829-3492d3c0db4d'],18,,,,,,,,,,,,,,,,,,Schalke 04,181,00:41:18.580,Pass,
,,,,,,,,,,,,,,,,3.6972,,,,,,,,,,,,31e8f62f-c326-42b1-949d-7f5154668890,1582,,"[7.9, 25.5]",3890328,42,,,,0.2798171,,Left Foot,,,,"[77.5, 45.5]",,High Pass,,72.41657,,,Anthony Modeste,23486.0,,,,,Free Kick,1,From Free Kick,Timo Horn,8821.0,Goalkeeper,88,FC Köln,186,['72e43ded-cd8b-484c-b522-5057f2996df4'],31,,,,,,,,,,,,,,,,,,FC Köln,186,00:42:31.275,Pass,
,,,,,,,,,,,,,,,,1.404953,,,,,,,,,,,,f8f39595-41fa-4a36-9392-1548b121b99d,1587,,"[71.7, 40.9]",3890328,42,,,,1.4206198,,Right Foot,,,,"[76.3, 71.3]",,Ground Pass,,30.746058,,,Paweł Olkowski,9459.0,,,,,,1,From Free Kick,Anthony Modeste,23486.0,Center Forward,88,FC Köln,186,"['3be7cddb-00e5-4a1b-bd2b-f6843a56a323', '65c836db-2a6b-4ad1-b96c-4c491182c17f']",37,,,,,,,,,,,,,,,,,,FC Köln,186,00:42:37.718,Pass,True
,,,,,,,,,,,,,,,,0.839292,,,,,,,,,,,,d44fe999-a321-4318-ad5d-fb48e7cbbc44,1591,,"[36.3, 0.1]",3890328,42,True,,,2.4063807,,,,,,"[24.8, 10.5]",,Low Pass,,15.50516,,,Roman Neustädter,16534.0,,,,,Throw-in,1,From Throw In,Dennis Aogo,8958.0,Left Back,89,Schalke 04,181,['377d45af-b97d-4af5-b120-41fe70002252'],49,,,,,,,,,,,,,,,,,,Schalke 04,181,00:42:49.163,Pass,
,,,,,,,,,,,,,,,,2.092624,,,,,,,,,,,,d16fecd2-9609-4fa9-adbf-9e07cea11022,1593,,"[24.8, 10.5]",3890328,42,True,,,1.1990199,,Right Foot,,,,"[33.3, 32.3]",,Ground Pass,,23.398504,,,Joël Andre Job Matip,3502.0,,,,,,1,From Throw In,Roman Neustädter,16534.0,Left Center Back,89,Schalke 04,181,['11f12069-e4de-400c-9956-ee7d1093f6b4'],50,,,,,,,,,,,,,,,,,,Schalke 04,181,00:42:50.773,Pass,
