50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.407908,,,,,,,,,,,,657a140a-488a-4b6a-96aa-2f027a8ddf36,17,,"[50.3, 26.8]",3890472,0,,,,-1.5707964,,Right Foot,,,,"[50.3, 5.5]",,Ground Pass,,21.3,,,,Wendell Nascimento Borges,8212.0,,,,,,1,From Kick Off,André Ramalho Silva,9363.0,Left Center Back,2,Bayer Leverkusen,904,['14fad428-0886-4615-97c5-aae0763bc9b8'],13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:13.030,Pass,
,,,,,,,,,,,,,,,,,,,1.654163,,,,,,,,,,,,d4a70205-f765-4fdb-8168-f426024d5a65,20,,"[50.3, 5.5]",3890472,0,,,,2.7341628,,Left Foot,,,,"[31.3, 13.7]",,High Pass,,20.69396,,,,André Ramalho Silva,9363.0,,,,,,1,From Kick Off,Wendell Nascimento Borges,8212.0,Left Back,2,Bayer Leverkusen,904,['a3f23b5c-a770-47f3-823f-989a74339edf'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:14.478,Pass,
,,,,,,,,,,,,,,,,,,,1.796872,,,,,,,,,,,,18ffa1a9-fb0e-4f57-b75a-c17a7b78b3b6,23,,"[28.4, 17.0]",3890472,0,,,,1.2307485,,Right Foot,,,,"[38.2, 44.7]",,Ground Pass,,29.382479,,,,Tin Jedvaj,6309.0,,,,,,1,From Kick Off,André Ramalho Silva,9363.0,Left Center Back,2,Bayer Leverkusen,904,['b365a97e-c0be-491f-accd-22bb9e4148dd'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:18.532,Pass,
,,,,,,,,,,,,,,,,,,,0.979913,,,,,,,,,,,,46328b44-49a5-449d-a2cb-3e254c8537ca,26,,"[46.2, 50.8]",3890472,0,,,,1.4112446,,Right Foot,,,,"[49.0, 68.2]",,Ground Pass,,17.623848,,,,Christoph Kramer,8805.0,,,,,,1,From Kick Off,Tin Jedvaj,6309.0,Right Center Back,2,Bayer Leverkusen,904,['ba8e51c0-df85-47ff-8537-c40e4a865c86'],22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:22.991,Pass,
,,,,,,,,,,,,,,,,,,,1.264871,,,,,,,,,,,,0243276b-cd95-40f7-9bc4-9fee8e1391b8,29,,"[54.9, 71.5]",3890472,0,,,,-2.6471856,,Right Foot,,,,"[42.1, 64.6]",,Ground Pass,,14.541321,,,,Tin Jedvaj,6309.0,,,,,,1,From Kick Off,Christoph Kramer,8805.0,Right Defensive Midfield,2,Bayer Leverkusen,904,['9415b68c-cb5d-4575-9412-cc2e4fd41a7f'],28,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:28.491,Pass,
,,,,,,,,,,,,,,,,,,,1.932562,,,,,,,,,,,,d51fc4a2-2ec9-4778-ba20-c28da79f0f30,32,,"[38.9, 61.6]",3890472,0,,,,-1.7078625,,Left Foot,,,,"[34.1, 26.8]",,Ground Pass,,35.129475,,,,André Ramalho Silva,9363.0,,,,,,1,From Kick Off,Tin Jedvaj,6309.0,Right Center Back,2,Bayer Leverkusen,904,['a90c36d5-d036-4d20-920b-7d65647e89c4'],31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:31.710,Pass,
,,,,,,,,,,,,,,,,,,,1.789075,,,,,,,,,,,,69f25a39-9d71-4d28-afe6-2ddf443ff7d1,35,,"[43.9, 25.2]",3890472,0,,,,1.5283976,,Right Foot,,,,"[45.3, 58.2]",,Ground Pass,,33.029682,,,,Tin Jedvaj,6309.0,,,,,,1,From Kick Off,André Ramalho Silva,9363.0,Left Center Back,2,Bayer Leverkusen,904,['99f11463-31f0-4ab2-85eb-d22d93dff05f'],37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:37.875,Pass,
,,,,,,,,,,,,,,,,,,,1.710125,,,,,,,,,,,,2628b1ac-091b-4542-bca2-7932b5cb0390,38,,"[53.5, 58.6]",3890472,0,,,,-0.80702543,,Right Foot,,,,"[82.9, 27.9]",,Ground Pass,,42.507057,,Incomplete,,,,,,,,,1,From Kick Off,Tin Jedvaj,6309.0,Right Center Back,2,Bayer Leverkusen,904,['0322f941-de20-43fe-a706-94db568c47d4'],41,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:41.584,Pass,
,,,,,,,,,,,,,,,,,,,2.157249,,,,,,,,,,,,0322f941-de20-43fe-a706-94db568c47d4,39,,"[37.2, 52.2]",3890472,0,,,,-1.0976703,,Right Foot,,,,"[50.1, 27.0]",,High Pass,,28.309893,,Incomplete,,Zlatko Junuzović,8762.0,,,,,Recovery,1,From Kick Off,Theodor Gebre Selassie,8396.0,Right Back,2,Bayer Leverkusen,904,"['2628b1ac-091b-4542-bca2-7932b5cb0390', '3449895f-3ba1-4f6d-b666-51f6713ee1b0', '8ebbfcb0-e9b0-47ca-82d1-13686b151aae']",43,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:43.295,Pass,
,,,,,,,,,,,,,,,,,,,1.127815,,,,,,,,,,,,3449895f-3ba1-4f6d-b666-51f6713ee1b0,41,,"[70.0, 53.1]",3890472,0,,,True,-0.05258306,,,,,,"[77.6, 52.7]",,Low Pass,,7.610519,,Incomplete,,,,,,,,Recovery,1,From Kick Off,Christoph Kramer,8805.0,Right Defensive Midfield,2,Bayer Leverkusen,904,"['0322f941-de20-43fe-a706-94db568c47d4', '93d15a33-2b20-408b-b711-c34410094859', 'b031e21a-23de-454d-a1d9-fad75d3cc614']",45,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:45.452,Pass,True
,,,,,,,,,,,,,,,,,,,0.971841,,,,,,,,,,,,b031e21a-23de-454d-a1d9-fad75d3cc614,43,,"[42.5, 27.4]",3890472,0,,,,-0.4717775,,Head,,,,"[57.2, 19.9]",,High Pass,,16.502728,,,,Fin Bartels,8389.0,,,,,Recovery,1,Regular Play,Florian Grillitsch,11396.0,Center Defensive Midfield,3,Werder Bremen,176,"['3449895f-3ba1-4f6d-b666-51f6713ee1b0', 'be63c825-b9af-414c-afac-74a1b8af2b29']",46,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:46.580,Pass,
,,,,,,,,,,,,,,,,,,,2.823005,,,,,,,,,,,,28c67ea2-2185-44fb-85f3-ff081e389f33,46,,"[57.2, 19.9]",3890472,0,,,True,-0.58511245,,,,,,"[65.2, 14.6]",,High Pass,,9.596354,,Incomplete,,Santiago García,26359.0,,,,,,1,Regular Play,Fin Bartels,8389.0,Left Midfield,3,Werder Bremen,176,"['14ff8654-6c6b-40fb-bf27-d1f389d977ae', '7e18103d-cc07-4536-abcb-b4900cdde124', '864b3042-7e36-4147-a4b2-68be6985a438']",47,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:47.551,Pass,True
,,,,,,,,,,,,,,,,,,,0.948908,,,,,,,,,,,,14ff8654-6c6b-40fb-bf27-d1f389d977ae,48,,"[54.9, 65.5]",3890472,0,,,,0.21452451,,Right Foot,,,,"[72.8, 69.4]",,High Pass,,18.319935,,Incomplete,,,,,,,,Recovery,1,Regular Play,Tin Jedvaj,6309.0,Right Center Back,3,Werder Bremen,176,"['28c67ea2-2185-44fb-85f3-ff081e389f33', '5ea83c60-8fdb-4fc1-8e68-6e986894fd08']",50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:50.374,Pass,
,,,,,,,,,,,,,,,,,,,2.075317,,,,,,,,,,,,1094a396-e21a-45b6-8db3-7d95064bfbcf,52,,"[48.7, 13.2]",3890472,0,,,,0.61466295,,Left Foot,,,,"[77.6, 33.6]",,High Pass,,35.37471,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,Regular Play,Santiago García,26359.0,Left Back,3,Werder Bremen,176,"['329174a0-a369-4208-abf2-90371676abae', 'bd231e23-0464-464c-8a6e-c909dfb620ae', 'd6a864ed-b15c-4601-b216-32ae22872f81']",52,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:52.617,Pass,True
,,,,,,,,,,,,,,,,,,,2.92498,,,,,,,,,,,,329174a0-a369-4208-abf2-90371676abae,54,,"[42.5, 46.5]",3890472,0,,,,-2.8622966,,Head,,,,"[16.0, 38.9]",,Low Pass,,27.56828,,,,Bernd Leno,15581.0,,,,,Recovery,1,Regular Play,André Ramalho Silva,9363.0,Left Center Back,4,Bayer Leverkusen,904,"['1094a396-e21a-45b6-8db3-7d95064bfbcf', 'af6a1b77-e119-403c-aa7a-e1fea7818b9c']",54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:54.692,Pass,
,,,,,,,,,,,,,,,,,,,1.395375,,,,,,,,,,,,bdf97050-c6c3-4185-8ccf-3f685a05a9e9,57,,"[18.0, 39.6]",3890472,0,,,,0.8991902,,Left Foot,,,,"[30.4, 55.2]",,Ground Pass,,19.92787,,,,Tin Jedvaj,6309.0,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,4,Bayer Leverkusen,904,['24dcf033-833e-45ea-90ba-a3a0bf11f00a'],58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:58.937,Pass,
,,,,,,,,,,,,,,,,,,,1.390235,,,,,,,,,,,,fbffc7ab-0fd3-4ca5-9795-050f66606a26,60,,"[37.7, 58.2]",3890472,1,,,,0.6871242,,Left Foot,,,,"[49.4, 67.8]",,Ground Pass,,15.1343975,,,,Christoph Kramer,8805.0,,,,,,1,Regular Play,Tin Jedvaj,6309.0,Right Center Back,4,Bayer Leverkusen,904,['7a045423-1900-40b7-9b92-7cee9a98c8c7'],2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:02.372,Pass,
,,,,,,,,,,,,,,,,,,,1.127216,,,,,,,,,,,,1cc49996-e143-41bf-a176-8eccdec8d7f6,63,,"[51.7, 65.0]",3890472,1,,,,-2.5796711,,Right Foot,,,,"[40.9, 58.2]",,Ground Pass,,12.7624445,,,,Tin Jedvaj,6309.0,,,,,,1,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,4,Bayer Leverkusen,904,['921fc43e-a1dc-4232-a9fc-de1d36772643'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:07.675,Pass,
,,,,,,,,,,,,,,,,,,,1.732346,,,,,,,,,,,,124341a7-5355-40db-8e14-3c5bf10991c3,66,,"[43.7, 57.7]",3890472,1,,,,-1.598567,,Right Foot,,,,"[43.0, 32.5]",,Ground Pass,,25.20972,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Tin Jedvaj,6309.0,Right Center Back,4,Bayer Leverkusen,904,['344fcd51-6a10-4982-96af-f416487f8ad2'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:10.043,Pass,
,,,,,,,,,,,,,,,,,,,4.690598,,,,,,,,,,,,8cbed2a4-d99e-4470-8dcc-216dce2c0b1a,69,,"[55.6, 19.2]",3890472,1,,,,-0.24791244,,Right Foot,,,,"[111.7, 5.0]",,High Pass,,57.869247,,Incomplete,,Julian Brandt,5555.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,4,Bayer Leverkusen,904,"['177a6d96-24c4-4d08-8475-ab01183b833d', 'a2ae3668-5b0d-4515-b1fc-6deffc64e7fb']",17,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:17.831,Pass,
,,,,,,,,,,,,,,,,,,,0.784229,,,,,,,,,,,,b3c85a36-ebde-484f-bfa7-429a346b5eee,73,,"[100.7, 0.1]",3890472,1,,,,0.6060593,,,,,,"[110.8, 7.1]",,Low Pass,,12.288612,,Incomplete,,Admir Mehmedi,8219.0,,,,,Throw-in,1,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,5,Bayer Leverkusen,904,"['38762073-7504-4552-bd77-849d36a8131a', 'd4aedde9-9b4c-4b76-b3cd-003793f10c42']",27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:27.767,Pass,
,,,,,,,,,,,,,,,,,,,2.830637,,,,,,,,,,,,d4aedde9-9b4c-4b76-b3cd-003793f10c42,75,,"[9.3, 73.0]",3890472,1,,,,-0.022289302,,Left Foot,,,,"[40.7, 72.3]",,High Pass,,31.4078,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Interception,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,5,Bayer Leverkusen,904,"['1972b489-d5f9-4ae4-8c87-1ae3db057ab6', '78dccfca-9821-4e0f-b822-d4f9894d1fd5', 'b3c85a36-ebde-484f-bfa7-429a346b5eee']",28,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:28.551,Pass,
,,,,,,,,,,,,,,,,,,,1.217735,,,,,,,,,,,,78dccfca-9821-4e0f-b822-d4f9894d1fd5,77,,"[79.4, 7.8]",3890472,1,,,,1.6313283,,Right Foot,,,,"[79.0, 14.4]",,Ground Pass,,6.61211,,,,Christoph Kramer,8805.0,,,,,Recovery,1,From Throw In,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,5,Bayer Leverkusen,904,"['d4aedde9-9b4c-4b76-b3cd-003793f10c42', 'ff7cc46a-78c4-4b56-9ea8-ddcb32061467']",31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:31.381,Pass,
,,,,,,,,,,,,,,,,,,,1.141675,,,,,,,,,,,,acc06f77-64db-4973-8e80-b50549aba488,80,,"[77.8, 11.5]",3890472,1,,,,-2.891438,,Right Foot,,,,"[55.1, 5.7]",,Ground Pass,,23.429255,,,,André Ramalho Silva,9363.0,,,,,,1,From Throw In,Christoph Kramer,8805.0,Right Defensive Midfield,5,Bayer Leverkusen,904,['6f37dfe8-05ec-47eb-bde7-81f9da6a72b7'],34,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:34.152,Pass,
,,,,,,,,,,,,,,,,,,,5.344022,,,,,,,,,,,,1115b3f1-9021-4720-9a66-99aef843bc78,83,,"[49.4, 6.7]",3890472,1,,,,1.8162788,,Right Foot,,,,"[37.7, 53.4]",,Ground Pass,,48.143326,,,,Tin Jedvaj,6309.0,,True,,,,1,From Throw In,André Ramalho Silva,9363.0,Left Center Back,5,Bayer Leverkusen,904,['36d57941-80a5-42c9-b196-899561f76e33'],36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:36.712,Pass,
,,,,,,,,,,,,,,,,,,,2.476452,,,,,,,,,,,,6deac621-06fe-489d-ba48-bd81654d2e91,86,,"[22.4, 61.4]",3890472,1,,,,-2.0765243,,Right Foot,,,,"[12.1, 42.8]",,Ground Pass,,21.261467,,,,Bernd Leno,15581.0,,,,,,1,From Throw In,Tin Jedvaj,6309.0,Right Center Back,5,Bayer Leverkusen,904,['82f5cbb3-e4a9-4638-bb64-23dbe71e93fd'],44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:44.661,Pass,
,,,,,,,,,,,,,,,,,,,1.93337,,,,,,,,,,,,57316671-1637-41b4-b042-b3734776ba29,89,,"[12.8, 43.3]",3890472,1,,,,1.0631673,,Right Foot,,,,"[21.7, 59.3]",,Ground Pass,,18.30874,,,,Tin Jedvaj,6309.0,,,,,,1,From Throw In,Bernd Leno,15581.0,Goalkeeper,5,Bayer Leverkusen,904,['34241fc2-6c1c-4c7c-bd5c-579f1c8be6a2'],47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:47.298,Pass,
,,,,,,,,,,,,,,,,,,,1.384971,,,,,,,,,,,,670b49df-b770-486f-98a9-5958447cf767,92,,"[25.6, 57.7]",3890472,1,,,,-0.84894884,,Right Foot,,,,"[35.9, 46.0]",,Ground Pass,,15.587815,,,,Hakan Çalhanoğlu,7039.0,,,,,,1,From Throw In,Tin Jedvaj,6309.0,Right Center Back,5,Bayer Leverkusen,904,['adb4d0b2-887c-4899-9524-146fcf22caac'],50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:50.217,Pass,
,,,,,,,,,,,,,,,,,,,0.979805,,,,,,,,,,,,900776d9-d6d2-4ad4-8477-097baaaec1d6,95,,"[42.1, 51.1]",3890472,1,,,,-0.4301673,,Left Foot,,,,"[50.6, 47.2]",,Ground Pass,,9.352005,,,,Christoph Kramer,8805.0,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,5,Bayer Leverkusen,904,['cd279e97-9e95-4396-b06d-b3dd61824600'],57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:57.142,Pass,
,,,,,,,,,,,,,,,,,,,0.874521,,,,,,,,,,,,adbfedb3-6bba-44bb-804e-db9eb0a51cf7,99,,"[47.8, 47.0]",3890472,1,,,,2.1524498,,Right Foot,,,,"[43.0, 54.3]",,Ground Pass,,8.736704,,,,Tin Jedvaj,6309.0,,,,,,1,From Throw In,Christoph Kramer,8805.0,Right Defensive Midfield,5,Bayer Leverkusen,904,['f3a321e4-d815-48e0-8712-a4339c663f8f'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:59.311,Pass,
,,,,,,,,,,,,,,,,,,,0.632411,,,,,,,,,,,,9c5b9571-8967-4b22-9d2a-841eb1d8a803,103,,"[47.6, 57.3]",3890472,2,,,,-0.018985061,,Right Foot,,,,"[63.4, 57.0]",,Ground Pass,,15.802848,,,,Karim Bellarabi,8213.0,,,,,,1,From Throw In,Tin Jedvaj,6309.0,Right Center Back,5,Bayer Leverkusen,904,['b9af0ce2-726c-4779-9fa8-9b71c0165268'],1,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:01.225,Pass,
