50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.642124,,,,,,,,,,,,,8c0f5ff5-71f2-4f85-a11f-01220aa716a7,16,,"[49.1, 45.0]",3890443,0,,,,-1.476798,,Right Foot,,,"[51.9, 15.3]",,Ground Pass,,29.831694,,,,Niklas Süle,6322.0,,,,,,1,From Kick Off,Fabian Lukas Schär,5537.0,Center Back,2,Hoffenheim,175,['f5ad8d0b-3026-4c09-98fa-187b84277147'],18,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:18.240,Pass,
,,,,,,,,,,,,,,,,,1.968834,,,,,,,,,,,,,02f4c8e9-3351-4c89-bd21-ee5a8b230373,19,,"[58.3, 23.7]",3890443,0,,,,1.605565,,Right Foot,,,"[57.1, 58.2]",,Ground Pass,,34.520863,,,,Ermin Bičakčić,9396.0,,,,,,1,From Kick Off,Niklas Süle,6322.0,Left Center Back,2,Hoffenheim,175,['7b9f0dde-ffb1-45a0-8923-4c8ee97ee64c'],23,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:23.862,Pass,
,,,,,,,,,,,,,,,,,1.903867,,,,,,,,,,,,,a7f96362-a87d-4768-99f5-7819ca04d859,22,,"[64.9, 68.5]",3890443,0,,,,-0.84941316,,Right Foot,,,"[86.8, 43.6]",,High Pass,,33.16052,,,,Andrej Kramarić,5460.0,,,,,,1,From Kick Off,Ermin Bičakčić,9396.0,Right Center Back,2,Hoffenheim,175,['dab73bcb-9d5e-41e9-ab0c-f8c14a3b840f'],28,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:28.570,Pass,
,,,,,,,,,,,,,,,,,2.738664,,,,,,,,,,,,,acf1033f-a90e-43a5-821b-43b2a69cfd71,24,,"[87.4, 43.6]",3890443,0,,,,-0.08168915,,Head,,,"[104.5, 42.2]",,High Pass,,17.157215,,Incomplete,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,1,From Kick Off,Andrej Kramarić,5460.0,Left Center Forward,2,Hoffenheim,175,"['520bde53-084a-4b79-b839-e27493a77126', 'e4cf238d-8f46-4b52-81cc-dfcf609d9ae3']",30,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:30.474,Pass,
,,,,,,,,,,,,,,,,,1.017679,,,,,,,,,,,,,e4cf238d-8f46-4b52-81cc-dfcf609d9ae3,27,,"[15.6, 37.9]",3890443,0,,,True,-1.4464413,,,,,"[16.2, 33.1]",,High Pass,,4.8373547,,,,Santiago García,26359.0,,,,,Recovery,1,Regular Play,Alejandro Gálvez Jimena,6924.0,Right Center Back,3,Werder Bremen,176,"['594b60a2-31e1-47fa-ae35-426dd54c9989', '7299acfe-4618-401b-b30d-fa72b8cbcdab', 'acf1033f-a90e-43a5-821b-43b2a69cfd71']",33,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:33.212,Pass,True
,,,,,,,,,,,,,,,,,3.374017,,,,,,,,,,,,,6e0327e1-80ad-4c9d-915a-faafd1150ef9,33,,"[23.1, 33.1]",3890443,1,,,,-0.17372756,,Right Foot,,,"[83.5, 22.5]",,High Pass,,61.32308,,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Free Kick,1,From Free Kick,Felix Wiedwald,23269.0,Goalkeeper,4,Werder Bremen,176,"['25e7b5a5-0fe3-4fb2-8f01-ff5530e3d753', '40f10055-bdc0-416c-acdc-55f20a592e38']",6,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:06.302,Pass,
,,,,,,,,,,,,,,,,,1.307199,,,,,,,,,,,,,21a66ce5-9a64-4f62-bf4d-d9a7bb2bbf53,36,,"[68.6, 7.0]",3890443,1,,,,0.17593962,,Head,,,"[82.1, 9.4]",,High Pass,,13.711674,,Incomplete,,Fin Bartels,8389.0,,,,,Recovery,1,From Free Kick,Santiago García,26359.0,Left Back,4,Werder Bremen,176,"['cb4b37fd-8d60-49a2-9db9-e5723bac5e03', 'eb85f774-fdce-4acf-8d64-0c4b1acd7353']",11,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:11.574,Pass,
,,,,,,,,,,,,,,,,,1.618401,,,,,,,,,,,,,6db7820b-8f7a-4a5c-9ded-9b894031c774,39,,"[81.9, 0.1]",3890443,1,,,,2.59755,,,,,"[57.6, 14.8]",,Low Pass,,28.400352,,,,Papiss Mison Djilobodji,3774.0,,,,,Throw-in,1,From Throw In,Santiago García,26359.0,Left Back,5,Werder Bremen,176,['60ed9132-8c02-4734-86b0-31ec2d076499'],19,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:19.204,Pass,
,,,,,,,,,,,,,,,,,2.357545,,,,,,,,,,,,,dd410ffe-fce1-4f7a-b1ec-39de8ba9abb2,42,,"[49.0, 20.0]",3890443,1,,,,2.4800024,,Right Foot,,,"[23.7, 39.7]",,Ground Pass,,32.065247,,,,Felix Wiedwald,23269.0,,,,,,1,From Throw In,Papiss Mison Djilobodji,3774.0,Left Center Back,5,Werder Bremen,176,['db5ebbe5-e24e-4fd9-ac90-aa91063538c3'],22,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:22.811,Pass,
,,,,,,,,,,,,,,,,,2.649986,,,,,,,,,,,,,9b3f8122-8101-4b7d-97e5-95d67d0b9f15,46,,"[25.1, 36.5]",3890443,1,,,,-0.13018502,,Left Foot,,,"[69.4, 30.7]",,High Pass,,44.67807,,Incomplete,,Anthony Ujah,12624.0,,,,,,1,From Throw In,Felix Wiedwald,23269.0,Goalkeeper,5,Werder Bremen,176,"['4c4a0c31-95a1-4ee6-a6d8-c6a6bd1b5418', '6a156dcf-9f01-466c-b7c1-213a390ee74e']",26,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:26.784,Pass,
,,,,,,,,,,,,,,,,,1.883604,,,,,,,,,,,,,4c4a0c31-95a1-4ee6-a6d8-c6a6bd1b5418,48,,"[50.7, 49.4]",3890443,1,,,True,-0.6786625,,,,,"[69.3, 34.4]",,High Pass,,23.89477,,Incomplete,,Andrej Kramarić,5460.0,,,,,Recovery,1,From Throw In,Ermin Bičakčić,9396.0,Right Center Back,5,Werder Bremen,176,"['2f74b3ed-4ea2-4e77-b8a5-77843b1c2a24', '76879e7d-81d0-46b5-95fa-fb91027e906f', '8b91c428-333c-4d4f-aae1-9c7580cb41e1', '9b3f8122-8101-4b7d-97e5-95d67d0b9f15']",29,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:29.434,Pass,True
,,,,,,,,,,,,,,,,,1.022708,,,,,,,,,,,,,8c086d61-7cac-4ad6-9cdf-062fb9921f1e,54,,"[55.6, 37.3]",3890443,1,,,,2.7218359,,Right Foot,,,"[43.5, 42.7]",,Ground Pass,,13.250283,,,,Jannik Vestergaard,8815.0,,,,,,1,From Throw In,Alejandro Gálvez Jimena,6924.0,Right Center Back,5,Werder Bremen,176,['d7f93d83-e138-4358-b399-849af19a6c96'],34,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:34.594,Pass,
,,,,,,,,,,,,,,,,,1.075147,,,,,,,,,,,,,6bca6a80-af1c-4776-a2f6-d46da2da838c,58,,"[50.8, 43.7]",3890443,1,,,,0.04542328,,Right Foot,,,"[68.4, 44.5]",,Ground Pass,,17.618172,,,,Anthony Ujah,12624.0,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Center Defensive Midfield,5,Werder Bremen,176,['06734cf1-aefa-4ef0-9c07-f8bd2ca6ddf9'],39,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:39.592,Pass,
,,,,,,,,,,,,,,,,,1.673163,,,,,,,,,,,,,cc3ac17c-4168-4fc9-954d-5c933348e16b,62,,"[76.1, 41.1]",3890443,1,,,,-0.78005064,,Right Foot,,,"[94.9, 22.5]",,Ground Pass,,26.44617,,,,Fin Bartels,8389.0,,,,,,1,From Throw In,Anthony Ujah,12624.0,Center Forward,5,Werder Bremen,176,['c0e137b7-5804-4217-9513-df794fd6b5a5'],42,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:42.767,Pass,
,,,,,,,,,,,,,,,,,4.537204,,,,,,,,,,,,,b26d074b-b18c-4d13-b016-cdd2fb944e39,65,,"[103.6, 22.5]",3890443,1,,,,1.277482,,Left Foot,,,"[120.0, 76.8]",,Low Pass,,56.722572,,Out,,Florian Grillitsch,11396.0,,True,,,,1,From Throw In,Fin Bartels,8389.0,Left Midfield,5,Werder Bremen,176,['0b191874-c2f6-4a86-bd57-0d2ebd73d73b'],45,,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:45.634,Pass,
,,,,,,,,,,,,,,,,,1.388994,,,,,,,,,,,,,74396450-a358-4a88-8aed-92508b0939fe,67,,"[6.0, 36.0]",3890443,2,True,,,0.28546286,,Right Foot,,,"[24.4, 41.4]",,Ground Pass,,19.176027,,,,Fabian Lukas Schär,5537.0,,,,,Goal Kick,1,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,6,Hoffenheim,175,['977c5c62-2960-4ba7-b43d-16eb498fc1a0'],8,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:08.321,Pass,
,,,,,,,,,,,,,,,,,1.940188,,,,,,,,,,,,,6a903092-2fd9-4467-b1e1-9cf8819de944,69,,"[35.2, 40.0]",3890443,2,,,,-1.126236,,Right Foot,,,"[48.3, 12.5]",,Ground Pass,,30.460794,,,,Niklas Süle,6322.0,,,,,,1,From Goal Kick,Fabian Lukas Schär,5537.0,Center Back,6,Hoffenheim,175,['df3e4989-e0d4-4c84-8b24-f33a99eae194'],12,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:12.324,Pass,
,,,,,,,,,,,,,,,,,2.671218,,,,,,,,,,,,,f653878a-d5f2-4e4c-adc9-2e8aba89348e,72,,"[59.5, 19.9]",3890443,2,,,,0.70932573,,Right Foot,,,"[94.8, 50.2]",,High Pass,,46.52075,,Incomplete,,,,,,,,,1,From Goal Kick,Niklas Süle,6322.0,Left Center Back,6,Hoffenheim,175,['d842fe42-839f-41bf-b6cf-a32508374c9c'],18,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:18.624,Pass,
,,,,,,,,,,,,,,,,,1.366992,,,,,,,,,,,,,d842fe42-839f-41bf-b6cf-a32508374c9c,73,,"[25.3, 29.9]",3890443,2,,,,0.46959993,,Left Foot,,,"[38.7, 36.7]",,High Pass,,15.026643,,Incomplete,,Fin Bartels,8389.0,,,,,Recovery,1,From Goal Kick,Santiago García,26359.0,Left Back,6,Hoffenheim,175,"['5cf7bd13-ae9d-4c74-86a7-67db9b784f1c', 'd9f26f56-6739-4b7e-a8a9-3594dc244f72', 'f653878a-d5f2-4e4c-adc9-2e8aba89348e']",21,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:21.295,Pass,
,,,,,,,,,,,,,,,,,0.415864,,,,,,,,,,,,,d9f26f56-6739-4b7e-a8a9-3594dc244f72,75,,"[81.4, 43.4]",3890443,2,,,,0.5404195,,Right Foot,,,"[86.4, 46.4]",,Ground Pass,,5.8309517,,Incomplete,,Andrej Kramarić,5460.0,,,,,Recovery,1,From Goal Kick,Sebastian Rudy,6039.0,Right Defensive Midfield,6,Hoffenheim,175,"['2263a54d-e966-4298-b1e8-9d9dc3547037', '73c2f577-3c87-4e77-abef-e288604d6415', 'd842fe42-839f-41bf-b6cf-a32508374c9c']",22,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:22.662,Pass,
,,,,,,,,,,,,,,,,,0.077482,,,,,,,,,,,,,c97b07f1-673e-4788-a21e-bfc6aa8af9d7,78,,"[84.2, 43.4]",3890443,2,,,,0.9272952,,Right Foot,,,"[86.0, 45.8]",,Ground Pass,,3.0,,Incomplete,,Tobias Strobl,12321.0,,,,,Recovery,1,From Goal Kick,Sebastian Rudy,6039.0,Right Defensive Midfield,6,Hoffenheim,175,"['54e6156e-4df9-43b9-bd0c-5486bf15627c', 'bb856db3-eac1-461f-8a2b-64d515894077']",23,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:23.522,Pass,
,,,,,,,,,,,,,,,,,1.267462,,,,,,,,,,,,,229476cc-3538-4ad9-9999-83e6a8a33a36,82,,"[38.1, 34.7]",3890443,2,,,,1.1258631,,Left Foot,,,"[45.3, 49.8]",,Ground Pass,,16.728718,,,,Clemens Fritz,20010.0,,,,,Recovery,1,Regular Play,Fin Bartels,8389.0,Left Midfield,7,Werder Bremen,176,['95af26fd-f9c2-4388-a1ca-1cf4ce0c194f'],25,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:25.249,Pass,
,,,,,,,,,,,,,,,,,2.620265,,,,,,,,,,,,,31c25be4-f8e6-4cdb-a1cd-83d7ff5a8a92,87,,"[42.7, 56.6]",3890443,2,True,,,-1.3370532,,Right Foot,,,"[47.2, 37.7]",,Ground Pass,,19.42833,,,,Jannik Vestergaard,8815.0,,,,,Free Kick,1,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,8,Werder Bremen,176,['ee740a86-53ed-411b-98c1-aafaa2005ebf'],42,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:42.939,Pass,
,,,,,,,,,,,,,,,,,1.158625,,,,,,,,,,,,,e97e5c85-a836-4a4d-954c-a145f6fcd0e8,89,,"[46.8, 36.7]",3890443,2,,,,1.849644,,Right Foot,,,"[39.9, 60.8]",,Ground Pass,,25.068306,,,,Alejandro Gálvez Jimena,6924.0,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Center Defensive Midfield,8,Werder Bremen,176,['437ee8a5-3a93-4fb7-b011-837e598b9906'],45,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:45.968,Pass,
,,,,,,,,,,,,,,,,,1.206352,,,,,,,,,,,,,5f159837-bb8c-4e2a-a84a-0a7a6a20fbe7,92,,"[39.9, 60.6]",3890443,2,,,,-0.9401786,,Right Foot,,,"[51.8, 44.3]",,Ground Pass,,20.181675,,,,Jannik Vestergaard,8815.0,,,,,,1,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,8,Werder Bremen,176,['643deb59-bf25-4abe-9932-852193a3faa3'],48,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:48.214,Pass,
,,,,,,,,,,,,,,,,,1.505796,,,,,,,,,,,,,5417542c-0eda-4896-bcf0-a448512d3f19,95,,"[52.2, 47.1]",3890443,2,,,,2.24743,,Right Foot,,,"[36.7, 66.4]",,Ground Pass,,24.753586,,,,Alejandro Gálvez Jimena,6924.0,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Center Defensive Midfield,8,Werder Bremen,176,['e211e3b1-74db-4e06-b620-bead431357c9'],50,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:50.450,Pass,
,,,,,,,,,,,,,,,,,1.902167,,,,,,,,,,,,,63c0d8e1-be63-462f-8eb9-e639037fc6f1,99,,"[35.9, 69.8]",3890443,2,,,,-0.054401714,,Right Foot,,,"[76.3, 67.6]",,High Pass,,40.459858,,Incomplete,,Florian Grillitsch,11396.0,,,,,,1,From Free Kick,Alejandro Gálvez Jimena,6924.0,Right Center Back,8,Werder Bremen,176,"['bf8c65e6-232b-4542-8bb4-2b8bfbc37633', 'e4a97bf3-c8d9-4a0f-bd0a-8b316fa0236d']",53,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:53.281,Pass,
,,,,,,,,,,,,,,,,,0.771005,,,,,,,,,,,,,bf8c65e6-232b-4542-8bb4-2b8bfbc37633,101,,"[43.8, 12.5]",3890443,2,,,,-0.1798535,,Head,,,"[55.9, 10.3]",,High Pass,,12.298374,,Incomplete,,Philipp Ochs,9720.0,,,,,Recovery,1,From Free Kick,Niklas Süle,6322.0,Left Center Back,8,Werder Bremen,176,"['0a372f53-6827-46d7-9df6-a54c4668c983', '2bed0e0d-3e48-4221-a119-89611711ccf4', '63c0d8e1-be63-462f-8eb9-e639037fc6f1']",55,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:55.183,Pass,
,,,,,,,,,,,,,,,,,1.603432,,,,,,,,,,,,,2bed0e0d-3e48-4221-a119-89611711ccf4,103,,"[64.2, 69.8]",3890443,2,,,,-3.1149323,,Head,,,"[49.2, 69.4]",,High Pass,,15.005332,,Incomplete,,Theodor Gebre Selassie,8396.0,,,,,Recovery,1,From Free Kick,Clemens Fritz,20010.0,Left Center Midfield,8,Werder Bremen,176,"['0cdff387-56e2-46f2-8867-2e3ee38f9ce1', '257bf578-9260-4f32-b313-c9b46e4a0b29', 'bf8c65e6-232b-4542-8bb4-2b8bfbc37633']",55,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:55.954,Pass,
,,,,,,,,,,,,,,,,,0.997477,,,,,,,,,,,,,257bf578-9260-4f32-b313-c9b46e4a0b29,107,,"[70.9, 10.7]",3890443,2,,,,-2.4023156,,Right Foot,,,"[64.1, 4.5]",,High Pass,,9.202173,,,,Philipp Ochs,9720.0,,,,,Recovery,1,Regular Play,Andrej Kramarić,5460.0,Left Center Forward,9,Hoffenheim,175,"['2bed0e0d-3e48-4221-a119-89611711ccf4', '40145a4f-d63e-40cc-b8b3-a75fa608c907', '93418450-3d56-4a54-bd53-1cfcec1a4b0f', 'eb8d32a8-57a1-446a-8708-5ada28757bc1']",57,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:57.558,Pass,True
,,,,,,,,,,,,,,,,,0.898268,,,,,,,,,,,,,8da38f77-8018-4c2d-86e2-5cf9219b51a9,111,,"[72.1, 2.2]",3890443,2,,,,1.8362267,,Left Foot,,,"[69.3, 12.5]",,Ground Pass,,10.6737995,,,,Andrej Kramarić,5460.0,,,,,,1,Regular Play,Philipp Ochs,9720.0,Left Wing Back,9,Hoffenheim,175,"['2524c914-8c8d-4a48-9b22-519d9427b4ef', '403bdaf0-ba62-47d2-98d8-e1ea61c95609']",59,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:59.960,Pass,True
