50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.921647,,,,,,,,,,d417b834-0b86-466d-a824-7cb78d2fb115,15,,,"[57.4, 5.8]",3890473,0,,,,,3.1415927,,Other,,,,"[53.5, 5.8]",,Low Pass,,3.9,,,,Gojko Kačar,9407.0,,,,,,,1,From Throw In,Pierre-Michel Lasogga,8895.0,Center Forward,3,Hamburger SV,171,['9e1fb2be-d13b-46fb-ba23-31fe65cc6d72'],14,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:14.876,Pass,
,,,,,,,,,,,,,,,,,2.189048,,,,,,,,,,9f8e1a63-3a0f-427f-a00b-a73ebd999419,18,,,"[53.3, 6.4]",3890473,0,,,,,-0.10727885,,Left Foot,,,,"[72.8, 4.3]",,High Pass,,19.612751,,Incomplete,,Josip Drmic,5835.0,,,,,,,1,From Throw In,Gojko Kačar,9407.0,Left Defensive Midfield,3,Hamburger SV,171,"['56e67881-2e30-4b52-b95d-0942f2c64be3', '7dc36134-85e0-4936-a319-a55672727911', 'bba018df-137d-4a4e-8fd9-5521075d15a1']",15,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:15.798,Pass,True
,,,,,,,,,,,,,,,,,3.496417,,,,,,,,,,56e67881-2e30-4b52-b95d-0942f2c64be3,20,,,"[47.3, 75.8]",3890473,0,,,,,-0.4894151,,Right Foot,,,,"[85.6, 55.4]",,High Pass,,43.394123,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,Recovery,1,From Throw In,Joël Andre Job Matip,3502.0,Right Center Back,3,Hamburger SV,171,"['2b949e57-f2e7-4f32-a34a-f15b6a2daa45', '9f8e1a63-3a0f-427f-a00b-a73ebd999419', 'f0ff2378-3dad-4afb-b8b3-dbab9900f3ff']",17,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:17.987,Pass,
,,,,,,,,,,,,,,,,,1.504708,,,,,,,,,,2b949e57-f2e7-4f32-a34a-f15b6a2daa45,23,,,"[34.5, 24.7]",3890473,0,,,,True,-1.6368765,,,,,,"[33.6, 11.1]",,Low Pass,,13.629746,,,,Matthias Ostrzolek,8547.0,,,,,,Recovery,1,From Throw In,Gideon Jung,8323.0,Right Defensive Midfield,3,Hamburger SV,171,"['56e67881-2e30-4b52-b95d-0942f2c64be3', '60dd87df-b262-48c1-ba62-25b28df59785', 'cb77177c-1c97-4850-8641-45d84762f84c']",21,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:21.483,Pass,True
,,,,,,,,,,,,,,,,,0.837142,,,,,,,,,,1f4097e4-8ec1-42f8-aacf-5711ce71d2c1,27,,,"[33.0, 6.2]",3890473,0,,,,,-0.01204761,,Left Foot,,,,"[49.6, 6.0]",,Ground Pass,,16.601204,,,,Josip Drmic,5835.0,,,,,,,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,3,Hamburger SV,171,['8b0a1129-f34b-4f9a-ac3f-5c12d65b9ef1'],24,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:24.576,Pass,
,,,,,,,,,,,,,,,,,0.805916,,,,,,,,,,0a51c043-9fc4-4fa9-ae44-a89c48a7a25a,31,,,"[47.6, 5.6]",3890473,0,,,,,2.7367008,,Right Foot,,,,"[37.1, 10.1]",,Ground Pass,,11.423659,,,,Matthias Ostrzolek,8547.0,,,,,,,1,From Throw In,Josip Drmic,5835.0,Left Wing,3,Hamburger SV,171,"['46e8b093-5992-4d2e-a74f-34f1eb57ee85', 'fb93be57-a5d4-4a3f-90c0-963e9d2d6687']",26,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:26.260,Pass,True
,,,,,,,,,,,,,,,,,1.413464,,,,,,,,,,b4eacde1-8ad5-4869-9292-3fcc4fc70b75,33,,,"[37.1, 9.9]",3890473,0,,,,,-0.021502063,,Right Foot,,,,"[65.0, 9.3]",,High Pass,,27.90645,,,,Pierre-Michel Lasogga,8895.0,,,,,,,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,3,Hamburger SV,171,['64eda5e2-c5bc-4384-a664-720f3e329cc4'],27,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:27.066,Pass,
,,,,,,,,,,,,,,,,,1.536612,,,,,,,,,,565fa669-43f2-458d-a8bb-a4479bd80a1e,35,,,"[65.4, 9.1]",3890473,0,,,,True,0.63598245,,,,,,"[86.8, 24.9]",,Low Pass,,26.600752,,Incomplete,,Lewis Harry Holtby,8891.0,,,,,,,1,From Throw In,Pierre-Michel Lasogga,8895.0,Center Forward,3,Hamburger SV,171,"['7100326e-8ae4-49aa-b175-810c07ec3c99', '970a1c24-69c8-4702-8c54-e942c68c2c52', 'a77a8a55-b4be-4980-8a70-f6c67479c234']",28,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:28.479,Pass,True
,,,,,,,,,,,,,,,,,3.599996,,,,,,,,,,680febdb-c28d-4e0a-9c96-2956f5f9d18f,40,,,"[33.1, 54.2]",3890473,0,,,,,-2.8037145,,Right Foot,,,,"[7.2, 45.1]",,Ground Pass,,27.45214,,,,Ralf Fährmann,8517.0,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,4,Schalke 04,181,['690e663f-8333-4f45-8b7c-dc98ad5aa460'],31,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:31.365,Pass,
,,,,,,,,,,,,,,,,,2.7508,,,,,,,,,,7a84af42-e97d-4ce5-96f1-5a88c41aae5b,44,,,"[5.5, 48.2]",3890473,0,,,,,0.45426223,,Right Foot,,,,"[52.6, 71.2]",,High Pass,,52.41574,,Incomplete,,Uilson de Souza Paula Júnior,30312.0,,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,4,Schalke 04,181,"['1fd49add-e55f-469f-8b0b-b9ea656a7c29', '9a441a52-28d4-4f68-8630-5d8243da2012', 'a139de20-b5c9-4b17-aa49-77289b0ba779']",36,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:36.013,Pass,True
,,,,,,,,,,,,,,,,,1.946231,,,,,,,,,,a139de20-b5c9-4b17-aa49-77289b0ba779,47,,,"[67.5, 8.9]",3890473,0,,,,True,-0.03407771,,,,,,"[85.1, 8.3]",,High Pass,,17.610224,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,Recovery,1,Regular Play,Josip Drmic,5835.0,Left Wing,4,Schalke 04,181,"['02983862-1894-4e7f-8218-1403ad479afd', '413df501-ac95-444a-b2da-179b26754a06', '7a84af42-e97d-4ce5-96f1-5a88c41aae5b', '7f0b7a2b-8475-42dc-b333-438ee038f302']",38,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:38.764,Pass,True
,,,,,,,,,,,,,,,,,0.982659,,,,,,,,,,7f0b7a2b-8475-42dc-b333-438ee038f302,49,,,"[35.0, 71.8]",3890473,0,,,,,-0.6967423,,Head,,,,"[39.9, 67.7]",,High Pass,,6.3890533,,,,Johannes Geis,6717.0,,,,,,Recovery,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,4,Schalke 04,181,"['a139de20-b5c9-4b17-aa49-77289b0ba779', 'd7bc5cc3-a1ff-4604-8e95-f57d65685efb']",40,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:40.710,Pass,
,,,,,,,,,,,,,,,,,2.674747,,,,,,,,,,288acd3b-3b91-45a0-a3f1-7a40c7653418,51,,,"[39.9, 67.7]",3890473,0,,,,,0.075834684,,Right Foot,,,,"[80.7, 70.8]",,High Pass,,40.9176,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,4,Schalke 04,181,"['4af6c28d-fffd-4ed7-9ea3-122825066c19', '8f7018ec-87fe-471f-befa-eed5de922434']",41,,,,,,,,,,,,,,,,,,Schalke 04,181,00:00:41.693,Pass,
,,,,,,,,,,,,,,,,,0.095495,,,,,,,,,,8f7018ec-87fe-471f-befa-eed5de922434,54,,,"[39.4, 9.3]",3890473,0,,,,True,-0.32175055,,,,,,"[40.6, 8.9]",,High Pass,,1.264911,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Emir Spahić,26791.0,Left Center Back,4,Schalke 04,181,"['10760386-97da-4978-b49a-59b9e84309e8', '288acd3b-3b91-45a0-a3f1-7a40c7653418', '88ae90a5-16d6-43e6-83d6-2badf93d2776']",44,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:44.368,Pass,True
,,,,,,,,,,,,,,,,,1.469205,,,,,,,,,,4664b653-04a3-42d6-a479-33fbe9205dc0,59,,,"[48.4, 21.8]",3890473,0,,,,,-1.4689989,,Right Foot,,,,"[50.3, 3.2]",,Ground Pass,,18.69679,,,,Matthias Ostrzolek,8547.0,,,,,,Free Kick,1,From Free Kick,Gojko Kačar,9407.0,Left Defensive Midfield,5,Hamburger SV,171,['a9cbbc45-7c48-45ae-b4a5-ad3b8d3abd01'],53,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:53.418,Pass,
,,,,,,,,,,,,,,,,,2.399822,,,,,,,,,,7791781e-729a-4ce5-bb14-f2a60f3b7691,63,,,"[42.0, 10.7]",3890473,0,,,,,2.7217126,,Left Foot,,,,"[8.4, 25.7]",,Ground Pass,,36.796196,,,,René Adler,8560.0,,,,,,,1,From Free Kick,Matthias Ostrzolek,8547.0,Left Back,5,Hamburger SV,171,"['50a503d2-d4b8-406a-8c2a-90ef6593945c', '677f020c-05ca-4e5d-9138-058ce49cd907']",58,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:58.102,Pass,True
,,,,,,,,,,,,,,,,,1.584522,,,,,,,,,,8fde45a6-2fc5-48bf-a346-e11905733618,67,,,"[8.3, 32.7]",3890473,1,,,,,1.2587543,,Right Foot,,,,"[16.3, 57.5]",,Ground Pass,,26.058395,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,,1,From Free Kick,René Adler,8560.0,Goalkeeper,5,Hamburger SV,171,"['158097c8-11e5-40f7-8e0a-5afac2da6af4', '8dad8c88-ef51-4aea-bf5c-49252c7347e8']",1,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:01.739,Pass,True
,,,,,,,,,,,,,,,,,1.122144,,,,,,,,,,401bda6a-6e76-4ab8-8d50-7da27632044a,70,,,"[18.6, 63.7]",3890473,1,,,,,-0.10365402,,Right Foot,,,,"[48.4, 60.6]",,Low Pass,,29.960808,,Incomplete,,Lewis Harry Holtby,8891.0,,,,,,,1,From Free Kick,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,5,Hamburger SV,171,"['137c1ff3-2979-4ea0-9a1a-e4b68adabc44', '54f81013-01a0-4aab-ba0e-b050b2f3895b', 'c74ca793-31ff-4b68-971f-00493f9c51a0']",5,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:05.125,Pass,True
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,3c9e4b79-6398-4c3d-b844-6fb74aee1a93,74,,,"[77.0, 28.9]",3890473,1,,,,,1.9992826,,Left Foot,,,,"[73.3, 37.0]",,Ground Pass,,8.905055,,,,Johannes Geis,6717.0,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,6,Schalke 04,181,['094012eb-8d3e-4e1e-abf7-a01401785859'],9,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:09.317,Pass,
,,,,,,,,,,,,,,,,,1.676297,,,,,,,,,,e48adddb-e7ab-4b7e-9e68-7e0fbde74bce,78,,,"[68.4, 39.8]",3890473,1,,,,,1.9476093,,Right Foot,,,,"[61.0, 58.5]",,Ground Pass,,20.110943,,,,Joël Andre Job Matip,3502.0,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,6,Schalke 04,181,"['bf7ff6be-71dc-4c53-8e02-4c2a1138d95d', 'c6778678-066c-4fe5-ab82-63d12b72ecac']",12,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:12.117,Pass,True
,,,,,,,,,,,,,,,,,1.353413,,,,,,,,,,3d6dad81-051f-4af7-a10c-930ef77fbe05,82,,,"[77.6, 67.2]",3890473,1,,,,,-0.8416767,,Right Foot,,,,"[97.7, 44.7]",,High Pass,,30.170515,,Pass Offside,,Younès Belhanda,5242.0,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,6,Schalke 04,181,"['6c045579-ea39-4ba0-92e5-2dcbd2c95de0', 'e8ab7614-4faa-4559-9bd0-a07ec3fc1f71']",16,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:16.125,Pass,True
,,,,,,,,,,,,,,,,,3.426168,,,,,,,,,,775fc551-5912-4ec0-8417-33dab0728572,84,,,"[6.0, 36.0]",3890473,1,,,,,-0.13906763,,Right Foot,,,,"[75.3, 26.3]",,High Pass,,69.97557,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,Free Kick,1,From Free Kick,René Adler,8560.0,Goalkeeper,7,Hamburger SV,171,"['044a96dd-7896-4103-bd9f-da43e9a9267b', 'c492dad1-d729-4910-95ec-5656310cd738']",46,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:46.554,Pass,
,,,,,,,,,,,,,,,,,1.748722,,,,,,,,,,477f1217-088f-4b86-b675-9ffee5797f64,91,,,"[36.0, 63.8]",3890473,1,,,,,0.09966865,,Right Foot,,,,"[67.0, 66.9]",,High Pass,,31.154613,,,,Klaas-Jan Huntelaar,8060.0,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,8,Schalke 04,181,"['0cb3ca7b-3e20-4c28-aba4-d58a1fecf358', 'cd0e8819-f4c7-4e30-9ef0-96161e06b2ae']",53,,,,,,,,,,,,,,,,,,Schalke 04,181,00:01:53.876,Pass,True
,,,,,,,,,,,,,,,,,1.632753,,,,,,,,,,e13d7242-88f0-49b7-8635-373e0ff6d48f,97,,,"[68.7, 80.0]",3890473,2,,,,,-1.5117518,,,,,,"[69.9, 59.7]",,Low Pass,,20.335438,,,,Pierre-Emile Højbjerg,3570.0,,,,,,Throw-in,1,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,9,Schalke 04,181,['53192072-763f-4008-be88-972cec38c64c'],6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:06.113,Pass,
,,,,,,,,,,,,,,,,,1.199997,,,,,,,,,,e8fd6654-06b4-4ad4-8ba0-3927ec1e1d47,100,,,"[69.8, 58.7]",3890473,2,,,,,-1.8261422,,Right Foot,,,,"[63.3, 33.8]",,High Pass,,25.734413,,,,Dennis Aogo,8958.0,,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,9,Schalke 04,181,['a41f0dc0-df72-4b07-97a0-13443bd11d35'],7,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:07.826,Pass,
,,,,,,,,,,,,,,,,,1.406873,,,,,,,,,,cc31004f-9ade-4217-91c3-9f2115416047,103,,,"[73.9, 11.9]",3890473,2,,,,,-0.46959993,,Left Foot,,,,"[87.3, 5.1]",,Ground Pass,,15.026643,,,,Younès Belhanda,5242.0,,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,9,Schalke 04,181,['60aabc5a-91e3-48d1-8a60-3dfa57ab37d4'],12,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:12.084,Pass,
,,,,,,,,,,,,,,,,,1.2956,,,,,,,,,,dab5f56b-6e86-442c-a801-777d440e19d0,106,,,"[98.4, 9.4]",3890473,2,,,,,0.8999389,,Right Foot,,,,"[108.4, 22.0]",,Low Pass,,16.08602,,,,Klaas-Jan Huntelaar,8060.0,,,,,,,1,From Throw In,Younès Belhanda,5242.0,Left Wing,9,Schalke 04,181,['43f7424f-4d63-40be-a433-605107cd9dfc'],15,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:15.560,Pass,
,,,,,,,,,,,,,,,,,1.211791,,,,,,,,,,206178fb-a51b-40d5-bf86-c7c6ffefd634,109,,,"[108.6, 21.7]",3890473,2,,,,,2.4517927,,Right Foot,,,,"[104.6, 25.0]",,Ground Pass,,5.185557,,,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,9,Schalke 04,181,"['246817e1-60f4-4f0c-83c2-c84a46942269', 'b0b4eb0e-7e86-44ec-9bbe-426148c60e38']",16,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:16.855,Pass,True
,,,,,,,,,,,,,,,,,1.291481,,,,,,,,,,ff858d1e-8404-487e-93d2-6b67f379c4fb,112,,,"[104.6, 24.0]",3890473,2,,,,,-1.3045443,,Left Foot,,,,"[109.7, 5.3]",,Ground Pass,,19.382982,,,,Dennis Aogo,8958.0,,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,9,Schalke 04,181,['4b88740c-45b6-460c-a4a2-79d80b5a7763'],18,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:18.095,Pass,
,,,,,,,,,,,,,,,,,0.810173,,,,,,,,,,3bdaaa53-dc58-44a0-b392-abed271ffd11,115,,,"[112.9, 5.3]",3890473,2,,,,,1.4518387,,Left Foot,True,,,"[115.9, 30.4]",,High Pass,,25.278646,,Incomplete,,Pierre-Emile Højbjerg,3570.0,,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,9,Schalke 04,181,"['d123700f-ca56-47f8-8fa6-589a0b398b32', 'f47c0e00-c16d-4332-9b84-0a069bdcdd6d']",21,,,,,,,,,,,,,,,,,,Schalke 04,181,00:02:21.146,Pass,
