50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9d4272d7-c78a-4359-8909-200c42171806,1,,,,3890451,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Hertha Berlin,173,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 8577, 'name': 'Rune Almenning Jarstein'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 8576, 'name': 'Mitchell Weiser'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 8580, 'name': 'Sebastian Langkamp'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 12327, 'name': 'John Anthony Brooks'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 25}, {'player': {'id': 5569, 'name': 'Marvin Plattenhardt'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 21}, {'player': {'id': 8578, 'name': 'Per Ciljan Skjelbred'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 3}, {'player': {'id': 8965, 'name': 'Fabian Lustenberger'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 28}, {'player': {'id': 5697, 'name': 'Genki Haraguchi'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 24}, {'player': {'id': 8575, 'name': 'Salomon Armand Magloire Kalou'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 8}, {'player': {'id': 8579, 'name': 'Vladimír Darida'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 6}, {'player': {'id': 8571, 'name': 'Vedad Ibišević'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]}",Hertha Berlin,173,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2714ac0b-c6ce-4fea-83a3-cf6d59148a5f,2,,,,3890451,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Hertha Berlin,173,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 8240, 'name': 'Koen Casteels'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 28}, {'player': {'id': 10790, 'name': 'Adelino André Vieira Freitas'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 8516, 'name': 'Ronaldo Aparecido Rodrigues'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 25}, {'player': {'id': 3197, 'name': 'Dante Bonfim da Costa Santos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 5544, 'name': 'Ricardo Iván Rodríguez Araya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 34}, {'player': {'id': 23266, 'name': 'Christian Träsch'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 3545, 'name': 'Luiz Gustavo Dias'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 22}, {'player': {'id': 3186, 'name': 'Julian Draxler'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 10}, {'player': {'id': 40469, 'name': 'Marcel Schäfer'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 4}, {'player': {'id': 8235, 'name': 'Maximilian Arnold'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 27}, {'player': {'id': 8386, 'name': 'Max Kruse'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 11}]}",Wolfsburg,179,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6b523589-de8a-4c04-9b12-048aef2761b9,3,,,,3890451,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Hertha Berlin,173,['ab5e845f-d28b-4eb8-92f6-e8244541f129'],0,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ab5e845f-d28b-4eb8-92f6-e8244541f129,4,,,,3890451,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Hertha Berlin,173,['6b523589-de8a-4c04-9b12-048aef2761b9'],0,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,07854f37-b927-494f-8c97-ccbe35d6bdfc,1653,,,,3890451,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,81,Wolfsburg,179,['b6b8149b-bcf4-43ac-b320-4bd7da85a845'],0,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b6b8149b-bcf4-43ac-b320-4bd7da85a845,1654,,,,3890451,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,81,Wolfsburg,179,['07854f37-b927-494f-8c97-ccbe35d6bdfc'],0,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.468911,,,,,,,,,,,,964207da-12c7-4839-91be-5748b15b9c28,5,,,"[60.0, 40.0]",3890451,0,,,,,2.7610862,,Right Foot,,,,"[57.0, 41.2]",,Ground Pass,3.231099,,,,,Maximilian Arnold,8235.0,,,,,,Kick Off,1,From Kick Off,Max Kruse,8386.0,Left Center Forward,2,Wolfsburg,179,['2c254cc3-9d23-4ce6-bf1a-b27b77584dc8'],0,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:00.878,Pass,
,,,,,,,,,,,,,,,,1.190359,,,,,,,,,,,,36a125dd-3e9d-4352-8976-304fd40bc183,8,,,"[56.4, 39.5]",3890451,0,,,,,-3.0609598,,Left Foot,,,,"[46.5, 38.7]",,Ground Pass,9.932271,,,,,Christian Träsch,23266.0,,,,,,,1,From Kick Off,Maximilian Arnold,8235.0,Right Center Forward,2,Wolfsburg,179,['7190684f-d124-4b6a-9d81-6158f2a46a40'],1,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:01.387,Pass,
,,,,,,,,,,,,,,,,1.678076,,,,,,,,,,,,e7b796a5-fbb8-409a-b567-98cc5f13af45,11,,,"[46.5, 38.7]",3890451,0,,,,,1.8660859,,Right Foot,,,,"[38.5, 65.0]",,Ground Pass,27.489817,,,,,Adelino André Vieira Freitas,10790.0,,,,,,,1,From Kick Off,Christian Träsch,23266.0,Right Defensive Midfield,2,Wolfsburg,179,['29531d75-160f-4e33-9298-655b965ec8ed'],3,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:03.101,Pass,
,,,,,,,,,,,,,,,,1.380387,,,,,,,,,,,,ab735514-6b2c-46ab-896e-7096db115cc4,14,,,"[33.5, 64.7]",3890451,0,,,,,-2.321426,,Right Foot,,,,"[22.4, 52.8]",,Ground Pass,16.27329,,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Kick Off,Adelino André Vieira Freitas,10790.0,Right Back,2,Wolfsburg,179,['a64c43ff-be1c-43b6-978d-5e21c00c67fb'],6,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:06.041,Pass,
