50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.866773,,,,,,,,,,00759cc0-1557-4d62-96bc-61ddb69b77b7,17,,"[51.7, 73.8]",3890364,0,,,,,-1.9846969,,Left Foot,,,"[34.7, 35.1]",,High Pass,,42.269257,,,David Olatukunbo Alaba,8220.0,,,,,,1,Regular Play,Arjen Robben,8218.0,Right Wing Back,3,Bayern Munich,169,['9f2cba33-379b-4ada-b1f7-ff8cc3a62fde'],11,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:11.248,Pass,
,,,,,,,,,,,,,,,1.82737,,,,,,,,,,2e1980a0-b9aa-452b-a7ac-a250997df996,20,,"[59.3, 19.2]",3890364,0,,,,,2.234625,,Left Foot,,,"[49.6, 31.6]",,Ground Pass,,15.743253,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,3,Bayern Munich,169,['015a8c38-3db2-4993-b479-7f685da9caaa'],19,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:19.164,Pass,
,,,,,,,,,,,,,,,1.837041,,,,,,,,,,048c17c1-d855-4faa-b00e-920c7ed91ebb,24,,"[49.1, 32.5]",3890364,0,,,,,1.5903379,,Right Foot,,,"[48.5, 63.2]",,Ground Pass,,30.705862,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,3,Bayern Munich,169,"['77a9bce9-d691-4c7d-a551-fe0efadf112a', 'b39200c8-dd77-4953-a4d2-340e71ed2f60']",21,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:21.399,Pass,True
,,,,,,,,,,,,,,,1.498481,,,,,,,,,,839f0b63-0682-40fa-891a-b5b8c2ea2a84,27,,"[48.5, 63.2]",3890364,0,,,,,0.059141476,,Right Foot,,,"[63.7, 64.1]",,Ground Pass,,15.226622,,,Thomas Müller,5562.0,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,3,Bayern Munich,169,['dc98da7b-7230-46d6-9460-d5cf7d9ddcb7'],24,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:24.321,Pass,
,,,,,,,,,,,,,,,0.744664,,,,,,,,,,0e34c2b9-d1ed-4c51-890b-ef32107e3c55,31,,"[62.3, 69.7]",3890364,0,,,,,1.0132552,,Right Foot,,,"[67.6, 78.2]",,Ground Pass,,10.016986,,,Arjen Robben,8218.0,,,,,,1,Regular Play,Thomas Müller,5562.0,Right Attacking Midfield,3,Bayern Munich,169,['8690b7d2-0594-4b43-b9da-66fb9030f00c'],27,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:27.839,Pass,
,,,,,,,,,,,,,,,1.950518,,,,,,,,,,31b26944-9d4d-4add-9958-abdea067bf60,35,,"[66.9, 77.9]",3890364,0,,,,,-2.947712,,Left Foot,,,"[45.0, 73.6]",,High Pass,,22.318153,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,1,Regular Play,Arjen Robben,8218.0,Right Wing Back,3,Bayern Munich,169,"['9739311f-26d9-4ccf-9005-dc682ad61487', 'b39b54f5-601c-42b1-b9ee-ba4c2baca8ec']",28,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:28.598,Pass,True
,,,,,,,,,,,,,,,1.500698,,,,,,,,,,59739323-32fd-4b31-9550-318eacf06fa4,38,,"[45.0, 73.6]",3890364,0,,,,,-2.145101,,Right Foot,,,"[36.2, 60.0]",,Ground Pass,,16.198765,,,Jérôme Boateng,5578.0,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,3,Bayern Munich,169,['39a39556-0f70-4170-b1cc-75c11c0c7428'],31,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:31.801,Pass,
,,,,,,,,,,,,,,,1.315425,,,,,,,,,,aba55493-a9b8-48a6-a770-807a1a32cca2,42,,"[37.4, 62.1]",3890364,0,,,,,-0.07047135,,Right Foot,,,"[54.4, 60.9]",,Ground Pass,,17.042301,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Center Back,3,Bayern Munich,169,"['a50eb362-0a3c-4873-b178-dcf2cd25a130', 'be78a6c5-4249-43f8-b4eb-b083f3fba370', 'c622fd2e-d70c-41af-8958-49f07e34aea5']",34,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:34.156,Pass,True
,,,,,,,,,,,,,,,1.733007,,,,,,,,,,7a43817f-96db-40b3-b988-f983e8666dc5,48,,"[38.6, 55.4]",3890364,0,,,,,-1.4488873,,Right Foot,,,"[42.3, 25.2]",,Ground Pass,,30.425812,,,David Olatukunbo Alaba,8220.0,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Center Back,3,Bayern Munich,169,"['869b7b2b-7cb8-40a8-9646-f1867964e8a3', 'cddb9769-846a-4bc8-b00f-b5955a7d1e6b']",38,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:38.872,Pass,True
,,,,,,,,,,,,,,,1.654051,,,,,,,,,,db7f8322-9f50-47ed-819d-7117fc692b49,50,,"[42.3, 25.2]",3890364,0,,,,,-0.6332099,,Left Foot,,,"[61.1, 11.4]",,Ground Pass,,23.321236,,,Douglas Costa de Souza,5837.0,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,3,Bayern Munich,169,['3d21f541-6b7e-4839-98e3-998108d104af'],40,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:40.605,Pass,
,,,,,,,,,,,,,,,0.764587,,,,,,,,,,a3590691-03ba-4867-8029-671b6059fff8,58,,"[23.5, 51.4]",3890364,0,,,,,-0.17809294,,Right Foot,,,"[28.5, 50.5]",,Low Pass,,5.080354,,,Florian Klein,9728.0,,,,,,1,Regular Play,Christian Gentner,8959.0,Left Center Midfield,3,Bayern Munich,169,['9277454f-1a10-40b8-adf5-c0c6b38acc81'],49,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:49.976,Pass,
,,,,,,,,,,,,,,,0.587737,,,,,,,,,,f85c5f9d-6591-4e48-a70f-a5fd461d4f0e,65,,"[81.7, 24.5]",3890364,0,,,,,-0.2504431,,Left Foot,,,"[86.0, 23.4]",,Ground Pass,,4.438468,,,Kingsley Coman,8217.0,,,,,Recovery,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,3,Bayern Munich,169,"['7c7cc052-fdac-4e53-aa1f-8774c87d331c', '80e4bc1f-2984-45e7-ac2b-b9bd6787803c']",53,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:53.884,Pass,True
,,,,,,,,,,,,,,,2.024085,,,,,,,,,,520b01b8-abf1-43a7-801e-772edfe8e0df,69,,"[86.6, 22.2]",3890364,0,,,,,-0.9368608,,Right Foot,,,"[102.7, 0.3]",,Ground Pass,,27.181244,Out,,Douglas Costa de Souza,5837.0,,,,,,1,Regular Play,Kingsley Coman,8217.0,Left Wing Back,3,Bayern Munich,169,"['797a7f68-c1eb-4742-be5b-15adbbe64437', '918cde7c-0fed-47ab-a0f7-cc9ff27f4c59']",55,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:55.535,Pass,True
,,,,,,,,,,,,,,,1.642797,,,,,,,,,,410097f4-77b5-4b0e-80ba-3279690c4789,71,,"[19.5, 80.0]",3890364,1,,,,,-0.3628842,,,,,"[46.1, 69.9]",,High Pass,,28.452944,,,Daniel Didavi,8243.0,,,,,Throw-in,1,From Throw In,Daniel Schwaab,8270.0,Right Back,4,VfB Stuttgart,174,['3d7d94db-e382-4b0a-adc5-5cbb789d5695'],11,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:11.657,Pass,
,,,,,,,,,,,,,,,1.578333,,,,,,,,,,ba873c26-1795-4f4b-9286-59123370e821,73,,"[47.0, 69.9]",3890364,1,,,,True,-0.42533883,,,,,"[58.7, 64.6]",,High Pass,,12.844454,Incomplete,,Filip Kostić,5591.0,,,,,,1,From Throw In,Daniel Didavi,8243.0,Center Attacking Midfield,4,VfB Stuttgart,174,"['05238de1-ea7d-47a9-a3ff-b654baab1ebd', '493f97d3-2922-4ea9-976e-8c7778d57527', '58dd3b17-3dea-44b4-93ae-4808b0fcb3a8']",13,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:13.300,Pass,True
,,,,,,,,,,,,,,,1.963138,,,,,,,,,,05238de1-ea7d-47a9-a3ff-b654baab1ebd,77,,"[61.4, 15.5]",3890364,1,,,,True,0.27139527,,,,,"[72.9, 18.7]",,High Pass,,11.936917,Incomplete,,Thomas Müller,5562.0,,,,,Recovery,1,From Throw In,Jérôme Boateng,5578.0,Center Back,4,VfB Stuttgart,174,"['36813615-4195-481b-8808-beaff8f18e37', 'b7759b4c-c73e-46a8-92e6-c14aa65d8074', 'ba873c26-1795-4f4b-9286-59123370e821', 'c370c336-cb61-4dda-89e0-5aa142b0d559']",14,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:14.878,Pass,True
,,,,,,,,,,,,,,,2.020821,,,,,,,,,,36813615-4195-481b-8808-beaff8f18e37,79,,"[47.2, 61.4]",3890364,1,,,,True,-1.2041081,,,,,"[52.5, 47.6]",,High Pass,,14.782761,Incomplete,,Daniel Didavi,8243.0,,,,,Recovery,1,From Throw In,Christian Gentner,8959.0,Left Center Midfield,4,VfB Stuttgart,174,"['05238de1-ea7d-47a9-a3ff-b654baab1ebd', '24ab78a4-98a8-4852-a717-c4508c761ec7', 'b4ffb8da-224d-4404-adcd-fd59c7148b34', 'e8c0d68f-70e2-454c-8a8b-c16f7b7ec633']",16,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:16.842,Pass,True
,,,,,,,,,,,,,,,1.251612,,,,,,,,,,b4ffb8da-224d-4404-adcd-fd59c7148b34,82,,"[67.6, 32.5]",3890364,1,,,,,1.6425294,,Right Foot,,,"[66.4, 49.2]",,Ground Pass,,16.74306,,,Arjen Robben,8218.0,,,,,Recovery,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,5,Bayern Munich,169,"['36813615-4195-481b-8808-beaff8f18e37', '96437a11-9aca-484e-9896-e2d7eae5fc5e']",18,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:18.862,Pass,
,,,,,,,,,,,,,,,1.085502,,,,,,,,,,436997a8-9c86-4ffb-81c4-4ad05c8eb283,88,,"[114.4, 74.7]",3890364,2,,,,,-1.6343809,9b685b11-2c3f-4c88-aeee-7f24962e1f35,Right Foot,True,,"[112.7, 48.0]",,High Pass,,26.754065,,,Robert Lewandowski,5668.0,True,,,,Free Kick,1,From Free Kick,Joshua Kimmich,5579.0,Left Defensive Midfield,6,Bayern Munich,169,['22efaa72-6dde-4e82-bb77-e090a16e5ee7'],15,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:15.228,Pass,
,,,,,,,,,,,,,,,1.226727,,,,,,,,,,c333d0f9-0a0b-41a9-9338-4bed5f7ae212,94,,"[120.0, 0.1]",3890364,2,,,,,1.7761917,,Left Foot,,,"[113.0, 33.7]",,High Pass,,34.321423,Incomplete,True,Robert Lewandowski,5668.0,,,Outswinging,,Corner,1,From Corner,Douglas Costa de Souza,5837.0,Left Attacking Midfield,7,Bayern Munich,169,"['1cca6b01-baa6-468d-ba55-fc093b6ff9d6', 'c37331bf-4295-4f7b-9b3a-f07396ce8ff5']",43,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:43.207,Pass,
,,,,,,,,,,,,,,,1.014473,,,,,,,,,,9b9d2c9f-2e6e-45fa-a083-a6902d65c434,97,,"[120.0, 0.1]",3890364,2,,True,,,2.2539878,,Left Foot,,,"[116.5, 4.4]",,Ground Pass,,5.5443664,,,Joshua Kimmich,5579.0,,,,,Corner,1,From Corner,Douglas Costa de Souza,5837.0,Left Attacking Midfield,8,Bayern Munich,169,['a87cfea3-8008-4c62-993d-d1580d2a1f6d'],52,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:52.618,Pass,
,,,,,,,,,,,,,,,1.839229,,,,,,,,,,0f0c8e32-e6e9-4dc3-9315-7ce100c60455,99,,"[108.0, 6.7]",3890364,2,,,,,1.473667,,Right Foot,True,,"[111.8, 45.7]",,High Pass,,39.184692,Incomplete,,,,,,,,,1,From Corner,Joshua Kimmich,5579.0,Left Defensive Midfield,8,Bayern Munich,169,['128b9cb5-b5d5-4c8f-8d0a-1a2de84efc2c'],55,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:55.824,Pass,
,,,,,,,,,,,,,,,1.879729,,,,,,,,,,bd315ed1-dde3-4c70-b852-ec13acbd732c,105,,"[120.0, 0.1]",3890364,3,,,,,1.8293899,,Left Foot,,,"[107.7, 46.6]",,High Pass,,48.099274,,True,Robert Lewandowski,5668.0,,True,Outswinging,,Corner,1,From Corner,Douglas Costa de Souza,5837.0,Left Attacking Midfield,9,Bayern Munich,169,['2641076f-73ef-4c35-a700-388790519706'],21,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:03:21.477,Pass,
,,,,,,,,,,,,,,,3.564754,,,,,,,,,,8de4d6a2-9b99-4203-a260-a96596eea8d3,110,,"[6.0, 36.0]",3890364,3,,,,,-0.23478188,,Right Foot,,,"[75.4, 19.4]",,High Pass,,71.35769,Incomplete,,Timo Werner,5557.0,,,,,Goal Kick,1,From Goal Kick,Przemysław Tytoń,9082.0,Goalkeeper,10,VfB Stuttgart,174,"['0241a650-5af5-4a63-a724-4c10e26d1a4b', '6abf70c8-888c-44a1-9f72-abc2c1fe9ffe']",50,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:50.948,Pass,
,,,,,,,,,,,,,,,3.096211,,,,,,,,,,6abf70c8-888c-44a1-9f72-abc2c1fe9ffe,112,,"[44.7, 60.7]",3890364,3,,,,,-0.033320997,,Head,,,"[56.7, 60.3]",,High Pass,,12.006665,,,Thomas Müller,5562.0,,,,,Recovery,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,11,Bayern Munich,169,"['8de4d6a2-9b99-4203-a260-a96596eea8d3', 'f50b2c84-004d-4374-942a-b67f1f6ee7be']",54,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:03:54.513,Pass,
,,,,,,,,,,,,,,,3.864252,,,,,,,,,,e5c7d9f5-1dee-42f7-8863-9e21cde65971,117,,"[54.1, 16.6]",3890364,3,,,,,0.30998638,,Right Foot,,,"[105.3, 33.0]",,High Pass,,53.76244,Incomplete,,Timo Werner,5557.0,,,,,Recovery,1,Regular Play,Timo Baumgartl,8956.0,Left Center Back,11,Bayern Munich,169,"['6562a48d-12e1-4d23-9be5-86f2fe7345ed', 'c60d90df-8d4d-4f9f-9fce-5a3d44179496']",57,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:03:57.609,Pass,
,,,,,,,,,,,,,,,1.220649,,,,,,,,,,209cb5cf-c172-4c83-a051-5ee8807a525f,121,,"[14.6, 46.2]",3890364,4,,,,,1.0480072,,Keeper Arm,,,"[18.0, 52.1]",,Ground Pass,,6.809552,,,Jérôme Boateng,5578.0,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,11,Bayern Munich,169,['b616ef27-2d6f-450d-a670-5ad7b50640a3'],3,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:04:03.050,Pass,
,,,,,,,,,,,,,,,1.322189,,,,,,,,,,33548f6b-d032-427d-ba65-344c01b0f1f9,124,,"[18.6, 52.1]",3890364,4,,,,,0.119428925,,Right Foot,,,"[28.6, 53.3]",,Ground Pass,,10.071743,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Center Back,11,Bayern Munich,169,['bd1b838b-d49b-484d-b4bd-2a581c4ea5a4'],4,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:04:04.541,Pass,
,,,,,,,,,,,,,,,1.642772,,,,,,,,,,6e68297d-5f46-4b94-a8db-29ec039d0ca5,127,,"[35.6, 53.8]",3890364,4,,,,,1.5877439,,Left Foot,,,"[35.3, 71.5]",,Ground Pass,,17.702541,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Defensive Midfield,11,Bayern Munich,169,['6855f5d4-0bc9-4e34-a1db-2be7edfa24ce'],7,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:04:07.136,Pass,
,,,,,,,,,,,,,,,1.427803,,,,,,,,,,51930b14-813e-485f-ba50-ec3bec9aaf98,131,,"[35.6, 74.3]",3890364,4,,,,,-1.8857902,,Right Foot,,,"[29.8, 56.5]",,Ground Pass,,18.721111,,,Jérôme Boateng,5578.0,,,,,,1,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Right Center Back,11,Bayern Munich,169,"['469b0507-751a-4d1f-93d5-69922397972e', 'a7d0a06b-d74d-45cb-b7d1-8e554ac00b10']",9,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:04:09.682,Pass,True
,,,,,,,,,,,,,,,1.442236,,,,,,,,,,ed7e5f25-ff8f-4280-a56a-31235f2f0a37,134,,"[30.9, 55.6]",3890364,4,,,,,-1.502629,,Right Foot,,,"[32.6, 30.7]",,Ground Pass,,24.957964,,,David Olatukunbo Alaba,8220.0,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Center Back,11,Bayern Munich,169,['5b7cbb75-f2a7-4539-9604-2a00e53bf943'],12,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:04:12.318,Pass,
