50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.9834,,,,,,,,,,,,,ff429b7a-97d7-49a1-ba65-ed9126319b43,18,,"[8.2, 39.7]",3890458,0,,,,,0.22647205,,Right Foot,,,,"[52.9, 50.0]",,High Pass,45.87134,,,,Julian Draxler,3186.0,,,,,,1,From Kick Off,Koen Casteels,8240.0,Goalkeeper,2,Wolfsburg,179,"['5a393134-a3b9-4e12-a5f7-9d4aa0815ad7', 'ac996f56-3785-4764-b4e6-d62ca46e420d']",8,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:08.915,Pass,True
,,,,,,,,,,,,,,,,,3.128206,,,,,,,,,,,,,e8236be6-7f09-4060-a3d0-af5a95844736,20,,"[52.9, 50.0]",3890458,0,,,,,1.0939045,,Head,,,,"[65.3, 74.0]",,High Pass,27.01407,,,,Christian Träsch,23266.0,,,,,,1,From Kick Off,Julian Draxler,3186.0,Center Attacking Midfield,2,Wolfsburg,179,['c7f65b07-4776-4e2e-9d51-ba4fa02170af'],11,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:11.898,Pass,
,,,,,,,,,,,,,,,,,2.587,,,,,,,,,,,,,981b895e-ef7b-4a10-bdfb-a817bcf1f9ae,22,,"[66.4, 74.4]",3890458,0,,,,,-0.7816103,,Right Foot,,,,"[92.9, 48.1]",,High Pass,37.335506,,Incomplete,,Max Kruse,8386.0,,,,,,1,From Kick Off,Christian Träsch,23266.0,Right Back,2,Wolfsburg,179,"['47814228-a212-42af-9966-162270474fe7', '9382613b-63bb-425a-af40-042e7c1cf235']",15,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:15.026,Pass,
,,,,,,,,,,,,,,,,,1.746326,,,,,,,,,,,,,47814228-a212-42af-9966-162270474fe7,24,,"[27.2, 32.0]",3890458,0,,,,,3.1187396,,Head,,,,"[9.7, 32.4]",,Low Pass,17.50457,,,,Manuel Neuer,5570.0,,,,,Recovery,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,3,Bayern Munich,169,"['83f2d6cc-9ca0-49fd-bc31-f90ab8da2209', '981b895e-ef7b-4a10-bdfb-a817bcf1f9ae']",17,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:17.613,Pass,
,,,,,,,,,,,,,,,,,1.577128,,,,,,,,,,,,,3fd494e0-9e56-4f42-90a8-d7d1f0c0d78c,27,,"[11.6, 35.7]",3890458,0,,,,,-1.501724,,Keeper Arm,,,,"[12.7, 19.8]",,Ground Pass,15.9380045,,,,David Olatukunbo Alaba,8220.0,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,3,Bayern Munich,169,['e2bdb914-4c6b-4a90-ac12-eaf0fd39934e'],21,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:21.941,Pass,
,,,,,,,,,,,,,,,,,0.885128,,,,,,,,,,,,,eb17ef11-78d6-476f-a61e-467c6dabd4c2,30,,"[49.9, 12.6]",3890458,0,,,,,-1.5102643,,Right Foot,,,,"[50.5, 2.7]",,Ground Pass,9.918165,,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,3,Bayern Munich,169,['fc0fc07d-1d4b-4ff0-aba7-8d35eac1a015'],32,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:32.143,Pass,
,,,,,,,,,,,,,,,,,1.812372,,,,,,,,,,,,,907bc1ad-eb80-40f1-861c-64fa717764d8,33,,"[51.0, 5.1]",3890458,0,,,,,2.2352195,,Left Foot,,,,"[39.8, 19.4]",,Ground Pass,18.163975,,,,Xabier Alonso Olano,20133.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,3,Bayern Munich,169,['a572ad25-0cdb-4af3-8f0c-acdddd12a5ac'],34,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:34.110,Pass,
,,,,,,,,,,,,,,,,,1.93065,,,,,,,,,,,,,8b7a6aef-4e32-42fb-bfdd-edc8dace8d05,36,,"[37.1, 25.6]",3890458,0,,,,,1.2592096,,Right Foot,,,,"[49.5, 64.1]",,Ground Pass,40.44762,,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,3,Bayern Munich,169,['b5b11b61-0d7f-430d-ac52-4d4fcb7d290f'],37,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:37.269,Pass,
,,,,,,,,,,,,,,,,,1.778895,,,,,,,,,,,,,353bc097-f21e-4123-a26b-31f711a27222,39,,"[50.5, 67.1]",3890458,0,,,,,-2.071617,,Right Foot,,,,"[40.1, 48.1]",,Ground Pass,21.6601,,,,Xabier Alonso Olano,20133.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,3,Bayern Munich,169,['a27ac97c-63ef-4b2d-bb8e-aac6525e3beb'],40,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:40.577,Pass,
,,,,,,,,,,,,,,,,,1.527017,,,,,,,,,,,,,a3027b21-ad89-49df-b744-473cbab6823e,42,,"[45.8, 49.8]",3890458,0,,,,,-1.4791807,,Right Foot,,,,"[48.4, 21.5]",,Ground Pass,28.419184,,,,David Olatukunbo Alaba,8220.0,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,3,Bayern Munich,169,['299781d4-33f2-4161-b59d-232aacf85838'],43,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:43.597,Pass,
,,,,,,,,,,,,,,,,,1.22166,,,,,,,,,,,,,fba18794-6d97-4a25-80bc-adbc0275697d,45,,"[50.8, 19.2]",3890458,0,,,,,-0.734936,,Left Foot,,,,"[66.4, 5.1]",,Ground Pass,21.027838,,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,3,Bayern Munich,169,['c18baacf-0bcd-42d8-b1bb-73cf7903eadf'],46,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:46.583,Pass,
,,,,,,,,,,,,,,,,,1.215662,,,,,,,,,,,,,2370087a-ec50-41b8-b929-d497472f94da,48,,"[70.6, 3.4]",3890458,0,,,,,2.9916475,,Right Foot,,,,"[56.7, 5.5]",,Ground Pass,14.057738,,,,David Olatukunbo Alaba,8220.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,3,Bayern Munich,169,['e55a142b-2129-4bd0-a8e8-ad5fff133952'],52,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:52.185,Pass,
,,,,,,,,,,,,,,,,,0.964516,,,,,,,,,,,,,a36463b1-c507-449f-9945-7250f97d155b,51,,"[61.7, 9.8]",3890458,0,,,,,0.6833913,,Left Foot,,,,"[68.7, 15.5]",,Ground Pass,9.027182,,,,Douglas Costa de Souza,5837.0,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,3,Bayern Munich,169,['1e4fbfa7-6006-41b1-93a5-2fe3bc33937f'],56,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:56.764,Pass,
,,,,,,,,,,,,,,,,,3.030881,,,,,,,,,,,,,91a1188c-483d-411b-984e-909df25946e7,55,,"[67.4, 15.5]",3890458,0,,,,,-0.39266968,,Left Foot,,,,"[94.2, 4.4]",,Ground Pass,29.007757,,,,Kingsley Coman,8217.0,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Left Center Midfield,3,Bayern Munich,169,['6d6cd961-4197-4e5e-9272-8af27a5e78e2'],59,,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:59.921,Pass,
,,,,,,,,,,,,,,,,,0.493932,,,,,,,,,,,,,2f66d017-ed8d-4b36-9da4-69d6235ad509,62,,"[117.3, 22.8]",3890458,1,,,,,1.6444334,,Left Foot,True,,,"[116.4, 35.0]",,Low Pass,12.233151,,Incomplete,,Robert Lewandowski,5668.0,,,,,,1,Regular Play,Kingsley Coman,8217.0,Left Midfield,3,Bayern Munich,169,"['46b666b3-7108-4db9-bfbf-94459fb6392f', 'a9361406-7158-4329-b92e-9fde6c2d5dbb']",8,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:08.262,Pass,
,,,,,,,,,,,,,,,,,1.798112,,,,,,,,,,,,,2f322ede-1ebd-48b2-a611-3c9cb900c4cb,69,,"[91.2, 34.6]",3890458,1,,,,,2.8703406,,Right Foot,,,,"[74.3, 39.3]",,Ground Pass,17.54138,,,,Joshua Kimmich,5579.0,,,,,Recovery,1,Regular Play,Philipp Lahm,19295.0,Right Back,3,Bayern Munich,169,['6d703056-9f43-4af4-b836-91ae6e69a8ec'],12,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:12.685,Pass,
,,,,,,,,,,,,,,,,,1.587777,,,,,,,,,,,,,c6d95a9d-f6b7-43fc-bdf2-b50607954450,72,,"[73.0, 40.6]",3890458,1,,,,,-1.2599943,,Right Foot,,,,"[78.3, 24.1]",,High Pass,17.33032,,,,Juan Bernat Velasco,15651.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,3,Bayern Munich,169,['9a592e2c-10fa-4d38-94df-243ab6b56bba'],16,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:16.559,Pass,
,,,,,,,,,,,,,,,,,1.019948,,,,,,,,,,,,,ec8b7694-6439-4385-8d3e-9d9726e52c88,76,,"[76.6, 25.4]",3890458,1,,,,,2.220667,,Left Foot,,,,"[70.9, 32.9]",,Ground Pass,9.420191,,,,Xabier Alonso Olano,20133.0,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,3,Bayern Munich,169,"['6620b75a-9856-462d-a154-d84ef17d4657', 'ee6bafc9-9064-490b-85e1-a6def9cf9824']",19,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:19.117,Pass,True
,,,,,,,,,,,,,,,,,2.400293,,,,,,,,,,,,,c1ef4694-c1e7-46a3-bd42-563dbf4f7e84,79,,"[68.9, 32.0]",3890458,1,,,,,0.5075316,,Right Foot,,,,"[108.1, 53.8]",,High Pass,44.853985,,Pass Offside,,Arjen Robben,8218.0,,,Through Ball,True,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,3,Bayern Munich,169,['f8a5b7e0-7e05-4a9a-b629-fa93e1542fcb'],21,,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:21.803,Pass,
,,,,,,,,,,,,,,,,,2.937644,,,,,,,,,,,,,5fe9fe39-2a1f-4867-a934-ab8bfebda875,81,,"[22.1, 28.2]",3890458,1,,,,,-0.33292326,,Left Foot,,,,"[64.9, 13.4]",,High Pass,45.286644,,,,Marcel Schäfer,40469.0,,,,,Free Kick,1,From Free Kick,Koen Casteels,8240.0,Goalkeeper,4,Wolfsburg,179,['2556d9f3-0e2e-4f69-9f2c-89ca0a1df471'],59,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:59.995,Pass,
,,,,,,,,,,,,,,,,,1.093885,,,,,,,,,,,,,55dfc023-ad3d-4188-aba1-78d543ba57eb,83,,"[64.6, 11.3]",3890458,2,,,,,1.1222609,,Head,,,,"[72.3, 27.3]",,High Pass,17.756407,,,,Julian Draxler,3186.0,,,,,,1,From Free Kick,Marcel Schäfer,40469.0,Left Wing,4,Wolfsburg,179,['34b69f85-a861-4dc1-aec9-639958b46ca6'],2,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:02.933,Pass,
,,,,,,,,,,,,,,,,,2.028107,,,,,,,,,,,,,96649794-d0a8-465e-a646-2e8a80f2f87e,87,,"[65.7, 4.4]",3890458,2,,,,,0.114254326,,Left Foot,,,,"[90.1, 7.2]",,High Pass,24.560131,,,,Marcel Schäfer,40469.0,,,,,,1,From Free Kick,Julian Draxler,3186.0,Center Attacking Midfield,4,Wolfsburg,179,['4c8e498d-1350-4c2f-a124-781733ddf1f4'],6,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:06.919,Pass,
,,,,,,,,,,,,,,,,,2.09774,,,,,,,,,,,,,54d8c2b5-3de7-440c-8e23-21e46679edfa,92,,"[6.0, 36.0]",3890458,2,,,,,1.456789,,Left Foot,,,,"[9.0, 62.2]",,Ground Pass,26.371197,,,,Joshua Kimmich,5579.0,,,,,Goal Kick,1,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,5,Bayern Munich,169,['8c8f822f-7acc-40a5-8a96-e9bde48e94df'],22,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:22.196,Pass,
,,,,,,,,,,,,,,,,,1.624023,,,,,,,,,,,,,9bc72704-e0eb-40f5-a54b-5612ffaf162c,95,,"[41.8, 62.6]",3890458,2,,,,,0.52049685,,Right Foot,,,,"[65.7, 76.3]",,Ground Pass,27.54814,,,,Thomas Müller,5562.0,,,,,,1,From Goal Kick,Joshua Kimmich,5579.0,Right Center Back,5,Bayern Munich,169,['0e35ad60-ebe1-47c9-a82b-053b03fd9ac5'],34,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:34.399,Pass,
,,,,,,,,,,,,,,,,,1.445429,,,,,,,,,,,,,6e661325-b09c-430d-9358-87697bf956a0,99,,"[62.9, 73.7]",3890458,2,,,,,3.0828369,,Right Foot,,,,"[51.0, 74.4]",,Ground Pass,11.92057,,,,Joshua Kimmich,5579.0,,,,,,1,From Goal Kick,Thomas Müller,5562.0,Right Center Midfield,5,Bayern Munich,169,['998558f1-2d85-4721-be59-0ecb0f5fa4e7'],39,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:39.130,Pass,
,,,,,,,,,,,,,,,,,2.085638,,,,,,,,,,,,,5e010d44-6acb-41ee-9308-d133876abcb2,102,,"[54.6, 72.2]",3890458,2,,,,,-1.8129517,,Right Foot,,,,"[44.3, 30.5]",,Ground Pass,42.95323,,,,David Olatukunbo Alaba,8220.0,,True,,,,1,From Goal Kick,Joshua Kimmich,5579.0,Right Center Back,5,Bayern Munich,169,['8dab9cd9-aaa5-4d43-a6cc-12c5172f7cc4'],43,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:43.861,Pass,
,,,,,,,,,,,,,,,,,1.282036,,,,,,,,,,,,,45da2548-8fdf-431a-b5de-6d702a975414,105,,"[68.1, 15.5]",3890458,2,,,,,-0.673863,,Left Foot,,,,"[82.0, 4.4]",,Ground Pass,17.788198,,,,Kingsley Coman,8217.0,,,,,,1,From Goal Kick,David Olatukunbo Alaba,8220.0,Left Center Back,5,Bayern Munich,169,['873bc4e5-6c87-491c-aff8-eef5a76bb7a0'],51,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:51.450,Pass,
,,,,,,,,,,,,,,,,,3.87702,,,,,,,,,,,,,6e7fe454-92ab-4d9f-8d9c-3c1ee03afc76,108,,"[83.9, 3.4]",3890458,2,,,,,-0.021940053,,Right Foot,,,,"[115.8, 2.7]",,Ground Pass,31.907679,,,,Douglas Costa de Souza,5837.0,,,,,,1,From Goal Kick,Kingsley Coman,8217.0,Left Midfield,5,Bayern Munich,169,['4972244e-ba13-4e7a-8fbc-314ca90e9c16'],53,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:53.802,Pass,
,,,,,,,,,,,,,,,,,1.165406,,,,,,,,,,,,,09dc726c-8a9c-408e-8761-e1c3cd9f5ea0,111,,"[118.3, 2.9]",3890458,2,,,,,1.7033478,,Left Foot,True,,,"[114.5, 31.4]",,High Pass,28.752218,,Incomplete,,Robert Lewandowski,5668.0,,,,,,1,From Goal Kick,Douglas Costa de Souza,5837.0,Left Center Midfield,5,Bayern Munich,169,"['529c186c-7fe0-45f3-a736-701b01ed91a8', '5d89f195-df79-4124-a8c0-55272dc36d3c']",57,,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:57.923,Pass,
,,,,,,,,,,,,,,,,,2.061303,,,,,,,,,,,,,5d89f195-df79-4124-a8c0-55272dc36d3c,113,,"[5.6, 48.7]",3890458,2,,,,,0.7464568,,Head,,,,"[21.6, 63.5]",,Low Pass,21.795412,,,,Adelino André Vieira Freitas,10790.0,,,,,Recovery,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,6,Wolfsburg,179,"['09dc726c-8a9c-408e-8761-e1c3cd9f5ea0', '960c0b80-6101-4a6a-8979-38c555c25175']",59,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:59.088,Pass,
,,,,,,,,,,,,,,,,,1.25718,,,,,,,,,,,,,916b3148-acb2-431d-948c-57537250c1ce,116,,"[21.0, 64.3]",3890458,3,,,,,3.0912755,,Left Foot,,,,"[7.1, 65.0]",,Ground Pass,13.917615,,,,Christian Träsch,23266.0,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Wing,6,Wolfsburg,179,"['32799107-613b-413f-811f-b7ab66af5083', 'a596538d-9cb3-4d96-9866-8c341031605a']",1,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:01.150,Pass,True
,,,,,,,,,,,,,,,,,0.996299,,,,,,,,,,,,,4e47af23-cebe-466d-8d33-504edc9ad169,120,,"[6.0, 63.7]",3890458,3,,,,,-0.47703966,,Left Foot,,,,"[23.8, 54.5]",,Ground Pass,20.036966,,,,Luiz Gustavo Dias,3545.0,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,6,Wolfsburg,179,"['b46f3173-104e-4376-88f1-acb98b04e64d', 'c1448ce1-2f68-47b8-96b1-e145086c3738']",3,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:03.089,Pass,True
