50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.164348,,,,,,,,,,,,,,,,a97907fd-b538-41a5-af24-f50159720fae,19,,,"[33.9, 21.4]",3890358,0,,,,,1.4946495,,Left Foot,,,"[36.7, 58.1]",,Ground Pass,,36.806656,,,,Sebastian Langkamp,8580.0,,,,,,1,From Kick Off,John Anthony Brooks,12327.0,Left Center Back,2,Hertha Berlin,173,['f589b5fa-ac02-4e32-a43b-bf5ccfe37fa6'],18,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:18.369,Pass,
,,,,,,,,,,,,,,,2.27591,,,,,,,,,,,,,,,,d3bfa05e-a4cf-46d1-ac4f-b99674bd1996,23,,,"[46.0, 65.4]",3890358,0,,,,,0.1654959,,Right Foot,,,"[92.7, 73.2]",,High Pass,,47.346912,,Incomplete,,Yanni Regäsel,20950.0,,,,,,1,From Kick Off,Sebastian Langkamp,8580.0,Right Center Back,2,Hertha Berlin,173,"['5ad63f9f-f87b-4150-849f-5d786e0dfe9f', '718a55e7-f87a-4359-b67d-29a06dcc12c1']",23,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:00:23.330,Pass,
,,,,,,,,,,,,,,,2.918867,,,,,,,,,,,,,,,,8fc345e8-2026-4c36-817b-b90a3db05abe,27,,,"[29.2, 5.9]",3890358,0,,,,,0.91647506,,Left Foot,,,"[56.2, 41.1]",,High Pass,,44.3626,,Incomplete,,Artur Sobiech,11845.0,,,,,,1,From Kick Off,Miiko Martín Albornoz Inola,13126.0,Left Back,2,Hertha Berlin,173,"['27748ead-683e-4403-b101-403614117ffe', '9987b14f-d2dc-4026-9763-e13b9471ce16']",26,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:26.168,Pass,
,,,,,,,,,,,,,,,2.229697,,,,,,,,,,,,,,,,274e18d2-47b3-406f-8355-87682bd8ce99,36,,,"[62.5, 36.5]",3890358,2,,,,,-0.2891976,,Right Foot,,,"[107.2, 23.2]",,High Pass,,46.63668,,,,Genki Haraguchi,5697.0,,,,,Free Kick,1,From Free Kick,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,3,Hertha Berlin,173,['6a5420b5-f0f8-48e9-afe5-bcf32e778bb4'],2,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:02.321,Pass,
,,,,,,,,,,,,,,,0.813112,,,,,,,,,,,,,,,,a343a4a0-577a-4c0e-9a63-9d2bd624110e,39,,,"[108.0, 23.9]",3890358,2,,,,True,1.7681919,,,,,"[106.4, 31.9]",,High Pass,,8.158431,,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,,1,From Free Kick,Genki Haraguchi,5697.0,Left Wing,3,Hertha Berlin,173,"['516a10d3-bbed-4c16-aec1-bccf56916144', 'c604f6c3-03a5-4dbd-b8a1-3966c6855e00', 'eaef461b-37af-417d-b506-57bcd55b3ee1']",4,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:04.638,Pass,True
,,,,,,,,,,,,,,,1.572813,,,,,,,,,,,,,,,,7e7e0766-3466-4d45-be69-79d852f5a265,45,,,"[34.6, 59.2]",3890358,2,,,,,0.32308924,,Right Foot,,,"[57.0, 66.7]",,Ground Pass,,23.622234,,,,Leon Andreasen,400613.0,,,,,,1,From Free Kick,Salif Sané,5664.0,Left Defensive Midfield,3,Hertha Berlin,173,['eee20836-8ac9-4287-a614-647685718cb1'],12,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:12.008,Pass,
,,,,,,,,,,,,,,,4.068508,,,,,,,,,,,,,,,,9b8fbe56-809f-4deb-864d-576d411ccb16,48,,,"[62.7, 66.4]",3890358,2,,,,,-0.56823254,,Right Foot,,,"[110.0, 36.2]",,High Pass,,56.118893,,Incomplete,,Felix Klaus,8551.0,,,,,,1,From Free Kick,Leon Andreasen,400613.0,Right Defensive Midfield,3,Hertha Berlin,173,"['34151159-b28b-46a0-bc6e-ce589bf11c60', 'a58ad216-bbab-46d8-9bbc-a10d510e592f']",15,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:15.268,Pass,
,,,,,,,,,,,,,,,2.093034,,,,,,,,,,,,,,,,5f8e0d3e-0398-46b6-9223-775617b1a0ed,52,,,"[10.1, 43.0]",3890358,2,,,,,1.4444242,,Keeper Arm,,,"[13.2, 67.4]",,Ground Pass,,24.596138,,,,Sebastian Langkamp,8580.0,,,,,,1,From Free Kick,Rune Almenning Jarstein,8577.0,Goalkeeper,3,Hertha Berlin,173,['7bf26272-6dd6-4a31-8cb7-6f04f7995bdc'],27,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:27.127,Pass,
,,,,,,,,,,,,,,,1.487803,,,,,,,,,,,,,,,,1264db7c-b591-4ed4-93f6-578b00d643f8,55,,,"[16.6, 69.4]",3890358,2,,,,,0.3274002,,Right Foot,,,"[32.5, 74.8]",,Ground Pass,,16.791962,,,,Yanni Regäsel,20950.0,,,,,,1,From Free Kick,Sebastian Langkamp,8580.0,Right Center Back,3,Hertha Berlin,173,['633807ae-4092-4d16-82a0-120faf4efea5'],30,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:30.288,Pass,
,,,,,,,,,,,,,,,2.248014,,,,,,,,,,,,,,,,9dcf0080-3e15-4075-bedc-901e412b50ec,58,,,"[32.5, 74.8]",3890358,2,,,,,-2.3157947,,Right Foot,,,"[5.2, 45.2]",,Ground Pass,,40.26723,,,,Rune Almenning Jarstein,8577.0,,,,,,1,From Free Kick,Yanni Regäsel,20950.0,Right Back,3,Hertha Berlin,173,['67afd187-102e-4909-a217-896dbe14c771'],32,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:32.735,Pass,
,,,,,,,,,,,,,,,4.031456,,,,,,,,,,,,,,,,4e0b882a-0bb7-4cb4-8b43-3e7eaa9a20f7,61,,,"[5.8, 45.5]",3890358,2,,,,,0.13657893,,Right Foot,,,"[82.2, 56.0]",,High Pass,,77.11816,,Incomplete,,Salomon Armand Magloire Kalou,8575.0,,,,,,1,From Free Kick,Rune Almenning Jarstein,8577.0,Goalkeeper,3,Hertha Berlin,173,"['082e662f-6048-4885-94a5-b4d0a3f1144f', '57dbe62c-800e-47a3-9f1c-6c693283de98']",35,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:35.139,Pass,
,,,,,,,,,,,,,,,2.748144,,,,,,,,,,,,,,,,57dbe62c-800e-47a3-9f1c-6c693283de98,63,,,"[37.9, 24.1]",3890358,2,,,,,0.04827165,,Head,,,"[58.6, 25.1]",,High Pass,,20.72414,,Incomplete,,Leon Andreasen,400613.0,,,,,Recovery,1,From Free Kick,Christian Schulz,400614.0,Left Center Back,3,Hertha Berlin,173,"['4e0b882a-0bb7-4cb4-8b43-3e7eaa9a20f7', 'a655fe17-8740-4d15-8a6a-6db7646f59d2', 'c047150e-ecff-44b5-b277-23287f1b0939']",39,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:39.171,Pass,
,,,,,,,,,,,,,,,1.932565,,,,,,,,,,,,,,,,c047150e-ecff-44b5-b277-23287f1b0939,65,,,"[61.5, 55.0]",3890358,2,,,,,-1.9948046,,Head,,,"[55.0, 40.6]",,Low Pass,,15.79905,,Incomplete,,Fabian Lustenberger,8965.0,,,,,Recovery,1,From Free Kick,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,3,Hertha Berlin,173,"['57dbe62c-800e-47a3-9f1c-6c693283de98', '6a0f0537-1282-439f-8f20-3f5cb0a3f54b', '91ece612-512a-4e29-b02d-22ace7493534']",41,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:41.919,Pass,
,,,,,,,,,,,,,,,0.06092,,,,,,,,,,,,,,,,b07a0cde-e79a-48e9-96e7-893d63a73eeb,70,,,"[63.5, 40.6]",3890358,2,,,,,3.1415927,,Left Foot,,,"[59.7, 40.6]",,Ground Pass,,3.8,,Incomplete,,Per Ciljan Skjelbred,8578.0,,,,,Recovery,1,From Free Kick,Vladimír Darida,8579.0,Center Attacking Midfield,3,Hertha Berlin,173,"['23d76415-bb40-4262-95b7-245059329fa9', 'a54be4c3-736f-4179-bcc1-71c60b0e06b5']",44,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:02:44.491,Pass,
,,,,,,,,,,,,,,,1.193659,,,,,,,,,,,,,,,,7adb2b03-b828-4868-b16e-07d0a3cce933,76,,,"[63.4, 48.2]",3890358,2,,,,,-2.8305943,,Left Foot,,,"[55.0, 45.5]",,Ground Pass,,8.823265,,,,Salif Sané,5664.0,,,,,,1,Regular Play,Uffe Manich Bech,24244.0,Right Wing,4,Hannover 96,178,"['cd8cd6d3-a81e-4311-a956-2fa9d01fda85', 'ee1269bf-b2ef-4dac-921e-a199488186a1']",45,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:45.822,Pass,True
,,,,,,,,,,,,,,,2.896427,,,,,,,,,,,,,,,,35015a3f-a254-4358-97bf-668a65fcd9f4,80,,,"[52.6, 40.9]",3890358,2,,,,,-1.6092389,,Right Foot,,,"[51.4, 9.7]",,Ground Pass,,31.223068,,,,Miiko Martín Albornoz Inola,13126.0,,,,,,1,Regular Play,Salif Sané,5664.0,Left Defensive Midfield,4,Hannover 96,178,['d48bbd2d-df4d-4d7f-a06a-c6d8316859d8'],49,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:49.469,Pass,
,,,,,,,,,,,,,,,1.182146,,,,,,,,,,,,,,,,f0205e15-be8d-4a81-bf74-96848464e3ec,83,,,"[49.9, 4.7]",3890358,2,,,,,2.6590793,,Left Foot,,,"[35.2, 12.4]",,Ground Pass,,16.594578,,,,Christian Schulz,400614.0,,,,,,1,Regular Play,Miiko Martín Albornoz Inola,13126.0,Left Back,4,Hannover 96,178,['b25b9967-8736-4885-8147-554bca3d37eb'],53,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:53.526,Pass,
,,,,,,,,,,,,,,,1.827327,,,,,,,,,,,,,,,,b7804411-583f-45a0-8edc-d9dce7cb5747,86,,,"[36.5, 15.8]",3890358,2,,,,,1.9017963,,Left Foot,,,"[26.5, 44.9]",,Ground Pass,,30.770277,,,,Ron-Robert Zieler,8947.0,,,,,,1,Regular Play,Christian Schulz,400614.0,Left Center Back,4,Hannover 96,178,['0ab01169-8185-4c59-8491-eef7b513d258'],55,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:55.932,Pass,
,,,,,,,,,,,,,,,1.763857,,,,,,,,,,,,,,,,8ca6dde1-37b9-4198-b0c7-3abbdc77d09b,89,,,"[28.4, 47.2]",3890358,2,,,,,1.1574659,,Right Foot,,,"[40.9, 75.7]",,Ground Pass,,31.120733,,,,Hiroki Sakai,3530.0,,,,,,1,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,4,Hannover 96,178,['b51786ab-1091-417a-9315-4a34c4f2fd3f'],58,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:58.909,Pass,
,,,,,,,,,,,,,,,1.510584,,,,,,,,,,,,,,,,6ccf45f1-d7de-4e8c-b03b-7786f8bf53fe,92,,,"[40.6, 75.7]",3890358,3,,,,,-2.5796711,,Right Foot,,,"[32.5, 70.6]",,Ground Pass,,9.571834,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,4,Hannover 96,178,['35d794fa-5854-4ad9-9146-c241de7a2ae7'],0,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:00.772,Pass,
,,,,,,,,,,,,,,,3.225391,,,,,,,,,,,,,,,,dd7b3cd2-ee1e-46b4-8e7f-1197335f029b,95,,,"[31.9, 68.4]",3890358,3,,,,,-0.14613688,,Right Foot,,,"[78.1, 61.6]",,High Pass,,46.69775,,Incomplete,,Artur Sobiech,11845.0,,,,,,1,Regular Play,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,4,Hannover 96,178,"['6b6b50a1-3337-48e5-9030-82e313138af4', '9c0f4b3a-c313-453d-bf16-91888d4a7e45', 'd702a2d8-7cba-4d81-9100-c9d2fe1740c1']",2,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:02.283,Pass,True
,,,,,,,,,,,,,,,2.4647,,,,,,,,,,,,,,,,9c0f4b3a-c313-453d-bf16-91888d4a7e45,98,,,"[42.0, 18.5]",3890358,3,,,,True,0.60597605,,,,,"[66.1, 35.2]",,High Pass,,29.32064,,Incomplete,,Vladimír Darida,8579.0,,,,,Recovery,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,4,Hannover 96,178,"['4bbbe87e-1d91-4d22-adcf-40048c7a14b5', '7d88e04c-340e-44ac-bc0c-a07db9d5cf6c', 'dd7b3cd2-ee1e-46b4-8e7f-1197335f029b', 'f76f7331-296d-4a3e-a8b0-9e5e7f47e6d9']",5,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:05.508,Pass,True
,,,,,,,,,,,,,,,1.057437,,,,,,,,,,,,,,,,4bbbe87e-1d91-4d22-adcf-40048c7a14b5,101,,,"[54.0, 44.9]",3890358,3,,,,True,2.4939306,,,,,"[42.5, 53.6]",,High Pass,,14.420125,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,Recovery,1,Regular Play,Salif Sané,5664.0,Left Defensive Midfield,4,Hannover 96,178,"['3542eba7-67d8-4991-b077-c77a11a409c5', '9c0f4b3a-c313-453d-bf16-91888d4a7e45', 'e207ac92-e82f-499c-aa81-e5017886f0d6']",7,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:07.973,Pass,True
,,,,,,,,,,,,,,,0.819524,,,,,,,,,,,,,,,,772b4f31-de5e-43ea-a245-ff7086763044,104,,,"[43.0, 55.6]",3890358,3,,,,,0.348771,,Right Foot,,,"[52.9, 59.2]",,Ground Pass,,10.53423,,,,Leon Andreasen,400613.0,,,,,,1,Regular Play,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,4,Hannover 96,178,['1c06a640-f4f4-42ba-9c75-20834d612485'],11,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:11.043,Pass,
,,,,,,,,,,,,,,,0.858977,,,,,,,,,,,,,,,,f32278a0-d2c4-467f-8bc1-03c95e53ac7f,107,,,"[49.0, 49.9]",3890358,3,,,,,1.5707964,,Left Foot,,,"[49.0, 60.7]",,Ground Pass,,10.8,,,,Marcelo Antônio Guedes Filho,3164.0,,,,,,1,Regular Play,Leon Andreasen,400613.0,Right Defensive Midfield,4,Hannover 96,178,['be4333e6-ffcb-4903-abee-10ccee8927d5'],17,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:17.154,Pass,
,,,,,,,,,,,,,,,0.820133,,,,,,,,,,,,,,,,09340458-05ed-40cb-aefd-e841c93ebfc1,110,,,"[49.0, 60.7]",3890358,3,,,,,1.4448837,,Right Foot,,,"[51.0, 76.5]",,Ground Pass,,15.926079,,,,Hiroki Sakai,3530.0,,,,,,1,Regular Play,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,4,Hannover 96,178,['4dfb54fa-6916-48a4-acb8-937c19a7f735'],19,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:19.224,Pass,
,,,,,,,,,,,,,,,1.075255,,,,,,,,,,,,,,,,bfcb67e1-da22-4e76-8cb9-873282efeea8,113,,,"[51.0, 76.5]",3890358,3,,,,,0.053282853,,Right Foot,,,"[73.5, 77.7]",,Ground Pass,,22.531977,,,,Uffe Manich Bech,24244.0,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,4,Hannover 96,178,['d066c5de-feac-408b-b463-bcc51e8cde86'],21,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:21.147,Pass,
,,,,,,,,,,,,,,,2.831014,,,,,,,,,,,,,,,,192ccb9f-ef86-4094-b062-348e538a5740,125,,,"[51.3, 10.1]",3890358,3,,True,,,1.8286608,,Right Foot,,,"[39.3, 55.6]",,Ground Pass,,47.055817,,,,Sebastian Langkamp,8580.0,,True,,,Free Kick,1,From Free Kick,John Anthony Brooks,12327.0,Left Center Back,6,Hertha Berlin,173,['d5a2226b-7cac-4025-b325-3b5f76496fcb'],35,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:35.068,Pass,
,,,,,,,,,,,,,,,1.358752,,,,,,,,,,,,,,,,0ade83cf-aca4-4b99-8fab-b10b01c89fbc,127,,,"[39.3, 56.0]",3890358,3,,,,,1.049178,,Right Foot,,,"[49.3, 73.4]",,Ground Pass,,20.068882,,,,Yanni Regäsel,20950.0,,,,,,1,From Free Kick,Sebastian Langkamp,8580.0,Right Center Back,6,Hertha Berlin,173,['457475b4-bdbf-4b0d-be7c-2515fd1d7bbc'],38,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:38.586,Pass,
,,,,,,,,,,,,,,,2.212952,,,,,,,,,,,,,,,,8500fe7c-6e19-4253-9cda-f4ceb31bb893,130,,,"[49.3, 73.4]",3890358,3,,,,,-2.7212324,,Right Foot,,,"[27.6, 63.7]",,Ground Pass,,23.769308,,,,Sebastian Langkamp,8580.0,,,,,,1,From Free Kick,Yanni Regäsel,20950.0,Right Back,6,Hertha Berlin,173,['35f1f856-fb38-48c2-999d-b3a15719b932'],40,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:03:40.721,Pass,
