50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.613848,,,,,,,,,,,,,a17bf31e-f373-40b2-9fea-d2997fe9b94f,1685,,"[35.5, 70.9]",3890340,46,,,,,-0.96580505,,Head,,,,"[42.0, 61.5]",,High Pass,,11.428473,,,,Pirmin Schwegler,8556.0,,,,,,Recovery,2,Regular Play,Tobias Strobl,12321.0,Right Back,114,Hamburger SV,171,"['d83f96cc-ddab-41f2-8c93-c649a4b8cd36', 'da4220bf-f2d3-4c09-957a-f7f541d53966']",36,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:36.710,Pass,
,,,,,,,,,,,,,,,0.763683,,,,,,,,,,,,,ae013059-30bb-4d65-95c0-290692597d92,1688,,"[42.0, 61.1]",3890340,46,,,,,0.3900481,,Right Foot,,,,"[51.0, 64.8]",,High Pass,,9.730879,,Incomplete,,Ádám Szalai,8407.0,,,,,,,2,Regular Play,Pirmin Schwegler,8556.0,Left Defensive Midfield,114,Hamburger SV,171,"['004b8855-0665-41c0-8089-cca9f8ebead3', 'b8108f08-7f1a-4c0f-bb75-d4fcb7d26f6d']",38,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:38.732,Pass,
,,,,,,,,,,,,,,,1.282934,,,,,,,,,,,,,004b8855-0665-41c0-8089-cca9f8ebead3,1690,,"[69.1, 15.3]",3890340,46,,,,,-0.66104317,,Head,,,,"[80.8, 6.2]",,High Pass,,14.822281,,,,Ivo Iličević,24740.0,,,,,,Recovery,2,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,114,Hamburger SV,171,"['ae013059-30bb-4d65-95c0-290692597d92', 'd6063565-ce23-4150-9f26-f21fc86ac5a0']",39,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:39.496,Pass,
,,,,,,,,,,,,,,,1.34414,,,,,,,,,,,,,063fe5e4-26bd-4b44-b39a-7a4fe043e29c,1692,,"[80.8, 6.2]",3890340,46,,,,,-3.1203194,,Head,,,,"[71.4, 6.0]",,High Pass,,9.402127,,,,Matthias Ostrzolek,8547.0,,,,,,,2,Regular Play,Ivo Iličević,24740.0,Left Wing,114,Hamburger SV,171,['3cc3abdf-a857-467a-bf14-a037c690cd01'],40,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:40.779,Pass,
,,,,,,,,,,,,,,,0.283266,,,,,,,,,,,,,71d0188a-d0e8-400f-83d2-2fb583708bb6,1695,,"[72.6, 6.0]",3890340,46,,,,,0.6979028,,Left Foot,,,,"[75.7, 8.6]",,Low Pass,,4.0459857,,Incomplete,,Ivo Iličević,24740.0,,,,,,,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,114,Hamburger SV,171,"['6c113636-7773-40f8-ad40-a2af819db6d1', 'f0e50a96-ec9b-4ab8-a817-83bba8a41a94']",42,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:42.163,Pass,
,,,,,,,,,,,,,,,0.62568,,,,,,,,,,,,,d1e8f228-a2c7-4369-861a-bc5d88fa0024,1702,,"[83.0, 8.2]",3890340,46,,,,,-1.7634971,,Left Foot,,,,"[82.2, 4.1]",,Ground Pass,,4.1773195,,Incomplete,,Ivo Iličević,24740.0,,,,,,,2,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,114,Hamburger SV,171,"['47570a50-338d-4af7-b7d0-563bffc66751', 'a1675c80-7ae1-4fa6-8843-8d5aa324a538', 'd69d0d32-0e5d-4bdf-bc58-fd93da294a70']",44,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:44.881,Pass,True
,,,,,,,,,,,,,,,0.191579,,,,,,,,,,,,,a3414a55-fdf4-4db8-be1d-6550bcf53a40,1711,,"[86.1, 4.5]",3890340,46,,,,,1.4909663,,Left Foot,,,,"[86.3, 7.0]",,Ground Pass,,2.5079873,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,,2,Regular Play,Ivo Iličević,24740.0,Left Wing,114,Hamburger SV,171,"['08bb0799-ccf7-4cd4-8bbf-7371d197c43f', '30f95851-f26f-4d05-9887-a1355229fbf5', 'ea406c79-1edf-43b0-a0f4-45fadb71a728']",47,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:47.718,Pass,True
,,,,,,,,,,,,,,,1.105662,,,,,,,,,,,,,d0a96630-de3e-4f30-892b-8c4b12503454,1716,,"[90.4, 7.8]",3890340,47,,,,,0.906614,,Left Foot,,,,"[105.9, 27.6]",,High Pass,,25.145378,,,,Ivo Iličević,24740.0,,,,,,Free Kick,2,From Free Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,115,Hamburger SV,171,['cadd2ee4-2a21-47e0-bc16-bc95ce6e2a13'],16,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:16.521,Pass,
,,,,,,,,,,,,,,,0.514289,,,,,,,,,,,,,e30bc800-d57a-49c1-a90e-d737cb648c23,1719,,"[105.9, 26.6]",3890340,47,,,,,1.1341692,54697ca9-beb5-4d2a-acc4-1341f98b976a,Other,,,,"[110.8, 37.1]",,High Pass,,11.587062,,,,Michael Gregoritsch,8309.0,True,,,,,,2,From Free Kick,Ivo Iličević,24740.0,Left Wing,115,Hamburger SV,171,['5779a749-dc98-4d61-948e-e287e7b3dbcd'],17,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:17.747,Pass,
,,,,,,,,,,,,,,,3.502301,,,,,,,,,,,,,f35b45bc-7f34-419c-93ac-5716953c45ca,1723,,"[6.0, 36.0]",3890340,47,,,,,0.20016104,,Right Foot,,,,"[75.5, 50.1]",,High Pass,,70.91586,,Incomplete,,Ádám Szalai,8407.0,,,,,,Goal Kick,2,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,116,Hoffenheim,175,"['2c73f3e7-e9e5-4ceb-9746-d315199c9350', '5d68cfdb-35ed-44d0-bebc-edb4f980a226']",45,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:45.338,Pass,
,,,,,,,,,,,,,,,0.878151,,,,,,,,,,,,,5d68cfdb-35ed-44d0-bebc-edb4f980a226,1725,,"[44.6, 30.0]",3890340,47,,,,,0.29190868,,Head,,,,"[64.9, 36.1]",,High Pass,,21.196697,,,,Pierre-Michel Lasogga,8895.0,,,,,,Recovery,2,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,117,Hamburger SV,171,"['9268d1b8-317b-438c-a11f-4401b2998171', 'f35b45bc-7f34-419c-93ac-5716953c45ca']",48,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:48.841,Pass,
,,,,,,,,,,,,,,,0.470183,,,,,,,,,,,,,d5199f8d-9577-4fcc-b0dc-3c3399ff9b0a,1728,,"[64.9, 36.1]",3890340,47,,,,,-0.8803499,,Right Foot,,,,"[68.7, 31.5]",,Ground Pass,,5.9665737,,,,Michael Gregoritsch,8309.0,,,,,,,2,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,117,Hamburger SV,171,['14b25e7c-eda0-4a3b-822a-33d6bdf03896'],49,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:49.899,Pass,
,,,,,,,,,,,,,,,1.692978,,,,,,,,,,,,,20240ecf-f5f7-4c94-9e96-23a5f577183a,1732,,"[80.4, 36.4]",3890340,47,,,,,-0.2491511,,Left Foot,,,,"[97.3, 32.1]",,Ground Pass,,17.438463,,Incomplete,,Nicolai Müller,8302.0,,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Center Attacking Midfield,117,Hamburger SV,171,"['5bea396e-6edc-4cb9-bfdf-8656d89689b7', '6c0c779b-8715-4d01-bb95-9438ae979fc4', 'cdc66053-295f-4f9b-a449-a8deb9e3dd76']",52,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:52.621,Pass,True
,,,,,,,,,,,,,,,1.318223,,,,,,,,,,,,,67cb8a6e-2c74-41fc-ab83-06c820c426a6,1740,,"[119.3, 24.7]",3890340,47,,,,,1.7033478,,Left Foot,True,,,"[118.1, 33.7]",,Ground Pass,,9.079648,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,,2,Regular Play,Ivo Iličević,24740.0,Left Wing,117,Hamburger SV,171,"['7a6cb5c5-3eba-44fc-94ff-82012811bb10', 'bb3bf642-27c0-40b5-a2d3-eb8e9b584d16']",59,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:59.225,Pass,
,,,,,,,,,,,,,,,3.549772,,,,,,,,,,,,,418e3dce-5f2c-4c0d-9cb9-8e5f336ae97c,1744,,"[13.8, 42.7]",3890340,48,,,,,0.4742573,,Drop Kick,,,,"[73.8, 73.5]",,High Pass,,67.4436,,Incomplete,,Ádám Szalai,8407.0,,,,,,,2,Regular Play,Oliver Baumann,8393.0,Goalkeeper,118,Hoffenheim,175,"['15be4bc2-0718-4143-8d5a-3d6047339015', 'c06edb70-79be-4061-aa73-75f2df4ece36']",10,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:10.666,Pass,
,,,,,,,,,,,,,,,2.041161,,,,,,,,,,,,,c06edb70-79be-4061-aa73-75f2df4ece36,1747,,"[46.3, 6.6]",3890340,48,,,,True,0.44733205,,,,,,"[63.6, 14.9]",,High Pass,,19.188017,,Incomplete,,Lewis Harry Holtby,8891.0,,,,,,Recovery,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,118,Hoffenheim,175,"['00eaddb2-9626-43db-970b-ab75c1947039', '40674c87-7dbb-45e9-8778-1ca545f178c7', '418e3dce-5f2c-4c0d-9cb9-8e5f336ae97c', 'edd24b58-a17e-46bf-8d6a-eadc32e6d9dc']",14,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:14.216,Pass,True
,,,,,,,,,,,,,,,1.2975,,,,,,,,,,,,,8fc1abe6-0f70-4cc8-875b-93d0db98eaed,1751,,"[56.5, 69.4]",3890340,48,,,,,0.07042277,,Right Foot,,,,"[80.6, 71.1]",,Low Pass,,24.159883,,Incomplete,,,,,,,,,,2,Regular Play,Eugen Polanski,8404.0,Right Defensive Midfield,118,Hoffenheim,175,['00987124-30ec-4328-91dc-5cb030b887fc'],17,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:17.234,Pass,
,,,,,,,,,,,,,,,0.090665,,,,,,,,,,,,,5569311f-aeae-4303-8a63-4838340e75e0,1753,,"[85.4, 66.8]",3890340,48,,,,,3.1415927,,Left Foot,,,,"[83.8, 66.8]",,Low Pass,,1.6,,Incomplete,,Ádám Szalai,8407.0,,,,,,Recovery,2,Regular Play,Kevin Volland,8215.0,Right Midfield,118,Hoffenheim,175,"['cf14df36-e658-471c-a187-d17bc80259bb', 'd8e01a4f-4fed-4ed7-b13e-8697b5e6d6cd']",19,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:19.469,Pass,
,,,,,,,,,,,,,,,1.078527,,,,,,,,,,,,,cf14df36-e658-471c-a187-d17bc80259bb,1755,,"[36.3, 13.3]",3890340,48,,,,,0.6722472,,Right Foot,,,,"[41.2, 17.2]",,Low Pass,,6.2625875,,,,Albin Ekdal,5624.0,,,,,,Recovery,2,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,119,Hamburger SV,171,"['152f61be-70c1-47d1-a276-da294cf8f557', '5569311f-aeae-4303-8a63-4838340e75e0']",19,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:19.560,Pass,
,,,,,,,,,,,,,,,1.047995,,,,,,,,,,,,,85044101-86a3-4ae1-a3b0-5ab3c2e4262e,1757,,"[42.2, 16.6]",3890340,48,,,,,-2.2479239,,Right Foot,,,,"[38.1, 11.5]",,Ground Pass,,6.5436993,,,,Cleber Janderson Pereira Reis,40468.0,,,,,,,2,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,119,Hamburger SV,171,['a6c663f9-2b8b-43db-865f-2529989248ea'],20,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:20.638,Pass,
,,,,,,,,,,,,,,,0.980678,,,,,,,,,,,,,1024fca8-a1d4-47ee-b3a7-d6ea4946a304,1760,,"[38.7, 11.5]",3890340,48,,,,,-0.35954767,,Right Foot,,,,"[52.8, 6.2]",,Low Pass,,15.0632,,,,Ivo Iličević,24740.0,,,,,,,2,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,119,Hamburger SV,171,['f2bb52d3-80f5-4310-810e-3ecc55efc860'],21,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:21.979,Pass,
,,,,,,,,,,,,,,,1.002689,,,,,,,,,,,,,c0a4c188-e844-40df-b1de-59228b7f9192,1763,,"[52.6, 6.6]",3890340,48,,,,,-3.0324392,,Right Foot,,,,"[45.3, 5.8]",,Ground Pass,,7.3437047,,Incomplete,,Lewis Harry Holtby,8891.0,,,,,,,2,Regular Play,Ivo Iličević,24740.0,Left Wing,119,Hamburger SV,171,"['74f5ee4e-e16e-42bc-9481-416681c5242a', '9aaab289-0b34-4627-a34d-185a64676078', 'bf0ba9b8-c873-497d-8d9d-92da2dc51523']",22,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:22.960,Pass,True
,,,,,,,,,,,,,,,1.239026,,,,,,,,,,,,,da863c96-c02c-428c-b3fe-290e45fbdfbc,1766,,"[52.2, 0.1]",3890340,48,,,,,0.5119372,,,,,,"[73.2, 11.9]",,High Pass,,24.088171,,,,Michael Gregoritsch,8309.0,,,,,,Throw-in,2,From Throw In,Matthias Ostrzolek,8547.0,Left Back,120,Hamburger SV,171,['5f4ef3b2-3a26-434d-bea9-d3d83c5c4072'],42,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:42.213,Pass,
,,,,,,,,,,,,,,,1.3733,,,,,,,,,,,,,64d2ef57-e5bb-47a7-bf79-6f52ad0030be,1772,,"[69.3, 0.1]",3890340,48,,,,,0.5547922,,,,,,"[90.6, 13.3]",,High Pass,,25.05853,,,,Pierre-Michel Lasogga,8895.0,,,,,,Throw-in,2,From Throw In,Matthias Ostrzolek,8547.0,Left Back,121,Hamburger SV,171,['f294aff0-2742-46d9-9658-9f48c0b489b3'],53,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:53.723,Pass,
,,,,,,,,,,,,,,,0.830244,,,,,,,,,,,,,33d680af-3dc1-4754-97e8-f102162b5235,1775,,"[89.9, 12.3]",3890340,48,,,,,1.3734008,,Other,,,,"[90.3, 14.3]",,Low Pass,,2.0396078,,Incomplete,,Ivo Iličević,24740.0,,,,,,,2,From Throw In,Pierre-Michel Lasogga,8895.0,Center Forward,121,Hamburger SV,171,"['29aa2ef7-e894-419b-a9be-a08bd215c93e', '31967b9c-bff6-4b83-a812-961e00d61192', '7e9d227a-28ef-4a4a-ba74-3752840427a2']",55,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:55.097,Pass,True
,,,,,,,,,,,,,,,1.928466,,,,,,,,,,,,,7b9c2729-927c-47c7-9954-067af8d3e92e,1779,,"[69.3, 13.1]",3890340,48,,,,True,0.7812488,,,,,,"[81.4, 25.1]",,High Pass,,17.04142,,Incomplete,,Michael Gregoritsch,8309.0,,,,,,Recovery,2,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,121,Hamburger SV,171,"['1e42bdec-589b-4267-a215-a7626151d43c', '4f8c53a2-3c1e-4a64-a410-5373f8aac31a', '588190b4-bec7-4f95-835e-c237bf4b6cc2']",57,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:57.433,Pass,True
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,a79a0326-8eb6-4a79-9244-f81d00752d3e,1784,,"[42.0, 51.9]",3890340,49,,,,,-0.7940936,,Right Foot,,,,"[53.4, 40.3]",,Ground Pass,,16.26407,,,,Jonathan Schmid,8311.0,,,,,,,2,Regular Play,Eugen Polanski,8404.0,Right Defensive Midfield,122,Hoffenheim,175,['13c71503-5900-4500-970f-9aadee0c6e20'],0,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:00.451,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,e19856a4-0e59-4483-80d5-a8b75f65689d,1788,,"[55.5, 38.6]",3890340,49,,,,,-1.6736071,,Left Foot,,,,"[54.2, 26.0]",,Ground Pass,,12.666886,,,,Jeremy Toljan,8392.0,,,,,,,2,Regular Play,Jonathan Schmid,8311.0,Left Midfield,122,Hoffenheim,175,['cc85db4c-ce58-45e5-a7b5-11c943f22ce7'],1,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:01.593,Pass,
,,,,,,,,,,,,,,,1.599997,,,,,,,,,,,,,103e6c91-f933-4959-b0dd-06f9648914a6,1791,,"[101.0, 3.6]",3890340,49,,,,,2.7806466,,Right Foot,,,,"[85.9, 9.3]",,Ground Pass,,16.140013,,,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,,2,Regular Play,Jeremy Toljan,8392.0,Left Back,122,Hoffenheim,175,['371e807a-85f9-470a-a5a5-37b8bb5bbbd5'],11,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:11.955,Pass,
,,,,,,,,,,,,,,,2.101718,,,,,,,,,,,,,ed924b85-9967-499c-8295-b5b7741c1760,1795,,"[78.7, 5.2]",3890340,49,,,,,2.8274562,,Right Foot,,,,"[55.0, 12.9]",,Ground Pass,,24.91947,,,,Ermin Bičakčić,9396.0,,,,,,,2,Regular Play,Eduardo Jesús Vargas Rojas,27317.0,Left Center Forward,122,Hoffenheim,175,['1f050b98-0568-434a-8881-284370920e63'],17,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:17.668,Pass,
,,,,,,,,,,,,,,,1.700222,,,,,,,,,,,,,b76bb579-ed7e-4512-b306-623a21cfa509,1798,,"[50.8, 20.5]",3890340,49,,,,,1.6237503,,Right Foot,,,,"[49.3, 48.8]",,Ground Pass,,28.339725,,,,Niklas Süle,6322.0,,,,,,,2,Regular Play,Ermin Bičakčić,9396.0,Left Center Back,122,Hoffenheim,175,['13141d2a-308e-4e8c-a1bf-5bd2121974a9'],22,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:22.275,Pass,
,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,eca176ce-3c2b-41c8-b806-e027c2b85f6a,1802,,"[45.0, 52.9]",3890340,49,,,,,1.2619841,,Left Foot,,,,"[50.2, 69.2]",,Ground Pass,,17.109354,,,,Tobias Strobl,12321.0,,,,,,,2,Regular Play,Niklas Süle,6322.0,Right Center Back,122,Hoffenheim,175,['4501c23e-af99-451d-a81f-76b3e6bf6c60'],24,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:24.977,Pass,
,,,,,,,,,,,,,,,2.209402,,,,,,,,,,,,,3cbb9d31-7306-4c95-b613-1454f9488f25,1805,,"[52.6, 69.4]",3890340,49,,,,,-0.17344181,,Right Foot,,,,"[89.7, 62.9]",,High Pass,,37.665104,,Incomplete,,Kevin Volland,8215.0,,,,,,,2,Regular Play,Tobias Strobl,12321.0,Right Back,122,Hoffenheim,175,"['03259d92-808a-4e26-ac40-e0d71eb5bdb5', 'ea8e1e21-1885-4cb5-a93e-6756606c8c8d']",27,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:27.182,Pass,
,,,,,,,,,,,,,,,1.170264,,,,,,,,,,,,,03259d92-808a-4e26-ac40-e0d71eb5bdb5,1807,,"[30.4, 17.2]",3890340,49,,,,,0.47734538,,Head,,,,"[39.1, 21.7]",,High Pass,,9.794897,,,,Albin Ekdal,5624.0,,,,,,Recovery,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,122,Hoffenheim,175,"['3cbb9d31-7306-4c95-b613-1454f9488f25', 'f50fd1be-ba4f-4370-a158-2bf41aee4764']",29,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:04:29.391,Pass,
,,,,,,,,,,,,,,,2.077559,,,,,,,,,,,,,5d07f90a-4a05-40c0-bf9a-41e59ed81cb0,1809,,"[39.6, 21.7]",3890340,49,,,,,0.047583103,,Head,,,,"[52.2, 22.3]",,High Pass,,12.614278,,Incomplete,,Ivo Iličević,24740.0,,,,,,,2,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,122,Hoffenheim,175,"['c6ac7c80-c65b-4474-b01e-d0846cd7172f', 'f5869649-ec15-4ddf-9985-16a45506927e']",30,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:04:30.562,Pass,
,,,,,,,,,,,,,,,1.168909,,,,,,,,,,,,,f5869649-ec15-4ddf-9985-16a45506927e,1811,,"[67.9, 57.8]",3890340,49,,,,,1.8503184,,Right Foot,,,,"[64.8, 68.6]",,Ground Pass,,11.236102,,,,Tobias Strobl,12321.0,,,,,,Recovery,2,Regular Play,Eugen Polanski,8404.0,Right Defensive Midfield,122,Hoffenheim,175,"['5d07f90a-4a05-40c0-bf9a-41e59ed81cb0', 'e5d14976-37e1-4060-9a56-8665fb7370fa']",32,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:32.639,Pass,
,,,,,,,,,,,,,,,4.189135,,,,,,,,,,,,,a2e233eb-3aa3-441f-95f8-03fa6246a47a,1814,,"[65.7, 68.4]",3890340,49,,,,,-0.42712197,,Right Foot,,,,"[111.4, 47.6]",,High Pass,,50.210854,,Incomplete,,,,,,,,,,2,Regular Play,Tobias Strobl,12321.0,Right Back,122,Hoffenheim,175,['9a2cf89b-4f94-4ab5-9c3e-e35509b649e6'],35,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:35.056,Pass,
,,,,,,,,,,,,,,,2.686059,,,,,,,,,,,,,c8c93ebd-9270-4e5d-b1ed-a21a0710a2e3,1817,,"[11.2, 32.5]",3890340,49,,,,,1.0411291,,Keeper Arm,,,,"[24.9, 55.9]",,Low Pass,,27.115494,,,,Dennis Diekmeier,8316.0,,,,,,,2,Regular Play,René Adler,8560.0,Goalkeeper,123,Hamburger SV,171,['b4aa7519-51b6-47f6-a621-3c06ece3606a'],40,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:04:40.693,Pass,
,,,,,,,,,,,,,,,1.475744,,,,,,,,,,,,,cf365894-b646-4a29-bd66-35ff1ef322ce,1820,,"[42.0, 74.1]",3890340,49,,,,,0.22423474,,Right Foot,,,,"[53.4, 76.7]",,Ground Pass,,11.692733,,,,Nicolai Müller,8302.0,,,,,,,2,Regular Play,Dennis Diekmeier,8316.0,Right Back,123,Hamburger SV,171,['36751e8d-eab1-4df5-9046-3f8f95234aba'],44,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:04:44.835,Pass,
,,,,,,,,,,,,,,,1.595577,,,,,,,,,,,,,8db99493-5cac-43d4-97eb-1ac5ba0d7b95,1823,,"[65.9, 77.2]",3890340,49,,,,,-0.66579044,,Right Foot,,,,"[90.6, 57.8]",,Low Pass,,31.4078,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,,2,Regular Play,Nicolai Müller,8302.0,Right Wing,123,Hamburger SV,171,"['5cdaf9ba-65c3-4c3a-9d54-8e0ad00c22aa', 'fb23e6ec-3823-494b-8488-4cb94ae4700f']",48,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:04:48.394,Pass,
,,,,,,,,,,,,,,,1.295844,,,,,,,,,,,,,fb23e6ec-3823-494b-8488-4cb94ae4700f,1826,,"[29.5, 22.3]",3890340,49,,,,,-0.5928452,,Left Foot,,,,"[48.5, 9.5]",,High Pass,,22.909388,,,,Jonathan Schmid,8311.0,,,,,,Recovery,2,Regular Play,Ermin Bičakčić,9396.0,Left Center Back,123,Hamburger SV,171,"['32e20b02-4601-40bb-8a06-d933cc193410', '8db99493-5cac-43d4-97eb-1ac5ba0d7b95']",49,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:49.989,Pass,
,,,,,,,,,,,,,,,1.55004,,,,,,,,,,,,,04fa72a1-bc38-489b-8d3d-c088136cb58f,1830,,"[48.7, 3.1]",3890340,49,,,,,1.821799,,Right Foot,,,,"[47.7, 7.0]",,Ground Pass,,4.0261645,,Incomplete,,Eugen Polanski,8404.0,,,,,,,2,Regular Play,Jonathan Schmid,8311.0,Left Midfield,123,Hamburger SV,171,"['0c364fd2-9ace-4911-aa63-d4c06ac16910', '347f2ab7-fec2-4a0e-a013-a11ccd01d366', 'c214cce0-e2db-465b-a64a-916cac21c91e']",52,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:52.567,Pass,True
,,,,,,,,,,,,,,,0.92255,,,,,,,,,,,,,f46ec3b4-13fe-4b9f-aa51-f856dae5569d,1839,,"[79.7, 72.9]",3890340,49,,,,,-0.69865984,,Right Foot,,,,"[82.2, 70.8]",,Ground Pass,,3.2649655,,,,Michael Gregoritsch,8309.0,,,,,,,2,Regular Play,Nicolai Müller,8302.0,Right Wing,123,Hamburger SV,171,"['0fd7aba7-5b13-421b-a326-2a14adf1a894', 'bed56980-af58-4442-9a03-36e1499e73ab']",55,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:04:55.768,Pass,True
,,,,,,,,,,,,,,,0.812465,,,,,,,,,,,,,b8392879-069b-48a4-9bdb-64b5def1c160,1849,,"[40.2, 2.9]",3890340,49,,,,,0.6930688,,Right Foot,,,,"[46.1, 7.8]",,Ground Pass,,7.66942,,Incomplete,,Eugen Polanski,8404.0,,,,,,,2,Regular Play,Jonathan Schmid,8311.0,Left Midfield,123,Hamburger SV,171,"['090c59a0-498a-4ab4-b646-4f6c973bb740', '0d427d97-66d7-4e48-8989-5bb042b7fa81', 'e66de1c7-0da1-4ee5-88f6-8e968bf94ec6']",59,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:59.280,Pass,True
,,,,,,,,,,,,,,,1.896413,,,,,,,,,,,,,96bc24ad-b534-45bf-be56-0ac0a42a459e,1858,,"[93.0, 71.0]",3890340,50,,,,,0.39967808,,Left Foot,,,,"[104.6, 75.9]",,Ground Pass,,12.592458,,,,Dennis Diekmeier,8316.0,,,,,,,2,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,123,Hamburger SV,171,['9316be26-8df3-460f-a3ee-2260a5e68a83'],2,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:02.860,Pass,
