50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.972435,,,,,,,,,,,,53144909-71e4-4c21-a31d-66b4568a7357,2387,,,"[57.5, 50.3]",3890396,55,,,,,0.31154683,,Left Foot,,,,"[69.3, 54.1]",,Ground Pass,12.396773,,,,,Josuha Guilavogui,8230.0,,,,,,,2,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,135,Wolfsburg,179,"['4ddcbca2-fdbf-481d-95fe-da58d55041a5', 'd0c6077a-e865-44ac-b9fe-56175db8d994']",23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:23.571,Pass,True
,,,,,,,,,,,,,,,,,,,1.128294,,,,,,,,,,,,78ca98f1-fae9-4bfb-a30a-6b10e444a016,2390,,,"[69.3, 54.1]",3890396,55,,,,,1.7889194,,Right Foot,,,,"[65.0, 73.5]",,Ground Pass,19.870832,,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,2,From Throw In,Josuha Guilavogui,8230.0,Center Defensive Midfield,135,Wolfsburg,179,['49e5ae24-9f27-40fb-9e0d-a6ce1ba88d30'],24,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:24.704,Pass,
,,,,,,,,,,,,,,,,,,,0.898481,,,,,,,,,,,,97517956-d04c-4bcd-bce7-facded53aa46,2394,,,"[63.1, 74.4]",3890396,55,,,,,-0.4451312,,Right Foot,,,,"[74.0, 69.2]",,Ground Pass,12.076838,,,,,Max Kruse,8386.0,,,,,,,2,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,135,Wolfsburg,179,"['43e74a04-b45b-4b12-9ca8-fc54318e254a', '528fd80d-a7f9-47e0-a4e7-ac29f2256feb']",26,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:26.312,Pass,True
,,,,,,,,,,,,,,,,,,,1.03332,,,,,,,,,,,,fca07788-2582-4a91-9c9b-adde758382e0,2397,,,"[74.0, 69.2]",3890396,55,,,,,1.6142472,,Left Foot,,,,"[73.7, 76.1]",,Ground Pass,6.9065185,,,,,Adelino André Vieira Freitas,10790.0,,,,,,,2,From Throw In,Max Kruse,8386.0,Right Center Forward,135,Wolfsburg,179,['c6ed1923-422c-49ba-896e-65de3d8b4d1b'],27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:27.250,Pass,
,,,,,,,,,,,,,,,,,,,1.109325,,,,,,,,,,,,b684f04d-5194-4b9a-b370-f650c808af09,2400,,,"[73.7, 76.1]",3890396,55,,,,,-0.55668455,,Right Foot,,,,"[92.5, 64.4]",,Ground Pass,22.143396,,,,,Bas Dost,10594.0,,,,,,,2,From Throw In,Adelino André Vieira Freitas,10790.0,Right Back,135,Wolfsburg,179,['41c1526a-cdf8-4abc-a434-67614f0151c6'],29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:29.084,Pass,
,,,,,,,,,,,,,,,,,,,1.624671,,,,,,,,,,,,3d10430c-8ee3-41ab-af27-deafd79eba91,2404,,,"[92.5, 64.4]",3890396,55,,,,,-2.912906,,Right Foot,,,,"[80.9, 61.7]",,High Pass,11.91008,,,,,Max Kruse,8386.0,,,,,,,2,From Throw In,Bas Dost,10594.0,Left Center Forward,135,Wolfsburg,179,"['8864e167-5c26-44b4-aec1-7804352a4631', 'ba9921e1-5b81-4fdc-98e9-b91de40071a4']",30,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:30.233,Pass,True
,,,,,,,,,,,,,,,,,,,1.472513,,,,,,,,,,,,d78e6253-3e0a-4073-a210-c169b3017422,2409,,,"[80.4, 62.0]",3890396,55,,,,,2.4006097,,Left Foot,,,,"[75.7, 66.3]",,High Pass,6.3702435,,,,,Josuha Guilavogui,8230.0,,,,,,,2,From Throw In,Max Kruse,8386.0,Right Center Forward,135,Wolfsburg,179,"['aebc5319-c746-47b7-9fdb-8de562a6c248', 'f2466bcb-e2ed-408b-9457-ce111368caee', 'fe231130-d4c2-49cf-b2b8-4b70b1d2e0d1']",32,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:32.130,Pass,True
,,,,,,,,,,,,,,,,,,,2.613246,,,,,,,,,,,,f61eef4c-4753-4f17-bc7c-20e82057083d,2412,,,"[75.7, 66.3]",3890396,55,,,,,-1.0173435,,Right Foot,,,,"[100.6, 26.0]",,High Pass,47.371933,,,Incomplete,,,,,,True,,,,2,From Throw In,Josuha Guilavogui,8230.0,Center Defensive Midfield,135,Wolfsburg,179,['d3172927-51ab-436c-8dfd-6f3acbfca0d6'],33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:33.643,Pass,
,,,,,,,,,,,,,,,,,,,1.474695,,,,,,,,,,,,d3172927-51ab-436c-8dfd-6f3acbfca0d6,2413,,,"[19.5, 54.1]",3890396,55,,,,,-0.15150188,,Right Foot,,,,"[32.6, 52.1]",,Low Pass,13.251792,,,,,Nicolai Müller,8302.0,,,,,,Recovery,2,From Throw In,Gotoku Sakai,6339.0,Right Back,135,Wolfsburg,179,"['5a42fa22-9ebf-4648-ac76-96da265acf35', 'f61eef4c-4753-4f17-bc7c-20e82057083d']",36,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:36.256,Pass,
,,,,,,,,,,,,,,,,,,,1.28375,,,,,,,,,,,,62cdcecb-ab9e-4261-871b-b6d1d7f438c3,2417,,,"[36.2, 50.4]",3890396,55,,,,,-0.5950053,,Right Foot,,,,"[52.6, 39.3]",,Ground Pass,19.803282,,,Incomplete,,Ivo Iličević,24740.0,,,,,,,2,From Throw In,Nicolai Müller,8302.0,Right Wing,135,Wolfsburg,179,"['2f3ee47f-f84e-4e16-8a5a-ad265cd628eb', 'e3e89164-b01b-4e4c-9ab2-97bcd334d2ea']",39,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:39.247,Pass,
,,,,,,,,,,,,,,,,,,,0.731707,,,,,,,,,,,,97a50d0c-1453-462f-88ca-574b3c416381,2423,,,"[71.2, 40.5]",3890396,55,,,,,1.1535289,,Right Foot,,,,"[79.8, 59.9]",,Ground Pass,21.220745,,,,,Maximilian Arnold,8235.0,,,,,,,2,From Throw In,Josuha Guilavogui,8230.0,Center Defensive Midfield,135,Wolfsburg,179,['92fe7025-f805-4b31-98f8-f35c41340c45'],42,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:10:42.006,Pass,
,,,,,,,,,,,,,,,,,,,1.807479,,,,,,,,,,,,346f6a4b-a735-49a1-841a-636ae2c9649b,2430,,,"[70.3, 64.5]",3890396,56,,,,,-0.7563826,,Right Foot,,,,"[109.3, 27.7]",,High Pass,53.621265,,,Incomplete,,Dante Bonfim da Costa Santos,3197.0,,,,,,Free Kick,2,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Back,136,Wolfsburg,179,"['98c80c34-a7ce-4391-981f-183219a0de12', 'cc94cd7b-cffc-4a66-aa02-ed6b189b03a5']",12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:12.339,Pass,
,,,,,,,,,,,,,,,,,,,3.210354,,,,,,,,,,,,a63f869b-3717-4680-bf18-d9a41570cb2e,2437,,,"[14.7, 77.1]",3890396,56,,,,,0.005181301,,Right Foot,,,,"[53.3, 77.3]",,Low Pass,38.600517,,,Incomplete,,Nicolai Müller,8302.0,,,,,,,2,From Free Kick,Cleber Janderson Pereira Reis,40468.0,Right Center Back,136,Wolfsburg,179,"['369b2e40-540d-4225-a940-b147136eb501', 'a2243245-f2e4-4012-90bd-1ddd68dea59f']",20,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:11:20.113,Pass,
,,,,,,,,,,,,,,,,,,,1.335396,,,,,,,,,,,,cd1489cf-72ee-4b90-8aef-ea1d70477e8f,2443,,,"[50.6, 17.5]",3890396,56,,True,,,1.59936,,Left Foot,,,,"[50.4, 24.5]",,Ground Pass,7.0028567,,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,Recovery,2,Regular Play,Marcel Schäfer,40469.0,Left Back,138,Wolfsburg,179,['52df71a9-3994-497d-b6f2-042142402cdb'],59,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:59.570,Pass,
,,,,,,,,,,,,,,,,,,,1.381186,,,,,,,,,,,,0d008012-8c24-4c6e-8d61-b73ce418b388,2445,,,"[53.6, 25.8]",3890396,57,,,,,1.5948881,,Left Foot,,,,"[53.2, 42.4]",,Ground Pass,16.604818,,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,2,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,138,Wolfsburg,179,['d35b0740-43cf-4ad4-8d41-3f128827e7c3'],1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:01.743,Pass,
,,,,,,,,,,,,,,,,,,,1.005629,,,,,,,,,,,,a6711163-9bba-4ea5-ab85-e5a904b38da4,2448,,,"[53.2, 41.1]",3890396,57,,,,,-1.6246364,,Right Foot,,,,"[52.3, 24.4]",,Ground Pass,16.724234,,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,138,Wolfsburg,179,['1e296912-61b8-46a2-8db0-8e83905011c9'],4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:04.084,Pass,
,,,,,,,,,,,,,,,,,,,2.266327,,,,,,,,,,,,9ff76a30-cf49-4e94-b64a-614522ffa2b1,2452,,,"[47.0, 19.4]",3890396,57,,,,,2.789284,,Right Foot,,,,"[19.8, 29.4]",,Ground Pass,28.979994,,,,,Diego Orlando Benaglio,4600.0,,,,,,,2,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,138,Wolfsburg,179,"['77b21ec8-23ac-4841-b508-4c34746ae939', 'f8f5652f-d637-4614-96e3-5c563a3f3b5f']",6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:06.772,Pass,True
,,,,,,,,,,,,,,,,,,,1.477599,,,,,,,,,,,,47cdf700-0992-44e9-93cd-6a45aa10e918,2455,,,"[20.4, 29.4]",3890396,57,,,,,-0.26377988,,Right Foot,,,,"[47.8, 22.0]",,Ground Pass,28.381683,,,,,Maximilian Arnold,8235.0,,,,,,,2,Regular Play,Diego Orlando Benaglio,4600.0,Goalkeeper,138,Wolfsburg,179,['4693b302-6c29-4ebd-9a0f-3b76fa8a56f9'],11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:11.638,Pass,
,,,,,,,,,,,,,,,,,,,1.209864,,,,,,,,,,,,add3b7ba-2dc1-4e42-8aae-5051db22ade1,2461,,,"[53.9, 21.3]",3890396,57,,,,,-1.0664859,,Right Foot,,,,"[64.0, 3.0]",,Ground Pass,20.902153,,,,,Marcel Schäfer,40469.0,,,,,,Free Kick,2,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,139,Wolfsburg,179,['6cd216eb-8c14-492e-b2e4-711bffc95b95'],46,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:46.508,Pass,
,,,,,,,,,,,,,,,,,,,1.255098,,,,,,,,,,,,666b2b94-562d-4a1d-808c-63855bdf3fe5,2464,,,"[64.0, 3.0]",3890396,57,,,,,2.507733,,Left Foot,,,,"[52.3, 11.6]",,Ground Pass,14.520675,,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,2,From Free Kick,Marcel Schäfer,40469.0,Left Back,139,Wolfsburg,179,['6f00c430-13ac-45da-997e-300525f5e8d5'],47,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:47.758,Pass,
,,,,,,,,,,,,,,,,,,,2.366501,,,,,,,,,,,,7da10d5f-b10b-4d77-923d-8bc8a022df37,2467,,,"[55.9, 24.4]",3890396,57,,,,,0.6407571,,Left Foot,,,,"[96.8, 54.9]",,High Pass,51.02019,,,Incomplete,,Bas Dost,10594.0,,,,,,,2,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,139,Wolfsburg,179,"['77548cf2-1e88-4235-b175-8067797015bc', '9a4214c8-beda-478c-bbe2-c7a08e3d966a']",55,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:55.570,Pass,
,,,,,,,,,,,,,,,,,,,1.363021,,,,,,,,,,,,85e871ef-9370-410e-b5f1-7202a5c0b475,2472,,,"[85.6, 54.9]",3890396,58,,,,,1.7073047,,Right Foot,,,,"[83.1, 73.1]",,Ground Pass,18.370901,,,,,Adelino André Vieira Freitas,10790.0,,,,,,Recovery,2,From Free Kick,Max Kruse,8386.0,Right Center Forward,139,Wolfsburg,179,"['1d535b06-c5aa-48f3-a4ae-e230a096bf96', '9d482523-704a-4312-96e2-960556f17095']",0,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:00.034,Pass,True
,,,,,,,,,,,,,,,,,,,0.475763,,,,,,,,,,,,370aaa5e-552c-49c0-992f-d2f6fdd55e4e,2475,,,"[85.0, 73.6]",3890396,58,,,,,0.28532943,,Right Foot,,,,"[92.5, 75.8]",,Ground Pass,7.816009,,,,,Julian Draxler,3186.0,,,,,,,2,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Back,139,Wolfsburg,179,['c38af5c4-75c7-4ce0-a453-9edb035021c5'],2,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:02.107,Pass,
,,,,,,,,,,,,,,,,,,,0.582881,,,,,,,,,,,,0a15cfaa-72e6-43a3-a13e-07e6fc5c5f1e,2479,,,"[85.9, 76.4]",3890396,58,,,,,-2.130736,,Left Foot,,,,"[81.7, 69.7]",,Ground Pass,7.9075913,,,,,Adelino André Vieira Freitas,10790.0,,,,,,,2,From Free Kick,Julian Draxler,3186.0,Right Center Midfield,139,Wolfsburg,179,"['0c6964cf-f3c3-4c75-87f2-35592f0c88e5', '72c4aa73-cde5-4e14-aca0-20bec60cc73a']",4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:04.232,Pass,True
,,,,,,,,,,,,,,,,,,,0.619037,,,,,,,,,,,,0980733e-7fe9-4c80-b3dd-9cbebb506082,2487,,,"[81.4, 70.3]",3890396,58,,,,,-0.5456551,,Right Foot,,,,"[87.0, 66.9]",,Ground Pass,6.551336,,,,,Josuha Guilavogui,8230.0,,,,,,,2,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Back,139,Wolfsburg,179,"['6acbea58-68c6-42af-b2ee-8042c64d6f15', '9ce4abb8-f189-41aa-98fa-bd191119c5b7']",7,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:07.066,Pass,True
,,,,,,,,,,,,,,,,,,,2.245561,,,,,,,,,,,,3f519f1b-d5f0-4797-b916-caf79bb109fd,2490,,,"[87.0, 66.9]",3890396,58,,,,,0.32884264,,Right Foot,,,,"[108.1, 74.1]",,Ground Pass,22.294619,,,,,Julian Draxler,3186.0,,,,,,,2,From Free Kick,Josuha Guilavogui,8230.0,Center Defensive Midfield,139,Wolfsburg,179,['444e03ee-0d40-4098-9939-dd9eea29128c'],7,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:07.725,Pass,
,,,,,,,,,,,,,,,,,,,0.258743,,,,,,,,,,,,901bbf0b-23a4-4875-a1e5-6c2729b96266,2493,,,"[108.1, 74.1]",3890396,58,,,,,-1.6447353,,Right Foot,,,,"[107.5, 66.0]",,Low Pass,8.122191,,,Incomplete,,,,,,,,,,2,From Free Kick,Julian Draxler,3186.0,Right Center Midfield,139,Wolfsburg,179,['7154084d-0f1e-426a-84e7-42d5ecdabbad'],10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:10.050,Pass,
,,,,,,,,,,,,,,,,,,,0.873901,,,,,,,,,,,,85aeabdd-0f90-43f1-8aee-9b98585f47ce,2495,,,"[120.0, 80.0]",3890396,58,,,,,-2.449936,,Right Foot,,,,"[113.6, 74.7]",,Ground Pass,8.309633,,,,,Adelino André Vieira Freitas,10790.0,,,,,,Corner,2,From Corner,Julian Draxler,3186.0,Right Center Midfield,140,Wolfsburg,179,['ae608df8-3d2f-42a5-957f-0c61ae879ce2'],15,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:15.065,Pass,
,,,,,,,,,,,,,,,,,,,1.645657,,,,,,,,,,,,bea325d4-f4c9-4eb6-bd52-e45ac8c692ee,2498,,,"[115.6, 73.8]",3890396,58,,,,,-2.8430936,,Right Foot,,,,"[106.5, 71.0]",,Ground Pass,9.521029,,,,,Julian Draxler,3186.0,,,,,,,2,From Corner,Adelino André Vieira Freitas,10790.0,Right Back,140,Wolfsburg,179,['465217d8-42ec-49af-8bdb-1dbe236b77fa'],17,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:17.132,Pass,
,,,,,,,,,,,,,,,,,,,1.180655,,,,,,,,,,,,94a25b37-2aee-43bf-88da-e58085c70a0b,2502,,,"[104.8, 70.2]",3890396,58,,,,,-2.0491488,,Right Foot,,,,"[93.6, 48.6]",,Ground Pass,24.33105,,,,,Max Kruse,8386.0,,,,,,,2,From Corner,Julian Draxler,3186.0,Right Center Midfield,140,Wolfsburg,179,"['9a64b7a5-a262-4efe-b452-0179041a1080', 'b46a1bbb-80cf-456e-b55b-8e3c7ac31ad6']",18,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:18.818,Pass,True
,,,,,,,,,,,,,,,,,,,1.505232,,,,,,,,,,,,81c31625-33a1-4dff-a767-f9fcc4457c1d,2507,,,"[91.8, 32.0]",3890396,58,,,,,-1.3097677,,Left Foot,,,,"[95.7, 17.4]",,Ground Pass,15.111916,,,,,André Schürrle,10281.0,,,,,,,2,From Corner,Max Kruse,8386.0,Right Center Forward,140,Wolfsburg,179,['763e4e4d-6b6e-4215-a248-fa52c68c1e51'],22,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:22.680,Pass,
,,,,,,,,,,,,,,,,,,,2.184078,,,,,,,,,,,,c130dc67-162b-4b34-9906-31d3623a51af,2510,,,"[95.7, 17.4]",3890396,58,,,,,-0.3094055,,Right Foot,,,,"[107.9, 13.5]",,Ground Pass,12.808201,,,,,Max Kruse,8386.0,,,,,,,2,From Corner,André Schürrle,10281.0,Left Center Midfield,140,Wolfsburg,179,['ba26cc9f-7fa1-4d70-bafb-f52563c989c6'],24,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:24.333,Pass,
,,,,,,,,,,,,,,,,,,,1.742365,,,,,,,,,,,,681903be-cb7e-438c-b3e5-16aa7ede0343,2514,,,"[116.8, 8.8]",3890396,58,,,,,2.6740692,05bfc933-2fbb-454d-8fb6-999fdef209db,Right Foot,,,,"[96.2, 19.2]",,Ground Pass,23.076395,,,,,André Schürrle,10281.0,True,,,,,,2,From Corner,Max Kruse,8386.0,Right Center Forward,140,Wolfsburg,179,"['cf2a30b1-6e23-4a60-bc04-e9cac5ed43d1', 'ecd16983-7c4e-4e71-9c11-cc48a6a87f3d']",29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:29.588,Pass,True
,,,,,,,,,,,,,,,,,,,6.455319,,,,,,,,,,,,06049385-3657-4d5f-8fa7-be41fd0735da,2522,,,"[10.0, 45.6]",3890396,58,,True,,,0.41631457,,Drop Kick,,,,"[87.8, 80.0]",,High Pass,85.06586,,,Out,,Nicolai Müller,8302.0,,,,,,,2,From Keeper,René Adler,8560.0,Goalkeeper,141,Hamburger SV,171,['427bf496-74c0-40b6-93bc-9e99c0d7622d'],48,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:13:48.356,Pass,
,,,,,,,,,,,,,,,,,,,1.126234,,,,,,,,,,,,6ab7b7b2-09b2-466e-b1f3-907fd863b5e1,2524,,,"[36.8, 0.1]",3890396,59,,,,,0.15307869,,,,,,"[54.3, 2.8]",,High Pass,17.70706,,,,,Max Kruse,8386.0,,,,,,Throw-in,2,From Throw In,Marcel Schäfer,40469.0,Left Back,142,Wolfsburg,179,['30854c28-a9db-421f-bf18-666fb4fa653a'],2,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:02.125,Pass,
,,,,,,,,,,,,,,,,,,,1.452461,,,,,,,,,,,,d3616333-78ee-4d6e-8c15-a90aef0ffbb9,2528,,,"[62.2, 2.5]",3890396,59,,,,,0.34071848,,Left Foot,,,,"[73.2, 6.4]",,Low Pass,11.670904,,,Incomplete,,,,,,,,,,2,From Throw In,Max Kruse,8386.0,Left Center Forward,142,Wolfsburg,179,"['976f1dc5-5582-4d6b-9e9a-c814a76d8663', 'ff82bcde-4bbb-4985-81ed-7fb31b6396e9']",4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:04.407,Pass,True
,,,,,,,,,,,,,,,,,,,1.149928,,,,,,,,,,,,df108508-cf60-4294-ae7f-93723c85ec2c,2530,,,"[75.9, 0.1]",3890396,59,,,,,1.9201896,,,,,,"[71.2, 13.0]",,High Pass,13.72953,,,,,Josuha Guilavogui,8230.0,,,,,,Throw-in,2,From Throw In,Marcel Schäfer,40469.0,Left Back,143,Wolfsburg,179,['dc8e7920-a910-4041-ab4c-64b20dabd060'],12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:12.615,Pass,
,,,,,,,,,,,,,,,,,,,1.773939,,,,,,,,,,,,87993e2b-8d3b-458d-a64b-e02ab8ab446b,2534,,,"[66.4, 15.5]",3890396,59,,,,,2.1960652,,Right Foot,,,,"[54.2, 32.4]",,Ground Pass,20.843464,,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,2,From Throw In,Josuha Guilavogui,8230.0,Center Defensive Midfield,143,Wolfsburg,179,"['0212ffe2-d198-47e3-ab3f-936d8b8d28e1', '95b3bcbe-63f5-46c6-8cf4-a904e9064158']",14,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:14.853,Pass,True
,,,,,,,,,,,,,,,,,,,1.693027,,,,,,,,,,,,023da8b0-d6c7-4fed-b466-ac797dd1027d,2538,,,"[56.5, 36.4]",3890396,59,,,,,1.013443,,Right Foot,,,,"[79.0, 72.5]",,Ground Pass,42.537746,,,,,Adelino André Vieira Freitas,10790.0,,,,,,,2,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,143,Wolfsburg,179,"['9fd993ce-bf9c-436e-8dd1-a96c706af8d5', 'd5f9458e-c1e3-4207-a4b3-d109baedf8b1']",18,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:18.127,Pass,True
,,,,,,,,,,,,,,,,,,,0.700919,,,,,,,,,,,,1cab28b8-1f37-46b4-b632-5ad4cb08f6b7,2544,,,"[90.4, 80.0]",3890396,59,,,,,-0.5595068,,,,,,"[100.3, 73.8]",,High Pass,11.681182,,,Incomplete,,,,,,,,,Throw-in,2,From Throw In,Julian Draxler,3186.0,Right Center Midfield,144,Wolfsburg,179,['26991d94-5898-4e31-8707-c955c27c28cc'],27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:27.875,Pass,
,,,,,,,,,,,,,,,,,,,4.534776,,,,,,,,,,,,864b12f0-3ae6-4c2b-8d41-ffbc9457699e,2547,,,"[20.8, 4.0]",3890396,59,,,,,0.8258385,,Left Foot,,,,"[62.3, 49.0]",,High Pass,61.214787,,,Incomplete,,,,,,True,,,,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,145,Hamburger SV,171,['ad309688-d18b-4f2b-b5b7-2fa2ed7c5b28'],30,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:30.138,Pass,
,,,,,,,,,,,,,,,,,,,1.707618,,,,,,,,,,,,ad309688-d18b-4f2b-b5b7-2fa2ed7c5b28,2548,,,"[57.8, 31.1]",3890396,59,,,,,0.5413801,,Left Foot,,,,"[88.4, 49.5]",,High Pass,35.70602,,,Pass Offside,,Bas Dost,10594.0,,,,,,Recovery,2,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,145,Hamburger SV,171,"['864b12f0-3ae6-4c2b-8d41-ffbc9457699e', '8795e490-7e52-459c-9261-8b9e291f976f']",34,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:14:34.673,Pass,
,,,,,,,,,,,,,,,,,,,1.091164,,,,,,,,,,,,f7f39551-0a9e-4257-b1b9-2ad54f341e29,2550,,,"[40.9, 34.1]",3890396,59,,,,,0.6930688,,Left Foot,,,,"[58.6, 48.8]",,Ground Pass,23.008259,,,,,Gideon Jung,8323.0,,,,,,Free Kick,2,From Free Kick,Emir Spahić,26791.0,Left Center Back,146,Hamburger SV,171,['669b0a28-e39a-401e-b14e-5be2137bdf5e'],51,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:51.855,Pass,
,,,,,,,,,,,,,,,,,,,1.605338,,,,,,,,,,,,8328dd22-a839-4efc-a9a8-042bb436387a,2553,,,"[57.9, 52.4]",3890396,59,,,,,1.2636529,,Right Foot,,,,"[65.1, 75.1]",,Ground Pass,23.814491,,,,,Gotoku Sakai,6339.0,,,,,,,2,From Free Kick,Gideon Jung,8323.0,Right Defensive Midfield,146,Hamburger SV,171,['1ea664b7-defd-48fd-96ce-9e92e9d29fb0'],53,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:53.807,Pass,
,,,,,,,,,,,,,,,,,,,1.424578,,,,,,,,,,,,abd125e3-ebab-4e36-ad6f-a661ca006183,2557,,,"[57.0, 75.9]",3890396,59,,,,,-2.6933622,,Left Foot,,,,"[38.7, 67.1]",,Ground Pass,20.30591,,,,,Cleber Janderson Pereira Reis,40468.0,,,,,,,2,From Free Kick,Gotoku Sakai,6339.0,Right Back,146,Hamburger SV,171,"['47b48b62-b15a-4e46-b96c-e81f72e6af1b', '68bbe049-c408-4c01-8104-314b068487a2']",58,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:58.449,Pass,True
,,,,,,,,,,,,,,,,,,,2.958162,,,,,,,,,,,,1195e487-9846-425f-b2cb-eadca96af696,2561,,,"[40.3, 69.0]",3890396,59,,,,,-0.78886634,,Right Foot,,,,"[83.4, 25.6]",,High Pass,61.165104,,,,,Pierre-Michel Lasogga,8895.0,,,True,,,,2,From Free Kick,Cleber Janderson Pereira Reis,40468.0,Right Center Back,146,Hamburger SV,171,"['883df04e-a128-4981-8191-dc344f6731db', 'e5341a7f-2912-47d4-8a35-2add2a5f97b1']",59,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:14:59.927,Pass,True
